delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_max,theta_max,lowalpha_max,highalpha_max,lowbeta_max,highbeta_max,lowgamma_max,midgamma_max,delta_min,theta_min,lowalpha_min,highalpha_min,lowbeta_min,highbeta_min,lowgamma_min,midgamma_min,state
659423,107884,11408,6036,9732,14901,8824,4620,1008209,190970,23862,8089,12634,29661,22578,6019,176685,51114,3764,4259,4491,5865,1563,3653,0
746394,294052,62523,35955,24968,88484,39598,42238,1114101,601465,148533,66220,47781,162752,65917,66110,198727,42215,3755,2936,1994,8467,9908,3592,1
585351,128122,71413,18875,17052,16881,45283,13193,985451,180116,173985,31540,32358,29126,110132,19200,114095,86883,15988,4038,5992,6881,4756,2606,1
1238986,413954,49837,25743,32224,57495,86249,41688,1593224,725591,61820,38148,44755,81080,174623,60932,714758,184135,26215,14117,25201,41270,8770,13619,0
672317,84343,19437,9624,15614,12662,10710,5499,990266,124386,36793,22163,24776,22995,20178,6928,131421,58991,1365,2647,2807,4001,4073,3439,1
417128,427265,10386,71695,21575,26724,30044,24126,540877,1012263,17184,164213,37060,63039,52803,42176,317024,40779,1976,5836,10003,7100,16452,13752,0
630562,230196,25047,30617,18461,26518,35821,19077,727868,383433,32377,72173,37264,33905,50269,34567,489675,149763,18194,6981,6856,22580,14815,9550,1
1580444,108581,71165,42768,22300,28588,43613,13617,2010144,130294,174813,108190,27067,58943,92361,23954,1336939,69539,17909,6870,15888,9595,17155,8267,1
1325473,186526,77309,29022,23783,57308,31957,33574,1458118,424569,150730,52503,43094,80544,47708,49797,1219530,50577,32415,4995,7532,12327,8472,11549,1
137852,54678,12441,19810,24041,31078,24398,13984,244414,129546,16048,33716,53520,49007,51024,24613,5728,3893,8954,11648,2961,10669,10193,3396,1
1592660,347982,36032,30595,29497,72836,60297,39755,1982933,474237,53173,73170,51059,160594,103242,64420,1076836,220881,18440,6694,17931,18547,28540,11638,1
882249,146698,55708,5047,14585,64655,82212,15348,1345709,280458,129458,7055,27117,172024,223182,40234,614409,65363,7149,2012,1376,8027,2799,1572,0
856629,339330,55687,56851,44856,64467,83292,31834,1154601,576448,77099,124299,56650,104542,115855,42313,697753,192330,43331,16135,22840,27769,59189,20267,1
601721,153064,13011,23758,13797,28781,22681,12499,951488,224874,21028,33265,20519,62550,48037,19636,195925,88352,1685,11461,9843,5671,5619,7212,1
749059,48417,6576,14893,8384,12991,21281,6907,1031593,54638,9912,23539,13167,20140,23842,13504,416971,42850,4720,6101,5045,9213,17176,2229,0
594975,146454,30700,19895,22411,24458,19341,11939,1706517,387595,82294,50924,58136,34913,31513,17791,10917,6309,2657,1578,1639,3959,2016,3180,0
1180487,283406,85770,93747,25212,66023,148021,39388,1754080,549450,154490,182795,43958,84831,222314,89549,230455,33100,20137,13714,9087,42617,71133,10820,1
718817,202187,22031,29375,19093,38869,18936,18248,1187722,466282,25376,68402,36557,83221,36540,28966,360518,52806,19407,4255,9019,11855,7723,8953,0
1214765,126234,33956,22573,12152,21018,27033,9414,2855119,184055,48654,32122,19270,37954,66340,9977,164439,93962,11201,8564,3480,7621,5112,8631,0
608555,75467,8237,7125,13863,16627,12878,7631,998696,107310,18050,12150,26154,23085,29160,9795,306803,30529,460,564,5732,8504,3787,5802,1
1367418,290288,78494,40032,35888,38566,106337,57897,1824656,422452,136452,95374,53563,53136,181060,128016,531815,58220,7138,7459,5158,24280,7025,17779,1
740675,72103,12976,13714,13995,17114,10529,7705,1050627,109194,18150,21443,26985,30375,13633,13860,555632,23514,8460,9130,7186,8513,8173,4106,0
332864,97419,5863,16527,6758,13719,9285,7601,570536,151284,8604,38269,11361,20489,17650,9862,76536,11955,2501,2648,2858,3873,3749,3155,0
776785,67437,24406,23034,20109,15097,9569,10052,1232644,141690,49817,62579,33444,32475,22633,22445,7903,25853,10423,2262,5207,5969,1739,1901,1
287155,93180,28183,24997,9559,16501,12976,8569,541071,236615,70747,70105,24408,31631,29271,18432,115287,13468,3599,2038,1218,4472,3234,2107,0
580694,91040,10634,16254,15206,23694,26498,14504,1692107,213399,15642,18971,30206,33583,45924,25393,6886,11047,7223,12985,7550,5228,5626,3002,1
873831,77833,12242,15783,12688,10279,18867,10300,1002794,153630,17973,32549,24816,18895,39550,15723,664373,27991,1752,3924,900,3684,5173,2212,0
265207,77571,31972,13477,14793,32313,25519,14278,346729,191870,87166,31515,29311,47665,44275,27029,150695,16563,3809,3357,2761,2127,1493,841,1
835817,272301,15023,33528,18230,43445,33736,20177,1398580,582886,17075,65047,29966,96112,60427,44959,187096,33881,11711,16441,7655,12167,12098,6579,1
855267,238173,11584,25492,9486,24254,19079,11824,1070817,502757,21124,54689,11296,41478,22917,15900,636415,74601,6780,6661,8518,13888,14547,8441,0
689634,163555,10078,11211,11049,16194,7531,9699,1714073,361178,20713,20890,15908,23013,11102,16502,162716,24945,4236,2300,2666,4747,3716,2628,0
747852,310115,79850,22534,15650,39168,42051,34412,1225580,765145,148297,33167,36790,48723,55419,53078,1443,6360,3989,16396,3436,33682,33296,14444,1
301143,94992,12310,14818,26823,24741,30235,11615,608614,159718,16595,22453,40520,39648,61643,16349,110606,24946,4034,7932,4730,8578,9612,9045,0
756037,77599,7286,9196,7775,17426,12894,9502,1248294,97247,12152,16702,9924,21687,18014,15991,346840,48542,2358,3683,5895,10391,8385,5901,0
631856,39176,15128,10977,5807,18293,12628,8513,1181463,60630,26062,12808,8935,42060,25015,12852,244350,24851,8962,8026,2960,5584,2199,1705,0
577839,178107,17093,43721,20906,51437,67584,20482,772777,377108,23698,104349,34133,56457,135055,29506,402044,63913,4636,13087,13419,48721,29837,12599,0
837816,71821,14990,10521,16173,26678,25592,7459,1223728,156285,20792,17388,20774,41790,39078,9199,294393,11092,7973,6497,8768,17996,12918,4413,1
977527,135699,62086,21001,37200,52235,42584,24138,1721916,343799,147814,26661,71433,65848,56224,35634,522160,21515,3741,18037,18516,34839,24087,16968,0
1011111,585838,151987,39627,46662,54221,70223,76379,1249803,1152291,312474,73235,70779,91721,124654,156165,858703,293672,59070,6645,23233,12240,40449,18063,1
636376,200589,27769,110314,54425,23655,27263,23207,881471,255950,43549,278967,107762,31378,38108,34098,301152,124524,2842,4948,7223,11236,12101,8814,0
448679,78335,33085,26063,39041,43032,46927,37781,937294,117921,46784,35364,74578,64168,72674,59394,40619,40774,8736,16800,9828,24916,22331,11013,0
1003592,123716,20967,37594,21121,26425,45839,19216,1558514,237026,45315,96573,37314,39881,105868,45244,675027,44283,8563,2941,10862,14827,12846,4360,1
404238,159624,8146,31457,10603,40982,26851,17761,480539,249068,14356,70901,17375,74577,37088,41897,295244,62170,3830,10937,4732,23439,9931,3898,1
1405502,170864,61284,17447,9441,31934,16401,12496,1754671,268563,101155,24002,13934,46291,28195,22732,911095,46554,11016,10198,4935,12639,4944,3913,1
146977,49641,13421,7897,10239,11956,19854,9130,295555,101756,22459,14582,14381,16804,36640,18103,5648,12925,2740,3996,5314,7658,8703,4188,0
41978,58497,11967,13857,13622,26074,34266,23005,58916,115266,20699,24695,16325,36443,66758,31029,14987,28863,2103,5108,8736,20247,13670,18548,0
338760,57561,18010,9686,16588,14699,17682,7481,902678,98653,29342,16348,31078,36755,44496,18438,47923,32346,7151,2988,3076,2006,2557,1680,1
802164,173011,37434,21298,12079,37627,42636,10401,995915,324862,77073,50663,17587,59194,63313,13956,422416,38716,4944,5350,5899,6221,9591,5888,1
594151,189009,46160,22393,16236,30485,22326,12311,1291287,419848,84807,28201,29658,43517,31775,20749,243084,72178,4602,17750,6469,8498,10153,4646,0
142608,28273,15524,12826,23404,14794,13730,7577,263890,46742,34376,30833,45775,21991,25235,12897,7980,17540,3177,2294,2934,2210,844,1115,0
61667,25810,4099,9866,18548,15713,15308,11061,105521,39849,6499,14679,33216,28066,22552,17312,5159,13447,2842,5414,10860,5170,7793,2402,0
862761,153905,27766,12929,27771,18594,14722,24439,1215692,233227,49040,22397,42020,27577,26276,61549,210856,8644,663,705,447,2229,2303,1334,0
943808,81235,15705,6447,5612,18724,23765,10003,1845111,182501,31668,7232,8704,46446,66743,23556,62588,29312,6302,5356,3409,3637,883,1210,0
839273,119674,23861,14075,12400,26960,15565,15980,2206666,258297,40749,27026,24080,45870,24188,26941,108213,4273,1403,6915,4511,11763,2858,3142,1
612155,108690,6974,12592,20674,13053,13418,5714,876715,150111,10661,14868,45149,18639,19068,9830,230676,47041,4513,10072,6189,6015,8858,2623,1
213581,29075,5062,11578,21988,24441,21309,15191,552714,60788,11309,19193,39275,41896,34835,23704,4876,6718,1811,3472,8194,13719,14149,10324,1
1205843,89145,15145,23988,14065,46037,22434,11972,3024414,174943,33124,63004,28549,75033,36833,16902,110743,9222,4193,565,2135,5260,5157,6557,1
496719,53710,12741,48728,16922,30324,10140,8721,1279650,88312,17118,120052,40667,53304,15711,12322,23654,18908,10163,12862,1924,12925,3140,6590,1
91806,42739,11054,15775,11216,30636,14183,8825,151602,81505,16032,19691,15498,56450,23593,14856,7672,10210,7472,13086,7205,12684,2554,2264,0
147498,46066,4978,2476,4988,8569,9848,4584,199785,116345,11703,6143,10274,22091,26849,11412,52518,7429,1335,475,1871,1291,1322,1099,1
193568,23801,4639,5325,4024,17137,22935,10424,571822,45591,5452,9270,5062,30171,31640,11960,3184,11676,3755,2840,2847,7105,6301,7810,1
763404,328359,64263,14709,14500,16168,19849,10654,1894215,811448,168097,21776,25089,26571,37903,15356,153957,81480,7769,2683,6829,7045,3661,3477,1
37756,9884,2872,2712,4763,5876,4000,3472,66929,11780,4308,5445,10845,15994,10197,9460,1771,7893,484,1324,1267,781,770,469,1
95099,77592,11935,19284,21102,37523,27487,24579,256100,213355,20280,29846,25616,65128,30973,33972,7616,6338,1666,7226,15192,16388,22455,17251,1
457411,113703,26479,23372,16473,21916,12690,8161,592491,196191,40917,42968,31244,44700,19022,11144,231520,68076,12512,5505,7571,7378,5853,5706,1
141248,37401,6686,3430,2318,3776,3000,2779,251090,93698,9506,5981,3059,6256,6385,5233,72830,7587,1938,2124,1145,2484,1289,1522,0
1415726,253228,89437,33412,39595,41941,34206,19707,2546183,348054,208702,40801,51967,60618,39778,27309,428915,157773,27967,22056,28890,22961,25683,11324,1
86383,22453,8819,5901,6198,19912,10072,9318,164282,50314,21325,7035,9174,41947,17955,22346,20662,4804,1026,3979,3635,6268,4771,1837,0
337648,25641,7674,5618,6263,6124,3525,3837,675370,27289,12493,7822,9393,9415,5069,8074,130371,23549,3620,3552,4290,2027,1285,520,0
202132,95807,7496,26954,11869,18531,12589,10895,435210,128501,14002,51364,14481,27099,17031,18355,73844,50811,1693,11464,7767,11055,8895,3225,1
875187,362004,63511,55721,43456,21449,9618,8964,1982913,991449,131032,121068,110308,50807,13487,15626,20609,27662,7141,4470,3326,2542,4529,2860,1
19982,59897,10045,14366,12266,10383,9203,5788,31265,164264,14706,25991,16947,12236,12792,7195,11425,4905,7137,3721,8217,8562,6202,3237,1
388807,61187,11779,22226,10554,22319,21909,19541,764173,96125,17052,61493,20303,50196,45802,45102,98263,31237,2049,2521,3271,7695,8177,6179,0
1018048,141497,48979,9655,23312,32929,12367,6276,1521379,212592,127090,15129,39032,61217,24171,9334,24834,55581,5030,3691,4205,5990,1211,1113,1
272878,43387,19937,6066,10302,8769,6806,5664,422836,73571,34387,11761,21720,11373,12365,8673,85621,22579,10553,2901,3947,6078,2857,3605,1
939869,196559,49588,27368,34976,18916,22984,15234,1282122,347429,74859,34790,45591,36581,27807,21828,322942,94065,15637,22707,17505,7268,13895,10071,0
540390,39029,8718,17936,8423,24738,34270,10732,1329114,52729,15188,42108,13586,36292,62872,15099,18831,12367,3239,3659,4169,12703,18270,8138,0
387686,73439,19968,9252,6640,12941,10328,8087,667284,107878,34622,12387,9906,24566,18147,16027,181425,36033,12030,6723,1858,4527,2258,1510,0
973157,599699,35558,80748,33721,64620,39113,28472,2068615,964680,51752,176628,59859,134007,65287,42905,269356,32386,4867,2642,3297,8738,11007,1848,0
760394,381502,18550,13936,36559,40096,29548,20713,1787586,599301,19836,19712,55332,52627,65709,46728,177852,266832,17579,10971,8939,17352,3458,5333,1
743281,147339,16950,11673,13945,20146,13920,11182,1176062,405301,30746,32685,35403,38830,25948,27140,446487,11055,3532,31,1723,5813,2928,2650,0
710156,104727,30715,21080,20099,17953,16387,21938,1011247,163096,41967,27928,44966,29481,35490,45747,467489,53450,24807,8961,7379,8272,5352,7812,0
1093258,271415,42427,18208,19081,23257,37191,28122,1450041,607436,84388,26826,25610,31987,84112,62134,613271,96907,13017,12202,14094,11273,11180,10584,1
1263798,172531,36186,19582,28952,32422,45346,27451,2242841,232494,42048,43927,41857,41680,70171,48871,734283,121481,31303,2948,8536,14102,8151,15842,0
484919,218481,54776,19195,13199,39684,42126,22990,1037576,457544,104849,25831,17835,59797,53769,31682,124551,91405,20808,8429,4744,10672,19051,7689,1
547903,123863,31789,22961,19633,32292,33708,23838,1099834,182617,59340,35231,29712,44033,47899,46529,59211,19014,6817,13661,8403,18037,9870,4622,1
483669,157837,18080,8139,11631,50908,37358,21531,617724,207940,38139,10369,22015,117711,91007,50164,347770,106160,2616,3857,5133,16919,10405,6984,1
420471,116508,33861,28222,19680,37859,32322,22726,809412,243129,69290,58001,31713,67347,77142,32360,82924,24813,5498,10496,7833,13743,6609,5398,1
793419,144033,14088,8372,12297,42787,41557,16449,1300102,221610,25740,14257,22146,75948,101346,34400,307277,44059,4734,4705,4932,19165,7347,6011,0
436728,39413,7192,8745,6665,13576,13467,8485,827231,74275,12620,13657,7644,19179,17387,10465,167346,14708,3208,2861,5197,7031,9211,7225,0
331133,78762,17094,19449,25862,25608,28563,28446,751038,164916,32659,33521,39139,37076,60111,45331,68951,31174,2894,6106,13264,12559,4525,9043,0
983119,67126,17002,11997,12407,32320,27492,15943,1713110,126494,24437,20524,22597,60402,53572,29096,69287,4162,2353,932,1307,5322,1772,2020,1
989646,113007,13607,17129,10507,24684,16094,8885,2696321,233615,24483,46205,24099,51127,37834,19278,116040,13234,3508,2376,1022,3871,2694,2106,0
388438,77509,20816,10490,13079,43513,34569,24211,825555,121812,33310,15996,21813,68294,54775,38858,145425,15318,809,2985,1911,4453,4955,3099,0
863152,149117,19883,22749,9141,40264,15348,16417,1674310,227852,29239,65522,17725,79828,30403,39184,327600,21499,12729,1026,2799,4550,1371,1211,1
592758,73827,14038,7501,11572,25483,29569,15916,1243920,152275,25564,15517,18994,42706,79280,35620,137155,19448,1857,1941,1615,3149,1911,1035,1
508001,106657,19103,23395,15604,27069,28741,13224,1048629,179256,36689,51161,40744,53319,71902,23054,199541,48759,8830,9306,2503,13636,6994,5793,0
845536,181998,43279,34520,33920,58275,42130,22650,1598842,289690,100382,47454,52411,83575,57657,34031,39586,33240,10538,24191,11997,44918,33187,16737,1
1104199,157434,15940,16927,13748,17790,61516,21248,2125721,210270,30397,32148,20937,27415,157191,51020,119525,66210,5020,3061,5576,8475,9165,5039,1
657880,156957,31431,16690,23711,44277,35558,15503,1653987,348167,62983,32540,54540,100645,83874,26334,134066,55688,12846,5460,6790,13895,9368,7807,1
575420,130450,23410,27128,26577,40959,31666,17214,809325,206586,37438,38269,50670,83887,51888,20788,152828,78391,12399,20677,3425,10940,11757,11482,0
433510,152300,27748,22169,30055,26591,26984,8592,735672,253717,53304,42413,73038,30642,54556,10103,218952,95738,9725,4315,8549,19438,5640,6245,0
64989,50983,15016,7102,19333,23874,23140,16154,141139,91037,28684,9496,20066,43971,35826,32704,12223,21079,7340,3803,18819,8530,7631,4881,0
