delta_max,theta_max,lowalpha_max,highalpha_max,lowbeta_max,highbeta_max,lowgamma_max,midgamma_max,delta_min,theta_min,lowalpha_min,highalpha_min,lowbeta_min,highbeta_min,lowgamma_min,midgamma_min,state
768769,191870,87166,31515,29311,47665,44275,17943,191534,24281,4943,3357,2761,2127,1493,841,1
1572596,582886,51524,65047,36791,96112,60427,44959,245790,21560,1491,3366,2841,3667,658,833,1
2608738,137161,55474,99540,19833,56321,22917,34717,586423,15643,4463,1109,2995,10829,7131,2459,0
1516032,423600,31756,20890,15908,30781,54038,86518,162716,24945,4236,2300,2666,4747,3716,2628,0
1225580,158840,148297,18039,6726,48723,55419,53078,1443,6360,3535,2246,2259,2223,1992,1136,1
744495,261905,39121,42641,40520,76395,68476,25158,110606,24946,4034,3332,4730,8578,9612,9451,0
1266345,167535,28398,26563,26695,80210,50835,68913,242575,84763,2358,3683,7507,13316,8060,5901,0
1627457,140970,26062,27994,12868,45817,27836,37458,168792,24851,8962,8026,5526,7235,6750,5865,0
772777,377108,22945,104349,34133,56457,37861,29506,124801,44495,3546,3429,1348,12230,8192,5783,0
1870505,169980,20792,24573,40216,85348,39078,27508,294393,11092,7930,932,8215,7801,5730,5670,1
842330,41785,34704,18307,21652,75918,56224,23330,20645,12615,3242,6669,2221,10760,6222,4165,0
1713407,311551,312474,39001,45975,58703,45568,54911,100805,16483,650,534,1935,2236,2114,2379,1
1695007,221294,43549,278967,107762,31378,43835,35059,51968,5894,3608,1077,911,6393,1770,2034,0
937294,117921,99107,72632,74578,64168,72674,59394,177646,16458,8736,5857,5268,13311,7379,5267,0
1813156,280454,104681,96573,37314,66659,105868,45244,190810,28616,8563,4839,5387,7713,6227,4360,1
436933,249068,14356,12535,17033,58115,33536,7974,153876,26556,3498,1462,1147,5072,3541,3898,1
1754671,268563,101155,26690,29505,46291,28195,22732,8813,14729,1995,6294,6682,7724,11259,4129,1
525355,150758,27524,26630,27300,24634,36640,18647,5648,12925,1420,810,2640,7582,2949,3690,0
142325,115266,20699,11770,15806,36443,66758,31029,52032,12414,3957,1748,4200,3797,2170,2789,0
1545763,430844,29342,28345,47235,36755,44496,18438,7799,12227,5568,5301,815,2006,2061,1680,1
988162,324862,182228,50663,52134,59194,63313,48557,422416,67838,20646,7881,12753,28655,18017,11360,1
1291287,419848,84807,28201,29658,47497,31775,20749,25695,14687,3670,3144,4603,7037,8769,5510,0
263890,46742,34376,30833,45775,40700,43295,18126,56424,12330,3872,2202,2429,1146,817,1087,0
1766916,233202,61933,27232,33495,46534,42503,28224,5159,11381,2958,5414,1313,5170,4310,2402,0
1161737,219844,33596,15687,42020,31112,26276,61549,16222,8644,663,705,447,2229,2303,1334,0
1845111,182501,31668,8516,19699,60009,66743,28091,81396,14386,5132,4710,2490,3637,883,1210,0
542326,258297,40749,10641,20632,58627,32870,26941,108213,4273,1403,2593,2049,7543,2858,3142,1
876715,150111,24560,14868,15336,14507,12328,5965,133233,15941,2458,2857,2276,1176,525,1117,1
83153,60788,12987,19193,39275,41896,14944,23704,4733,6718,1811,3472,3408,13719,6648,2478,1
482373,83272,8120,8397,11513,75033,36833,16902,40299,9222,2122,565,2091,4187,4417,2808,1
1279650,88312,38222,120052,40667,53304,15711,12322,23654,17405,10163,5741,1924,12925,2325,3010,1
155013,81505,17680,19691,10946,44540,37430,16623,1349,3489,1699,4413,4064,12684,2554,2264,0
199785,116345,18863,8499,15476,31798,37576,14788,25351,7429,1335,475,1871,2326,1373,1242,1
663727,86074,28564,25879,14035,34129,31640,11502,5698,11160,3755,1152,2847,4663,4361,4524,1
1895072,811448,168097,38687,61970,34961,39507,32440,14488,10329,7769,2683,6829,7045,3661,3477,1
174636,27995,6983,10341,28379,10268,13336,6487,2592,4829,484,1324,1267,781,770,469,1
256100,213355,20280,29846,25616,31055,37165,22514,7616,6338,1472,993,4632,2619,1029,944,1
674188,209430,33769,42968,29354,50288,54244,19396,28751,19166,2211,8070,7571,7378,5853,5706,1
228932,93698,15045,11914,23989,16610,14245,21080,14316,7587,1938,1152,2750,2484,1326,1522,0
2546183,253857,41393,37379,79462,60618,39778,33340,103891,10824,4918,2067,2055,4512,6888,4197,1
214949,50314,23309,42746,19682,22091,10428,12332,25870,8059,1026,3979,3635,2352,4368,1837,0
675370,91681,22072,14010,9393,15778,5585,4190,68129,2956,1541,5074,4290,2027,1285,520,0
1003522,229328,51888,51364,28132,45867,31678,18355,97343,28694,1693,11464,7767,5245,8895,3225,1
1982913,991449,131032,121068,110308,50807,19804,15626,35968,3491,685,2296,354,2225,1639,1231,1
1045065,164264,14706,25991,23999,12236,17801,7195,5166,9256,1241,1752,7338,4209,1850,1637,1
551469,99488,49242,61493,20303,50196,45802,45102,44282,27601,9916,2665,3271,7416,5832,5386,0
1521379,377187,127090,81519,39032,61217,45077,15924,702499,86379,2626,10147,14422,19258,11720,6957,1
2640395,772823,39587,33169,25257,44096,31128,31786,12021,10002,10553,2901,5241,6078,2857,3605,1
1282122,347429,74859,34790,45591,68178,27250,21828,39901,5187,5033,3366,4409,5811,2312,6165,0
273226,51992,16908,21678,39613,59078,62872,26847,3492,7648,2668,3192,4169,25220,21670,8960,0
681767,288798,34622,28786,30479,60877,29658,24470,126852,28461,7096,6723,8156,9730,10581,6726,0
2068615,964680,51752,176628,59859,134007,65287,42905,263910,47903,5148,3787,4061,9984,7759,7580,0
3109403,599301,65200,191651,63627,51566,46877,46728,113490,58981,6924,4542,8939,15944,3458,5333,1
1176062,405301,30746,33950,35403,38830,41046,30021,12285,7696,4065,2303,4711,13964,6810,3758,0
945638,204273,41967,35144,54300,56042,80699,45747,51463,19722,5660,8589,7954,16106,5352,12256,0
1450041,607436,84388,63069,32664,44558,84112,62134,663143,54003,4748,11675,1778,22431,11180,11408,1
2242841,232494,61544,43927,41857,71499,70171,61285,259068,45686,5108,2378,2590,12080,5562,3946,0
1615463,457544,167320,27438,53286,59797,53769,40271,290793,6451,2030,2398,5440,11097,7443,4289,1
628003,780090,73694,35231,29712,54880,47899,46529,59211,14577,2920,2817,2605,3320,2171,1542,1
1457169,207940,43274,57576,22015,117711,91007,50164,166502,12522,1149,896,1680,7941,1710,1034,1
1511140,243129,78370,58001,31713,67347,77142,30422,236160,24813,12767,16170,7833,12150,6609,5162,1
1300102,417535,38909,31062,85459,99022,101346,34400,78697,53588,2789,1522,7139,14508,9204,6011,0
886819,202276,93375,185645,71310,58357,51577,35575,40220,11915,3208,6683,2070,7031,9211,5199,0
751038,164916,32927,33521,39139,58823,60111,45331,26334,26202,2463,1693,721,3604,1690,2209,0
1713110,90017,24437,14537,22597,31238,53572,29096,69287,4162,1194,932,1307,2950,1772,2020,1
231727,92173,18676,17244,36191,32299,60891,46314,9777,8047,3161,2376,832,3093,1616,1375,0
1240897,141893,33310,15996,35679,68294,54775,38858,92264,52240,1792,5434,9825,15349,8226,4876,0
1674310,227852,17683,4943,6899,36415,14272,8857,54923,10987,533,1026,1858,3902,1371,1211,1
1243920,177421,29244,23183,18994,50526,79280,35620,69312,25070,2177,4197,3195,10724,3707,4404,1
1123749,179256,89588,51161,51212,53319,91259,25391,149395,33077,6473,3241,1360,7429,6994,4104,0
1635314,331508,140074,70041,52411,83575,90006,41060,111270,17543,4522,4603,3986,14167,14594,4226,1
2125721,426494,30397,32148,38647,65090,157191,51020,64978,20350,4624,2276,2473,6462,4093,1753,1
1653987,364177,62983,32540,54540,121485,83874,52342,185588,55688,18465,11853,9804,7006,5728,6519,1
1853995,324198,90081,73178,50670,83887,51888,33206,57220,4424,7955,13290,13542,28051,30449,18683,0
2428398,466195,89981,67856,86921,102663,112130,41242,218952,95738,9725,17668,8549,29694,20756,6245,0
1893022,525629,130708,99896,44116,127153,53107,62281,41606,40833,4082,3803,2161,7481,3595,2286,0
