delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_max,theta_max,lowalpha_max,highalpha_max,lowbeta_max,highbeta_max,lowgamma_max,midgamma_max,delta_min,theta_min,lowalpha_min,highalpha_min,lowbeta_min,highbeta_min,lowgamma_min,midgamma_min,state
1811916,268508,31311,31901,31763,57686,50036,31468,2469685,474237,53173,73170,51059,160594,103242,64420,1076836,30085,17146,6694,17931,12239,19252,6608,1
674348,136047,44438,6906,11751,49668,62136,12221,1345709,280458,129458,12482,27117,172024,223182,40234,50643,65363,7149,2012,1376,4710,1909,1572,0
1050805,324574,43700,55212,43145,64505,71241,31485,1633334,576448,77099,124299,56650,104542,115855,42313,697753,192330,7740,16135,22840,27769,35090,20267,1
482598,140416,14888,19548,15670,28838,25016,13772,951488,224874,21028,33265,21290,62550,48037,19636,125229,88352,1685,6919,9843,5671,5619,7212,1
657821,54433,14215,12165,6997,11685,20504,7150,1031593,72482,37131,23539,13167,20140,23842,13504,384105,42850,4720,3982,2835,7768,17176,2229,0
510639,113613,23988,15088,17391,19240,15980,9334,1706517,387595,82294,50924,58136,34913,31513,17791,10917,6309,2657,668,1639,3588,2016,1520,0
975655,236407,65658,73651,19532,55045,113241,31990,1754080,549450,154490,182795,43958,84831,222314,89549,230455,33100,5322,13363,2493,22111,8902,9798,1
797443,174390,28242,23288,15304,34763,20059,15368,1187722,466282,46875,68402,36557,83221,36540,28966,360518,52806,19407,4255,3937,11855,7723,6729,0
940974,136316,29787,20078,12834,18624,22251,9273,2855119,184055,48654,32122,19270,37954,66340,9977,119599,93962,11201,8564,3480,7621,5112,8631,0
850460,121557,20820,16738,19187,23627,15893,13612,1576177,259827,58567,45576,35160,44627,29160,31556,306803,30529,460,564,5732,8504,3787,5802,1
1605034,383814,84732,46352,37016,54743,94069,56008,2317883,664392,136452,95374,53563,103274,181060,128016,531815,58220,7138,7459,5158,24280,7025,17779,1
652982,70798,10463,11306,12546,14062,12065,7080,1050627,109194,18150,21443,26985,30375,16674,13860,389903,23514,2925,4081,7186,4909,8173,4106,0
359904,87684,6817,15392,7910,14147,10017,9764,570536,151284,9680,38269,11364,20489,17650,16254,76536,11955,2501,2648,2858,3873,3749,3155,0
798964,225683,26483,20658,23871,31388,25663,17153,1232644,700420,49817,62579,35160,80262,73947,38457,7903,25853,10423,2262,5207,5969,1739,1901,1
337606,99973,23841,20747,8239,15263,14441,11019,541071,236615,70747,70105,24408,31631,29271,18432,115287,13468,3599,2038,1218,4472,3234,2107,0
511277,73882,9827,15866,16236,23281,21880,12117,1692107,213399,15642,18971,30206,33583,45924,25393,6886,11047,7223,12985,7550,5228,5626,3002,1
734449,65005,11568,13263,9958,10594,16196,8224,1002794,153630,17973,32549,24816,18895,39550,15723,316306,26522,1752,3924,900,3684,5173,1998,0
282506,65427,29142,11926,12488,29416,21253,14104,346729,191870,87166,31515,29311,47665,44275,27029,150695,16563,3809,3357,2761,2127,1493,841,1
779364,215176,24148,30139,22870,35751,28720,17125,1398580,582886,51524,65047,36791,96112,60427,44959,187096,33881,11711,16441,7655,12167,12098,6579,1
788056,182540,9804,19396,7863,20898,16092,9483,1070817,502757,21124,54689,11296,41478,22917,15900,586423,15643,4463,1109,2995,10829,7131,2459,0
813802,130628,8742,12215,10343,16864,11065,9750,1714073,361178,20713,20890,15908,23013,21670,16502,162716,24945,4236,2300,2666,4747,3716,2628,0
588782,246145,60871,17940,12325,30775,32036,26374,1225580,765145,148297,33167,36790,48723,55419,53078,1443,6360,3933,4161,2348,5596,1992,2259,1
325593,110187,14384,11946,23018,24651,26296,11154,608614,159718,20604,22453,40520,39648,61643,16349,110606,24946,4034,3332,4730,8578,9612,9045,0
883614,89311,12564,7923,12505,33122,21819,14949,1266345,124447,28398,16702,26695,80210,48592,31292,346840,48542,2358,3683,5895,10391,8385,5901,0
880756,64624,17392,12792,7572,17216,13096,7851,1627457,140970,26062,18240,12868,42060,25015,12852,244350,24851,8962,8026,2960,5584,2199,1705,0
478605,183269,13706,33648,18422,43175,58674,16807,772777,377108,23698,104349,34133,56457,135055,29506,180905,63913,3546,3429,10971,18389,29837,5783,0
1095988,96361,15957,14034,22183,41345,25753,12471,1870505,169980,20792,24573,40216,85348,39078,27508,294393,11092,7973,6497,8768,17996,12918,4413,1
863685,107153,47500,20260,32529,47886,45994,23057,1721916,343799,147814,26661,71433,65848,56224,35634,522160,21515,3741,18037,18516,34839,24087,16968,0
1186685,463809,124531,30659,42750,49489,62325,65610,1713407,1152291,312474,73235,70779,91721,124654,156165,858703,97724,42165,3758,23233,12240,38631,18063,1
901034,162272,29445,92999,47950,23314,31406,26170,1695007,255950,43549,278967,107762,31378,43835,35059,301152,47322,2842,4948,7223,11236,12101,8814,0
541734,86417,49590,37705,39018,38229,49288,33924,937294,117921,99107,72632,74578,64168,72674,59394,40619,40774,8736,16800,9828,23821,22331,11013,0
800396,143385,31916,35147,21791,36484,54443,20092,1558514,237026,64762,96573,37314,66659,105868,45244,190810,44283,8563,2941,10862,14827,12846,4360,1
341648,136177,6984,25777,12211,32718,21912,15314,480539,249068,14356,70901,17375,74577,37088,41897,153876,62170,3498,8738,4732,7927,7096,3898,1
1302288,163459,61258,19757,14457,30002,15846,14527,1754671,268563,101155,26690,29505,46291,28195,22732,911095,46554,11016,10198,4935,12639,4944,3913,1
169584,41419,10421,6125,8339,10862,15628,7770,295555,101756,22459,14582,14381,16804,36640,18103,5648,12925,1420,810,2640,7582,2949,3690,0
44956,49102,10660,10830,11848,21584,29710,18662,58916,115266,20699,24695,16325,36443,66758,31029,14987,20919,2103,1748,6525,8116,13670,5635,0
640510,150882,18913,14351,24249,17860,18201,9235,1545763,430844,29342,28345,47235,36755,44496,18438,47923,32346,7151,2988,3076,2006,2557,1680,1
719648,169133,73632,18574,22093,35384,43341,19940,995915,324862,182228,50663,52134,59194,63313,48557,422416,38716,4944,5350,5899,6221,9591,5888,1
452037,145429,35537,21030,13736,34738,21127,10610,1291287,419848,84807,28201,29658,47497,31775,20749,25695,14687,3670,16942,6237,8498,10153,4646,0
121062,29128,12611,12136,19209,11920,11702,6697,263890,46742,34376,30833,45775,21991,25235,12897,7980,17540,3177,2294,2934,2210,844,1115,0
122941,22203,4677,9184,14239,13467,12559,10197,306764,39849,6499,14679,33216,28066,22552,17312,5159,11381,2842,5414,1313,5170,4310,2402,0
711547,125081,22357,10899,21824,15098,11913,19841,1215692,233227,49040,22397,42020,27577,26276,61549,210856,8644,663,705,447,2229,2303,1334,0
863719,64523,13062,6206,4832,15289,19064,7891,1845111,182501,31668,7232,8704,46446,66743,23556,62588,14386,5132,5356,2490,3637,883,1210,0
659432,102122,19602,11205,9812,22106,13756,14075,2206666,258297,40749,27026,24080,45870,24188,26941,108213,4273,1403,2593,2049,7543,2858,3142,1
590923,104874,11371,11933,19340,12605,11710,5777,876715,150111,24560,14868,45149,18639,19068,9830,230676,47041,4513,9956,6189,6015,6588,2623,1
161369,25283,7043,10007,17343,23616,18414,14988,552714,60788,12987,19193,39275,41896,34835,23704,4733,6718,1811,3472,3408,13719,9729,10324,1
914457,71272,12539,18752,11072,36918,17930,9681,3024414,174943,33124,63004,28549,75033,36833,16902,40299,9222,4193,565,2091,5260,4417,2808,1
470282,44633,12316,39033,14094,26068,8186,7293,1279650,88312,17118,120052,40667,53304,15711,12322,23654,17405,10163,9948,1924,12925,2325,3010,1
69192,35058,12711,16341,11101,34112,19994,9526,151602,81505,17680,19691,15498,56450,37430,14856,1349,10210,7472,13086,7205,12684,2554,2264,0
138334,36790,4425,2178,4310,7437,8000,4392,199785,116345,11703,6143,10274,22091,26849,11412,52518,7429,1335,475,1871,1291,1322,1099,1
254057,20640,4643,4282,6526,14018,18291,8949,571822,45591,5452,9270,14035,30171,31640,11960,3184,11160,3755,1152,2847,4663,4361,4524,1
597743,272399,53414,20703,18823,20866,24763,10105,1894215,811448,168097,38687,31794,34961,39507,15356,100763,81480,7769,2683,6829,7045,3661,3477,1
71976,14412,3268,3181,4577,5641,3882,3372,174636,27995,4459,5445,10845,15994,10197,9460,1771,7893,484,1324,1267,781,770,469,1
135349,111532,14021,19658,22230,35906,28359,22747,256100,213355,20280,29846,25616,65128,30973,33972,7616,6338,1666,7226,15192,16388,22455,17251,1
354578,91751,22582,21533,16430,21982,18790,10906,592491,196191,40917,42968,31244,44700,37090,19143,46079,25896,10891,5505,7571,7378,5853,5706,1
122984,34150,7082,2860,7735,6985,5462,7354,251090,93698,9506,5981,23989,16610,12848,21080,68193,7587,1938,1152,1145,2484,1289,1522,0
1260255,199697,77426,27146,49561,39817,29420,23115,2546183,348054,208702,40801,79462,60618,39778,33340,428915,39106,27967,8348,28890,22961,15062,11324,1
81190,18854,7529,7313,6543,15522,8646,8113,164282,50314,21325,11551,9174,41947,17955,22346,20662,4804,1026,3979,3635,2352,4368,1837,0
298798,42151,11274,7273,6283,8537,3636,3894,675370,91681,22072,12238,9393,15778,5069,8074,130371,23549,3620,3552,4290,2027,1285,520,0
402479,129187,18594,24266,15934,25365,17361,12162,1003522,229328,51888,51364,28132,45867,31678,18355,73844,50811,1693,11464,7767,11055,8895,3225,1
690569,295855,49244,42638,33482,17229,8802,7030,1982913,991449,131032,121068,110308,50807,13487,15626,20609,27662,6443,3391,3326,2542,4529,1231,1
16278,47237,7844,15023,15199,10283,11353,5675,31265,164264,14706,25991,23999,12236,17801,7195,5166,4905,1241,3721,8217,8562,6202,3237,1
429472,70762,21145,20388,9345,27228,19735,16942,764173,99488,49242,61493,20303,50196,45802,45102,98263,31237,2049,2521,3271,7695,8177,6179,0
1037247,200420,45806,20850,25759,34289,20544,8688,1521379,377187,127090,54433,39032,61217,45077,15924,24834,55581,5030,3691,4205,5990,1211,1113,1
864757,225746,21063,12842,14041,17600,12886,12194,2640395,772823,34387,33169,25257,44096,31128,31786,85621,22579,10553,2901,3947,6078,2857,3605,1
714877,154291,38494,21367,27334,16970,18622,12967,1282122,347429,74859,34790,45591,36581,27807,21828,39901,27489,5213,3366,4409,7268,5537,6165,0
406944,32507,8917,14250,16220,28266,31799,14761,1329114,52729,15188,42108,39613,38851,62872,26847,6608,12367,3239,3192,4169,12703,18270,8138,0
363663,127278,19556,9577,12599,24925,14874,11724,667284,288798,34622,12387,30479,60877,28513,22636,181425,36033,12030,6723,1858,4527,2258,1510,0
798707,463397,28572,63250,28474,50961,31375,23249,2068615,964680,51752,176628,59859,134007,65287,42905,269356,32386,4867,2642,3297,8738,8159,1848,0
1347646,341944,27576,58365,43326,42963,31090,22274,3109403,599301,54653,191651,63627,52627,65709,46728,177852,223271,17579,10971,8939,17352,3458,5333,1
781486,136283,16978,17242,12096,19712,12358,11892,1176062,405301,30746,33950,35403,38830,25948,27140,446487,11055,3532,31,1723,5813,2928,2650,0
598063,127442,24451,24596,17602,27475,32465,23017,1011247,195588,41967,35144,44966,56042,80699,45747,261784,53450,5660,8961,7379,8272,5352,7812,0
1055433,217062,36504,16575,14755,23050,33918,23943,1450041,607436,84388,26826,25610,31987,84112,62134,613271,54003,13017,11675,1778,11273,11180,10584,1
1012615,141712,28416,15281,22361,27377,35400,25964,2242841,232494,42048,43927,41857,41680,70171,48871,259068,49256,5108,2378,2590,12244,5562,15842,0
767555,242618,82912,21255,23220,37429,37383,22698,1615463,457544,167320,27438,53286,59797,53769,31682,124551,91405,20808,8429,4744,10672,19051,7689,1
550973,287920,42265,25505,20868,37939,36089,26234,1099834,780090,73694,35231,29712,54880,47899,46529,59211,19014,6817,13661,8403,18037,9870,4622,1
727044,149771,15368,9122,11307,63359,35102,27735,1457169,207940,38139,12072,22015,117711,91007,50164,347770,106160,2616,3857,5133,16919,10405,6984,1
374393,102229,28588,27246,18010,31431,26764,18335,809412,243129,69290,58001,31713,67347,77142,32360,82924,24813,5498,10496,7833,12150,6609,5162,1
750507,212408,20176,8205,13090,45921,46031,15692,1300102,417535,38441,14257,22146,75948,101346,34400,307277,44059,4734,4705,4932,19165,7347,6011,0
393086,32538,10023,8229,5516,13568,15053,7664,827231,74275,18518,13657,7644,19179,19813,10465,167346,11915,3208,2861,2070,7031,9211,5199,0
254933,65622,13436,15010,19577,20107,21845,21886,751038,164916,32659,33521,39139,37076,60111,45331,26334,26202,2463,1693,721,3604,1690,2209,0
765389,54238,13050,9712,10169,24978,21149,13032,1713110,126494,24437,20524,22597,60402,53572,29096,69287,4162,1194,932,1307,2950,1772,2020,1
800166,95971,10996,13826,8088,19286,12474,7008,2696321,233615,24483,46205,24099,51127,37834,19278,116040,13234,3161,2376,832,3093,1616,1375,0
314395,75226,21803,9226,12379,36472,27983,19377,825555,121812,33310,15996,21813,68294,54775,38858,92264,15318,809,2985,1911,4453,4955,3099,0
843359,133317,17934,18297,8266,33742,13861,13536,1674310,227852,29239,65522,17725,79828,30403,39184,327600,21499,12085,1026,2799,4550,1371,1211,1
597952,77531,17839,8000,10896,22071,27906,14222,1243920,152275,29244,15517,18994,42706,79280,35620,137155,19448,1857,1941,1615,3149,1911,1035,1
440944,90667,15945,20311,12043,25138,24449,10944,1048629,179256,36689,51161,40744,53319,71902,23054,199541,42698,6473,9306,1360,13636,6994,4104,0
950852,202548,67478,28829,34115,58046,54099,27252,1598842,289690,140074,47454,52411,83575,90006,41060,39586,33240,10538,11757,11997,44918,33187,16737,1
1007298,224699,13111,18138,19972,29615,66409,22861,2125721,426494,30397,32148,38647,65090,157191,51020,119525,66210,4624,3061,5576,8475,9165,5039,1
545374,208762,33995,18230,20541,41005,37247,24712,1653987,364177,62983,32540,54540,100645,83874,52342,134066,55688,12846,5460,6790,13895,9368,7807,1
586325,178887,29453,23668,23318,46812,35710,21212,809325,324198,47583,38269,50670,83887,51888,33206,152828,78391,12399,13290,3425,10940,11757,11482,0
571956,145240,25198,21044,26368,45609,29322,16755,987295,253717,53304,42413,73038,102663,54556,41242,218952,95738,9725,4315,8549,19438,5640,6245,0
217435,169644,43939,30300,24521,26330,21153,15896,674773,525629,130708,99896,40086,43971,35826,32704,12223,21079,7340,3803,18819,8530,7631,4881,0
