delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_max,theta_max,lowalpha_max,highalpha_max,lowbeta_max,highbeta_max,lowgamma_max,midgamma_max,delta_min,theta_min,lowalpha_min,highalpha_min,lowbeta_min,highbeta_min,lowgamma_min,midgamma_min,state
311865,119176,7432,24541,9086,16599,14526,9518,540877,228755,12000,45037,10003,23164,16452,13752,82854,9598,2865,4045,8169,10034,12600,5285,0
665150,112874,18922,23568,9599,17409,19935,11907,674144,157393,19650,40155,12342,22580,25056,13116,656157,68356,18194,6981,6856,12238,14815,10699,1
1116403,100161,34599,7345,15081,13398,28382,8798,1336939,130784,51289,7821,23947,17202,35440,8964,895868,69539,17909,6870,6216,9595,21325,8632,1
2042440,75581,61816,33886,32182,71884,51648,27735,2626763,84432,74850,38204,43640,80544,63605,39376,1458118,66730,48782,29568,20724,63224,39692,16094,1
610540,75391,13668,7754,11012,31039,33340,16552,1057665,129546,16048,14068,15642,49007,51024,24613,163416,21236,11289,1441,6382,13071,15656,8492,1
1978536,732349,151906,59150,45382,87018,76371,63912,2238859,1115869,250640,111606,72834,134670,103631,84618,1718213,348830,53173,6694,17931,39367,49111,43207,1
728808,200195,75965,11792,16997,14266,14476,5619,770985,306117,129458,16530,27117,14619,20657,7001,686631,94273,22472,7055,6877,13914,8295,4238,0
1431342,132063,25047,16031,33730,30418,40917,21226,2145151,192330,46632,16135,55078,33067,74833,32923,717533,71796,3462,15928,12382,27769,7002,9530,1
250112,109141,15563,19012,11321,8587,11689,7799,304300,145967,16320,33265,20519,11503,14387,10649,195925,72316,14806,4760,2124,5671,8991,4949,1
1828168,287960,11718,28288,37069,26862,22858,19021,2624744,521283,13524,33038,67197,44512,22890,35813,1031593,54638,9912,23539,6941,9213,22826,2229,0
88878,13864,4663,6244,8953,21649,14343,10058,166839,21419,7150,7183,10448,34913,24496,14847,10917,6309,2176,5305,7459,8385,4191,5269,0
1381565,296551,44004,52717,21661,44241,60366,38045,2532675,560002,67872,91721,34235,45866,71133,65270,230455,33100,20137,13714,9087,42617,49600,10820,1
1125444,153181,47383,25739,50791,70564,23050,33531,1642678,218889,69390,36010,89877,119598,33556,50235,608211,87474,25376,15469,11705,21531,12545,16827,0
96741,69367,15377,11484,24776,27300,15585,20947,164439,100687,19553,14405,46073,37121,21522,33264,29043,38048,11201,8564,3480,17480,9649,8631,0
175431,67416,901,14553,20730,25265,16007,11611,306803,107310,1342,20445,26154,32237,28228,15926,44059,27523,460,8662,15307,18293,3787,7296,1
1502754,306686,180812,25667,42470,39791,119902,29591,1824656,422452,269730,34072,48944,41299,181060,31285,1180852,190920,91894,17263,35996,38283,58745,27897,1
1311649,374680,8694,77357,29009,49756,44207,29799,1572672,640166,8929,144144,50832,87058,78632,54448,1050627,109194,8460,10571,7186,12454,9783,5151,0
689300,33205,8108,15953,4174,5489,5671,5255,1302064,54456,13716,29259,5490,7106,7594,7355,76536,11955,2501,2648,2858,3873,3749,3155,0
415792,44582,31017,4643,25426,53247,19775,29826,823681,63311,49055,7025,33444,74020,22633,37208,7903,25853,12980,2262,17409,32475,16918,22445,1
145325,26372,12125,8397,11301,23819,14848,9089,175364,29457,14046,14757,19551,34238,23273,13008,115287,23288,10204,2038,3052,13400,6424,5170,0
24908,7589,7284,19486,13785,35276,37513,12400,42930,11047,7346,20001,20021,38281,45924,15118,6886,4132,7223,18971,7550,32272,29103,9683,1
845584,470757,120418,36072,14618,44176,65052,56703,1026795,913524,239085,68221,28337,84669,124932,111195,664373,27991,1752,3924,900,3684,5173,2212,0
523804,29415,12643,8927,7712,30786,23403,18190,896913,42267,21477,12293,12307,47149,30789,27029,150695,16563,3809,5561,3117,14424,16017,9351,1
250287,121980,9927,17429,23801,17497,27349,35080,313479,210079,16284,19098,39948,22828,42600,61167,187096,33881,3570,15760,7655,12167,12098,8993,1
841197,347350,31398,29565,7892,26648,14319,16616,1070817,502757,41673,54689,8518,41478,19775,17332,611578,191944,21124,4442,7267,11819,8864,15900,0
1248844,239529,25812,6157,11263,16697,12225,15585,1714073,361178,30911,10444,14574,23013,13349,16502,783615,117880,20713,1870,7952,10381,11102,14669,0
696062,385298,48571,17680,19125,18327,19909,19213,1016534,765145,87266,33167,36790,33682,37439,35715,375590,5451,9876,2194,1460,2973,2379,2711,1
95863,86610,15966,22627,33545,34836,19627,14660,184210,159718,16595,22801,35220,43676,19804,20275,7516,13502,15337,22453,31871,25997,19450,9045,0
218809,85874,14251,36365,22763,27542,24083,15468,346840,123206,21153,65528,39632,44693,35882,15991,90779,48542,7349,7203,5895,10391,12285,14945,0
529691,39500,36064,7563,9923,9949,9077,11084,589627,46953,61769,12808,16886,14315,15955,20463,469755,32048,10360,2319,2960,5584,2199,1705,0
498161,77674,17245,13184,11823,30099,70901,9592,558697,93302,23698,13281,15166,48721,135055,12599,437625,62047,10793,13087,8481,11478,6748,6586,0
729098,94907,15098,6002,8224,12276,11772,4533,1223728,141727,16207,6497,8768,17996,12918,4654,234468,48087,13989,5507,7680,6557,10626,4413,1
1166961,235414,102329,22862,40454,37778,20310,24084,1721916,343799,147814,26661,71433,65848,24087,35634,612007,127029,56845,19063,9475,9709,16534,12535,0
961183,610436,50448,38985,39136,50108,70942,86368,1249803,1152291,59070,73235,70779,91721,124654,156165,672563,68582,41826,4735,7494,8495,17231,16571,1
469568,147146,10502,6653,6496,12558,7861,7274,726507,255950,18163,8359,7223,13881,12101,8814,212629,38342,2842,4948,5769,11236,3621,5734,0
240924,24669,26230,17475,7009,23406,14769,23665,441230,40774,46784,26027,9828,40013,22331,42937,40619,8565,5676,8923,4190,6800,7208,4393,0
392643,24969,10436,6432,30583,16327,17387,16236,777236,44283,11848,9924,45980,17827,21929,24429,8051,5655,9024,2941,15187,14827,12846,8044,1
887666,111883,15103,41435,12051,43388,22278,23835,1294793,167636,26377,70901,17375,74577,37088,41897,480539,56130,3830,11970,6728,12200,7468,5773,1
521115,147209,36083,9981,6791,8442,4787,4098,911095,197477,61151,10198,8647,12639,4944,4283,131135,96941,11016,9765,4935,4245,4630,3913,1
182892,31101,18303,4118,5086,4351,4920,2930,295555,34243,22459,5114,5314,7658,8703,5100,70229,27959,14147,3123,4859,1045,1137,761,0
325319,36862,2775,16913,9508,15344,13758,12337,635651,42361,3447,24695,16325,21532,22372,19438,14987,31363,2103,9132,2691,9156,5145,5237,0
29550,24401,10519,5033,19010,8573,8563,17065,47923,41686,13888,7078,22410,11809,11133,31805,11177,7117,7151,2988,15610,5338,5994,2325,1
548848,87676,4654,23324,14260,27426,14333,15425,995915,136637,4944,41298,22622,48631,19075,24963,101782,38716,4364,5350,5899,6221,9591,5888,1
694851,939730,68640,61545,23270,32976,19749,12435,1141620,1807282,88208,105340,40071,57455,29346,20224,248083,72178,49072,17750,6469,8498,10153,4646,0
67020,12213,4453,8217,14636,16867,9136,9111,126060,17540,5730,14140,21503,21991,15112,12897,7980,6887,3177,2294,7769,11743,3160,5325,0
71946,37231,10766,7263,19294,10938,8823,12083,74322,50326,18690,9505,33216,13903,15581,17312,69570,24136,2842,5022,5372,7973,2066,6854,0
1276063,273104,104830,21400,40892,28196,21288,11712,1336434,312981,160620,22397,40939,28816,26988,12989,1215692,233227,49040,20404,40846,27577,15588,10436,0
443882,94570,25656,26181,6140,22813,16700,12276,825176,157247,45010,47006,8871,39536,29730,19308,62588,31893,6302,5356,3409,6090,3671,5245,0
1168509,55539,16673,14500,14268,14091,14158,12160,2206666,96453,29432,27026,24080,23249,24188,17859,130353,14626,3914,1974,4457,4934,4128,6461,1
366950,69677,7400,8916,27132,19984,16864,11676,729074,128918,10661,10072,45149,21330,19068,13522,4827,10436,4139,7761,9116,18639,14660,9830,1
282709,16182,9541,9961,30914,16530,27335,15113,552714,19721,11309,12071,43333,17709,34835,18679,12704,12643,7774,7852,18496,15351,19836,11547,1
1668890,96147,17746,38406,18910,31832,14198,7466,3024414,174943,33124,63004,28549,57820,25313,12457,313366,17352,2368,13809,9271,5845,3083,2475,1
100151,27454,9547,7584,12530,21093,18745,12966,186855,53910,10944,13272,16885,24743,25921,19343,13447,999,8151,1896,8176,17443,11569,6590,1
102245,6901,10030,13333,10312,31293,14634,8892,196819,10210,10400,14549,15498,56450,23593,9355,7672,3593,9660,12118,5126,6136,5675,8430,0
171235,36012,4282,23008,6674,10794,7792,12206,190192,57600,6669,45206,10527,20298,14263,23314,152278,14425,1896,811,2821,1291,1322,1099,1
167359,35211,13876,7138,5652,18899,18220,7319,331535,58747,23042,10409,6242,30171,30864,11960,3184,11676,4710,3867,5062,7627,5577,2678,1
122850,45570,10534,12099,12951,20630,26626,10977,242040,81480,16925,19669,14321,26571,37903,15356,3660,9661,4143,4530,11582,14690,15350,6598,1
5098,8631,4908,7528,12015,20119,15095,16557,8426,9981,5508,9611,13185,24244,19994,23655,1771,7281,4308,5445,10845,15994,10197,9460,1
1076872,43354,17565,9627,15105,44641,13643,19305,2132163,73626,33465,12029,15192,65128,22455,33972,21581,13083,1666,7226,15018,24154,4832,4639,1
781901,204850,54549,16759,40395,42131,30482,17033,1015579,341624,68181,28014,49547,44700,41943,26433,548224,68076,40917,5505,31244,39562,19022,7633,1
923186,120031,32849,11103,6529,7072,3508,2177,1595282,229143,56193,16226,11913,11554,5728,2770,251090,10920,9506,5981,1145,2590,1289,1584,0
1120691,278831,123312,45071,30193,15415,21276,10834,1272081,348054,208702,49342,37928,22961,25683,11324,969301,209608,37923,40801,22458,7870,16869,10344,1
179391,9786,12465,4317,5158,22368,10137,12702,338120,14768,21325,7035,9174,41947,17955,22346,20662,4804,3606,1599,1142,2789,2320,3058,0
109071,28898,3378,7175,3885,6001,3114,5296,130371,34248,3620,10798,5108,9415,5069,8074,87771,23549,3137,3552,2662,2588,1160,2518,0
805124,114866,15673,12088,8809,18494,11214,7044,1536404,128501,17344,18035,14481,27099,17031,11107,73844,101232,14002,6141,3137,9890,5398,2981,1
261882,65779,33825,24016,13333,14352,14241,10334,503155,66903,52360,41625,16735,17704,17644,12262,20609,64656,15290,6408,9931,11000,10838,8406,1
94373,8939,5745,2821,10196,5730,5361,2738,177322,12973,8292,3721,16947,8562,8617,3237,11425,4905,3199,1922,3445,2899,2106,2239,1
390205,37746,6504,2669,11799,25714,68062,8591,764173,56201,10960,2817,15509,43733,124375,9840,16238,19292,2049,2521,8090,7695,11750,7342,0
181688,114941,17484,7520,18534,15351,6219,6963,338542,174301,29939,11350,32863,24713,11228,12813,24834,55581,5030,3691,4205,5990,1211,1113,1
265268,65651,23727,5490,10424,8885,10495,6019,422836,73571,34387,7442,16901,8915,12365,8673,107701,57731,13068,3538,3947,8856,8625,3365,1
241916,79915,30472,13073,11800,19366,14941,7693,322942,148183,58268,24608,17505,36581,27807,13804,160891,11648,2677,1539,6096,2151,2076,1583,0
824584,40609,21685,28129,12940,11879,14562,6358,1329114,52729,28182,42108,13586,12703,18270,8138,320055,28489,15188,14151,12295,11056,10855,4578,0
858335,151048,82621,26676,19607,24062,41084,31716,1535245,266063,153213,44707,37356,43597,79911,61922,181425,36033,12030,8646,1858,4527,2258,1510,0
170532,28285,10826,7651,8663,32393,25131,15581,269356,32386,16785,12660,14030,56049,39256,29315,71709,24185,4867,2642,3297,8738,11007,1848,0
97722,144614,11069,12355,29770,51579,50949,15326,177852,266832,18236,19712,45406,52627,65709,20574,17593,22397,3903,4998,14134,50532,36189,10079,1
615522,34219,8231,4104,2845,10593,5308,4531,623750,57383,12931,8177,3968,15373,7688,6413,607295,11055,3532,31,1723,5813,2928,2650,0
1189638,404481,31894,24505,24284,22348,26556,12795,1368029,755512,38981,26353,41189,36424,44792,17779,1011247,53450,24807,22657,7379,8272,8320,7812,0
1533706,212028,36843,52945,68494,46299,61645,21288,2454142,327150,60670,90294,122894,81325,107010,31993,613271,96907,13017,15597,14094,11273,16281,10584,1
906978,448496,42498,15591,9597,30380,24652,22535,1079673,775511,42949,28234,10658,46658,41153,29228,734283,121481,42048,2948,8536,14102,8151,15842,0
479131,64989,20278,4954,6381,8881,17152,10195,833711,91405,38672,8429,8018,10672,19051,12701,124551,38573,1884,1479,4744,7091,15254,7689,1
882590,181961,14667,16320,30076,36834,20603,22487,1099834,193963,22517,19993,51750,55631,31337,40352,665347,169960,6817,12647,8403,18037,9870,4622,1
325689,128005,34739,9877,16093,67089,19320,15978,485514,149851,55994,15898,27053,116085,27978,24972,165865,106160,13485,3857,5133,18094,10663,6984,1
47981,46765,8369,7153,20338,38693,24735,25358,82924,81582,11241,10496,21183,44899,36254,32360,13039,11949,5498,3810,19494,32487,13216,18356,1
472189,54797,8456,10220,6986,49264,18928,14047,772879,65535,12179,15735,9040,65281,30510,19156,171499,44059,4734,4705,4932,33248,7347,8938,0
452640,38055,9512,5414,5032,16496,11950,9248,827231,46853,12620,7967,7156,18474,13803,10465,78049,29257,6405,2861,2909,14519,10097,8031,0
101210,28197,2538,3651,7615,19681,10812,16407,133470,40196,2894,6106,13264,37076,21055,30964,68951,16198,2182,1196,1966,2286,570,1851,0
665705,86707,16839,15408,11679,35400,16242,11820,1166960,126494,24218,20524,13318,60402,27134,16713,164450,46921,9460,10293,10041,10399,5351,6927,1
1587005,131272,18731,30732,17896,27259,20874,10655,2696321,233615,24483,46205,24099,51127,37834,19278,477689,28930,12980,15260,11693,3391,3914,2033,0
224915,20383,3118,5889,4413,6844,4842,6200,304405,25449,5428,8793,6916,9235,4955,9301,145425,15318,809,2985,1911,4453,4730,3099,0
295033,107963,17872,37368,18329,49885,21987,26489,587546,198000,29239,65522,18934,79828,30403,39184,2520,17927,6505,9215,17725,19942,13572,13794,1
167350,48232,2471,4071,5629,6467,8042,5870,197545,77016,3086,6202,9644,9785,14174,10706,137155,19448,1857,1941,1615,3149,1911,1035,1
345910,59427,18034,31635,20213,44944,23187,13435,492280,70096,24277,53964,37923,76252,39045,16044,199541,48759,11791,9306,2503,13636,7329,10827,0
406529,20085,9899,13152,21434,28343,25950,12007,773472,33240,10538,24191,37353,46334,35547,17182,39586,6930,9260,2113,5515,10353,16354,6833,1
718197,108304,9689,9042,10201,12625,10466,6209,1067352,195823,12403,15574,14731,17481,18193,7686,369043,20786,6976,2510,5672,7770,2740,4732,1
755765,147904,24373,22431,11216,24530,32819,42578,1377465,228790,35901,39403,15642,30769,52204,72788,134066,67018,12846,5460,6790,18291,13434,12368,1
1337801,235977,37845,22868,19272,28745,18183,36443,1911495,365580,55296,23298,35119,46551,24610,61405,764107,106374,20394,22439,3425,10940,11757,11482,0
1798865,108947,35060,21902,18467,41641,14476,16239,2862058,110448,49905,39490,28355,63845,23313,23049,735672,107446,20216,4315,8580,19438,5640,9430,0
7205,16992,6219,10216,19949,34828,28099,20939,12223,21079,9024,10936,20784,43971,30235,32704,2187,12905,3414,9496,19114,25685,25964,9175,0
