delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
413738,123855,19778,22530,39040,33223,41715,26171,58982,-90255,-16003,-15966,-36015,-28171,-36377,-23445,99058,37466,-1584,-11211,-27810,-12961,-24254,-6216,-182010,-118523,-17234,-20433,-37826,-31024,-29374,-24130,40076,-281068,127721,-155989,14419,-15650,4755,-9222,8205,-10016,15210,-18063,12123,-5120,17229,-17914,easy
444925,74045,16481,11877,4082,7442,4744,3238,-322652,36174,54477,18272,8521,3128,9840,1640,-225205,137797,-518,16122,21854,15651,10934,10088,358694,137855,-438,8043,19168,10681,11700,2634,97447,583899,101623,58,-54995,80,-2150,-8079,13333,-2686,12523,-4970,1094,766,8448,-7454,difficult
296874,127374,11625,12927,16226,12627,18038,18692,492278,76483,18895,10145,12457,4305,2707,-11497,-159746,-107525,370,-9336,-15404,-8307,-12593,-16597,351245,-36983,28615,-3401,-7244,-1406,-10974,-16394,-652024,510991,-184008,70542,-18525,28245,-19481,5935,-27861,8160,-12612,6901,-15300,1619,-5100,203,easy
608005,65882,38261,7191,9070,8864,7929,5541,447906,73761,-563,21086,8553,30222,36618,11647,-155331,-25757,-2945,-1012,-2186,16259,2639,6196,843735,20138,-20780,3226,-4954,8523,-3504,5190,-603237,999066,-99518,45895,-2382,-17835,-22098,4238,-10739,-2768,-13963,-7736,-33979,-6143,-5451,-1006,difficult
1382972,303623,83500,115763,17764,56999,74179,42298,-190495,-114490,-38478,-63213,-8142,-46481,-62177,-24341,-90512,-240888,-50260,-108109,-14794,-50606,-52592,-36020,-14310,-288767,-76195,-112639,-6097,-39717,-68377,-38532,99983,76202,-126398,-47879,-11782,-25935,-44896,-4530,-6652,8697,-4125,10889,9585,-15785,-11679,-2512,easy
516490,102177,42646,30886,52223,28911,26653,16889,479659,66520,-4504,-13412,-45412,38419,92518,14705,211693,153595,32852,-12209,-32837,49134,68137,29389,686402,91477,17538,-8220,-27699,12955,24116,8853,-267966,474709,87075,-62118,37356,-15314,1203,3989,12575,5138,10715,-36179,-24381,-44021,14684,-20536,difficult
1166961,263929,80191,16568,26134,69961,43121,17592,-959975,-198454,-76129,-5265,-21725,-56546,-12997,-14836,-420167,564343,-6486,10326,-4579,-16111,87434,-547,-926854,-169925,-74065,-5022,-21417,-50560,-31968,-5181,539808,-506687,762797,-734268,69643,-67579,15591,-15348,17146,-16838,40435,-34449,100431,-119402,14289,-4634,easy
644085,195765,30453,13877,16033,18347,19659,8896,-366482,-184183,-28090,-11518,-10012,-15713,-13960,-6374,513273,-106137,-1254,13568,-566,-10759,-3171,-4415,-370111,-172964,-29666,-10108,-12895,-16302,-17564,-6282,879755,-883384,78046,-66827,26836,-28412,25086,-23676,9446,-12329,4954,-5543,10789,-14393,1959,-1867,difficult
893613,212493,39762,24083,21618,28757,27264,10284,-746122,-52423,-30166,-11074,-13503,-18253,-15599,-2674,-597524,-184261,-39212,-19111,-17162,-13022,-23158,-4072,62983,-130226,-33619,-9612,-15922,5541,-22102,-3199,148598,660507,-131838,54035,-9046,5593,-8037,9499,-3659,1240,5231,18563,-7559,1056,-1398,873,easy
676970,41132,39093,9241,17332,13812,6115,8133,-160880,186596,-11824,1281,38971,18844,13946,11445,-473609,-17002,-28147,2433,-10497,-4929,-2531,-6446,-540710,50522,15118,7857,13519,8092,10533,10571,-312729,-67101,-203598,67524,-16323,43265,1152,5424,-49468,24016,-23773,13021,-16477,13064,-17891,17017,difficult
820512,303702,64616,24468,13964,24061,26282,12815,-311509,-235537,-54634,-11307,-12203,-16757,-21074,-2259,-721377,-294835,-55764,-20327,-13533,-22048,-24687,-10208,-167231,-279473,-54968,-3501,-9128,-4355,-11982,-7153,-409868,554146,-59298,15362,-1130,796,-9020,16826,-1330,4405,-5291,17693,-3613,12705,-7949,3055,easy
1314053,283384,93897,78268,32286,30886,62679,19118,230717,-193329,-34860,-54179,-24422,-7869,-53042,-12063,-1270400,-276160,-91774,-77247,-31547,-30054,-61659,-18602,-623942,-224776,-87963,-67041,-26076,-25859,-59918,-17446,-1501117,646458,-82831,51384,-56914,3811,-23068,10206,-7125,5471,-22185,4195,-8617,1741,-6539,1156,difficult
541526,88506,76757,11875,14787,21842,27694,7897,-338844,-72716,-63186,-8631,-11955,-18404,-24331,-2299,2075126,443109,-7601,27641,42722,17139,45799,13143,410862,-47840,-22941,2560,-9512,17105,-13960,-632,2413970,-1664264,515825,-490949,55585,-15340,36272,-25081,54677,-52234,35543,-34,70130,-59759,15442,-13775,easy
1242821,54244,24392,12352,8815,21696,16371,8016,-947565,32303,-10150,-730,2732,6492,-8686,2309,-781123,-6078,12986,3714,-5104,-13880,9926,849,567950,75090,96904,1414,23400,92537,59783,18087,166442,1349073,-38381,81168,23136,83918,4444,-2300,-7836,28504,-20372,106417,18612,49857,-1460,17238,difficult
1182046,216438,30824,37620,30114,37288,25456,20993,521175,-6207,-6372,-8959,-18160,-26997,-21225,-5861,152564,131572,67785,8984,-21040,7994,-9928,3018,-382639,-47140,-17378,11659,-8959,12721,-1727,18795,-368611,-535203,137779,-178712,74157,-85163,17943,2675,-2880,12081,34991,4727,11297,8201,8879,15777,easy
197006,43112,11609,5773,6746,8118,11241,2613,1457128,755784,246354,8045,45227,41406,36706,95523,201238,210363,26726,9463,31119,17489,6122,17062,1543414,641434,47757,115166,58035,183099,29792,49415,-1255890,1342176,-545421,431071,-219628,21031,1418,105703,-14108,26916,-23917,165610,-30584,23670,-78461,32353,difficult
488251,113384,18248,7253,4888,11446,7946,5904,123380,-96685,-8693,9348,-2944,2186,456,-449,233924,127618,139661,12981,30322,14587,10971,21657,498263,-40560,30133,17013,7551,16313,24990,11875,110544,264339,224303,-168178,148354,-109528,3633,4032,33266,-22771,12401,1726,10515,14019,22106,-9782,easy
451642,124213,32104,14452,13760,28440,17517,17842,-24620,-5097,-22120,-962,-7935,-24862,-14551,-15262,1405670,282694,83074,17462,5920,20426,13188,2502,-383594,-83073,-29343,-13526,-12954,-26140,-14913,-15540,1430290,-1789264,287791,-365767,105194,-112417,18424,-30988,13855,-18874,45288,-46566,27739,-28101,17764,-18042,difficult
1044069,123333,85444,18983,7732,29025,22618,14227,320386,71279,-70356,-14704,-776,-6432,24620,-606,-967941,-113888,-84107,-10098,-7059,-26658,-19201,-13762,-158771,17111,-63417,-6807,101,1660,-3016,-7879,-1288327,809170,-185167,130999,-13751,20690,4606,3291,-6283,7160,-20226,28318,-43821,16185,-13156,5883,easy
1745321,442179,51831,53594,46936,70610,65213,43359,385088,-267041,15416,-37774,-25214,17705,-20381,-18524,-367284,-66709,151195,18347,34150,1049,-14350,28320,-976950,-69912,-21494,-14061,-22652,-54420,-55289,-39699,-752372,-609666,200332,-3203,135779,-172689,56121,-32408,59364,-56802,-16656,-55469,6031,-40939,46844,-68019,difficult
1066960,351682,44817,39996,20040,18911,13228,28951,-463284,-282047,677,8144,-5229,-6127,25637,-18717,-806363,-328738,-40085,-37635,-14423,-15510,-11018,-23988,-390186,-216269,-38079,-18515,-7199,28505,14635,-20109,-343079,416177,-46691,112469,-40762,2006,-45779,19120,-9194,7224,-9383,44015,-36655,25653,-5271,3879,easy
672437,194061,24967,30539,23483,17333,14133,9273,1045635,291083,122036,8565,38041,48055,16186,13293,-31907,-129509,4086,-7769,-7779,7634,19509,9912,9361,-146958,-10644,-23294,-19855,-11174,-5518,-540,-1077542,41268,-420592,-17449,-117950,-14730,-16334,-15525,-45820,-12076,-40421,-18808,3323,-25027,-3381,-10452,difficult
732821,88322,15773,12896,10437,12763,19940,6799,719705,3530,-5719,-2699,-4218,6312,-14960,-694,719705,3530,-5719,-2699,-4218,6312,-14960,-694,126017,-66391,-6917,4264,-8580,528,-10886,34,0,-593688,0,-69921,0,-1198,0,6963,0,-4362,0,-5784,0,4074,0,728,easy
239557,123092,13506,8941,9180,18043,21868,11060,1815913,-8358,14339,-3721,2745,8634,21329,-3544,189932,-90774,5290,18264,-1331,-10351,-5801,-2053,1613941,286405,155406,50482,49894,94127,16842,31726,-1625981,1424009,-82416,377179,-9049,150116,21985,32218,-4076,51225,-18985,104478,-27130,22643,1491,33779,difficult
1001575,342349,54917,33285,12129,24845,56464,12683,-168894,-114837,23971,-11400,-2394,12600,15912,8118,54820,918979,18343,23685,29276,10169,10111,21979,-480702,-320670,-36989,-30232,-4140,-12490,-43194,-7938,223714,-535522,1033816,-1239649,-5628,-55332,35085,-53917,31670,-33416,-2431,-22659,-5801,-53305,13861,-29917,easy
608319,95644,24739,10600,5315,6392,13958,4272,584750,-28291,-11277,3618,16794,7981,-1426,9753,-205342,20830,-15796,3821,3491,17485,20416,12544,1592052,134289,40458,61274,95409,49113,76343,19365,-790092,1797394,49121,113459,-4519,56254,203,57453,-13303,91918,9504,31628,21842,55927,2791,6821,difficult
501552,73937,21766,9171,10032,14955,13940,8022,454589,512324,31800,19857,34448,6307,71055,17833,-45978,228227,19925,2819,6734,1736,3374,-4972,-14861,-50867,-6759,-6593,-5827,-11102,-10043,-5880,-500567,31117,-284097,-279094,-11875,-26684,-17038,-9412,-27714,-12561,-4571,-12838,-67681,-13417,-22805,-908,easy
978338,77136,13705,8070,7466,6852,4207,3104,-741580,-70972,-6178,-6387,-6253,-4736,-2331,-2022,-673397,381267,22781,11144,-1678,5796,5776,3387,-251573,-7099,-7048,-945,3751,-2772,1917,-1609,68183,421824,452239,-388366,28959,-29829,17531,-12089,4575,5429,10532,-8568,8107,-3859,5409,-4996,difficult
1626316,567795,70844,178857,29884,52126,53248,44616,192399,-424428,-68423,-158195,-4166,-35283,-31079,-36420,522347,-445592,-35767,-125731,3116,3332,41747,-16711,-166187,-168762,-24465,-104590,13029,1386,15070,-21946,329948,-688534,-21164,276830,32656,11302,32464,21141,7282,9913,38615,-1946,72826,-26677,19709,-5235,easy
294753,43848,11701,10480,4132,11173,9591,4923,141234,286676,7323,7323,21285,4857,7527,2431,187046,-26167,12238,4295,6940,78481,12387,37924,515188,403024,217815,26359,29403,24052,14134,16356,45812,328142,-312843,429191,4915,205577,-3028,22064,-14345,22463,73624,-54429,4860,1747,35493,-21568,difficult
1149418,277534,126407,44654,46787,38946,37298,21575,-681772,-70821,-105988,7767,-25046,-31089,-15042,-12388,268171,654271,-79716,46127,-2822,44070,63293,15118,-775169,-265964,-122017,-42526,-44204,-32377,-30299,-20178,949943,-1043340,725092,-920235,26272,-42301,38360,-88653,22224,-41382,75159,-76447,78335,-93592,27506,-35296,easy
1216019,73197,14628,16693,17485,18040,14476,4690,184943,234254,24732,17703,17731,14544,15382,13948,-14751,166745,77710,32024,31370,63436,26303,38207,-324110,-53808,-8701,-12191,-9837,-14849,-11745,-3381,-199694,-309359,-67509,-220553,52978,-86411,14321,-44215,13639,-41207,48892,-78285,10921,-38048,24259,-41588,difficult
795090,207657,39272,15658,9448,9074,15018,4983,-359181,-9445,-31344,15329,8339,9254,4538,4204,185355,-198251,-32467,-14032,-6976,-2040,-12073,-1635,275087,-124360,-16743,-1892,3377,6336,15794,6304,544536,89732,-188806,73891,-1123,15724,-29361,12140,-15315,10353,-11294,8376,-16611,27867,-5839,7939,easy
1272382,335597,38240,32835,36876,25469,24415,27156,-1190959,-317012,-27047,-25893,-26836,-22193,-17838,-25416,1323875,625103,65345,-5726,-12554,62115,8854,-6240,-908174,-245542,-35850,-32019,-35669,-21763,-22577,-24957,2514834,-2232049,942115,-870645,92392,-101195,20167,-26293,14282,-23115,84308,-83878,26692,-31431,19176,-18717,difficult
678453,158115,27093,8472,9890,9419,10643,8065,21307,-139103,-23593,536,1853,11829,12057,3601,104709,533877,-22633,6415,9837,17425,13369,1894,-343760,-83014,-24880,-4195,-7688,-6910,-8492,-5785,83402,-448469,672980,-616891,960,-2247,5879,-10610,7984,-17525,5596,-24335,1312,-21861,-1707,-7679,easy
691354,232643,29567,14050,12829,23439,16459,13918,-623094,-219797,-27302,-5614,-1776,-12983,14616,-6455,-631126,-196250,-28854,-11763,-9868,-9365,-12823,-2018,-312903,-170073,-8350,-968,-3938,13073,11530,320,-8032,318223,23547,26177,-1552,20504,-6149,10795,-8092,5930,3618,22438,-27439,24353,4437,2338,difficult
1269582,181270,25077,6781,11573,28703,29028,14852,-753368,-91282,7113,-749,-5901,-17864,-8167,-7529,-1111326,-138014,-21129,-2255,-6066,20679,-23618,-12664,-105892,167623,-11785,88317,17401,29367,135728,26036,-357958,1005434,-46732,305637,-28242,9344,-1506,90572,-165,23467,38543,8688,-15451,159346,-5135,38700,easy
942223,283666,43469,54839,20221,44775,32059,18205,-38790,-153204,-1890,9168,-17110,-19788,17121,-4579,-145272,-162971,-35106,-49374,-18286,-40566,-27793,-14711,-62690,113182,-13726,-44000,-2803,-32971,-22824,-9007,-106482,82582,-9767,276153,-33216,21380,-58542,5374,-1176,15483,-20778,7595,-44914,4969,-10132,5704,difficult
1384311,79504,28304,10373,11818,21442,8113,7361,-1293619,-35636,3089,8528,-1563,42730,13650,11696,-1341492,-56767,-19043,-8659,-11120,-20255,-6235,-6809,-1094330,1738,-8886,7915,-6508,-14346,11975,-2472,-47873,247162,-21131,58505,-22132,10157,-17187,16574,-9557,4612,-62985,5909,-19885,18210,-18505,4337,easy
1022701,116828,29798,6397,13002,12855,9351,12507,707150,81986,-17500,487,14608,2743,12275,-7506,-184335,-69647,-9683,16275,10206,13031,13494,-5429,177487,233095,222996,33299,36834,47799,126172,15188,-891485,361822,-151633,302742,7817,232679,15788,17024,-4402,26628,10288,34768,1219,112678,2077,20617,difficult
546732,98715,18329,33326,16603,18218,10258,5491,-332497,-38413,2678,-26003,-13850,-7544,-4481,4066,-497479,-64264,6753,-16278,7577,5823,6565,30850,-267484,-32437,-5952,-23984,-4596,-4168,22345,-1017,-164982,229995,-25851,31827,4075,-12705,9725,-7706,21427,-12173,13367,-9991,11046,15780,26784,-31867,easy
642291,150357,19533,14109,15518,19997,23154,9413,235158,499099,214459,125359,27366,60983,31489,43633,-452645,-89964,-12780,6298,-9136,-11878,-20685,-6302,-131979,88489,10505,-8060,-2628,-9086,-3316,-4238,-687803,320666,-589063,178453,-227239,23285,-119061,-14358,-36502,6508,-72861,2792,-52174,17369,-49935,2064,difficult
869940,572411,85716,30394,34249,34415,29265,44688,-160133,-307949,-25357,-1932,-31080,-22533,-17485,-27346,-638332,-516670,-40332,-26960,-21423,-25452,-16515,-30601,-273446,-557852,-75318,-29191,-33536,-31246,-20485,-43382,-478199,364886,-208721,-41182,-14975,-34986,-25028,-2231,9657,-12113,-2919,-5794,970,-3970,-3255,-12781,easy
845258,237989,94528,60169,15184,32874,32290,20396,-408307,-189115,-87334,-40356,-11884,-26409,-9100,-14630,-800854,-209960,-72948,-48623,-12745,-21104,-24140,-18433,371430,-85952,-26272,-43468,3032,-12594,-22164,-11681,-392547,1172284,-20845,124008,14386,46676,-8267,5155,-861,15777,5305,8510,-15040,1976,-3803,6752,difficult
767800,107932,84813,16300,38700,11022,20236,8987,946429,-37348,-81005,4895,-34409,-5002,124,181,-627236,-49279,-78211,-12769,-36190,7703,-10006,-2798,-455809,-69103,-67849,4329,-25207,-1683,-9373,-2148,-1573665,171427,-11931,-19824,2794,10362,-17664,17098,-1781,10983,12705,-9386,-10130,633,-2979,650,easy
248761,98559,8740,9567,3881,5940,3616,2534,12268,-66989,2742,6268,13304,54899,17083,7774,-105092,-97333,-503,-7148,-2462,-5133,-2199,-1470,55381,-63664,-4331,-8148,-182,-2938,-1260,327,-117360,160473,-30344,33669,-3245,-3828,-13416,-1000,-15766,2280,-60032,2195,-19282,939,-9244,1797,difficult
322296,152799,42781,13589,10452,16746,16466,14765,842736,258111,68897,-2462,10071,4229,18318,24353,77328,-132993,-12647,-8887,-2158,-9128,-9349,-10255,1775793,144231,34644,346070,58999,73293,16176,14342,-765408,1698465,-391104,277224,-81544,47291,-6425,354957,-12229,61157,-13357,82421,-27667,25525,-34608,24597,easy
753362,58317,30789,24354,11707,18970,30438,12877,376787,283472,148412,105087,52288,93854,107258,24991,-147545,178849,101763,41859,34823,48331,18862,12034,98648,116388,-24713,-12917,-5852,-1434,-14182,1892,-524332,246193,-104623,-62461,-46649,-126476,-63228,-54776,-17465,-40675,-45523,-49765,-88396,-33044,-12957,-10142,difficult
576150,31071,23882,18651,10295,20763,30803,14452,-360523,190690,214545,20218,13776,5847,34129,5909,-400714,91269,-14385,-9833,2980,-8714,-21404,-5163,36524,48891,-17684,-6913,-7434,-13574,-27574,-13397,-40191,437238,-99421,-42378,-228930,-3299,-30051,2920,-10796,-10414,-14561,-4860,-55533,-6170,-11072,-8234,easy
1011155,544603,33873,38316,27150,54196,54333,20124,780184,-417512,374,-2771,-15076,-30906,-17686,-14209,271598,1466296,146954,9601,74494,-17201,-9381,35049,156485,-384597,18651,-11470,-7620,-41315,-41373,-12972,-508586,-115113,1883808,-1850893,146580,-128303,12372,-21071,89570,-82114,13705,-24114,8305,-31992,49258,-48021,difficult
703743,475535,126609,27122,24299,33590,66899,23180,338784,-396794,-121351,-16179,-19714,4590,-46883,-17210,-158789,-400837,-98400,5007,-17626,-18188,-23872,-12080,886638,131873,-119743,-2480,-15459,27596,-40174,-2063,-497573,1045427,-4043,532710,22951,-21343,21186,-7487,2088,2167,-22778,45784,23011,-16302,5130,10017,easy
1469515,578124,69015,47481,28878,27867,79989,35463,185054,205510,115641,53695,-6704,130661,-5385,8272,-1230830,-361375,-41663,-29344,-18398,-18677,-70269,-20708,-644512,-177468,-12332,43612,-14835,38828,86776,-19013,-1415884,586318,-566885,183907,-157304,29331,-83039,72956,-11694,3563,-149338,57505,-64884,157045,-28980,1695,difficult
1315765,408576,48410,51830,29923,21262,58264,18642,-262865,-184906,-25263,-31174,-8682,15900,-44546,-6114,-449873,-317428,-29994,-29268,-21701,-10531,-50593,-12056,-848856,-312622,-31035,-45116,-7749,-7108,-21119,-14712,-187008,-398983,-132522,4806,-4731,-1041,1906,-15848,-13019,13952,-26431,3423,-6047,29474,-5942,-2656,easy
1431153,433097,58497,61488,25697,33280,27769,20224,-1051970,72301,109621,-14222,-2577,-1971,22954,-2542,-82279,-312706,-56091,-35562,-13963,-14347,-6390,-14241,-1234534,369586,-26014,-18360,-1669,-6059,36076,22179,969691,-1152255,-385007,682292,-165712,30077,-21340,17202,-11386,12294,-12376,8288,-29344,42466,-11699,36420,difficult
1185359,199591,45101,76254,21343,34857,29485,23184,-3568,-70624,-24444,-59058,-12388,-18912,-5373,-3102,-502791,-101046,-30702,-60611,5142,-14778,-4024,-6963,-610174,-79396,-19136,-49718,-15459,-21777,-19525,-13913,-499223,-107383,-30422,21650,-6258,11566,-1553,10893,17530,-20601,4134,-6999,1349,-15501,-3861,-6950,easy
271860,117568,13354,8750,2498,6045,5128,4059,970315,63506,55662,35240,5801,7372,6534,1253,1160986,-47175,37947,2359,5863,10249,12144,4416,-40442,-96922,-9506,-4486,-1460,16,-1399,-2924,190671,-1201428,-110681,-49747,-17715,-47453,-32881,-6845,62,-7323,2877,-10233,5610,-13543,3163,-7340,difficult
642598,242123,20916,12396,5184,17785,15599,6817,191675,-10013,-16992,-408,5663,1213,62420,2451,-186773,-197564,-9601,6033,1904,-8289,-12973,-3582,129598,-154073,19273,-1249,3734,21100,-7314,-880,-378448,316371,-187551,43491,7391,28874,6441,-7282,-3759,1830,-9502,29389,-75393,5659,-6033,2702,easy
554924,150220,7737,13213,13476,18921,17913,9786,-81769,235985,21345,31565,-3289,-11396,-11567,-1513,-466031,-120381,-6245,-8908,-11666,-15731,-17320,-6710,248787,116550,15918,6853,-6951,28973,8994,2919,-384262,714818,-356366,236931,-27590,22163,-40473,15761,-8377,4715,-4335,44704,-5753,26314,-5197,9629,difficult
911299,670543,123343,50316,20394,26267,49504,24957,-102697,16445,55868,79106,41877,96010,61128,99602,-23264,-467337,-81049,-6376,1351,6860,-41013,-13469,310178,-482924,-113440,-37377,-7820,-2592,-42061,-17209,79433,333442,-483782,-15587,-136917,-32391,-85482,-31001,-40526,-9171,-89150,-9452,-102141,-1048,-113071,-3740,easy
437417,68813,32126,12694,9658,6686,8629,6920,-393367,-51257,-20413,-11079,-5509,-336,1104,1986,-331608,-9719,-21357,-10497,-4585,9133,-362,-2396,1188354,65828,9435,46023,38911,30866,14784,10249,61759,1519962,41538,75547,-944,30792,582,56520,924,43496,9469,21733,-1466,15146,-4382,12645,difficult
542924,123093,30437,31585,21764,22905,18924,9000,2885242,238596,44930,64503,43436,32020,4084,8092,158034,145169,41518,17281,-2698,20201,-1968,1875,42636,269762,40459,124934,7610,10687,52612,21766,-2727208,-115398,-93427,124593,-3412,-1059,-47222,107653,-46134,10308,-11819,-9514,-6052,54580,-6217,19891,easy
1317093,168840,15434,14948,20212,21563,12781,7602,226766,942630,155517,71851,87721,96663,81962,83898,1194358,1131293,52850,125407,31565,74416,56472,41330,47532,-35942,23789,7017,8887,-201,-7916,-1274,967592,-1146826,188663,-1167235,-102667,-29061,53556,-118390,-56156,-22678,-22247,-74617,-25490,-64388,-42568,-42604,difficult
553755,171803,27173,19395,23321,20871,20195,4651,708098,-123759,-4037,-7640,-6876,-74,-16069,550,1089198,345756,124360,84695,45561,103743,99443,17234,-96866,-154366,-24426,-14631,-18983,-15251,-13983,-208,381100,-1186064,469515,-500122,128397,-148786,92335,-99326,52437,-64544,103817,-118994,115512,-113426,16684,-17442,easy
796233,299514,44798,25670,64212,36423,23152,15345,485444,15359,-24150,24224,-57995,10040,-4669,-8694,-441264,-238206,-36529,-22330,-60984,-27154,-19109,-13790,-196537,-255760,-38680,-22096,-63580,-29201,-18251,-13420,-926708,244727,-253565,-17554,-12379,-2151,-46554,234,-2989,-2596,-37194,-2047,-14440,858,-5096,370,difficult
763488,131655,34693,16043,18972,17584,23253,8087,-636214,-110681,-25707,-8179,-7992,-14054,-20726,-5413,798164,-18817,31024,12084,45521,16423,42582,-361,1058166,48721,9130,32526,139604,90323,33235,25562,1434378,260002,91864,67538,56731,-21894,20263,20442,53513,94083,30477,73900,63308,-9347,5052,25923,easy
