delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
35442,16152,14316,2690,6671,17237,7105,4173,200576,42137,13392,3832,6142,16469,2036,2022,-181762,-33128,-2163,-427,-2121,4521,6512,3458,-148506,-18842,4010,-1858,3178,-2986,3626,844,difficult
19831,33452,21220,12697,6080,38955,6019,4836,109315,37397,10868,22126,6514,26138,10661,7047,-100476,-4495,13801,-5797,1420,4978,-5968,-2864,-78492,-3396,6902,-13061,-2288,20656,-3316,-1559,easy
4107,5271,13244,13069,4580,20413,4528,1850,139233,21369,10093,13725,3841,11637,1912,2310,-136070,-13052,-5910,6804,1877,11879,1977,-470,-134182,-19145,12211,-8116,-399,5672,3254,-450,difficult
4909,12592,15604,5118,7568,46953,9566,4818,99102,40371,20319,26412,13648,27771,8475,6450,-90878,-29561,-779,-19845,561,30092,254,-2316,-97508,-25997,-8652,-22743,-12721,8272,1927,-948,easy
182760,45299,7806,45246,7852,17048,5085,6512,18763,19260,18580,13408,10067,13915,7983,5405,15741,-6705,-13941,5623,-7,3257,-3079,597,312253,58782,-7608,58053,-4424,3009,-2718,1617,difficult
50929,17482,9855,13562,6396,18323,7221,1895,36091,11483,6369,4718,2372,5452,2259,1121,-34193,-5876,11793,10378,2248,26739,11187,1952,63868,17873,-4821,7310,5799,-998,-1263,-404,easy
23845,12108,14816,22983,11981,27163,4368,3948,157052,30043,5869,5294,5550,10645,4435,2104,-152666,-24424,-18,294,-2004,24473,-611,1458,-113749,-11447,17911,35083,14866,8563,477,2230,difficult
20086,22686,5520,1897,4673,7472,3740,1582,88124,38159,8183,13532,6095,13066,5104,3554,-72267,2568,1538,-10375,1982,-1939,1096,-1510,-63810,-33515,-6865,-12895,-4826,-9250,-3825,-2434,easy
13366,8582,9890,12731,4660,33795,4818,5498,497808,70913,8657,17163,20645,16357,3891,4358,-476294,-61633,-4810,-5822,-18446,32123,1418,2095,-492591,-63029,7276,-3042,-13525,2752,435,185,difficult
6461,22478,11561,17157,7384,24063,5060,3488,55858,9456,10112,19416,4606,19368,6390,4275,-48166,21111,-2264,10169,2636,5043,-3132,-90,-50628,4932,5161,-14687,2919,4347,472,-1485,easy
9266,13677,16395,14570,3269,31651,9419,5179,438455,130592,9445,16255,13665,15580,9225,6593,-432829,-109446,19239,-10193,-11025,15136,1108,-563,-425549,-124385,-5339,6822,-9767,17006,-721,-2266,difficult
45785,18715,13700,11149,14901,19358,5532,2347,260906,27808,5246,2412,3916,10525,2656,2019,-252909,-7833,-2130,4377,13119,1780,1627,-271,-177334,-10354,19037,13097,8850,15885,4125,926,easy
514335,98714,35521,30744,8649,22092,15674,6142,285215,117659,31502,11596,14265,12620,10650,3126,-218195,-61450,27085,25086,-4830,16914,5796,5854,676435,23559,-19047,13210,-6403,2029,4252,177,difficult
126847,41791,5755,14647,10283,10872,4307,2468,235297,100500,11394,21436,6970,18629,2935,2157,-222170,-91604,-5453,5472,9783,-8791,4214,2287,5270,-25814,-5826,-19050,-3157,-6724,-1470,-1666,easy
16492,22898,4605,11395,7193,35434,6019,3916,52360,22426,10496,4779,2701,6466,2937,2817,-44639,8479,-8157,5244,3474,35138,4599,1262,-27097,-7536,-3626,7987,5509,22798,1565,935,difficult
10184,22972,4042,9908,6138,12692,3449,2957,40847,44620,6234,14251,6591,16811,3966,2112,-37580,-25053,-943,3873,-2293,-6529,-1124,228,-23746,-18243,-3442,-12560,1387,-1709,89,1462,easy
34273,26802,6913,8757,3261,38210,6672,4492,124440,44245,5416,6946,4459,18879,4279,2259,-114800,-11499,-2851,2614,-1023,41807,2509,631,-65535,-23387,5845,1007,-1374,-3146,2276,3835,difficult
150586,165225,39588,12080,19382,21696,6318,4388,24772,8791,2355,3251,8920,13360,4149,3236,-13359,21920,22770,4260,-1700,-1667,1129,1369,264987,290947,51695,13397,22623,18339,3209,934,easy
59046,24823,8629,9440,3346,8587,3563,3587,82728,21821,15345,7262,9581,16117,7075,3566,-76204,-6064,-328,4793,-5405,-4990,-2458,1260,28840,12067,-13105,-438,-7065,-10071,-4567,-1218,difficult
21979,29812,12359,7265,6609,12819,3600,3378,296096,134752,16460,10889,14753,9376,3259,2711,-290024,-107196,-11189,2375,-1712,9351,2519,3189,-258210,-102684,2987,-9623,-14576,-2465,-1838,-1856,easy
6928,4643,4450,3311,14649,39800,9184,7053,169671,96946,23084,12799,7085,9134,5171,3738,-162756,-94320,-19547,-11269,-2263,46943,1357,529,-162730,-90287,-17721,-7707,17391,14389,6669,6100,difficult
27057,20846,9573,7231,5962,23258,6574,7069,57362,33180,26788,19613,11663,35727,7639,8165,-51305,-25235,-19096,-14405,-6206,-16870,-1312,-274,-9305,567,-15334,-10360,-5196,-8069,-819,-1918,easy
49387,17282,17148,9773,2670,29694,4545,2421,93125,14619,4144,1615,2016,2719,911,518,-79589,-6043,4601,3012,1395,31317,2928,2726,-7887,11368,21407,13303,-88,22632,4339,1079,difficult
140578,52332,4342,6306,6617,12089,3746,4181,413062,27719,23526,10030,7736,13124,5678,2701,-157062,4757,-20015,-5403,-6319,-7163,-3938,-1467,-387907,44469,-18354,-2046,4081,5092,74,4427,easy
14344,5709,3103,4711,3504,13373,5743,3917,57566,16867,4911,3780,5800,17486,2557,2588,-40107,-11215,-1212,-1479,-4122,-9203,-131,-2176,-46337,-11101,-2404,3341,-471,976,6503,4834,difficult
19526,14991,9614,5026,8623,13714,4743,2873,813415,161100,21011,28685,11983,29406,14087,5346,-806272,-149537,-2700,-23212,1553,-13741,-6116,-305,-781507,-142681,-20095,-24106,-8274,-17643,-12573,-4642,easy
22322,21689,8340,18943,2216,5669,2082,1571,356879,21067,13772,14920,5942,17906,2590,2329,-336869,7138,-470,20498,-2187,-11414,-225,203,-332246,-5895,-10395,-12452,-5266,-13061,-792,-1719,difficult
69392,32985,3912,13171,6960,12000,7748,3601,462238,36822,6141,3068,2831,5934,2054,1915,-438301,25186,888,22163,10629,15734,12721,4880,-347391,-32860,-5347,-1957,-2372,-3603,-1334,-1509,easy
24090,34274,7718,4242,4488,12198,2559,2376,481911,48728,15260,9633,10603,11996,4107,2936,-479792,-46455,-13203,-5756,-10242,-4522,-2651,-1572,-435851,17546,-1881,-5026,-1988,4926,-446,452,difficult
