delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
178043,95504,6758,18414,10658,12049,17089,5600,-52050,-80675,-1194,-12990,-8135,-7327,-14938,-432,189535,86619,42835,4792,7492,17962,-7089,-310,-118128,-75736,8254,-9506,-7863,-5139,-14165,-4791,-174611,-85178,2494,-9138,1477,-1070,-5587,472,241585,-307663,-56483,167294,-162355,-9442,44029,-34581,-5760,17782,-14298,368,15627,-15355,9340,25289,-23101,4069,7849,-7076,8578,122,-4481,5263,easy
268899,11091,3542,4311,2161,1714,633,386,1199079,168700,31804,27316,12534,9430,5292,3648,-125891,24658,-1040,-591,-261,6129,1904,1301,-220970,-1505,-748,2048,311,1306,706,2526,-250227,-3391,-1199,-3680,4474,350,2457,1737,-1324970,-95079,-29257,-144042,-26163,-1886,-32844,292,-451,-27907,2639,-5728,-12795,572,4163,-3301,-4823,-956,-3388,-1198,1751,-2347,1225,-789,difficult
114985,22692,5296,6886,6733,8826,3048,1566,-68553,-4073,-883,5712,710,46679,16474,5779,-88529,-10056,14363,24192,15279,20836,8982,5640,-46375,-14246,1345,-1015,-3022,2252,337,619,100878,8231,1359,12669,17365,6558,12018,2808,-19976,42154,147253,-5983,-4190,22477,15246,-13018,14,18480,-25207,13684,14569,-18301,20387,-25843,-18584,4306,-7492,-8645,11681,-139,-5021,2189,easy
153443,13260,3993,5925,3597,5036,2434,1851,-125827,-6121,855,-2599,15462,42079,7481,3273,-149117,-575,2779,29,1339,11830,9521,4846,5164,37937,1904,-1009,639,-2020,-210,-666,100372,16940,22057,6438,4904,14540,5330,6284,-23290,154281,95208,5546,38512,-20997,1924,-875,20153,2628,-1038,7447,-14123,-700,4265,-30249,-13850,16560,2040,-9731,5540,1573,-5512,6950,difficult
50548,17289,3043,9496,7251,12491,18702,4568,-19145,17758,18205,6989,15206,20224,10331,14960,286713,-1108,16334,-6541,1913,-1952,-6611,1387,1224928,79217,66471,22945,18966,42443,96350,42041,2077331,238368,511,38332,41745,100362,55348,3915,305858,938215,852403,-18866,80325,159151,-1871,50137,-65960,-13530,29486,15387,-13293,17053,22779,-22176,44395,57919,-16942,102961,-41002,-13573,40654,-38126,easy
429270,48016,16585,9299,7118,16836,12649,9731,717237,-28634,-7670,-2908,-3838,-4825,-9969,-4041,-314460,-28898,-5279,60099,3129,3808,3220,699,-410252,-40021,-10392,7904,-4229,-13100,-11400,-8594,-369311,-41464,-13049,-2661,-4582,-10300,-10278,-8020,-1031697,-95792,40941,-264,-11123,-1443,2391,-5113,-2657,63007,-52195,-10565,6967,-7358,-353,8633,-16908,2800,13189,-14620,1122,4740,-9293,574,difficult
99027,25088,19708,16807,24319,22880,12210,5767,-94870,-3163,763,-527,-12351,-1905,-6100,-2850,-84619,-4565,-18721,-2108,-16576,379,12475,5166,-90120,-21209,-12827,-15795,-20399,-20357,-9726,-4254,-7846,-21039,-17916,-14594,-20808,-18907,-8817,-4545,10251,-5501,82274,-1402,-16644,170,-19484,5894,-5089,-1581,-13687,1201,-4225,-3823,-409,2284,-20736,1450,18575,-22201,909,8016,-9420,-291,easy
484944,130304,30280,9258,27478,19984,19246,6974,-291454,-109571,-24592,-5883,-21352,-15211,-16421,-5172,-377202,-102175,11214,5483,-13321,10681,-3553,-2394,-286242,-18645,-7405,12470,-17495,1684,-7192,4004,-259191,-77693,-16700,4483,-24222,-16912,-17798,-6063,-85748,90960,27051,7396,83530,-59048,35806,-18619,-9295,11366,6987,-7987,8031,-4174,-6727,25892,-8997,-18596,12868,-3639,-10606,2778,6398,-10067,difficult
64257,59022,8042,11031,7991,13810,8317,5483,293577,47947,34722,90312,24282,7241,7403,1444,-33449,-53953,107601,43055,7772,-3111,2584,7922,-43250,-53808,2094,36747,953,-4928,856,1074,-47063,-45623,-3018,46753,9849,1535,-226,5159,-327026,-9801,-3813,-101900,145,8185,72879,-105507,-5112,-47257,-6308,10006,-16510,-6819,8896,-10352,-1817,6463,-4819,-1728,-1082,6478,-6848,4085,easy
44491,51157,11274,5580,4398,12857,6505,2360,1444560,-34202,-5970,58147,14121,1612,-210,3692,-40331,-36037,-3019,-1592,5812,3430,-2472,3165,-32825,-43912,-740,8932,6903,5057,-817,5336,33174,-28173,-216,28488,7115,5982,2720,2643,-1484891,7506,65999,-1835,-7875,15739,2951,2279,524,-59739,10524,19556,-8309,1091,212,1818,1627,925,-2262,1655,3537,-527,2171,-2693,difficult
114227,103906,8259,10729,9671,16637,6991,9429,34172,-32722,1929,4699,-5542,-10030,121,-3211,-63848,-57957,11643,-5438,14484,4912,4122,9599,-63848,-57957,11643,-5438,14484,4912,4122,9599,52281,-93099,-3578,-7160,-7366,-9127,-4292,-8116,-98020,0,116129,-25235,0,-35142,9714,0,-15221,-10137,0,-1722,20026,0,-21850,14942,0,-14039,4001,0,-8414,12810,0,-17715,easy
444114,49836,16508,14781,11675,21914,11046,6187,-207818,-38349,-6194,-12052,-9572,-18067,-8222,-5033,-329868,9111,10733,12421,2040,12311,-1724,-2476,-434315,-9116,-3498,26219,-2275,-7342,16056,-2246,-443495,-34791,-8196,-11539,-6378,-7868,-3791,121,-122050,-104447,-9180,47460,-18227,-25675,16927,-14231,-4698,24473,13798,-37758,11612,-4315,-4103,30378,-19653,-526,6498,17780,-19847,2557,230,2367,difficult
807233,169249,33225,27029,27984,30248,16499,16224,1040742,-10120,-21952,-10252,-7245,-2886,15311,-2364,-727914,-158411,-18434,-21527,5320,-8607,-4008,5910,-697976,-153902,-26172,11878,-15660,-9126,-5710,-10842,-746485,-144398,-30937,-24341,-25614,-29293,-15183,-15752,-1768656,29938,-48509,-148291,4509,9504,3518,-7738,-4765,-11275,33405,-36219,12565,-20980,-9954,-5721,-519,-20167,-19319,-1702,-9473,8274,-16752,-4910,easy
758544,272866,33718,33448,29924,32183,29377,9357,-44591,-193795,29036,9054,2073,-11832,-6726,21566,-616897,-214226,-20659,-28649,-16693,-11151,-18697,-3319,-674686,-271364,-31380,-31000,-25313,-28183,-25972,-5525,-685020,-257353,-31772,-29546,-25250,-24935,-25165,-7837,-572306,-57789,-10334,-20431,-57138,14011,-49695,-10721,-392,-37703,-2351,1454,-18766,-8620,63,681,-17032,3248,-11971,-7275,807,-24885,-2206,-2312,difficult
279278,72636,10885,13154,19585,13789,20297,8137,-264911,-67412,-8994,-1675,-12718,-10386,-17011,-4924,-272924,-59929,-6804,-8674,-14346,30995,-9239,859,357196,-38119,-2624,3028,-12981,5994,-9641,-2920,-270130,-70392,-9796,-12129,-13338,-10622,-18126,-6609,-8013,630120,-627326,7483,21810,-32273,2190,4180,-7172,-6999,11702,-15157,-1628,1365,-357,41381,-25001,-16616,7772,-402,-8485,5783,-3779,-3689,easy
142684,179292,16725,30291,14026,25373,11022,7876,-109682,-166546,-14765,-27555,-11473,-20151,-4130,-5741,-8056,-150663,2263,-19833,-8489,-15985,-9074,-5918,249805,-89306,-693,-9935,8505,52304,-3083,1478,-125027,-158475,6948,-16483,-316,-681,-1660,-2320,101626,257861,-374832,15883,61357,-69169,17028,-2956,7641,7722,9898,-6548,2984,16994,-8821,4166,68289,-52985,-4944,5991,1423,-177,7396,-3798,difficult
143526,54696,13692,5699,8764,6507,6226,5627,-105576,-30765,7555,7045,-2405,9462,3012,5949,-142512,-49738,-8092,5466,-2704,6962,547,-375,-119652,-35521,-2562,16087,-2008,6996,5070,-1145,107516,-41934,-3139,4475,-2687,9961,2212,-215,-36936,22860,227168,-18973,14217,-6413,-15647,5530,-577,-1579,10621,-11612,-299,696,-679,-2500,34,2965,-2465,4523,-2858,-6324,-770,930,easy
260427,41090,17561,15327,6961,10761,11377,5255,-94636,-21604,-14261,-12979,-3426,1460,-4152,1287,-109279,4483,943,-12378,-4161,-4435,-8494,-1946,-191136,-32257,-12471,-13781,-3448,-5030,-7428,-567,520229,-6079,-2507,18065,7127,16103,-297,1032,-14643,-81857,711365,26087,-36740,26178,15204,-13414,9964,601,-1403,31846,-735,713,10575,-5895,-595,21133,-4342,1066,7131,-3233,1379,1599,difficult
936837,249007,60391,45562,47259,32112,19152,16320,-176235,1243,-25341,-33301,-20691,14898,-5069,-9504,31476,-139444,-44616,51730,-23839,49480,16082,-5359,-741850,-235636,-43047,-38282,-22933,-21034,-5833,-10989,2545213,207782,41160,21577,-23403,45423,121301,1743,207711,-773326,3287063,-140687,-96192,443418,-19275,1569,84207,85031,-90012,59859,-3148,906,-470,34582,-70514,66457,21151,-21915,127134,4145,-5630,12732,easy
762992,58739,33102,25329,7406,18498,12242,8828,1146136,95193,34311,19435,61640,28017,15341,5128,-642108,-49370,-32008,-23711,-4489,-13936,-11415,-8349,-609840,-12917,-12531,-18698,-3474,-503,-7443,-5196,-706079,-40643,-32600,-21749,-4904,-16134,-10726,-8392,-1788244,32268,-96239,-144563,36453,-27726,-66319,19477,-20069,-43146,5013,-3051,-66129,1015,-1430,-41953,13433,-15631,-26756,3972,-3283,-13477,3153,-3196,difficult
52325,35911,13560,21277,32640,33598,28512,18268,-49385,-9564,502,7701,-22929,215,-10642,221,-13709,-25146,-10613,-13533,-7824,2913,-7328,-2200,-47673,-28995,-12034,-17232,-21382,12749,-13755,-4982,55991,-17206,11155,12021,-15130,1596,-13041,-7998,35676,-33964,103664,-15582,-3849,11789,-11115,-1421,23189,-21234,-3699,29253,15105,-13558,6252,2698,9836,-11153,3314,-6427,714,-2421,-2782,-3016,easy
285322,194646,20541,13694,25983,21472,30854,9226,345251,169103,53270,5096,18234,9986,-7558,1263,-154124,-166603,-11736,-12020,-20324,-16063,-24765,-6037,69166,-167315,-15977,-10632,-21687,-17085,-26673,-5986,16992,-184651,-16947,-12567,-22853,-11210,-25968,-5186,-499375,223290,-52174,-335706,-712,-17336,-65006,-4241,-970,-17116,1388,-1935,-38558,-1363,-1166,-26049,-1022,5875,-17207,-1908,705,-7300,51,800,difficult
519744,67144,20266,19546,10847,17175,7142,4933,856552,1248611,60444,5147,53150,21106,18865,9373,-486680,-35183,-16960,-18369,-7957,-13823,-2553,-3948,-179564,6639,-3594,14018,11620,-835,4491,914,-422804,-29214,-17565,-16841,-7169,-13175,-5238,-4118,-1343232,307116,-243240,-1283794,41822,-35853,-77404,13366,-13971,-23516,32387,-30859,-61107,19577,-18789,-34929,12988,-12340,-21418,7044,-9729,-13321,4862,-5032,easy
632243,45948,26065,20672,12786,22866,25261,5603,-21904,-13416,-3324,105,2412,29501,29865,9050,-574077,-30568,-21674,-19158,-9907,-14120,-20758,-3070,1650824,254,-1320,-15834,314,12660,-15511,15079,-273877,-4976,-24364,-16183,504,-12475,-22269,-3997,-552173,2224901,-1924701,-17152,30822,-5230,-18350,20354,-23044,-19263,3324,-349,-12319,10221,190,-43621,26780,-25135,-50623,5247,-6758,-12120,18149,-19076,difficult
47497,63880,12389,20504,19940,36898,18885,11827,-40491,-54371,-9648,-13511,-10809,6323,-5142,-3858,-43198,-61324,-7035,-6952,-12047,-17183,-3505,-1788,-26364,-51322,-8556,-17529,-13378,-31389,-16292,-10138,-38058,-61112,-11731,-20099,-16231,-33191,-15015,-9306,-2707,16834,-11694,-6953,10002,-9790,2613,-1521,-3175,6559,-10577,-2570,-1238,-1331,-2853,-23506,-14206,-1802,1637,-12787,1277,2070,-8350,832,easy
387283,183311,18553,7730,14530,16620,11184,7366,938870,-120737,-2372,3232,32503,51906,37005,9547,787050,-114931,1771,2552,-8246,-5717,6584,1220,1077118,381676,75730,32427,17306,48240,198,4853,111698,-101548,-15585,-2312,-3409,-6054,-4614,-2945,-151820,290068,-965420,5806,496607,-483224,4143,73959,-91315,-680,29875,-34739,-40749,25552,-20715,-57623,53957,-54294,-30421,-6386,-4812,-8327,3633,-7798,difficult
593690,211674,35045,11047,16462,32110,16144,10953,393566,-114964,-32216,14351,13005,10877,-1695,4575,-541415,-203133,-24360,-9621,-9069,-22984,-11542,-8369,-540422,-196164,-33119,-9815,-12893,-27913,-14770,-9794,-591047,-202173,-30881,-8956,-9441,-17758,-9599,-7561,-934981,993,-50625,-88169,6969,-6009,7856,-8759,2238,-23972,-194,859,-22074,-3824,3452,-33861,-4929,10155,-9847,-3228,5171,-12944,-1425,2233,easy
197930,92412,20606,7772,23267,20093,6487,4232,372620,60577,-10501,16947,-241,-11483,3411,-1662,3113948,24430,172903,55935,104152,58519,68903,8763,803669,185754,43371,55911,119856,59496,24415,7926,266827,65605,42779,93370,62302,36311,5236,2908,2741328,-2310279,-536842,-36147,161324,-120149,183404,-129532,-592,38988,-24,37459,104393,15704,-57554,70002,977,-23185,65492,-44488,-19179,10425,-837,-5018,difficult
569605,176548,36511,47561,30971,37758,21824,20252,-514609,-155407,-33851,-44277,-30023,-34410,-18545,-19324,-70700,-137473,-27591,-41274,-11922,-16679,-11460,-18052,-104677,-67005,-14843,-33067,-8540,-27508,19882,-13848,1178354,304253,5858,-21337,-19425,-22099,6639,-14269,443909,-33977,1283031,17934,70468,371258,6260,12748,20701,3003,8207,11730,18101,3382,-10885,17731,-10829,5409,7085,31342,-13243,1272,4204,-421,easy
64079,24838,13496,11083,16433,17237,7076,7709,-46474,-9550,-4930,-3001,-9801,-6649,5774,-3519,-19490,2971,-11198,-8418,-12636,-7969,-3904,-5123,46098,-6322,-11431,-7269,-14633,-13484,-5288,-6781,-60432,-22504,-13078,-10455,-13739,-15439,-5704,-6601,26984,65588,-106530,12521,-9293,-16182,-6268,-233,-1647,-5417,1149,-3186,-2835,-1997,894,-1320,-5515,-1955,-9678,-1384,-416,-1604,-1658,180,difficult
34873,30137,7635,9836,12704,13121,7942,3989,780598,81472,-4740,18784,-9079,3655,3713,6385,-24749,-13451,-1280,2097,-9628,-65,2780,-1981,22612,-10038,6820,-4652,-1419,-3304,-678,1535,662444,-28,-2863,-7731,-5811,2815,-3915,1112,-805347,47361,639832,-94923,3413,10010,3460,8100,-9683,-16687,-6749,-3079,-549,8209,-4392,-3720,-3239,6119,-933,-3458,-3237,-8366,3516,-423,easy
32811,27418,15128,4855,9776,27349,7308,15407,-18111,20791,16502,17139,17792,-12038,3173,-3220,-8765,-3143,-5687,2454,5749,-16789,6071,-11511,748821,45772,7873,12233,11503,37219,21999,5463,8833,-19231,-14386,-3910,-8497,-25816,-6488,-14992,9346,757586,-739988,-23934,48915,-65003,-22189,13560,-22259,-14685,9779,-16143,-12043,5754,-20000,-4751,54008,-63035,2898,15928,-28487,-8291,16974,-20455,difficult
415227,93471,36361,19580,18704,13738,22796,15132,1051824,452405,3399,157660,51870,57881,11286,15864,-248227,-41076,-17986,-14062,-2263,3471,-10130,-11247,-407344,-85364,-21331,32750,14028,48655,7129,-829,-312844,-23943,-17204,5078,3586,15543,25501,24046,-1300051,-159117,94500,-493481,-44288,61421,-21385,-3345,4127,-171722,46812,-27672,-54133,16291,-10442,-54410,45184,-33112,-21416,17259,18372,-27111,10418,24875,easy
140529,69514,29569,36141,23815,27601,21918,11272,-42705,-37721,-26080,-17865,-16219,4872,5434,1014,-139484,-66769,-27366,-34951,-19144,-20478,-18005,-6912,-119736,-20261,-21605,-30969,-4763,4139,-10823,6991,18184,-52755,-27254,-28991,-20905,-16942,-18909,-9776,-96779,19748,137920,-29048,46508,-32494,-1286,5761,-5649,-17086,3982,1978,-2925,14381,-16142,-25350,24617,-21081,-23439,7182,-8086,-7926,13903,-16767,difficult
778686,105321,31135,15793,19431,40199,35579,18839,619727,51526,-4905,17493,26502,-4651,-7560,-8590,-652271,-87587,-26728,-12947,-16492,-36166,-33789,-17529,-411589,-71885,-21776,-8604,7846,65224,-4646,6922,-741362,-90929,-30081,-7313,-1561,-5997,19405,-5102,-1271998,240682,-329773,-139113,15702,-19044,-21823,4952,-8305,-30440,4343,1291,-42994,24338,-9407,-31515,101390,-71221,-26229,29143,24051,-8939,24451,-12024,easy
14027,24056,6261,14769,17755,30440,16451,11355,66127,-1301,15316,7698,44585,28294,32379,-2012,-5281,-23159,-3724,-10687,-14824,-18584,-12640,-8674,-10830,-19785,5636,-11542,7822,143,-6204,-6534,-7080,-15685,1113,-12308,2800,-10874,-6390,1156,-71408,-5549,3750,-21858,3374,4100,-19040,9360,-4523,-18385,-855,-766,-59409,22646,-5022,-46878,18727,-11017,-45019,6436,-186,-6662,2140,7690,difficult
1385318,100205,36497,17721,12823,19472,16472,8532,-1007323,-74092,-24521,-11064,-3753,-12209,-11074,-6462,-547026,34604,-9380,-5284,2270,-11239,-12993,-5245,-1207402,-84721,-33832,-14926,-4350,-14958,-6135,-6500,-829679,-58539,-23917,4239,12529,4941,-8174,1534,460297,-660376,377723,108696,-119325,26182,15141,-24452,9915,5780,-9642,19165,6023,-6620,16879,970,-3719,19899,-1919,6858,-2039,1217,-1255,8034,easy
186766,16944,11621,13276,31399,42759,14732,12091,-181305,-11377,-5551,-11168,-25361,-29982,-5213,-7162,-179176,-9841,611,-5202,-20502,-26974,-3679,3132,-178864,-13223,-6459,-3366,-10247,22414,-4321,3194,-185107,-12602,-6441,345,-17005,-6086,509,-3383,2129,312,-6243,1536,-3382,621,6162,-7070,18,5966,1836,3711,4859,10255,-6758,3008,49388,-28500,1534,-642,4830,10294,62,-6577,difficult
188055,132033,8556,7247,5219,11544,17970,3427,-72403,-125339,-4990,-3135,-3923,-4022,-10633,-254,-87910,-8728,-1888,23236,7944,6971,-14139,1875,-12194,-112816,-4271,-5988,-3618,-9806,-17167,-3021,-183743,-125921,-5317,-5828,-1542,-9101,-17051,-1812,-15507,75716,-171549,116611,-104088,-13105,3102,-2383,-1046,26371,-29224,160,11867,-11562,2076,10993,-16777,705,-3506,-3028,116,2129,-4896,1209,easy
41055,64816,20378,19452,15241,20587,15283,6196,8419,-26870,-819,-12458,-10352,-14108,-10163,-817,53178,-59187,2558,-6330,15469,-6708,3992,6769,183681,-37341,-4757,4066,-12831,-14191,-9014,2791,218193,-34528,-14899,-10588,-9729,-16702,-10062,-2510,44759,130503,34512,-32317,21846,2813,3377,-7315,-10142,6128,10396,-14654,25821,-28300,3102,7400,-7483,-2511,14155,-13006,-1048,7586,-3978,-5301,difficult
28980,8457,7052,19582,12125,41473,13714,11989,5999,34678,7334,-14829,-10003,-38027,-10766,-9245,13366,18472,548,-19010,-7087,-35920,-9496,-9183,1699366,3544,27920,6148,10671,-14264,3801,2832,-25829,-6491,-5407,-18466,-5556,-37420,-11480,-8831,7367,1686000,-1725195,-16206,-14928,-10035,-6786,27372,-33327,-4181,25158,-24614,2916,17758,-16227,2107,21656,-23156,1270,13297,-15281,62,12015,-11663,easy
122527,117603,8733,20272,15746,18621,20864,4603,223341,114035,35654,-12015,3220,-2810,-9212,-1374,719352,119178,-2211,-1924,80466,6802,2669,3269,-115861,-105490,-5956,12219,13230,11360,-9593,6092,-105965,-83744,819,-8975,1348,16744,-9850,896,496011,-835213,9896,5143,-224668,21746,-37865,-3745,6775,10091,14143,-21194,77246,-67236,-11882,9612,4558,5384,11881,-12262,-257,4643,2823,-5196,difficult
94178,11061,5236,7042,7017,8949,5432,3215,635222,14199,1367,-4672,-4446,-3731,-592,-1029,-88927,19328,29222,1839,3154,11983,1178,6309,-92362,-425,3246,2892,102,9037,5813,6474,-21773,7087,4671,-2166,-3973,-5772,-2902,-575,-724149,-3435,70589,5129,-19753,7512,27855,-25976,1425,6511,1053,-5058,7600,-3052,-4075,15714,-2946,-14809,1770,4635,-8715,7338,165,-7049,easy
153412,31458,10201,10948,18955,14678,10568,6954,255817,-16680,997,-7183,-8411,-8725,-8408,-5827,-135739,-12715,-8540,360,11785,8086,20373,-363,-131589,-25248,-8282,-7340,6562,15572,-1175,7680,-75616,-23156,-8833,-10182,-18118,-13936,-10259,-5791,-391556,4150,55973,3965,-12533,2092,-9537,258,-551,7543,-7700,-2842,20196,-5223,-24680,16811,7486,-29508,28781,-21548,-9084,5464,8043,-13471,difficult
79196,29025,9421,12500,10750,27055,7698,9482,20164,-10753,-6801,-10396,-9120,-26151,-6712,-8757,-42980,-23168,-8351,-10529,-8841,-24816,-7074,-8274,-10011,-10393,11311,6454,17418,-2695,-211,-5898,371146,43348,-191,49203,12091,1658,3679,1339,-63144,32969,381157,-12415,12775,53741,-1550,19662,-11502,-133,16983,42749,279,26259,-5327,1335,22121,4353,-362,6863,3890,483,2376,7237,easy
530780,46920,18097,7289,19479,42570,22855,7257,-525137,-36966,-5136,1513,-11984,-26309,-12435,-3219,-516543,-38384,-13247,-593,-11650,-18506,-5453,-1824,-523114,-41449,-9338,-1572,957,-1846,3677,108,-523564,-41056,-11270,-2423,-11498,-13070,-8925,37,8594,-6571,-450,-1418,-3065,393,-8111,3909,-1932,-2106,-979,-851,334,12607,-12455,7803,16660,-11224,6982,9130,-12602,1395,1932,-71,difficult
587350,21963,10754,5383,4271,4324,2448,1070,-381909,933,13250,-2788,1052,-588,-191,4178,995050,300991,41316,29477,19943,26184,22520,21205,-150035,119039,-379,5431,1685,4390,3913,1504,952092,95264,-9094,23886,22643,14548,4763,22470,1376959,-1145085,1102127,300058,-181952,-23775,28066,-41695,-8715,32265,-24046,18455,18891,-18258,20958,26772,-21794,10158,22711,-18607,850,17027,-19701,20966,easy
