delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,state
252390,17367,3920,3157,2095,2115,982264,197456,71885,20801,25771,24200,-693102,-173263,-69212,-17765,-23073,-21436,-756543,-177835,-69531,-16792,-23750,-20961,-749041,-186693,-67992,-18693,-24786,-23598,-720811,-182565,-65127,-17325,-23096,-22344,easy
1108849,478023,29949,28415,38166,29630,925297,94286,82281,16022,41248,28261,1773929,1661242,-5166,58175,74033,61915,-775933,-1922,-61113,3290,-35375,-21043,-731747,-83727,-79426,-14087,-38091,-24561,467958,-40647,-63625,2192,-12897,-10835,difficult
224975,99430,22776,20610,8339,7267,235404,50018,7588,11225,8301,7652,408834,228217,4292,4253,1878,1022,-165581,6763,5790,10251,-1045,2613,-129813,-7559,3911,-1175,-1674,-5486,-155158,-29772,46757,24212,994,312,easy
824316,65934,21821,8029,6937,10162,331063,97496,37249,23696,15895,13317,1805783,26474,-790,-10230,-8193,10139,715984,-20097,-15880,-10522,-10124,-6908,-253055,-53601,-15039,-20148,-5346,-7451,-295700,-79025,-30002,-21769,-12170,-8401,difficult
219032,85231,26377,14305,8219,5367,395502,110304,39389,20315,21273,10750,-273022,-60056,-19278,-11083,-13597,-6495,-238730,-75081,-18421,3481,-6405,-6876,-158444,90651,5625,-8581,-17134,-5504,-35684,-55805,-19974,-7859,-15079,-2656,easy
548376,93506,23353,24071,17414,21743,819521,204221,28689,35318,10308,12380,-183173,7234,28181,31676,38843,56665,-304882,-166760,-14398,-31016,-4994,-7262,-463250,-164533,-24138,-27142,-1642,-8415,-133275,-118800,-10990,-18505,-3784,-3535,difficult
517678,69117,10466,15213,9156,4692,265209,37319,19396,16499,22306,23931,23624,8128,-9488,-11549,-8606,-18532,233550,26417,-6562,-3699,-12597,-21822,-99829,33694,-8067,7243,-12444,-20014,852531,58953,-11605,2859,-18953,-16590,easy
493155,148439,41922,31267,22929,23230,197022,76466,10358,16698,12982,10929,-140870,-13823,15825,-13699,-3431,-4137,-60400,987,-914,-4750,-6068,4167,896513,36555,27726,36952,49284,25831,489289,264171,83619,39773,1,23344,difficult
82152,20086,19845,20315,12696,8397,300789,36314,16667,13941,15536,11370,-287525,-26384,-5931,37656,10385,7658,-146571,-10173,6523,-9989,-9021,-8512,-230442,-26252,-3976,7713,-2915,-1848,-210011,-2103,16094,-9884,-9811,-9192,easy
258663,67410,19201,10221,9731,5169,233424,54242,26440,15877,15718,5727,511531,98490,13071,10065,-853,2229,-144613,-36506,-25630,-13772,-15069,-3131,-119361,-47162,-24592,-15106,-13531,-3979,-146600,37850,8196,-3813,5504,2649,difficult
1281535,111135,27480,13512,19558,12122,253464,65074,26709,13538,21273,13934,1376626,1533,-7465,-5767,-1444,-2905,1353256,117576,3417,7610,-8316,-529,794704,59851,9591,576,19270,4925,587696,5283,-2458,-2523,-16372,-8741,easy
114519,42949,9746,7858,5251,4016,116729,62438,15077,20674,8594,6852,99420,7747,905,-11344,-3949,-3117,-94189,-17413,-5990,-12582,-2086,-3859,-83676,-26111,-3623,-9031,-2305,136,69603,-42181,-12616,-18306,-5033,-4505,difficult
307635,123291,22091,24125,16917,12120,355299,83040,58793,14172,8836,9749,-238949,-45815,-30779,-1486,-4080,-4941,-138608,203042,-56190,-3324,3352,10220,454028,71862,-19513,11624,17447,3154,-267127,-68087,-40327,32997,15603,1049,easy
210173,52979,14262,6318,14292,8313,304958,55471,15785,8927,5993,5885,-270280,-51534,-8121,-6639,-3123,-4491,-100501,-23986,-7044,-4780,1200,-2204,-207629,-11242,20930,-5670,6642,-217,199270,76795,-11859,6652,28478,16623,difficult
257740,40900,6178,19373,12158,7151,73165,126636,14979,9833,20386,19319,-55276,-112058,-11679,19400,-11641,-7508,671245,-33372,-4206,28698,12401,-7267,-34608,-118836,-11841,-8941,-18851,-16752,156940,-78677,-7480,-997,-14821,-17144,easy
1159902,136128,47324,59626,51331,39341,491248,218585,29130,13977,20617,23007,227956,-153779,43342,85535,41732,-13709,2157632,46962,35130,73164,86167,53694,634127,-81314,8886,2755,3194,34079,-345099,-141697,-14583,21140,-8238,-8727,difficult
395504,195624,40309,15304,26593,15823,1033767,131608,80196,55155,47440,49755,13607,485931,8548,-29396,26245,-16323,-967360,-108265,-73683,-52292,-46118,-48122,-751127,-65140,-60679,-31134,-37231,-44119,-848171,-56462,-33736,-46582,-26284,-27165,easy
75573,19765,44983,16415,7930,4974,293219,51075,7908,10775,10632,9327,-250388,-32883,29542,7143,-3023,-1939,-71169,-19344,8208,-9531,-3015,-7505,-283840,-39431,103871,10849,-8422,-5771,-265187,-33584,6680,14100,3652,-2197,difficult
783230,264778,84574,23392,32578,20695,123468,26303,7279,5907,6366,3892,1487837,304391,56735,11699,2662,8412,149113,-12385,-3263,6266,7683,2516,582018,626066,166847,42912,60309,37362,420078,35827,88860,9062,34193,18920,easy
496633,207896,29462,33695,25643,18573,293579,71810,24594,23006,13627,12773,-249564,-62042,-17684,-22479,-12552,-10904,36490,95867,15226,6689,9847,9338,416938,352396,24235,42126,25599,29289,608351,158123,-2305,16419,25169,-4525,difficult
90958,36696,12636,9493,4569,7523,258177,45129,12805,5412,6543,5370,-118489,-5504,8983,6408,589,3876,-109868,19937,-4291,3165,-495,11097,-225309,-34002,-11640,-3155,-5007,-4062,-215210,-14165,6273,9906,-2983,-2299,easy
126822,24103,21890,8483,6991,7479,374273,21547,36863,9370,4730,5222,-367069,-16516,6121,10769,5203,4684,-368713,-10994,-21016,-6482,3506,2323,-96885,26833,-11765,-4205,1972,1933,-157138,10902,-33234,-3631,-1637,86,difficult
622936,85714,57692,13346,10841,8024,325902,74306,25517,13408,29512,24105,-199530,21239,13875,-7261,-24145,-19955,-199632,23021,35705,2824,-20153,-18415,-199632,23021,35705,2824,-20153,-18415,1786931,-21648,43416,1364,-10232,-7540,easy
666505,76999,42193,35844,17945,14491,340537,31960,17787,6372,3936,8877,1598195,196693,13907,40737,26386,12011,-21279,10866,20257,63866,10338,7359,-91969,-8261,74243,17010,15999,7934,-181076,-19144,-10785,-3725,3312,-4850,difficult
789485,223365,29900,21329,17456,10072,35233,21575,3335,2112,3143,2133,2395801,751143,55081,50164,19886,8317,113317,6488,33418,7458,25434,13673,10060,18210,8673,12186,9119,8317,497829,31317,9087,7058,2812,1450,easy
297453,47457,14002,9804,8030,5567,1038344,125738,53463,22627,17513,30428,-179221,-45917,-51576,4513,-11581,-26415,-1010165,-113833,-48575,-20011,-16539,-29112,-955507,-77676,-31789,-17631,3679,-26333,-818672,-75700,-25904,-18163,-13490,-17586,difficult
295862,35102,22674,26361,13989,12553,516249,56214,27996,12906,14435,13055,-296931,-38462,-26417,-5708,-7776,-9390,-470362,-37796,-20955,-6781,-11532,-8369,-280823,-26135,10799,64156,2583,-4199,166566,17943,15286,2153,14942,19950,easy
360170,96053,19053,20800,10609,8229,140013,104293,21272,22064,11333,13050,-44597,-61543,-6679,-13428,-4785,-6667,532614,123175,13047,30218,10337,6021,499849,-36559,2725,-10780,294,-9764,-107240,-58033,-17971,-11066,-8744,-8873,difficult
1143594,113370,32534,36887,35117,17158,800066,120019,69252,58983,44715,26220,791441,5767,-46253,6335,32022,-3058,573982,-81486,-58650,-45938,-41123,-20829,-174149,-51731,-57024,-49795,-35958,-17491,182837,100854,15053,1012,6665,5131,easy
238654,65067,17580,6578,5962,8140,94182,26806,8509,7683,5601,3268,83608,6729,19354,9063,-1626,8715,-41742,-16331,-5157,-7484,-4464,-2556,-4051,28783,-463,-6854,1710,2898,540071,133863,22548,853,5823,10432,difficult
593869,222995,26131,35067,18889,12824,818893,492993,78316,58233,54588,28528,859629,240733,-31076,52551,-4152,11223,-382100,-453628,-40533,-49333,-50376,-24771,-702494,-435088,-72504,-51860,-46207,-25226,-675130,-432009,-64627,-44021,-42061,-24044,easy
404191,102510,14081,14424,7787,5219,42451,34251,22421,16720,20193,18942,1102276,253962,2435,12603,-3554,-7457,15635,-28155,-18584,-9548,-16125,-16707,283253,39985,-8066,-14726,-13264,-15372,45797,7242,-9144,2485,-16682,-15356,difficult
590868,87107,18827,45582,18709,12118,706555,301368,95356,76853,120396,55986,140509,-232467,-69264,12471,-86349,-42560,-526014,-255759,-81820,-68506,-114805,-53202,-218635,-197714,-87604,-54909,-110019,-35669,141393,-171106,-67427,-14141,-95574,-44040,easy
413576,109542,24787,15300,10095,4892,239239,53859,10145,5516,8660,2316,-39710,-20956,-606,5536,-1041,1076,623146,291415,62365,35367,16773,8309,42598,-3000,5505,1136,-3040,1222,71314,-44727,-8698,-2902,-6954,-303,difficult
677675,101549,19901,30976,39915,18421,675511,81111,30827,19409,26934,13866,-576513,74264,-1355,76641,33094,16344,602993,39776,3388,-2651,39927,17781,-209465,24638,-23775,-12512,-2674,-5369,191639,-56927,-21961,-15211,-18424,-10535,easy
826673,164937,28173,31739,29184,26248,107264,34508,19682,9196,5616,6915,1434504,264815,44758,60050,25749,27082,180870,-9161,-13624,-7383,-1920,-4181,1308803,257438,11563,41234,60296,57301,-46541,8623,-8733,-3730,10147,-2869,difficult
1094866,414869,61892,54988,36813,19976,302458,96523,7636,4501,14328,10872,-28560,-23799,5424,37849,17595,472,-218204,-69357,22360,14261,2347,-3343,1951314,1351574,151400,135890,74095,38286,1465081,14966,37841,13947,-4096,1002,easy
216102,81532,18866,20206,11915,8998,379024,92234,27621,28498,13281,6900,-237349,-60089,-13696,-25928,-8579,3068,-328352,-80519,-24755,-26261,-11660,-5965,-304547,-63088,-21488,37240,3704,8944,218559,160886,24919,-18220,11072,2345,difficult
811495,54480,31796,18186,17233,17694,212462,67001,6967,4890,6272,2506,468301,17660,53147,18575,12542,30221,1286117,25872,25690,23999,29197,26086,1915,-60148,13685,2958,897,4525,639800,-33468,6793,7653,1207,-81,easy
478776,145957,68743,19082,14562,16896,231357,62820,41425,10864,16591,13728,-179827,-43732,-34057,5768,-14645,-9555,339285,96757,-4512,18530,14953,19368,-114514,-21147,9719,-1107,-5377,-4641,944732,300668,138120,9680,-3048,7501,difficult
278037,116974,25458,18148,15605,10662,251946,107925,12076,10292,13400,5577,157846,-18334,7739,9140,2554,7128,9231,113570,34340,26405,856,12169,-137583,-67712,13820,1628,8306,2193,74870,8673,-2372,-5749,-2896,-1151,easy
1138715,273053,60398,41491,44408,17585,187946,166876,35329,25609,21789,9814,777487,5589,40510,11761,62108,18991,1586074,140660,6267,63867,33184,-2824,367164,32886,-12393,-11864,-5224,-4307,1072349,245572,65891,-238,409,19222,difficult
1289276,260571,80208,24575,65795,29517,1118733,190196,76775,91990,52790,80983,77876,-114962,-49073,-84576,-27326,-71965,-77368,366238,60015,-35266,156742,-41398,-320515,-112508,-51369,-72537,-45444,-66307,1002179,142733,54157,-77282,-31953,-26193,easy
339885,80565,22171,26876,11302,9132,573955,202294,70772,18870,36236,21966,379235,-89313,-49098,13971,-30458,-10983,-516369,-157831,-66244,-16050,-30380,-19264,-297954,-64168,-21010,31908,-8957,-2595,-501192,-175604,-58054,2196,-29942,-18496,difficult
758165,233721,20451,9308,14353,11373,336173,90502,20935,11918,11634,17683,483527,167916,14728,-954,12734,3354,1185406,414760,15349,7633,9679,-3407,-308115,-76218,-18930,-8939,-7357,-14939,327148,66418,-13084,-8182,-4180,-10249,easy
253142,44120,7654,31896,8969,6619,76259,49488,24421,10106,4742,9204,584767,18818,-13134,82471,20326,-1428,81373,-33505,-22539,-6270,2276,-7655,100699,21740,-20675,-7486,-3972,-4292,-59308,-28524,-10721,18443,-1723,3036,difficult
