delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
776077,204413,61250,31208,17080,7489,9641,8623,253037,-109014,-33311,1454,8025,4421,-6199,-6073,-655624,-197053,-52374,-27414,-16122,-5853,-9120,-8401,101699,-102761,-25380,-3959,254,-2964,-5516,-6172,-908661,757323,-88039,94292,-19063,26994,-28868,23455,-24147,16376,-10274,2889,-2921,3604,-2328,2229,easy
985304,224543,63468,19385,18907,8918,9624,6458,867372,139712,96711,94462,27716,85897,21962,48211,-953159,-187598,-57094,-18132,-17094,-6454,-9090,-6082,-976980,-204362,-54537,-11866,-10477,-4052,-8459,-4039,-1820531,-23821,-327310,-16764,-153805,2557,-112594,6266,-44810,6617,-92351,2402,-31052,631,-54293,2043,difficult
177993,41291,15984,6576,5068,5664,5238,2426,564939,-24877,-7607,14624,-2555,-3457,-4250,-1402,404588,-21464,-13259,-3867,-3267,-3339,-3550,-1575,-26606,-510,-4064,3093,602,-1009,-3401,-1513,-160351,-431194,3413,20954,-5652,9195,-18491,6960,-712,3869,118,2330,700,149,-173,62,easy
759457,198075,40250,37767,25860,19401,9661,6948,-218416,-176987,-35521,-24340,-18695,-15334,-8613,-5782,-561047,-174649,-33545,-36092,-24212,-17306,-7902,-5863,-515178,-188383,-30678,-31452,-12645,-16060,-8287,-5599,-342631,45869,2338,-13734,1976,2867,-11752,4640,-5517,11567,-1972,1246,711,-385,-81,264,difficult
510637,159049,38772,16733,10870,14315,6635,2339,-441172,-152413,-31213,-10951,-2178,-4574,822,4425,150273,73249,7828,3608,16291,7649,-1368,2913,574154,-12820,-30344,-11183,-4388,-2231,3039,1524,591445,423881,225662,-86069,39041,-38172,14559,-14791,18469,-20679,12223,-9880,-2190,4407,-1512,-1389,easy
928484,345822,182929,83589,37134,27423,24292,27417,397128,-232717,-152330,-78430,-23946,-10052,-19723,-20984,-809952,-329494,-181608,-78615,-33683,-25780,-22959,-26003,-911764,-312810,-179391,-78501,-33960,-21460,-21311,-25975,-1207080,-101812,-96777,16684,-29278,2217,-185,114,-9737,-277,-15728,4320,-3236,1648,-5019,28,difficult
951450,179382,35208,14951,23603,15315,14764,6968,-662843,-118603,13715,1230,-15975,-6159,-12216,-6349,-183055,32660,-30038,8080,-13511,-8180,-10936,-2040,-864627,-160429,-23594,7906,-10996,2157,-4434,-3681,479788,-681572,151263,-193089,-43753,6444,6850,-174,2464,2515,-2021,10337,1280,6502,4309,-1641,easy
1400064,194980,36593,22316,19961,15157,13835,5325,-1354869,-162198,-28957,-20800,-16152,-12228,-13233,-4069,-1323736,-181422,-14398,-17582,-9780,-10457,-11218,-2067,-1392221,-184031,-32525,-12854,-7994,-4663,-12473,387,31133,-68485,-19224,-2609,14559,-18127,3218,4728,6372,1786,1771,5794,2015,-1255,2002,2454,difficult
535674,190879,18480,11024,9849,5608,2951,1958,195887,-163110,-12909,-8690,-7330,-3390,-840,-1009,-508396,-182103,-17723,-3791,-6955,-3544,-2269,-1439,898274,-123823,-12153,38437,8154,3295,1280,571,-704283,1406670,-18993,58280,-4814,5570,4899,42228,375,15109,-154,6839,-1429,3549,-430,2010,easy
1380600,239116,33420,26114,31556,18658,22886,11220,123552,493544,-27388,40329,780,31085,-14241,-3446,-690192,648161,-23672,8301,-8864,-4977,-18253,-7810,-379005,67910,45801,2055,4447,7886,-9935,-5407,-813744,311187,154617,-580251,3716,69473,-32028,-6246,-9644,13311,-36062,12863,-4012,8318,-4364,2403,difficult
1193889,269480,110555,88529,27319,20021,24481,9099,-416382,-238715,-101321,-79342,-22019,-13364,-20945,-6302,1175953,-137159,-24447,-67924,-10472,-8855,-11071,-3104,-895234,-196848,-94110,-78230,-21590,-17335,-21790,-5564,1592335,-2071187,101556,-59689,76874,-69663,11418,-10306,11547,-11118,4509,-8480,9874,-10719,3198,-2460,easy
2000486,1222882,271486,167115,110174,76545,77733,58108,-1317566,-1171451,-268464,-162171,-105383,-72391,-76268,-56600,-1779128,-1191148,-268679,-154665,-106130,-70748,-73281,-56551,-1865200,-1206034,-270065,-166030,-107434,-73523,-73703,-56913,-461562,-86072,-19697,-14886,-215,-1386,7506,-11365,-747,-1304,1643,-2775,2987,-422,49,-362,difficult
432932,141318,30120,20975,11245,11545,6362,2598,2019904,-57267,4017,-1027,22955,15066,188,2894,-390956,-136144,-24273,-9032,4599,-3731,-675,3889,-131136,-84525,-23872,-17110,-5865,-8435,-5278,-2135,-2410860,259820,-78877,51619,-28290,401,-8005,-8078,-18356,-10464,-18797,-4704,-863,-4603,995,-6024,easy
1508111,395393,80090,52173,38241,21917,22321,16937,-1195439,-340511,-63691,-25022,-31436,-18310,-10922,-15146,-998668,-244269,-26563,-14069,17106,-8976,-17070,-8554,395039,370374,212025,29225,26746,125269,48192,9074,196771,1393707,96242,614643,37128,238588,10953,43294,48542,9640,9334,134245,-6148,65262,6592,17628,difficult
241741,255787,115237,21837,28743,26535,30282,7074,-161713,-249573,-112087,-18388,-23772,-25847,-29444,-6423,-113785,-197225,-99329,-16804,-13732,-18655,-25102,-4124,1435005,623832,-30954,119872,6424,14513,13279,31924,47928,1548790,52348,821057,12758,68375,1584,136676,10040,20156,7192,33168,4342,38381,2299,36048,easy
223094,53214,19152,7312,5229,5493,2351,846,725339,213334,-681,23626,7305,22571,1686,1314,-201451,-44076,-7291,-730,-1463,-2204,-293,3949,-208496,-40424,-16465,-3755,-1046,2951,-290,283,-926790,-7045,-257410,3652,-6610,-9174,-24356,-3025,-8768,417,-24775,5155,-1979,3,2635,-3666,difficult
1324330,221383,40893,32148,15843,18688,19916,8440,-1128401,-209397,-38687,-26320,-14972,-16249,-19205,-7688,-1307871,-201295,-25368,-24221,-9235,-7756,-16274,-6379,-1208708,-218717,-38695,-29403,-14644,-17524,-19617,-8199,-179470,99163,8102,-17422,13319,-13327,2099,-5182,5737,-5409,8493,-9768,2931,-3343,1309,-1820,easy
996621,230468,92173,59496,45966,19823,14512,18743,-193679,119150,-81914,-48599,-32809,-10773,-8342,-5560,-934168,-215141,-85959,-56644,-45143,-19363,-14205,-18154,-835920,-199707,-85458,-54753,-43215,-17398,-13829,-18047,-740489,98248,-334291,15434,-4045,501,-8045,1891,-12334,1928,-8590,1965,-5863,376,-12594,107,difficult
305879,147556,16417,7453,19568,8647,9071,7381,66406,-92019,11654,-2916,-15799,-4126,-6007,-6123,-133502,-126690,-15991,-249,-14986,-5404,-7607,-6463,1799914,105796,34694,26418,26706,5335,3825,2533,-199908,1933416,-34671,232486,-27645,50685,2667,26667,813,41692,-1278,10739,-1600,11432,-340,8996,easy
589081,151099,34388,35095,23578,24157,16114,8830,-335608,168841,-9827,-31101,-13451,-10138,-12209,-7619,1564488,87961,1227,3821,-5672,-9232,-11354,-3156,-297061,-125047,-9597,-30996,-19705,-22288,-13661,-6804,1900096,-1861549,-80880,-213008,11054,-10824,34922,-34817,7779,-14033,906,-13056,855,-2307,4463,-3648,difficult
491603,124377,63501,42153,18301,17569,11034,7770,791772,240708,-45105,-26327,45,20477,24266,13410,791772,240708,-45105,-26327,45,20477,24266,13410,929375,170405,234895,-28965,24109,100729,27972,21702,0,137603,0,-70303,0,280000,0,-2638,0,24064,0,80252,0,3706,0,8292,easy
926429,379200,123494,71475,37723,26735,15861,26249,-270557,-168565,-93489,-61212,-31679,-9036,10416,-21249,-818588,-367962,-120971,-68230,-35398,-25113,-14348,-25464,-447901,-316517,-76036,-67647,-31724,-21812,-12994,-22115,-548031,370687,-199397,51445,-27482,44935,-7018,583,-3719,3674,-16077,3301,-24764,1354,-4215,3349,difficult
693519,70869,13919,12138,15452,12077,4359,1958,23334,259600,2442,23382,1564,1838,95,1615,787845,-42294,-12159,23101,-3840,-9252,-2009,-896,-413659,103403,28745,-5869,-665,7827,-149,-90,764511,-1201504,-301894,145697,-14601,40904,-281,-28970,-5404,3175,-11090,17079,-2104,1860,-2511,806,easy
629400,471151,131544,46516,23390,29268,59073,22180,1850734,32161,-62842,-5834,18003,54655,-30655,6550,384666,-441790,-97018,-25182,-3700,-19268,-39055,-17591,-99869,322390,-116939,-30247,-2609,-6163,-30522,-8160,-1466068,-484535,-473951,764180,-34176,-19921,-19348,-5065,-21703,1091,-73923,13105,-8400,8533,-24141,9431,difficult
470319,59700,5232,8422,6885,3704,1723,2432,-370836,-48522,10,-1107,-4166,-933,-1416,-1980,665327,16322,10208,1472,17160,10024,3188,2883,80766,-29922,9116,-2732,-3405,4391,-920,-1453,1036163,-584561,64844,-46244,10198,-1092,2579,-4204,21326,-20565,10957,-5633,4604,-4108,4863,-4336,easy
628963,41896,51040,6446,13966,11401,3849,2915,-624515,-37169,-41079,144,-4676,1166,2010,3176,-514324,45269,-37568,12764,-2066,-5903,-948,-1146,-534920,-4861,-47080,-2692,-10800,-10073,-2892,628,110191,-20596,82438,-50130,3511,-9512,12620,-15456,2610,-8734,-7069,-4170,-2958,-1944,-4322,1774,difficult
389139,27983,9308,3122,5806,3215,2921,3582,347461,94392,-5863,12657,538,4490,2511,3580,1063274,1019446,58666,41811,7636,12213,11255,14866,-309424,-15708,-968,-257,-2843,746,-1601,-1278,715813,-1372698,925054,-1035154,64529,-59634,29154,-42068,7098,-10479,7723,-11467,8744,-12856,11286,-16144,easy
1111419,81684,26205,16420,11352,11427,6169,5003,-122851,-35905,-667,-2911,-2424,-7501,-656,-781,-1084051,-66250,-21548,-15415,-7693,-7559,-4541,-4329,-1085303,-58368,-23523,-14199,-7407,-10207,-3250,-4509,-961200,-1252,-30345,7882,-20881,-1975,-12504,1216,-5269,286,-58,-2648,-3885,1291,-3548,-180,difficult
1186730,519006,146098,132726,108104,88414,56922,21293,-743240,-459246,-118162,-100360,-90203,-82399,-53049,-18262,193989,-207713,3493,309377,-73195,-58249,-10359,13028,1567253,402037,86254,61433,133775,42224,78598,37751,937229,1373264,251533,609750,121655,82761,409737,-247944,17008,206970,24150,100473,42690,88957,31290,24723,easy
783462,104489,43420,26365,17701,18500,45190,14132,-107050,108496,12294,8544,16033,17683,951,2148,-650461,-40228,-34755,-23132,-13236,-15369,-29936,-9329,-554515,-49068,-38557,-12046,-14444,-13438,-42004,-11752,-543411,95946,-148724,-8840,-47049,-3802,-31676,11086,-29269,-1208,-33052,1931,-30887,-12068,-11477,-2423,difficult
542170,120387,7430,9484,15937,5895,3307,3508,-404938,-107392,-2795,-8053,-11101,-3487,-2433,-2984,1024821,-5090,6653,6217,-9616,15072,8862,4824,-238740,-15071,57660,14464,-12024,-2143,-1679,-1970,1429759,-1263561,102302,-9981,9448,51007,14270,8247,1485,-2408,18559,-17215,11295,-10541,7808,-6794,easy
128984,13856,5237,4095,4153,2292,1104,1016,633737,62772,5007,1400,5232,6661,3041,2063,-98792,61910,-4611,6654,4631,1798,1555,-19,80744,70685,54189,17260,33372,13011,7239,9018,-732529,179536,-862,8775,-9618,58800,5254,10606,-601,28741,-4863,11213,-1486,5684,-2082,9037,difficult
148274,42743,9319,2641,4468,12646,2139,1689,-92149,-40319,-8618,1896,-1987,-10007,-1441,-1415,-137013,-33716,-4526,2749,-2288,-10245,-1542,-1472,-101697,3438,-5543,12395,8375,-2514,2016,1410,-44864,35316,6603,37154,4092,-1017,853,9646,-301,10663,-238,7731,-101,3558,-57,2882,easy
852423,80809,25354,10404,12704,11335,8168,6622,-804795,-75380,-22702,-8277,-7862,-8696,-6846,-5957,-829453,-58216,-22438,-3500,-7952,-1668,-5798,-1987,-565535,67607,8935,14110,-7468,-5630,-5863,-2643,-24658,263918,17164,125823,264,31373,4777,17610,-90,484,7028,-3962,1048,-65,3970,-656,difficult
698854,72970,24833,49385,17881,17815,14177,10767,-582772,-11210,33607,-30358,-4395,-9396,6120,-4117,-223645,30260,-22643,-31598,-11805,-9847,-7593,-5500,-652874,-45848,-20181,-34916,-9371,-9087,-8377,-5860,359127,-429229,41470,-76108,-56250,2462,-1240,-3318,-7410,2434,-451,760,-13713,-784,-1383,-360,easy
1262512,74039,51610,17186,32022,21676,10668,16962,-483279,9731,-34435,20670,-23294,-15402,-5737,-14188,-1231635,-71469,-50270,-15076,-31489,-20251,-10283,-16458,-1227605,-46832,-48615,-12648,-22770,-17770,-9889,-16224,-748356,4030,-81200,24637,-15835,1655,-35746,2428,-8195,8719,-4849,2481,-4546,394,-2270,234,difficult
716115,277387,55570,25630,17784,22950,13996,6514,508181,-108027,-42266,1585,49503,-7084,-5645,-1173,1081827,-103619,-17396,-12227,-8096,-16097,-10472,1197,2377872,139872,31001,6326,8554,36724,-9448,-2506,573646,1296045,4408,243491,24870,48397,-13812,18553,-57599,16650,-9013,52821,-4827,1024,2370,-3703,easy
652885,72585,25744,15924,15986,5756,8003,5959,864551,550186,172705,79694,55676,51023,20838,9787,-403814,77940,-11155,852,-10770,-2346,-4292,-277,-584331,-58841,-24059,-14347,-15270,-3415,-6356,-3877,-1268365,-180517,-472246,-136781,-183860,-12904,-78842,-15199,-66446,-4500,-53369,-1069,-25130,-2064,-10064,-3600,difficult
145311,27382,14755,10690,21648,14289,3666,5469,143353,5144,5564,3826,-15061,-11725,2008,2966,-127778,-21616,-12498,-9451,-20024,-11894,-1919,-4114,221065,10599,-10184,5889,-4799,3468,-22,-2815,-271131,348843,-26760,32215,-18062,2314,-13277,15340,-4963,15225,-169,15362,-3927,1897,-7080,1299,easy
86654,74021,11003,8501,13115,9002,9366,11872,1832157,711033,533844,269295,33798,32347,79096,14050,2599643,98217,4063,10834,17005,1086,-2455,-3208,36140,-62183,-10660,-7150,-11112,-3162,-6138,-10140,767486,-2563503,-612816,-160400,-529781,-14723,-258461,-17984,-16793,-28117,-31261,-4248,-81551,-3683,-17258,-6932,difficult
1013262,84001,18307,6453,10657,8472,5197,4790,-731457,-51539,-2502,-2420,-7186,-5494,-2412,-3992,-896507,-38152,-8015,22498,4649,-1991,-1746,60,-780557,-33613,1965,4171,15339,-2242,-3902,-3825,-165050,115950,13387,4539,-5513,9980,24918,-18327,11835,10690,3503,-251,666,-2156,4052,-3885,easy
165856,89898,12836,8675,6887,3885,2091,2239,167729,-45591,-9889,-4765,604,-1742,120,-1091,-157227,-72733,-9712,-6895,3683,-260,561,155,95084,-51507,-8429,6420,-1464,8485,258,-1084,-324956,252311,-27142,21226,177,1283,-2130,13315,3079,-5147,1482,8745,441,-303,1246,-1239,difficult
882016,383007,32551,17938,14078,18223,12268,22730,-785518,-372582,-32063,-16070,-12138,-17868,-12044,-22582,444501,-278590,-2865,-12201,-976,-2889,-3801,-16406,-731131,-378691,-29891,-16113,-12278,-16769,-12018,-22583,1230019,-1175632,93992,-100101,29198,-27026,3869,-3912,11162,-11302,14979,-13880,8243,-8217,6176,-6177,easy
607349,42230,24358,7541,11573,5355,1301,1374,-600116,-13741,-21683,-7080,-10865,-3797,-752,-1158,215858,217136,42909,12192,5126,23901,7537,7815,-551954,-24126,-22653,-6672,-10746,-4986,-1144,-1195,815974,-767812,230877,-241262,64592,-65562,19272,-18864,15991,-15872,27698,-28887,8289,-8681,8973,-9010,difficult
857186,29557,26964,8790,11115,10538,9390,2983,-815149,-18662,-25697,-7231,-10469,-10100,-9113,-2674,-847869,-19442,-24712,137,-6941,-2186,-6180,959,-804977,8925,-24945,-4654,-8398,-5961,-8574,-2196,-32720,42892,-780,28367,985,-233,7368,-4791,3528,-1457,7914,-3775,2933,-2394,3633,-3155,easy
429467,28277,10979,14789,7746,7415,12938,4435,-171317,170270,30626,5494,621,9902,-7552,-2725,-392028,-24296,-9497,-13158,-7139,-3021,-10921,-3779,-300917,14792,-6682,-1450,-5404,-4854,-11462,-3806,-220711,91111,-194566,39088,-40123,2815,-18652,11708,-7760,1735,-12923,-1833,-3369,-541,-1054,-27,difficult
642027,218532,17082,19877,11715,15551,8172,7078,-422360,-178780,-12513,-8518,-4918,-2893,2920,-1589,-559307,-91227,-15571,-18400,-1907,-12432,-4752,-5651,-203466,-158218,442,7050,14011,-2298,-1033,-4589,-136947,355841,87553,-66991,-3058,16013,-9882,25450,3011,15918,-9539,10134,-7672,3719,-4062,1062,easy
590409,259106,77654,11797,11487,12546,13091,6249,721468,-12556,-66030,68907,3840,1339,-9380,1689,-507111,-229460,-71910,-7354,-9676,-11842,-12579,-5990,-574425,-249697,-75076,-4396,529,-3121,-8577,-3812,-1228579,-67314,-216904,-20237,-5880,-3166,-76261,2958,-13516,10205,-13181,8721,-3199,4002,-7679,2178,difficult
680516,246503,22951,30999,16826,21553,11575,18924,-30353,32011,10560,-8571,-5049,-10049,-5881,-13697,-559610,-242842,-11837,-29732,-14763,-18928,-9731,-16971,-479737,-174118,32447,-23725,1450,-14825,-10689,-18063,-529257,79873,-274853,68724,-22397,44284,-21161,6007,-9714,16213,-8879,4103,-3850,-958,-3274,-1092,easy
1565409,625395,137244,90989,37692,34520,41771,19436,547599,-315344,-51005,188357,35828,3439,-17742,-2284,-1546022,-613785,-130347,-90101,-35295,-31912,-40636,-18666,-1468317,-515410,-120661,-78865,-31986,-31982,-40089,-19116,-2093621,77705,-298441,98375,-79342,9686,-278458,11236,-71123,3309,-35351,-70,-22894,547,-16382,-450,difficult
901450,193274,25994,54259,21123,21980,7284,7511,-832469,-184357,-22272,-51814,-20760,-21364,-6712,-7138,-706150,-149791,1557,-49672,-11425,-13380,-4356,-6892,-643437,-116539,-8677,-50087,-19103,-17965,-4735,-4759,126319,62713,34566,33252,23829,-10234,2142,-415,9335,-7678,7984,-4585,2356,-379,246,2133,easy
697670,73385,20310,16038,3716,7937,5574,4070,-585342,179379,5801,42956,86385,8250,3123,20963,-564435,464774,12328,-4105,3753,1452,4114,1801,-335798,69466,20897,33974,19916,9233,967,-698,20907,228637,285395,-395308,6527,8569,-47061,38079,-82632,16163,-6798,7781,991,-3147,-19162,-2499,difficult
794859,233256,80773,38289,35727,20917,14234,8480,-460992,-185733,-60526,-18891,-31910,-15861,-12462,-3977,-528608,-185354,-59838,-22168,-28625,-13215,-12597,-7146,-733394,57807,-69224,36667,-9803,-2792,-5432,-1725,-67616,-204786,379,243161,688,-9386,-3277,58835,3285,18822,2646,10423,-135,7165,-3169,5421,easy
549414,117160,26375,40047,21119,14389,9033,5758,-145792,-68154,-20743,-19933,-6703,-8554,-6710,-4906,-427404,-108436,-17224,-38593,-15415,-12303,-7895,-5144,-205040,-10291,8194,-30767,-9063,-10084,-7116,-4257,-281612,222364,-40282,98145,3519,25418,-18660,7826,-8712,6352,-3749,2219,-1185,779,-238,887,difficult
