delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,state
911983,254349,46229,14336,21528,14645,10377,8151,743188,242577,123113,48240,19556,23496,12305,10214,29012,-34974,-103401,-39107,-7531,-18213,-8461,-7970,308577,58517,-50368,-28702,11475,510,4605,3844,easy
900966,168894,25304,16688,12019,12006,8131,4872,1006823,155642,17698,21127,17978,19320,30407,11107,-295180,-37906,22464,-3821,-3109,-4275,-19643,-8569,83465,64409,-7253,-5057,-8810,-10354,-24909,-3902,difficult
841826,44918,18003,31170,6484,24194,9666,5432,851104,40627,10026,7453,13861,11021,7054,6791,-798171,-370,-5076,-5762,-13306,-9968,-6210,-6365,779615,8952,21029,53195,-1448,36314,11434,3646,easy
143405,28744,6312,1293,3474,2790,3430,1206,549511,124551,34428,40636,17034,19179,14790,12621,-358049,-86181,-24028,-39847,-13140,-17707,-13645,-11752,-454164,-105434,-32204,-38839,-13980,-15071,-9076,-11078,difficult
101739,48556,5612,4118,2103,2095,2039,1172,611580,121925,11674,20165,9760,4378,2906,1932,-419189,-32565,-4541,-14584,-6212,-760,716,151,-600493,-114174,-7583,-17510,-9103,-3806,-2450,-1672,easy
164588,26299,8411,5647,5813,10503,4876,7738,859480,50328,18084,18964,16156,20695,17074,4822,-538867,-6476,-6236,-14962,-11762,-16478,-15327,-3451,-850917,-41582,-13111,-11673,-8925,-3906,-9069,9283,difficult
93126,41229,4760,2848,2095,2482,1181,1059,201673,51092,6748,3651,6635,6981,2429,1534,-186166,-45730,-632,-1097,-2905,-3024,-839,9,-30929,26003,-3345,-509,-6176,-5975,-1657,-960,easy
180947,103080,21573,4651,5498,5084,2262,1268,136679,91170,11093,5166,5225,6254,2675,1767,-50279,69727,24205,456,2529,718,504,321,138814,-45908,-3245,-1486,-1983,-3059,-1331,-1319,difficult
2382465,511703,34641,49259,21504,52489,17933,25969,1192779,199257,22770,27452,17303,22180,17076,15407,2115240,390304,31566,9819,-11570,14241,-7007,17085,264131,234587,-7825,33794,19971,46376,8720,4039,easy
38064,12979,1518,3851,6280,6011,6799,1749,369887,49058,31250,7175,5796,12923,5481,2211,-310594,-27902,-29359,-4317,-2123,-10016,-4384,-821,-353053,-44257,-30105,-2331,3091,-3808,7019,-103,difficult
555200,64651,10489,5620,5705,3674,1314,1373,1023591,58060,19145,24818,8392,15048,4850,3736,-125508,36849,-2511,-17102,-2642,-10665,-2763,-1648,-811275,-23668,-14801,-21294,-2732,-12084,-4309,-3079,easy
414625,53173,9085,9474,3823,6460,3971,4573,337337,148771,22185,17435,7497,14521,20415,7082,396215,-53630,-5859,-8255,-1947,-5754,-17593,-3064,-241639,-137567,-20342,-7668,-5401,-10369,-15296,-1954,difficult
78794,12476,4681,2104,1413,1604,582,413,993228,104324,48814,21162,14317,13561,8245,5130,-947833,-92890,-46484,-18416,-13811,-12569,-7599,-4801,-881035,-90806,-41783,-19701,-11997,-11346,-7728,-4633,easy
621167,103064,15187,24219,7800,9330,5206,5327,458581,74310,19571,8340,6260,6611,4173,4210,729618,85973,-8788,31172,6328,2449,128,1092,-404447,-28465,20,586,-3248,2989,1938,1141,difficult
1313875,112992,22007,16578,15291,10579,6373,4097,863852,101951,14074,7045,12086,7640,6291,2610,907264,16211,1930,18609,10379,10296,2248,2586,-7218,5871,13936,456,-3969,-4419,-2085,387,easy
488756,159871,16750,5959,5139,5793,9687,5742,1023793,78005,51624,19872,11148,21359,19917,6682,-764816,-36280,-48118,-18980,-10080,-18546,-17281,-5252,-305258,200012,-21631,-8846,-1938,-12587,-3180,3372,difficult
311499,47223,9386,7511,5627,3803,1555,1240,204987,29546,4368,9194,4419,5574,2644,2030,373032,54999,2968,-3281,1993,-2300,-1335,-1551,-160008,-19646,7068,-85,422,-1243,-844,-29,easy
1053916,204701,83978,20574,17292,26664,32661,9749,1729568,178292,144635,184017,102731,85857,67374,34348,-233214,-42795,-30648,-158672,-87371,-60119,-27554,-21728,-1118091,95612,-90667,-168214,-83507,-58267,-41873,-27471,difficult
172455,36909,12292,5236,9473,4126,2354,1845,1148436,163435,68851,31514,38553,23851,23508,12668,-849416,-96948,-50638,-24340,-24234,-20530,-21986,-11577,-1102547,-156104,-62480,-28217,-33927,-18920,-20323,-10070,easy
108223,12514,9891,3341,2836,2497,2165,1849,1305285,89693,16952,25270,8503,6607,4203,2268,-1221245,-76449,-1284,-23105,-4759,-3810,-3229,-690,-1172879,-77910,-12839,-20753,-6576,-4410,-848,-149,difficult
427466,131780,27236,31242,12216,8305,6893,4902,321112,25431,11241,9544,9117,9623,4455,2799,451286,202742,40167,50502,5977,1065,8287,5013,-238579,9955,-8178,-7107,221,-3701,-3412,-807,easy
205847,58064,8092,6809,3494,14549,5753,3385,331668,73842,11598,10406,12437,14497,10037,4747,29309,24506,2073,-4145,-7397,10453,80,99,-280952,-56063,-9086,-3050,-10489,-10350,-8648,-2823,difficult
685668,144727,7272,14205,29822,13546,13016,7250,748749,66233,10049,23491,8206,11660,11532,6996,11950,161999,-598,-8643,43488,11066,9570,4249,-138113,-5011,-4957,-9930,-257,-7294,-6602,-3741,easy
38412,31154,10802,5116,2697,2678,2656,2234,292005,110508,3702,10347,11760,16804,8499,4307,-232330,-56034,16838,-1838,-9440,-15214,-6045,-512,-274856,-102675,-2638,-8624,-8686,-13039,-5642,-3634,difficult
549794,213665,78864,8863,10628,11430,8744,7758,1750065,202933,29230,37701,21639,19799,9766,6904,-1031125,196999,114694,-25514,-4750,1402,6564,8075,-1369417,-175535,-15427,-32162,-17273,-18140,-8609,-6368,easy
280541,131788,25167,14579,7022,14790,5060,9000,110549,33561,3539,5155,4388,4104,2672,2099,135562,107672,24444,-1502,6954,2706,-146,-46,204421,88782,18811,20350,-1687,18666,4921,13847,difficult
167640,40970,1641,2671,3007,3352,3625,1991,578542,298960,58853,40870,19806,13358,7296,10380,-393190,-219767,-56015,-36978,-14289,-7244,-796,-6852,-428615,-296213,-58410,-39420,-19309,-12768,-6547,-9926,easy
66726,36334,4246,4828,2823,5504,3112,2152,84299,24870,6926,1871,3690,3639,1973,1967,-69464,-17762,-5271,431,-1562,1629,1549,759,34318,40690,-90,5482,-172,2100,728,-389,difficult
990372,189367,19791,12834,24469,23973,8349,21167,1021421,322166,51751,17609,11547,14704,4328,7086,796352,-77012,-29296,-7194,13381,15767,3285,18397,-858450,-188586,-34624,-2357,12462,2771,4756,9764,easy
750306,340425,76830,41501,25462,18905,24103,13576,836839,123479,40288,12629,16386,13867,14363,12948,-198262,174414,62590,16410,-3695,-145,24564,1386,25196,259477,10493,41333,21846,10220,-5084,-131,difficult
467846,492683,166911,25666,17150,31565,12420,12533,1185012,373963,61428,41944,21596,38694,22667,26532,-283730,603597,262231,2401,10501,23153,931,-2459,-1150602,-366157,-51266,-34958,-19393,-37411,-21425,-25539,easy
174046,109143,5878,7277,6201,13739,11945,3301,477885,169790,14872,11817,16740,13119,5338,6768,-233787,-6073,-4301,-3896,-9067,-6582,-1284,-4015,-373891,-115222,-13688,-5185,-12012,7821,14497,-2920,difficult
896919,489650,113078,9948,9397,15650,8490,5622,740459,36694,31953,7840,6588,5781,2944,1245,1011216,921579,189495,8329,8217,18552,11578,8628,-698297,-15668,-27245,-4113,-2600,1186,-486,126,easy
226240,138791,9304,4345,10068,13343,10359,6503,350049,44286,10777,4698,5620,6303,3051,1500,-191136,220836,5547,1289,12280,16376,15669,9074,-56483,-31827,-8493,-1995,-3384,-2297,-1054,931,difficult
311314,73386,17456,8100,6134,7270,7014,3050,598369,420202,31569,23036,15029,26927,7276,5858,-442224,-389099,-20063,-16728,-9657,-20789,3860,-3263,-131887,-304534,-8163,-13145,-8133,-18526,-4384,-2353,easy
167828,52762,10938,5533,1915,2549,3523,1378,84375,24372,11613,23311,15750,9631,6256,4087,195328,15437,8747,-13904,-13537,-6045,-545,-1845,-28422,41343,-10098,-21653,-14133,-8119,-4922,-3574,difficult
837436,527241,31990,41115,4269,7791,3170,6578,1464719,283925,48243,93514,28541,28724,12351,13718,-1076610,521944,-15593,-82833,-24413,-22655,-9404,-3677,-177957,-35312,-16914,-21965,-24131,-19212,-8959,-10603,easy
190683,10048,2447,1165,1121,777,357,473,248946,82196,17949,12636,4175,5864,5274,1940,-98384,-70055,-13839,-10622,-3009,-4939,-4730,-1495,-18142,-74241,-17166,-12321,-3099,-5236,-5105,-1439,difficult
961558,52192,35631,7405,4426,4193,5359,1998,154208,41364,7394,6720,9010,7933,3467,4117,-29219,-18399,4056,-2204,-5240,-6459,-1610,-3198,1643919,40055,52417,3573,-3929,-1021,5393,-1041,easy
491500,339399,20536,6366,14076,8405,8050,2760,299297,97331,16276,9813,4685,4754,3096,1798,493880,489288,4852,117,16050,9867,10471,1540,-109474,-5153,3667,-7012,2732,-2566,-563,383,difficult
467349,286875,96735,76945,47881,60586,34229,10039,1278372,65893,10724,31744,9759,5633,12178,2923,-1051189,-39318,4990,-16926,-8149,-2619,-4080,-808,-570857,481281,167032,107328,84393,112525,48181,15039,easy
386243,242522,45900,12432,16264,10813,5571,6466,287172,88833,40138,6324,11772,21772,13980,8571,372680,337867,40839,17979,19163,-2274,-5842,2617,-174539,-30490,-29315,-5763,-10179,-19645,-10976,-6828,difficult
