delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
8919,6188,3101,960,1584,6906,2113,5048,1032709,109639,14103,26462,30818,32029,26734,12041,-1025540,-105100,-12003,-26018,-29052,-19097,-23897,-3243,-1022040,-101803,-10001,-24986,-29417,-31150,-25345,-10743,easy
1112506,108340,13778,55476,19841,17977,46976,19198,335886,210349,17986,19614,27683,21184,20750,7503,274285,-125952,-7253,18658,-12227,-2112,13029,5669,1278955,-78067,-1163,53065,-3458,-4303,39423,17720,difficult
513987,111332,5999,31734,4345,32412,11176,10152,471101,89524,36473,11040,17280,18621,12370,20859,262878,-35444,-28321,24020,-12721,37733,4885,-4295,-177106,79059,-32627,17368,-13149,-10151,-7273,-17119,easy
80381,72564,12574,5952,3990,6280,4542,2932,529579,91751,39978,32048,21156,22997,9993,8428,-463230,16004,-24374,-24135,-16621,-13119,-5011,-5513,-435166,-54379,-30435,-28057,-17711,-20315,-5891,-5479,difficult
434968,19384,7337,3980,3081,3736,5064,2649,1643497,220671,202467,74042,35987,47497,41358,27830,-810266,-186962,-190051,-67292,-30901,-41780,-34204,-24048,-1606792,-215612,-200210,-72832,-34912,-45743,-38385,-26315,easy
911747,285160,12150,16735,15714,29616,24679,17381,1105091,145224,18272,22977,11287,22808,28285,13431,-473940,-112368,-6950,-16004,-10425,-20445,-27032,-11817,87252,392240,-5294,3519,19278,34060,19820,19716,difficult
66438,50084,6130,1414,1787,15322,11322,5316,530386,22811,3493,11461,2120,9854,7241,3327,-434880,20462,2563,-10146,164,5076,8629,-197,-493017,34083,2710,-9948,-830,5859,-468,4175,easy
699924,74785,11166,32671,21100,12867,14556,5416,781839,56236,24263,9809,14618,12597,13101,6723,521028,45901,-11180,50245,23763,4783,12276,1190,-684858,-8803,-15015,-4521,-10799,-4243,-9366,-3805,difficult
43795,41930,6221,2882,2646,22977,12785,6941,148447,45372,20228,4975,5943,6178,5338,3133,-84327,-6779,-12447,-1503,-4337,7372,1753,3444,-124977,-106,-15568,-2684,-2258,26225,13140,4172,easy
724711,203109,22200,31817,10528,22713,23825,7926,1715396,148472,91825,141148,16412,68724,97221,30380,-1629336,131270,-81855,-117160,-5488,-32334,-82266,-21952,-352035,-21997,-57396,-101503,-6281,-59689,-64527,-22957,difficult
590308,145557,21337,5180,8074,22408,16315,9610,1286897,156027,74791,41915,23742,36357,37253,24275,-490368,30677,-56389,-35029,-19171,-16159,-32250,-13907,-902811,-51618,-50520,-38441,-12166,-11739,-9627,-15424,easy
569580,81505,9516,16273,9744,14272,9962,5002,331871,92193,11243,13122,16204,12814,11553,7364,31156,-43082,-4428,-9824,-11988,6167,-7850,-4416,444261,21706,973,16125,-933,-3252,4668,-308,difficult
564901,55911,12050,9414,7542,11609,11452,3784,413738,123855,19778,22530,39040,33223,41715,26171,-182010,-118523,-17234,-20433,-37826,-31024,-29374,-24130,484336,-17365,1777,-5800,-25170,-12205,-31152,-20645,easy
413013,117822,9519,10555,12539,11505,9830,3609,444925,74045,16481,11877,4082,7442,4744,3238,358694,137855,-438,8043,19168,10681,11700,2634,-422519,-50302,-13486,-10687,-2254,-2555,-1529,-1892,difficult
392893,93215,23876,10936,6290,9952,6122,4253,296874,127374,11625,12927,16226,12627,18038,18692,351245,-36983,28615,-3401,-7244,-1406,-10974,-16394,-159207,-31335,-4113,-581,-12629,-3944,-12858,-12484,easy
1244164,61678,26037,23644,6619,13597,5200,8770,608005,65882,38261,7191,9070,8864,7929,5541,843735,20138,-20780,3226,-4954,8523,-3504,5190,428582,-28546,-3668,29680,52,942,-1954,1267,difficult
1226217,57885,35211,15854,13501,24101,27318,14172,1382972,303623,83500,115763,17764,56999,74179,42298,-14310,-288767,-76195,-112639,-6097,-39717,-68377,-38532,-299200,-202709,-20384,-87179,-2430,-26079,-25346,-17720,easy
1507676,151769,81322,48580,18211,75525,43695,29690,516490,102177,42646,30886,52223,28911,26653,16889,686402,91477,17538,-8220,-27699,12955,24116,8853,1295969,7706,59813,43607,-40325,80272,9967,16748,difficult
368910,151537,14859,16435,10043,37374,24433,22011,1166961,263929,80191,16568,26134,69961,43121,17592,-926854,-169925,-74065,-5022,-21417,-50560,-31968,-5181,-669249,-54859,-56600,4756,-10765,-14615,-5408,14019,easy
1054766,175097,121887,40854,17245,30684,51564,11976,644085,195765,30453,13877,16033,18347,19659,8896,-370111,-172964,-29666,-10108,-12895,-16302,-17564,-6282,1191472,131627,212533,64062,15318,40976,81374,12442,difficult
495012,72770,3306,8764,4591,17896,3879,5226,893613,212493,39762,24083,21618,28757,27264,10284,62983,-130226,-33619,-9612,-15922,5541,-22102,-3199,-860186,-149220,-39293,-21027,-18133,-27264,-24669,-6918,easy
160705,63540,31741,11998,16340,11794,8777,9560,676970,41132,39093,9241,17332,13812,6115,8133,-540710,50522,15118,7857,13519,8092,10533,10571,-491820,-5706,-29822,-2343,-15504,-12129,-5209,-7717,difficult
352042,32271,5200,11845,3345,10902,8799,3649,820512,303702,64616,24468,13964,24061,26282,12815,-167231,-279473,-54968,-3501,-9128,-4355,-11982,-7153,-769709,-263390,-63864,-21746,-12110,-21964,-22985,-11180,easy
1327653,139927,36652,23674,7781,12351,18158,3559,1314053,283384,93897,78268,32286,30886,62679,19118,-623942,-224776,-87963,-67041,-26076,-25859,-59918,-17446,651142,-62139,-26528,-42148,-22935,-11212,-29124,-13672,difficult
1454422,419039,36554,42100,35898,57338,22154,14086,541526,88506,76757,11875,14787,21842,27694,7897,410862,-47840,-22941,2560,-9512,17105,-13960,-632,1414929,708906,-57466,57889,51734,53886,2879,13010,easy
1328853,133425,80574,32162,21018,62151,47006,18505,1242821,54244,24392,12352,8815,21696,16371,8016,567950,75090,96904,1414,23400,92537,59783,18087,-395886,83271,15459,38206,1005,-11628,1486,2891,difficult
895624,145151,20937,50053,20944,31973,20456,30183,1182046,216438,30824,37620,30114,37288,25456,20993,-382639,-47140,-17378,11659,-8959,12721,-1727,18795,-190206,-95434,-2396,13207,-9382,-23352,-8274,-416,easy
957657,351293,33120,61467,34482,99157,22124,26973,197006,43112,11609,5773,6746,8118,11241,2613,1543414,641434,47757,115166,58035,183099,29792,49415,-22113,-25073,-4736,-3779,-2563,-1021,-8026,-695,difficult
554155,59487,25965,14261,9931,17945,19690,10739,488251,113384,18248,7253,4888,11446,7946,5904,498263,-40560,30133,17013,7551,16313,24990,11875,-366455,-67235,-14699,-2998,2535,-3315,-1502,-2205,easy
1033620,81866,87890,53998,22652,19100,22888,15389,451642,124213,32104,14452,13760,28440,17517,17842,-383594,-83073,-29343,-13526,-12954,-26140,-14913,-15540,1547549,-1622,140914,92617,30737,7459,25655,10634,difficult
1073601,122181,36502,10697,10681,27492,25823,9826,1044069,123333,85444,18983,7732,29025,22618,14227,-158771,17111,-63417,-6807,101,1660,-3016,-7879,217835,-19416,-34467,-9766,5797,-4727,9426,-924,easy
645580,667972,55165,72805,31456,55268,40492,23606,1745321,442179,51831,53594,46936,70610,65213,43359,-976950,-69912,-21494,-14061,-22652,-54420,-55289,-39699,-1222532,521498,28161,52483,-8308,23735,5846,193,difficult
1081438,91572,11788,19119,13284,34263,19100,7533,1066960,351682,44817,39996,20040,18911,13228,28951,-390186,-216269,-38079,-18515,-7199,28505,14635,-20109,419142,-303951,-27980,-23240,-6313,2199,-2891,-22728,easy
343233,25673,7828,6438,3163,7172,8265,7088,672437,194061,24967,30539,23483,17333,14133,9273,9361,-146958,-10644,-23294,-19855,-11174,-5518,-540,-667770,-189818,-23634,-24908,-20786,-9148,-6219,-3830,difficult
941900,46963,19491,36613,4103,14476,7889,14791,732821,88322,15773,12896,10437,12763,19940,6799,126017,-66391,-6917,4264,-8580,528,-10886,34,292140,-16327,14352,43169,-4088,2898,-13216,15950,easy
1616705,349190,181203,62063,38493,73965,57814,32027,239557,123092,13506,8941,9180,18043,21868,11060,1613941,286405,155406,50482,49894,94127,16842,31726,1140354,165790,179987,55761,8732,17716,55049,10208,difficult
558735,23332,13227,9301,6234,11313,11531,5523,1001575,342349,54917,33285,12129,24845,56464,12683,-480702,-320670,-36989,-30232,-4140,-12490,-43194,-7938,-404978,-317365,-46391,-17736,-7651,-14574,-46672,-6382,easy
1422470,269520,39682,58676,62521,37772,51749,20428,608319,95644,24739,10600,5315,6392,13958,4272,1592052,134289,40458,61274,95409,49113,76343,19365,36249,213462,-10572,34877,19002,13646,-761,12947,difficult
592054,87809,80970,20235,14630,28823,20332,14446,501552,73937,21766,9171,10032,14955,13940,8022,-14861,-50867,-6759,-6593,-5827,-11102,-10043,-5880,195865,78610,125166,28721,15022,38837,22827,18728,easy
1244788,107855,17312,9346,14656,14409,6269,4905,978338,77136,13705,8070,7466,6852,4207,3104,-251573,-7099,-7048,-945,3751,-2772,1917,-1609,784473,68537,14261,3496,10629,17886,2206,5211,difficult
858280,226400,29390,40498,22894,27782,36423,12318,1626316,567795,70844,178857,29884,52126,53248,44616,-166187,-168762,-24465,-104590,13029,1386,15070,-21946,-1369885,-514029,-58444,-172129,-27009,-50075,-48721,-42651,easy
1336958,305000,135761,25519,31045,23478,17358,14443,294753,43848,11701,10480,4132,11173,9591,4923,515188,403024,217815,26359,29403,24052,14134,16356,1569221,119279,30304,3719,24422,557,1399,2683,difficult
483766,369568,122607,24617,25804,44721,24529,9654,1149418,277534,126407,44654,46787,38946,37298,21575,-775169,-265964,-122017,-42526,-44204,-32377,-30299,-20178,-556136,450032,114417,2452,2238,43926,4760,-3664,easy
510797,56690,3798,12164,6793,7820,2886,1668,1216019,73197,14628,16693,17485,18040,14476,4690,-324110,-53808,-8701,-12191,-9837,-14849,-11745,-3381,-1086334,20794,-12959,3132,-11547,-5591,-11435,-2663,difficult
1021281,74812,52147,18218,8692,11789,36707,9016,795090,207657,39272,15658,9448,9074,15018,4983,275087,-124360,-16743,-1892,3377,6336,15794,6304,177295,-141330,42493,7011,-4890,-906,27583,1762,easy
475035,78515,15912,4815,4051,5688,8638,5483,1272382,335597,38240,32835,36876,25469,24415,27156,-908174,-245542,-35850,-32019,-35669,-21763,-22577,-24957,-686520,-268622,-8806,-24022,-29981,-17799,-8978,-18390,difficult
218687,51148,1772,2394,2740,2948,1803,1526,678453,158115,27093,8472,9890,9419,10643,8065,-343760,-83014,-24880,-4195,-7688,-6910,-8492,-5785,-575772,-130921,-25763,-7961,-6613,-6032,-9189,-7293,easy
450392,69556,13272,9891,6301,22109,17355,8593,691354,232643,29567,14050,12829,23439,16459,13918,-312903,-170073,-8350,-968,-3938,13073,11530,320,-169022,-156102,-24241,-7350,-9118,-15734,-9738,-10970,difficult
1485231,429576,53807,53143,45715,53037,96133,31471,1269582,181270,25077,6781,11573,28703,29028,14852,-105892,167623,-11785,88317,17401,29367,135728,26036,537190,328989,69244,4406,50883,19301,-1518,7201,easy
1141575,570760,110093,116366,13176,49139,26195,18465,942223,283666,43469,54839,20221,44775,32059,18205,-62690,113182,-13726,-44000,-2803,-32971,-22824,-9007,461394,461006,146973,167053,-11287,41699,11095,9527,difficult
272193,86289,15139,13667,8918,7892,14371,4812,1384311,79504,28304,10373,11818,21442,8113,7361,-1094330,1738,-8886,7915,-6508,-14346,11975,-2472,-1129906,11832,-17444,-1328,708,-12754,540,-2626,easy
1053339,188650,136500,27653,30687,32174,69251,15549,1022701,116828,29798,6397,13002,12855,9351,12507,177487,233095,222996,33299,36834,47799,126172,15188,-116211,-89452,-9593,9213,-1464,-9161,-6373,-9105,difficult
291635,93661,52611,10030,12517,15483,20727,5294,546732,98715,18329,33326,16603,18218,10258,5491,-267484,-32437,-5952,-23984,-4596,-4168,22345,-1017,-242711,22329,74516,-22608,-3577,-1303,-1407,623,easy
1296049,339901,93768,39074,46975,62088,68188,24593,642291,150357,19533,14109,15518,19997,23154,9413,-131979,88489,10505,-8060,-2628,-9086,-3316,-4238,1439495,290599,137965,57989,65542,93267,93384,34598,difficult
1969323,403693,42671,39329,30901,27242,92040,8917,869940,572411,85716,30394,34249,34415,29265,44688,-273446,-557852,-75318,-29191,-33536,-31246,-20485,-43382,2472212,220416,-10772,47061,26839,16900,146034,-28160,easy
1366307,289546,68078,26665,39045,43624,20432,18859,845258,237989,94528,60169,15184,32874,32290,20396,371430,-85952,-26272,-43468,3032,-12594,-22164,-11681,670668,189065,-26628,-23541,44689,34093,-1552,8607,difficult
328619,64983,20534,16386,8413,11763,19498,5440,767800,107932,84813,16300,38700,11022,20236,8987,-455809,-69103,-67849,4329,-25207,-1683,-9373,-2148,-422553,-16796,-60710,-4157,-35368,3165,7897,-4947,easy
187315,22691,4069,1393,3213,2441,1400,1794,248761,98559,8740,9567,3881,5940,3616,2534,55381,-63664,-4331,-8148,-182,-2938,-1260,327,-178274,-88073,-5012,-8200,-1154,-4060,-3173,-1807,difficult
1364147,200284,67677,185201,39163,50558,26253,20888,322296,152799,42781,13589,10452,16746,16466,14765,1775793,144231,34644,346070,58999,73293,16176,14342,307909,-49262,15148,-2847,-1578,-5669,3397,-2096,easy
473197,142226,13214,10040,6831,12686,11805,11071,753362,58317,30789,24354,11707,18970,30438,12877,98648,116388,-24713,-12917,-5852,-1434,-14182,1892,-658978,51429,-10437,-15712,-3900,-11134,-23084,-5505,difficult
1367934,55033,15014,13565,8613,17386,4536,2159,576150,31071,23882,18651,10295,20763,30803,14452,36524,48891,-17684,-6913,-7434,-13574,-27574,-13397,1547044,-967,-53,-3259,4069,6820,-24960,-11190,easy
675361,91127,31788,14209,10484,8433,8544,4278,1011155,544603,33873,38316,27150,54196,54333,20124,156485,-384597,18651,-11470,-7620,-41315,-41373,-12972,-828074,-522356,-22822,-36744,-25713,-50211,-50206,-18721,difficult
1091342,464089,11592,21239,14724,46213,22298,14596,703743,475535,126609,27122,24299,33590,66899,23180,886638,131873,-119743,-2480,-15459,27596,-40174,-2063,-111440,-154766,-110291,-9286,-3691,-2351,-49029,-15106,easy
1021943,223170,36511,64285,11683,37965,85704,13646,1469515,578124,69015,47481,28878,27867,79989,35463,-644512,-177468,-12332,43612,-14835,38828,86776,-19013,-250633,-532441,-52677,-10004,-19556,-18632,-75347,-24621,difficult
1110872,93036,27272,6180,19897,19745,26180,5328,1315765,408576,48410,51830,29923,21262,58264,18642,-848856,-312622,-31035,-45116,-7749,-7108,-21119,-14712,439069,-318458,-11241,-46184,-12304,4074,-43049,-11916,easy
196862,407112,22885,24607,13793,18089,35042,21582,1431153,433097,58497,61488,25697,33280,27769,20224,-1234534,369586,-26014,-18360,-1669,-6059,36076,22179,-1234049,-421556,-45211,-55403,-22140,-24323,-21531,-19463,difficult
1143735,107919,35921,17532,5777,14110,12465,9323,1185359,199591,45101,76254,21343,34857,29485,23184,-610174,-79396,-19136,-49718,-15459,-21777,-19525,-13913,526926,-103948,775,-67726,-15673,-19717,-14515,-13809,easy
976723,196528,27010,11169,17530,59417,21807,7902,271860,117568,13354,8750,2498,6045,5128,4059,-40442,-96922,-9506,-4486,-1460,16,-1399,-2924,1450168,254842,36818,9324,31523,106727,34757,10609,difficult
2029567,114929,132823,91157,16219,43070,29374,30199,642598,242123,20916,12396,5184,17785,15599,6817,129598,-154073,19273,-1249,3734,21100,-7314,-880,2644340,-100316,204540,158771,18336,29470,34864,47644,easy
595367,245891,38799,45122,32708,70176,112911,15498,554924,150220,7737,13213,13476,18921,17913,9786,248787,116550,15918,6853,-6951,28973,8994,2919,-167902,74792,46206,56964,45415,73536,181002,8504,difficult
966389,146753,13028,8081,15505,18452,8143,7669,911299,670543,123343,50316,20394,26267,49504,24957,310178,-482924,-113440,-37377,-7820,-2592,-42061,-17209,-199998,-564657,-107190,-47094,-1958,-13038,-40661,-17367,easy
1516215,154226,31525,34276,28726,28244,22286,25400,437417,68813,32126,12694,9658,6686,8629,6920,1188354,65828,9435,46023,38911,30866,14784,10249,969242,104998,-10637,-2860,-776,12250,12530,26711,difficult
1520188,380693,57445,104056,81504,39935,66750,41505,542924,123093,30437,31585,21764,22905,18924,9000,42636,269762,40459,124934,7610,10687,52612,21766,1911892,245437,13556,20008,111869,23373,43039,43244,easy
1494113,90695,37613,15009,21482,28045,11025,7138,1317093,168840,15434,14948,20212,21563,12781,7602,47532,-35942,23789,7017,8887,-201,-7916,-1274,306508,-120348,20569,-6896,-6348,13164,4404,346,difficult
739888,26235,7341,15448,3553,13198,8301,5381,553755,171803,27173,19395,23321,20871,20195,4651,-96866,-154366,-24426,-14631,-18983,-15251,-13983,-208,469132,-136771,-15239,6736,-20554,-96,-9805,1668,easy
310079,52222,4192,5313,2146,6051,5148,1644,796233,299514,44798,25670,64212,36423,23152,15345,-196537,-255760,-38680,-22096,-63580,-29201,-18251,-13420,-775772,-238825,-42532,-18618,-60552,-31544,-17757,-13983,difficult
1642640,626622,84296,57884,129919,79152,43291,32694,763488,131655,34693,16043,18972,17584,23253,8087,1058166,48721,9130,32526,139604,90323,33235,25562,700138,941213,90076,51155,82290,32813,6840,23652,easy
327413,45864,14980,3318,7508,12380,4349,2579,119892,29974,5368,2993,3920,2778,1689,1087,300460,6199,14501,2808,6684,5030,3009,1656,114582,25581,4723,-2158,491,14174,2311,1328,difficult
1385814,351160,28636,89821,85255,61560,51713,25910,681255,484681,62309,43962,35438,53396,30001,18663,1019144,-216802,-8424,114612,72152,24964,58038,-3817,389974,-50241,-58923,-22895,27481,-8637,-14615,18310,easy
398229,103649,14977,4869,5858,8268,6799,9687,205203,30170,18698,6318,11161,16160,11269,12418,472893,87109,9850,-1619,-2169,-7285,-2822,-1260,-86842,59849,-17293,-1279,-8437,-8500,-6119,-4202,difficult
345947,15849,10470,5170,4869,3244,2068,2842,917763,397179,81753,37509,68980,63132,29178,40243,-439089,-388588,-62880,-31488,-63588,-60207,-26922,-38053,-704543,-374072,-79687,-33191,-64635,-59570,-27298,-36749,easy
464563,100244,22526,24279,15690,9894,8297,5126,1712742,538794,142553,30710,131700,79132,109925,47339,-1442220,-424379,-101146,8922,-105086,-65600,-96296,-39613,-1054138,-452722,-138908,-21785,-126934,-72876,-106961,-44814,difficult
310115,66185,17931,7995,13319,16193,12416,6326,1577111,249190,34924,14986,29851,29925,17884,27910,-1433034,-209956,-27358,-10736,-23419,-15845,-4377,-23268,-1100958,-156055,-6629,-3247,-9645,-11620,-6560,-19901,easy
800437,141715,9686,23952,23846,37804,18321,39000,1522051,167733,25444,14682,14704,19154,17169,7949,-209315,55229,-11687,27462,13986,41979,10268,62367,-1233914,-107266,-19830,-8922,4298,-4679,-7965,-266,difficult
647915,62069,10254,12141,8473,11732,5888,3338,993485,158970,21363,18823,21023,25647,17828,8632,-97914,-106243,-13897,-9153,-17911,-20611,-14275,-7152,-593226,-87559,-8321,-4211,-7190,-7219,-9606,-3436,easy
810462,195420,48302,59255,18985,40596,40854,9266,769926,61582,18995,22091,24361,13243,17305,8282,-210654,-6136,-15440,-5918,-18211,19032,2849,-155,291726,273811,74054,80245,7459,35674,44248,2123,difficult
1023616,460200,114529,123990,25419,76117,89574,30653,374666,69474,7345,19271,16952,23043,17122,10106,479067,101153,56605,-6895,-14050,44868,34831,-3201,818833,680298,157763,216332,30983,61280,110073,44295,easy
947374,92193,42511,18274,12729,52243,13469,18607,299475,144724,102365,70289,17175,21424,35446,26803,752404,-3603,-66969,-61196,3382,72262,-18586,5245,543393,-101459,-52740,-42834,-12274,-10625,-25369,-21637,difficult
636478,186418,17848,32771,43679,19143,30343,10722,617988,128309,42195,24317,23800,17720,24525,7509,422652,71446,-36591,2181,-14166,3593,4567,-1638,-385673,44771,-12104,14727,53924,-747,7068,8064,easy
1242571,320325,36728,63830,23467,22015,39223,10613,843980,393396,42242,46470,21855,34270,35155,17204,1285431,136498,21320,73664,5358,4093,19951,-2701,-488250,-282640,-32348,-38944,-2134,-28603,-11815,-10482,difficult
424995,42917,22687,9683,15645,12284,8531,9778,822910,196599,23130,22336,36715,28945,28259,22906,-616186,-133239,-18274,-18125,-29216,-25079,-26875,-14479,-179645,-174126,17387,-7181,-12924,-8243,-12581,-11777,easy
713562,212913,32947,17405,21432,32938,97016,8878,1027717,64024,8955,12144,5952,11237,10807,10083,-923947,-25654,-8241,-7525,-2821,1570,-167,-4800,295637,323432,56224,18047,33781,41832,172584,2389,difficult
1266254,188388,16149,23199,15631,21906,10593,9384,648877,278300,9377,21528,54791,28932,32985,20216,262482,9132,5602,2356,-36844,-8130,-26435,-16043,972272,-188956,7941,986,-41477,-5923,-18350,-5622,easy
559747,179037,21350,7210,6857,13116,16381,9081,869633,680992,54982,36221,140908,90899,86798,59803,39941,-614131,-29192,-27478,-139765,-72344,-64895,-55229,-659713,-389779,-38072,-30545,-128337,-83223,-75940,-46216,difficult
1727150,457454,47337,112175,40006,62240,61543,20977,1093522,219208,49041,66427,24495,44980,75414,24334,345347,150666,-8324,-21947,-2155,-18749,-57426,-13532,921908,325826,4915,113443,33177,53269,29684,6818,easy
592651,269099,60722,49725,9994,19759,15281,11159,1088967,354540,170939,39834,27046,33176,51235,34134,-366617,76788,-53734,52138,-12888,-7743,-36896,-24010,-626016,-247670,-166700,-32357,-21217,-19092,-35012,-21941,difficult
1144272,231019,84986,28540,32616,24230,50276,17277,1525630,507648,53667,32654,18791,49116,30861,16824,-1229399,-493331,-52251,-27855,-15001,-46213,-29991,-14177,466683,-59928,114889,19626,42650,-3560,68820,15083,easy
1130864,128336,20471,18020,4393,16810,5923,4464,922069,193982,38746,6322,12471,22437,28553,9817,1083134,-37527,-30227,15147,-8391,-4568,-22317,-5534,-665545,-93766,-6324,8248,-7765,-6686,-22943,-5173,difficult
664371,264626,32257,27806,10086,13991,9407,10959,516034,135869,7182,10707,4987,10036,11310,7266,38538,249579,34566,16310,1587,630,1694,-337,258136,7935,15583,17887,8610,7280,-5501,7722,easy
292553,62112,34552,7524,6396,10699,7937,4028,468209,51069,29332,20177,5796,9757,7711,4199,47381,39886,31131,-11873,-1709,9287,3836,1140,-398693,-17800,-20691,-13433,2908,-7404,-3385,-1482,difficult
556403,141123,12560,19452,20500,22613,12155,7073,1446283,286666,43945,23023,24215,34727,77016,22480,-1071772,-232949,-36302,-13031,-12479,-17287,-60562,-16377,-707989,-58137,-26468,5888,5049,-6941,-69161,-14437,easy
781773,190384,6962,19335,8499,8380,11901,9562,656693,70606,9167,5265,7265,5707,4847,3781,67721,-30692,-1857,838,-5528,-3381,-312,-1522,182438,270248,-2554,27301,7996,8726,14419,13084,difficult
