delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,state
636270,51569,23153,8487,7122,5889,885766,89685,14196,19553,19221,13294,-602002,-65628,-11720,-16894,-8446,-8939,353933,64647,56757,-3196,-12209,-2501,-476095,-71443,3493,-7492,-10976,-7421,-273819,-80039,-12701,-16684,-16765,-10760,easy
777627,111573,44480,27310,15778,10365,954185,589008,50808,133463,23332,23431,467928,-436694,39250,-65429,7456,-9270,-165007,-376970,-23906,-114753,-289,-7799,-283945,-548963,-36733,-126601,-20983,-18629,-725210,-547115,-3922,-117829,-16401,-16566,difficult
704186,57634,12018,27861,31087,10548,977969,204799,25690,37995,30085,31453,-696378,-153494,-12362,-16439,-24221,-24237,299476,-92232,-3020,12236,59995,-10656,-559454,-186825,-17271,-5496,-24637,-25788,-138778,-156109,-22034,-30839,-7128,-22940,easy
373345,127888,35420,37576,18736,11482,406339,73798,36532,44502,19102,12111,-84014,29571,23277,29985,18104,10942,-23787,43170,-11534,-6919,-14539,-3735,-83217,-5629,-27974,-39811,-12133,-7520,59042,149246,11782,-10960,7105,-2203,difficult
1224192,142081,52380,21619,17049,13060,636725,124016,51753,72923,30126,12789,386965,183531,-10676,-52011,6854,8628,1137581,20776,77332,-27164,-11797,-1241,-529505,-104867,-50478,-69482,-28025,-10404,1354828,-27181,-13669,-56560,-19340,4099,easy
1021002,220513,61007,38501,22104,28468,1125276,426498,107439,42379,19187,18712,612413,-124187,6355,54216,40974,49465,-54358,-317597,-48957,1130,-13602,-1792,-725599,-92374,-60261,-33539,-8308,4317,-249553,-289781,-82866,-37321,-7396,-12968,difficult
1209677,208127,38330,22008,28533,21006,1015541,288527,95459,88237,42767,13409,310708,-120958,-45858,-63022,-12930,-6562,763977,180669,-24801,-56732,23178,52056,-647654,-266508,-87402,-84835,-40191,-11923,349513,-114802,-70456,-60327,-26995,-3182,easy
1186944,138168,56462,54221,9164,18633,761555,333573,32760,27968,15361,9766,-500733,-307720,-24643,-11633,-10243,-7064,1240768,84473,143152,124876,9587,35768,-182603,-273272,-21057,-20553,-11419,-5935,1144125,-285102,-2643,12320,-12715,12700,difficult
1068048,238005,81435,103638,25654,16104,995890,85013,35203,17084,8189,9496,1006766,408912,256929,382333,71201,23240,-539881,-62561,-29309,-12594,-5903,-4856,512743,332882,-18054,-9319,5906,15647,-690997,-67266,-24640,-14206,-1343,-7601,easy
479431,100703,52124,19492,8816,6737,1080950,176577,13426,6471,6142,3629,-734142,-138643,-10031,1034,-1510,-678,-679125,-167749,9789,8432,-3712,-1836,-411651,-24225,111961,22056,8582,8635,-581159,27121,43073,20560,7334,6312,difficult
1238352,105412,17577,12871,5664,8924,881333,77098,23743,27307,13698,11382,-277876,24860,-5836,-17328,-9174,-4535,743785,-26329,-11578,-23116,-10968,-6743,709567,-26698,1022,-11580,-3313,-2407,252600,141421,-8273,-5720,-8681,3853,easy
1108277,181367,57445,56065,12656,14649,838456,216464,45711,55666,24792,14892,1455962,241364,110980,94295,-7194,23519,-483712,-89998,-20996,-43244,-13830,-8058,-302347,-125327,-17713,-38032,-9127,-9812,409382,-166427,-25335,-11422,-18393,-6620,difficult
706531,148245,20754,15860,7522,11198,993590,171596,63130,93386,54177,25330,-751725,-141595,-38150,-77390,-51214,-22297,-784029,-154683,-52994,-78381,-52122,-20183,998784,33275,-30448,-76649,-39622,-1080,-611266,169598,-47911,-77686,-43664,-12969,easy
704221,216525,57710,17640,13498,9122,1351336,206127,25316,24690,30191,9430,161603,162363,102017,-1863,-16030,5510,-619297,-107589,5576,-10819,-10841,156,-1042537,162766,24962,4796,-13045,527,-1088230,-175950,-2979,-20313,-26858,-7425,difficult
628851,390029,59319,30464,11947,18938,624464,425007,34076,32524,27418,13198,-415861,-388589,-28166,-30468,-22922,-10039,65052,909230,176516,4385,4193,37566,568828,-345515,-22826,7073,-22569,-5550,-200472,-315038,-24554,10771,-20587,981,easy
703185,143331,37046,26679,6586,5627,1236212,484644,136757,104842,39142,25074,-643277,-405232,-128032,-98683,-36491,-21604,-1154319,-392797,-133422,-93215,-34020,-22429,-591356,-121683,-10086,-81970,-28376,-18714,256845,-445540,-127303,-38784,-31337,-15043,difficult
1653068,432285,54609,37695,19127,21171,668752,110618,36190,32476,13117,12591,747806,414561,76551,-10193,-3063,-1301,1986748,-15586,13654,-11862,16507,-8307,1072700,942704,-2297,36809,15119,47021,130011,-55013,-14232,6123,-4522,-3095,easy
1307486,132806,65245,57204,28653,23422,896491,82916,59270,22216,16031,17886,-155878,39985,-3944,11398,6960,-4018,1028716,46102,-42341,30519,-383,-4069,-716946,-59019,-47227,-20554,-1813,-15811,1488086,172491,117413,118588,45724,46043,difficult
2101018,418770,41839,85175,34931,23251,671994,213395,45141,54005,23045,12741,326653,-61993,7557,-38804,19730,22680,3016402,-14189,-32993,64804,18424,6773,736113,767444,39929,118313,-3087,1643,1636929,130239,-27700,-19632,12475,10945,easy
1314243,151287,83294,41174,28264,20573,1005120,74104,14184,27648,5812,8686,935169,220205,124296,91711,68549,41844,-945377,-25242,-8153,-25791,-1681,-5714,-820652,-24800,-6665,-24407,-4980,-7062,2067352,138570,166962,12589,27918,18480,difficult
1079181,70348,26484,8911,11427,11874,538915,113801,15656,17652,2758,10430,963301,21931,-12109,-6213,11208,23965,847145,-90813,-13435,-12006,-825,-8341,-338385,-43050,32582,-13340,7114,-5943,689002,-61881,36274,-3407,17177,-3907,easy
405562,77013,26746,13688,4647,5418,183704,19954,7894,4303,2764,2174,93404,144457,36828,27576,6589,10461,430104,20674,23230,-2604,535,-627,-39315,32503,874,7746,-1368,3345,403238,30601,14477,4822,1774,-203,difficult
900973,278890,65152,52200,22721,17796,604052,429768,53191,66146,24780,17079,1765263,-340371,-6625,23144,-15205,-4285,-307425,426327,116128,-15456,4977,7536,264282,-294495,-23979,-6319,17035,13257,-534437,-394973,-37682,-57154,-15045,-13642,easy
848886,194636,49576,75854,22003,13026,872902,597101,96011,50977,41617,17821,1172872,-148531,-14485,107199,34971,13343,-43472,-555125,-51036,43120,-35812,-8076,-707113,-587645,-92332,-47247,-41112,-17009,-518351,-318560,-27886,-3565,-36504,-7437,difficult
886560,60614,14423,4703,5969,6222,2357592,619777,161455,148690,26957,49154,-1691865,-603699,-159797,-145648,-22218,-45851,-1818257,-610831,-156955,-145181,-22451,-44534,-1788577,-593261,-151398,-141995,-25293,-45563,-585429,-428863,-119979,-143124,-13991,-35779,easy
929957,108327,67628,18145,17622,7217,1711618,89844,47367,63012,22004,10397,-1501325,-64526,-31002,-61908,-19564,-8493,-353040,-28143,3377,-37897,5287,-5549,-147728,203525,96170,-33811,4047,2515,-1124553,-36924,12499,-45853,-7299,-1195,difficult
497224,66474,8865,5401,6846,4531,945483,146735,28198,34017,8774,9611,-152996,-41584,-23847,-30659,2717,-4702,-102587,-111103,-4114,-27807,676,-3364,-853996,-137981,-25574,-33403,-6138,-7983,-683456,-30378,-23796,-22596,-4966,-4271,easy
534658,110676,44754,16043,9554,8309,359463,95440,22370,11506,12676,7225,64553,-72054,-13144,-6390,-10664,-4675,-42737,75788,27050,29709,4700,3700,-79409,-50223,-9362,-6974,-10501,-6372,758374,107432,84992,1804,3977,11683,difficult
907085,146463,32104,24705,17514,18343,1405155,498759,41037,57875,38576,26566,-582617,-246539,9333,-37157,-10251,-10763,-703186,-446587,-33577,-37494,-27919,-17571,230072,-257890,21543,-8089,-9564,15011,-936548,-458169,-33032,-49939,-36514,-19571,easy
367218,112781,19683,6762,3738,7464,871117,64320,18664,18821,10458,7225,-774733,-12570,-10991,-12047,-8865,-4723,228659,233514,16364,-10826,-3212,16279,-806695,-16890,7023,-14082,-6277,-4638,-662826,-10210,-8320,-11281,-8525,-5963,difficult
605214,29447,22784,17582,3951,7371,420516,356878,52703,72287,21145,11339,578675,-343852,-30609,-64194,-19410,-9240,-401024,-342089,-47377,-71226,-19680,-10062,464073,-335122,-39224,-69877,-16215,-7988,97066,-288661,-2468,-13523,-13470,11419,easy
995379,210875,21606,44309,25196,26791,1212430,608978,38353,37798,25661,38772,-912925,-462591,-30002,-25917,7380,-15251,-332702,-508019,-29965,-5017,-11803,-30109,209252,-136507,8676,10538,5036,18345,168172,-485294,-15699,46440,-2474,-20910,difficult
1934271,185281,63580,92095,17471,23984,350768,671900,13638,129008,15763,11580,365372,-640394,101039,-98380,-6258,-722,521117,-611668,42729,-100707,-10982,3015,2723762,-347208,27999,25718,12035,23661,2723762,-347208,27999,25718,12035,23661,easy
826315,67556,14858,21421,6178,8054,519175,27638,14472,4314,6157,5935,299247,56675,-3828,12287,-109,2295,457193,28315,-9184,35447,1545,-2018,525598,59908,25824,17791,3627,12234,-53477,14774,-11268,2901,-4979,-4035,difficult
171114,29825,13238,9393,5844,3009,561003,79937,56613,33490,6573,11381,-409001,-47448,-43853,-26528,-3765,-7015,-150696,-53628,-32516,-23753,6564,-9429,-507780,-74371,-50715,-30452,-4335,-10049,-492078,-25002,-46416,-15657,-1382,-6996,easy
615659,67007,25994,33454,8160,8184,272840,54981,10475,5491,3522,2985,325538,-25213,37253,65267,7178,4703,296924,-9219,9131,6950,2295,5911,383920,2100,4952,29507,5466,2651,364892,80434,10740,10127,3613,7531,difficult
1012861,87358,41459,31387,14109,9465,355276,70263,9326,14562,10477,5471,-149259,98164,-726,-4742,11062,-99,556567,12464,43474,19068,1091,4204,1800282,3628,78543,58445,4981,12263,422749,-45878,7242,-5473,-2606,-394,easy
619755,77168,20937,35795,18681,19983,774981,118108,38713,24685,12426,14037,-692039,-36644,-23411,-17949,-9631,-12514,1031661,30123,15967,102194,45240,57768,-344292,-85990,-33581,-20021,-5274,-10836,-616233,-71251,-30081,-19786,-5315,-10633,difficult
1117431,217443,43269,30136,12680,12169,681038,149442,30043,19732,9839,11919,1193408,-33210,11700,-14176,3140,-4860,750218,367093,52308,85298,18573,21037,13168,-107354,-20640,-14365,-7090,-9404,-211222,45473,9534,-15140,-3261,-5775,easy
929651,115214,51009,46399,20165,8906,1047186,89693,17664,22013,6641,5832,-107675,-19831,29630,-18626,3008,-2090,-1010192,-69407,-2882,-20073,-5262,-4485,-891222,-87242,-4560,-14253,-5107,-3110,1538949,278563,111190,150495,61455,21982,difficult
211408,43511,9820,10637,4824,3470,1196316,263629,78002,26203,5959,10559,-926149,-245221,-67959,-19705,-2955,-5752,-1084775,-185143,-69631,-17152,-3311,-9397,-1069897,-221801,-63625,-1384,2065,-4839,-858812,-228306,-71514,-24025,-340,-8368,easy
660869,124626,25684,13767,9087,5971,1147613,117584,38899,12464,6884,6458,-244468,-13117,-9539,-2204,10000,2086,-299021,-57922,-29681,-4845,-1165,-1067,-971762,147664,-29667,-2532,1628,-3364,-431725,-48456,16027,14793,-1653,398,difficult
348433,27263,15570,21003,11447,6691,852120,313753,86673,140278,56850,25600,-1518,-306743,-58360,-131457,-49733,-20565,-724975,-270034,-83066,-104448,-44760,-15201,-618563,-293525,-60040,-130168,-46110,-20446,-669692,-275659,-82945,-111026,-41009,-19426,easy
897098,64031,19734,4893,6129,5522,407321,113387,8158,14454,15183,7346,-271524,-97172,-139,-12374,-13752,-5976,694491,-75581,4522,-12496,-6725,-4425,-26733,-51993,19960,-8510,-5614,1570,1562873,27322,21959,-4863,-10125,1533,difficult
1131020,300907,57120,22418,17160,11366,1491390,500248,68000,39337,32258,51398,1374489,78044,116421,23050,-9732,-19498,-1315289,-359690,-55344,-24232,-20047,-46966,-1438292,-481616,-53842,-36587,-31183,-49899,-62388,-34101,-50754,-29906,571,-43767,easy
1452956,85046,19593,11759,9736,7192,613729,224067,33176,34229,27474,15624,754773,-147013,6956,-18953,-19454,-4935,1441719,-110894,-25356,-23388,-15875,-8693,-562869,-170018,-21491,-32472,-17439,-10566,1723286,-128159,-14443,-15068,-18184,-9535,difficult
765439,117689,71462,11472,8841,5511,1554087,296207,65888,103645,28067,39397,-699160,-200012,-45149,-97452,-21898,-35011,-819366,-88843,-24883,-84122,-20125,-32062,-1051427,-204622,136069,-86083,-10004,-32571,-584640,-220595,-43740,-101035,-24878,-35901,easy
720805,107394,19795,18183,11560,11206,310900,126731,29155,5168,5647,6312,62364,-15810,-15029,24136,5623,8896,823378,23584,-25121,18291,7914,12527,755547,136,28668,13023,13037,3846,-1670,-85257,-25959,-3390,-2923,-5692,difficult
1659651,256439,109808,53913,13318,23713,945763,480098,62194,55087,27222,21101,818835,-369867,-41717,-44920,-13702,-12491,119934,-422251,-31535,-45890,-22061,-10908,-534375,-470405,-47106,-50227,-24553,-16943,2451158,367888,310812,136342,4701,50788,easy
791900,168193,47789,22280,13082,7849,845576,118437,78547,27755,15628,13503,-196029,-21031,-33966,13318,-6616,-3518,900506,71983,-26891,-15321,12711,-4267,-436833,85801,-582,-20579,-8368,-7215,-482347,62272,-61595,681,-7912,-7615,difficult
1593125,163463,51996,32503,14556,12324,733963,93138,12388,29584,10690,8484,1220117,52733,29697,-3663,8940,-1561,-668554,-74884,-10667,-25577,-7248,-7189,1977419,190481,79200,-9239,12285,-581,907665,112971,60202,50154,1485,24689,easy
719938,150213,55028,43752,11637,10672,499391,52510,21506,16584,6896,10311,88459,-10566,24951,31041,-37,-5843,227988,12585,14840,22623,-228,1672,985936,421710,109619,68337,22730,14745,-420194,-32917,-15323,-13331,-3501,-9131,difficult
1269892,180082,27155,38855,16018,19132,825982,178706,21875,29402,18888,10890,-737047,-154612,-15448,-23019,-17094,-7111,1183112,412142,50577,88539,19155,43944,1513471,-98361,-9887,-9865,-2400,2941,-183896,-153667,-4121,-17842,-11140,-6807,easy
397024,46482,12528,8128,3350,3278,1222918,160675,54334,29905,18021,15895,-246631,-124657,-49058,-24683,-15422,-13380,-1100537,-132593,-48090,-22936,-17459,-13685,-754347,-79349,-20873,-13905,-13180,-11154,-1202060,-120172,-49202,-25583,-12622,-12251,difficult
1173346,96274,30948,13240,6645,4526,692957,105794,97074,30557,35389,19385,1072364,-60516,-19931,-2714,-17310,-11450,-572268,-71860,-75039,-28152,-32666,-17712,-643797,-98969,-96843,-29186,-34326,-18764,2065255,193264,-72693,-9218,-30673,-11509,easy
590757,37187,17098,4872,5560,3876,236328,61711,16609,6629,4975,3510,-81898,-48678,2026,1118,-1631,-669,-207654,-39240,-10740,-4742,-4162,-2433,1812844,24285,24107,1811,12152,6482,-105577,-34463,-13439,-5215,-4021,-1915,difficult
688901,88506,18359,20957,16157,6965,1012655,266564,60135,53130,17839,14672,-528829,-135249,-39953,-13666,2345,-9163,-933172,-239064,-45171,-44620,-5963,-11872,-956249,-227914,-53671,-27881,-15520,-9462,1123233,-110005,-28309,-42524,12409,-333,easy
716523,130517,31860,7276,4243,5762,1188215,654471,99027,61253,54822,36636,-65679,-464512,-77592,-43071,-48367,-27754,216186,-483675,-27899,-55312,-49242,-31805,-970351,-520016,-68060,-60136,-52555,-32385,-1066924,-627612,-95117,-57390,-52153,-31551,difficult
1169021,144630,40215,19701,10958,11817,525525,151417,16050,46921,7776,6838,503522,-105270,2065,-36589,89,10233,1563980,-29563,53362,-26943,2812,243,215277,792,-3105,-20688,2636,-2940,291205,106894,44336,-24659,7192,12380,easy
528895,127076,22222,10389,10064,7737,1079335,113279,25635,42591,13440,13523,-392507,-82151,-20734,-40409,-10006,-9849,-699528,12772,6481,-31887,-7931,1823,-199868,27622,7812,-20680,3749,-8712,-909857,96945,-7211,-35832,685,-6407,difficult
785290,200630,16282,13006,22277,9723,860010,134282,26990,25872,30954,12120,180321,206157,-9898,-5515,8057,3354,180321,206157,-9898,-5515,8057,3354,-91456,-113106,-19670,-21286,-26126,-7889,-568067,-33818,-3367,-19149,-24695,-8408,easy
1577543,220884,81314,60186,23314,17397,826695,168962,26241,64292,14437,12494,667016,246626,65749,52391,7596,25430,1015284,-45800,-4208,-57036,-2083,-9063,850512,100128,133752,45625,35447,7413,470578,-93265,24999,-57403,-5451,-4168,difficult
937603,172059,26528,228171,67067,26909,667669,198193,47355,60434,35211,12272,664368,-61369,-12011,-1472,16783,5456,-417101,-185584,-45874,-40222,-26189,-2633,1443770,278565,15222,761633,163462,60284,-611301,-136150,-40646,-48990,-26632,-4558,easy
528871,150260,34704,31221,29752,25428,867275,96009,43466,37549,11939,8761,-565838,-65456,-35116,-34219,-10568,-7403,-361789,270437,33803,3188,16764,9129,293202,92735,7093,41297,74381,72303,-719193,-80712,-40827,-35580,-9326,-7361,difficult
776237,50676,52313,24956,16741,14147,431074,60695,34560,14727,16020,9612,-292836,-15515,-21641,-2177,-12034,-1884,-324953,-29246,-26812,-6142,-8560,423,-25598,-15309,22596,-8310,3401,-856,2024037,19993,96867,57545,20077,20457,easy
1248380,88487,37549,36986,8708,8191,397841,46601,10515,5405,4314,3551,711622,-686,-5673,-4107,-2335,-2372,107923,110323,51106,29972,2528,6257,1698711,14457,36460,74586,8294,10398,883901,43451,26244,25871,9088,4276,difficult
718297,112296,21771,7840,6559,4751,694483,86330,19062,31830,15590,8617,38766,237680,18716,-22828,-11031,-4023,-479605,-73663,-7758,-28098,-13790,-7416,1004873,14731,10995,-21271,1409,1482,-468780,-74884,-11118,-23765,-12714,-5509,easy
872036,313893,46318,26181,15616,13803,526302,126564,30433,24470,16083,6993,275823,92625,-15893,-14721,-8179,1271,-107110,297215,-9581,-14240,-4576,4212,1303813,460631,108147,13166,16614,18859,-89590,-101154,-19134,22637,-5728,2898,difficult
616981,119026,19644,45434,9449,7476,679829,316648,27739,39006,14221,18066,-328012,-291301,-25254,-31761,-10255,-16317,15503,-267676,-14759,-16301,-9983,-13494,360850,12267,20178,95445,5553,1465,-299732,-243780,-12544,-21673,-4405,-14015,easy
1088072,182556,46501,38806,15665,13093,372825,360445,67807,47877,10863,14804,1193784,-108506,-25578,-17950,32830,7299,275294,-250322,-39026,-15044,-8453,-6418,947235,-9212,41656,39596,2749,4814,444676,-343516,-62275,-42887,-7919,-12538,difficult
594405,111752,53870,10681,10559,9899,1015342,213073,20330,25058,19149,14057,-498455,-179571,10799,-12111,-4453,-8976,-319202,-169266,-5273,-18536,-11042,-8895,-352873,92011,125777,-11568,-7227,11018,-513218,-148459,2856,-15292,-11639,-9779,easy
795228,172948,79481,31697,9508,15126,806795,214813,119451,62590,31554,18746,-484522,-178346,-110505,-45046,-28080,-17024,543448,-170378,-98141,-42352,-25115,-10370,-574751,-63852,-99773,-55081,-25739,-12926,469555,245117,148538,18906,-9251,25839,difficult
910671,75438,70449,19464,5227,8104,432827,68139,16475,47493,5471,5400,445698,-44412,3093,-35786,-2987,-625,-115081,-11845,8394,-34599,-2511,-3321,1498297,83411,208416,-26004,5615,11962,82462,2040,-4006,-15729,-1093,2799,easy
1409336,432842,68873,25096,18273,14967,279315,210686,33275,19348,11246,7614,323943,-111195,-27877,-10304,8371,-2179,1653891,-72042,-21604,6572,-6766,4705,2318255,1181987,138856,38478,14088,21975,223995,-110127,53017,-11756,12416,4911,difficult
211008,75629,12148,5255,2208,2634,400483,79185,22515,21238,3328,5581,-77249,-61138,-16903,-14592,-359,-3634,-164894,156228,12304,-12615,445,-1336,-324828,-67483,-16229,-18758,-2448,-4182,-190928,-41832,-20639,-17968,-2119,-2636,easy
613564,127243,8013,11161,8969,3725,689872,153348,46144,27956,14259,6763,-647896,-101428,-40634,-24360,-8606,-5256,-437776,-99099,-42703,-21385,-9359,-5622,216106,243838,-28646,207,5519,2667,564333,-147732,-40543,-21641,-8715,-3941,difficult
650959,98072,32721,18036,6389,8717,689780,476840,37551,53208,12386,15359,-445255,-465776,-26721,-42348,-7343,-14076,310705,-318269,21353,-40324,-1594,4383,-360951,-334857,-8931,-37143,-10110,-8881,340217,-396169,-5021,-20875,-4941,-7993,easy
406734,67924,18740,16480,5812,5664,102000,139499,35838,13090,6435,3204,298327,-24885,-27191,-1024,-471,4129,583046,-88971,-9142,5415,1148,3364,54097,-121392,-29802,-8596,-3237,-2397,283465,-51052,-2256,17765,67,4745,difficult
