delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,state
734067,239002,11795,9876,10456,6865,776579,169747,88646,51991,29504,15524,-567781,-29644,-69754,-38592,-20713,-10749,1646225,588931,-77066,-38562,-2892,2292,-613676,-153692,-80891,-49303,-25420,-14120,-634817,-128574,-79695,-42005,-27166,-12058,easy
476304,138751,28843,26028,10790,8210,891013,50459,16226,7993,6339,5705,-834620,-14469,-14552,-7675,-2429,-3799,-554565,53464,-4444,-115,-377,1062,-602120,3549,-7872,-4013,7648,-2204,332468,310622,77337,83943,12961,14962,difficult
72146,36350,10587,13507,6962,6626,968942,101041,21205,21306,20918,11972,-829285,-73964,-14653,-17221,-19002,-11029,-960625,-39411,-9724,4813,-7168,-2728,-957749,-82819,-4364,-11756,-16466,-556,-839524,-62570,-13732,-7034,-13188,-7073,easy
312665,56870,24478,10536,5863,4302,150367,342866,16385,11109,18976,8526,348294,-311801,24504,2001,-14124,-5220,63727,-332738,-14917,-7601,-17270,-6817,357733,-210392,32334,9968,-5251,-2114,-120561,-289053,-9551,-6662,-15807,-2747,difficult
146968,32567,8640,5296,3868,4042,893694,91152,57197,25073,18626,4231,-844466,-74869,-56626,-23938,-16518,-2084,-711991,-56814,-37458,-18000,-9287,3285,-730544,-59094,-52269,-19520,-17832,-2296,-699905,-43564,-47875,-17651,-15396,339,easy
451999,173907,21889,23551,7991,9385,1812683,151710,47176,39192,22369,16573,-1562666,-21802,-31453,-14190,-14172,-1321,-649738,268352,1107,17758,-13927,-1942,-1609864,-79673,-43222,-28539,-19920,-12777,-1620470,-78091,-27582,-37595,-9494,-12714,difficult
78247,75409,5984,7059,5568,7069,1415423,685900,49138,74276,61531,60197,-1275078,-461561,-36889,-68797,-54301,-48078,-1395864,-676953,-48596,-73336,-60032,-58132,-1268343,-627601,-43515,-64950,-54801,-58987,-1409420,-675849,-43615,-61787,-54717,-47314,easy
199044,96056,13527,4943,3703,2510,348013,68209,42746,8616,11068,7848,-52065,235469,-4157,-3264,-4290,-4632,-22160,-32546,-35128,-3447,-10261,-3062,-249958,-40102,-39278,-5126,-6463,-6744,-271693,-51435,-38315,-2855,-8446,-6914,difficult
572840,40973,22626,4142,9202,9696,1015971,93484,38229,27569,33752,21054,-856375,-81624,-33768,-24058,-32444,-19426,-650777,-8100,16956,-19651,-9561,12871,644763,-71720,-25521,-25999,-26629,-19205,-910137,-48601,-20078,-24001,-29565,-19673,easy
420868,63788,18912,19742,19502,4552,944450,85217,39207,12764,26004,16663,-151462,119108,25644,57700,40294,-5200,-678373,-67013,-33938,-6891,-19423,-11507,-393617,-75480,-37873,-10731,-23020,-15706,-870877,-62333,-35015,-12167,-23858,-16030,difficult
47108,91247,9001,7458,8744,7795,1082506,184686,27633,41915,12901,28318,-1066561,-175875,-24543,-34755,-2216,-14382,-1024567,31928,-3980,-27872,-349,-19547,-1071216,-177987,-26539,-40955,-7807,-25017,-979250,-51821,-19467,-34248,-6256,-23147,easy
387174,55633,14484,6047,5617,4019,74122,26696,8463,6866,1961,4043,431476,69717,19667,2285,4421,2641,60440,10063,-3465,-1254,-599,-962,74338,-4037,3105,-3627,-286,-1238,685954,40005,4775,-680,11088,-538,difficult
668703,62110,26859,19662,13562,5922,776077,204413,61250,31208,17080,7489,253037,-109014,-33311,1454,8025,4421,-655624,-197053,-52374,-27414,-16122,-5853,101699,-102761,-25380,-3959,254,-2964,-128607,-160386,-26498,-16267,-6230,-1874,easy
590155,351740,111821,49055,30984,55938,985304,224543,63468,19385,18907,8918,867372,139712,96711,94462,27716,85897,-953159,-187598,-57094,-18132,-17094,-6454,-976980,-204362,-54537,-11866,-10477,-4052,-517829,761034,208330,54215,48163,112688,difficult
448012,39316,8430,14220,3472,3506,177993,41291,15984,6576,5068,5664,564939,-24877,-7607,14624,-2555,-3457,404588,-21464,-13259,-3867,-3267,-3339,-26606,-510,-4064,3093,602,-1009,137154,38949,-5286,16726,-1165,-827,easy
271295,47340,12032,9564,9270,5316,759457,198075,40250,37767,25860,19401,-218416,-176987,-35521,-24340,-18695,-15334,-561047,-174649,-33545,-36092,-24212,-17306,-515178,-188383,-30678,-31452,-12645,-16060,-658006,-62923,-13128,-20929,-10807,-7639,difficult
516620,145034,20657,22920,14453,15043,510637,159049,38772,16733,10870,14315,-441172,-152413,-31213,-10951,-2178,-4574,150273,73249,7828,3608,16291,7649,574154,-12820,-30344,-11183,-4388,-2231,-259325,35922,-18732,43273,4605,2069,easy
417601,48467,9093,4915,5341,7545,928484,345822,182929,83589,37134,27423,397128,-232717,-152330,-78430,-23946,-10052,-809952,-329494,-181608,-78615,-33683,-25780,-911764,-312810,-179391,-78501,-33960,-21460,-718945,-314399,-182015,-79152,-35583,-22222,difficult
292992,76621,18489,15936,8549,9090,951450,179382,35208,14951,23603,15315,-662843,-118603,13715,1230,-15975,-6159,-183055,32660,-30038,8080,-13511,-8180,-864627,-160429,-23594,7906,-10996,2157,-923308,-164672,-26958,-13278,-19736,-12718,easy
140288,20449,10259,7451,8204,6525,1400064,194980,36593,22316,19961,15157,-1354869,-162198,-28957,-20800,-16152,-12228,-1323736,-181422,-14398,-17582,-9780,-10457,-1392221,-184031,-32525,-12854,-7994,-4663,-968277,-170475,-29455,-8225,-13102,-7179,difficult
927091,61426,10724,40296,9591,9443,535674,190879,18480,11024,9849,5608,195887,-163110,-12909,-8690,-7330,-3390,-508396,-182103,-17723,-3791,-6955,-3544,898274,-123823,-12153,38437,8154,3295,979901,-48778,11759,91131,5098,18980,easy
1269968,584047,30719,74194,33568,38320,1380600,239116,33420,26114,31556,18658,123552,493544,-27388,40329,780,31085,-690192,648161,-23672,8301,-8864,-4977,-379005,67910,45801,2055,4447,7886,503118,170108,-5546,141636,11683,44655,difficult
1065017,110856,60216,28988,9820,13793,1193889,269480,110555,88529,27319,20021,-416382,-238715,-101321,-79342,-22019,-13364,1175953,-137159,-24447,-67924,-10472,-8855,-895234,-196848,-94110,-78230,-21590,-17335,-379826,-61774,18521,-12668,-15915,14641,easy
429078,50615,19314,9833,6842,6088,2000486,1222882,271486,167115,110174,76545,-1317566,-1171451,-268464,-162171,-105383,-72391,-1779128,-1191148,-268679,-154665,-106130,-70748,-1865200,-1206034,-270065,-166030,-107434,-73523,-1323739,-1120436,-201480,-146263,-94381,-65166,difficult
763903,91905,15088,12311,18205,13667,432932,141318,30120,20975,11245,11545,2019904,-57267,4017,-1027,22955,15066,-390956,-136144,-24273,-9032,4599,-3731,-131136,-84525,-23872,-17110,-5865,-8435,-173929,80283,-16002,-7489,6151,5589,easy
909436,362151,98383,41334,40107,44785,1508111,395393,80090,52173,38241,21917,-1195439,-340511,-63691,-25022,-31436,-18310,-998668,-244269,-26563,-14069,17106,-8976,395039,370374,212025,29225,26746,125269,-595633,81437,-48600,-33491,-4954,-6512,difficult
815969,265949,31429,64969,15450,15489,241741,255787,115237,21837,28743,26535,-161713,-249573,-112087,-18388,-23772,-25847,-113785,-197225,-99329,-16804,-13732,-18655,1435005,623832,-30954,119872,6424,14513,1137403,-136386,-92861,87848,-22093,-14197,easy
432722,88511,14292,13254,6373,14997,223094,53214,19152,7312,5229,5493,725339,213334,-681,23626,7305,22571,-201451,-44076,-7291,-730,-1463,-2204,-208496,-40424,-16465,-3755,-1046,2951,523118,12355,4996,4627,-222,14697,difficult
442603,86084,34217,9350,22131,20929,1324330,221383,40893,32148,15843,18688,-1128401,-209397,-38687,-26320,-14972,-16249,-1307871,-201295,-25368,-24221,-9235,-7756,-1208708,-218717,-38695,-29403,-14644,-17524,118072,88212,76044,-11250,64002,50493,easy
533761,118887,66596,9878,10647,6693,996621,230468,92173,59496,45966,19823,-193679,119150,-81914,-48599,-32809,-10773,-934168,-215141,-85959,-56644,-45143,-19363,-835920,-199707,-85458,-54753,-43215,-17398,112326,-150625,151023,-38478,-20111,-4988,difficult
690069,92593,23626,13103,14705,6835,305879,147556,16417,7453,19568,8647,66406,-92019,11654,-2916,-15799,-4126,-133502,-126690,-15991,-249,-14986,-5404,1799914,105796,34694,26418,26706,5335,-196060,-106939,-1523,-655,-15373,-3054,easy
758011,282951,73566,13791,16686,17409,589081,151099,34388,35095,23578,24157,-335608,168841,-9827,-31101,-13451,-10138,1564488,87961,1227,3821,-5672,-9232,-297061,-125047,-9597,-30996,-19705,-22288,-256100,395651,174910,-26939,11258,14665,difficult
1665780,298413,101622,22860,24493,56360,491603,124377,63501,42153,18301,17569,791772,240708,-45105,-26327,45,20477,791772,240708,-45105,-26327,45,20477,929375,170405,234895,-28965,24109,100729,2183789,44321,7797,4446,567,13480,easy
858959,98205,28371,15651,8300,8549,926429,379200,123494,71475,37723,26735,-270557,-168565,-93489,-61212,-31679,-9036,-818588,-367962,-120971,-68230,-35398,-25113,-447901,-316517,-76036,-67647,-31724,-21812,1267165,-270936,-89996,-26208,-18892,-16782,difficult
818583,216788,24998,27118,14643,12555,693519,70869,13919,12138,15452,12077,23334,259600,2442,23382,1564,1838,787845,-42294,-12159,23101,-3840,-9252,-413659,103403,28745,-5869,-665,7827,102737,262968,25288,19306,-297,1497,easy
1020605,344593,31020,19941,20959,29681,629400,471151,131544,46516,23390,29268,1850734,32161,-62842,-5834,18003,54655,384666,-441790,-97018,-25182,-3700,-19268,-99869,322390,-116939,-30247,-2609,-6163,-570710,-418995,-125299,-45038,-21417,-27574,difficult
481889,59863,12025,6589,10935,7943,470319,59700,5232,8422,6885,3704,-370836,-48522,10,-1107,-4166,-933,665327,16322,10208,1472,17160,10024,80766,-29922,9116,-2732,-3405,4391,-328979,62775,7837,-4967,6610,3475,easy
54278,32889,8291,9601,8587,6202,628963,41896,51040,6446,13966,11401,-624515,-37169,-41079,144,-4676,1166,-514324,45269,-37568,12764,-2066,-5903,-534920,-4861,-47080,-2692,-10800,-10073,-624983,-39266,-45269,2404,-3974,-5986,difficult
612906,295888,20542,16101,5752,7136,389139,27983,9308,3122,5806,3215,347461,94392,-5863,12657,538,4490,1063274,1019446,58666,41811,7636,12213,-309424,-15708,-968,-257,-2843,746,-206243,-26509,-6901,-2295,-5549,-1765,easy
777357,74434,11949,27471,22623,17457,1111419,81684,26205,16420,11352,11427,-122851,-35905,-667,-2911,-2424,-7501,-1084051,-66250,-21548,-15415,-7693,-7559,-1085303,-58368,-23523,-14199,-7407,-10207,955958,131523,-11285,76727,62608,49388,difficult
1400133,369102,113538,182686,86981,45743,1186730,519006,146098,132726,108104,88414,-743240,-459246,-118162,-100360,-90203,-82399,193989,-207713,3493,309377,-73195,-58249,1567253,402037,86254,61433,133775,42224,-164391,-334694,-101824,-70610,-54868,-72261,easy
273856,89021,20852,15444,11661,11704,783462,104489,43420,26365,17701,18500,-107050,108496,12294,8544,16033,17683,-650461,-40228,-34755,-23132,-13236,-15369,-554515,-49068,-38557,-12046,-14444,-13438,-726397,-81071,-29254,-17049,-12515,-16060,difficult
690671,70869,30206,11970,6330,12136,542170,120387,7430,9484,15937,5895,-404938,-107392,-2795,-8053,-11101,-3487,1024821,-5090,6653,6217,-9616,15072,-238740,-15071,57660,14464,-12024,-2143,212860,-70519,29585,-2685,-5686,15523,easy
366716,74580,26552,12191,16451,9635,128984,13856,5237,4095,4153,2292,633737,62772,5007,1400,5232,6661,-98792,61910,-4611,6654,4631,1798,80744,70685,54189,17260,33372,13011,335239,47530,30674,7071,5958,7900,difficult
481074,312653,18909,98662,46313,45153,148274,42743,9319,2641,4468,12646,-92149,-40319,-8618,1896,-1987,-10007,-137013,-33716,-4526,2749,-2288,-10245,-101697,3438,-5543,12395,8375,-2514,1662058,1150238,57047,367043,163279,152795,easy
290660,72287,49519,16316,8901,12129,852423,80809,25354,10404,12704,11335,-804795,-75380,-22702,-8277,-7862,-8696,-829453,-58216,-22438,-3500,-7952,-1668,-565535,67607,8935,14110,-7468,-5630,-47271,31901,132866,21314,8071,19169,difficult
229167,54854,19903,13889,11549,7564,698854,72970,24833,49385,17881,17815,-582772,-11210,33607,-30358,-4395,-9396,-223645,30260,-22643,-31598,-11805,-9847,-652874,-45848,-20181,-34916,-9371,-9087,-419458,-45668,-10504,-45112,243,-12675,easy
232919,32880,5859,11574,5469,3513,1262512,74039,51610,17186,32022,21676,-483279,9731,-34435,20670,-23294,-15402,-1231635,-71469,-50270,-15076,-31489,-20251,-1227605,-46832,-48615,-12648,-22770,-17770,-1175855,-56068,-49685,-15395,-28660,-19229,difficult
1547204,202777,35877,19486,26489,20861,716115,277387,55570,25630,17784,22950,508181,-108027,-42266,1585,49503,-7084,1081827,-103619,-17396,-12227,-8096,-16097,2377872,139872,31001,6326,8554,36724,-643524,-226666,-50111,-20261,-15141,-21898,easy
468398,202839,56170,29479,21914,17535,652885,72585,25744,15924,15986,5756,864551,550186,172705,79694,55676,51023,-403814,77940,-11155,852,-10770,-2346,-584331,-58841,-24059,-14347,-15270,-3415,-614356,-48268,-15788,-11978,-5923,1852,difficult
345593,32821,15552,10722,8427,7002,145311,27382,14755,10690,21648,14289,143353,5144,5564,3826,-15061,-11725,-127778,-21616,-12498,-9451,-20024,-11894,221065,10599,-10184,5889,-4799,3468,564486,27627,20305,-135,-13002,-8996,easy
1318471,336065,147652,85429,23282,21163,86654,74021,11003,8501,13115,9002,1832157,711033,533844,269295,33798,32347,2599643,98217,4063,10834,17005,1086,36140,-62183,-10660,-7150,-11112,-3162,459326,301110,19347,34733,976,18374,difficult
363705,49873,15587,13032,14868,5457,1013262,84001,18307,6453,10657,8472,-731457,-51539,-2502,-2420,-7186,-5494,-896507,-38152,-8015,22498,4649,-1991,-780557,-33613,1965,4171,15339,-2242,-189708,-13208,-2327,2067,4043,-2335,easy
199862,35687,7429,8269,6786,4832,165856,89898,12836,8675,6887,3885,167729,-45591,-9889,-4765,604,-1742,-157227,-72733,-9712,-6895,3683,-260,95084,-51507,-8429,6420,-1464,8485,30439,-47013,6402,3617,-3227,-2696,difficult
498879,35156,9131,4335,5868,5732,882016,383007,32551,17938,14078,18223,-785518,-372582,-32063,-16070,-12138,-17868,444501,-278590,-2865,-12201,-976,-2889,-731131,-378691,-29891,-16113,-12278,-16769,-460399,-361541,-28860,-10027,-7450,-12439,easy
280039,79540,19595,6578,5804,8888,607349,42230,24358,7541,11573,5355,-600116,-13741,-21683,-7080,-10865,-3797,215858,217136,42909,12192,5126,23901,-551954,-24126,-22653,-6672,-10746,-4986,-373027,-30031,-17626,-2292,-6590,-986,difficult
27690,15472,2259,3844,2125,3698,857186,29557,26964,8790,11115,10538,-815149,-18662,-25697,-7231,-10469,-10100,-847869,-19442,-24712,137,-6941,-2186,-804977,8925,-24945,-4654,-8398,-5961,-849989,-27163,-23466,-8037,-10153,-9113,easy
127373,69547,13400,9448,4112,6715,429467,28277,10979,14789,7746,7415,-171317,170270,30626,5494,621,9902,-392028,-24296,-9497,-13158,-7139,-3021,-300917,14792,-6682,-1450,-5404,-4854,-344115,4312,-4764,-12252,-2616,-4827,difficult
224390,63243,10231,11384,16115,11940,642027,218532,17082,19877,11715,15551,-422360,-178780,-12513,-8518,-4918,-2893,-559307,-91227,-15571,-18400,-1907,-12432,-203466,-158218,442,7050,14011,-2298,-485417,-192932,236,-14103,10413,3178,easy
365653,94148,10500,33006,16477,9106,590409,259106,77654,11797,11487,12546,721468,-12556,-66030,68907,3840,1339,-507111,-229460,-71910,-7354,-9676,-11842,-574425,-249697,-75076,-4396,529,-3121,-538955,-168120,-55602,27678,25267,-137,difficult
380874,226569,63279,33736,27626,26823,680516,246503,22951,30999,16826,21553,-30353,32011,10560,-8571,-5049,-10049,-559610,-242842,-11837,-29732,-14763,-18928,-479737,-174118,32447,-23725,1450,-14825,-128869,305213,130140,72975,61561,64882,easy
710034,181499,28518,74148,22396,15722,1565409,625395,137244,90989,37692,34520,547599,-315344,-51005,188357,35828,3439,-1546022,-613785,-130347,-90101,-35295,-31912,-1468317,-515410,-120661,-78865,-31986,-31982,-954761,-331044,-132891,-86757,-29730,-14739,difficult
140196,49781,18024,3920,3589,4249,901450,193274,25994,54259,21123,21980,-832469,-184357,-22272,-51814,-20760,-21364,-706150,-149791,1557,-49672,-11425,-13380,-643437,-116539,-8677,-50087,-19103,-17965,-862959,-123285,-2488,-49784,-18847,-18214,easy
198043,267897,25888,31487,33596,11542,697670,73385,20310,16038,3716,7937,-585342,179379,5801,42956,86385,8250,-564435,464774,12328,-4105,3753,1452,-335798,69466,20897,33974,19916,9233,-512933,64427,-16714,-11030,9464,-4515,difficult
407796,141243,30023,41101,14333,9276,794859,233256,80773,38289,35727,20917,-460992,-185733,-60526,-18891,-31910,-15861,-528608,-185354,-59838,-22168,-28625,-13215,-733394,57807,-69224,36667,-9803,-2792,174741,-54772,-13411,15640,-15240,-14696,easy
333550,61940,24008,11274,20045,9948,549414,117160,26375,40047,21119,14389,-145792,-68154,-20743,-19933,-6703,-8554,-427404,-108436,-17224,-38593,-15415,-12303,-205040,-10291,8194,-30767,-9063,-10084,-85220,-33999,20304,-25798,26885,13178,difficult
1284484,302461,59049,70154,39374,30875,708446,265077,107476,66309,25341,38308,-242442,-223108,-87011,-60840,-20571,-32405,314001,-241082,-66337,-36834,269,-22907,608832,48698,-3769,26317,23138,-15807,1623761,565028,-36593,86738,53295,41387,easy
549084,125041,17624,9784,14715,17457,307595,47489,17080,11479,4190,4974,129642,3753,7941,-4845,3679,48,70679,25303,-10114,-2166,160,11053,-200445,44003,-12009,-1243,15050,1203,966079,237147,16359,1472,23211,37629,difficult
987653,311424,126812,49486,40483,26998,745259,189371,40597,51201,18692,13025,728884,145865,-16175,-20438,30296,-3080,736463,-90548,-24428,-24254,29643,11755,130457,562668,421183,80711,42572,55898,-626229,-129774,-35719,-42878,-15347,-8683,easy
201414,27351,14907,7341,7131,8681,574956,52487,7345,3648,6717,3992,-515673,-26865,-3058,-3025,-5473,-2596,-175569,-29706,12597,10218,-341,13178,-453860,-33324,23153,8417,11940,9197,-349067,-10651,-2446,-837,-4471,-1025,difficult
91386,27221,6964,10257,6325,3431,678728,29800,8471,16725,8766,7075,-356139,8664,-228,-10818,-2326,-4982,-668229,-2160,2406,-5658,-939,-4307,-660317,-17243,-3087,-2008,182,-3061,-664684,422,-5120,-7387,-6682,-2227,easy
163986,276746,16588,4502,9818,14025,1090489,142423,27588,41363,26444,15669,-1013731,-133834,-26905,-39428,-24173,-14136,-909466,-122925,-23895,-38821,-24331,-11390,-988672,-100509,-22517,-36819,-19880,-10157,-794145,894558,29318,-32375,1878,29105,difficult
568435,132847,22653,5827,26907,13830,457664,144776,23120,29444,12509,15415,191519,-120539,-19131,-24783,-10260,-12717,828892,207193,39600,-22834,59795,21867,-167815,-27641,-4278,-21037,16336,-5048,-409512,-106730,-18058,-25813,-8278,-10442,easy
307030,26661,8254,3381,3662,3185,537302,85575,25641,13857,13126,11346,369310,-63197,-17735,-9685,-6621,-6561,-490185,-76712,-21565,-13266,-11067,-9807,-490816,-52353,-21334,-9825,-12279,-8265,-309399,-43393,-8913,-9129,-7891,-8013,difficult
