delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
758075,90107,38837,16541,15594,44144,14402,8046,-685571,-74602,-22944,52081,4206,-30101,9290,-763,-749862,-83240,-32552,-6950,-9353,-38437,-11093,-3224,-683884,-69180,-30143,36125,10339,-2651,-333,-375,-601903,-45939,-35581,10195,-2100,-6738,1634,-2063,-36691,-13119,8375,-6341,-6196,9189,16081,7801,-64291,65978,81981,565212,-8638,14060,23241,32820,-9608,2409,-5438,43956,-59031,43075,-25930,-16536,-13559,19692,-12439,-4096,-8336,35786,-4087,15927,-20383,10760,1967,14447,-2461,2849,-1688,9864,easy
35908,10483,18782,7527,11365,23232,8634,6080,-30281,-3352,-3504,12576,6908,-6040,7340,5060,-32931,27833,-11520,124091,7921,13008,1969,1204,-31844,-3429,-9286,8155,802,-6163,-1552,3540,-19476,24401,29127,52848,3129,-2799,-3128,563,-15362,2447,-18326,-4958,-8625,-19252,-6298,-4355,-2650,1087,12368,4114,31185,-31262,27830,-21954,-8016,2234,38413,-47453,111515,-115936,44693,-57806,1013,-7119,2327,-11754,19048,-19171,3364,-16453,-5371,-3521,-1576,-3170,-3856,2336,-2977,-4918,difficult
142189,64763,10841,13962,10639,28888,19386,8858,316361,-43364,-3127,-89,-6541,-20660,-17317,-7260,-139719,-58448,-6026,10167,-2310,-3055,-14730,-4259,-118058,-35175,-4724,-8461,-4619,-17145,-11386,-232,-135021,-33799,-4814,-4145,-734,-19653,-7116,-3969,-99171,-25213,-6338,-12475,-7361,-22655,-17975,-5431,-456080,21661,-16963,35850,-15084,23273,1376,8586,-2899,1302,-90,-1524,10256,-18628,4316,-8330,4231,-2309,3885,-6627,17605,-14090,-2508,-3002,2587,3344,4270,-10859,3001,4027,-3737,-1462,easy
322290,165188,29712,24871,16787,35514,12886,11589,-316399,-142285,-20506,-131,-5700,47790,899,147,-185867,-107261,-25600,-15851,9237,-9572,2144,-158,-240537,-144977,-26094,-21939,-10969,-31063,-7045,-7081,-313680,-149455,-20660,-14290,-5972,-11676,4111,-3565,-318112,-158915,-21544,-20605,-5413,-14800,-249,-655,130532,-54670,-73143,-4432,35024,-37716,-4478,-9460,-5094,-494,5434,-884,-15720,-6088,7649,-6315,14937,-20206,4997,559,-57362,-21491,19387,-3124,1245,-9189,11156,-4360,-305,-6923,3516,2910,difficult
865391,133702,15575,8147,22124,30122,28279,13462,-802871,-110417,14901,-1763,-10324,-25316,-25508,-11061,-796127,-130440,-12563,-6479,-19995,-28671,-27275,-13102,-827010,-72600,65743,4685,-12862,14641,-23691,-10400,-802061,-113788,-13247,3234,-19605,-24967,-25563,-10579,-284343,-64965,1300,12339,-5635,-17066,-20297,-6743,6744,-30883,24949,517718,-20023,57840,-41188,48823,-27464,78306,-78990,14547,-4716,11164,-1451,9105,-9671,7133,-6743,13970,-3355,43312,-39608,7901,-1767,3584,-1872,5266,-2041,2702,-179,3836,easy
355402,130461,29480,10874,16494,36605,16706,9503,680350,43484,4657,-6055,-9791,13528,-5708,-1743,-160028,-106531,-6300,11952,2166,-10589,83,-3347,111708,-91321,-5902,25719,-1021,-24243,-4142,-2464,-263252,-121475,-23292,-9650,3574,-19658,-6810,-1650,-341298,-70596,-18533,1180,2964,-28657,-8317,342,-840378,271736,-374960,-78046,-150015,15210,-30154,50879,-10957,398,-17390,4759,18007,13767,-35369,10830,11957,-3187,4595,-610,-24117,-13654,4585,-8999,5791,-4225,-2668,-1507,-1604,883,814,1992,difficult
534046,41832,30434,8459,9453,36525,28993,11085,-517831,7410,-15514,-6794,-646,27608,-8077,-5248,-50491,2844,-13508,-152,2827,-1805,-19660,-238,-513801,9359,-21287,17513,503,-3953,-17369,-1768,-505163,-18747,-25306,-7414,-6086,-28862,-25992,-8244,13393,144637,5730,-2527,966,15179,-8063,12878,467340,-463310,8638,518556,-4566,6515,-28106,163384,2006,-7779,-4019,31036,6642,17665,-24927,4887,3473,-2324,-6589,7052,-29413,-2148,-24909,44041,-11583,2291,-8623,17929,5010,-1530,-6476,21122,easy
357564,94135,34819,15370,15544,39931,14950,17130,1448438,-80633,-25286,-10516,11257,26881,-1297,-896,-338901,-82768,-30509,2923,-7926,4672,10022,-6191,-352512,-59480,-25119,-1330,24356,-7712,-1047,-5492,-279636,-81191,-31560,-5591,-9800,-34175,-11050,-14740,-259522,-83532,-32790,-11266,-13831,-34256,-12396,-15433,-1787339,-13611,72876,20114,-2135,23288,-21711,-2341,-5223,5390,-6441,-1230,13439,-4253,-4261,-5675,-19183,32282,-34156,-4031,-22209,-12384,-26463,-81,11319,-11069,-10003,-1346,-5295,699,-9248,-693,difficult
81448,106075,13963,10986,10048,19135,11566,6192,-33837,-88905,-11441,-4679,-6869,-7053,-8288,-3444,187485,-13692,19506,47585,17783,-480,-5187,1309,39093,-82939,-1776,-3192,-5779,-14820,-8186,-4703,-80100,-64484,-8762,3864,11061,2614,-3810,1975,27603,-84356,1747,1836,35796,-2522,-4377,-1596,221322,-148392,-119193,107703,75213,-69247,18455,-19872,30947,-21282,-6986,10509,52264,-50777,7056,-2028,24652,-23562,16840,24735,6573,-14340,17434,-5136,3101,-2999,4376,-567,4753,-6012,6678,-3571,easy
252206,22624,9723,12391,11163,23437,15285,9234,-237270,-7312,-4209,10268,-2642,15651,-7354,4558,-174210,2573,-389,10654,1817,-7733,-7733,-4881,-240518,-5213,-6930,6002,716,1730,-4698,-519,142569,9795,-4464,9408,8360,5228,-10124,-5545,-88419,9077,21358,3097,5314,6804,-6305,-3010,63060,-66308,383087,-230988,9885,-7786,15008,-718,3820,-6541,2466,25822,386,-4652,3406,-6311,4459,-1101,7644,-3046,-23384,9463,3498,1576,-379,3035,-5426,3819,-9439,4362,-5026,2535,difficult
837196,49063,14687,17039,30202,44120,17866,10299,-747824,-40035,-13544,-15667,-27713,-40638,-15499,-9753,-697384,-38136,425,-880,-22653,-34380,-14895,-8944,-819229,-28334,6515,-9808,-9649,-25270,-13014,-5336,-344371,203,-10288,-6987,-24834,-34768,-10797,-3932,-829275,-24376,5406,-8280,-22667,-35404,-11835,-4411,50440,-121845,474858,-484904,1899,9802,28537,-24579,13969,6090,-16803,15694,14787,-8928,2821,-1293,5060,13004,-15185,2167,6258,9110,-9498,-636,604,1881,2217,-1038,809,3608,1404,-479,easy
425090,80524,20394,3312,14955,32934,32424,7581,-410313,-63444,-5581,10596,-691,16601,4577,6971,-402266,-1562,-84,11930,-3775,-11940,-15509,6575,-415972,-75218,-8867,1087,-4771,-706,-21787,4300,-408740,-71997,-12261,29563,1612,-14751,-19800,-102,-421646,-65515,-16561,6589,-8346,-15034,-28071,3059,8047,-13706,7232,-12906,61882,-73656,3221,6482,5497,-8783,-3394,-4300,1334,-10843,28476,-22974,-3084,-996,6383,-9958,-28541,11234,-14045,-283,-20086,-6278,1987,-8271,-396,-2275,-4402,3161,difficult
276965,43349,9461,12683,7315,19885,26455,6776,-230984,-31395,-623,-10567,-2096,-10557,-21521,-4947,-251221,-21743,-6729,-1838,22545,6801,-4684,449,-272363,-27834,-7874,-4759,4692,20711,-14070,-3387,-245200,-22545,-8841,-7022,-2739,-14579,-21847,-4881,23807,21049,2674,-4307,-3162,-13871,-24934,-2313,-20237,-21142,27163,269007,9652,-6091,5289,43594,-6106,-1145,-967,11515,8729,-2921,-2263,2715,24641,-17853,-7431,-423,17358,13910,-35290,708,16837,-9386,-7777,-3087,5396,-3836,-1494,2568,easy
232888,38222,8882,13647,7045,21250,16329,9410,-149286,95829,-664,-1075,2271,-407,-1021,32005,76145,-22479,-7245,-3192,2686,-13526,-7814,-1858,39504,-17906,2273,-5550,-5587,-12002,-12208,-4969,25112,11918,4709,-2556,4084,-17364,-8017,-6563,-213264,-30020,-1758,-8639,1205,7663,-109,4722,225431,-36641,-14392,-238376,-118308,4573,29824,-41938,-6581,9518,2436,-6467,-2117,-2358,2994,-6083,415,-8273,9671,-2879,-13119,1524,-5362,25027,-6793,-4394,4191,7908,-33863,-3111,-1594,11285,difficult
101348,31280,14922,4517,7069,12204,13210,10369,-93242,-9681,-994,29189,4259,21853,7614,5269,43879,53459,-9280,179,25115,13487,-3577,-6559,-85858,-7957,-8910,9445,-2641,-1090,-3988,-1107,-39639,-12869,-9642,11770,-5035,1610,211,-2059,499966,7073,14002,25441,1048,23432,20419,-95,137121,-129737,46219,539605,63140,-61416,-4912,19942,-8286,370,-732,23644,-29010,9266,2325,13671,20856,-27756,-2394,6083,-8366,-14577,2700,21822,-11191,-411,4199,20208,-11828,5452,-952,1964,easy
153613,51684,20317,8478,29447,29765,21329,11845,-148143,-40592,14000,-5517,-11644,-13440,-19372,-4510,-130697,-35072,-16766,-947,-20844,-12620,-17111,-7973,-143505,-37654,-13331,6475,-19908,-14408,-9334,-7336,-150405,-45234,-11011,768,-17087,6569,-16701,-6978,-147767,-36710,-16015,-3679,-25444,-15716,-14816,-4674,17446,-12808,-6900,2638,5520,-2582,-7580,8524,-30766,3435,2320,-5004,4570,7422,-5707,-4447,-9200,936,2821,-8357,820,-1788,20977,-22285,2261,7777,-7367,1885,-3463,637,358,2304,difficult
165343,26805,4565,11414,8576,26212,19401,9221,-161468,-21587,4227,-2200,-2505,636,-13602,7664,-112437,73438,4812,-3341,3451,-10109,-10246,148,-155522,-16046,-3831,-8092,-578,-10060,-7705,-1864,-97866,36802,-55,-6147,-1255,-18721,-14931,-5478,-40463,-13755,-516,-8507,-6430,-10757,-15757,-1302,49031,-43085,57656,57403,95025,-89484,52848,-50557,585,-8643,3776,-461,-1141,-4751,1945,-2360,5956,-4029,-677,-5175,-10745,49,-8661,7964,3356,2541,-7226,-826,-7516,-2012,-3614,4176,easy
216497,58113,8173,10714,12118,16693,6936,4495,-144481,-41283,-4609,-3923,-6277,-11922,-4040,-2555,-134472,-22494,-5967,371,-8616,-7188,-4245,-3318,-193785,-14913,-6570,-3573,5010,463,6878,1116,161136,-7278,15625,-5317,-602,14178,-627,157,-67608,584,-2100,-7756,-9682,-14105,-5980,-2616,10009,-59313,354921,-228744,18789,7581,7635,7862,-1358,-603,22195,-17725,4294,-3944,-1744,-2439,-2339,13626,-5612,-9080,4734,7651,13715,-28283,-205,11123,-7505,-5353,-763,4434,-959,-2773,difficult
512583,65810,34450,20233,17917,22130,12065,6241,-311727,-44291,-33261,-11715,-12682,-17932,-5917,-1785,-418790,-20450,33073,56854,-6644,2176,4963,5672,-501949,-37824,-5316,-976,8900,11272,-3424,-2825,-501742,-55032,-6820,5658,2960,16738,-463,-1548,-499731,-57689,-20102,43133,7901,-11078,-2778,667,-107063,-83159,207,2011,23841,-17374,-17208,-2657,66334,-38389,-1504,-13282,68569,-57830,6634,37475,6038,15544,-5940,4941,20108,9096,5466,-27816,10880,-8387,2961,-2315,7457,-8497,1277,2215,easy
170102,10729,11116,45759,14221,32711,5488,5553,-37747,25046,-564,-38948,-10660,-25753,-1948,-4170,1283769,22726,17942,-34885,1536,-17969,4207,-509,159712,-2935,-1548,-40251,-6870,-27156,-1580,-1213,73120,26098,-7716,-41866,-10887,-21426,2661,-2646,892837,-790,-7562,-25502,-10169,-25690,4526,-2179,1321516,-1124057,-86592,819717,-2320,-25661,29033,-26888,18506,-19490,-6168,154,4063,-5366,-1615,16364,12196,-8406,-4017,718,7784,-9187,5730,-4264,6155,-5787,4241,1865,3661,-704,-1433,467,difficult
7836,28325,14353,37665,11599,14670,4872,1873,417324,1032,6704,-19678,-1653,34515,18972,2290,72341,4643,-4389,-4382,3178,16858,4069,5260,-4379,7348,16541,10559,-704,4403,4986,2464,97953,15934,-8263,-33049,50402,-3178,-1453,587,61424,-13110,-10405,-32383,-5782,-8679,-2343,-370,-344983,-76720,102332,-36529,3611,2705,8586,-29044,-11093,20930,-24804,-2142,15296,14941,-43608,666,4831,-3882,51106,-56184,-17657,-12455,-7581,-5501,-14903,917,-6439,-890,2970,-2796,-1877,-957,easy
60574,21931,12088,17602,15933,27017,8195,7559,-30625,12968,-8248,-13174,797,-5169,-2071,-2391,-46864,8591,-4349,690,-13669,-19024,-2483,-5477,494706,429,-8322,17300,-6055,-14765,-125,-3415,-54633,-9788,-3768,-11182,-8426,-11853,-2078,-1545,648193,5773,-3928,-2984,3340,-9052,588,-3314,-16239,541570,-549339,702826,-4377,-8162,-10217,15561,3899,-3973,4554,-160,13864,16610,-28482,8198,-14466,7614,-2371,11766,-13855,4259,2912,2801,-412,2358,-1953,2666,-3086,2062,1870,-1769,difficult
66965,31260,11152,15461,8280,20299,22361,11360,-57401,-20833,-7815,1108,-4484,5191,-6223,5036,-34843,10607,2900,-7504,29053,40289,-12096,-1150,-64613,-29771,-5312,-12307,-6101,-15955,-18129,-10229,-56104,-15295,-8232,-4482,6835,-3420,-11871,-1720,-65788,-19439,-8747,-1476,-3454,-2177,-17905,-7671,22558,-29770,8509,-9684,31440,-40378,14476,-4144,10715,-8212,-2920,-515,-8612,-4803,7825,3006,33537,-35154,12936,-10289,35098,-56244,12535,1243,-5873,-6033,6258,-6034,-6186,-9079,8509,-5951,easy
299819,102387,7351,15537,15312,38178,25278,9524,-16465,-84269,-1356,-10883,-13270,-31709,-20680,-7690,-160549,-70085,-4098,-14722,-12635,-33419,-23746,-7883,-296732,-99766,-3921,-15020,-10599,-35490,-23552,-8060,-249077,-51414,9056,919,6104,-17008,-14515,7662,-18499,-67047,-5188,1578,-4693,-12257,-13350,-4892,-144084,-136183,47655,230578,14184,-29681,48352,-15633,-2742,177,12977,-14244,-3839,-298,15939,659,635,2036,16703,-10797,-1710,-2071,18482,4751,-3066,194,9037,1165,-193,-177,15722,-12554,difficult
189081,60652,16436,8126,19469,21177,14738,9848,-177261,-51084,-14627,-1339,-7607,13765,-4794,-2008,-151929,-9840,13038,5083,-9414,12239,-2293,-5971,-174980,-18190,-2538,-3602,-3486,39409,-6290,-1568,-173525,-45259,-8771,-1521,-9381,6069,-7764,-4678,-184046,-7572,-10003,3217,-9828,-7207,9367,-1003,25332,-23051,1455,-10521,41244,-8350,-27069,37687,27665,-15576,-6233,-1232,6422,-8685,2081,4738,-1807,5928,-5895,-447,-1526,27170,-33340,-13276,2501,-3997,-1474,17131,-3963,4403,-3110,3675,easy
15445,21317,3222,2748,7831,27383,8769,4043,473400,62093,6974,7901,11444,27527,7713,4556,-9198,2951,59931,27696,10124,2002,-2450,-1808,-4366,-15999,-1026,1731,-2418,-23119,-7355,-3464,-10871,24324,5850,12985,9442,-1223,-937,2214,16916,-14963,-1756,-1380,-6566,-19876,-5501,-922,-482598,4832,-6505,27787,-59142,-18950,40323,-39287,52957,-60957,6876,-7606,19795,-25965,11254,-14365,-1320,-12542,11860,-16008,-25525,-25121,21896,-18653,-10163,-4905,6418,-4564,-6364,-1656,5678,-3136,difficult
258957,147772,86381,35621,14565,32016,26557,30649,1389101,-127917,-75533,-7466,15859,-23,-18416,-21155,-166703,-2992,-45510,-13337,-4549,-7121,-16532,-22463,-202813,-132840,-72287,-28134,-7559,-12254,-12011,-14233,-235759,-108569,-69215,-1559,10355,-11079,-8555,-23899,328569,259142,-43932,-12711,9060,-3495,-9307,-9929,-1555804,-36110,-32946,564328,124925,-129848,24271,367711,30023,-26777,3072,25283,-5871,-14797,26575,-11152,-20408,-3010,17914,-1295,-7098,-5133,1175,7584,1884,4521,3456,-752,-1308,8230,-9666,13970,easy
72256,20935,5145,4679,5306,14693,4311,4217,50673,-2436,9764,848,8939,712,15087,7564,-62881,-16263,15317,23668,7068,11659,4870,6247,-53532,-6304,30839,-521,27382,17584,2019,1637,-59883,-13201,8146,35765,6936,10249,15720,-833,-67290,-14480,43473,33696,55142,7902,1207,4217,-113554,9349,-6351,-7407,-13827,9959,-6897,-1279,5553,15522,-22693,35327,22820,-24189,36286,-2069,-1871,20314,-20446,48206,10947,5925,-7335,-2347,-10217,-2851,13701,-14513,-1317,-4610,-2470,5050,difficult
560268,92417,71827,33016,22356,35058,34319,13416,-553917,-73622,-65613,3596,-12161,-999,-9137,-148,-446207,-60917,-64305,-12775,-10561,-16294,-24250,-7333,-470455,-80658,-64450,-31679,-19455,-29445,-32356,-11902,-515385,-62335,-69629,-30039,-13401,-30779,-32661,-12048,-439488,28523,-22623,-17939,-13409,-9340,-29903,-11570,107710,-24248,-44930,75897,12705,-19741,18323,90858,1308,-145,-5179,47006,-16371,-18904,1640,12100,1600,-8894,6054,-8,-15295,-13151,-1334,21439,-15113,-8106,-305,2758,-7185,-4569,-146,478,easy
12219,22287,9914,9104,13343,48369,26007,9521,83697,20077,-6145,-8199,-12163,-42682,-23008,-7581,2664,-13776,4553,22661,-483,-25347,-14279,388,-11046,-1973,23381,22924,185,-16789,-19432,-4095,-8704,13627,11105,13479,1351,-12566,-15811,-5638,18517,30522,35087,9178,19995,-12100,-16556,-2219,-81033,-13710,2342,27221,-33853,11803,15600,16895,10698,18828,-12276,23982,30860,263,-9445,-4301,11680,668,1166,18644,17335,8558,4223,466,8729,-5153,3621,-745,7969,-4483,-1543,3419,difficult
169884,26649,12985,15268,17619,24077,7440,9372,-119848,16713,-9767,-4238,-14067,-14185,-4191,-5950,-167620,-1174,6817,24590,-3981,-8081,3411,-2740,744621,84494,43521,28195,-8164,2914,5388,5498,-79067,39562,2055,-2579,-13055,-16425,8829,-4970,262888,165317,-942,-8447,16654,9172,15240,609,-47772,912241,-823688,341955,-17887,85668,-44932,125755,16584,36704,-41466,-2997,28828,3605,-30774,-5868,10086,-4183,-4891,29709,6104,10995,-19339,25597,7602,1977,3441,6411,3210,8238,-10468,5579,easy
78948,27426,4293,2292,3789,6145,3327,1994,-30485,-5815,16104,30702,4842,12994,7526,4403,-70546,-2481,11203,141757,1237,8671,4399,223,-77029,-12941,55647,20858,3733,12847,1952,6136,-70520,-15499,11763,15491,22476,40327,-584,2998,-57467,-7388,29004,56287,13136,10741,2692,225,-40061,-6483,6509,13053,3334,-10460,-2558,8111,-4901,44444,-43884,17241,111055,-120899,-5367,40796,-3605,2496,18743,-9340,-4323,4176,27480,-29586,-3127,-2447,-2536,3276,-4180,5913,-3138,-2773,difficult
139879,32209,4203,1498,2532,27121,8260,5101,-68036,25663,7901,18042,3189,-4143,15921,10106,-136228,-30353,-3500,-138,1662,-24146,-801,-1980,-123205,-17958,-359,3200,2408,-20021,-2247,-2002,-131236,-11883,2561,1421,2520,11223,-2507,748,-10622,11021,-1382,1136,1170,-18456,-6233,-3158,-68192,13023,-8031,120614,-56016,12395,6075,22904,-11401,3141,2920,-3943,-18180,3338,-1779,-285,-1527,746,112,-1350,-20003,4125,31244,-29679,-16722,-1446,-260,-3726,-12086,-22,2750,-3906,easy
255565,55953,17839,8937,19872,28658,36550,11194,-248604,-42897,-13676,5583,-7592,10051,-7811,6443,-88529,-2456,-12740,-6428,-16667,-6138,-31974,-6480,137774,11728,18210,8518,-665,40224,-21318,2599,-250133,-52851,-15705,-6581,-15603,-22557,-34296,-10065,180601,-7456,-1889,526,-6489,-8435,-32551,5254,160075,226303,-387907,430734,40441,14184,-64579,45395,936,30950,-33915,13816,-12011,14946,-15099,7107,-9075,16002,-14938,9114,-16189,46362,-62781,14122,-24163,10656,-12978,1745,-12923,9079,-12664,15319,difficult
