delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,state
30816,22081,15371,14782,6646,12968,50150,17334,2006,18369,5686,27238,-27654,-7299,32367,-1144,261,-15131,-26057,-739,11652,-6176,647,-11373,-42262,7477,6804,9810,6059,-5659,18638,19548,2636,-16839,-3127,-24916,easy
81039,22057,9898,6151,8711,27685,184561,24721,3468,34574,9082,18717,4800,17541,1662,-23164,-393,-12419,-157482,4123,20842,-32450,3660,31121,-94937,-10188,1316,-31716,-4691,-14103,-166468,-22132,1898,-26364,-62,31271,difficult
48159,10601,4066,12748,6365,27599,22279,30174,5261,12543,11920,16864,83900,-25046,-2477,-8444,-10342,-14945,-7437,-22736,-1298,-8995,-9581,-10268,13529,-15256,-503,9129,-1149,34076,13529,-15256,-503,9129,-1149,34076,easy
163263,46701,12328,17212,7286,32010,76169,28034,11648,8372,2813,21600,540288,65468,10240,-1033,3287,8918,-54601,-1410,-10533,5230,5901,21580,-66894,5052,-1759,23088,5733,19462,-70418,5559,4771,8076,2972,-8321,difficult
41055,10332,7476,7880,4696,16909,415537,61081,22698,7518,8808,18441,-406681,-55863,-9998,-89,-1384,14183,-411815,-48068,-20730,2073,-2365,-1898,-414927,-53366,-13278,-256,-5854,-2338,-264507,-45700,-16884,-279,-6846,-16075,easy
9282,21205,7364,7190,6433,18379,225789,69695,37444,16277,23766,45476,-220852,-43675,-34411,-1636,-19890,-29187,-219340,-62798,-34293,-12102,-8142,-9958,-212754,-32214,-16837,-10608,-19043,-25961,-213083,-55273,-34780,-12003,-22259,-43283,difficult
8214,8882,5084,5895,4114,31942,302846,51259,9780,6817,5121,10014,-289314,-32326,-3253,-937,-165,15725,-295880,-44735,-6487,-3468,542,49746,-298912,-47083,-8305,2208,-2727,9581,-294422,-45365,-738,-1493,-1678,12658,easy
886167,250483,43348,27452,11670,29680,338184,46305,6980,37877,9924,11706,-115402,-32594,-5503,-21995,-7337,-2239,2152170,-2008,5155,18744,-4666,8104,226918,806113,151031,-9404,18727,70989,-71753,45201,-5212,-29044,261,-4957,difficult
18247,17866,7180,11055,4425,31266,650772,94445,13858,11589,9238,15601,-600145,-51506,-3413,-8206,-6642,847,-642917,-80486,-8509,8377,-2497,-7353,-649044,-83347,-3119,-951,-4130,35514,-637995,-90976,-11671,-1358,-5983,33652,easy
73024,21434,16778,18477,7941,25316,200576,42137,13392,3832,6142,16469,-23676,-9153,11099,25411,3042,11674,-156264,-21691,598,35455,3097,22177,-181762,-33128,-2163,-427,-2121,4521,-148506,-18842,4010,-1858,3178,-2986,difficult
88322,33711,13489,20898,5006,25273,109315,37397,10868,22126,6514,26138,142957,20376,-9904,-19337,-4591,-20762,-47961,-27228,-317,33284,-575,-8333,-100476,-4495,13801,-5797,1420,4978,-78492,-3396,6902,-13061,-2288,20656,easy
6518,9347,13541,10190,4741,20303,139233,21369,10093,13725,3841,11637,-132333,683,5383,-1125,1376,18240,-128276,-16576,2108,-11703,744,-1128,-136070,-13052,-5910,6804,1877,11879,-134182,-19145,12211,-8116,-399,5672,difficult
13316,15946,9779,8636,10385,39278,99102,40371,20319,26412,13648,27771,-61824,-13091,-17486,-16197,-1341,5160,-92934,-29050,-15243,-12319,447,2504,-90878,-29561,-779,-19845,561,30092,-97508,-25997,-8652,-22743,-12721,8272,easy
117574,36852,8127,24448,4599,11521,18763,19260,18580,13408,10067,13915,29069,-7026,-12679,-10117,-8177,-10706,38181,25315,-7584,-9400,-9263,-5138,15741,-6705,-13941,5623,-7,3257,312253,58782,-7608,58053,-4424,3009,difficult
33083,14743,10601,14318,6733,16716,36091,11483,6369,4718,2372,5452,-20879,6576,6674,17222,7176,3057,-20827,-5535,3283,3491,2222,16258,-34193,-5876,11793,10378,2248,26739,63868,17873,-4821,7310,5799,-998,easy
17759,10664,9179,18532,7419,31892,157052,30043,5869,5294,5550,10645,-150444,-21221,-5536,4811,-912,8617,-140313,-20424,882,12762,-4473,43336,-152666,-24424,-18,294,-2004,24473,-113749,-11447,17911,35083,14866,8563,difficult
28075,18138,15332,6668,6038,10047,88124,38159,8183,13532,6095,13066,-53038,-25840,31322,-4473,5276,2615,-51082,-23297,2599,287,-2660,-3504,-72267,2568,1538,-10375,1982,-1939,-63810,-33515,-6865,-12895,-4826,-9250,easy
11597,12057,9888,8639,5115,21418,497808,70913,8657,17163,20645,16357,-488080,-54015,-6558,-15561,-17829,-8010,-487881,-56748,9014,-9672,-12319,-6622,-476294,-61633,-4810,-5822,-18446,32123,-492591,-63029,7276,-3042,-13525,2752,difficult
16355,16832,14979,17596,7535,20557,55858,9456,10112,19416,4606,19368,-26524,-4510,20935,10754,3523,-6018,-32693,7970,-4365,-13517,2639,1382,-48166,21111,-2264,10169,2636,5043,-50628,4932,5161,-14687,2919,4347,easy
7401,12856,15962,14609,5203,31401,438455,130592,9445,16255,13665,15580,-433297,-119297,12390,6261,-7983,24051,-432541,-117816,-222,-9474,-5075,7091,-432829,-109446,19239,-10193,-11025,15136,-425549,-124385,-5339,6822,-9767,17006,difficult
30655,14686,11224,12191,9052,17356,260906,27808,5246,2412,3916,10525,-244369,-15601,2788,15591,-202,5028,-246391,-18700,4216,6052,-1222,4632,-252909,-7833,-2130,4377,13119,1780,-177334,-10354,19037,13097,8850,15885,easy
297202,62971,22805,21218,11408,15214,285215,117659,31502,11596,14265,12620,-157334,-99438,-27449,-7424,-9736,-11263,-252959,-81424,-15378,7617,9541,2697,-218195,-61450,27085,25086,-4830,16914,676435,23559,-19047,13210,-6403,2029,difficult
197197,63923,14788,19063,11556,12414,235297,100500,11394,21436,6970,18629,-152739,-30748,-4337,-12759,-1925,-13380,217240,1858,29192,16844,13642,4035,-222170,-91604,-5453,5472,9783,-8791,5270,-25814,-5826,-19050,-3157,-6724,easy
40272,18688,3669,6543,4923,20693,52360,22426,10496,4779,2701,6466,32229,-20309,-10097,-3825,-1163,-5800,-8844,4412,-5427,-2352,1069,4772,-44639,8479,-8157,5244,3474,35138,-27097,-7536,-3626,7987,5509,22798,difficult
10543,18825,7317,8460,4693,20464,40847,44620,6234,14251,6591,16811,-32462,-28085,2968,-4564,-4371,20252,-27429,-31799,5750,-9912,-2316,2598,-37580,-25053,-943,3873,-2293,-6529,-23746,-18243,-3442,-12560,1387,-1709,easy
236320,31798,12005,8809,4780,28670,124440,44245,5416,6946,4459,18879,-105552,-33696,3520,-5464,-1461,790,733407,18793,19842,9294,5140,-287,-114800,-11499,-2851,2614,-1023,41807,-65535,-23387,5845,1007,-1374,-3146,difficult
91085,92393,22864,12085,13636,18034,24772,8791,2355,3251,8920,13360,-15070,154,1875,5455,-5248,-4303,28695,21387,5696,12222,3190,6327,-13359,21920,22770,4260,-1700,-1667,264987,290947,51695,13397,22623,18339,easy
36070,18398,12371,13131,7524,16240,82728,21821,15345,7262,9581,16117,-64803,-14719,-1169,13628,6812,9515,-74466,-4977,2706,5492,-2572,6039,-76204,-6064,-328,4793,-5405,-4990,28840,12067,-13105,-438,-7065,-10071,difficult
26208,23171,9337,8259,4751,17615,296096,134752,16460,10889,14753,9376,-240782,-106922,-8805,3679,-10778,31715,-290536,-129522,-11485,-6952,-12944,-5644,-290024,-107196,-11189,2375,-1712,9351,-258210,-102684,2987,-9623,-14576,-2465,easy
18722,12394,4739,4262,9801,29633,169671,96946,23084,12799,7085,9134,-113492,-69923,-19953,-12129,-6516,-2779,-164820,-83678,-16158,-3044,2253,23441,-162756,-94320,-19547,-11269,-2263,46943,-162730,-90287,-17721,-7707,17391,14389,difficult
40945,17468,11320,9413,7176,24070,57362,33180,26788,19613,11663,35727,28259,-29834,-22767,-7250,-7707,-10701,-33319,-8348,-4674,-8786,1160,-10988,-51305,-25235,-19096,-14405,-6206,-16870,-9305,567,-15334,-10360,-5196,-8069,easy
27272,10588,11425,10790,3687,29124,93125,14619,4144,1615,2016,2719,-88109,-11388,4585,13564,5175,21045,-87829,-10060,-1469,6821,202,30626,-79589,-6043,4601,3012,1395,31317,-7887,11368,21407,13303,-88,22632,difficult
97895,30201,2684,4277,5280,14353,413062,27719,23526,10030,7736,13124,-391506,-22583,-22903,-8771,-5327,5171,-324192,-16716,-22096,-6791,-2261,1814,-157062,4757,-20015,-5403,-6319,-7163,-387907,44469,-18354,-2046,4081,5092,easy
235400,77601,18887,11134,4627,13234,57566,16867,4911,3780,5800,17486,648908,274918,40479,28571,4210,1166,148870,-9667,19041,-1016,-4310,-9946,-40107,-11215,-1212,-1479,-4122,-9203,-46337,-11101,-2404,3341,-471,976,difficult
75662,40569,12213,4205,6646,30067,813415,161100,21011,28685,11983,29406,-575255,-41803,-16854,-24691,-8994,-22072,-787980,-148105,4457,-25913,-5634,56101,-806272,-149537,-2700,-23212,1553,-13741,-781507,-142681,-20095,-24106,-8274,-17643,easy
17279,14356,8931,13409,4802,17727,356879,21067,13772,14920,5942,17906,-345390,-14590,-6608,-8648,-426,7937,-343897,-13498,-1893,-5444,3318,15822,-336869,7138,-470,20498,-2187,-11414,-332246,-5895,-10395,-12452,-5266,-13061,difficult
305445,59337,13805,16374,9343,18178,462238,36822,6141,3068,2831,5934,581183,110231,32455,14068,8994,26513,-422664,-12498,2658,18950,8796,10331,-438301,25186,888,22163,10629,15734,-347391,-32860,-5347,-1957,-2372,-3603,easy
15918,23772,8497,4470,3975,15008,481911,48728,15260,9633,10603,11996,-478642,-47156,-14689,-7696,-9186,-8568,-469687,-23760,2720,-2176,-5095,20211,-479792,-46455,-13203,-5756,-10242,-4522,-435851,17546,-1881,-5026,-1988,4926,difficult
