delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
10248,20969,28703,38029,13331,18751,6294,8132,35908,10483,18782,7527,11365,23232,8634,6080,-31844,-3429,-9286,8155,802,-6163,-1552,3540,-19476,24401,29127,52848,3129,-2799,-3128,563,difficult
15650,30276,6072,7659,7963,10489,10135,6758,142189,64763,10841,13962,10639,28888,19386,8858,-118058,-35175,-4724,-8461,-4619,-17145,-11386,-232,-135021,-33799,-4814,-4145,-734,-19653,-7116,-3969,easy
45182,17972,6335,6757,8317,14145,11419,6266,322290,165188,29712,24871,16787,35514,12886,11589,-240537,-144977,-26094,-21939,-10969,-31063,-7045,-7081,-313680,-149455,-20660,-14290,-5972,-11676,4111,-3565,difficult
50856,40508,41823,12107,5891,24959,3652,2973,865391,133702,15575,8147,22124,30122,28279,13462,-827010,-72600,65743,4685,-12862,14641,-23691,-10400,-802061,-113788,-13247,3234,-19605,-24967,-25563,-10579,easy
279630,24063,14883,18909,17771,14655,11230,7446,355402,130461,29480,10874,16494,36605,16706,9503,111708,-91321,-5902,25719,-1021,-24243,-4142,-2464,-263252,-121475,-23292,-9650,3574,-19658,-6810,-1650,difficult
24564,37138,7138,13509,6662,20118,7313,6079,534046,41832,30434,8459,9453,36525,28993,11085,-513801,9359,-21287,17513,503,-3953,-17369,-1768,-505163,-18747,-25306,-7414,-6086,-28862,-25992,-8244,easy
41490,23800,6480,11910,22822,18988,8902,7014,357564,94135,34819,15370,15544,39931,14950,17130,-352512,-59480,-25119,-1330,24356,-7712,-1047,-5492,-279636,-81191,-31560,-5591,-9800,-34175,-11050,-14740,difficult
60945,32364,8694,11322,12689,13032,5568,4828,81448,106075,13963,10986,10048,19135,11566,6192,39093,-82939,-1776,-3192,-5779,-14820,-8186,-4703,-80100,-64484,-8762,3864,11061,2614,-3810,1975,easy
203232,24915,4026,20096,15701,26916,7874,6202,252206,22624,9723,12391,11163,23437,15285,9234,-240518,-5213,-6930,6002,716,1730,-4698,-519,142569,9795,-4464,9408,8360,5228,-10124,-5545,difficult
255396,34998,12801,8642,12961,14101,5961,5665,837196,49063,14687,17039,30202,44120,17866,10299,-819229,-28334,6515,-9808,-9649,-25270,-13014,-5336,-344371,203,-10288,-6987,-24834,-34768,-10797,-3932,easy
12734,6917,9830,18637,13376,25206,11631,9680,425090,80524,20394,3312,14955,32934,32424,7581,-415972,-75218,-8867,1087,-4771,-706,-21787,4300,-408740,-71997,-12261,29563,1612,-14751,-19800,-102,difficult
18184,18160,1104,6793,8292,22951,8497,2642,276965,43349,9461,12683,7315,19885,26455,6776,-272363,-27834,-7874,-4759,4692,20711,-14070,-3387,-245200,-22545,-8841,-7022,-2739,-14579,-21847,-4881,easy
265196,35228,12373,9594,6294,6567,6217,3644,232888,38222,8882,13647,7045,21250,16329,9410,39504,-17906,2273,-5550,-5587,-12002,-12208,-4969,25112,11918,4709,-2556,4084,-17364,-8017,-6563,difficult
38600,20867,5646,15125,3231,12464,11322,8786,101348,31280,14922,4517,7069,12204,13210,10369,-85858,-7957,-8910,9445,-2641,-1090,-3988,-1107,-39639,-12869,-9642,11770,-5035,1610,211,-2059,easy
6658,10240,8146,12100,10950,25846,8312,4688,153613,51684,20317,8478,29447,29765,21329,11845,-143505,-37654,-13331,6475,-19908,-14408,-9334,-7336,-150405,-45234,-11011,768,-17087,6569,-16701,-6978,difficult
38649,37183,2622,4295,7660,11822,8083,5550,165343,26805,4565,11414,8576,26212,19401,9221,-155522,-16046,-3831,-8092,-578,-10060,-7705,-1864,-97866,36802,-55,-6147,-1255,-18721,-14931,-5478,easy
200173,47018,12701,6269,14322,24014,10062,5132,216497,58113,8173,10714,12118,16693,6936,4495,-193785,-14913,-6570,-3573,5010,463,6878,1116,161136,-7278,15625,-5317,-602,14178,-627,157,difficult
10738,19382,28382,22574,23847,36135,10122,4055,512583,65810,34450,20233,17917,22130,12065,6241,-501949,-37824,-5316,-976,8900,11272,-3424,-2825,-501742,-55032,-6820,5658,2960,16738,-463,-1548,easy
286518,22311,6484,4701,5343,8420,6029,3624,170102,10729,11116,45759,14221,32711,5488,5553,159712,-2935,-1548,-40251,-6870,-27156,-1580,-1213,73120,26098,-7716,-41866,-10887,-21426,2661,-2646,difficult
54623,39966,18492,26420,36448,15283,6639,3399,7836,28325,14353,37665,11599,14670,4872,1873,-4379,7348,16541,10559,-704,4403,4986,2464,97953,15934,-8263,-33049,50402,-3178,-1453,587,easy
280611,17252,6043,20661,8693,13708,7094,5079,60574,21931,12088,17602,15933,27017,8195,7559,494706,429,-8322,17300,-6055,-14765,-125,-3415,-54633,-9788,-3768,-11182,-8426,-11853,-2078,-1545,difficult
6607,8727,4380,7067,8647,10612,7361,5386,66965,31260,11152,15461,8280,20299,22361,11360,-64613,-29771,-5312,-12307,-6101,-15955,-18129,-10229,-56104,-15295,-8232,-4482,6835,-3420,-11871,-1720,easy
26915,26797,9919,8487,13065,11929,6245,9325,299819,102387,7351,15537,15312,38178,25278,9524,-296732,-99766,-3921,-15020,-10599,-35490,-23552,-8060,-249077,-51414,9056,919,6104,-17008,-14515,7662,difficult
14829,28928,10782,5565,13036,43916,7711,6725,189081,60652,16436,8126,19469,21177,14738,9848,-174980,-18190,-2538,-3602,-3486,39409,-6290,-1568,-173525,-45259,-8771,-1521,-9381,6069,-7764,-4678,easy
7827,25480,5634,10106,11343,15212,4623,3418,15445,21317,3222,2748,7831,27383,8769,4043,-4366,-15999,-1026,1731,-2418,-23119,-7355,-3464,-10871,24324,5850,12985,9442,-1223,-937,2214,difficult
39671,27068,15630,20775,15963,20350,16274,11583,258957,147772,86381,35621,14565,32016,26557,30649,-202813,-132840,-72287,-28134,-7559,-12254,-12011,-14233,-235759,-108569,-69215,-1559,10355,-11079,-8555,-23899,easy
15549,11183,24638,22301,22465,28610,13181,4619,72256,20935,5145,4679,5306,14693,4311,4217,-53532,-6304,30839,-521,27382,17584,2019,1637,-59883,-13201,8146,35765,6936,10249,15720,-833,difficult
67348,20921,4788,2157,5928,4946,1811,1441,560268,92417,71827,33016,22356,35058,34319,13416,-470455,-80658,-64450,-31679,-19455,-29445,-32356,-11902,-515385,-62335,-69629,-30039,-13401,-30779,-32661,-12048,easy
2344,28114,27157,27306,14111,33692,8386,4655,12219,22287,9914,9104,13343,48369,26007,9521,-11046,-1973,23381,22924,185,-16789,-19432,-4095,-8704,13627,11105,13479,1351,-12566,-15811,-5638,difficult
502661,88677,35773,28076,7010,17322,14549,9636,169884,26649,12985,15268,17619,24077,7440,9372,744621,84494,43521,28195,-8164,2914,5388,5498,-79067,39562,2055,-2579,-13055,-16425,8829,-4970,easy
5174,13206,37998,20467,16894,32732,4011,6561,78948,27426,4293,2292,3789,6145,3327,1994,-77029,-12941,55647,20858,3733,12847,1952,6136,-70520,-15499,11763,15491,22476,40327,-584,2998,difficult
12659,17289,5304,3809,4996,22722,5883,4474,139879,32209,4203,1498,2532,27121,8260,5101,-123205,-17958,-359,3200,2408,-20021,-2247,-2002,-131236,-11883,2561,1421,2520,11223,-2507,748,easy
199386,35392,19092,9906,11738,37492,8743,7461,255565,55953,17839,8937,19872,28658,36550,11194,137774,11728,18210,8518,-665,40224,-21318,2599,-250133,-52851,-15705,-6581,-15603,-22557,-34296,-10065,difficult
43524,9152,3496,1028,4804,6551,5992,1088,88786,34415,17428,23451,13587,20569,11106,4872,-72558,-21359,-10779,-21611,-5107,-8295,138,-3176,-17967,-29168,-17086,-23236,-12459,-19741,-10366,-4393,easy
3675,11131,16072,15493,17071,29718,4769,3317,8497,18433,87506,64562,32053,17839,8663,5302,-5339,-8429,-66784,-44679,-13806,10499,-2310,-3613,-4306,-6175,-76084,-53460,-16158,13258,-5479,-358,difficult
187589,21175,5111,4164,8292,18093,13724,6497,714440,30495,6605,2659,6745,10675,11177,4367,-692467,-1088,-3252,2075,-241,15961,9466,5229,-361236,-17553,264,934,3334,-1126,-4372,-970,easy
39979,26658,24369,35835,11736,19816,5760,8277,205021,19276,8828,14918,6901,29844,32073,11439,-197424,-12048,25027,28739,5051,-3468,-25159,-5498,-132661,26811,6055,13095,4618,-16589,-27468,-827,difficult
48735,18327,3634,5645,4481,6611,6690,1100,73820,18740,5424,6193,3683,13536,2639,3702,-57035,-15757,-4013,-3753,-1844,-9302,-1196,-2964,6864,14930,433,2656,3440,-4549,9297,-2240,easy
116235,14137,6519,8703,6481,16067,9399,3753,25011,15030,18599,6993,11441,26207,15407,16853,121841,-4658,-6450,6763,-1642,1858,-1444,-12870,60607,2872,-17711,-3343,-8279,-22138,-10573,-13330,difficult
54088,24168,8785,2954,3110,4822,3385,2216,313101,61638,12281,6676,8272,16498,8630,5659,-265473,-36132,-2472,-4307,-5561,-11209,-7794,-5009,-252554,-38809,-4521,-3138,-4763,-12143,-2696,-1878,easy
40367,17151,17982,22004,17632,16230,5560,5497,15572,19991,12175,15694,5966,46150,12529,7399,42362,-1454,-2256,-7448,378,-31589,-6421,-2031,7228,-4227,13869,20068,22953,-28252,-7517,-1773,difficult
6060,28331,20418,28320,11936,19176,7650,3939,296759,44983,6898,12028,11720,25811,6789,8280,-293976,-11045,8353,39060,-2345,-3079,-4433,-6228,-287422,-22260,18687,-6477,2777,-10191,6155,-2454,easy
178356,21280,15300,6669,7163,12716,4994,3666,235174,77203,22316,14686,12000,27161,15181,12328,-227847,-37883,4172,-5341,-3001,-8858,-7300,-6650,114210,-73963,-18205,-10693,-6673,-20033,-13074,-10675,difficult
18101,6520,8818,6625,16520,26432,10109,9250,202944,37568,7647,12990,11870,24642,20102,16399,-187135,-34052,-1532,-8588,-5526,-4805,-12507,-3991,-182551,-28044,3874,-4142,14826,8384,-7479,-10308,easy
16960,17215,10034,15708,8192,19303,5069,2695,527843,253172,53211,24335,24334,29272,19448,14493,-514026,-236577,-50517,-21275,-14223,-4037,-12158,-10683,-507741,-235338,-35837,4021,-18062,-15901,-16600,-12913,difficult
16937,27318,30164,25020,10712,20069,4112,4028,27134,18407,4079,3777,3803,6253,7106,3955,-1390,18826,13536,28730,14702,5868,-2712,-104,-19005,-1004,38633,13756,-884,21763,-3276,250,easy
12096,18800,11282,28894,7861,18130,3260,3096,150477,43128,13362,10949,6025,13120,4001,2096,-132128,-19262,-1347,22735,1034,15315,581,1276,-144635,-29395,-2814,13154,2638,-5296,-2064,723,difficult
83390,24572,14280,20986,10906,16697,3053,7193,182135,117176,9392,13093,15011,19724,8773,6900,-72108,-76925,-3426,-7441,-12972,-13191,-7212,-4077,-125383,-108284,13201,23226,4762,7136,-4229,4662,easy
42508,24265,10294,10957,6873,22202,9379,8087,400707,106905,26277,23739,13531,20229,12770,10035,-325679,-67564,-13651,-20048,-8777,-8307,1043,-4326,-390719,-97716,-18315,-5517,-4540,12253,-7826,430,difficult
1028523,75695,45803,35060,24347,25364,3814,1444,169388,79673,14636,7916,12968,14631,4543,2297,1281287,59925,66166,45189,23222,-2510,592,-748,436982,-67881,-3833,9099,-464,23976,-2050,-959,easy
3655,19043,13313,28159,27815,26071,4605,4031,311129,42070,5135,11953,17057,17362,24021,10344,-307912,-26554,20616,16678,-3911,6020,-18601,-5544,-307036,-19500,-4260,15733,25426,11398,-20231,-7082,difficult
146109,36135,26197,36021,45926,18544,11588,8715,101168,43669,10054,4093,3288,8468,5313,4243,166634,-3721,-7464,33586,33344,7183,7850,8595,-76752,-11347,39749,30270,51932,12969,4700,349,easy
263523,17910,2480,20897,15193,17274,6549,3285,43356,8906,3924,4213,5672,7259,4134,4236,185901,20602,-2102,31864,19905,16189,7408,1206,254433,-2594,-786,1504,-864,3840,-2578,-3108,difficult
9780,11748,7353,12775,8882,23567,18543,14421,716238,71344,9035,6717,6334,5856,5311,6260,-705858,-51813,1736,7287,3777,18659,4265,3353,-707058,-67379,-5101,4828,1318,16762,22198,12968,easy
7156,19371,9067,10637,10347,50754,15242,12343,162925,40054,6544,10897,4868,16697,11482,6051,-155990,-21119,8963,-3093,6146,61574,-1492,14045,-155548,-20247,-3917,2573,4811,6539,9011,-1461,difficult
329265,50745,17952,54653,15309,10468,4404,9024,227081,104448,46880,27980,26945,25052,11612,5475,42876,-66872,-13136,75822,-2163,-7033,-6181,9368,161491,-40534,-44721,-22476,-21110,-22135,-8236,-2270,easy
31492,4623,3857,12641,12694,23519,3949,3524,513896,81154,24330,15423,13796,34315,26409,8203,-466560,-75499,-18339,3454,-6934,2656,-22677,-5267,-498248,-77564,-22608,-9018,4730,-24249,-22243,-4091,difficult
404816,49558,3100,8552,11895,28400,7622,7613,478569,83980,11662,12705,13235,18548,19078,8163,-361281,-46810,-10481,-8051,-9641,-13609,-10409,-4945,213774,-22034,-6643,-256,6960,33313,-12503,3844,easy
377613,30137,31879,15418,11814,19912,6495,4655,98475,21222,8639,8940,13116,18214,12606,4167,649171,19415,8828,17268,62,4674,-6190,333,-90896,-1585,37652,-4312,-2667,-1279,-6032,643,difficult
7034,44675,20120,40175,8533,19423,6074,2291,249771,24988,4918,8413,7315,6621,6655,4386,-244505,13594,21494,26283,5906,12778,-1270,-2213,-240970,25780,8910,37240,-3470,12825,108,-1977,easy
6324,6622,6427,11142,4917,9238,9821,6149,125226,12648,7543,2643,3865,6652,7375,1538,-118478,-10931,-4709,1565,844,-2475,-5822,-514,-119326,-1121,2476,15432,1260,7647,10713,9736,difficult
328740,71179,5966,7521,9010,11601,7749,3391,257355,49353,7604,11581,18266,26676,10084,7523,-237895,-36073,-4137,-7375,-14479,-19302,-8048,-5503,380665,79725,861,-745,-4034,-10849,3378,-2762,easy
590931,100297,15088,6849,9021,10105,3546,4405,21507,38988,9139,1584,5381,22512,5367,8660,901922,131007,18392,7653,10533,-6683,631,-1964,236926,-8389,-6494,2877,-3253,-18131,-4274,-6547,difficult
12667,40143,43712,34777,14494,22216,10037,5098,283662,108644,26429,9659,17701,18558,4718,3105,-272140,-73761,8367,-709,503,-2000,10888,1881,-269851,-63241,26198,50944,-6918,9316,-251,2104,easy
7613,39098,9252,6517,4064,14393,2447,2281,630393,68167,14082,6282,13488,8986,3337,3619,-624330,-50782,-10340,711,-10603,270,329,-1970,-621230,-7357,679,-241,-8245,10544,-2109,-706,difficult
281022,17592,13520,9915,7996,12328,8299,7774,98130,56574,9255,4944,9404,9267,12336,5001,-94277,-52315,-6082,2587,-2964,-792,-4394,2749,460060,-25649,14612,7354,148,6913,-3681,2797,easy
4532,19899,58073,25272,22093,19813,11915,6889,179509,66457,10597,11469,10423,17066,13253,11755,-175268,-32783,78509,22856,9409,4567,1546,-3279,-174686,-60334,16443,4749,13930,927,-4222,-6454,difficult
544904,35243,14624,52585,7257,31635,13390,7711,38352,10289,2424,2453,3043,6290,1475,1539,-8044,15944,21301,94534,651,6316,7423,5838,1021147,33964,3098,5730,7777,44374,16407,6505,easy
66159,39486,4731,3384,13646,15171,2471,2462,118456,148770,22774,18294,22522,21306,14508,7809,-87159,-95675,-16948,-14667,1053,7242,-10886,-3793,-17435,-122894,-19139,-15153,-18806,-19512,-13188,-6902,difficult
276659,50163,2575,8141,10444,17445,21310,7305,292047,25333,14518,6736,6699,22145,13733,8779,-185988,20620,-10432,-3236,-2693,-14252,-7729,-6247,155212,29040,-13455,6045,10183,4852,22882,3299,easy
160032,122313,53930,50218,22811,24421,20818,9848,197891,38647,5504,9922,9835,20228,11402,8161,-81525,5900,59203,45362,15734,-13412,-2192,-2607,5806,161432,37649,35230,10218,21797,21024,5981,difficult
17251,38068,14886,39455,9454,14847,6260,1614,433552,68811,26705,20822,9913,11284,7894,3543,-418257,-25047,-14268,22539,715,1354,-2666,-2662,-414346,-36439,-9371,14727,-1634,5771,-602,-1196,easy
260485,89981,11536,12246,14142,16202,8443,3886,308186,54731,7255,5748,8447,6007,4951,2833,-301716,-24858,2102,6034,4064,12603,4529,124,206313,95357,6459,6961,7325,7787,2455,1981,difficult
54331,30610,10624,15065,11670,9465,3399,4658,71177,28900,3334,6943,4918,5659,5363,1347,-59286,-8401,5664,17982,9370,7933,-2563,2031,25594,11821,8916,-1738,4134,-321,-1365,4591,easy
60323,38661,19252,10170,12506,28560,9857,6990,648562,176164,89332,22697,27681,45124,18830,28463,-642911,-151693,-72224,-19888,-5522,-28926,-7040,-24005,-533568,-123314,-67937,-5166,-24829,-4203,-10907,-18942,difficult
5532,22224,16854,45091,15031,20145,10274,3969,247808,107830,16209,12785,12040,46348,16396,14944,-241092,-74072,-158,71284,-2732,-20206,-5950,-10947,-243461,-97140,1448,-6672,8714,-32201,-6294,-11003,easy
143567,13958,10502,24825,25487,11179,5265,6403,373419,22085,11630,2062,9310,22640,11836,7610,-371306,-9534,-4326,40638,36258,-7797,-4019,2068,-88398,-6721,2070,4887,-3904,-15125,-9124,-4482,difficult
33107,33762,24670,14062,8346,7051,10777,4538,69061,21580,10887,4406,7446,14870,10630,8196,-64962,-19070,-10726,-3745,-1101,-12614,-9273,-6409,-6947,43434,38292,23057,2901,-3024,9566,-907,easy
636339,37207,61017,18845,19872,38769,5615,7622,231559,70935,8576,6142,9718,20214,14344,8260,508224,-25179,35385,16866,8925,14949,-9826,-1626,301336,-42277,69497,8540,11383,22160,-7633,349,difficult
46998,19689,4691,13551,8055,11580,6178,5261,897814,204296,23287,31205,25359,24586,41707,15179,-806594,-188683,-21679,-27432,-20321,-22015,-37930,-14249,-895039,-180532,-15513,-7877,-14287,-3998,-33128,-5587,easy
26305,4718,8161,5274,18205,22160,5899,5385,871005,86029,22644,10247,19697,23728,17940,8978,-866987,-83725,-19137,-6707,-11856,-18390,-14431,-6163,-822414,-78898,-9830,-3239,8872,15253,-9652,-1023,difficult
15990,20364,9116,9288,7012,15124,5430,4003,690044,32699,24141,22024,14427,14233,11736,6693,-679230,-20316,-22704,-14457,-10107,-2684,-8874,-4709,-668879,-4355,-7347,-11016,-4723,4465,-3739,-671,easy
49432,13239,42631,30890,12041,15566,2840,3796,240683,37505,8589,1719,6889,14736,10838,5641,-149843,-28679,4300,11857,-2115,-9461,-8147,-4431,-232659,-19854,63784,46485,12419,11121,-7849,741,difficult
