delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,state
222844,54298,14460,8048,5225,9151,4958,2776,827718,130436,61822,33182,16539,11569,6423,5251,-692694,-75759,-50858,-23358,-12172,4148,2413,-941,-517054,-76518,-43867,-26911,-10457,-8984,-5343,-4010,easy
422707,22622,21539,25448,7350,16063,10272,5662,973938,65728,11043,13169,13173,7167,2716,1464,-166086,-35379,22412,34792,-4129,12736,13333,5928,-936377,-50833,-1420,-10235,-7518,5055,1778,2468,difficult
2238,9034,4067,12900,13388,9952,3674,2935,58557,8679,5485,3518,2770,5682,4496,2636,-56681,-1929,-3687,12288,1794,813,-472,-420,-55958,2639,851,6476,19442,7727,-1172,1017,easy
291206,129473,10179,12354,18188,17543,26192,8854,56031,21664,11366,14216,4936,18539,11975,5866,304844,232922,5550,9397,29381,7171,37432,7597,165505,-17305,-7924,-13121,-2878,-9163,-8999,-1621,difficult
708341,125780,10626,17940,16685,10516,4817,3823,14185,12668,5522,6270,5844,8568,6358,3622,1380763,232518,10556,24514,21595,875,-2216,-678,7548,-6294,-349,-1174,87,3021,-867,1079,easy
132791,34064,7760,6041,17653,10653,5423,2053,56737,12950,4353,8047,5239,7476,6430,4091,-46809,-3079,3178,2323,26292,11800,2304,-1505,198917,45307,3635,-6335,-1465,-5447,-4319,-2572,difficult
39193,33100,25197,4047,6249,7692,2305,4800,13122,3042,3509,8048,14198,15024,8696,3868,31144,60994,43183,-4112,-4947,-5179,-4960,3785,20997,-878,192,-3891,-10952,-9486,-7823,-1922,easy
83951,8008,3071,4272,3182,6903,4521,2182,669186,22741,21879,12186,8740,12037,17085,7067,-661959,-19001,-17588,-7780,-5132,-5205,-10371,-3744,-508511,-10465,-20029,-8049,-5985,-5064,-14757,-6026,difficult
333281,129787,17750,19080,14997,35862,11733,7410,290952,43389,14977,8374,3858,13434,7886,11155,-286121,-27429,5430,13798,5556,34252,6439,-4201,370778,200225,115,7614,16722,10604,1254,-3290,easy
353902,36221,8646,4228,2066,2554,544,325,73604,53974,5756,4918,3929,6319,3181,1472,489960,-17437,-2622,1012,-2980,-5156,-2876,-1117,70635,-18069,8401,-2393,-747,-2374,-2398,-1178,difficult
485459,158669,19138,14548,9263,17146,7327,8026,419559,169381,31329,28653,22729,14532,20550,8454,25116,67098,-2824,-19188,-12743,1599,-14586,-2647,106683,-88522,-21558,-9023,-14190,3628,-11861,1791,easy
424203,122952,42305,31023,49679,36953,15157,11482,193762,17243,14572,7346,6989,9043,3866,6676,214966,63767,26551,423,12463,23164,4008,4434,245916,147651,28915,46931,72916,32656,18573,5177,difficult
16836,4554,4346,2210,2813,10229,1862,1967,48533,32365,11781,8547,3952,9708,9225,4771,-43705,-29418,-10653,-5518,-1546,5315,-8164,-3004,-19689,-26204,-4217,-7156,-732,-4273,-6563,-2604,easy
34969,23131,5523,5008,2841,6596,6353,3071,30947,16849,8482,15167,7748,19850,5187,3720,-23500,-9514,-2264,-9382,-3629,-10610,6751,453,31543,22078,-3655,-10937,-6185,-15898,-4419,-1752,difficult
771399,87541,28997,11256,9023,19323,6557,5490,415165,78654,22944,8008,23236,9833,13840,6907,-27688,-43971,1163,293,-20853,-5340,-9645,-4544,740155,61744,10942,6202,-7573,24320,-4921,1709,easy
70318,42708,22721,12769,13233,14893,5659,7578,233638,131759,14833,12835,3071,10585,10834,3888,-115587,-108613,4744,-5218,11727,5176,-5316,1122,-211054,-69489,11031,5085,8597,3440,-5034,6257,difficult
165390,22176,2575,9184,4980,5574,1597,1767,619203,143274,6448,4863,17905,13926,15783,7633,-523025,-121862,-3252,3252,-14618,-8272,-14019,-5395,-384601,-120334,-4495,5390,-11233,-8433,-14354,-6337,easy
26169,5439,3975,3145,2349,3726,1362,736,57602,18949,2819,2867,3481,2187,1748,601,-36269,-12745,356,783,-1511,1961,5,102,-26598,-14276,1956,-227,-754,1117,-778,168,difficult
45828,37502,6770,16082,7829,9575,4388,4372,45962,32155,9820,11506,8990,10295,5052,4139,30185,-14555,-4941,-4787,-4290,-6230,-2028,-3359,-30453,25249,-1159,13939,1968,4789,700,3825,easy
150546,24582,6154,14770,7268,8736,7099,5145,223489,40474,18387,12671,8935,11836,7211,5642,-15476,-32870,-13404,-8533,-6016,-10187,-5291,-2839,-130410,1086,-11063,12731,2682,3986,5066,1844,difficult
105101,50909,12746,9598,3876,9831,8638,4093,514965,23116,6119,7693,5074,15333,7755,3783,-394463,-6227,-3193,-1798,-1482,-9552,-3691,-471,-425266,61813,16447,5608,-914,-1452,5457,1091,easy
24618,18175,3248,2676,3490,2909,3995,1411,26334,21414,13949,10663,5733,13872,4150,2870,15541,-9,-8530,-8401,-2225,-11313,-2921,-2474,-18973,-6470,-12872,-7573,-2262,-10613,2611,-445,difficult
212641,23770,4173,5785,3956,4739,2557,3566,75877,14323,4670,6990,6603,7769,3269,5485,310332,11031,-4255,-1707,-4789,-3386,-145,-2817,-36805,7863,3260,-703,-506,-2675,-1279,-1021,easy
48459,29736,7481,8080,11013,7402,3025,4571,127880,13367,15792,14512,15549,9768,4962,4464,-68971,40085,-12096,-8324,-14317,-5987,-2572,-1896,-89871,-7348,-4527,-4541,5244,1254,-1303,2110,difficult
38589,38320,8198,16196,5023,14657,4382,6953,118932,48513,9389,15624,9208,20879,9516,8833,-111612,-16431,5421,14547,-2066,4940,-2984,4036,-49075,-3955,-7804,-13403,-6304,-17385,-7285,-7797,easy
57174,27638,12058,4900,3021,11854,6942,2094,585357,21776,15026,11883,8872,12232,3858,5648,-521618,30429,8565,-2774,-3873,10296,9544,-1987,-534749,-18706,-14501,-11192,-7829,-11053,-3376,-5122,difficult
191379,20124,15864,7464,5925,9822,4807,2665,35352,23320,3223,3648,7151,18233,23772,8108,268662,-2532,8775,4060,1284,-12446,-22113,-6212,43392,-3861,16506,3571,-3737,-4377,-15817,-4675,easy
699816,114398,23380,14931,12181,6241,3297,3195,708515,141276,9085,7482,8624,9021,3852,2225,156801,-81455,5205,-457,-3311,-6443,-3138,-1357,-174199,27699,23384,15355,10424,882,2028,3296,difficult
215928,31166,7183,6226,4964,8094,8055,3794,511480,36002,3184,9764,6707,9171,10226,10032,-110649,-27362,226,-7221,-4659,-5580,-7781,-8288,-480456,17689,7771,144,1173,3425,3439,-4189,easy
62987,8781,4064,9450,4722,6144,2122,1389,842577,43409,15901,15213,9550,10112,2877,3124,-826688,-31111,-12693,-6784,-1745,-2369,527,-960,-732493,-38146,-10982,-4742,-7912,-5568,-2037,-2510,difficult
61715,16767,6576,11586,3592,9917,17982,10037,760640,96488,27451,20415,13220,19866,43570,14124,-755187,-87521,-20146,-10350,-9764,-4615,-10457,4513,-642663,-71922,-21605,-7309,-9492,-15284,-40720,-12688,easy
