delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
315343,19143,7889,4785,4267,5758,12241,3525,-230785,-14538,-7357,-3707,-3664,-4762,-11485,-3167,-311339,-11577,-513,3049,2710,16639,-91,2175,-289369,21430,-1209,8399,5825,11881,-4667,785,-291569,-5524,-6435,-2280,-1425,-554,-6247,32,-80554,21970,-2200,2961,33007,-26954,6844,-696,-5226,6756,5350,-10679,6374,3115,-7250,21401,-4758,-12435,11394,-4576,-1580,5342,-1390,-753,easy
1344705,199129,54490,78028,31914,26887,40425,37585,-1199107,-167393,-54296,-77229,-30913,-24869,-34090,-36378,199691,14927,34029,-64987,-5163,-3365,16125,-27156,1924362,-166839,-26092,-47552,-12465,45368,-5762,-28494,-82078,-166712,-12775,-71492,-14630,1326,-10717,-23976,1398798,1724671,-2006440,182320,-181766,127,88325,-60121,13317,12242,17435,-23940,25750,-7302,-2165,21504,48733,-44042,50215,-21887,-4955,9222,-1338,4518,difficult
622761,69560,19757,18358,14019,31655,16185,13058,-449015,3688,851,-1830,10095,-7214,-522,3862,-615981,-61792,-18398,-2459,-11877,-28102,-14586,-12124,-580422,-53126,-6549,48011,-9536,-17355,-9469,-7624,-171352,-46087,1745,-7959,6723,-20382,-10779,-7465,-166966,35559,409070,-65480,8666,7039,-19249,11849,8294,-629,50470,-55970,-21972,2341,16259,-20888,10747,-3027,-14064,5117,-1310,-15986,4500,159,easy
1288677,224843,28860,20378,12597,42112,25630,16437,-644376,-183421,-23233,-15320,-8463,-16623,-4599,-13046,-1144777,-215162,-22953,-19050,-11111,-37877,-23661,-14371,-1174453,-170382,-14438,18313,10879,-10618,-12973,-9150,376650,95045,9208,19064,-3103,-1304,4265,-802,-500401,-29676,1551103,-31741,44780,265427,280,8515,23646,-3730,37363,751,-2648,21990,-13982,-21254,27259,9314,-19062,10688,17238,-1325,5221,8348,difficult
435830,198877,17850,7632,8239,10529,8644,4769,1223514,-69278,-68,2015,21931,11553,11131,34238,-413762,-185379,-2619,-1615,338,-5034,-3957,3442,-172098,-179470,-8194,2574,-4106,-7386,-2610,-2299,284435,32516,13540,26041,32443,7932,82095,8794,-1637276,241664,456533,-116101,5909,211986,-2551,-5575,21734,-3630,4189,23467,-21593,-4444,36549,-16587,-2352,15318,-15088,1347,84705,-30796,-5741,11093,easy
606754,119297,16203,7519,6200,8792,13908,6567,-134074,101879,-4003,15341,234,10624,-2786,2820,-560081,-102717,-15324,-5987,-5276,-7473,-12553,-5268,1752397,27844,84240,68579,58536,104175,71739,11349,-545477,-10949,1240,7614,1510,359,13490,1445,-426007,2312478,-2297874,-204596,130561,-38793,-11321,99564,-83000,-21328,74566,-60965,-5510,63812,-57026,-18097,111648,-103816,-9767,84292,-58249,-8088,16617,-9904,difficult
199041,99471,20795,15623,8349,20299,13338,11992,440102,628640,178553,49596,11958,29410,37875,39851,1508776,1036023,130796,4512,12423,47072,30922,48517,685230,92531,4543,-329,4591,-4702,-3417,-2579,-119439,-81751,7396,-12892,16070,43897,5346,21019,1068674,-823546,-804669,407383,-943492,-174282,-47757,-126253,2853,-45084,-4841,-12563,465,-7832,11479,17662,-51774,48599,-6953,-34339,8763,8666,-51096,23598,easy
392797,44262,14299,23519,3496,12765,16718,6781,31201,47025,-9027,636,3939,12185,22207,8659,318153,-9981,-3637,413,7886,-3067,-3114,683,-356700,-39684,-11259,-14306,331,-8710,-11471,-2957,-385747,-41497,-13213,-21466,5690,-8704,-12186,-2615,286952,-674853,-29047,-57006,-29703,-1813,5390,-7622,-1954,-223,-14719,-7160,3947,-7555,5359,-15252,-5643,6,-25321,-8357,-715,-7976,-3640,342,difficult
336219,50354,17909,7777,8949,41047,9986,4823,-333186,-48927,-17475,-5733,-4736,-30752,-5128,-2913,-178171,-29670,-16318,24364,-4905,-28293,-6275,-1869,-301853,-7221,-5353,1462,-5609,-30773,-7385,157,1548353,-15908,-5350,751,-4167,-32673,-4243,-300,155015,-123682,1850206,19257,22449,-8687,1157,10965,3,30097,-22902,-711,-169,-704,1442,2459,-2480,-1900,-1147,-1110,3142,1044,2026,-457,easy
786581,71248,9907,5504,7030,11366,11141,5916,-473501,-52223,-3537,9989,3713,247,-4923,-3148,-777702,-65470,-7822,-2774,-3917,-5545,-9062,-4506,-84007,75576,76685,8047,9775,-2061,1331,2107,-658681,-68249,-9548,-5029,-5802,-10722,-10583,-5199,-304201,693695,-574674,-13247,141046,-143825,-4285,84507,-86233,-12763,10821,-13076,-7630,13692,-15577,-5792,3484,-8661,-4139,10393,-11914,-1358,6613,-7306,difficult
617227,103114,42614,50016,26482,10251,19637,7480,1678898,603917,-7386,-30946,7339,14794,5933,6225,130558,9771,-11355,-31499,20351,77540,-6186,4236,-104770,-40684,-28185,-19208,3809,7543,-13055,-3626,-32226,-72409,-36350,-45964,-23291,-8709,-18421,-6103,-1548340,-235328,72544,-594146,-50455,-31725,-3969,-16830,-8165,-553,12291,-26756,13012,-16542,-27100,62746,-69997,-16252,-12119,-6869,-5366,-1989,-7862,-2477,easy
386870,101089,32835,32344,10306,23349,22750,17945,-356329,-93853,-25777,-19277,-3293,-1756,-15495,-5221,-349250,-53106,-29995,-31040,-7922,-20277,-20421,-15231,-374682,-75187,-13398,-27806,-4300,-12520,-17329,-7137,1351799,-86799,-23861,-31549,-6599,-19632,-19282,-17028,7079,-25432,1726481,40747,-22081,-11612,-4218,16597,-10463,-11763,3234,-3743,-4629,3622,-2299,-18521,7757,-7112,-4926,3092,-1953,-10010,8094,-9891,difficult
694413,92245,13180,10096,7637,13274,8043,5220,-409053,-33755,-9262,-3538,4572,660,-1015,-1295,-502377,-56916,-7655,-599,-3233,14974,4132,3128,-572593,-84413,-6169,-8648,-5426,-8747,-5440,-3450,495751,-70852,14233,4747,-4095,7652,-1154,4033,-93324,-70216,1068344,-23161,-27497,13561,1607,1486,20402,2939,-8049,13395,-7805,-2193,1331,14314,-23721,16399,5147,-9572,4286,4423,-6578,7483,easy
398250,134418,6718,16646,11300,17212,10962,7708,20827,-50583,35776,-6622,3080,-1434,6632,7078,188652,-93105,-2907,-15230,-1567,-2782,-641,9114,-197925,-51113,-4497,-8980,-6941,-13262,-7420,-6706,593707,-88407,69793,-5336,4452,-5559,4684,6081,167825,-386577,791632,-42522,41992,-37294,-38683,-1590,74290,-8608,6250,3644,-4647,-5374,11393,-1348,-10480,7703,-7273,-6779,12104,2036,-15820,12787,difficult
150666,184306,24873,20761,11674,27404,9122,12724,-135199,-169558,-24732,-18645,-10160,-25618,-8065,-10554,87081,-170375,-20184,-18569,-6919,-22805,-6557,-10850,1199674,-56294,58749,-12196,17924,-10870,4441,-872,867221,3788,-22899,-16093,-6307,-16929,-3432,-9631,222280,1112593,-332453,-817,114081,60082,4548,78933,-81648,76,6373,-3897,3241,24843,-24231,2813,11935,-6059,1508,10998,-7873,-296,9978,-8759,easy
837109,260439,62419,32785,15085,23048,51027,21814,-596932,-159980,-23215,-23961,2126,-3907,-40840,-14010,1480682,-194968,-40967,-8964,-11399,-17710,-46104,-20222,-717333,-210890,-53757,-1130,8619,-1293,-38475,-16865,-679656,-208916,-54025,-12926,-11424,-9358,-40102,-16063,2077614,-2198015,37677,-34988,-15922,1974,-17752,-12790,-268,14997,7834,-11796,-13525,20018,-20043,-13803,16417,-8065,-5264,7629,-1627,-6212,3357,802,difficult
59870,54413,10119,5262,2756,5770,4443,3309,282042,84715,-5785,13296,16895,23356,9117,11713,113280,-43720,-6426,-1455,8861,-2292,-1362,-2800,-34633,-13433,53,5137,16385,12253,1629,2070,2151450,884169,155665,121162,77822,110230,185452,43236,-168762,-147913,2186083,-128435,30287,897602,-641,6479,155612,-14751,6592,116025,-8034,7524,61437,-25648,14545,97977,-10479,2991,183823,-14513,4870,41166,easy
864965,189524,15979,11553,5498,17330,10069,7226,879197,-20802,-8513,13105,-642,12736,-2381,10605,-233937,-124088,-15222,-5721,4405,-11984,-4459,-216,-774304,-134612,-865,41621,12197,-3445,-3399,-4335,-847321,-183019,-14836,34728,1956,-2654,-2927,-5483,-1113134,-540367,-73017,-103286,-10524,-48407,-6709,14357,-13971,-18826,47342,-6893,5047,7792,-10241,-24720,8539,791,-2078,1060,472,-10821,-4119,-1148,difficult
742346,80025,14086,26969,7748,23548,10650,7696,-545359,-68295,-12660,-26314,-6107,-21941,-7883,-6429,-249008,58531,33770,-10485,630,-8801,-2542,-2582,789418,2414,11765,-8579,3844,12097,-5368,-1782,-450975,-72386,-11746,-25768,-7375,-21972,-9122,-7014,296351,1038426,-1240393,126826,-56117,-74800,46430,-22005,-23511,15829,1906,-17189,6737,3214,-11219,13140,20898,-34069,5341,-2826,-3754,3847,800,-5232,easy
159370,55682,10422,5003,4679,12984,6187,4334,496084,-46201,8233,-723,3913,-4719,-2214,-873,743787,333254,21705,43100,14946,23824,1884,8345,-25044,-31262,-7125,-3776,-2759,-723,3881,-2503,-66648,-16872,-10259,-3889,-2840,-9145,-2126,-383,247703,-768831,-41604,379455,-364516,14390,13472,-28830,-3134,43823,-46876,-113,11033,-17705,-81,28543,-24547,-8422,4098,1997,-6007,9218,-10848,2120,difficult
844300,52081,18718,17700,14903,15824,6678,8279,-774062,-41590,-18442,-15999,-13592,-14797,-5859,-7759,-704140,23903,29891,-9304,-4238,12875,1399,-2209,-682069,115239,43536,-15189,-1233,25800,11793,4556,-800457,-50170,-16974,-14968,-13236,-11021,-4351,-6578,69922,22071,-118388,65493,91336,-165409,48333,13645,-60510,6695,-5885,221,9354,3005,-12003,27672,12925,-36821,7258,10394,-16144,5550,6765,-11134,easy
916070,48453,7976,4771,13804,14959,16845,6642,-826983,-24282,-2624,-3093,-13485,-12378,-12222,-4257,-692877,-25652,-4961,-3431,-12066,-8621,-11858,-5580,-404928,74968,62910,30687,642,8136,62910,5724,2837235,1503634,101152,81272,22289,96663,139907,34240,134106,287949,3242163,-1370,100620,1428666,-2337,67871,38242,-338,34118,50585,1419,12708,21647,3757,16757,88527,364,74768,76997,-1323,11304,28516,difficult
156091,26776,12581,9306,6217,10427,4307,3167,233146,97975,-8608,-3671,3995,4409,2480,3198,-106917,38141,11651,-6609,-662,-2269,12,3565,1777539,73703,68074,41340,-2193,25093,7513,15885,-130675,-9716,-6225,-372,3559,-5752,597,-145,-340063,1884456,-1908214,-59834,35562,-83419,20259,56423,-74299,-2938,47949,-41712,-4657,-1531,5752,-6678,27362,-30845,-2468,7501,-6916,367,12320,-16030,easy
1034323,76778,37925,38936,23350,12842,63041,13879,-183459,-57703,-33916,-35908,-19249,-5094,-57485,-8427,-845500,-3712,-29266,-33165,-20410,-2969,-58743,-11022,-929108,-27887,-26305,-35499,-20230,-3772,-59198,-11638,1558522,15164,46961,2664,-16115,10229,-39797,-7808,-662041,-83608,2487630,53991,-24175,43051,4650,2961,73266,2743,-2334,38163,-1161,180,4115,2125,-803,14001,-1258,-455,19401,-2595,-616,3830,difficult
299896,75447,35819,23514,18731,24507,28286,17193,70182,-37664,-26759,-19539,-15528,-11459,-22172,-10487,349244,572192,30556,-7577,21783,18142,11516,10049,260274,-65177,-30058,-19907,-15743,-11256,-21473,-13784,-287030,-48311,-32095,-15646,-4706,-4237,-19260,-6601,279062,-88970,-547304,609856,-637369,16866,57315,-60614,-2037,11962,-12330,4261,37311,-37526,11037,29601,-29398,7019,33688,-32989,2213,20536,-23833,7183,easy
547628,279231,56747,32896,14753,33874,64625,23416,1153470,-153546,-14291,-13511,-6838,-25160,-56869,-18309,-340254,-254268,-52918,-23238,-10623,-24481,-47334,-19767,-340254,-254268,-52918,-23238,-10623,-24481,-47334,-19767,1114425,2651,-26249,-20051,1909,36843,-47407,-866,-1493724,0,1454679,-100722,0,256919,-38627,0,26669,-9727,0,3187,-3785,0,12532,679,0,61324,9535,0,-73,-1458,0,18901,difficult
598423,114620,29018,26555,29427,27950,25450,14485,-339439,-106104,-27344,-23708,-23197,-26794,-20899,-12535,-567231,-77591,-20505,-5983,10210,-15247,-18069,-7749,-590513,-97891,-12506,-1518,-23999,-18939,-14331,-10172,-547720,-86663,-16804,30,-18201,-23433,-21302,-9242,-227792,-23282,42793,28513,-20300,11228,6839,7999,-4298,17725,4465,1548,33407,-34209,5798,11547,-3692,-4494,2830,3738,-6971,4786,-2423,930,easy
324881,276455,22441,13661,11571,35268,32135,24369,-54288,-239882,-22153,-11085,-8932,-32998,-30261,-22690,100812,-256866,-13234,-12635,-10021,-32482,-29127,-22985,-248666,-251422,-12650,-8743,-5113,-18988,-26920,-20488,1348277,-15798,3771,-2099,33629,19902,51383,48628,155100,-349478,1596943,-16984,5444,235624,8919,584,16421,-1550,3892,6644,-1089,4908,38742,516,13494,38890,1134,2207,78303,-295,2497,69116,difficult
68935,32162,8908,9392,9912,17658,12207,13591,-15362,-19119,2148,8243,-5471,-10301,-1839,-1202,2094323,437180,158883,81550,13632,5623,75787,4734,41483,13944,11830,32039,-2056,20365,15201,11569,-47161,-5218,-1322,1860,5568,-2069,30325,228,2109685,-2052840,-88644,456299,-423236,-19162,156735,-147053,-13152,73307,-49511,-30179,19103,-15688,7624,15924,14742,-22434,77626,-60586,15124,5936,6835,-11341,easy
788646,84683,10431,9773,5690,28288,11777,9874,-569907,-38881,-6120,-8452,-3101,-24638,-3174,-6612,-701435,-22836,-7596,-6463,-3223,-24159,-8026,-7147,-459839,-22866,-8304,-5406,7243,-10870,4749,2262,323390,508474,101890,99170,18029,72619,43269,53362,-131528,241596,783229,16045,-30,531340,-1476,-708,110194,1989,1057,104576,-122,10466,10786,479,13289,83489,-4852,12775,38520,-535,9409,51100,difficult
554123,267858,20907,5711,24985,22758,11300,8369,121456,-211295,-7960,-754,6517,76,-4038,-1769,260518,16816,-4491,8322,-13726,6031,3243,-1361,1341518,-146478,-12156,24670,-18828,-2287,-3260,1110,-146654,13205,29671,42972,6799,27510,22431,8930,139062,1081000,-1488172,228111,-163294,159683,3469,-7665,41827,9076,16348,18302,-20243,-5102,25627,5955,-8318,29797,7281,-6503,25691,408,2471,7820,easy
423049,222653,14276,18185,47669,26298,52598,27895,285735,-135896,5461,-9392,-44399,-12603,-38907,-9311,75478,-167966,2983,-15055,-36545,-13105,-36632,-16997,153539,-188519,578,-1288,-15983,37576,-17547,14190,-295842,-205060,-13976,-13824,-42302,-9796,-43876,-18094,-210257,78061,-449381,-32070,-20553,-16541,-2478,-2405,-14554,-5663,13767,-12536,7854,20562,-26319,-502,50681,-47372,2275,19085,-26329,-7686,31187,-32284,difficult
727003,121454,32580,29795,21081,45693,36243,18775,-650390,-86959,-29613,-27019,-18534,-44358,-35612,-18482,-429026,-111771,-24780,-19945,-17851,-41734,-34255,-15684,-707362,-109871,-25263,-25982,-20375,-41492,-34278,-17462,414549,-75956,29058,9394,24583,-15491,2968,12282,221364,-278336,1121911,-24812,1900,33915,4833,-483,54321,7074,-6037,35376,683,-2524,44958,2624,242,26001,1357,-23,37246,2798,-1778,29744,easy
263161,72363,13494,16617,19389,30500,13219,13419,584090,-16457,6206,-7999,-11490,-10168,-6101,847,121649,12517,17019,734,-8368,-1974,5439,-7988,-111992,-47438,-9833,-14411,-14870,-20692,-5711,-6727,-32135,22458,7811,-13949,-14830,-2900,803,-7873,-462441,-233641,79857,28974,-59955,69896,10813,-26852,17644,8733,-15145,462,3122,-6502,40,8194,-18718,17792,11540,-11150,6514,-8835,1261,-1146,difficult
443452,74130,14940,5292,5293,15964,24464,4573,24770,-30071,-9096,3269,1883,-4870,-18988,2757,-312172,-48620,1807,3327,7613,1560,-4,10710,96449,119883,-2580,6167,13352,9798,3041,20839,-405300,-71117,-13534,-2885,-2667,-4090,-21506,-1526,-336942,408621,-501749,-18549,168503,-191000,10903,-4387,-10954,58,2840,-9052,5730,5739,-16019,6430,8238,-13888,18984,3045,-24547,7953,10129,-22365,easy
448809,36768,4321,3919,2183,3180,5688,2726,-91014,47930,21164,20902,2013,11983,5643,6976,942285,-13460,111050,618,14766,7378,40,3654,-298619,-19028,3490,645,5011,15415,3506,2537,-35850,16144,8267,-1565,15314,42375,56345,32569,1033299,-1240904,262769,-61390,-5568,35172,89886,-107560,4777,-20284,27,-2210,12753,-9755,10303,-4605,8037,26960,-5603,3466,52839,-3322,-1117,30032,difficult
853744,63901,24923,19752,13842,54962,51121,22633,612394,331801,-10250,-240,13283,23535,3685,4043,-548201,6868,-10106,-14946,-10201,-39204,-40596,-8471,-660408,50463,-12052,28920,405,-5321,-2476,9447,-410863,937,-2083,-4894,-4442,-31584,-39718,-13066,-1160595,-112207,249545,-324933,43595,-49526,144,-1946,9969,-14706,43866,-33814,-23484,10606,-4847,-62739,33883,-26263,-44281,38120,-37242,-12514,17918,-22513,easy
477618,156621,33790,12005,13901,34636,29451,13186,-189007,-150667,-32647,-9783,-13353,-31800,-27607,-12407,-372280,-144285,-31893,-10502,-3153,-30353,-24517,-10409,-468201,-145281,-21332,-6740,-6933,-4486,6111,2902,-379662,-144089,-24091,-8710,-9008,-26473,-25142,-11682,-183273,-95921,88539,6382,-996,1192,754,10561,-2759,-719,3762,-1970,10200,-3780,-2075,1447,25867,-21987,3090,30628,-31253,1998,13311,-14584,difficult
698518,206339,40332,15195,21468,91102,26644,15160,1375781,-158501,-38009,-696,-18089,-79499,-16380,-8909,-626937,-190470,-24880,-11429,-13651,-79385,-14156,-7607,-693787,-197558,-28446,18017,-7100,-47133,40397,6374,118991,-187549,-32637,4308,-14082,-74510,-16375,-4842,-2002718,-66850,812778,-31969,-7088,10009,13129,-3566,-4191,-10733,29446,-13709,4438,6551,-6982,114,32252,-27377,2224,54553,-56772,1302,13981,-11216,easy
847070,64909,12686,14605,7747,10458,14290,10803,-829094,2191,-8650,-13630,-6038,-8390,-12236,-8620,-578423,5434,-4444,-7825,-426,-3942,-13373,-9313,-838330,-49672,-11528,-6541,4235,14482,-2382,-4767,-822196,-57745,916,-3782,4650,8139,-3604,-7205,250671,-259907,16134,3243,-55106,-8073,4206,-7084,12444,5805,1284,2759,5612,4661,415,4448,18424,-6343,-1137,10991,-1222,-693,4546,-2438,difficult
559925,74972,12195,12331,8662,27934,32777,15916,-27736,196834,8606,40644,73187,26276,-6602,23041,-266429,53488,-7238,-10739,-3166,-22843,-26928,-11207,-435659,-60349,55610,-1344,9962,9685,-3759,-3319,-505437,-70438,-11567,-9274,-7449,-24602,-32022,-14827,-238693,-169230,-69778,-143346,-113837,-10089,-15844,62848,-67177,-51383,9395,-7930,-76353,13128,-17411,-49119,32528,-34287,-20326,23169,-28263,-34248,7888,-11508,easy
766220,170927,14966,8883,10632,11057,17257,9989,1353930,144767,38882,13654,9364,41195,8011,19405,-202194,-38356,11667,11544,8054,15268,9945,-1763,-578726,-80009,-13640,806,-4717,4569,6075,7823,51548,41956,18361,-469,3014,18370,-3750,-4353,-1556124,-376532,630274,-183123,-41653,121965,-27215,-25307,32001,-2110,-10738,-1275,-1310,-12771,7731,-25927,-10699,13801,1934,-3870,-9825,-21168,9586,-12176,difficult
206584,71170,10669,10041,7682,8806,5121,2404,2666393,40485,52664,16212,8081,-987,4475,11594,-84276,-69724,-7484,-7257,-6846,-3718,-2663,-524,387954,122887,15370,53023,15078,51336,23881,20675,-59631,-36500,-4531,-7852,-4120,-4174,-4138,-1841,-2750669,472230,-447585,-110209,192611,-159387,-60148,22854,-19901,-23469,60280,-60875,-14927,21924,-19198,-2731,55054,-55510,-7138,26544,-28019,-12118,21199,-22516,easy
238703,49220,17559,11680,10370,27091,17802,17737,435398,23173,-16966,-10852,10591,-10560,509,-15717,2628353,681752,6653,5403,35199,18682,27814,-1527,-126456,419,21107,-4542,12844,13797,3707,5607,-104933,-43891,-15685,-8932,-2020,-13048,-12513,-14034,2192955,-2754809,21523,658579,-681333,-44310,23619,14454,-36792,16255,-9945,-4390,24608,-22355,-14864,29242,-4885,-26845,27305,-24107,-16220,14190,7134,-19641,difficult
494574,157805,31834,13078,24352,39505,18146,12323,338610,-88149,-17954,6997,-19695,-23997,-333,-276,1883356,27250,78166,89219,-3429,38537,80706,13054,240481,280267,54248,81605,16618,66410,36342,25963,1489231,-8700,-12268,26878,11713,29868,24436,14739,1544746,-1642875,1248750,115399,253017,-288967,96120,-23918,-66516,82222,-7614,-54727,16266,20047,-4905,62534,27873,-36542,81039,-44364,-11906,13330,12909,-11224,easy
53924,53933,8935,5338,8821,9892,8288,11739,224134,11924,-6811,-1610,-2529,5218,6381,-3257,226512,-14368,5871,1118,-3734,11711,-704,-3429,24681,-35197,-3353,-2978,-5893,-1041,-3787,-8406,11383,11656,6945,18729,12212,89428,30949,5459,2378,-201831,-13298,-26292,-20829,46853,12682,-9224,10298,2728,-4096,21707,-1205,-2159,18105,6493,-12752,90469,-7085,-3083,34736,-172,-4977,13865,difficult
