delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,state
1065332,154844,9079,13391,13790,14611,6496,5779,335090,81149,15320,17910,16812,28149,14508,16849,559586,22309,-9702,-9777,-3878,-20082,-10776,-13340,1002753,-27600,-7815,-16868,-11358,-18386,-10527,-14909,628388,226376,-1207,13089,6169,-2146,-2733,-4960,easy
1198879,100188,13714,8431,7355,7654,6955,2736,231294,60796,13096,10322,17791,9798,3161,4419,3026242,64148,11190,9904,-11057,7618,9453,253,-91427,-46181,-8536,-6714,-12364,-8165,-1520,-3885,-32059,100208,-800,-8863,-7887,-5885,3448,-1416,difficult
174932,45797,8416,8911,2672,3409,2477,1996,492672,98103,25630,19279,15955,13105,7711,4801,-257937,3606,-8136,1752,-13419,-5928,-4437,-1897,-332252,-80975,-24695,-17605,-14746,-12335,-7114,-4282,-363031,-79548,-18810,-15252,-11685,-10826,-4152,-2236,easy
212122,60491,14519,12143,10461,4873,3175,1769,171937,24097,6421,7341,4432,4097,15577,3339,137951,32485,7626,-2321,-1498,-2441,-11496,-2270,-84827,18250,-4687,-5322,-1698,-2583,-15304,-2842,67431,58447,21356,22049,21284,7352,-10406,402,difficult
75261,22141,2227,5648,3911,5325,6418,2775,100046,38567,5244,6748,3725,3552,2395,1802,49457,-25190,-4082,-3444,-2178,-40,-905,-1245,-48097,-28467,-2106,-5117,-1935,-1057,508,-829,-75714,4379,-2864,5261,4671,6416,12467,4992,easy
362941,45299,13279,7871,6311,3868,3283,2917,295074,52475,10400,8808,10341,6893,6329,2242,-58248,-36718,-4491,-6871,-9152,-5859,-5306,-1987,486464,-21102,1750,-5922,-7020,-4224,-4464,-1317,-224615,36291,11378,9982,4082,1009,633,5329,difficult
108278,26924,18863,13239,8785,6351,5037,2020,180140,65910,23995,17014,11162,8622,5478,3968,-144869,-56248,18010,-8794,-1256,646,1786,-451,93234,-10559,-9908,-13835,-6267,-5714,-4321,-2758,-163951,-50151,-23497,11303,391,-1746,1211,-2634,easy
405958,96752,15934,14296,11479,5388,5232,1876,93960,31843,8323,6333,2077,2264,1073,851,334087,84384,-2613,1137,4322,1845,1366,272,535557,72838,17565,13754,18667,3850,7906,2795,66350,37504,7882,8997,5216,3677,3204,9,difficult
175936,63792,3969,6782,6518,2738,2371,2181,38483,14985,5723,7111,3060,6944,6929,1486,35794,47502,-3987,-3815,-571,-4743,-5581,-98,222733,31116,-3482,-1653,-606,-4833,-3743,2974,153831,67803,2207,4481,11550,-3042,-4349,-791,easy
363710,47157,16362,15108,10118,8358,5352,3685,34630,29344,7631,13334,6444,8672,5783,5489,151632,-5462,-170,-10889,-3863,-7417,-3521,-4515,641840,57209,25212,12900,9981,12155,1584,1423,193768,1693,1152,3310,4905,-5681,645,-2319,difficult
1463860,83414,11974,5693,36676,28508,18410,10306,288068,91099,17017,46278,13118,13880,14126,6342,1653459,31652,-4806,-45488,5987,18598,20631,6615,397133,-47919,155,-40838,-4384,-7043,-6683,-1367,1476784,-6787,-10479,-35430,69070,32329,-1095,6644,easy
198846,45493,8320,10230,2464,2462,1233,729,766097,83240,50553,12258,12546,12559,10949,8292,-552981,27917,-40757,-9561,-6166,-9311,-10052,-7698,-425087,-74856,-38997,-5976,-12132,-11488,-9213,-7127,-723684,-66301,-46946,9454,-11948,-9493,-9883,-7863,difficult
1446831,283794,73559,51919,78297,53704,18079,4885,445345,108545,36632,22285,23012,10848,14798,11490,1193166,-40551,46488,22091,17839,7068,-8182,-9739,1334409,-44454,-36317,874,58678,44093,7136,-4762,476884,610751,100610,65937,89339,77407,10888,-5313,easy
272454,35869,7632,6403,10063,4350,5678,4771,75531,18471,16416,3720,2950,3327,3150,3495,80374,-12818,-14341,3477,-1489,-1954,-1747,-1225,475474,64113,935,6516,22974,7567,8899,7582,34921,899,-12945,-1943,-145,-2544,433,-2528,difficult
295906,60120,17417,11052,12071,3283,2413,1656,267125,53607,13121,11907,24161,9658,4448,1471,113078,-31654,5561,-9229,-20453,-8433,-2119,-363,-91323,-31539,-6032,-2783,-17678,-7582,-2776,-416,64589,82732,13359,9446,1862,-3111,-1209,1335,easy
1272081,29716,8555,7963,5588,10135,9365,2838,1213135,141815,20861,8761,15760,14269,7731,5660,-422551,-130787,-14806,-2479,-11857,-6380,-5281,-4469,281211,-129808,-5232,-7429,-10939,-11255,-5058,-4393,318178,-75703,-16879,7515,-7719,5232,15240,395,difficult
87713,43964,18994,4850,4813,3061,4197,5483,648314,82367,16562,18904,17874,14014,12407,7780,-553210,-44493,-2325,-15169,-16463,-11936,-10602,-7181,-610286,-57453,5266,-16771,-12887,-11289,-7221,3121,-518308,-13264,4356,-10222,-9833,-9633,-6807,-2831,easy
262905,122528,23360,18547,9861,11430,12847,12057,151530,90285,4734,9777,29554,9086,9113,5561,-85680,-73270,7767,2035,-20408,3556,-1404,1705,355671,147735,21198,27340,-10787,4794,6887,11190,64135,22264,26913,-3064,-27885,-1317,5720,6594,difficult
1081305,127590,24146,19012,10362,14542,10590,4534,750411,246148,34274,36939,7334,9098,8331,5180,792474,-85362,8810,1866,1263,16775,5603,287,475363,-178614,-24112,-29867,8694,-4979,3149,-1307,-275155,-91698,-15081,-25781,-873,4535,-1975,-917,easy
621577,104105,17043,12331,16013,16001,14212,8093,638853,105548,41863,5206,14117,10304,7641,3257,58725,-10848,-24883,14286,10421,9132,6174,-4,79583,-41565,-29673,2442,-8456,10104,13603,7337,-190135,48084,-19903,4646,3722,-2144,-63,7175,difficult
1660478,240381,25324,16272,15297,21462,21378,8713,165161,49553,10127,10594,11547,3480,2301,1470,1332469,389395,5608,3527,6592,16819,19709,5160,639860,185682,14169,11854,8314,14835,13157,8675,2513621,-2594,25815,1654,-3657,22293,24366,7894,easy
836008,170397,18824,38655,16930,10276,6200,4645,181974,52435,7582,7060,6342,8716,6148,2073,560577,-38896,-6450,262,-4915,-5756,-3367,334,1354274,-1230,32385,91943,11315,5749,5836,4433,47251,394011,7790,2579,25363,4687,-2314,2950,difficult
281649,107623,4441,5696,4865,4453,2977,2775,50767,19991,4945,10704,4609,8063,4038,2790,63200,21703,-274,-8114,-1240,-4571,13,-434,384227,199647,910,116,-149,-3685,-468,848,245219,41547,-2147,-7025,2156,-2574,-2728,-460,easy
840042,46037,13007,21646,3525,7441,9350,3807,1426420,121573,26355,33910,32169,19551,9017,9134,267365,-79201,1761,9156,-28821,-10153,9277,-4231,-1352517,-83521,-17947,-14579,-26936,-8924,-2761,-4359,-673983,-63885,-23858,-31370,-30176,-17253,-5516,-7390,difficult
1220920,142923,15858,13361,21566,10828,7041,6651,773032,84077,12553,31198,23082,21026,14937,9554,118207,-283,-8517,-24922,-3229,-8537,-9302,-7469,1595965,129145,-11149,-22367,-2954,-8122,-3390,2931,-370509,47675,29580,-6222,1634,-13934,-10995,-4170,easy
696573,101737,8137,11276,13175,7476,8203,7279,268422,64827,11367,8968,4981,2552,2705,1808,793878,137161,-2676,4091,5967,11119,8434,11133,-218589,-57337,-7963,-5854,-780,726,80,828,709165,30907,948,8688,19396,2927,7980,4451,difficult
203283,22276,8306,4374,3115,1947,1231,849,64859,26007,4229,3495,3176,4079,1932,846,255989,18065,15511,2811,-865,-2348,-13,430,94464,-17455,-1099,1458,949,-1524,-557,246,64818,-11802,-2180,-1633,-266,-2525,-1532,-667,easy
1305568,61179,46447,26927,28134,21846,18880,6512,639989,88010,10765,17499,20915,11647,20905,7321,138391,-75874,11673,-7901,-12275,15671,-10604,-3054,1065771,-749,6853,40423,27126,14055,8753,2876,792575,-3870,88520,-4237,6805,872,-4225,-2249,difficult
377210,137761,8719,6970,9806,13334,7885,7100,833546,388894,47484,36500,12513,35582,47345,16404,-690377,-261711,-36125,-33694,-8945,-24968,-40620,-8706,-63976,-269743,-36560,-25125,4590,-12836,-36252,-5791,-614654,-221945,-43610,-29772,-3766,-28941,-41507,-13416,easy
971902,84967,50341,26893,15546,55176,13113,12367,516615,109116,3084,10841,15784,13011,13745,11093,683613,-63615,14974,-9632,-12272,-5744,-4797,-7355,166808,-16058,55365,10612,-1655,4845,-1274,-6331,515441,7226,71432,47176,13212,127393,4176,17509,difficult
504085,30526,6655,13998,11355,6789,6858,2804,227873,30600,6170,5994,4468,4211,5980,5355,1029020,-16678,4260,10625,4502,3032,1501,-1045,-97725,-5656,-4933,-3949,-2543,-2526,-2308,-4679,-102658,22111,2127,17337,18703,7227,3440,-1929,easy
602563,502400,32837,12365,62659,49083,19685,6953,1174262,124914,32716,46155,13165,35550,17513,8327,-965973,-85026,-28670,-33452,-1459,-27269,-5689,-3386,-649613,-42619,-23232,-40282,-3207,-24155,3024,-4875,-99510,1260104,52264,-27635,153147,92024,9182,4139,difficult
695578,107560,24235,18319,13227,11940,8779,3919,327586,32790,59095,20386,8502,18068,6175,1815,11856,1806,-28581,7645,12639,2790,6230,2401,1328733,230753,-26369,1233,8550,-7512,4907,4284,-236612,-8250,-49631,-15080,-7014,-13662,-3324,-374,easy
83944,13320,6384,4916,5806,2076,859,449,678308,169988,34971,15226,10632,9549,4922,4284,-563858,-151753,-26489,-8683,-2552,-6658,-3913,-3766,-563858,-151753,-26489,-8683,-2552,-6658,-3913,-3766,-655377,-166497,-32784,-13563,-9374,-9102,-4362,-3973,difficult
384654,80341,47175,19687,6804,3567,1558,2002,528995,128886,11849,11338,12467,5148,5561,3125,-320785,-102391,-4307,-7988,-11282,-4293,-5056,-2832,-121568,41616,121552,43260,3211,1794,-2816,1875,9330,-84860,-11266,-10225,-8918,-2245,-4138,-2411,easy
297590,109957,6405,6059,2855,4208,2105,1158,214747,29537,14142,12079,7948,6070,6279,1516,199017,181724,-7858,-2449,-4703,2977,-2759,271,113003,57891,-6779,-6161,-6409,-4812,-4738,-941,-63492,1646,-8573,-9450,-4168,-3752,-5025,-403,difficult
585450,118975,31302,22420,15023,11192,7571,6491,434235,143508,18196,19078,17055,7769,6964,5880,1059926,-23139,5499,3003,-2473,13,3439,5128,-347632,-97198,21801,-13963,-7148,10108,-1191,-2081,-258649,46739,12019,20985,3524,149,-427,-1213,easy
792468,31771,13079,4381,8294,2909,2258,1832,320161,25348,6748,8973,9242,6754,4100,4824,1934715,24226,30846,90,13488,104,1244,-814,-271149,2720,-5856,-7123,-8478,-6054,-3571,-4389,-246645,-7678,-5998,-6744,-7853,-5585,-3200,-3772,difficult
1214737,61505,12785,5156,7229,4713,4335,3297,116261,118975,33918,13943,14163,9555,9463,4823,35350,-112428,-26238,-11038,-7821,-6205,-7773,-4091,3255827,44620,-9853,-3937,-64,-1236,636,3777,4250,-104602,-27308,-11386,-12916,-7086,-8248,-4265,easy
1138177,137235,50537,43571,34500,14327,12857,10656,503877,143997,28144,40866,19627,28119,7768,4435,2293183,5520,71545,1244,22204,-7279,3429,11733,-614,23488,13689,-2436,17588,-16559,11206,780,-389670,-49294,-18055,9306,4828,-17537,632,6151,difficult
208267,33391,7904,7514,5502,2174,2616,1787,60951,42496,5027,5434,4326,2599,1776,1166,349618,30047,14485,12866,5696,-404,654,48,-52064,-28579,-2097,-2344,674,-571,1545,1986,144395,-28784,-3757,-4281,-2843,-300,320,-171,easy
426202,62485,6664,20577,8557,11591,8089,3410,49225,37004,10568,11884,18171,12765,12366,7149,959796,35863,4143,36363,-8379,13944,5219,-671,65508,-33673,-9269,-9103,-16473,-12181,-11749,-6831,105626,74252,-6587,-1181,-3989,-5284,-6300,-3716,difficult
321870,29985,13882,4040,3625,3842,5137,2276,76261,14274,2404,3908,2933,7745,5269,1165,500065,20025,-778,-2066,-1498,-5838,-3904,87,94219,72,-1591,-2828,-2251,-7079,-4505,-790,142542,27035,36803,5291,5825,1208,8012,4035,easy
501119,138791,15585,14481,19033,6903,15260,8877,229433,32361,8027,10954,14317,8870,12792,5790,404221,263530,15273,17852,16157,-32,-4394,2479,101255,1477,7111,-5821,-4011,-4099,-5312,-3475,309582,54283,290,-1449,2002,-1769,17110,10257,difficult
260735,95146,23336,3182,2861,5222,5100,1594,435526,109810,14485,17907,20149,14035,8945,11439,-259254,-78509,-9549,-17082,-16932,-12972,-7207,-10509,151067,107001,37243,-11059,-17825,-2156,1764,-8723,-416187,-72483,-1140,-16033,-17107,-11312,-6093,-10304,easy
733953,85837,18974,14118,5224,7991,10258,7077,59022,36961,9040,5634,9924,7084,5745,4833,904140,-20184,-2442,13114,736,21,2563,4074,22186,128526,38493,11422,-6424,7164,12925,4700,1098467,38286,-6250,915,-8411,-4465,-1950,-2043,difficult
353373,76573,17871,18986,13706,10025,8910,5671,121474,17701,6679,6031,7335,7002,5817,3338,86578,-3080,156,7422,-2049,-3363,-3033,-1453,348047,134321,38570,35031,24293,12755,6062,9102,261073,45374,-5149,-3587,-3132,-322,6249,-649,easy
515526,115079,7446,11320,5940,10310,5798,7397,71661,41449,8412,5249,4782,11677,13580,6417,751514,116735,1741,5276,-1811,6293,-7823,6921,183935,116284,-3875,7877,4653,-1174,-4677,1385,396145,-12128,-764,5061,632,-9221,-10846,-5365,difficult
383764,78551,30571,8979,14371,20659,13856,9159,822663,73160,7321,7864,20773,9486,6536,4899,-423469,65579,78698,7254,8799,22122,21580,10843,-584782,-18415,-3148,-6059,-18644,-7678,-1832,-2405,-308447,-30990,-5799,2149,-9361,19076,2211,4341,easy
751618,63568,9078,14632,8878,14069,10596,5597,67044,48544,34018,10018,3017,12988,13704,10584,122269,30306,-21003,3577,9993,-2966,-2802,-4459,1299544,11510,-23116,795,5664,953,-79,-6293,631908,3256,-30700,9469,1926,5255,-6442,-4210,difficult
235050,49523,4369,2993,4022,2115,2988,1172,581748,52592,17573,12885,6978,6825,5271,4136,-274638,-9693,-13392,-7484,1074,-4587,-2652,-2808,-373926,32789,-11058,-11715,-5971,-4539,-934,-3559,-391529,-32304,-15162,-10478,-3971,-5005,-3264,-2525,easy
953618,194748,19215,16462,10822,14727,14397,9779,74060,12678,5404,4710,3755,7538,12180,4356,466514,257610,16013,12007,2888,7931,4540,2876,998184,247847,10894,6748,483,4431,-2400,4622,1173975,40752,14526,16501,17831,9205,4511,8770,difficult
