delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
419559,169381,31329,28653,22729,14532,20550,8454,25116,67098,-2824,-19188,-12743,1599,-14586,-2647,106683,-88522,-21558,-9023,-14190,3628,-11861,1791,-314721,-52826,-10546,-10123,-11813,577,-5763,-1419,-312245,-109503,-24773,-26743,-20506,-9675,-17003,-6459,81567,-421404,2476,-155620,35696,-56677,-18734,11012,-14227,10165,-1100,-16620,-1447,2377,-8693,2029,-3051,-10252,2725,6098,-11240,4438,-3210,-5040,easy
193762,17243,14572,7346,6989,9043,3866,6676,214966,63767,26551,423,12463,23164,4008,4434,245916,147651,28915,46931,72916,32656,18573,5177,-96964,22961,2567,2903,9026,23266,7579,-2652,-99508,1440,-12939,-6183,-5358,-7737,-3482,-6343,30950,-342880,-2544,83884,-124690,-21521,2364,-26348,-15506,46508,-44028,-9086,60453,-63890,-14384,9492,-9390,-31003,14565,-10994,-11061,743,-7829,-3691,difficult
48533,32365,11781,8547,3952,9708,9225,4771,-43705,-29418,-10653,-5518,-1546,5315,-8164,-3004,-19689,-26204,-4217,-7156,-732,-4273,-6563,-2604,-19689,-26204,-4217,-7156,-732,-4273,-6563,-2604,-12540,-1146,-7819,-3988,-837,-4821,-4288,-2468,24016,0,7149,3214,0,25058,6436,0,-3602,-1638,0,3168,814,0,-105,-9588,0,-548,1601,0,2275,400,0,136,easy
30947,16849,8482,15167,7748,19850,5187,3720,-23500,-9514,-2264,-9382,-3629,-10610,6751,453,31543,22078,-3655,-10937,-6185,-15898,-4419,-1752,938870,78799,13815,19097,17399,-7466,-2342,5781,385858,81322,1932,11325,7673,-12429,2292,1944,55043,907327,-553012,31592,56721,2523,-1391,17470,-11883,-1555,30034,-7772,-2556,23584,-9726,-5288,8432,-4963,-11170,2077,4634,-2205,7533,-3837,difficult
415165,78654,22944,8008,23236,9833,13840,6907,-27688,-43971,1163,293,-20853,-5340,-9645,-4544,740155,61744,10942,6202,-7573,24320,-4921,1709,-397874,-62165,-17365,11583,-6623,882,-6291,-1283,-170023,-25780,-17271,-3790,-20933,490,-13125,-4439,767843,-1138029,227851,105715,-123909,36385,9779,-28307,94,5909,5381,-15373,13280,950,-14310,29660,-23438,-392,4724,-1370,-6834,6253,-2992,-3156,easy
233638,131759,14833,12835,3071,10585,10834,3888,-115587,-108613,4744,-5218,11727,5176,-5316,1122,-211054,-69489,11031,5085,8597,3440,-5034,6257,567111,337523,82905,12137,24475,-3971,-1414,3258,-159627,-85241,21938,-3180,4949,-4658,-8181,278,-95467,778165,-726738,39124,407012,-422764,6287,71874,-60967,10303,7052,-15317,-3130,15878,-19526,-1736,-7411,-687,282,3620,-6767,5135,-2999,-2980,difficult
619203,143274,6448,4863,17905,13926,15783,7633,-523025,-121862,-3252,3252,-14618,-8272,-14019,-5395,-384601,-120334,-4495,5390,-11233,-8433,-14354,-6337,-587145,-118516,6692,-115,7820,-410,-10774,2931,-565510,-102871,235,20221,-8420,1054,-123,7440,138424,-202544,21635,1528,1818,15645,-1243,11187,-6457,2138,-5505,20336,3385,19053,-16240,-161,8023,1464,-335,3580,10651,-942,9268,4509,easy
57602,18949,2819,2867,3481,2187,1748,601,-36269,-12745,356,783,-1511,1961,5,102,-26598,-14276,1956,-227,-754,1117,-778,168,-52083,1185,225,2660,6416,6200,4100,3856,-34428,52976,15808,7024,862,17584,2275,2719,9671,-25485,17655,-1531,15461,51791,1600,-1731,15583,-1010,2887,4364,757,7170,-5554,-844,5083,11384,-783,4878,-1825,66,3688,-1137,difficult
45962,32155,9820,11506,8990,10295,5052,4139,30185,-14555,-4941,-4787,-4290,-6230,-2028,-3359,-30453,25249,-1159,13939,1968,4789,700,3825,33866,-24307,-1450,-2584,6356,-141,-1621,193,-21491,-31042,-7428,-11208,-8757,-9155,-4467,-3937,-60638,64319,-55357,39804,-49556,-6735,3782,-291,-5978,18726,-16523,-8624,6258,4388,-15113,11019,-4930,-9014,2728,-2321,-2846,7184,-3632,-4130,easy
223489,40474,18387,12671,8935,11836,7211,5642,-15476,-32870,-13404,-8533,-6016,-10187,-5291,-2839,-130410,1086,-11063,12731,2682,3986,5066,1844,-199995,-27199,435,-5609,-879,3529,181,4068,1226,8523,-13671,-8308,-7017,-9417,-3375,-4439,-114934,-69585,201221,33956,-28285,35722,2341,11498,-14106,21264,-18340,-2699,8698,-3561,-6138,14173,-457,-12946,10357,-4885,-3556,4683,2224,-8507,difficult
514965,23116,6119,7693,5074,15333,7755,3783,-394463,-6227,-3193,-1798,-1482,-9552,-3691,-471,-425266,61813,16447,5608,-914,-1452,5457,1091,-497592,17552,12084,-4556,1449,7226,-729,389,-503158,-21232,-2799,-4922,-2290,-13064,-6099,-1755,-30803,-72326,-5566,68040,-44261,-38784,19640,-4363,-14883,7406,-10164,-366,568,2363,-3739,8100,8678,-20290,9148,-6186,-5370,1562,-702,-2144,easy
26334,21414,13949,10663,5733,13872,4150,2870,15541,-9,-8530,-8401,-2225,-11313,-2921,-2474,-18973,-6470,-12872,-7573,-2262,-10613,2611,-445,-22590,-18808,-8140,-8698,-2778,-7864,-2109,-37,-19338,-15259,-13368,18735,3389,-7519,-866,194,-34514,-3617,3252,-6461,-12338,3549,-4342,4732,-5228,828,-1125,27433,-37,-516,6167,700,2749,345,5532,-4720,1243,2029,408,231,difficult
75877,14323,4670,6990,6603,7769,3269,5485,310332,11031,-4255,-1707,-4789,-3386,-145,-2817,-36805,7863,3260,-703,-506,-2675,-1279,-1021,398008,29675,7118,4870,3034,-720,9887,1784,519271,442921,42418,22128,9189,5129,1630,603,-347137,434813,121263,-3168,21812,413246,7515,3858,35300,1004,5573,17258,4283,3540,6155,711,1955,5849,-1134,11166,-8257,1796,2805,-1181,easy
127880,13367,15792,14512,15549,9768,4962,4464,-68971,40085,-12096,-8324,-14317,-5987,-2572,-1896,-89871,-7348,-4527,-4541,5244,1254,-1303,2110,-95297,15960,-12232,-7666,-9306,-8117,-3794,-2116,578037,162516,548,39002,-5271,-4627,-1004,719,-20900,-5426,673334,-47433,23308,146556,7569,-7705,12780,3783,-3125,46668,19561,-14550,4035,7241,-9371,3490,1269,-2491,2790,4006,-4226,2835,difficult
118932,48513,9389,15624,9208,20879,9516,8833,-111612,-16431,5421,14547,-2066,4940,-2984,4036,-49075,-3955,-7804,-13403,-6304,-17385,-7285,-7797,-81284,-33836,2070,-11687,18,-2054,2665,-2290,-28344,-38149,-7648,-11767,-7329,-15543,-7954,-6441,62537,-32209,52940,12476,-29881,-4313,-13225,9874,-9718,-27950,1716,-80,-4238,6322,-7347,-22325,15331,-13489,-4301,9950,-10619,-11833,5507,-4151,easy
585357,21776,15026,11883,8872,12232,3858,5648,-521618,30429,8565,-2774,-3873,10296,9544,-1987,-534749,-18706,-14501,-11192,-7829,-11053,-3376,-5122,-546637,29644,2580,-6494,10006,-92,1469,-2620,-451887,10456,-12584,-8348,-7020,-7441,-114,-4059,-13131,-11888,94750,-49135,48350,-19188,-23066,17081,-15164,-8418,4698,-1854,-3956,17835,-17026,-21349,10961,-7349,-12920,4845,-1583,-3135,2502,-1439,difficult
35352,23320,3223,3648,7151,18233,23772,8108,268662,-2532,8775,4060,1284,-12446,-22113,-6212,43392,-3861,16506,3571,-3737,-4377,-15817,-4675,-10694,-4560,12462,6101,1790,-6734,-19557,7629,163584,-5949,15963,735,-1599,-11101,-21608,-5173,-225270,-54086,174278,-1329,-699,-1389,7731,-4044,3501,-489,2530,-5366,-5021,5527,-3389,8069,-2357,-4367,6296,-3740,-2051,1537,12304,-12802,easy
708515,141276,9085,7482,8624,9021,3852,2225,156801,-81455,5205,-457,-3311,-6443,-3138,-1357,-174199,27699,23384,15355,10424,882,2028,3296,-694677,-119143,-7440,-6319,-6665,-8149,-3575,-2055,511582,-103329,-4722,802,-5343,-6695,-2544,-1842,-331000,-520478,1206259,109154,-146842,15814,18179,-30824,2718,15812,-21674,7121,13735,-17089,1322,7325,-9031,1454,5166,-5603,1031,4653,-5351,213,difficult
511480,36002,3184,9764,6707,9171,10226,10032,-110649,-27362,226,-7221,-4659,-5580,-7781,-8288,-480456,17689,7771,144,1173,3425,3439,-4189,-264799,562271,186441,26616,18670,7887,-3894,-5567,-484462,-23611,6305,-1701,-4205,7699,-1277,-6545,-369807,215657,-219663,45051,544582,-585882,7545,178670,-180136,7365,26472,-28317,5832,17497,-22875,9005,4462,-188,11220,-7333,2617,4099,-1378,-978,easy
842577,43409,15901,15213,9550,10112,2877,3124,-826688,-31111,-12693,-6784,-1745,-2369,527,-960,-732493,-38146,-10982,-4742,-7912,-5568,-2037,-2510,-604334,34314,-10618,-6698,-7362,-7238,-2195,-2161,-538449,-20439,3617,-9156,-8259,-9601,-2438,-2456,94195,128159,65885,-7035,72460,-54753,1711,364,14235,2042,-1956,-2458,-6167,550,-897,-3199,-1670,-2363,-2564,-158,-243,-1550,349,-295,difficult
760640,96488,27451,20415,13220,19866,43570,14124,-755187,-87521,-20146,-10350,-9764,-4615,-10457,4513,-642663,-71922,-21605,-7309,-9492,-15284,-40720,-12688,-720646,-59748,-5433,2353,1574,1875,-36683,-11009,-682851,-45025,5043,-4908,-4780,-2906,-34908,-6020,112524,-77983,37795,15599,12174,14723,-1459,16172,10476,3041,9662,-7261,272,11066,-6354,-10669,17159,-4781,-30263,4037,1775,-17201,1679,4989,easy
698352,70792,20466,13902,25227,15362,6866,1938,-642547,-54028,-19825,-12607,-23145,-13674,-6056,-1370,927045,-48986,-4072,-10567,-23918,-8152,-3276,-14,731044,164195,23237,20317,-1838,9600,-1151,-226,-106951,-8116,5289,4262,-9797,-6063,-551,3573,1569592,-196001,-837995,5042,213181,-172311,15753,27309,-17948,2040,30884,-16055,-773,22080,-7959,5522,17752,-15663,2780,2125,600,1356,-212,3799,difficult
86432,9943,13481,12036,16834,7896,11103,4186,-80351,-3441,-11589,-8934,-13249,-4153,-7489,-2408,-74606,33604,-4814,1446,22635,122,-3657,2293,-65505,11194,8376,-7269,-6898,3975,-3542,1445,159349,13485,-11800,-7899,-16475,-5523,-9340,-2987,5745,9101,224854,37045,-22410,2291,6775,13190,-20176,10380,-8715,-630,35884,-29533,-9577,4275,3853,-9498,3832,115,-5798,4701,-848,-4432,easy
20812,8936,1718,3893,4300,6621,5551,5091,44964,14248,5043,372,-503,-2925,3878,-2764,562731,74397,10103,2033,22299,8303,3912,181,30680,59135,13486,-447,-2490,-3448,-3911,-3082,-7163,290,5368,-79,-169,-888,-3011,-1968,517767,-532051,-37843,60149,-15262,-58845,5060,3383,-8118,1661,-2480,368,22802,-24789,2321,11228,-11751,2560,34,-7823,900,2945,-3263,1114,difficult
67866,74603,23809,21193,3643,10764,6561,5805,-14621,-11285,-6735,-2803,2631,-1889,-3374,-2957,-6129,-62074,-12977,-20187,-1544,-8482,-5609,-4951,108373,-18120,-12995,-15978,-1348,-8831,-2836,-3878,-48005,-58737,-19608,-14825,15079,10995,8724,-381,8492,114502,-156378,-50789,43954,-40617,-6242,-18,-6613,-17384,4209,1153,-4175,196,16427,-6593,-349,19826,-2235,2773,11560,-1994,1073,3497,easy
75375,29354,8701,9143,12613,11656,14763,5107,-71499,-17787,313,-4763,-11152,2522,-3691,-1696,-73940,-23353,-1703,-68,-8571,9711,-7856,3877,-44329,-11757,-3892,-7674,-8752,-4243,-9844,-1590,-62119,-10177,-4632,-7884,-11780,-6975,-13283,-3357,-2441,29611,-17790,-5566,11596,1580,-2016,-2189,-740,4695,-7606,-210,2581,-181,-3028,7189,-13954,-2732,-4165,-1988,-3439,5573,-5467,-1767,difficult
368677,118341,9175,6527,7687,4733,6932,5754,1033528,99615,33702,22056,5926,9400,4046,-3003,307080,-26855,-2674,-4437,13206,-121,-911,-1408,-312745,-94771,-6667,-4347,-5105,-1666,-5584,-5015,-333319,-100014,-6597,1934,5964,11299,1078,844,-726448,-619825,-20574,-126470,-67916,-5243,-36376,-3993,70,-26493,90,6281,7280,-18311,11069,-9521,-1545,12965,-4957,-4673,6662,1595,-3607,5859,easy
118900,34039,3197,2341,3432,4791,4339,1939,519157,110378,54782,17897,15746,24865,4671,3841,-38189,38183,43656,9320,6459,3506,5177,5683,71483,-13548,3566,5247,-82,-1926,-3116,858,-91891,-8268,1752,556,-409,-2531,-2879,-701,-557346,109672,-163374,-72195,-51731,5280,-11126,-40090,-1814,-8577,-4073,-4691,-9287,-6541,-327,-21359,-5432,-605,506,-8293,237,1842,-4825,-1559,difficult
595648,18503,10865,14664,6961,7709,5267,5224,-593382,-13073,-5297,9547,3291,3440,-893,370,-21857,67395,73702,-2930,15507,10807,4198,925,-450028,23602,-939,-1375,-671,-4537,-3728,-3667,-381394,3490,-5003,-3583,2932,3673,477,2633,571525,-428171,68634,80468,-43793,-20112,78999,-74641,-4064,-12477,1555,-2208,12216,-16178,3603,7367,-15344,8210,5091,-7926,4205,555,-4592,6300,easy
62797,12506,6710,2870,2857,3439,2140,1529,1193141,55145,16984,18789,6934,3111,1624,1943,-37788,27989,3859,7017,6014,2851,3809,7378,-49745,33093,6466,18631,3252,11424,3874,1352,-40070,-6348,-5431,3748,29,-2064,-1293,-173,-1230929,-11957,9675,-27156,5104,-39441,-13125,2607,-11897,-11772,11614,-14883,-920,-2762,-3223,-260,8573,-13488,2185,65,-5167,5435,-6026,-1525,difficult
278057,20369,6695,6675,6754,5626,3443,2622,-266673,-503,3391,4130,2496,2776,1543,2244,-254574,-15165,-4761,-2907,-3127,-2405,-1424,-1722,-266073,-14720,-4939,-1692,-3658,-3015,-1258,-1060,-94038,98094,57079,30081,9359,3280,14288,10621,12099,-11499,172035,-14662,445,112814,-8152,-178,62018,-7037,1215,31773,-5623,-531,13017,-5181,-610,6295,-2967,166,15546,-3966,662,11681,easy
36762,17775,3798,7004,8325,9678,6628,2934,42865,10572,-615,14585,4061,6792,1754,802,25609,41062,-483,-3098,-5207,855,-3091,2693,-13539,6682,2590,10654,-3456,143,-4583,816,102902,-11520,49,-6113,-6449,-3972,-5789,-937,-17256,-39148,116441,30490,-34380,-18202,132,3073,-2541,-17683,13752,-16767,-9268,1751,-2993,-5937,-712,-4115,-4845,-1492,-1206,1891,-1877,-1753,difficult
185044,46284,12181,7746,7302,8774,6485,2942,1173772,155528,23517,-1503,11112,-5616,881,-1431,-146524,-22620,-5863,-835,-5567,-7255,-5791,-2331,-129139,-29188,-5215,-3114,-3926,-6810,-5756,-2299,556846,7130,-3595,16684,1332,-5333,-4047,-1135,-1320296,17385,685985,-178148,-6568,36318,-29380,648,1620,668,-2279,19798,-16679,1641,5258,-1639,445,1477,-6672,35,1709,-900,32,1164,easy
222680,25148,7156,5781,3669,3424,3409,1847,-211075,-16577,279,-1605,-697,-1719,-2233,-1179,3252083,62389,41546,45720,8658,5019,-745,581,-86422,-13787,-4829,-4181,-239,-391,-2645,-256,-145948,-1709,-5274,8845,5112,-1709,-1655,-1118,3463158,-3338505,-59526,78966,-76176,12078,41267,-46375,-445,47325,-49901,13026,9355,-8897,5351,6738,-5410,-1318,1488,-1900,990,1760,-837,-862,difficult
426505,24911,6969,3107,3846,2337,2444,1541,-364293,-17563,4858,5741,10062,11109,625,2796,-329615,23248,2277,1616,2330,274,-1281,135,-86624,50522,23941,6031,9701,8219,4192,2049,240358,110359,64163,8139,9154,5728,4218,2248,34678,242991,326982,40811,27274,59837,-2581,21664,40222,-4125,4415,2108,-7732,7371,-547,-10835,7945,-2491,-1906,5473,26,-2661,1914,199,easy
257891,55624,14396,14931,10826,19947,10964,8290,-242278,-31778,-9852,1290,9672,-8707,2929,5560,-184873,-29202,-3070,-12722,-7476,-14301,-8463,-6901,-231962,-42025,-13031,-12209,-8011,-18250,-9684,-6823,-236504,-15737,-3522,-5625,-4029,-10611,-5287,-1148,57405,-47089,-4542,2576,-12823,26288,6782,-9961,9509,-14012,513,6584,-17148,-535,3982,-5594,-3949,7639,-11392,-1221,4397,-12461,78,5675,difficult
154242,48110,11995,8496,10150,14275,4755,3949,645051,113693,29923,25973,2180,5050,-1734,-2704,-35061,-36599,-11444,-4401,-4241,-11897,-3916,-3698,-133670,-20393,-7671,-7134,-7805,-12202,-3559,-3055,-150601,-45278,-10863,-7543,-8610,-12770,-3675,-1883,-680112,-98609,-16931,-150292,16206,-24885,-41367,3773,-3192,-30374,-2733,-409,-6421,-3564,-805,-16947,-305,-568,-2182,357,-116,-994,643,1172,easy
147416,27334,2348,7715,2707,4704,3356,1489,417279,114557,4094,-2,6401,-127,-2049,-908,2665750,39445,47942,32147,13294,8126,-688,2733,-21565,-8181,-976,-4802,-961,-3558,-3003,-1190,32777,9155,6855,12349,1855,-1186,-1989,-790,2248471,-2687315,54342,-75112,-47626,17336,43848,-48918,7831,32149,-36949,17151,6893,-14255,2816,8253,-11684,2372,1361,-2315,1014,3641,-3923,400,difficult
558457,44845,39182,11680,10682,7719,5351,2576,-467213,-40134,-36594,-6013,-7233,-4858,-4841,-2149,-419669,24959,-25616,1750,1035,318,-2913,-1432,-497871,-40562,-34184,-8199,-8724,-4850,-4708,-2147,-431757,81121,-37169,-4496,-1721,-4373,-4682,-1543,47544,-78202,66114,65093,-65521,121683,10978,-8568,-2985,7763,-9949,3703,8268,-9759,7003,5176,-5168,477,1928,-1795,26,717,-715,604,easy
404240,51459,28113,11116,10328,12715,6719,5280,619905,46756,-2795,22162,1155,-795,-4393,-494,-347793,11208,-20148,17604,4242,6946,-3093,-1176,-281805,-44188,-18219,-8513,-9634,-8751,-5117,-4269,-392338,-29048,-20450,-5270,-5304,-10290,-3949,-3478,-967698,65988,-110533,-35548,-55396,15140,-17353,1929,-2231,-4558,-26117,3243,3087,-13876,4330,7741,-15697,-1539,1300,-2024,1168,-682,-3093,791,difficult
250270,23327,4444,8069,7426,5457,10568,4495,-163733,10323,1024,2846,-3557,3334,-8863,-3995,-179931,10656,3240,-1989,1597,-1037,-9651,-3889,-205580,11992,3555,-5125,-6193,-2839,-9457,-3587,-176482,33866,1079,-7312,-4044,-4026,-9531,-3027,-16198,-25649,29098,333,1336,21874,2216,315,-2476,-4835,-3136,-2187,5154,-7790,2149,-4371,-1802,-1187,-788,194,-74,106,302,560,easy
502948,84188,11077,22990,9315,8221,7944,6161,-339661,71021,2268,-13347,-2076,-2367,-6124,-5354,-368045,-67996,-6807,-16279,-2633,-6073,-5869,-4655,-496515,-63950,-10051,-17705,-721,6998,-491,-2082,-481771,-53372,1335,-7484,-1365,-1554,-2472,-2815,-28384,-128470,14744,-139017,4046,10578,-9075,-3244,11386,-2932,-1426,10221,-557,1912,-644,-3706,13071,-8552,255,5378,-1981,699,2573,-733,difficult
159023,13287,5148,4743,4224,3743,2606,1353,-105712,4500,-3427,-3101,-2551,-2014,-2236,-681,1587027,42643,9075,10926,613,8763,5086,9046,-101365,4426,-2967,-4294,-2240,-3095,-2245,-996,-58652,-5466,-4300,139,-2096,-755,-1783,203,1692739,-1688392,42713,38143,-38217,-9892,12502,-12042,-1333,14027,-15220,4433,3164,-2853,144,10777,-11858,2340,7322,-7331,462,9727,-10042,1199,easy
52000,11155,5039,6566,10148,5014,5058,6179,101956,-3715,-4239,-6113,-9118,-4449,-4576,-5789,-40896,497,8323,10151,10301,6881,-1655,646,-23322,-4093,-4822,-4460,-7474,-1734,-3360,-5090,399353,93502,2681,2162,15933,7631,4142,4174,-142852,17574,422675,4212,-4590,97595,12562,-13145,7503,16264,-14611,6622,19419,-17775,23407,11330,-8615,9365,2921,-1705,7502,6435,-5736,9264,difficult
41227,19291,4321,5929,3302,8091,5155,2969,140257,22627,-2520,16958,-499,-3227,-4099,-645,-25627,-13068,18079,2915,2810,4404,-1665,1735,193864,-11855,-3009,1070,2260,-3620,-3708,-2073,68675,19792,4456,8629,4572,4981,831,5359,-165884,219491,-125189,-35695,1213,31647,20599,-21088,7465,-14043,-1845,7559,3309,-550,2312,7631,-8024,8601,2434,-2043,4539,2380,-3808,7432,easy
654768,94844,31720,14832,9620,10146,6346,4251,295511,-16078,-28598,-11828,-3514,-7158,-3065,-2462,316567,-37145,-26312,7225,1679,4503,-1798,-2182,-588561,-87007,-29983,-12595,-8411,-9096,-5287,-4001,-40966,-48584,-23503,3320,-1431,-3399,-1213,-2630,21056,-905128,547595,-21067,-49862,38423,2286,-3671,6480,19053,-19820,15915,5193,-10090,6980,11661,-13599,5697,1267,-3489,4074,280,-1819,1371,difficult
75714,45987,10172,6768,5129,8408,4042,4735,-64132,-42160,-6209,-810,169,-6318,-303,-3869,292579,-10054,42774,84250,31407,7423,-1360,4530,-13206,-4980,-7797,4310,-1194,-5356,-1590,-3837,18161,-311,-7252,-1010,-1889,-5336,-436,-3161,356711,-305785,31367,32106,5074,4669,48983,-50571,545,85060,-79940,-5320,31238,-32601,-695,13741,-12779,20,-1057,-230,1154,8399,-8367,676,easy
49283,37754,12167,8943,2432,5270,1649,2165,-16589,778,-7310,-6031,5179,12585,1452,3329,10177,-16520,-11121,-7994,11990,-2950,-1125,-1580,14246,39087,1089,-804,605,4415,2919,1411,-44584,-35697,-10571,-5819,5588,-4196,-1397,-1348,26766,4069,-58830,-17298,55607,-74784,-3811,12210,-11660,-1963,7190,-5015,6811,-11385,4983,-15535,7365,-8611,-2577,4044,-4316,-4909,2991,-2759,difficult
