delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,state
270113,58963,9987,8701,6451,14792,20388,10659,1032709,109639,14103,26462,30818,32029,26734,12041,-1003981,-81185,-732,-22740,-23023,-13974,6116,1121,-521212,-20168,-7501,-12782,-25712,-20500,-18808,-3885,easy
1391117,340587,104296,25189,30348,40505,52065,27324,335886,210349,17986,19614,27683,21184,20750,7503,1403746,338232,171575,7919,638,25002,38030,35029,706716,-77757,1044,3231,4691,13639,24600,4612,difficult
1059411,226992,11103,11325,5385,14644,5242,5227,471101,89524,36473,11040,17280,18621,12370,20859,-409185,-68256,-35063,-5219,-13586,-12299,-10670,-18540,1585804,343191,-15677,5788,-10204,4344,-3587,-12725,easy
2210898,934501,181078,89789,45785,76773,72523,34484,529579,91751,39978,32048,21156,22997,9993,8428,931806,-41495,82672,-397,171,42953,18535,1223,2430831,1726995,199527,115879,49086,64599,106525,50889,difficult
198576,43850,21474,2628,5014,6290,3657,3672,1643497,220671,202467,74042,35987,47497,41358,27830,-1490977,-205384,-190812,-72394,-33375,-45755,-38518,-25602,-1398866,-148258,-171174,-70434,-28572,-36660,-36884,-22715,easy
1172346,146837,13239,18034,9388,11997,28368,3797,1105091,145224,18272,22977,11287,22808,28285,13431,255976,-42870,-4514,7408,-609,-14132,8616,-10365,-121466,46095,-5552,-17294,-3190,-7491,-8450,-8904,difficult
120254,15801,11753,10244,5222,9047,8281,5910,530386,22811,3493,11461,2120,9854,7241,3327,-528132,-19010,1073,-5691,1741,499,-198,2511,-292133,4990,15446,3256,4463,-2114,2277,2654,easy
159967,178242,15727,13648,11774,12639,10411,7091,781839,56236,24263,9809,14618,12597,13101,6723,-582219,153246,-4646,2693,4099,3130,1405,-2385,-661525,90765,-12426,4984,-9787,-3046,-6785,3121,difficult
140767,62594,13296,12325,5920,12096,85917,16060,148447,45372,20228,4975,5943,6178,5338,3133,36043,58989,4889,18718,4925,13591,165290,27139,-51403,-24545,-18753,-4018,-4971,-1756,-4133,-1285,easy
267321,67678,6058,4811,5302,3343,3441,2451,1715396,148472,91825,141148,16412,68724,97221,30380,-1595519,-112252,-84711,-134770,-11218,-64569,-93013,-27883,-1300632,-49336,-86824,-137904,-11003,-66194,-94548,-27976,difficult
292228,63856,37172,4621,7135,10537,11779,4601,1286897,156027,74791,41915,23742,36357,37253,24275,-1108481,-52358,-3127,-37288,-14259,-24081,-29236,-19111,-880857,-131984,-72111,-37301,-18955,-27559,-21712,-20237,easy
1133520,232737,65471,40667,32270,33199,22416,11160,331871,92193,11243,13122,16204,12814,11553,7364,1205543,309340,108833,61710,39564,49645,26294,10319,397754,-28252,-377,-6621,-7433,-8876,-4569,-2728,difficult
492758,97461,10985,8942,7128,12657,11400,11341,413738,123855,19778,22530,39040,33223,41715,26171,58982,-90255,-16003,-15966,-36015,-28171,-36377,-23445,99058,37466,-1584,-11211,-27810,-12961,-24254,-6216,easy
170997,161031,43461,29074,19270,16832,15131,9102,444925,74045,16481,11877,4082,7442,4744,3238,-322652,36174,54477,18272,8521,3128,9840,1640,-225205,137797,-518,16122,21854,15651,10934,10088,difficult
463140,111853,21258,13332,14753,10626,13095,4645,296874,127374,11625,12927,16226,12627,18038,18692,492278,76483,18895,10145,12457,4305,2707,-11497,-159746,-107525,370,-9336,-15404,-8307,-12593,-16597,easy
754293,89884,36507,17228,12254,32105,27558,14463,608005,65882,38261,7191,9070,8864,7929,5541,447906,73761,-563,21086,8553,30222,36618,11647,-155331,-25757,-2945,-1012,-2186,16259,2639,6196,difficult
1242469,125934,39131,30102,6296,8456,16795,12118,1382972,303623,83500,115763,17764,56999,74179,42298,-190495,-114490,-38478,-63213,-8142,-46481,-62177,-24341,-90512,-240888,-50260,-108109,-14794,-50606,-52592,-36020,easy
862166,212235,56820,18076,13099,72688,106981,38936,516490,102177,42646,30886,52223,28911,26653,16889,479659,66520,-4504,-13412,-45412,38419,92518,14705,211693,153595,32852,-12209,-32837,49134,68137,29389,difficult
476890,446874,38884,19099,12982,33633,80340,9901,1166961,263929,80191,16568,26134,69961,43121,17592,-959975,-198454,-76129,-5265,-21725,-56546,-12997,-14836,-420167,564343,-6486,10326,-4579,-16111,87434,-547,easy
717481,50605,15781,14902,10744,5111,11094,3502,644085,195765,30453,13877,16033,18347,19659,8896,-366482,-184183,-28090,-11518,-10012,-15713,-13960,-6374,513273,-106137,-1254,13568,-566,-10759,-3171,-4415,difficult
