delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
1061109,79209,20228,10244,21274,13910,14014,7323,1301436,38493,34695,39354,12980,5255,3140,2919,-1287324,-2413,-24241,-28962,1870,1979,5004,5087,806670,83845,-4694,-29259,14718,15331,16743,3721,easy
733118,22524,3479,12527,9512,17819,6135,8087,332684,157723,47219,19667,13569,19918,19080,10217,-145764,-125388,-45283,-14249,-9977,-12834,-15032,-7499,946631,-145011,-42197,-32,1862,8635,-10858,3239,difficult
1501199,281140,106497,40850,56255,64809,47475,38234,315358,56924,13983,13095,8412,18891,18289,13129,683572,199435,112446,21974,24766,45971,7087,27954,1688109,248997,72581,33535,70919,45865,51285,22256,easy
136002,46894,9910,6436,6520,18466,7509,8584,1314787,263330,52454,27072,19902,67472,59115,48056,-1174271,-229647,-42918,-24894,-13898,-48013,-54533,-34959,-1183299,-203226,-42170,-16378,-12867,-50000,-48679,-43985,difficult
491999,125400,20523,21940,22408,10802,48387,8017,435830,198877,17850,7632,8239,10529,8644,4769,-172098,-179470,-8194,2574,-4106,-7386,-2610,-2299,284435,32516,13540,26041,32443,7932,82095,8794,easy
24560,17136,3394,6639,2289,11952,6124,1276,1375797,148442,43127,39444,14500,38638,34190,22107,-1360339,-138846,-39394,-38222,-11717,-26053,-26707,-21373,-1342135,-123767,-40073,-27388,-12705,-27319,-29425,-20290,difficult
89377,9579,34217,7022,9919,20476,14887,6843,559925,74972,12195,12331,8662,27934,32777,15916,-435659,-60349,55610,-1344,9962,9685,-3759,-3319,-505437,-70438,-11567,-9274,-7449,-24602,-32022,-14827,easy
504234,56792,8205,10495,3829,4625,3449,1354,640518,108136,7842,19143,6115,27622,16702,15632,58898,3191,7992,948,991,-19151,-10083,-13173,-331466,-105879,-7266,-18245,-5564,-26844,-16424,-15384,difficult
303240,69977,7980,3760,10742,14420,8526,5763,1305460,284684,24238,46822,27334,48005,39410,21815,-923929,-189125,-13148,-42217,-15813,-33397,-31043,-15084,-1080511,-240290,-19369,-43908,-17372,-33774,-30726,-17021,easy
74587,39839,11125,6027,5998,21178,10526,3003,128449,74000,13287,15057,5130,16430,20108,14164,-95517,-25815,-6674,-10111,30,17121,-8249,-11692,-12207,-42507,2349,-7950,1706,-7626,-10916,-10631,difficult
66096,36525,14162,26342,11668,26806,34970,19490,68935,32162,8908,9392,9912,17658,12207,13591,41483,13944,11830,32039,-2056,20365,15201,11569,-47161,-5218,-1322,1860,5568,-2069,30325,228,easy
2265847,32354,35057,18506,18367,50234,32186,11350,1344705,199129,54490,78028,31914,26887,40425,37585,1924362,-166839,-26092,-47552,-12465,45368,-5762,-28494,-82078,-166712,-12775,-71492,-14630,1326,-10717,-23976,difficult
481937,104861,26765,9013,18680,39897,14303,21212,199041,99471,20795,15623,8349,20299,13338,11992,685230,92531,4543,-329,4591,-4702,-3417,-2579,-119439,-81751,7396,-12892,16070,43897,5346,21019,easy
889776,187175,26245,39067,16485,36151,21276,11461,1288677,224843,28860,20378,12597,42112,25630,16437,-1174453,-170382,-14438,18313,10879,-10618,-12973,-9150,376650,95045,9208,19064,-3103,-1304,4265,-802,difficult
29307,22343,14363,25811,8327,6764,7634,4778,598423,114620,29018,26555,29427,27950,25450,14485,-590513,-97891,-12506,-1518,-23999,-18939,-14331,-10172,-547720,-86663,-16804,30,-18201,-23433,-21302,-9242,easy
1210214,127745,58943,45616,36223,61059,56523,12964,606754,119297,16203,7519,6200,8792,13908,6567,1752397,27844,84240,68579,58536,104175,71739,11349,-545477,-10949,1240,7614,1510,359,13490,1445,difficult
286518,18703,4743,5738,8507,16761,7920,7001,299896,75447,35819,23514,18731,24507,28286,17193,260274,-65177,-30058,-19907,-15743,-11256,-21473,-13784,-287030,-48311,-32095,-15646,-4706,-4237,-19260,-6601,easy
21574,3672,2063,5633,6507,4058,4890,3995,392797,44262,14299,23519,3496,12765,16718,6781,-356700,-39684,-11259,-14306,331,-8710,-11471,-2957,-385747,-41497,-13213,-21466,5690,-8704,-12186,-2615,difficult
633495,75670,6743,2895,6186,6451,4577,9082,864579,364974,176317,29464,28468,59373,51248,42467,379794,-222886,-166129,-25502,-17332,-48209,-43496,-25722,-841963,-355723,-173019,-27637,-27233,-57636,-49847,-41049,easy
415237,74912,43476,7013,9017,4975,6515,4370,786581,71248,9907,5504,7030,11366,11141,5916,-84007,75576,76685,8047,9775,-2061,1331,2107,-658681,-68249,-9548,-5029,-5802,-10722,-10583,-5199,difficult
979523,58770,43506,29790,6900,20098,8362,11037,156091,26776,12581,9306,6217,10427,4307,3167,1777539,73703,68074,41340,-2193,25093,7513,15885,-130675,-9716,-6225,-372,3559,-5752,597,-145,easy
875429,20096,14206,2667,4857,7273,4445,5863,386870,101089,32835,32344,10306,23349,22750,17945,-374682,-75187,-13398,-27806,-4300,-12520,-17329,-7137,1351799,-86799,-23861,-31549,-6599,-19632,-19282,-17028,difficult
655992,14613,17212,8146,2877,12727,4746,5512,694413,92245,13180,10096,7637,13274,8043,5220,-572593,-84413,-6169,-8648,-5426,-8747,-5440,-3450,495751,-70852,14233,4747,-4095,7652,-1154,4033,easy
596141,64658,39366,9488,10056,7802,9594,7396,398250,134418,6718,16646,11300,17212,10962,7708,-197925,-51113,-4497,-8980,-6941,-13262,-7420,-6706,593707,-88407,69793,-5336,4452,-5559,4684,6081,difficult
370746,114364,16089,32627,13161,32387,14993,11821,206584,71170,10669,10041,7682,8806,5121,2404,387954,122887,15370,53023,15078,51336,23881,20675,-59631,-36500,-4531,-7852,-4120,-4174,-4138,-1841,easy
138615,50536,8528,25757,13683,17723,11739,5350,837109,260439,62419,32785,15085,23048,51027,21814,-717333,-210890,-53757,-1130,8619,-1293,-38475,-16865,-679656,-208916,-54025,-12926,-11424,-9358,-40102,-16063,difficult
622489,57489,14712,26183,14054,47583,17562,20286,848503,306387,54283,40822,40379,53469,111431,50478,-225749,-278874,-48105,-35808,-37045,-38895,-103509,-44175,-226279,-218922,-31037,6529,-15605,27122,-84229,-16209,easy
54153,30709,8129,49728,12575,14281,6906,2317,864965,189524,15979,11553,5498,17330,10069,7226,-774304,-134612,-865,41621,12197,-3445,-3399,-4335,-847321,-183019,-14836,34728,1956,-2654,-2927,-5483,difficult
433544,132349,19276,22944,16741,22900,14122,6359,635868,120778,14177,8120,19715,34513,12547,6392,-195,73213,8875,35826,7044,1403,10891,4163,-404454,-50071,1322,-6179,-12993,-24630,-7741,-4230,easy
113524,31615,1730,1171,1880,8050,7065,2891,159370,55682,10422,5003,4679,12984,6187,4334,-25044,-31262,-7125,-3776,-2759,-723,3881,-2503,-66648,-16872,-10259,-3889,-2840,-9145,-2126,-383,difficult
580597,28541,34478,21501,23185,17202,20588,16185,727003,121454,32580,29795,21081,45693,36243,18775,-707362,-109871,-25263,-25982,-20375,-41492,-34278,-17462,414549,-75956,29058,9394,24583,-15491,2968,12282,easy
2132224,837754,90007,60751,25270,67359,118254,26624,916070,48453,7976,4771,13804,14959,16845,6642,-404928,74968,62910,30687,642,8136,62910,5724,2837235,1503634,101152,81272,22289,96663,139907,34240,difficult
73166,32208,3124,2625,5204,6596,4828,2542,98955,16681,7992,8160,11177,6068,5557,4869,-91584,-6336,-4102,-4763,-4157,2413,1918,-523,40005,37389,-5635,-6307,-7789,-1358,-3377,-4132,easy
1349030,70417,48253,22519,5178,16071,13544,4156,1034323,76778,37925,38936,23350,12842,63041,13879,-929108,-27887,-26305,-35499,-20230,-3772,-59198,-11638,1558522,15164,46961,2664,-16115,10229,-39797,-7808,difficult
140807,57744,3625,9019,8460,8064,4809,4177,295468,88404,15173,12287,4432,8845,2815,3225,-141322,-82939,-10942,-2660,6617,4281,3404,3191,-168000,21618,-12154,-3877,1439,-5843,583,-1287,easy
934714,153423,17164,11252,10396,40055,17255,13100,547628,279231,56747,32896,14753,33874,64625,23416,-340254,-254268,-52918,-23238,-10623,-24481,-47334,-19767,1114425,2651,-26249,-20051,1909,36843,-47407,-866,difficult
1118279,489781,87978,68412,49860,67012,97984,25962,59870,54413,10119,5262,2756,5770,4443,3309,-34633,-13433,53,5137,16385,12253,1629,2070,2151450,884169,155665,121162,77822,110230,185452,43236,easy
874687,142845,18002,8240,25829,35725,44367,38439,324881,276455,22441,13661,11571,35268,32135,24369,-248666,-251422,-12650,-8743,-5113,-18988,-26920,-20488,1348277,-15798,3771,-2099,33629,19902,51383,48628,difficult
977654,24367,16491,16444,20404,52559,33737,17971,487599,68409,3966,4666,3861,10648,13066,3986,1447577,-29693,20833,9991,19454,59073,22086,12037,-467467,-58392,4216,13565,13632,24748,19256,15933,easy
720422,327487,57224,56655,18326,59163,35786,37686,788646,84683,10431,9773,5690,28288,11777,9874,-459839,-22866,-8304,-5406,7243,-10870,4749,2262,323390,508474,101890,99170,18029,72619,43269,53362,difficult
90276,29762,10987,7567,4292,19906,7719,10163,527117,50024,19065,14330,15485,16463,17257,9801,-513063,-4177,-9822,-3682,-10068,13317,-8850,8856,-360620,-36348,-6334,-9845,-12318,-6432,-10226,-8132,easy
351898,25864,7577,10629,18527,40188,21887,25943,423049,222653,14276,18185,47669,26298,52598,27895,153539,-188519,578,-1288,-15983,37576,-17547,14190,-295842,-205060,-13976,-13824,-42302,-9796,-43876,-18094,difficult
530325,40517,8677,21869,12676,15837,36840,13267,1331080,300023,68789,26972,12269,45276,42437,22613,-305235,-264784,-57305,2096,-3970,-35579,-32257,-14240,-1296276,-254228,-62920,-12303,4783,-23299,21063,-4453,easy
191098,59873,12483,2437,4539,18704,10765,6119,263161,72363,13494,16617,19389,30500,13219,13419,-111992,-47438,-9833,-14411,-14870,-20692,-5711,-6727,-32135,22458,7811,-13949,-14830,-2900,803,-7873,difficult
368928,237499,4987,3360,6356,25080,31613,16862,491834,89115,20736,8413,12084,12274,19914,9340,-384609,-75395,-18269,-7011,-9877,-2992,-7147,-1808,138796,372163,-13229,-3095,-1580,28603,30545,16851,easy
281575,35326,10200,3459,12346,32075,35614,20279,448809,36768,4321,3919,2183,3180,5688,2726,-298619,-19028,3490,645,5011,15415,3506,2537,-35850,16144,8267,-1565,15314,42375,56345,32569,difficult
61929,20935,27403,11577,11921,17873,14146,10466,1218012,78505,33447,22478,10834,9442,17101,13520,-1212738,-76921,-25994,-19853,-6455,-5019,-12918,-10953,-1099429,-38220,13905,-1950,8629,21881,7008,4845,easy
53687,11936,11079,4280,5931,19157,19936,8796,477618,156621,33790,12005,13901,34636,29451,13186,-468201,-145281,-21332,-6740,-6933,-4486,6111,2902,-379662,-144089,-24091,-8710,-9008,-26473,-25142,-11682,difficult
582295,140188,13668,19113,13223,47534,16883,11039,844534,287626,33899,33640,37525,93538,34929,34258,-26684,-216501,-18237,-28506,-27922,-32872,-7340,-16750,-497794,-78375,-22225,-548,-20683,-59137,-28753,-29688,easy
