delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
1365204,202130,166769,21164,11402,11061,8477,4192,828106,54153,56123,52174,11354,20347,8562,8978,661973,110300,2323,-40817,3077,-10205,315,-5635,412223,185654,218969,-21203,-2982,-8367,-486,-3937,easy
792194,194648,112773,89632,94106,22210,10021,5357,1128974,242873,50331,45091,32084,32088,17908,3603,-633150,-79920,21374,61020,73799,-17588,-8301,2519,-40410,-16531,103509,28062,50245,-2168,-7473,989,difficult
373146,93608,22989,25169,14933,11090,3326,2223,526449,92660,17713,12591,8616,7865,3132,1619,-69228,-35694,19574,14430,5691,733,-135,107,-237378,37590,-9023,10725,6942,5717,522,1101,easy
939013,338279,49674,27114,17366,9734,6097,3928,1253461,175604,22905,35122,19008,10567,6904,5680,554613,436539,66000,15815,12395,7943,4771,1176,-1183510,-111189,-12463,-31832,-15680,-9609,-6385,-4680,difficult
366122,136745,28450,21865,19112,8282,4730,3291,1333844,98407,56969,22225,22617,19719,12990,7913,-634246,36831,-24658,-16527,-9214,-8775,-11590,-6303,-1301198,39845,-32380,15806,2204,-14099,-4931,-2941,easy
809475,123256,14704,85504,15482,166840,6504,6521,734617,373117,113975,34810,23133,15313,13463,8734,860228,-154621,-92006,125539,5084,294364,-1509,3829,-710512,-345101,-106537,-24151,-20386,8690,-12409,-8256,difficult
442285,68565,14534,32836,15220,47319,10467,2113,1274456,301585,88890,62846,48434,21213,24781,11383,-986413,-252495,-72311,-23725,-31746,4603,-7335,-9738,-677929,-213545,-76401,-36296,-34683,47608,-21293,-8803,easy
9551,5939,6695,3322,8669,13375,7508,8745,663644,72055,18599,10407,13864,10733,2676,4984,-657553,-66854,-12283,-6890,-9441,5935,6188,3766,-650634,-65379,-11526,-7281,-950,-652,3475,3756,difficult
107321,63995,7143,3733,5762,3423,2104,1195,390717,102005,21947,10513,8173,13770,6501,3151,-234167,13202,-10106,-7523,-2805,-11839,-4399,-1308,-332626,-89222,-19502,-6038,-2018,-8856,-4395,-2604,easy
167256,80267,15537,6563,4671,7854,3443,2294,471704,56683,19855,11363,5608,5527,1351,2134,-463774,-53592,-15571,-1741,2026,2195,2871,-153,-145123,100759,6934,-7860,-3901,2458,1312,472,difficult
820476,91109,23901,6751,2520,9188,4165,6494,1179014,62223,14897,8585,11423,13726,7773,6255,-1072802,-46091,-11792,-6904,-10392,-10069,-6734,-3490,355726,103863,29799,3235,-7415,993,-482,3967,easy
8008,7537,2878,3383,6419,12108,4579,3983,655792,106942,17417,23296,13827,11630,5214,4564,-644172,-98636,-15737,-19917,-8461,1389,-2664,679,-651396,-100174,-13342,-19910,-6356,-434,1394,-1842,difficult
1453886,188938,94369,75546,68503,46070,21704,9703,1224866,173694,68255,89099,37362,23722,10056,6422,873859,-6334,14093,-74451,51113,34698,11349,1155,-415820,36822,38135,47344,11168,9998,11946,5406,easy
1324903,249443,58151,42583,84531,20557,23927,4764,523046,94602,36876,16162,17236,13968,8050,4553,781812,-42492,-28935,2643,3987,-1691,-3684,-2534,821901,352173,71484,50199,130603,14868,35437,2956,difficult
78845,35978,4330,6438,6530,15619,4485,10230,897268,167418,26146,58891,24901,61043,23604,29864,-838156,-109232,-19319,-47652,-13945,-35930,-18324,-13238,-798690,-153649,-24314,-57254,-22798,-54919,-19915,-26031,easy
1038502,445271,60764,78628,81668,39208,24993,3411,561727,80868,13492,14526,8839,5527,2568,2013,-119283,550724,48191,9762,60256,24198,12727,404,1072832,178081,46352,118441,85401,43163,32122,2391,difficult
241750,47499,42952,45458,8623,11417,9639,7581,783054,57505,34968,19849,7299,6423,5175,3206,-582835,419,35812,51773,6788,7691,8807,8300,-499774,-20431,-19844,-556,-4141,2297,121,449,easy
82952,32136,4805,4481,3722,3432,1192,1162,1599038,178671,72264,47491,34530,20921,18518,38070,-1455396,-131364,-63530,-39195,-27919,-14755,-16763,-36073,-1576777,-161706,-71389,-46825,-33698,-20224,-17889,-37744,difficult
318152,184887,50682,8995,4953,9307,2418,1903,424930,521512,58910,32498,24527,18062,15944,6560,117300,-202629,33674,-26582,-16040,-4835,-12743,-4040,-330856,-470622,-50130,-20424,-23109,-12675,-14310,-5275,easy
92531,30601,13264,6414,7691,8697,5270,8475,305400,80683,1643,8007,5288,9081,6419,4350,-189567,-66556,8030,725,-3677,-4383,-3736,-1722,-236172,-33608,15212,-3911,8483,3614,1438,9971,difficult
1419032,246802,119754,372473,69434,45074,17195,11664,425664,67943,18316,15641,9673,7147,1449,1630,-97953,-48511,-12956,-11488,-6441,-3859,3130,875,2084688,406228,215831,725152,125963,79712,28361,19192,easy
5119,12022,1301,3383,6204,10399,5488,5953,564903,102561,47473,46808,12642,37661,6134,6410,-555878,-85432,-46906,-44878,-9372,-26755,252,-538,-563691,-95646,-45439,-41973,-3505,-27770,-1544,-377,difficult
888675,240067,118100,37069,71430,25109,46195,8576,1181418,166602,87755,32512,24161,18062,19774,5765,-285579,109259,-53036,-11431,69828,4892,13797,-16,-299907,37670,113726,20544,24710,9201,39045,5637,easy
137657,13540,28831,7967,6483,16755,5814,16179,369785,24788,10873,9244,6944,13286,8442,8527,-96112,-6554,44840,3298,-759,-922,-2205,6732,-368144,-15943,-8924,-5853,-163,7859,-3051,8571,difficult
233667,51424,32492,15709,7500,5105,6432,1308,1330922,356997,213707,272250,100861,57541,32854,19940,-1018288,-264960,-158581,-253678,-94478,-49693,-21706,-17582,-1176222,-346186,-203849,-259404,-92245,-55179,-31139,-19682,easy
4311,27748,6842,10057,8717,7733,4778,2984,751096,59327,17992,21639,8801,24292,8574,10055,-747245,-53961,-16984,-15838,-1156,-17477,-3774,-6395,-746326,-9198,-5316,-7327,987,-15642,-3818,-7747,difficult
1007275,94071,17380,217454,43603,128570,20428,15179,753796,102813,116588,29889,14239,14265,8951,8850,418616,-67695,-110782,10076,59962,15983,3571,-3427,88342,50210,-87634,365053,-1234,212627,19383,16085,easy
2039009,391758,102654,45723,37265,32951,6798,7120,834387,63847,29288,32225,11068,11145,4235,2776,652173,81723,112171,5961,18931,18808,1590,-172,1757070,574098,34561,21035,33462,24804,3536,8859,difficult
637806,446120,2591,16699,10351,12158,8054,5261,615076,219237,28786,39307,8876,14725,6481,10682,-610917,-209327,-27980,-36414,-4976,-7375,-565,-8172,656376,663093,-24411,-8803,7926,2241,3710,-2670,easy
645430,676647,72574,319545,75704,34944,57205,16611,341516,87824,22544,12320,5375,6627,6992,2335,284516,-26867,-13670,11270,-687,-1070,-5414,-631,323312,1204513,113730,603180,141344,57703,105840,29182,difficult
651501,652458,164539,94852,31045,36039,14707,25212,560712,52866,13100,6547,8386,5171,3423,4463,212284,1205204,304286,165590,44571,60456,22807,44903,-30706,-6020,-1409,11020,747,1280,-240,-3405,easy
348537,134364,33936,19812,31899,13706,5159,9023,1623093,177975,116818,117332,40421,33869,30426,15265,-1378051,-120152,-78917,-107481,-31347,-28590,-26516,-13028,-1171061,32930,-86847,-87559,14303,-11737,-24018,544,difficult
258709,202874,16606,18389,14891,19794,10806,9146,993335,165530,12396,16725,9828,11452,7178,5260,-961368,-145623,-10576,-15655,-9111,-7965,-5691,-3195,-507885,220310,18996,18982,19236,24648,12947,10966,easy
431844,111729,125053,72763,19292,24905,10156,3219,609803,670696,266992,89791,43613,44990,18707,11068,-462830,-617889,-235244,-73546,-33897,-36428,-16334,-9674,106912,-500045,-48634,39490,-14746,-3743,-768,-6025,difficult
232402,159626,98066,17934,28860,34162,9002,2876,1549416,187833,38892,42903,32432,21282,17930,7910,-1274146,31180,144486,-28915,19556,38681,-3420,-3126,-1359883,-87595,-26138,-21024,-26700,-12922,-14437,-6942,easy
1416483,593049,60837,64041,11321,30751,27380,12496,827270,68813,9216,15168,11437,5895,6832,4354,-819712,-63328,1578,-9510,-7497,5349,1270,7085,1998138,1111799,101663,107256,7264,44362,39826,9198,difficult
5510,12965,9194,3994,5317,17429,9954,6900,675870,560376,87117,77832,35848,22859,22613,12644,-669851,-544260,-77202,-73023,-29052,-6943,-16356,-3009,-670870,-550563,-78645,-74654,-32011,-3918,-8963,-8480,easy
313353,69321,15713,5726,4167,9490,7304,5090,472905,121678,16575,10847,14735,5878,5315,2580,-467685,-114064,-2623,-7370,-8647,6006,4628,2554,148581,9350,899,-2872,-12489,1218,-650,2466,difficult
1408615,59442,30324,20639,4721,4285,2056,2328,903131,61718,15301,11359,6841,3795,1840,1021,345703,8184,16122,18840,-283,618,538,1336,665265,-12736,13924,-281,-3958,361,-106,1277,easy
721017,220922,59254,24979,18123,29069,8048,6847,784715,71600,18162,38255,22845,20596,5632,3790,250947,220911,67153,-7629,-4279,2285,6384,4939,-378343,77732,15030,-18924,-5166,14661,-1553,1175,difficult
899462,74902,19911,15272,6240,5147,2595,1566,789373,129874,13365,18413,8251,18568,5243,2128,534334,-75245,8459,-12458,-5106,-14031,-2705,-702,-314156,-34700,4633,6175,1083,-12812,-2591,-422,easy
512510,85932,15545,20396,7773,6284,5202,3807,439116,65584,60731,65380,21517,16248,4679,5597,-420141,-47774,-57892,-58171,-20931,-15423,-4329,-5122,566929,88469,-32480,-31797,-6558,-4505,5375,1541,difficult
828987,176952,32789,76806,17008,10370,6294,3986,1751478,124138,78870,33733,16820,24162,7709,5435,-1176707,43256,-50638,9634,-3317,-11998,-74,-783,-668276,62371,-41524,76512,3692,-15586,-2756,-2115,easy
1162890,115114,46737,122792,10006,17008,3054,1950,1050374,218156,44171,25235,23018,14646,14043,8587,-208787,-147644,-27018,127343,-17644,977,-11559,-6911,433819,-58440,32150,67770,-8380,3747,-10420,-6363,difficult
772695,93035,116516,50864,21299,19707,6772,7837,1313458,128005,84918,60610,14294,16810,9248,5770,-445016,-25543,46493,-21393,6233,1964,-2014,5056,-636511,-44397,16703,1901,7776,3830,-2939,-923,easy
483725,58424,17411,12116,7067,5613,2800,2453,557328,269660,24352,30423,17633,34839,17714,11332,-132043,-225615,-1400,-13974,-7265,-28456,-16072,-9769,-15164,-196857,-12482,-22640,-13867,-29997,-13757,-7989,difficult
949187,273455,14113,40031,25481,24285,17399,12562,671271,137521,13419,11523,11196,7983,5102,4513,336126,289141,2532,62918,31402,17314,7778,6905,219706,-17274,-1145,-5902,-2832,15290,16816,9193,easy
1200920,592796,130073,188784,89651,69752,28754,7989,933659,132386,84733,47751,23545,15388,10070,5459,-776705,-26799,-74516,-29421,-2521,-13142,-3226,-4552,1311226,947618,165195,311486,134733,121869,40594,9611,difficult
241118,20302,6734,27076,13098,19732,21507,1937,737959,100401,27903,31022,14445,10947,11371,6680,-371709,-74585,-19579,11716,8101,2167,30875,-4948,-621974,-85613,-22759,-19609,-10795,15402,-10603,-4539,easy
761452,491525,42101,14628,25894,12318,9759,1855,615667,226477,57726,54031,17917,32017,9260,8019,656265,682946,18252,-32707,15834,-12584,8173,-5420,-364696,-152851,-49502,-46100,120,-26814,-7176,-6909,difficult
148425,36090,14395,5875,12201,9358,5050,3237,355941,215839,13647,13534,9742,10128,4800,2631,-304308,-194972,-2289,-8977,5941,-3850,1381,1057,-110724,-164526,3785,-6341,-1023,2309,-882,155,easy
370662,50919,11670,13636,19923,12128,4537,4375,209223,30179,16645,11782,23693,7809,3305,7346,-161474,23145,-4715,4743,10232,6477,3983,-3995,484351,18335,-5235,-1035,-17773,2160,-1519,-1948,difficult
700667,101102,35383,15016,21415,9260,7452,6087,1046464,359224,36949,36798,24548,36125,22596,18213,-163197,-216156,27889,-14272,10271,-25626,-13928,-10593,-528398,-300089,-31021,-29292,-16538,-28105,-16361,-13659,easy
4996,15023,12994,4188,2671,4293,2245,1933,292915,53081,3765,9991,2919,3460,2965,905,-290183,-48378,-1139,-8695,-1151,-1121,-2006,-430,-285655,-27738,19596,-2912,654,2786,566,2486,difficult
980173,108233,20483,12355,17724,13930,5082,6555,947869,165032,81303,85952,32523,14104,8057,5150,-796634,-158607,-76814,-80366,-31878,-12752,-7141,-4810,861241,45008,-44826,-66829,2279,12404,1190,7620,easy
1226833,265190,36420,49339,23031,27737,3562,3953,1540560,545372,125311,60948,52670,35942,9571,13769,25220,-204776,-102957,-31429,-25706,-8845,-5942,-10250,-652675,-355589,-74825,8211,-33573,-7565,-6077,-9383,difficult
1159597,325508,41207,15045,24805,8093,5276,3775,1315583,441537,82842,37105,29896,18460,7065,7339,-619897,-323695,-59324,-26875,-10130,-10861,-4791,-6344,307925,91636,-23946,-17246,-53,-9874,1213,-785,easy
91497,57837,8704,2359,5651,7298,2338,4325,593874,136182,6277,20031,7684,5097,4490,2812,-576926,-114194,-3493,-18619,-411,6332,-1362,3424,-427828,-42496,8347,-16726,-3656,-1930,-2942,-399,difficult
1088060,126522,33449,35364,20217,19102,9572,9080,287364,53904,10071,4163,4085,5322,2079,1650,1392570,75441,38381,62099,24084,18253,6839,2437,208821,69794,8375,303,8180,9307,8146,12423,easy
931771,180134,26675,23193,4351,28658,19306,8902,768501,114928,21711,14527,15214,19774,21693,8533,-660867,-79195,-7117,-9575,-13003,-15540,-14313,-6000,987406,209606,17045,26907,-8723,33307,9538,6737,difficult
804482,88648,36056,19670,25926,11264,8495,1816,505452,80553,24144,12583,6608,6370,4092,2398,564735,34433,25206,14012,34912,9710,9967,236,33324,-18244,-1383,162,3724,78,-1162,-1401,easy
1264510,113847,73504,23461,26733,16881,35001,13451,896451,477084,46679,55870,22755,33893,74796,19861,414954,-394004,23511,-51053,-14966,-24468,-53727,-2385,321164,-332470,30138,-13766,22922,-9556,-25864,-10436,difficult
219847,114207,59531,30966,19575,15161,6031,4490,512876,178398,107119,17145,23667,18108,5586,6016,-142678,-35983,-18659,32413,9364,4506,4888,1308,-443381,-92399,-76518,-4772,-17549,-10401,-3998,-4360,easy
12503,16620,17560,5425,10346,21783,16424,15778,1056747,168006,118967,78192,48728,46052,37120,19331,-1039807,-162290,-98786,-73403,-38747,-20522,-19604,-8711,-1048682,-140482,-104029,-72131,-38018,-28017,-21788,1604,difficult
1996421,1013227,47513,172772,127134,63664,35285,12642,355780,378219,95669,64619,36009,17207,10588,6442,260918,-326191,-80208,-57183,-30238,-6413,-7373,-3272,3020364,1596207,-16105,273488,212488,99326,56766,15671,easy
498662,199987,37683,31261,62390,13233,12489,5879,954782,144962,75758,89092,30961,35697,14899,15540,-149016,125399,-40178,-41206,78748,-19971,4767,-8295,-763224,-15350,-35972,-74456,-15891,-24958,-9587,-11027,difficult
