delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
85717,42661,3194,5783,7941,3704,2741,2989,330344,52003,3834,3072,5321,4567,2621,2885,-212926,-30579,-2872,-2651,-4986,-3582,-2393,-2617,-276329,11894,1592,8072,10225,1856,2633,2825,easy
133864,39923,6099,2933,3840,1872,1584,1102,370247,29393,8325,8296,6673,12339,2629,1587,-357623,-15601,-7362,-7252,-4345,-10648,-1249,-779,-115143,36661,2909,-3475,-1322,-10287,-842,-192,difficult
37427,25510,2297,12818,4231,6304,9911,5049,808354,80331,45261,18613,34338,26036,20755,21242,-768636,-48083,-43079,-4000,-29852,-18982,-13554,-15355,-773218,-61560,-42850,-7591,-30363,-20483,-8135,-17032,easy
35359,15136,1521,4652,2212,2278,1171,842,165807,34717,6046,6959,5990,3610,2480,1772,-133983,-22549,-3385,-336,-2886,-765,-1678,-1509,-126913,-16613,-5666,-4279,-4670,-1899,-940,-352,difficult
25019,8397,7596,7533,3850,8611,3762,4608,86493,40084,6130,4176,1403,2933,1495,854,-59968,-38256,-3381,-2950,172,5370,849,822,-62980,-25119,6312,9664,4722,5985,3685,6686,easy
59416,27516,5520,2871,2033,1992,1022,506,143507,26026,1461,4385,2618,3215,1241,1280,-63976,-13572,-216,119,-682,-1307,-215,-921,-104207,16551,8334,-3148,-488,-1139,-223,-627,difficult
26389,22775,8600,3725,1883,14886,4532,8131,49570,5140,1269,3525,2876,6671,6900,2228,-2087,-2882,-1180,-3204,-2253,-5910,-6682,-1956,-44275,38152,15841,3603,267,22339,1946,13761,easy
83323,13312,1535,799,2801,1123,1402,476,86731,28851,6261,5808,2736,2642,1153,873,60922,-9261,-5017,-4916,-781,-1824,-858,-622,-67738,-21818,-4435,-5103,910,-1214,1356,-172,difficult
149732,19623,6103,3624,4713,5909,5611,2105,162572,17515,10198,4790,3783,9640,4291,2792,-32618,-3784,-3176,-1258,-352,-3927,-2325,700,6938,7999,-5014,-1075,2212,-3535,4964,-2074,easy
20016,21849,2209,1798,1607,3665,970,1205,26311,18904,3474,2063,2034,2856,1975,1511,-2765,16940,-959,-450,-170,268,-1129,39,-9826,-11051,-1571,-80,-684,1350,-881,-652,difficult
94028,17831,9264,2641,3537,10114,1675,1953,757150,173916,35994,20572,15298,13795,4867,4052,-706678,-155823,-28065,-19123,-10455,3898,-2212,-832,-619566,-156347,-25396,-16740,-13067,-11261,-4172,-3367,easy
140373,13526,3280,2887,6527,5670,4090,3261,137576,36209,4999,3418,2223,1467,864,879,-132101,-25290,-1962,305,9692,7675,5613,4752,137694,-20077,-1476,-1367,-1084,730,839,11,difficult
499532,82038,33404,17801,17805,13537,3711,1499,343029,35029,23635,12064,18705,11050,2556,880,527667,64054,-10444,5921,-9328,-2095,417,1032,-214662,29964,29981,5552,7527,7068,1893,205,easy
167002,47308,23050,12934,6932,7747,8488,4988,44400,35228,19255,7319,4665,4513,4479,3026,35235,-11395,-13217,-4679,-2188,-3337,-3620,-1968,209969,35555,20806,15908,6722,9805,11637,5891,difficult
39453,47029,4135,7587,7724,12674,14559,6782,141643,21886,7770,5117,9231,11761,4982,3062,-87025,59213,-5027,5897,-5385,2316,17463,5798,-117355,-8928,-2244,-957,2371,-491,1691,1641,easy
163847,63938,3147,5855,4080,2325,2372,1147,76631,22129,8614,5423,5103,4212,2598,2851,210821,91912,-4711,95,-2007,-1722,-450,-2214,-36390,-8294,-6224,768,-40,-2052,-3,-1194,difficult
1248170,329344,40223,28735,39391,27004,10866,7670,132857,24356,15376,13927,4758,2514,982,947,2058529,546467,22453,29680,48257,34883,8744,9626,172096,63509,27241,-65,21008,14097,11024,3819,easy
194022,38701,16515,6337,6338,12590,6340,8100,120725,30919,10649,2854,15756,5641,8204,7432,6562,30026,20783,6410,-5389,13455,-191,5748,140032,-14462,-9051,556,-13447,442,-3537,-4412,difficult
310456,83749,25926,31510,6959,11287,2504,2034,70360,17453,26079,34041,7700,5950,2352,1578,384745,139671,20843,21931,3674,12755,2153,430,95447,-7080,-21150,-26993,-5156,-2081,-1849,482,easy
25298,4763,6410,7636,3934,9719,5176,3243,95545,24368,5587,4431,3345,4281,3195,1516,-69988,-21033,3927,-517,-1822,-1608,-1963,-818,-70506,-18178,-2281,6927,2999,12483,5925,4272,difficult
54413,18851,6942,7923,1670,3049,1385,662,374138,38350,6710,3303,3689,1727,1486,1285,-367565,-16298,6533,11997,-847,3401,970,-105,-271885,-22700,-6069,-2757,-3191,-757,-1173,-1142,easy
108998,23012,2212,6895,3859,9408,3541,2906,121749,26813,3618,8168,5981,7993,4215,4641,-96702,-4311,-271,-321,-1939,5534,480,-802,71200,-3291,-2541,-2225,-2306,-2704,-1829,-2668,difficult
280037,41469,3912,8314,8162,3714,931,1282,144639,79743,14195,6270,8124,8702,7752,3150,314308,-58979,-9200,3592,-1743,-5123,-7037,-2109,-43512,-17570,-11366,496,1818,-4854,-6605,-1628,easy
944331,116392,46507,30994,25352,13236,6487,3823,328403,61960,12120,5813,6173,5062,2170,3137,1552402,162943,78548,53978,43795,18940,9670,3439,-320547,-54080,-9775,-3617,-5438,-2592,-1037,-2068,difficult
256965,164013,21342,21764,16196,14076,5128,4787,75368,47417,6587,3487,3767,5793,4216,2023,403382,256192,34483,29254,22702,11361,2733,3476,-40189,-23000,-4974,7300,2155,5205,-909,2052,easy
624578,291035,72426,20467,23502,14754,5269,3254,1095051,149622,24742,21279,10704,4157,3934,1165,-20653,411556,116812,16544,30421,23215,5303,3983,-920294,-128731,-21445,-18168,-4825,-2022,-2634,195,difficult
650050,191607,53719,26124,17499,6544,7026,3701,456672,134260,25909,21779,14226,24691,27095,18973,751430,243890,80845,29601,19959,-12115,-13225,-12070,-364674,-129196,-25226,-20911,-13413,-24180,-26914,-18475,easy
150912,33788,7536,15639,3388,7636,3629,2107,30937,28502,2337,7362,12722,8096,4421,3331,21341,-3028,-1210,-1725,-7989,-5902,-2931,-2146,218608,13600,11608,18279,-10679,4982,1346,-303,difficult
158868,24509,14340,5299,7487,6161,4205,2347,65430,64387,7575,7459,4917,6055,3652,1919,205878,-50538,-4885,-6706,-2405,-2388,-2256,-578,-19003,-29218,18415,2386,7544,2599,3362,1433,easy
107906,70604,14054,8707,7822,6305,1416,1429,103693,7455,982,864,1110,1020,555,315,-51959,52357,4960,4826,7281,2775,716,190,60385,73941,21184,10859,6142,7795,1005,2037,difficult
387843,33162,5696,9292,5238,3760,1871,1491,592273,27947,5309,5750,3314,2932,1916,1407,102244,18083,-134,6567,4798,2970,789,741,-511105,-7654,908,517,-950,-1314,-879,-574,easy
551817,68789,27013,30393,22347,12240,5844,2440,147524,17325,5617,1435,1389,1170,579,812,865689,40901,32188,35607,14287,12618,4044,924,-57104,62026,10604,22308,27629,9521,6485,2331,difficult
127047,43188,16816,6842,6457,3495,1346,1326,336884,58164,23891,9238,25032,9542,8587,7485,-263718,-13141,1821,-851,-19546,-5874,-6776,-5589,-155956,-16811,-15972,-3941,-17604,-6221,-7707,-6729,easy
100147,48613,9825,3924,13739,5001,4482,4395,382626,42836,5105,8982,6602,6263,4679,2223,-272973,41425,9779,-3018,19217,2145,3609,5975,-291985,-29872,-340,-7099,-4943,-4669,-4004,-1632,difficult
102221,30500,6954,8201,7141,6901,2288,3416,71516,18570,4061,4742,2913,8204,3423,2198,97694,15262,-2005,-1666,1100,-4674,-2820,-616,-36284,8598,7791,8583,7355,2067,550,3052,easy
606225,232621,74812,26673,30977,50767,25284,5045,553646,64854,23245,15163,6427,11956,7562,6080,-120479,46335,28626,12392,21370,56095,23725,40,225637,289199,74507,10627,27729,21526,11718,-2111,difficult
64130,52795,13538,8709,6116,7160,1453,1258,66923,12966,2205,2185,2896,4286,3217,1086,-29671,18819,10720,2041,-779,-2317,-2954,-332,24085,60839,11946,11006,7219,8065,-574,676,easy
296371,26464,5364,3822,2011,3497,998,565,166278,23444,7253,7104,2464,2514,909,503,323513,-17250,-3886,-3215,-444,297,97,-53,-63328,23290,107,-3349,-463,1668,81,177,difficult
7895,10436,2546,4642,8467,6761,2807,2757,50815,26914,1936,6409,3163,4395,1616,868,-38028,-7666,2395,273,11525,7020,1860,3426,-47813,-25291,-1175,-3808,-917,-2289,522,351,easy
137335,58937,3554,10421,2791,3969,4236,1713,811210,93950,32870,21728,18412,19778,12852,8232,-578513,7286,-26871,-4637,-13823,-15031,-7735,-6002,-769237,-77312,-31761,-17977,-17420,-16587,-9497,-7037,difficult
54228,15167,6800,6840,1622,916,382,520,111902,48520,8200,8764,5758,7397,3594,2001,-28977,-25507,3570,3172,-3235,-6122,-3093,-1464,-86371,-41199,-6370,-7021,-5038,-6841,-3332,-1498,easy
1333403,160339,10525,22594,28987,17780,13266,9113,616422,95093,16669,16747,11520,8796,2926,1939,238278,-9160,-9344,-10039,3729,4649,5531,1342,1195684,139652,-2944,21733,31205,13318,15149,13005,difficult
17353,30940,21823,9530,7632,6279,2918,3078,12552,13376,45712,41483,15202,12694,3025,2850,-3382,-2417,-38620,-38654,-13327,-11148,-1751,-2291,12983,37545,-9158,-25252,-1814,-1682,1537,2747,easy
914298,95870,10624,7912,8302,7993,1916,776,1234978,146955,57283,49961,16780,15421,11013,6306,587005,40864,-37643,-36541,-684,-2404,-8352,-5581,-1228366,-143034,-55675,-47558,-16272,-12452,-9842,-5479,difficult
18874,19347,5641,7945,8011,6049,5078,3670,273656,28925,8221,6948,7802,8756,3287,3290,-262093,-5834,-4403,3600,6476,507,5321,3198,-247472,-13323,-758,-1606,-6059,-5922,-1740,-2438,easy
418766,28066,3785,14075,8296,6720,1698,571,52354,21724,5243,5133,3062,4677,1804,606,17474,12875,-1970,1147,247,-3207,-237,85,715349,-191,-947,16736,10221,7293,24,-156,difficult
