delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
534405,27877,10023,10604,11913,29749,20119,10592,487599,68409,3966,4666,3861,10648,13066,3986,-453323,-28547,-2434,-3146,-2859,-8013,-7069,-3305,1447577,-29693,20833,9991,19454,59073,22086,12037,-467467,-58392,4216,13565,13632,24748,19256,15933,-339562,-45496,1614,3342,1980,594,-6062,1760,easy
702293,183840,32196,32084,12243,32130,21105,21136,788646,84683,10431,9773,5690,28288,11777,9874,-701435,-22836,-7596,-6463,-3223,-24159,-8026,-7147,-459839,-22866,-8304,-5406,7243,-10870,4749,2262,323390,508474,101890,99170,18029,72619,43269,53362,492473,-66146,1068,1942,4163,-22222,-2680,-3429,difficult
289122,27396,9884,16063,9628,16627,11133,8708,527117,50024,19065,14330,15485,16463,17257,9801,447436,-6652,-9686,31753,4779,7367,6536,441,-513063,-4177,-9822,-3682,-10068,13317,-8850,8856,-360620,-36348,-6334,-9845,-12318,-6432,-10226,-8132,-525732,-43337,-10881,-11293,-5823,-13596,-11956,-5539,easy
346498,30277,8327,6624,12304,23774,15335,16091,423049,222653,14276,18185,47669,26298,52598,27895,75478,-167966,2983,-15055,-36545,-13105,-36632,-16997,153539,-188519,578,-1288,-15983,37576,-17547,14190,-295842,-205060,-13976,-13824,-42302,-9796,-43876,-18094,-239381,-207961,-13380,-16077,-46630,-24772,-50999,-26315,difficult
920564,107288,57847,15606,15057,19662,27398,12978,1331080,300023,68789,26972,12269,45276,42437,22613,-388944,-253303,-66379,-23880,-6145,-25926,-35463,-17055,-305235,-264784,-57305,2096,-3970,-35579,-32257,-14240,-1296276,-254228,-62920,-12303,4783,-23299,21063,-4453,348390,1376,142835,-11378,16485,-17652,-13498,-2793,easy
462229,177731,37306,15783,15017,37052,13980,12242,263161,72363,13494,16617,19389,30500,13219,13419,121649,12517,17019,734,-8368,-1974,5439,-7988,-111992,-47438,-9833,-14411,-14870,-20692,-5711,-6727,-32135,22458,7811,-13949,-14830,-2900,803,-7873,818750,433934,80250,24289,20578,51774,2511,17881,difficult
519299,164531,4900,13474,9621,25503,30292,17985,491834,89115,20736,8413,12084,12274,19914,9340,-40052,5675,-17221,24040,-894,13175,8213,13802,-384609,-75395,-18269,-7011,-9877,-2992,-7147,-1808,138796,372163,-13229,-3095,-1580,28603,30545,16851,395726,-779,-14627,6311,2499,14129,9899,5735,easy
590088,136625,39382,7568,20895,28505,27116,14646,448809,36768,4321,3919,2183,3180,5688,2726,942285,-13460,111050,618,14766,7378,40,3654,-298619,-19028,3490,645,5011,15415,3506,2537,-35850,16144,8267,-1565,15314,42375,56345,32569,-42700,415771,17438,14896,39756,36131,25821,8918,difficult
187417,36833,17555,9328,8289,13222,8670,6482,1218012,78505,33447,22478,10834,9442,17101,13520,-1140775,-48457,-26718,-19290,-3864,-1502,-14815,-10842,-1212738,-76921,-25994,-19853,-6455,-5019,-12918,-10953,-1099429,-38220,13905,-1950,8629,21881,7008,4845,-669438,-3092,-24763,-11509,-8489,-242,-13000,-11201,easy
55779,15161,7293,3117,6754,13498,11647,6254,477618,156621,33790,12005,13901,34636,29451,13186,-372280,-144285,-31893,-10502,-3153,-30353,-24517,-10409,-468201,-145281,-21332,-6740,-6933,-4486,6111,2902,-379662,-144089,-24091,-8710,-9008,-26473,-25142,-11682,-467212,-132184,-28671,-9601,-9496,-23242,-27668,-8541,difficult
407497,103588,12703,23822,11863,43831,27263,15690,844534,287626,33899,33640,37525,93538,34929,34258,-614795,-268611,-28548,-32477,-34478,-81965,-30624,-28586,-26684,-216501,-18237,-28506,-27922,-32872,-7340,-16750,-497794,-78375,-22225,-548,-20683,-59137,-28753,-29688,-608874,-172665,-15776,22259,-19566,-24854,36051,751,easy
127609,24878,6389,7311,8712,13437,6678,3181,847070,64909,12686,14605,7747,10458,14290,10803,-578423,5434,-4444,-7825,-426,-3942,-13373,-9313,-838330,-49672,-11528,-6541,4235,14482,-2382,-4767,-822196,-57745,916,-3782,4650,8139,-3604,-7205,-638896,-58140,-10132,-11030,-4599,-6764,-11090,-9203,difficult
739631,106548,10455,10389,12831,8281,5434,2827,1068797,107251,27953,15858,14488,49697,40472,36708,522918,240191,-9472,-5421,19117,-34928,-24195,-34257,189873,-64660,-7977,9973,-756,-33893,-36523,-29975,-1042661,-90289,-25088,-11584,-11920,-47750,-39486,-34676,-986796,-88055,-27455,-14845,-13071,-49094,-39947,-36616,easy
520359,121804,21347,11134,12732,22167,19139,9308,766220,170927,14966,8883,10632,11057,17257,9989,-202194,-38356,11667,11544,8054,15268,9945,-1763,-578726,-80009,-13640,806,-4717,4569,6075,7823,51548,41956,18361,-469,3014,18370,-3750,-4353,-254071,-120084,9137,-2876,2049,6233,-4742,-4430,difficult
637194,177881,32073,26544,15230,33997,29191,19638,559567,60571,20206,14803,19953,44253,17280,14377,39578,11176,21648,20091,7234,-1988,12117,-2748,92753,332156,47831,33419,-10169,-3567,2795,18487,-159709,6973,-14381,-10705,-18068,-26514,-8564,-6520,337887,118935,-7632,4158,2110,-8956,41296,11825,easy
926155,199923,22185,7484,20553,26812,18681,11061,238703,49220,17559,11680,10370,27091,17802,17737,2628353,681752,6653,5403,35199,18682,27814,-1527,-126456,419,21107,-4542,12844,13797,3707,5607,-104933,-43891,-15685,-8932,-2020,-13048,-12513,-14034,352842,-35470,6429,-8714,-5290,-20548,-15492,-16750,difficult
88827,8655,5733,2541,5053,5108,5218,2841,606203,101964,10339,42873,18866,15227,12253,20302,-571756,-96349,-6320,-40059,-15077,-10701,-9099,-17836,-376694,-90138,1710,-39243,-12968,-8618,-8231,-18539,-529791,-87369,-7177,-40192,-12872,-10768,-6015,-16537,-591265,-99382,-6639,-41835,-14334,-10389,-4794,-16931,easy
163267,31889,10498,11056,7478,33830,14547,8050,53924,53933,8935,5338,8821,9892,8288,11739,226512,-14368,5871,1118,-3734,11711,-704,-3429,24681,-35197,-3353,-2978,-5893,-1041,-3787,-8406,11383,11656,6945,18729,12212,89428,30949,5459,174797,-50266,-3210,6001,-7957,-4348,-1424,-8381,difficult
265096,34371,7145,13118,16225,14211,14438,7576,59405,23726,9822,6018,7400,10805,14372,5431,73507,8499,1581,2009,-1912,3023,-9811,-1044,-43223,-17932,-6654,-965,-3416,1138,-10984,-2787,55540,41108,-6697,25581,33638,17297,28720,10307,736939,10903,1060,1775,6990,-7834,-7663,2105,easy
209332,77389,18726,9305,7861,14207,11016,5695,115176,23418,14511,12349,11783,23323,5856,8923,598582,141779,34906,9566,8219,12228,25009,5710,-101788,-521,-11249,-7510,-6573,-16979,-2378,-5760,-42136,26827,-9431,-7242,-9360,-19269,324,-6362,-78033,47800,2632,-6990,-7976,-12446,-2316,-6502,difficult
79741,37795,8202,3664,4285,9595,4103,2504,41716,18584,8292,10474,8438,21850,8064,9006,-34068,-14761,-1013,-8130,-802,-12118,-5454,-7206,84919,8991,5136,-5431,-3684,298,1281,-4026,-35846,-12272,-3897,-8443,-6671,-18036,-5351,-8502,137096,94884,-588,-5238,-5455,-19166,-6320,-6276,easy
864386,91406,17796,18868,13110,12704,10483,7045,103279,20429,8843,1747,4585,6415,3476,4510,1262278,185521,16319,11472,9171,3897,3988,-769,109870,-6288,-1959,519,260,-2701,492,-2266,598315,47791,27370,12935,6956,8343,7726,610,1073963,56883,-5918,43557,17714,15616,15823,12566,difficult
456928,104271,20328,15589,12321,29508,30146,13491,838372,192246,36818,33156,13664,36572,15039,12421,-692653,-151969,-14398,-26663,-5474,-26412,-4462,-5559,315390,55678,-8386,10918,1620,17198,17257,14023,-513234,-77665,-12476,-26173,1474,7940,55990,-3989,-635279,-177943,-30701,-28349,-2992,-26984,-8359,-196,easy
138506,26835,8477,7262,6713,13108,8761,6708,1070148,33564,10319,11187,8724,10837,12583,7536,-1016335,-7051,-1536,-8794,4072,-4357,985,-2791,-857248,21477,10522,8476,-1358,27400,4039,12708,-842076,-20210,-8872,-5041,-4098,-4501,-8658,-6079,-1010910,-21133,-7482,-10342,-6659,-9458,-11656,-7150,difficult
782413,245969,96630,34612,12289,71630,22550,21239,793643,275640,18671,14446,8396,27306,57889,32719,-379589,-242443,80672,13481,-757,-13110,-43753,-26783,-681421,-259282,-12863,-8374,-7110,-22885,-53204,-30504,1002394,304984,179627,81461,25564,110103,-21424,13746,13695,78057,64401,-5904,-2125,103186,-22976,-2380,easy
342464,265243,14567,12783,21129,22727,19025,17042,506170,69779,8581,5695,9129,28194,10730,15113,-95741,-38968,7062,7179,5823,14497,5124,13142,-395775,-59569,-6158,-4192,-6386,-16886,-4530,-8116,137350,30499,-1249,4608,-2529,-24106,-4963,-10811,-300658,849894,24290,20755,51091,4628,37550,13502,difficult
94006,55913,11362,10150,10642,24750,11575,7438,926941,128052,110826,47651,7004,38983,28965,24303,-758329,-60761,-105770,-44918,-716,-27624,-25647,-21325,-915412,-101391,-87019,-39209,1281,15307,-8725,-11401,-908397,-97705,-107654,-31605,13284,-20707,-20629,-15684,-749602,-28701,-97415,-34271,702,-23909,-14559,-19052,easy
585648,49751,20440,18781,18210,24099,9516,7797,743238,476218,98343,28192,29583,52606,46539,28597,567518,-378382,-47349,15806,18881,9631,-31163,-8110,-689941,-456201,-94867,-20258,-24986,-46589,-41475,-23970,113215,-455956,-82725,-20162,-22905,-47991,-40392,-26011,-621154,-415330,-86672,-13030,-16482,-29080,-35063,-25108,difficult
555454,50960,10465,13947,3483,9522,4081,3587,336219,50354,17909,7777,8949,41047,9986,4823,-178171,-29670,-16318,24364,-4905,-28293,-6275,-1869,-301853,-7221,-5353,1462,-5609,-30773,-7385,157,1548353,-15908,-5350,751,-4167,-32673,-4243,-300,-191390,55221,-2754,-1896,-7184,-34360,-5718,-2934,easy
489535,23757,9617,9921,7594,6888,2366,1522,1365274,173770,70557,77356,37782,47617,15987,12622,-998202,-154588,-61104,-69520,-29980,-39001,-12516,-10741,-1069096,-161931,-68618,-70634,-34235,-45478,-15382,-12393,-551563,-137838,-66240,-63240,-33118,-42323,-13865,-11238,-884097,-145694,-47800,-66346,-23421,-36116,-12723,-10028,difficult
