delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
200491,57709,13574,7603,6877,28616,762757,41,52676,-998,9871,-6299,-163781,1295,305,8600,4101,-13314,-184365,-37047,1315,6567,-2907,-3668,-198122,-39591,-6338,11839,-1028,-20478,-174701,-46896,2554,3646,4429,-12577,-926538,-20584,-13757,23421,1254,-38342,-2544,-7305,-52371,1010,-7653,8892,9598,-2033,5272,-8193,-5770,-7008,1879,5457,-7015,9646,-16810,7901,difficult
822106,32193,8694,5644,7279,4798,-767420,-22732,-6753,-3505,-5930,14808,-741979,-17853,-6087,-3687,-2038,11361,-663698,16107,-6045,3678,-3754,8549,-802640,-19821,-1234,-574,6014,37360,-697052,24866,21396,5161,1085,22174,25441,78281,-138942,105588,4879,33960,-35928,44687,666,42,4811,22630,-182,7365,-4252,5735,3892,-1716,9768,-4929,-3447,-2812,28811,-15186,easy
157863,21277,4882,6752,7053,23850,-129522,-7879,-4159,-3723,-1846,28508,248976,259732,57940,47667,4870,21687,-127332,-10108,-1952,3706,1947,767,-112149,36012,-1605,15079,12171,2093,-149500,-18380,4378,-2830,820,16008,378498,-376308,15183,-37351,267611,-269840,46120,-54392,62099,-59892,347,5983,51390,-43961,11373,-17909,6716,-2923,10224,-11351,-6821,-20920,1326,13915,difficult
464291,93998,8603,32468,50540,26757,-181442,-78700,-6850,-31118,-47942,-25161,-421998,-65451,9549,-13292,-26510,9140,-351367,3155,19690,699,22934,45350,208620,223843,2769,-20625,-15037,19422,133390,70304,8050,30636,-23914,-5879,-240556,70631,559987,-75230,13249,68606,220688,-153539,16399,10141,-16921,5281,17826,13991,-21324,51261,21432,49444,-37971,-8877,34301,36210,-25928,-25301,easy
397717,94765,20915,27296,22048,12119,83907,160107,38956,2861,1384,19417,-84060,-44988,-12930,-17259,-10097,11302,-290991,64542,-4575,-18311,-3142,48395,166852,-24229,-6136,-16030,-16118,2794,-337458,-87567,-14272,-23945,-20027,-1241,-167967,-206931,457843,-504310,-205095,109530,-88771,-63338,-51886,8355,-1561,-8136,-20120,-1052,2281,-7915,-11481,6955,-12976,-3909,-8115,37093,-45601,-4035,difficult
68163,23512,3206,1415,3247,5248,334519,132989,40604,54894,18679,43161,505709,91129,5503,11471,26412,26670,495646,-14369,2123,480,878,-782,54723,15475,678,1086,6661,10740,-22986,-15477,2727,13655,15444,21649,171190,-10063,-440923,-77709,-41860,-105498,29844,-30952,-35101,-3380,-1445,2049,-43423,-10991,606,12569,7733,-25534,5783,8783,-16491,-27452,11522,10909,easy
340664,179003,31932,23404,7621,34701,-98042,-170847,-25746,-11207,-2924,-28730,-303038,-168399,947,-5276,3257,24330,577279,-109863,3526,-19229,10421,-5157,-307469,-164407,-28273,-13180,6131,-14208,252231,257345,51441,31730,16034,-13163,-204996,880317,-884748,559700,2448,58536,-54544,421752,26693,2579,-31799,79714,5931,-13953,6049,44910,6181,7164,-4290,9903,53060,-29487,-9051,1045,difficult
922450,183077,60424,32407,19961,31909,-639334,-124199,-41913,-27812,-8113,-23094,-728587,20380,-56369,-4763,25932,3872,1361512,248603,26046,2773,37262,5490,-406433,-12726,357,-18131,7750,52397,-512983,-140758,-11594,-10703,-4038,-4972,-89253,2090099,-1767945,-106550,144579,228223,-261329,-128032,-14456,82415,-25689,-11951,23049,7536,-20904,7428,34045,11330,-29512,-11788,26966,1618,46907,-57369,easy
280424,165740,26500,15749,23820,26548,2419570,-145381,-24090,-9670,-19509,29210,817720,220100,74179,35058,-1928,28752,-18133,-11342,32397,34806,-9584,31963,493274,201517,32635,17175,10508,36497,-112963,-81806,-6243,-8106,6268,22341,-1601850,-835853,511407,-606237,365481,-231442,212859,-283323,98269,-41782,238,-38878,44728,-252,-17631,-25281,17581,-7656,20092,-4240,-458,3211,4534,-14156,difficult
198594,127333,18172,21005,13521,48252,407915,113562,37012,12514,3805,-23514,899222,282621,35213,35715,3972,-1443,-112842,-111264,-14408,-16369,-8392,-38890,-82222,-20954,103755,28771,12080,2374,1005653,-114410,-490,3230,-3386,-24303,491307,-1012064,30620,1087875,169059,-393885,90310,-93456,-1799,-49621,118163,-104245,23201,-52084,45140,-25541,167,-12364,20472,-15466,22071,-37447,41264,-26677,easy
123738,15838,3185,4147,3072,5844,986982,77960,1377,2926,4885,8087,438510,13711,8423,4522,3939,124703,-84015,43656,5108,6749,15457,37897,-27305,-8075,1675,-1333,-1395,1903,-36802,-7702,-1493,-3217,-2020,-4383,-548472,-522525,56710,-9497,-64249,29945,-51731,373,7046,-3315,-3433,-3168,1596,2227,-8082,-1884,-946,11518,-16852,-625,116616,-86806,-35994,-6286,difficult
530151,49304,9483,18877,17873,17041,-502095,-40443,-6093,-9227,-13109,9855,-378563,-26682,-4679,-14235,-12036,-10808,-424241,-33634,-6618,-17652,-13993,-15535,63934,213066,19489,-11302,9857,1312,-203734,268212,129226,100021,37467,27339,123532,-45678,488175,-267668,13761,-6952,246700,55146,1414,-1939,26107,109737,-5008,-3417,6350,111323,1073,-1957,23850,27610,-20663,-4727,16847,26027,easy
642735,442350,46910,25255,53117,32478,1273843,-386187,-7704,-14370,-37360,-23511,-74170,-152688,20493,-10525,-10130,11896,-436276,-375029,-42911,-6870,-6671,-6592,-127053,-348756,-7671,-11871,-35126,-15386,-600908,-420269,-40043,-22022,-45574,-23966,-1348013,-362106,309223,-473855,233499,-222341,26273,-71513,28197,-63404,35240,-32372,3845,3655,-5001,-10151,27230,3459,-28455,-10448,35407,-18488,-8794,-8580,difficult
583677,107816,6233,10153,6430,9618,-559238,-102250,8703,18735,19713,72849,-537225,-66618,19439,2996,8463,71349,393897,-85306,-1121,-4856,-3859,12932,-529336,-46503,10066,39410,11704,47228,-314897,-67305,-4798,-1063,-1738,991,22013,931122,-923233,214439,35632,-18688,38803,-20802,10736,-20560,11187,-14864,-15739,-7852,44266,-40473,-11250,-12322,15563,-13442,-1500,-58417,34296,-46237,easy
226026,70403,15786,8165,11873,54930,-147168,-55898,-14659,-5150,-9816,-41836,62910,10654,-11082,25620,23125,-33883,515241,-29149,12548,1873,-6586,-47617,-138388,-63905,-888,-6629,-5713,-50096,904783,108108,-4564,2704,7916,-5719,210078,452331,-653629,1043171,66552,-39803,-34756,172013,3577,23630,-13436,-3676,30770,-23747,-8502,9333,32941,-29711,873,13629,7953,-13734,-2479,44377,difficult
864363,143951,13916,38413,19975,34772,-723064,-78063,6980,-31139,-11226,-10918,-784381,-130331,-12837,-35830,-18368,-32516,498014,-120966,-9725,-32480,-16543,-24597,-557095,-122733,-949,-27600,16315,34209,-114739,-25248,-6986,-2219,1076,-5238,-61317,1282395,-1055109,442356,-52268,9365,-1767,97485,-19817,3112,8776,-6037,-4691,3350,4880,25381,-7142,1825,32858,-15239,-21598,7919,58806,-39447,easy
851765,252429,25896,40499,34118,59519,-731154,-220784,-18169,-33617,-29949,-53734,-786015,-39811,-15916,-9074,7490,66322,-583386,-221579,-25187,-36671,-25108,-45961,488281,-158435,-8928,-36757,-8806,-5051,-784053,-235491,-20552,-38076,-31865,-36741,-54861,202629,1071667,-1272334,180973,-181768,63144,-77056,2253,-9271,16259,-11624,24543,-27597,-86,-1319,37439,-32598,16302,-23059,120056,-112283,40910,-31690,difficult
497067,31425,15350,7226,4855,22190,-488861,-29189,-1262,-4217,7429,-4298,-463125,-23740,-3670,10543,29720,14828,-485760,-23140,-8872,-1039,-1207,-308,-409959,-17688,-13167,-6843,-3114,-15268,-492044,-16286,1454,11468,8400,9984,25736,-22635,75801,-82085,5449,600,5452,1402,-2408,-5202,-4295,14621,14760,-11582,-5804,18311,22291,-30927,-1907,11514,19126,-15136,-14960,25252,easy
518747,43638,10486,6121,14085,9867,-439750,-37975,-9948,-4516,-12932,616,-436980,8415,-5827,-3610,-12149,-1836,-447271,-19107,-1568,16878,204,53629,-512823,-30716,-7476,6951,-12158,39751,1529291,-9515,-7046,694,-10997,13661,2770,-10291,-65552,2042114,46390,-27522,-11609,21201,4121,4259,-5908,430,906,20488,-9927,-6257,783,12353,-12362,1161,-2452,55465,-13878,-26090,difficult
674921,168678,17275,17792,16089,17499,-154072,198676,-15631,72484,-29,136338,978285,-91952,102396,-426,4856,17316,-483407,-5294,8719,-11211,-7383,856,-25692,-20070,1409,-12318,-5761,-4669,-300713,-95357,-8239,-9429,-8939,-10880,1132357,-1461692,457715,-275021,-290628,86658,-14776,-75287,118027,-93677,-7310,-9648,-72910,-10785,-1107,2889,4885,-12239,1622,-3178,-119022,-16460,-5525,-6211,easy
406377,297940,15943,14025,26477,31959,-363683,-146032,7182,25689,-18265,-4105,-269681,-289360,-8520,-7995,-25464,-27632,327426,-12453,18147,-11073,-11875,7660,-389682,-285507,-12943,-7229,-14379,24272,-62623,-227491,-5867,-1117,-18995,-21890,94002,597107,-717108,327059,-143328,276907,-273054,58016,-15702,26667,-31090,7076,-33684,-3078,3844,6112,-7199,13589,-2504,-4616,-23527,35292,16612,-46162,difficult
352595,51439,9680,9018,5497,11839,-83875,-25855,44859,5127,33220,14438,21527,-10268,-899,-3607,506,-1775,461774,-22692,9593,17503,7298,18975,-280035,-25384,-2436,3003,-3585,-8090,-40119,55212,17214,13790,50175,21695,105402,440247,-741809,239916,15587,-12424,-2692,80596,-45758,10492,-12029,19650,-8734,21110,-14500,10787,-32714,6792,-10883,53760,-16213,20750,-27065,29785,easy
808160,146104,25025,17694,17237,16127,861407,13829,88635,53117,36657,5016,-631447,-87559,-6699,21607,-13855,255,-787315,-120508,-16190,3735,2236,-1584,-800346,-128975,-22083,2352,-12381,22708,-573585,-103385,-15525,-16758,-12557,-11907,-1492854,-155868,-13031,226761,-101388,-32949,-8467,25590,-95334,-9491,-5893,6558,-31510,-17872,-1383,-19110,-50512,16091,-14617,-176,-4761,-1839,24292,-34615,difficult
196582,66281,15068,2283,7584,9695,-64437,-37112,-7715,1490,-5356,-4786,574255,435923,83274,12359,103965,40367,1128796,244180,43654,35267,1797,28387,86475,-4622,29759,6729,-1488,-757,851483,-9265,18899,21173,2964,2954,638692,554541,-1042321,765008,473035,-191743,-248802,-4643,90989,-39620,-13895,-10860,10869,22908,-28538,14444,109321,-102168,-3285,4452,45153,-11980,-29144,3711,easy
103559,37401,7783,15518,11845,8729,-34672,-3947,2526,-8978,-6837,4014,943353,-1619,70215,53900,39625,28559,-48372,-15303,3574,-12445,-10092,-2857,-55606,-10350,-388,4918,-6759,5993,-29854,23837,29131,-10496,8534,4159,978025,-991725,-7234,25752,2328,-13684,4953,34187,67689,-66641,-3962,29519,62878,-66345,17363,-15414,46462,-49717,3333,15293,24545,-31416,8850,-1834,difficult
841187,221661,36526,40419,22107,48191,-742244,-81836,-29364,-34063,-12086,-14949,2200859,212598,17522,-17359,-10658,-7008,-832331,-212187,-33058,-36625,-12469,-16466,-835517,-209028,-18898,-34019,-11241,-21158,-548574,-145953,-17297,-20233,4302,-36090,2943103,-3033190,-3186,286943,294434,-424785,3159,63075,46886,-50580,14160,1601,16704,-19266,2606,13786,1428,-1811,1228,15543,7941,-9458,-4692,-14932,easy
168494,28862,12774,12440,8333,6650,172259,55630,-397,31119,10728,15304,-45870,1899,24837,-5206,519,6917,-148261,-1354,-10164,-1680,1559,13854,-139317,-15334,3813,-5235,-2525,5395,-8302,32849,-9478,-6381,-3167,-3981,-218129,-102391,8944,131015,-53731,-3253,-13980,48183,25234,-35001,13977,-13291,-36325,3526,-3555,-1146,-10209,1040,-4084,-642,-8387,6937,-8459,-9376,difficult
392681,47206,15560,7147,6003,8490,1335163,153721,26416,63473,18820,25014,-237383,124898,6418,20674,1202,20619,855242,55408,-1533,1212,14055,56819,-135118,90930,-5707,4597,-2446,19121,-236873,-21696,-8328,-1295,-1939,-4261,-1572546,1092625,-990360,-101755,-28823,-69490,35522,-112626,-19998,-7951,-4174,-2621,-42799,-19462,3385,-5892,-17618,12853,-16501,507,-4395,36200,-37698,-23382,easy
48790,19692,11933,6351,14644,9586,-32556,-6627,-10024,-1239,-5450,30356,-28468,-13699,-9831,11791,-8404,56872,-37787,-2922,3540,5667,-11624,17232,-42735,-11382,-8271,-743,-2522,19968,52846,2362,-10592,-3097,-10873,-2269,4088,-9319,-4948,95581,-7072,10777,-8460,13744,193,13371,-11811,-2321,13030,-6124,-6410,-2354,-2954,-3220,9102,-8351,26516,-39640,2736,-22237,difficult
253259,46292,19902,15053,14545,17616,-195404,-7676,-13890,-13551,-11860,-5183,-203928,-35439,-17035,-7038,-5533,23085,1215134,364705,123536,6374,31740,12508,-201477,-41902,-16751,-14442,-13120,-6596,-203322,-22224,-11793,-12106,-12519,-5578,-8524,1419062,-1416611,-1845,-27763,400144,-406607,19678,-3145,140571,-140287,4958,6513,13412,-20816,2336,6327,37273,-44860,601,28268,-10577,-19104,1018,easy
202046,34954,9420,5812,7163,24427,-18140,15466,-8044,-145,-2796,-15046,-186065,-12018,1967,832,7670,6571,-147558,-25545,13597,7058,4209,17616,-69793,-10272,-8701,-5037,-4914,-11422,125698,-24894,-9260,-2649,-3668,-14762,-167925,38507,77765,195491,-27484,-13527,15273,-14622,10011,11630,-22298,-559,977,6226,-12095,2388,10466,-3461,-9123,1246,21617,11045,-29038,-3340,difficult
