delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
335090,81149,15320,17910,16812,28149,14508,16849,559586,22309,-9702,-9777,-3878,-20082,-10776,-13340,1002753,-27600,-7815,-16868,-11358,-18386,-10527,-14909,628388,226376,-1207,13089,6169,-2146,-2733,-4960,112453,16379,57488,82943,-4543,-1901,5951,-9782,500176,-60736,-7609,32410,-14233,-25548,-9482,-14799,443167,-374365,-515935,387723,-49909,253976,-209997,-77115,1887,6608,58695,-65097,-7091,29957,69854,-50533,-7480,17527,-10712,-9690,1696,16240,245,-23647,249,7794,8684,-15433,-1569,9949,-4822,-5017,easy
231294,60796,13096,10322,17791,9798,3161,4419,3026242,64148,11190,9904,-11057,7618,9453,253,-91427,-46181,-8536,-6714,-12364,-8165,-1520,-3885,-32059,100208,-800,-8863,-7887,-5885,3448,-1416,361569,81560,12064,13700,-14157,-8721,-2183,-3561,-169547,-53596,-12629,-8343,-16659,-7514,-1088,-3443,-3117669,59368,393628,-531116,-110329,146389,-18648,-135156,-19726,7736,12864,-24693,-16618,-2149,22563,-22043,-1307,4477,-6270,-2502,-15783,2280,-2836,1207,-10973,4968,-5631,1095,-4138,2469,-2145,118,difficult
492672,98103,25630,19279,15955,13105,7711,4801,-257937,3606,-8136,1752,-13419,-5928,-4437,-1897,-332252,-80975,-24695,-17605,-14746,-12335,-7114,-4282,-363031,-79548,-18810,-15252,-11685,-10826,-4152,-2236,842298,8944,58462,-5729,11449,838,2015,-225,103894,-24847,-11742,-15276,-14760,-8912,-5904,-4082,-74315,-30779,1205329,-738404,-84581,1427,88492,-33791,-16559,5885,77272,-70204,-19357,2353,9523,-9547,-1327,3061,23134,-26209,-6407,1509,11664,-9750,-2677,2962,6167,-7919,-2385,2046,2011,-3857,easy
171937,24097,6421,7341,4432,4097,15577,3339,137951,32485,7626,-2321,-1498,-2441,-11496,-2270,-84827,18250,-4687,-5322,-1698,-2583,-15304,-2842,67431,58447,21356,22049,21284,7352,-10406,402,146128,233562,4168,17827,2765,8149,-11645,1081,334386,-13817,8094,-5160,-2333,-2774,-14103,-2903,-222778,152258,78697,188258,-14235,40197,175115,-247379,-12313,26043,-17188,3926,-3001,27371,-4222,-22987,-200,22982,-18519,-5098,-142,9935,797,-10923,-3808,4898,-1239,-2458,-572,3244,679,-3984,difficult
100046,38567,5244,6748,3725,3552,2395,1802,49457,-25190,-4082,-3444,-2178,-40,-905,-1245,-48097,-28467,-2106,-5117,-1935,-1057,508,-829,-75714,4379,-2864,5261,4671,6416,12467,4992,364915,420041,42118,5090,9209,2860,8778,5902,-35725,-31766,-4914,-3125,-1132,-1974,-1504,-1272,-97554,-27617,440629,-400640,-3277,32846,415662,-451807,1976,-758,44982,-47032,-1673,10378,-171,-8215,243,6606,4538,-10341,-1017,7473,-3556,-4834,1413,11959,-3689,-10282,416,5821,910,-7174,easy
295074,52475,10400,8808,10341,6893,6329,2242,-58248,-36718,-4491,-6871,-9152,-5859,-5306,-1987,486464,-21102,1750,-5922,-7020,-4224,-4464,-1317,-224615,36291,11378,9982,4082,1009,633,5329,-241434,44411,-3127,4049,-7312,-4487,-878,-1871,38755,-36470,-2578,-6839,-9353,-5986,-5784,-2013,544712,-711079,-16819,280189,15616,57393,8120,-80881,6241,9628,-14505,549,949,15904,-5933,-10888,2132,11102,-11394,-2041,1635,5233,-5496,-1499,842,5097,-1511,-4906,670,6646,-7200,-142,difficult
180140,65910,23995,17014,11162,8622,5478,3968,-144869,-56248,18010,-8794,-1256,646,1786,-451,93234,-10559,-9908,-13835,-6267,-5714,-4321,-2758,-163951,-50151,-23497,11303,391,-1746,1211,-2634,-14698,-44646,-20057,-12941,-9592,-6949,-3791,-1563,24898,-46585,-16982,-13636,-9437,-6277,-3934,-3235,238103,-257185,149253,39596,45689,-39592,5505,-1939,-27918,-13589,3440,3075,-5041,25138,-24244,-695,-5011,6658,-9983,155,-6360,3968,-5203,672,-6107,5532,-5002,-143,-2307,124,1071,-1672,easy
93960,31843,8323,6333,2077,2264,1073,851,334087,84384,-2613,1137,4322,1845,1366,272,535557,72838,17565,13754,18667,3850,7906,2795,66350,37504,7882,8997,5216,3677,3204,9,481590,164544,8338,15372,37012,11995,1876,1117,11192,30548,5571,-2176,-501,1058,2180,-36,201470,-469207,415240,-470398,-11546,-35334,127040,-133996,20178,-9683,456,-2767,12617,-4757,6375,-17548,14345,-13451,31796,-37513,2005,-173,8318,-10937,6540,-4702,-1328,304,2523,-2786,1108,-1153,difficult
38483,14985,5723,7111,3060,6944,6929,1486,35794,47502,-3987,-3815,-571,-4743,-5581,-98,222733,31116,-3482,-1653,-606,-4833,-3743,2974,153831,67803,2207,4481,11550,-3042,-4349,-791,112755,-8371,-3622,-4176,-1404,-5377,-5848,-871,-29285,729,1976,-3159,-1168,-1920,-4302,236,186939,-68902,-41076,-142040,-16386,36687,-76174,9100,505,5689,-5829,5598,2162,6134,-8657,1017,-35,12156,-12954,236,-90,1791,-2335,3457,1838,-606,-1499,1546,3072,-3765,-80,1107,easy
34630,29344,7631,13334,6444,8672,5783,5489,151632,-5462,-170,-10889,-3863,-7417,-3521,-4515,641840,57209,25212,12900,9981,12155,1584,1423,193768,1693,1152,3310,4905,-5681,645,-2319,214782,173333,5132,-1586,-2906,-99,2860,4194,1412211,75189,4259,10289,3750,6988,4013,-534,490208,-448072,21014,1197429,62671,-55516,171640,-98144,25382,-24060,3980,-873,23789,-9590,-4896,11875,13844,-5076,-7811,6656,19572,-17836,5582,7087,5105,-939,2215,1153,5938,-3742,6513,-4728,difficult
288068,91099,17017,46278,13118,13880,14126,6342,1653459,31652,-4806,-45488,5987,18598,20631,6615,397133,-47919,155,-40838,-4384,-7043,-6683,-1367,1476784,-6787,-10479,-35430,69070,32329,-1095,6644,917574,-41407,-4311,28153,-1992,16467,-6463,1151,431339,-57218,-8676,-37946,-8667,-8167,-11424,-4512,-1256326,1079651,-559210,-486235,-79571,41132,-34620,-15811,4961,-10634,6168,-4365,4650,5408,63583,-66099,-10371,73454,-71062,-6675,-25641,39372,-15862,-24634,-27314,5588,-5368,-4961,-7982,8011,-5493,-5663,easy
766097,83240,50553,12258,12546,12559,10949,8292,-552981,27917,-40757,-9561,-6166,-9311,-10052,-7698,-425087,-74856,-38997,-5976,-12132,-11488,-9213,-7127,-723684,-66301,-46946,9454,-11948,-9493,-9883,-7863,-574686,5477,-44990,-6271,-8484,-10426,-9796,-7593,-705356,-61255,-36139,-1693,-10753,-10714,-9096,-7717,127894,-298597,148998,-130670,-102773,8555,71778,-66732,1760,-7949,1956,8851,3585,15430,-15725,4578,-5966,184,3464,-2269,-2177,1995,-933,-288,839,-670,87,700,571,-736,270,-124,difficult
445345,108545,36632,22285,23012,10848,14798,11490,1193166,-40551,46488,22091,17839,7068,-8182,-9739,1334409,-44454,-36317,874,58678,44093,7136,-4762,476884,610751,100610,65937,89339,77407,10888,-5313,194260,36562,15045,-6413,-5693,18109,-10799,-9755,-24417,20834,32652,3233,-5091,16286,-6972,-10321,141243,-857525,-282624,-218677,-3903,655205,-574189,-15728,-82805,136927,-85565,17607,-21217,65063,-72350,9646,40839,30661,-95032,602,37025,33314,-59298,-1823,15318,3752,-21687,3827,4977,-551,-4442,-566,easy
75531,18471,16416,3720,2950,3327,3150,3495,80374,-12818,-14341,3477,-1489,-1954,-1747,-1225,475474,64113,935,6516,22974,7567,8899,7582,34921,899,-12945,-1943,-145,-2544,433,-2528,591437,347331,71509,16799,28743,7518,8579,3776,431976,197134,-10324,1501,-1529,10827,6183,-88,395100,-440553,556516,-159461,76931,-63214,346432,-150197,15276,-13880,84454,-81833,3039,-8459,18742,-15298,24463,-23119,28888,-30272,9521,-10111,10062,3309,10646,-8466,8146,-2396,8807,-10110,6304,-3864,difficult
267125,53607,13121,11907,24161,9658,4448,1471,113078,-31654,5561,-9229,-20453,-8433,-2119,-363,-91323,-31539,-6032,-2783,-17678,-7582,-2776,-416,64589,82732,13359,9446,1862,-3111,-1209,1335,690114,123129,13567,28362,-12250,1292,2441,1788,-198360,-6369,-4118,-6458,-20741,-2149,-2286,1183,-204401,155912,625525,-888474,115,114271,40397,-129498,-11593,19391,208,-17685,6446,12229,18916,-34820,2775,19540,-14112,-8491,851,4471,4403,-3441,-657,1567,3650,-4727,-53,1751,453,-605,easy
1213135,141815,20861,8761,15760,14269,7731,5660,-422551,-130787,-14806,-2479,-11857,-6380,-5281,-4469,281211,-129808,-5232,-7429,-10939,-11255,-5058,-4393,318178,-75703,-16879,7515,-7719,5232,15240,395,-716972,-2310,-2808,11129,-5955,2504,-102,-771,-1133326,-85914,-19032,-2488,-12022,-9444,-5263,-4001,703762,36967,-1035150,-416354,979,54105,73393,-83604,9574,-11647,14071,-16224,-4950,14944,3614,-13617,918,3220,1764,-6067,-4875,16487,-2728,-11948,223,20298,-15342,-5161,76,4788,-1166,-3230,difficult
648314,82367,16562,18904,17874,14014,12407,7780,-553210,-44493,-2325,-15169,-16463,-11936,-10602,-7181,-610286,-57453,5266,-16771,-12887,-11289,-7221,3121,-518308,-13264,4356,-10222,-9833,-9633,-6807,-2831,667046,195194,74576,55842,26703,-2964,-2511,-4102,-21977,69159,13559,6740,-2910,-4242,-6263,-3576,-57076,91978,1185354,-689023,-12960,44189,208458,-126035,7591,-910,70220,-61017,-1602,6549,66064,-49102,3576,3054,36536,-29613,647,1656,6669,-1278,3381,414,4296,-3752,10302,-5952,-1271,526,easy
151530,90285,4734,9777,29554,9086,9113,5561,-85680,-73270,7767,2035,-20408,3556,-1404,1705,355671,147735,21198,27340,-10787,4794,6887,11190,64135,22264,26913,-3064,-27885,-1317,5720,6594,173414,-53717,-1589,-1123,-28363,-4637,-3890,-3301,1160773,1663,16964,-3796,-26172,3783,-4260,-1443,441351,-291536,109279,987359,221005,-125471,-75981,55380,13431,5715,-28502,18553,25305,-30404,1941,-2673,9621,-17098,-478,2191,1238,-6111,-3320,8420,8291,-1167,-9610,-370,9485,-4596,-9895,1858,difficult
750411,246148,34274,36939,7334,9098,8331,5180,792474,-85362,8810,1866,1263,16775,5603,287,475363,-178614,-24112,-29867,8694,-4979,3149,-1307,-275155,-91698,-15081,-25781,-873,4535,-1975,-917,-595384,-203285,-21726,-8780,-5210,-6181,-5475,-3133,-707809,-211596,-13027,9689,759,34404,14592,2232,-317111,-750518,-320229,-112425,-93252,86916,-111587,-8311,-32922,9031,-6645,8699,-31733,4086,17001,18469,7431,-9567,-4337,5969,-21754,9514,-10716,40585,-2454,-5124,-3500,20067,-1594,390,-2216,5365,easy
638853,105548,41863,5206,14117,10304,7641,3257,58725,-10848,-24883,14286,10421,9132,6174,-4,79583,-41565,-29673,2442,-8456,10104,13603,7337,-190135,48084,-19903,4646,3722,-2144,-63,7175,1091378,-68573,-28555,20533,844,4371,-493,3478,115718,-86857,-35103,9560,-12413,-5932,-5214,-903,20858,-269718,1281513,-975660,-30717,89649,-116657,-18284,-4790,9770,-8652,-6548,-11844,2204,15887,-10973,-18877,12178,-2878,-13257,972,-12248,6515,-10303,7429,-13666,-430,-4721,7341,-162,-3697,-4381,difficult
165161,49553,10127,10594,11547,3480,2301,1470,1332469,389395,5608,3527,6592,16819,19709,5160,639860,185682,14169,11854,8314,14835,13157,8675,2513621,-2594,25815,1654,-3657,22293,24366,7894,1628477,75157,167514,53740,73633,97526,29651,22891,311955,-24028,-3822,10286,-10056,-197,110,2511,-692609,1873761,-885144,-1316522,-203713,-188276,77751,-99185,8561,11646,141699,-171336,8327,-10200,52086,-43454,1722,-11971,77290,-83689,-1984,7458,75233,-97723,-6552,11209,5285,-29541,3515,-781,14997,-20380,easy
181974,52435,7582,7060,6342,8716,6148,2073,560577,-38896,-6450,262,-4915,-5756,-3367,334,1354274,-1230,32385,91943,11315,5749,5836,4433,47251,394011,7790,2579,25363,4687,-2314,2950,1544591,139632,5752,43241,25338,26030,6251,6154,1583578,138313,31380,16607,31261,53561,6003,28137,793697,-1307023,1497340,38987,37666,395241,-254379,-1319,38835,-24595,-2038,25628,91681,-89364,40662,-26634,16230,14048,-25,5923,11505,-1062,21343,27531,9203,-8150,8565,-248,4099,-1483,3204,21983,difficult
50767,19991,4945,10704,4609,8063,4038,2790,63200,21703,-274,-8114,-1240,-4571,13,-434,384227,199647,910,116,-149,-3685,-468,848,245219,41547,-2147,-7025,2156,-2574,-2728,-460,807004,174713,-161,6279,1069,3708,1234,-881,14589,28795,3148,20203,21736,2421,2137,478,321027,-139008,561785,-792415,177944,-158100,133166,-145918,1184,-3057,1986,3309,8230,-7141,13304,13924,1091,2305,-1087,20667,886,1111,6282,-1287,-481,-2260,3962,903,1282,-1308,-421,1359,easy
1426420,121573,26355,33910,32169,19551,9017,9134,267365,-79201,1761,9156,-28821,-10153,9277,-4231,-1352517,-83521,-17947,-14579,-26936,-8924,-2761,-4359,-673983,-63885,-23858,-31370,-30176,-17253,-5516,-7390,-670538,34708,34268,-526,-24447,-9929,-1225,2909,1370079,-25260,12822,-14865,-22998,-3206,2423,-4351,-1619882,678534,3445,2040617,-4320,19636,98593,-59968,-19708,-5911,58126,-21446,-23735,-16791,30844,-14339,1885,-3240,5729,1449,1229,-8329,7324,6723,-12038,-2755,4291,3648,-128,-3031,10299,-7260,difficult
773032,84077,12553,31198,23082,21026,14937,9554,118207,-283,-8517,-24922,-3229,-8537,-9302,-7469,1595965,129145,-11149,-22367,-2954,-8122,-3390,2931,-370509,47675,29580,-6222,1634,-13934,-10995,-4170,-277874,-37540,-5300,-19550,-13538,-13101,-12578,-6640,73149,-17201,7946,-28359,-20761,-17287,-13886,-8671,1477758,-1966474,92635,351023,129428,-81470,-85215,20339,-2632,40729,-34880,13246,2555,16145,-13328,-8809,275,4588,-15172,-7223,415,-5812,833,-4186,5912,-7605,-1583,-1308,10400,-7101,-2470,-2031,easy
268422,64827,11367,8968,4981,2552,2705,1808,793878,137161,-2676,4091,5967,11119,8434,11133,-218589,-57337,-7963,-5854,-780,726,80,828,709165,30907,948,8688,19396,2927,7980,4451,518285,-21058,5844,49676,12694,15922,13921,9021,84485,-53737,-6170,-6052,-2616,78,-490,882,-1012467,927754,-190880,-433800,-194498,88244,-51965,-32679,-5287,8911,4896,-12014,-9945,14542,40988,-55728,-6747,20176,-6702,-15310,-10393,2201,12995,-15844,-8354,7900,5941,-14411,-10305,3623,4570,-8139,difficult
64859,26007,4229,3495,3176,4079,1932,846,255989,18065,15511,2811,-865,-2348,-13,430,94464,-17455,-1099,1458,949,-1524,-557,246,64818,-11802,-2180,-1633,-266,-2525,-1532,-667,330073,511192,37238,22878,7351,1671,5492,4246,-39206,3544,34798,4019,12358,3552,6167,3304,-161525,-29646,265255,-369279,-35520,5653,522994,-507648,-16610,-1081,39418,-2440,-1353,-3091,24511,-18859,1814,-1215,7617,5007,824,-1001,4196,1881,-544,-975,7024,675,-184,-913,4913,-942,easy
639989,88010,10765,17499,20915,11647,20905,7321,138391,-75874,11673,-7901,-12275,15671,-10604,-3054,1065771,-749,6853,40423,27126,14055,8753,2876,792575,-3870,88520,-4237,6805,872,-4225,-2249,-486809,-81124,-7050,-12646,-10963,-8181,-19768,-1620,-402669,-72540,6668,-11862,-4366,-8410,-15575,-4784,927380,-273196,-1279384,84140,75125,-3121,-77254,8584,-4820,81667,-95570,13718,48324,-44660,-8409,784,39401,-20321,-17768,6597,-1616,-13183,-9053,-229,19357,-12978,-15543,4193,5930,-5125,629,-3164,difficult
833546,388894,47484,36500,12513,35582,47345,16404,-690377,-261711,-36125,-33694,-8945,-24968,-40620,-8706,-63976,-269743,-36560,-25125,4590,-12836,-36252,-5791,-614654,-221945,-43610,-29772,-3766,-28941,-41507,-13416,913719,-123331,27514,92539,19113,15137,-16961,1065,680129,-349840,85173,67696,44298,-437,-7582,5937,626401,-550678,1528373,-233590,-8032,47798,98614,-226509,-435,-7050,71124,57659,8569,-4647,122311,-24843,13535,-8356,22879,25185,12132,-16105,44078,-15574,4368,-5255,24546,9379,2915,-7625,14481,4872,easy
516615,109116,3084,10841,15784,13011,13745,11093,683613,-63615,14974,-9632,-12272,-5744,-4797,-7355,166808,-16058,55365,10612,-1655,4845,-1274,-6331,515441,7226,71432,47176,13212,127393,4176,17509,788808,-75014,9024,10018,-1785,-8835,-7690,-2677,29908,31828,5509,2958,-1729,2310,-10172,-9463,-516805,348633,273367,-758900,47557,23284,-82240,106842,40391,16067,-62408,-3515,20244,36564,-37158,-7060,10617,14867,-14997,56,10589,122548,-136228,11145,3523,5450,-11866,-2482,1024,23840,-20186,-6786,difficult
227873,30600,6170,5994,4468,4211,5980,5355,1029020,-16678,4260,10625,4502,3032,1501,-1045,-97725,-5656,-4933,-3949,-2543,-2526,-2308,-4679,-102658,22111,2127,17337,18703,7227,3440,-1929,1014043,241191,1746,2139,14796,11983,205,3594,121224,-778,5569,17366,1133,3425,-1361,-289,-1126745,-4933,1116701,-892819,11022,27767,219080,-241969,-9193,7060,-381,3823,-14574,21286,-15198,15227,-7045,21246,-3907,-13663,-5558,9753,4756,-8558,-3809,5748,-3235,-1566,-3634,2750,5523,-3883,easy
1174262,124914,32716,46155,13165,35550,17513,8327,-965973,-85026,-28670,-33452,-1459,-27269,-5689,-3386,-649613,-42619,-23232,-40282,-3207,-24155,3024,-4875,-99510,1260104,52264,-27635,153147,92024,9182,4139,-430497,-97385,5836,-28152,-7367,-24720,-14020,-4487,-544560,-109840,-27131,-19124,-5102,-21493,-15274,-5854,316360,550103,-330987,-114063,42407,1302723,-1357489,-12455,5438,75496,-46428,-32967,-6830,12647,-517,9028,-1748,156354,-160514,2265,3114,116179,-116744,3227,8713,6158,-23202,-1254,-1489,9014,-8626,-1367,difficult
327586,32790,59095,20386,8502,18068,6175,1815,11856,1806,-28581,7645,12639,2790,6230,2401,1328733,230753,-26369,1233,8550,-7512,4907,4284,-236612,-8250,-49631,-15080,-7014,-13662,-3324,-374,-187376,-27459,-58271,-19770,-6262,-16957,-5301,-1390,1673961,109471,-9119,-3491,-913,-9247,391,3535,1316877,-1565345,49236,1861337,228947,-239003,-19209,136930,2212,-23262,-8640,49152,-6412,-16313,-4690,16279,-4089,-15564,752,5349,-10302,-6150,-3295,7710,-1323,-8231,-1977,5692,1883,-4658,-1016,4925,easy
678308,169988,34971,15226,10632,9549,4922,4284,-563858,-151753,-26489,-8683,-2552,-6658,-3913,-3766,-563858,-151753,-26489,-8683,-2552,-6658,-3913,-3766,-655377,-166497,-32784,-13563,-9374,-9102,-4362,-3973,-567100,-140032,-33079,-13236,-8196,-8763,-4079,-3844,-476743,-142986,-3416,-9982,1219,-5382,2551,-506,0,-91519,88277,90357,0,-14744,26465,-2954,0,-6295,-295,29663,0,-4880,327,3254,0,-6822,1178,9415,0,-2444,339,3381,0,-449,283,6630,0,-207,129,3338,difficult
528995,128886,11849,11338,12467,5148,5561,3125,-320785,-102391,-4307,-7988,-11282,-4293,-5056,-2832,-121568,41616,121552,43260,3211,1794,-2816,1875,9330,-84860,-11266,-10225,-8918,-2245,-4138,-2411,-355979,63291,85967,20896,17005,5826,3309,4688,893079,108531,19248,52109,14528,2056,1064,4030,199217,130898,-365309,1249058,144007,-126476,148151,45240,125859,-132818,97233,-66719,51248,-53485,31121,31213,14493,-12129,25923,-2477,6087,-4039,8071,-3770,2240,-1322,7447,-2245,4707,-4286,7099,-658,easy
