delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
41487,27063,9756,17192,7011,3556,3988,2423,47921,32703,8985,13609,17943,11334,3673,7013,-46696,-6378,2264,19163,-6517,-6537,3452,-2674,33827,-4903,-723,-11998,-15348,-9019,-2823,-6506,easy
270224,43610,47635,15870,16707,15080,8726,3942,768215,156797,46863,52875,41664,21761,14599,10376,-731461,-101868,-36692,-36190,-30109,-18959,-12769,-8150,-264522,-124507,38235,-37820,-19806,5596,1022,-4718,difficult
59576,20808,5277,1415,2209,1982,845,602,212538,31068,12361,7202,9221,5119,4032,1203,-99330,3948,-6461,-5106,-6734,-3282,-2966,-546,-206595,-24468,-7707,-6469,-7290,-2992,-3409,-656,easy
161236,25727,18292,5421,6396,8072,3816,3314,1473940,272975,12148,26313,18018,19345,9250,9703,-1257684,-248355,19238,-18768,-9545,-7090,-5276,-3708,-1367724,-246141,-6950,-23016,-13699,-15457,-5592,-9070,difficult
612775,320230,21147,12332,11841,11373,6716,7576,458011,62976,24551,13792,7493,12716,7437,4544,-326051,-13314,-16262,-3619,-1335,-9216,-6488,-724,635578,527821,9454,699,10031,6530,5045,6788,easy
29197,9911,2898,3057,2088,2102,974,690,95448,21282,7531,4523,2638,4737,1523,1985,-45933,-6606,-4919,-1564,-882,-2072,-609,-1607,-86569,-16137,-4347,-1369,-218,-3198,-490,-984,difficult
309965,66073,26691,6781,4273,3833,2104,1733,161040,48753,7924,10117,18736,7104,2509,2903,-138677,-32875,1844,-7207,-16128,-5264,-387,-1279,436526,67515,35690,535,-12798,-1278,-423,-1061,easy
18749,4693,26456,2741,3483,4886,3900,1818,47151,39444,8063,8353,11055,6215,3385,2822,-30235,-37652,-6613,-7171,-9225,-4063,-1314,-2041,-26569,-31850,43398,-4053,-5919,1405,2343,32,difficult
46111,24463,6617,7934,1259,2120,3115,2962,688321,90189,17412,21698,8972,9028,8333,6901,-655915,-60467,-12968,-11099,-7770,-7211,-5376,-3637,-628506,-70985,-8623,-16429,-7657,-6605,-5061,-4241,easy
54331,37183,7260,12569,7275,10670,1876,2876,164383,69252,12436,7991,3905,4529,1622,1303,-81577,-7630,-5723,-7040,5223,-1970,-622,-238,-138527,-56509,-4630,16196,1517,14251,1129,3384,difficult
237831,55916,4437,11969,3062,3313,1637,1564,272695,109689,60589,8354,15456,13088,13034,7313,20842,-51208,-55301,89,-13539,-9457,-11414,-6033,-90570,-56339,-57004,7140,-11250,-10093,-11380,-5466,easy
4784,18291,32993,7539,6853,6827,2578,3326,64361,18026,6969,8422,4516,6943,1883,2084,-57231,1555,19393,4542,1976,1446,795,2188,-61923,-1026,32654,-6309,2698,-1678,594,295,difficult
53636,36506,26515,5708,3651,6575,3172,2995,184684,30433,8376,8925,4085,3792,1741,2014,-143618,8119,24491,500,-776,8067,3125,3487,-118478,4026,11787,-6934,-93,-2502,-263,-1525,easy
61183,10216,1921,1492,1475,2279,492,474,413843,87946,20574,8568,12526,7426,2981,4090,-408548,-81787,-17833,-7248,-9891,-3694,-2255,-3365,-296772,-73673,-19473,-6905,-12211,-6601,-2723,-3868,difficult
169537,75835,16490,18404,12349,12959,1353,2586,273425,54215,10700,19653,11611,6831,1786,3948,-150766,12254,80,-12614,-5957,-5222,-870,-2939,-57011,30986,11499,10116,7432,17477,3,215,easy
101349,22350,5888,2711,3082,4242,1413,558,371212,56556,21357,6997,7041,12405,3514,3106,-227096,-14879,-13101,-3130,-2788,-6681,-1172,-2728,-312630,-53533,-17837,-5442,-5130,-9646,-3031,-2368,difficult
24494,10743,10110,6331,2057,3651,1536,1610,50259,19195,7876,4982,5333,6729,3134,3458,-41565,-5087,11761,6788,-2429,-1965,-1636,-872,-9965,-11818,-7293,-4090,-4124,-4192,-1560,-2824,easy
136865,153469,7291,2069,5953,7008,4553,2681,1008739,179129,11242,24648,22898,11747,9372,4859,-861419,11851,1716,-22747,-16373,246,-2609,-1758,-882329,-63172,-9618,-22412,-17518,-9724,-7030,-2598,difficult
419372,154076,33352,25922,5814,10676,7617,8947,364467,36714,9784,12582,3269,6844,6232,5494,-266229,18569,15502,12222,2186,5646,1130,1321,376039,216154,31634,14458,2903,2018,1639,5584,easy
103566,28103,47450,9582,7786,4245,2670,3168,62294,39626,20494,7485,9200,7458,3816,3039,-55615,-30757,56962,10328,851,-427,958,3029,138158,7710,-3050,-6135,-3680,-5999,-3251,-2772,difficult
135131,33226,20238,5937,4449,5522,3520,4418,924984,261817,39452,30841,25806,19456,12159,9791,-699417,-225387,-7096,-23833,-17978,-12881,-6180,-2925,-880289,-231795,-31332,-25975,-24737,-14988,-11099,-7821,easy
500665,187753,27480,26684,22645,11562,10541,14031,575790,257662,17946,19666,11977,13774,9374,6168,-575029,-256229,-17241,-19193,-9098,-9481,-3506,-3309,424778,116410,36309,33229,30433,5056,5840,19035,difficult
62767,13404,7199,5769,3276,4852,2355,883,177356,17733,4205,3435,6191,2123,1026,966,-73494,-11003,3017,-878,-4916,-354,-447,-498,-155685,2344,2971,5545,-914,5812,3105,332,easy
94333,11162,2888,7859,5493,4425,4121,1597,297732,113548,21211,10426,3337,5482,6902,3239,-246442,-101946,-16410,-9664,-2283,-4580,-6704,-2973,-160356,-102826,-20237,4530,6595,2465,1141,-312,difficult
99075,22269,8781,2010,3479,2162,850,329,188218,44855,10673,8027,3379,5735,2295,2401,-160404,-30331,-4660,-6760,-2295,-4077,-1994,-2279,-17883,-14842,875,-5274,2495,-3070,-897,-1865,easy
238751,20736,9345,11611,11856,19834,10886,8756,387369,20649,12536,12616,6095,13674,17353,8996,-15459,-3876,4030,-1223,5683,20913,1247,5821,-281777,4050,-10413,-787,5839,-8594,-14182,-6301,difficult
