delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
265209,37319,19396,16499,22306,23931,11903,2507,23624,8128,-9488,-11549,-8606,-18532,-9313,-801,233550,26417,-6562,-3699,-12597,-21822,-9600,-1314,-99829,33694,-8067,7243,-12444,-20014,-9449,-1612,852531,58953,-11605,2859,-18953,-16590,-5238,-1041,26185,152515,-7423,2646,14045,85,-4942,1453,209926,-333379,952360,-826346,18289,7277,25259,93562,2926,-1505,-3538,4182,7850,10942,-4384,-213,-3991,153,-6509,32998,-3290,1808,3424,16675,-287,151,4211,296,-513,-298,571,2494,easy
197022,76466,10358,16698,12982,10929,4302,4154,-140870,-13823,15825,-13699,-3431,-4137,-365,-3167,-60400,987,-914,-4750,-6068,4167,-685,-212,896513,36555,27726,36952,49284,25831,7858,3120,489289,264171,83619,39773,1,23344,10742,3124,655938,127335,10243,-8464,-771,9451,3858,-198,80470,956913,-407224,166649,14810,35568,227616,-136836,-16739,28640,55893,-73376,8949,41702,2821,-48237,-2637,55352,-49283,-772,8304,21664,-2487,-13893,-320,8543,2884,-6884,2955,3332,4,-3322,difficult
300789,36314,16667,13941,15536,11370,2698,1899,-287525,-26384,-5931,37656,10385,7658,709,-435,-146571,-10173,6523,-9989,-9021,-8512,-2356,-1336,-230442,-26252,-3976,7713,-2915,-1848,-778,1217,-210011,-2103,16094,-9884,-9811,-9192,-1830,-1367,315732,-6114,-2813,-10076,5979,2168,1503,1467,140954,-83871,20431,525743,16211,-16079,24149,-4011,12454,-10499,20070,-18907,-47645,17702,-17597,-192,-19406,6106,-6896,15790,-16170,6664,-7344,11360,-3065,1578,-1052,3333,-901,2553,-2584,2834,easy
233424,54242,26440,15877,15718,5727,3241,2555,511531,98490,13071,10065,-853,2229,3549,4010,-144613,-36506,-25630,-13772,-15069,-3131,-2181,-2291,-119361,-47162,-24592,-15106,-13531,-3979,-2703,-2025,-146600,37850,8196,-3813,5504,2649,892,2367,-41930,-22776,-20345,-10225,-4809,-4171,-1428,-1678,-656144,25252,-27239,104670,-134996,-10656,85012,-60626,-38701,1038,32788,-28541,-23837,-1334,11293,-6412,-14216,1538,19035,-10313,-5360,-848,6628,-6820,-5730,-522,3595,-2320,-6301,266,4392,-4045,difficult
253464,65074,26709,13538,21273,13934,8114,6071,1376626,1533,-7465,-5767,-1444,-2905,2784,-2875,1353256,117576,3417,7610,-8316,-529,-3380,-3618,794704,59851,9591,576,19270,4925,3395,7111,587696,5283,-2458,-2523,-16372,-8741,-5263,-2306,876632,133067,-17839,1445,9105,-1488,610,1326,-23370,-558552,-207008,288936,116043,-57725,-54568,127784,10882,6174,-12049,-15381,13377,-7034,-3099,3968,-6872,27586,-35642,25477,2376,5454,-13666,7253,-6164,6775,-8658,5873,-743,10729,-9417,3632,easy
116729,62438,15077,20674,8594,6852,2839,3252,99420,7747,905,-11344,-3949,-3117,1382,-2064,-94189,-17413,-5990,-12582,-2086,-3859,-2141,-2134,-83676,-26111,-3623,-9031,-2305,136,5753,-359,69603,-42181,-12616,-18306,-5033,-4505,-1612,-2468,-82431,-43566,-9105,17003,-3502,-791,-748,-968,-193609,10513,153279,-152034,-25160,-8698,-16070,-1385,-6895,2367,-8993,3511,-1238,3551,-9275,35309,1863,-219,-2728,1531,-742,3995,-4641,3714,-3523,7894,-7365,864,-70,1775,-2109,1500,difficult
355299,83040,58793,14172,8836,9749,7922,3565,-238949,-45815,-30779,-1486,-4080,-4941,-3402,-1506,-138608,203042,-56190,-3324,3352,10220,-55,1214,454028,71862,-19513,11624,17447,3154,3086,503,-267127,-68087,-40327,32997,15603,1049,2249,-1562,291458,-36603,-46025,3289,-2223,-5886,-6164,-1775,100341,592636,-721155,558585,248857,-131180,-139949,31484,-25411,36677,-20814,-5698,-1838,14948,21373,-29708,7432,14095,-1844,-17826,15161,-7066,-2105,-6935,3347,3141,-837,-8413,2720,-711,-2065,-213,easy
304958,55471,15785,8927,5993,5885,2234,970,-270280,-51534,-8121,-6639,-3123,-4491,-1013,-673,-100501,-23986,-7044,-4780,1200,-2204,140,409,-207629,-11242,20930,-5670,6642,-217,-607,125,199270,76795,-11859,6652,28478,16623,9930,3459,443859,-46287,-11461,-321,-2181,-334,-85,1259,169779,-107128,406899,244589,27548,12744,88037,-123082,1077,27974,-32789,398,1859,-890,12322,-6973,4323,5442,21836,-30659,2287,1987,16840,-16957,1153,-747,10537,-10015,1082,-284,3334,-2200,difficult
73165,126636,14979,9833,20386,19319,5835,5165,-55276,-112058,-11679,19400,-11641,-7508,-1790,-3804,671245,-33372,-4206,28698,12401,-7267,2944,-3321,-34608,-118836,-11841,-8941,-18851,-16752,-4604,-4692,156940,-78677,-7480,-997,-14821,-17144,-4329,-4352,2886,-104017,-13597,-8670,-15729,-18764,-5343,-4694,726521,-705853,191548,-154054,78686,-85464,40159,-25340,7473,-7635,4361,-6117,9298,-37639,7944,-7673,24042,-31252,4030,-908,241,-9485,-392,-1620,4734,-7548,275,-1014,483,-1371,340,-342,easy
491248,218585,29130,13977,20617,23007,14743,11041,227956,-153779,43342,85535,41732,-13709,-8168,-8031,2157632,46962,35130,73164,86167,53694,45037,-1439,634127,-81314,8886,2755,3194,34079,587,-5183,-345099,-141697,-14583,21140,-8238,-8727,-8825,-8413,522997,-4234,-12791,34071,79508,17389,-983,-3299,1929676,-1523505,-979226,868096,200741,-128276,-60383,137463,-8212,-26244,-23469,1792,-12371,-70409,18385,12931,44435,-82973,-11432,87746,67403,-19615,-42806,26116,53205,-44450,-9412,7842,6592,-3744,-3230,5114,difficult
1033767,131608,80196,55155,47440,49755,25147,11210,13607,485931,8548,-29396,26245,-16323,-9428,17608,-967360,-108265,-73683,-52292,-46118,-48122,-24690,-10789,-751127,-65140,-60679,-31134,-37231,-44119,-19679,-7664,-848171,-56462,-33736,-46582,-26284,-27165,-20333,-8867,-682604,7888,-16221,-19783,-45729,-39865,-18385,-8122,-980967,216233,-97044,165567,-594196,43125,8678,64350,-82231,13004,26943,17515,-22896,21158,-15448,26799,-72363,8887,10947,-19445,-31799,4003,16954,-12700,-15262,5011,-654,1948,-28397,3125,-1203,745,easy
293219,51075,7908,10775,10632,9327,2902,1327,-250388,-32883,29542,7143,-3023,-1939,-266,45,-71169,-19344,8208,-9531,-3015,-7505,-1773,-913,-283840,-39431,103871,10849,-8422,-5771,-1597,-679,-265187,-33584,6680,14100,3652,-2197,-2028,558,-285540,62411,33606,62656,10776,7638,1760,-327,179219,-212671,18653,-20353,13539,-20087,5847,95995,-21334,95663,-97191,26926,-16674,20380,3251,48556,8,-5407,12074,7124,-5566,1734,3574,9835,-1507,176,-431,3788,-958,234,1237,-885,difficult
123468,26303,7279,5907,6366,3892,1997,2427,1487837,304391,56735,11699,2662,8412,4154,3424,149113,-12385,-3263,6266,7683,2516,39,-431,582018,626066,166847,42912,60309,37362,21260,25913,420078,35827,88860,9062,34193,18920,19695,8696,282381,82822,57324,1883,43263,28782,7695,5458,-1338724,432905,-161940,-137697,-316776,638451,-590239,46995,-59998,170110,-77987,-31536,-5433,36646,-33850,-7179,5021,52626,-26116,9070,-5896,34846,-18442,9862,-4115,21221,-1565,-12000,-3855,26344,-17217,-3238,easy
293579,71810,24594,23006,13627,12773,4916,2419,-249564,-62042,-17684,-22479,-12552,-10904,-4398,-2148,36490,95867,15226,6689,9847,9338,1669,4065,416938,352396,24235,42126,25599,29289,25458,12718,608351,158123,-2305,16419,25169,-4525,7229,3453,-137884,-63125,-23261,-17759,-3061,-1551,-2103,-1034,286054,380448,191413,-746235,157909,256529,-194273,-221248,32910,9009,-26540,-20956,29168,35437,-25707,-34178,22399,15752,-430,-28230,20242,19951,-33814,2974,6067,23789,-18229,-9332,6213,8653,-9265,-4487,difficult
258177,45129,12805,5412,6543,5370,4619,2048,-118489,-5504,8983,6408,589,3876,11876,3450,-109868,19937,-4291,3165,-495,11097,-560,-161,-225309,-34002,-11640,-3155,-5007,-4062,-4275,-1867,-215210,-14165,6273,9906,-2983,-2299,-4018,-1603,8691,-4031,-10233,5745,-3847,-2580,-3939,-936,8621,-115441,10099,223901,25441,-53939,19837,10134,-13274,-7349,17913,-16506,-3243,-6320,13061,-4161,-1084,-4512,2024,-864,7221,-15159,1763,-281,-12436,-3715,257,79,-3611,-1706,264,667,easy
374273,21547,36863,9370,4730,5222,3753,1676,-367069,-16516,6121,10769,5203,4684,-2434,1170,-368713,-10994,-21016,-6482,3506,2323,-2419,6,-96885,26833,-11765,-4205,1972,1933,-2766,-758,-157138,10902,-33234,-3631,-1637,86,978,1494,-179367,38862,46314,32398,26614,27304,13335,3977,-1644,271828,-60253,-22229,5522,37827,-15931,27960,-27137,9251,-21469,79548,-17251,2277,574,36029,-1697,-1534,-3609,28251,-2361,-390,-1847,27218,15,-347,3744,12357,-1164,-764,2252,2483,difficult
325902,74306,25517,13408,29512,24105,8412,7698,-199530,21239,13875,-7261,-24145,-19955,-5389,-5009,-199632,23021,35705,2824,-20153,-18415,-5488,-5257,-199632,23021,35705,2824,-20153,-18415,-5488,-5257,1786931,-21648,43416,1364,-10232,-7540,2543,-3924,-171432,-65634,-19567,-11716,-25405,-20765,-5696,-5856,-102,0,1986563,-1958363,1782,0,-44669,-43986,21830,0,7711,-62983,10085,0,-1460,-13080,3992,0,9921,-15173,1540,0,10875,-13225,-99,0,8031,-8239,-248,0,1333,-1932,easy
340537,31960,17787,6372,3936,8877,2062,1450,1598195,196693,13907,40737,26386,12011,5120,3508,-21279,10866,20257,63866,10338,7359,6533,3320,-91969,-8261,74243,17010,15999,7934,5709,1498,-181076,-19144,-10785,-3725,3312,-4850,-239,-892,-307363,-7236,-16225,65,-2253,-2416,-364,-785,-1619474,-70690,-89107,-126287,-185827,-19127,-10883,11908,6350,53986,-85028,-5440,23129,-46856,-20735,3790,-16048,5661,-12687,-5565,-4652,575,-12784,2434,1413,-824,-5948,-125,-188,-1822,-2390,107,difficult
35233,21575,3335,2112,3143,2133,845,588,2395801,751143,55081,50164,19886,8317,17078,9787,113317,6488,33418,7458,25434,13673,6639,5528,10060,18210,8673,12186,9119,8317,1711,3161,497829,31317,9087,7058,2812,1450,988,1016,1112126,19055,1790,6699,2191,691,844,832,-2282484,-103257,487769,614297,-744655,11722,13107,-12262,-21663,-24745,414,-7297,-42706,4728,-5128,-359,5548,-16315,-6307,-621,5356,-5356,-6867,-759,-10439,-4928,-723,-144,-4259,-2367,-2145,-184,easy
