delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
3572,6967,2690,4018,4042,34430,204485,40595,3214,5810,6071,28372,-199757,-37282,-1809,-4958,-5657,-13596,-202002,-33465,1066,-2956,-2988,67552,-199919,-33358,-1669,-458,651,-10790,-200701,-33017,-990,-4519,110,-9843,-202187,-31019,783,3933,-2263,-3031,difficult
32159,27203,14285,16279,10229,27557,179802,30972,7213,3182,2570,1631,-169644,-15996,3936,11654,2119,40503,-174901,-20540,7477,21258,6269,11396,-172150,-20922,5133,3192,5947,34081,-55718,23145,-4537,1289,622,3914,-165803,15469,23353,28094,23337,39734,easy
36374,14906,9801,18948,4651,15035,968830,99278,51447,56325,88926,28506,-896275,-84971,-41084,-35054,-85878,-10399,-906598,-77638,-24164,-45835,-84428,-18793,-940225,-79011,-50903,-46838,-81989,2831,-958071,-86955,-48444,-4109,-85631,-14650,-961113,-93286,-43636,-55050,-83448,-26343,difficult
53180,20743,3690,9077,7654,29350,30620,22860,8456,8104,5632,17150,-26006,-574,-3848,-3149,3779,37139,179486,30881,-4036,6079,-4327,-6677,-24109,-17280,-4849,12749,2852,9841,-20356,-14750,-4833,-4925,9682,27256,3786,-8863,-6262,-5890,-1874,-6558,easy
91646,45266,6664,16392,7872,27384,247801,74685,12316,4123,4263,9713,-82362,-38149,959,22863,9825,20290,-41031,73586,-5713,32905,7042,21278,-235030,-61335,-1798,4270,2899,6934,-183932,-58339,-11060,-1436,-1818,-3443,-238419,-62860,-10647,2744,96,43294,difficult
53214,15051,7404,7121,6920,21383,90080,10664,8675,17089,9560,16085,30838,17517,-4162,-9026,-3285,-11081,-68996,1243,-912,-8739,840,15971,-83924,2070,10408,-9432,-2549,13286,14582,-4565,-7563,-14728,-7456,-11832,-76832,5669,-4127,-7914,-748,20146,easy
37330,32162,11045,8850,7185,20219,95346,78825,7624,15111,7602,15037,-58212,-56883,-1471,-3917,-4416,21698,-71013,-60822,-151,-7451,-4062,-7783,-81051,-24948,18204,-10285,5512,12114,-82757,-67570,3817,791,2287,-2781,2952,-23093,-3293,-10444,-1404,2660,difficult
141051,9478,13389,15626,11711,32404,74511,41981,5979,2659,7808,7692,576711,-32435,389,13711,17112,27882,-68529,-33242,36163,14959,-2231,15831,-59375,-26151,-4956,4205,-883,17893,-62926,-38315,-252,13069,3944,23370,-53182,-32372,5707,18892,1574,38586,easy
56898,25998,6351,6088,3016,29039,129614,37017,10132,8832,4114,8732,-97369,27579,-291,-3627,140,36463,71352,-29779,-9050,-5244,-2874,-2110,-122917,-17241,-7241,7397,-2682,62458,-123014,-27285,1193,-5800,2627,6382,-91632,-8369,-3515,-6448,-2699,-1656,difficult
70869,16296,5202,7323,5652,14608,356240,103234,33718,20983,10513,7259,-350900,-99317,-30782,-19932,-7990,-2793,-109126,-95510,-29795,-13504,-8018,-4233,-337197,-96052,-30108,-971,-758,11961,-286287,-47606,-24774,-17855,-3636,-4394,-343347,-96206,-27120,-16040,-3904,36203,easy
18355,14741,10599,5293,6530,20830,131861,53569,8120,13201,7651,9496,-112721,-32033,3542,1046,12240,20539,-107336,-33607,5225,-9601,-5008,-802,-120778,-44801,-6690,-12197,-6721,-2624,-126561,-44160,-5858,-7764,-4327,12083,-100133,-39538,16177,-11025,-1791,27473,difficult
10339,12897,9364,6129,4930,23585,282444,197186,32168,55063,12461,29758,-264421,-192814,-26673,-47714,-11271,-19535,-278817,-194275,-30229,-48775,-9207,-15531,-279059,-187231,-27623,-51112,-2778,-10853,-264627,-161997,-19129,-53437,-8342,12557,-273603,-185130,-10368,-43631,-6057,2496,easy
159597,62974,9987,25077,12489,38763,140900,38022,7164,11779,7207,9356,561989,108896,2669,41436,1360,48892,-136108,-32354,-1015,1780,-1481,40715,-78458,100391,4686,28336,9218,12300,-123367,-20514,8915,585,12001,27068,-130572,-31661,-1138,-5645,5310,18059,difficult
441266,32612,6012,10614,6590,16308,31342,38404,5877,9360,3240,8112,137113,-34527,-4707,-4527,-1123,1209,-15441,-30704,-5004,162,5871,7893,51673,-25755,1335,-8293,-2038,-3588,-9299,-14737,5990,1228,-1563,-3490,1885572,76764,3063,17699,15603,38954,easy
507160,67926,32482,40353,10081,21150,574634,238771,34928,26289,30143,26123,152400,-62170,91781,40304,-4668,9582,-329101,-194235,-30751,-22008,-27415,-14645,-285315,-151023,-15571,85890,-24604,19546,568983,-228633,-25021,-12581,-16965,-20589,-444337,-218166,-32666,-21286,-26658,-18761,difficult
27021,19328,12696,12066,6036,11262,50150,17334,2006,18369,5686,27238,-27654,-7299,32367,-1144,261,-15131,-26057,-739,11652,-6176,647,-11373,-42262,7477,6804,9810,6059,-5659,18638,19548,2636,-16839,-3127,-24916,-38311,-9018,-10,-17164,-2089,-22801,easy
70514,19457,9550,6455,8186,25657,184561,24721,3468,34574,9082,18717,4800,17541,1662,-23164,-393,-12419,-157482,4123,20842,-32450,3660,31121,-94937,-10188,1316,-31716,-4691,-14103,-166468,-22132,1898,-26364,-62,31271,-156148,-15666,4690,-26900,-2996,-1172,difficult
39526,11101,5778,12167,6187,26675,22279,30174,5261,12543,11920,16864,83900,-25046,-2477,-8444,-10342,-14945,-7437,-22736,-1298,-8995,-9581,-10268,13529,-15256,-503,9129,-1149,34076,13529,-15256,-503,9129,-1149,34076,-17285,-17072,7365,-2700,-6446,6116,easy
131368,40832,11591,15405,6293,37820,76169,28034,11648,8372,2813,21600,540288,65468,10240,-1033,3287,8918,-54601,-1410,-10533,5230,5901,21580,-66894,5052,-1759,23088,5733,19462,-70418,5559,4771,8076,2972,-8321,-72379,-10681,-3002,-196,-495,39461,difficult
34048,12969,6477,8943,4884,20684,415537,61081,22698,7518,8808,18441,-406681,-55863,-9998,-89,-1384,14183,-411815,-48068,-20730,2073,-2365,-1898,-414927,-53366,-13278,-256,-5854,-2338,-264507,-45700,-16884,-279,-6846,-16075,-409514,-37565,-20213,5676,-3171,17345,easy
38535,17403,6022,5800,5271,15266,225789,69695,37444,16277,23766,45476,-220852,-43675,-34411,-1636,-19890,-29187,-219340,-62798,-34293,-12102,-8142,-9958,-212754,-32214,-16837,-10608,-19043,-25961,-213083,-55273,-34780,-12003,-22259,-43283,-70241,-67499,-36791,-16037,-23143,-42659,difficult
57760,14213,5961,5473,3873,26616,302846,51259,9780,6817,5121,10014,-289314,-32326,-3253,-937,-165,15725,-295880,-44735,-6487,-3468,542,49746,-298912,-47083,-8305,2208,-2727,9581,-294422,-45365,-738,-1493,-1678,12658,-46904,-15719,-311,-3030,-2212,-4698,easy
880255,211221,35324,25700,10578,24649,338184,46305,6980,37877,9924,11706,-115402,-32594,-5503,-21995,-7337,-2239,2152170,-2008,5155,18744,-4666,8104,226918,806113,151031,-9404,18727,70989,-71753,45201,-5212,-29044,261,-4957,518424,7869,-3752,-19187,-3715,-7182,difficult
28609,21482,5898,10149,4112,25985,650772,94445,13858,11589,9238,15601,-600145,-51506,-3413,-8206,-6642,847,-642917,-80486,-8509,8377,-2497,-7353,-649044,-83347,-3119,-951,-4130,35514,-637995,-90976,-11671,-1358,-5983,33652,-580712,-58501,-13090,-5064,-6379,-10741,easy
90965,27031,14867,26450,9631,28204,200576,42137,13392,3832,6142,16469,-23676,-9153,11099,25411,3042,11674,-156264,-21691,598,35455,3097,22177,-181762,-33128,-2163,-427,-2121,4521,-148506,-18842,4010,-1858,3178,-2986,-37845,7284,-6170,54508,10247,23289,difficult
224293,55752,14121,18664,5077,21979,109315,37397,10868,22126,6514,26138,142957,20376,-9904,-19337,-4591,-20762,-47961,-27228,-317,33284,-575,-8333,-100476,-4495,13801,-5797,1420,4978,-78492,-3396,6902,-13061,-2288,20656,658863,106518,5781,-12400,-1153,-17336,easy
22876,19845,11023,9536,4104,16830,139233,21369,10093,13725,3841,11637,-132333,683,5383,-1125,1376,18240,-128276,-16576,2108,-11703,744,-1128,-136070,-13052,-5910,6804,1877,11879,-134182,-19145,12211,-8116,-399,5672,-50926,40472,-9142,-6807,-2281,-8696,difficult
49450,21514,9257,7737,8872,32473,99102,40371,20319,26412,13648,27771,-61824,-13091,-17486,-16197,-1341,5160,-92934,-29050,-15243,-12319,447,2504,-90878,-29561,-779,-19845,561,30092,-97508,-25997,-8652,-22743,-12721,8272,94884,3413,-13152,-22269,-10826,-22518,easy
96095,30331,7320,19967,3912,9620,18763,19260,18580,13408,10067,13915,29069,-7026,-12679,-10117,-8177,-10706,38181,25315,-7584,-9400,-9263,-5138,15741,-6705,-13941,5623,-7,3257,312253,58782,-7608,58053,-4424,3009,-8583,-15009,-14486,-11363,-8905,-11897,difficult
151694,30166,15106,17494,8056,21589,36091,11483,6369,4718,2372,5452,-20879,6576,6674,17222,7176,3057,-20827,-5535,3283,3491,2222,16258,-34193,-5876,11793,10378,2248,26739,63868,17873,-4821,7310,5799,-998,590046,80375,26756,25481,10974,35631,easy
156612,28435,13819,18119,7869,29491,157052,30043,5869,5294,5550,10645,-150444,-21221,-5536,4811,-912,8617,-140313,-20424,882,12762,-4473,43336,-152666,-24424,-18,294,-2004,24473,-113749,-11447,17911,35083,14866,8563,554972,69475,26513,11177,4120,9240,difficult
182304,27659,13493,14770,6710,10697,88124,38159,8183,13532,6095,13066,-53038,-25840,31322,-4473,5276,2615,-51082,-23297,2599,287,-2660,-3504,-72267,2568,1538,-10375,1982,-1939,-63810,-33515,-6865,-12895,-4826,-9250,711095,27586,-2042,33645,3304,231,easy
15356,12439,8415,7705,4477,17945,497808,70913,8657,17163,20645,16357,-488080,-54015,-6558,-15561,-17829,-8010,-487881,-56748,9014,-9672,-12319,-6622,-476294,-61633,-4810,-5822,-18446,32123,-492591,-63029,7276,-3042,-13525,2752,-467416,-56947,-6130,-13194,-18721,-12305,difficult
19240,18885,12783,23815,8705,18426,55858,9456,10112,19416,4606,19368,-26524,-4510,20935,10754,3523,-6018,-32693,7970,-4365,-13517,2639,1382,-48166,21111,-2264,10169,2636,5043,-50628,4932,5161,-14687,2919,4347,-25081,17642,-6111,29277,8776,-9462,easy
47099,15918,14139,12577,6727,29283,438455,130592,9445,16255,13665,15580,-433297,-119297,12390,6261,-7983,24051,-432541,-117816,-222,-9474,-5075,7091,-432829,-109446,19239,-10193,-11025,15136,-425549,-124385,-5339,6822,-9767,17006,-232564,-102425,-2600,-11808,-842,5231,difficult
25811,12562,10221,10067,7449,15422,260906,27808,5246,2412,3916,10525,-244369,-15601,2788,15591,-202,5028,-246391,-18700,4216,6052,-1222,4632,-252909,-7833,-2130,4377,13119,1780,-177334,-10354,19037,13097,8850,15885,-254471,-23741,963,-840,-2881,-2840,easy
379075,180322,37104,31431,14371,22353,285215,117659,31502,11596,14265,12620,-157334,-99438,-27449,-7424,-9736,-11263,-252959,-81424,-15378,7617,9541,2697,-218195,-61450,27085,25086,-4830,16914,676435,23559,-19047,13210,-6403,2029,421354,532066,62800,60686,11956,38286,difficult
168157,53808,12438,16208,9900,12209,235297,100500,11394,21436,6970,18629,-152739,-30748,-4337,-12759,-1925,-13380,217240,1858,29192,16844,13642,4035,-222170,-91604,-5453,5472,9783,-8791,5270,-25814,-5826,-19050,-3157,-6724,-183299,-87153,-8357,-16647,-3694,-7241,easy
41840,21236,4310,6408,6488,26853,52360,22426,10496,4779,2701,6466,32229,-20309,-10097,-3825,-1163,-5800,-8844,4412,-5427,-2352,1069,4772,-44639,8479,-8157,5244,3474,35138,-27097,-7536,-3626,7987,5509,22798,-4248,9003,-3621,1089,10047,45028,difficult
16966,18868,6118,7556,3882,17704,40847,44620,6234,14251,6591,16811,-32462,-28085,2968,-4564,-4371,20252,-27429,-31799,5750,-9912,-2316,2598,-37580,-25053,-943,3873,-2293,-6529,-23746,-18243,-3442,-12560,1387,-1709,1811,-25581,-4913,-10312,-5952,-10148,easy
287002,33094,11755,11082,6206,27323,124440,44245,5416,6946,4459,18879,-105552,-33696,3520,-5464,-1461,790,733407,18793,19842,9294,5140,-287,-114800,-11499,-2851,2614,-1023,41807,-65535,-23387,5845,1007,-1374,-3146,365288,-5967,5340,13231,7451,3057,difficult
95419,85768,19594,12119,11821,15530,24772,8791,2355,3251,8920,13360,-15070,154,1875,5455,-5248,-4303,28695,21387,5696,12222,3190,6327,-13359,21920,22770,4260,-1700,-1667,264987,290947,51695,13397,22623,18339,87983,50476,4157,9006,-4362,-7845,easy
29753,21366,11673,11122,7096,20405,82728,21821,15345,7262,9581,16117,-64803,-14719,-1169,13628,6812,9515,-74466,-4977,2706,5492,-2572,6039,-76204,-6064,-328,4793,-5405,-4990,28840,12067,-13105,-438,-7065,-10071,-78243,11419,-6464,-4176,-4196,20949,difficult
28476,21184,10585,8626,6101,16311,296096,134752,16460,10889,14753,9376,-240782,-106922,-8805,3679,-10778,31715,-290536,-129522,-11485,-6952,-12944,-5644,-290024,-107196,-11189,2375,-1712,9351,-258210,-102684,2987,-9623,-14576,-2465,-258550,-121514,-883,-795,-3248,1716,easy
15167,11153,4677,4655,10042,30879,169671,96946,23084,12799,7085,9134,-113492,-69923,-19953,-12129,-6516,-2779,-164820,-83678,-16158,-3044,2253,23441,-162756,-94320,-19547,-11269,-2263,46943,-162730,-90287,-17721,-7707,17391,14389,-168722,-90759,-18658,-6572,3921,26733,difficult
208480,21192,10744,12361,7029,25278,57362,33180,26788,19613,11663,35727,28259,-29834,-22767,-7250,-7707,-10701,-33319,-8348,-4674,-8786,1160,-10988,-51305,-25235,-19096,-14405,-6206,-16870,-9305,567,-15334,-10360,-5196,-8069,821258,2908,-18347,4539,-5223,-5618,easy
61948,47662,11984,10367,7500,30105,93125,14619,4144,1615,2016,2719,-88109,-11388,4585,13564,5175,21045,-87829,-10060,-1469,6821,202,30626,-79589,-6043,4601,3012,1395,31317,-7887,11368,21407,13303,-88,22632,107529,181339,10078,7058,20737,31308,difficult
81891,28860,3451,5232,5277,12785,413062,27719,23526,10030,7736,13124,-391506,-22583,-22903,-8771,-5327,5171,-324192,-16716,-22096,-6791,-2261,1814,-157062,4757,-20015,-5403,-6319,-7163,-387907,44469,-18354,-2046,4081,5092,-395190,-4221,-17009,-980,-2471,-6607,easy
196045,63381,17107,12519,5055,16376,57566,16867,4911,3780,5800,17486,648908,274918,40479,28571,4210,1166,148870,-9667,19041,-1016,-4310,-9946,-40107,-11215,-1212,-1479,-4122,-9203,-46337,-11101,-2404,3341,-471,976,-18941,-10367,5076,14276,968,11458,difficult
64859,42619,12280,5542,9525,30293,813415,161100,21011,28685,11983,29406,-575255,-41803,-16854,-24691,-8994,-22072,-787980,-148105,4457,-25913,-5634,56101,-806272,-149537,-2700,-23212,1553,-13741,-781507,-142681,-20095,-24106,-8274,-17643,-791766,-110281,-8464,-17793,9061,1790,easy
19433,12765,7268,11414,4162,15165,356879,21067,13772,14920,5942,17906,-345390,-14590,-6608,-8648,-426,7937,-343897,-13498,-1893,-5444,3318,15822,-336869,7138,-470,20498,-2187,-11414,-332246,-5895,-10395,-12452,-5266,-13061,-328830,-14667,-13153,-11482,-4341,-12990,difficult
259244,50945,11415,13829,8177,14954,462238,36822,6141,3068,2831,5934,581183,110231,32455,14068,8994,26513,-422664,-12498,2658,18950,8796,10331,-438301,25186,888,22163,10629,15734,-347391,-32860,-5347,-1957,-2372,-3603,-387797,-19446,-4286,579,682,-3873,easy
20057,28772,9333,4870,5054,17859,481911,48728,15260,9633,10603,11996,-478642,-47156,-14689,-7696,-9186,-8568,-469687,-23760,2720,-2176,-5095,20211,-479792,-46455,-13203,-5756,-10242,-4522,-435851,17546,-1881,-5026,-1988,4926,-445296,45,-2580,-3163,-1233,17269,difficult
