delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
592273,27947,5309,5750,3314,2932,1916,1407,-529785,10467,-1557,3184,423,2637,3269,954,65854,45442,15121,7292,10626,10122,2386,2634,-147670,70282,92076,36382,6547,11897,1916,1512,102244,18083,-134,6567,4798,2970,789,741,-511105,-7654,908,517,-950,-1314,-879,-574,595639,-213524,249914,-613349,34975,24840,-52199,-25737,16678,76955,-92210,1042,4108,29090,-29815,-6050,10203,-4079,-1749,-5748,7485,1775,-8927,-4284,-883,-470,-1127,-1668,1680,-1122,-771,-1315,easy
147524,17325,5617,1435,1389,1170,579,812,20056,-10101,-4519,-106,120,-725,-210,-568,464570,35410,1534,2862,3803,254,1118,-23,-127340,-10156,-1081,-462,138,-173,-196,-643,865689,40901,32188,35607,14287,12618,4044,924,-57104,62026,10604,22308,27629,9521,6485,2331,444514,-591910,993029,-922793,45511,-45566,51057,21125,6053,-2615,33269,-21584,2968,-3324,36069,-13299,3683,-3665,14149,13342,979,-427,12791,-3097,1328,-1314,4240,2441,545,-620,1567,1407,difficult
336884,58164,23891,9238,25032,9542,8587,7485,-253642,-30487,-20461,-2291,-22268,-7275,-7709,-6830,-107825,-42842,-20973,-6934,-22322,-8955,-8015,-6979,-317619,-26105,-13213,-3798,-20145,-5362,-6723,-4691,-263718,-13141,1821,-851,-19546,-5874,-6776,-5589,-155956,-16811,-15972,-3941,-17604,-6221,-7707,-6729,145817,-209794,53901,107762,-12355,16737,12964,-3670,-512,7760,15034,-17793,-4643,3136,2947,-3090,-54,2177,599,1942,-1680,3593,-512,-347,-306,1292,-53,-931,-149,2288,-898,-1140,easy
382626,42836,5105,8982,6602,6263,4679,2223,-39245,31324,27003,13232,19083,29632,16153,8771,64079,-19460,109,-2397,-1160,-246,-607,2281,50514,122930,30355,2989,5159,-1808,-1400,-870,-272973,41425,9779,-3018,19217,2145,3609,5975,-291985,-29872,-340,-7099,-4943,-4669,-4004,-1632,103324,-13565,-323487,-19012,-50784,142390,-81505,-71297,-26894,30246,-20576,-10119,-15629,5386,-6007,-4081,-20243,6319,14058,-24160,-29878,-1562,3953,-6814,-16760,-793,5009,-7613,-6490,-3151,6845,-7607,difficult
71516,18570,4061,4742,2913,8204,3423,2198,-13038,-10786,-1646,-4546,-1554,-6570,-3124,-2073,-22327,13671,-792,237,4121,-3668,-958,2044,-28285,-1265,17674,9727,4055,-2125,2643,-234,97694,15262,-2005,-1666,1100,-4674,-2820,-616,-36284,8598,7791,8583,7355,2067,550,3052,-9289,-5958,125979,-133978,24457,-14936,16527,-6664,854,18466,-19679,9796,4783,9490,-11393,10249,5675,-66,-2955,6255,2902,1543,-2549,6741,2166,3601,-5463,3370,4117,-2278,-382,3668,easy
553646,64854,23245,15163,6427,11956,7562,6080,222444,80882,23518,44218,43425,16549,20770,20119,30920,-4997,-15525,-8544,5909,-1439,-3484,-3276,165222,129581,-4635,28686,22046,21242,20777,12996,-120479,46335,28626,12392,21370,56095,23725,40,225637,289199,74507,10627,27729,21526,11718,-2111,-191524,134302,-285701,346116,-85879,134578,-83246,242864,-39043,10890,33261,45881,-52762,37230,-16294,-1765,-37516,16137,-676,6359,-17988,22681,34853,-34569,-24254,24261,2948,-12007,-23395,16272,-12956,-2151,difficult
66923,12966,2205,2185,2896,4286,3217,1086,38319,30821,898,42,-74,1363,-2268,-353,-51503,-2049,7715,2563,160,-2425,303,-215,-42566,18456,2912,4305,1702,2652,480,2378,-29671,18819,10720,2041,-779,-2317,-2954,-332,24085,60839,11946,11006,7219,8065,-574,676,-89822,8937,12895,53756,-32870,20505,363,42020,6817,-4803,7808,1226,2521,1742,-2264,8965,234,1542,-2481,7998,-3788,5077,-4969,10382,2571,177,-3434,2380,138,2593,-2710,1008,easy
166278,23444,7253,7104,2464,2514,909,503,-144644,-10462,35930,2254,2802,4346,2086,1322,-136504,16087,68635,13995,10750,13712,4637,4288,732093,19653,286232,-930,1898,26713,947,1013,323513,-17250,-3886,-3215,-444,297,97,-53,-63328,23290,107,-3349,-463,1668,81,177,8140,868597,-408580,-386841,26549,3566,-36903,40540,32705,217597,-290118,3993,11741,-14925,-2285,-134,7948,-8852,-2342,-19,9366,13001,-26416,1371,2551,-3690,-850,-16,2966,-3275,-1066,230,difficult
50815,26914,1936,6409,3163,4395,1616,868,-20959,-5568,3521,-4646,-1604,-753,-178,1955,666557,134466,29560,18651,22928,13036,9895,4859,78487,-15538,2414,-3075,3330,1865,4161,957,-38028,-7666,2395,273,11525,7020,1860,3426,-47813,-25291,-1175,-3808,-917,-2289,522,351,687516,-588070,-116515,-9785,140034,-150004,7872,-17625,26039,-27146,-19,-3570,23297,-21726,3348,-4081,24532,-19598,8195,-12442,13789,-11171,5155,-9309,10073,-5734,-2301,-1338,2904,-3902,2469,-3075,easy
811210,93950,32870,21728,18412,19778,12852,8232,-412151,-54920,-26714,-18974,-13168,-17148,-10292,-5728,-365907,-82924,-31669,-20263,-15766,-18724,-11749,-7603,-646338,-62774,-30137,-16769,-10865,-16457,-9024,-6977,-578513,7286,-26871,-4637,-13823,-15031,-7735,-6002,-769237,-77312,-31761,-17977,-17420,-16587,-9497,-7037,46244,-280431,67825,-190724,-28004,20150,70060,-84598,-4955,1532,3266,-4890,-1289,3494,12132,-13340,-2598,4901,-2958,-3597,-1576,2267,1426,-1556,-1457,2725,1289,-1762,-1875,626,975,-1035,difficult
111902,48520,8200,8764,5758,7397,3594,2001,2296438,206614,-976,47324,22029,12209,6251,4004,-4260,-11473,29437,-5000,-1661,-5290,-1840,-927,192407,105073,-1682,17344,-2747,5046,191,247,-28977,-25507,3570,3172,-3235,-6122,-3093,-1464,-86371,-41199,-6370,-7021,-5038,-6841,-3332,-1498,-2300698,196667,-221384,-57394,-218087,116546,-130580,-15692,30413,-31119,5252,-9940,-52324,22344,-14172,-10193,-23690,-1086,-488,-1803,-17499,10336,-11168,-719,-8091,2031,-3284,-239,-4931,1174,-1711,-34,easy
616422,95093,16669,16747,11520,8796,2926,1939,-458777,70542,65871,2753,-2103,28522,16251,3483,-259963,-39044,-4524,724,2432,-1397,392,-133,684989,-72166,-11667,-13453,-5622,-3642,-267,-251,238278,-9160,-9344,-10039,3729,4649,5531,1342,1195684,139652,-2944,21733,31205,13318,15149,13005,198814,944952,-446711,957406,-109586,-33122,63006,148812,-70395,-7143,2323,6400,-2029,-14177,3414,31772,4535,-8054,9351,27476,-29919,-2245,8291,8669,-15859,-659,5798,9618,-3616,-118,1593,11663,difficult
12552,13376,45712,41483,15202,12694,3025,2850,1200452,48496,53686,-17215,2979,28319,16789,3621,68972,27769,-42679,-31409,-12042,-6903,-145,-548,184083,28394,-24128,-37691,-10506,-6248,-1162,-2201,-3382,-2417,-38620,-38654,-13327,-11148,-1751,-2291,12983,37545,-9158,-25252,-1814,-1682,1537,2747,-1131480,115111,-187465,16365,-20727,625,-30811,39962,-96365,18551,-14492,29462,-14194,-6282,-963,13402,-15021,1536,-2821,11513,-35222,655,-4900,9466,-16934,-1017,-589,3288,-4169,-1653,-90,5038,easy
1234978,146955,57283,49961,16780,15421,11013,6306,-1166711,-71706,-47076,-36886,-11462,-11494,-10027,-5022,-864399,-82297,-39611,-43233,-12840,-11962,-8944,-4708,-679481,-31453,-35932,-42066,-12019,-8438,-7945,-5126,587005,40864,-37643,-36541,-684,-2404,-8352,-5581,-1228366,-143034,-55675,-47558,-16272,-12452,-9842,-5479,302312,184918,1266486,-1815371,-10591,50844,72317,-183898,7465,3679,-1711,-18032,-6347,1167,5525,-11017,-1378,821,11335,-15588,-468,3524,6034,-10048,1083,999,-407,-1490,314,-418,-455,102,difficult
273656,28925,8221,6948,7802,8756,3287,3290,-167336,25876,14396,-1510,-5290,-6509,-188,-2695,20316,-16491,-6726,-3165,-6006,-3578,-2019,-2793,-219225,-24943,-7593,-4287,-6743,-5207,-1505,-1527,-262093,-5834,-4403,3600,6476,507,5321,3198,-247472,-13323,-758,-1606,-6059,-5922,-1740,-2438,187652,-239541,-42868,14621,-42367,-8452,19109,-7489,-21122,-867,3190,3645,-1655,-1122,7887,-5206,-716,-737,13219,-12535,2931,-1629,5714,-6429,-1831,514,6826,-7061,-98,1266,4725,-5636,easy
52354,21724,5243,5133,3062,4677,1804,606,-26334,47600,21248,1650,7891,2458,404,1923,409613,-1462,-2800,2098,3447,-1006,-972,853,491832,336011,5495,1494,18509,15162,2422,335,17474,12875,-1970,1147,247,-3207,-237,85,715349,-191,-947,16736,10221,7293,24,-156,435947,82219,-474358,697875,-49062,337473,-323136,-13066,-24048,8295,-7465,1023,448,-604,-347,15589,-4444,15062,-18262,9974,-3464,16168,-18369,10500,-1376,3394,-2659,261,-1070,-518,-250,-241,difficult
