delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
32751,8822,3496,2090,2904,2357,244129,68892,28476,13268,19063,15673,-230874,-64513,-27391,-11061,-18377,-13856,-181822,-58986,-25520,-8972,-16266,-11467,-233919,-62905,-27229,-11366,-16300,-13842,-191360,-60786,-23129,-12041,-12459,-13443,-218916,-53161,-21632,-12450,-17391,-13972,easy
495702,125823,23992,14265,19896,29194,467353,73977,10990,11732,5185,12138,442239,302290,46405,23165,68116,83514,223791,-3475,4473,-2173,1081,9227,281173,17011,-5272,-6612,160,5444,-427328,-49528,-3226,-10203,-3802,-6743,-378130,-7070,22632,8487,8001,-6164,difficult
702433,114097,33745,70699,13467,14786,599942,53265,42545,2747,7487,8206,753892,-17458,-22887,14553,1646,-5135,-470307,-10889,-20914,161812,1166,14372,-27063,44690,35991,86818,7023,7349,246751,297414,-16115,46679,19381,7783,9182,-9599,-20077,29897,685,8532,easy
460624,347365,18700,16753,9908,47762,317944,95390,10717,13653,10994,12212,-66277,-69659,-1893,-989,524,-1674,215451,765078,-6942,19890,946,60903,-210263,6627,-5672,-3145,-3266,6712,-38027,62632,30473,-9848,68,5458,812517,495199,23951,9594,-3701,106351,difficult
766899,117603,34727,19783,12646,21923,1505399,444444,32128,31144,41543,69282,-1237651,-424278,-25874,-28418,-38028,-66435,-898921,-281605,-4468,-1456,-32289,-51571,-1388640,-396868,-22144,-6070,-18983,-60324,242600,-414271,-30155,-23829,-35431,-57785,-409889,-117183,95634,2968,-19755,-680,easy
424131,149473,21017,21664,15843,17790,387774,88321,14059,6726,5740,10201,569715,-15471,-2559,5553,453,6371,-177401,336415,39549,33315,30252,22950,33326,31679,1127,2547,15641,6475,-76255,-45961,-4241,-3788,-2405,-7145,-167598,-903,914,37063,6574,9295,difficult
565275,213558,43038,35126,22602,36437,494902,79351,20756,11809,13257,20101,340516,247627,82480,61284,17369,17172,-324123,-60950,-15567,-10422,-9661,-6018,194532,26676,19677,27732,7813,22215,-281411,-26027,-11968,28815,24056,40874,422352,483711,36789,9174,7147,7439,easy
42591,26526,5493,9214,7180,5272,723229,47241,26779,21886,15344,16871,-683614,-13655,-25870,-16619,-11467,-15636,-612170,-26655,-5868,-1985,1572,-4594,-714388,-37975,-24645,-16764,-12265,-14026,-720256,-13952,-24717,-7617,-6306,-10149,-672764,-11337,-25331,-20377,-12352,-13592,difficult
169598,78980,18686,7467,10048,16412,301997,49149,11865,6168,3373,13732,-68861,47348,12944,4399,13900,5106,-267239,-39485,-4649,1518,3737,5981,-285476,-38505,-5357,-1092,97,-3513,256896,224513,37757,5908,11118,8571,-297315,-44716,-6591,-4236,4522,-2745,easy
401727,64885,17925,15783,12246,8162,110342,31537,28281,40489,20168,20544,-57777,-9301,-15706,-26907,-1391,-16574,-68353,-12362,-20197,-36780,-18902,-15161,1687914,186424,17743,5003,11990,-3275,-91059,-4709,-14448,-27842,-13916,-8230,-13802,6689,-19172,-37002,-17393,-18670,difficult
455183,44892,9996,10728,8301,5040,347138,33022,9300,4885,5343,4508,-95084,3570,-81,6923,-1237,2194,-323001,-19464,5258,9518,-2270,-3201,-229567,-15184,-3633,-4003,-4199,-3926,1521602,110125,6661,13112,22737,5924,-333724,-19695,-4726,3663,-240,1667,easy
453405,116998,34510,13905,33857,13705,51012,33274,4138,2271,2488,3914,-20916,-23509,608,2983,3176,-2102,945366,414828,149618,18286,133015,27443,135583,-7293,-637,20324,2511,3021,73232,-13873,-2473,1386,1010,4190,878700,48466,4742,15191,17133,16402,difficult
94365,30338,10305,7839,4037,3509,181039,49260,10358,13544,4829,10409,-155705,-43413,-1645,-10090,-1356,-7161,-85100,-38498,-5024,-10209,1309,-7643,-56898,42305,15797,8812,-2791,-4894,-72705,-16419,-3572,-8068,1358,-6492,-62962,-38584,-5822,-8972,-2481,-8309,easy
593595,25292,20095,13991,8989,10355,238816,37765,11239,6782,2300,5185,-183332,-15233,7897,11636,15206,11863,-199811,-13224,-5975,-5691,866,-968,-106839,-33367,-8568,-314,3006,3308,-224771,-27593,-8324,-5612,-1296,-2697,2488650,27054,59250,36027,15663,14345,difficult
534065,40243,20522,4102,3817,10220,234309,36959,16042,16427,5716,6084,8833,23250,8835,-5657,368,9024,2026886,68333,48477,-12480,1655,17540,-226564,-34859,-14998,-14554,-4371,-1976,-116172,-18733,-7641,-14669,-2331,1763,-194205,-21569,-12273,-14265,-4815,-5672,easy
969484,228195,20392,40208,10387,8422,670285,120497,24776,20344,21988,16803,-603039,30718,24081,18060,-5177,-750,1412183,173662,15925,92446,-6307,-8936,1060446,535466,-19352,23575,-7650,-4617,-574813,-116657,-19554,-16338,-20303,-13122,201220,-84699,-23018,-18423,-18569,-14478,difficult
458058,108282,26294,38383,13810,13930,339078,408566,12228,30311,21601,20406,228092,-365816,-1462,-8225,-20812,-17067,65556,-378709,14314,73744,-19529,-8286,-253108,-349391,1613,-13808,-12445,-15594,335381,-197075,49706,-5306,2952,-3328,218981,-210428,6161,-6047,10878,11897,easy
137457,32793,10476,4483,2422,5833,100651,25247,10897,13400,5344,9407,117560,33351,-1727,-7226,-2439,-3326,-89026,13831,9656,-6916,-3921,-177,308587,2527,1270,-10436,-4567,-5125,-81625,-16599,-7708,-9976,-2969,-2832,-71468,4621,-3596,-10030,-712,-6409,difficult
155823,36093,5910,11377,7038,18683,971862,590809,17176,15364,7822,17394,-746847,-539040,-6943,-8133,3164,35801,-930466,-552683,-12131,-2519,-4141,-3060,-532974,-517552,-9049,11416,7858,-2557,-922504,-577216,-14491,-10139,-5461,-12422,-947406,-587087,-13715,-10559,-5338,-11316,easy
207825,108909,26353,16500,6702,9068,979244,47690,8974,19445,12475,13011,-916958,-18300,3117,-14619,-1286,-3555,-912427,-24619,-6289,-15435,-11070,-11517,-783442,1447,-1488,-18090,-11669,-8496,-916883,-20149,-5001,-11505,-10822,-11526,-327383,367715,96556,44926,5980,15378,difficult
230342,95882,22455,8824,7873,8594,995013,161372,9793,7798,15735,10936,-614918,-158097,-7684,5697,-14211,-8083,-509375,182889,76583,612,2498,10091,-921986,-109281,-5119,10487,-908,-2,-909643,-119177,2250,-7162,-11945,-9191,-867434,-123786,-2720,-4504,-14745,-4523,easy
123933,33234,25111,14021,6084,10985,272197,89421,16194,21059,22645,18861,-238786,-56441,-12857,-11676,-17008,-14627,-211761,-75978,-15672,-19838,-18288,-7297,-174122,-71481,26013,-11737,-18706,-12993,-248017,-69088,-13642,-16279,-20581,-15066,131365,-7947,60744,24338,-8223,10604,difficult
55179,32513,12630,17098,14102,7967,1485741,384309,59401,30145,28247,19936,-1296511,-344264,-31632,-25289,-18620,-9810,-1416979,-304188,-42883,10710,-15358,-9096,-1477731,-382455,-54393,-29487,-22526,-16045,-1478154,-359283,-48839,-1614,4050,-11318,-1483435,-368790,-56110,-19553,-18270,-13575,easy
173800,49902,9793,4439,2609,3285,263659,142720,15502,6773,16461,10924,-146863,-130754,-14414,-3623,-14364,-10210,169694,-103813,27,-4858,-13914,-8455,-246281,-129934,-4386,-1732,-12598,-8538,-173866,-83026,-6862,2067,-14724,-4983,-51977,-16564,-2912,-3522,-13659,-6009,difficult
169672,18752,6567,6146,5348,10530,240734,44366,24140,13181,14285,8593,-96154,-37447,-22201,-10563,-10112,-1415,-74371,-26312,-22098,-10255,-10582,-4066,-101339,3682,-12012,-2017,-5970,-3422,115896,-37098,-21360,-11790,-13282,-7434,-199343,-30893,-10193,-548,-4739,26024,easy
345856,78143,14522,14272,6930,17844,889053,147033,30096,16506,8002,15991,-529856,-137128,-27877,-13565,-5373,-13884,-493091,-107574,-17699,4543,1734,-4677,-172907,90434,891,19249,4233,40583,-825802,-138425,-13789,-10700,-1200,-4585,-694331,-51759,-19396,-10696,-4756,-8170,difficult
308034,20979,10819,17353,4546,4953,572108,61381,11182,12432,5919,8642,76641,-40844,-4222,29894,1970,6051,-348456,-32934,12551,-7140,3871,-5103,-442031,-47113,3330,155,-5036,-6088,-498211,-52451,-8876,6342,-3788,-7025,-108312,-28670,-4599,-4648,-3883,-6278,easy
631226,61627,8133,10314,7777,6388,115971,18094,5045,4084,2350,3051,-22563,60067,-1559,-1767,549,108,1433784,130107,6014,10827,11888,6193,-59230,-9572,-3129,-514,-347,3957,1314790,46508,10270,19468,10215,6818,-90508,-9445,3843,3134,4830,-390,difficult
452379,113315,14344,16053,22291,19253,301401,35587,15357,12836,7216,9961,-52503,1230,3607,3493,28853,7016,149933,152306,-13925,-2405,28866,11413,-237470,602,-2926,1574,6094,15884,505969,60110,-6214,16261,1533,11136,388961,174393,14395,-2837,10030,1009,easy
688466,72474,20525,22161,17976,18916,467856,76085,24649,10370,17232,19665,-339359,18937,-2168,18109,-9980,-7370,2157589,18975,30336,13810,44115,27528,-184175,22763,-15876,33506,-10198,-10330,-167510,-62251,-15708,-1999,-13647,-11964,-363493,-16481,-17204,-4469,-6571,-1610,difficult
363491,77193,13688,7678,11744,11995,483405,32356,18792,11049,6089,8271,263342,178599,12058,13801,12746,174,58891,89874,-12827,-7086,-3852,-2517,-21867,-16583,-8655,-7271,2707,-601,-448187,-18321,-15503,-7394,-3987,7568,-451747,-9383,-591,-8906,20659,13998,easy
544404,132719,9072,23333,6881,16049,213911,23395,14796,3451,12078,12775,2128982,535528,7703,60383,2457,11923,-148434,25976,-9317,34502,-9291,16203,-182650,9554,1662,3427,-5937,2770,59172,-4691,-14012,2504,-7791,-5487,-204603,-19746,-14657,-1408,-5422,-9041,difficult
475728,193000,17468,11085,15920,16374,398604,16962,7959,6401,3648,9155,-319006,-5677,-7089,-5025,780,-638,15925,8970,5041,-1613,9935,-65,242238,796998,4926,1202,27765,32353,2708,-5986,7723,2915,3988,-783,443753,85887,36946,25939,18892,5230,easy
342102,105542,10860,11461,8882,24765,104508,58280,31464,12016,6692,4178,163791,100853,-14793,11935,4554,44700,396095,241198,-18612,11260,9687,47703,-75609,-30619,-22029,-9028,-3606,1407,563026,-22743,-24774,-7906,1407,8081,140665,-52379,-22812,-9038,-1094,1044,difficult
263476,41172,7578,7422,7313,4463,323019,43033,5768,8881,1741,4831,-120223,-13930,2914,-1174,1428,-2445,245861,-34926,-3380,-236,3370,-1358,-65747,5146,1669,-4305,2246,-2957,-308588,-14364,-1915,-4760,3767,-428,-49020,48771,9761,3180,17048,5350,easy
210908,52114,10426,3267,5244,7737,594584,75595,19343,15384,6463,4592,-360420,97026,8967,-10521,-126,2840,-361402,-64008,-12548,-13495,-4547,2340,-352185,-68522,-17072,-14929,-5090,-3275,-271009,-26053,-15029,-7625,6686,12573,-573366,-55847,-8901,-14015,-3016,1248,difficult
845575,112768,44043,30514,14975,21120,374720,119447,22033,10494,16893,21351,774919,22725,94710,52880,8020,19344,772097,88090,40976,17985,9697,9582,-211117,-75990,-2411,22007,-8355,-14140,-321287,-7265,-15530,-4204,-10527,-3891,1339664,-60954,-7695,11433,-8424,-12048,easy
605296,134496,24300,12674,19726,17785,89409,36500,3073,2246,4133,8365,80239,139952,45737,17831,16108,3566,1631678,77970,16183,8507,20585,-1822,766284,301454,4387,4872,29705,16197,-52213,-18347,35577,14769,13614,34924,153445,-11051,4251,6160,-2046,-5766,difficult
959564,214343,48123,12078,16995,16300,278834,55626,15187,9501,8824,11779,966693,1428,-9815,-3632,349,-6943,713001,765749,47526,12404,34348,18765,1747250,92326,111498,904,15573,17863,-214730,-47098,1547,-8093,-7489,560,191434,-18822,13924,11301,-1925,-7641,easy
95105,24721,6097,7212,4464,14365,132264,108862,29777,13489,8223,14974,-99715,-103152,-26368,-373,1330,26358,57855,-77393,-25308,-11857,-4953,-7365,-94254,-57597,-24228,-8963,-6663,-12180,-128619,-98701,-22128,-2216,-1748,-1555,78938,-83863,-20370,-7978,-6760,-8302,difficult
431470,193115,23341,9571,7230,8281,150507,266639,28749,14654,36100,18234,33163,-208098,5073,-2262,-33907,-8256,809348,373521,-9470,-5894,-20587,-2965,289223,-128287,-4950,3854,-21715,-10122,124449,-159692,586,-12887,-35064,-15599,148630,-245065,-18278,-8224,-33078,-12825,easy
328745,19462,8915,15442,8581,10070,1187177,53881,17528,8214,16560,19847,-1157165,-22198,3280,-1887,-8203,-9641,239107,-21379,-11293,12783,200,-5473,-1123844,-47245,-5980,22778,-8634,-6993,-1131747,-49375,-12062,2675,-10941,-10704,-1118509,-31896,-17009,-211,-12317,-16073,difficult
265504,28705,10740,23430,5857,9429,1253346,73176,13243,8404,7396,16436,-990286,-22601,7963,81994,-660,-10031,-1114861,-64446,-1104,-4271,-3531,-3478,-412319,-45712,1664,4207,3721,4718,-1209590,-52611,-10529,-97,-5407,-13594,-1212153,-36987,-10509,-6705,-1820,-12648,easy
72851,29416,8862,5008,7684,11823,495417,64174,12894,9087,13432,9161,-368055,-30453,-4458,-2237,-5830,-1469,-454620,-42017,-8843,-3719,-6001,12866,-485376,-52644,-8813,-1756,-483,8303,-384266,-23318,-7584,-6598,-5286,-3060,-420515,-25359,9540,-6084,-11138,-3328,difficult
599286,240461,27310,34097,21969,28769,154837,50662,8165,5194,7937,7316,-113473,-39710,-7155,-3438,-5739,-5483,345945,164909,32912,69407,28006,18630,412854,-19273,16536,-1393,-3244,-672,381173,575915,7245,58411,28163,57145,1195744,267152,46187,21526,22972,37643,easy
222840,33831,27814,9562,6899,9702,370864,58124,11688,6500,8550,19047,451139,31483,98175,16359,-5715,2935,-363198,-52327,-10280,-4925,-3622,-13362,-349786,-55791,12554,8314,10016,-4077,-158387,-38354,-9653,-5696,-5768,-15760,-319889,-6475,-10166,1257,-3166,-16459,difficult
233526,53226,6476,9633,6900,8643,506952,102015,25394,9639,9205,38584,-445041,-93038,-19517,-8997,-7889,-36484,-408118,-74192,-23308,-4500,-4971,-29234,-282299,-87140,-23816,-7227,-7382,-34823,248977,106469,-9487,27510,15019,-16872,-480648,-96044,-18460,-6817,-6304,-32293,easy
160440,59461,5036,8544,8945,16914,55383,20317,9117,8950,8957,19816,-49101,-4479,-8243,982,330,3191,-41419,-8846,-4818,-5259,6443,146,688822,209143,2321,3934,-3317,-1882,-31431,3213,-2401,6343,4354,2045,-41588,-3311,-7262,-8030,-7869,-18010,difficult
164183,38323,14917,5221,3109,8349,211207,86316,10073,9778,8519,5659,-26357,-77279,964,-7547,-7021,-2494,-183006,-44144,375,-6401,-6457,-679,-100993,-29467,20476,2842,-2404,22077,-168437,-67940,-8726,-7161,-7562,-4455,243673,-21133,11131,-4517,-3608,-1000,easy
668179,59453,31644,23063,16673,12847,198161,37896,6330,11773,9180,12431,147102,75530,-1369,-4702,406,2258,-138922,-25087,-3650,-9692,-5492,-238,-194716,-26536,1039,-349,8341,-704,398593,-2751,5149,-475,3943,-7149,2138032,86630,125399,71668,30265,7913,difficult
73153,23813,5110,3204,3582,4179,452451,116891,24772,12278,5939,9977,-354466,-104020,-21907,-9489,-3337,-4027,-371403,-84828,-16739,-8656,-3967,-7727,-382805,-78639,-24124,-9920,-442,-3144,-342577,-95626,-12894,-7745,-824,-7188,-445240,-102277,-22647,-9562,-3216,-6906,easy
51560,11732,6125,4163,4390,5229,39639,40002,11844,6341,5587,3412,-8872,-31222,-10937,-4271,-5010,-2428,11444,-14585,-4179,-1725,-1664,4890,25293,-27507,-5009,-965,-1690,-231,1152,-33191,1548,1400,6703,9156,30588,-34844,-10018,-5327,-4322,-2300,difficult
498808,167017,25334,9133,10272,9582,512328,44314,2186,14685,5451,5336,-375540,21339,21039,-12199,-1427,-3970,-347553,220245,20342,-12218,711,-399,-410704,-18017,5360,-12743,3348,-3153,-98764,191318,29382,2346,11068,12624,1164961,198632,39617,7052,10406,16128,easy
49555,12695,7487,4364,1739,3492,129652,54790,10560,27976,9845,10284,-48799,-34009,-4320,-22734,-8300,-5911,-1483,-36995,-7421,-21617,-8658,-8585,-125375,-50993,-5294,-26563,-8016,-8945,-105892,-45931,10979,-21372,-7263,-2151,-118937,-42548,-9310,-25772,-8293,-8366,difficult
111983,25259,16344,4644,3210,10279,350325,117603,19907,17839,13612,21481,-224865,-106579,-16637,-12233,-12938,-17193,-146679,-61649,5209,-16131,-10419,-13637,-252651,-107841,-19226,-15400,-12898,-18913,-222572,-115856,-19682,-17561,-13009,-17858,-344942,-69797,32520,-4652,-2744,11589,easy
236936,61349,22866,13530,9760,8233,178476,6542,6134,8905,6463,7507,486500,63663,32782,-1277,969,-4622,-86082,67316,13545,2058,-352,13139,-161709,4039,-478,-7369,-4239,-3768,-137020,12651,-695,-4791,5529,-3872,190613,126364,38504,34506,14579,2755,difficult
702180,153755,42996,27898,17207,37142,143110,95647,13106,4937,8542,10493,577931,148456,34132,31595,28221,29898,93121,-82619,-9707,-3816,-7803,-5914,361643,129366,-3406,28974,9205,2083,806965,143723,135059,46559,11569,105737,955691,-48388,-6628,11492,2134,1442,easy
617708,152512,13113,28694,13006,15244,68070,199834,115608,21885,12414,25142,60811,-95769,-88163,16742,-1886,-15269,-32377,-63635,-86529,31633,8909,-12931,7078,-148113,-110260,16320,-1840,-14621,2835,-186328,-113608,-21470,-10855,-23337,2709844,257233,-113913,-9179,8634,16668,difficult
93878,35493,18546,18089,6639,8336,964259,151670,94786,13740,6202,17482,-929682,-107024,-40123,5900,9629,-1553,-883566,-108623,-84494,-7086,-943,-11450,-909694,-136940,-93215,-4891,-1546,-15102,-946941,-136340,-69718,39415,424,-3453,-682024,-91956,-93648,-11595,-5378,-14171,easy
151640,71368,26382,9423,7203,12092,622914,126640,12347,14602,11886,8189,-551287,-113890,-2401,-9859,-10414,-5548,-129587,87758,37528,5226,6350,13617,-617939,-121090,-7890,-11830,-9276,-1866,-581057,-58186,23730,-2538,-274,15523,-476501,-70951,19209,-6892,-9802,-2210,difficult
603635,149253,14937,8861,10260,19191,384246,126896,71576,10734,12218,44933,-49846,-97421,-60995,-8940,-7784,-40171,-347169,-121037,-64917,-9447,-8609,-28701,-344938,-93102,-59886,2538,77,-26267,2101427,530803,-26023,13910,16251,2757,-262530,-107456,-71376,-7427,-9723,-36326,easy
414342,143185,31566,9418,9624,20733,921225,28245,44008,28479,7628,17431,-168044,352645,-9929,-18255,19632,10235,-434991,31226,-39208,-10813,-1859,296,-701336,-20325,-42157,-25198,-5888,-13772,-435681,225617,71124,-14811,3931,32694,-794363,-14462,-42040,-26226,-5836,-12944,difficult
91209,27904,7734,19372,5451,15829,777418,122545,5954,6615,19153,22731,-745969,-119860,-3658,-5184,-15922,-16174,-399750,-102620,9736,-4705,-14565,-6484,-771568,-100490,1777,43718,-11902,-9940,-756521,-119045,-2219,24427,-10910,-13725,-757236,-31192,3264,5531,-15213,11811,easy
30200,7886,4814,4552,3292,4924,102285,11528,5762,11275,5895,9659,-100041,-10785,-1920,-9700,-3821,-7836,5788,3207,-2087,-7129,-4480,-4862,-84954,-1228,2125,-4229,-3396,-229,-93824,-6625,-5414,-9422,-3284,-5843,-87393,-2779,2557,-3137,1964,-4906,difficult
238719,40358,5461,7357,2523,3670,1095756,225714,52413,36125,14106,16913,-1077083,-215358,-48941,-34470,-12873,-10923,-476389,-191471,-39120,-22995,-12241,-14385,-1084683,-179792,-49919,-30756,-8761,-12703,-1037400,-206434,-49224,-34543,-12758,-14828,-609632,-133727,-47554,-21074,-11280,-13377,easy
748762,74090,35322,14408,7287,10078,158592,72861,10444,11359,6360,20354,142409,17931,12395,-4748,1236,-6137,-29509,-63878,-3726,-475,-2538,-17023,778427,-56739,-3244,-7233,-4533,-17481,1240971,32377,27259,-1857,-782,-15395,818554,76453,91704,29556,11251,4657,difficult
104368,33673,4053,6362,2527,5986,179444,19303,8343,14629,15153,14053,44720,57475,-5142,3797,-12191,-5743,-173991,-16693,-5385,-10643,-13844,-8631,25722,49240,-3198,-9784,-10342,-8565,-151861,-4879,-2457,-11538,-12283,-8432,-119971,-13295,-5270,-13169,-14470,-8963,easy
813146,185856,24626,22129,17239,28782,144791,12250,7226,6888,3970,6963,1931773,740410,81376,59265,33737,66220,1638903,119033,13449,13112,13843,34829,-141312,-968,-5852,6463,17075,9719,-141129,-3887,2179,918,4692,861,53541,13444,-4153,-3555,-3000,-2532,difficult
828641,162391,29184,69153,14733,10284,43539,19281,6918,3022,3637,13258,643179,222056,2859,44440,22092,1372,35522,24982,6290,29030,-164,-10271,2015087,245817,15442,130754,12240,-6016,765099,84990,83258,101668,16231,2730,466624,137707,3479,24763,5080,-2687,easy
73324,36002,10032,14798,7243,24305,101414,24385,4242,3749,2887,8644,-81999,10756,4975,5604,1022,48783,-13702,6612,427,13400,-190,-3359,-320,55518,22504,33179,4577,23965,-18858,-6264,-2266,5513,-465,-3572,-25572,-8537,3309,-2453,16837,12489,difficult
191432,12952,3929,4610,3639,4992,175736,54526,5186,15647,7876,10246,-102809,-46463,-242,-13001,-3672,-4730,108555,-29799,-3677,-7875,-4940,-8136,-171277,-49478,421,-12292,-5252,-7501,-169544,-50252,493,-10311,-2483,-383,413553,-31880,-3280,-11706,-4836,-5519,easy
147820,39669,3148,6652,4198,4339,472045,92507,23116,8849,12539,15732,-344109,-1768,-20565,3218,-2794,-9632,-15414,-23000,-17611,4051,-8825,-10019,-470701,-86069,-21820,-7814,-10383,-11295,-337170,-64505,-20195,-3066,-9447,-13205,-453733,-88848,-19650,-7372,-10254,-12816,difficult
416356,63323,8831,8414,4881,8913,266150,239124,31395,14433,12541,22711,-139562,-185412,-22393,-7233,-5311,-16574,1194365,-55423,-12685,9696,-2032,2678,-17360,-212204,-28001,-11578,-8967,-20092,-200565,-208901,-25713,-12232,-10905,-15000,-85849,-217064,-24030,-8748,-11087,-20002,easy
