delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
482341,60108,5366,6120,7770,2901,1023591,58060,19145,24818,8392,15048,-125508,36849,-2511,-17102,-2642,-10665,-811275,-23668,-14801,-21294,-2732,-12084,-920490,37633,-15419,-14318,5506,-11272,-128732,-16888,-17510,-20247,1246,-12911,-720246,-23684,-18656,-20528,-4490,-13804,easy
399518,102999,14522,10540,10203,11358,337337,148771,22185,17435,7497,14521,396215,-53630,-5859,-8255,-1947,-5754,-241639,-137567,-20342,-7668,-5401,-10369,-15123,-56467,-11964,-10070,7190,-8918,335821,-5106,8242,-12267,4810,9073,-164371,23910,-8393,3784,8879,153,difficult
149807,51597,7513,7451,5834,8381,993228,104324,48814,21162,14317,13561,-947833,-92890,-46484,-18416,-13811,-12569,-881035,-90806,-41783,-19701,-11997,-11346,-505562,114713,-25612,5615,5168,19745,-930492,-97362,-46481,-17808,-13726,-10927,-952184,-97290,-46145,-18246,-8050,-10805,easy
848135,109177,19893,15026,9585,9915,458581,74310,19571,8340,6260,6611,729618,85973,-8788,31172,6328,2449,-404447,-28465,20,586,-3248,2989,985421,18995,8636,-2443,5754,3265,-426095,397,17535,7558,289,2415,1063271,97436,-15793,-3442,7501,5403,difficult
941235,133356,25897,17474,12564,13143,863852,101951,14074,7045,12086,7640,907264,16211,1930,18609,10379,10296,-7218,5871,13936,456,-3969,-4419,140065,122412,41442,34823,5689,15781,-783031,-74290,-5394,-3180,-6364,-4906,129836,86822,7201,1436,-3343,10762,easy
856672,148815,49534,17834,10349,11155,1023793,78005,51624,19872,11148,21359,-764816,-36280,-48118,-18980,-10080,-18546,-305258,200012,-21631,-8846,-1938,-12587,-602496,-45831,-40750,-15079,-6474,-17684,227808,106094,20982,10958,-1701,-778,609157,130057,79068,21756,16196,-1425,difficult
443291,105304,14934,19419,11090,16060,204987,29546,4368,9194,4419,5574,373032,54999,2968,-3281,1993,-2300,-160008,-19646,7068,-85,422,-1243,-49001,88995,5934,-6325,-25,115,1150147,211070,9960,41552,8566,14933,-122648,43373,26899,19262,22400,40925,easy
1031971,136039,46027,22700,24915,18880,1729568,178292,144635,184017,102731,85857,-233214,-42795,-30648,-158672,-87371,-60119,-1118091,95612,-90667,-168214,-83507,-58267,-1407573,-23160,-108549,-164062,-89460,-70823,-479395,-141074,-128708,-181572,-97397,-80648,-249711,-99848,-134468,-134065,-31346,-65028,difficult
117513,50147,11750,4188,6633,4297,1148436,163435,68851,31514,38553,23851,-849416,-96948,-50638,-24340,-24234,-20530,-1102547,-156104,-62480,-28217,-33927,-18920,-1058549,-60497,-56004,-27993,-35336,-19603,-1092576,-127181,-56529,-28981,-35237,-18742,-1051527,-125710,-59853,-27097,-30867,-19975,easy
96630,17049,5356,2846,3322,3571,1305285,89693,16952,25270,8503,6607,-1221245,-76449,-1284,-23105,-4759,-3810,-1172879,-77910,-12839,-20753,-6576,-4410,-1219471,-74072,-15010,-23156,-7185,-4498,-1128229,-47971,-14217,-22026,-5479,-1564,-1301450,-86816,-14629,-23081,-1907,-899,difficult
211568,65454,15879,16257,6291,4967,321112,25431,11241,9544,9117,9623,451286,202742,40167,50502,5977,1065,-238579,9955,-8178,-7107,221,-3701,-303616,-8448,-6197,-4396,-6587,-8167,-255849,10374,6427,2462,-5774,-3460,-200963,-14510,-9029,-7896,-7965,-9015,easy
113143,38388,7789,5520,3522,6823,331668,73842,11598,10406,12437,14497,29309,24506,2073,-4145,-7397,10453,-280952,-56063,-9086,-3050,-10489,-10350,-316714,-48719,-9029,-8676,-10856,-13599,-243140,-54321,-10622,-8523,-11399,-13688,-281130,-42671,7619,-34,-4434,-11186,difficult
419784,109039,7003,14436,13804,7484,748749,66233,10049,23491,8206,11660,11950,161999,-598,-8643,43488,11066,-138113,-5011,-4957,-9930,-257,-7294,-570168,133583,467,-13967,-3180,-6940,-651272,-62784,-8592,-23179,-7473,-10682,-297222,-13758,-1548,10444,-4586,-7029,easy
214366,32196,16221,5108,4953,3236,292005,110508,3702,10347,11760,16804,-232330,-56034,16838,-1838,-9440,-15214,-274856,-102675,-2638,-8624,-8686,-13039,-41880,-88046,349,-6751,-10262,-14682,-176998,-69727,40550,-5078,1799,-11719,337871,-75076,7497,-3906,-7448,-13187,difficult
537782,137573,46017,6971,7823,6875,1750065,202933,29230,37701,21639,19799,-1031125,196999,114694,-25514,-4750,1402,-1369417,-175535,-15427,-32162,-17273,-18140,-1629057,-190520,-8157,-32939,-16344,-17769,-344973,27830,5166,-28079,-11247,-12896,-1686844,-185573,-12343,-34954,-19464,-17219,easy
444586,112991,20583,11152,10923,11575,110549,33561,3539,5155,4388,4104,135562,107672,24444,-1502,6954,2706,204421,88782,18811,20350,-1687,18666,44000,20831,13814,-1744,2231,2299,595299,8919,21487,-393,21163,9438,690905,170945,6665,13276,4016,4247,difficult
641652,115889,21600,23989,21045,14347,578542,298960,58853,40870,19806,13358,-393190,-219767,-56015,-36978,-14289,-7244,-428615,-296213,-58410,-39420,-19309,-12768,1268569,-26590,-8399,-10641,2894,25014,-326286,-176370,-52394,-32137,-14844,-5204,195071,-196413,-11048,34773,51743,5146,easy
142731,42147,3770,4947,6761,6111,84299,24870,6926,1871,3690,3639,-69464,-17762,-5271,431,-1562,1629,34318,40690,-90,5482,-172,2100,-52921,37858,-5103,1736,-1592,2938,35586,34856,-2663,916,13861,-460,344639,-9255,-2653,6813,4821,6155,difficult
809150,165171,15360,9738,18914,19464,1021421,322166,51751,17609,11547,14704,796352,-77012,-29296,-7194,13381,15767,-858450,-188586,-34624,-2357,12462,2771,-249085,-159120,-47231,-13407,7355,11903,-50528,-41644,-20164,554,14293,6343,-699646,-318611,-50642,-16949,-10658,-12985,easy
526927,182026,34770,21668,13138,14191,836839,123479,40288,12629,16386,13867,-198262,174414,62590,16410,-3695,-145,25196,259477,10493,41333,21846,10220,-724544,-34493,-34971,-8367,-13813,-10909,-711981,-107241,-38901,-11475,-12690,-8464,60033,579,-26802,7295,-7890,10920,difficult
469682,277250,93247,14078,14449,16527,1185012,373963,61428,41944,21596,38694,-283730,603597,262231,2401,10501,23153,-1150602,-366157,-51266,-34958,-19393,-37411,-882819,-240402,-2076,-27391,4892,-32768,-876598,-365974,-53475,-40171,-17878,-35566,-382903,-114629,3682,-39211,-13856,-28245,easy
452223,95338,9376,8014,5468,10949,477885,169790,14872,11817,16740,13119,-233787,-6073,-4301,-3896,-9067,-6582,-373891,-115222,-13688,-5185,-12012,7821,-207339,-96799,1739,-700,-13675,1188,-220009,-147544,-4612,-767,-9215,-9996,906717,-6621,-6616,-8468,-12393,-3283,difficult
431169,224262,49941,6048,5750,10416,740459,36694,31953,7840,6588,5781,1011216,921579,189495,8329,8217,18552,-698297,-15668,-27245,-4113,-2600,1186,-720703,-26175,-30639,-5295,-4690,3277,-563837,59115,-27549,-5876,-2287,1533,-574831,-1009,-14121,-2006,-2832,-1371,easy
353808,71449,14315,4871,8455,9358,350049,44286,10777,4698,5620,6303,-191136,220836,5547,1289,12280,16376,-56483,-31827,-8493,-1995,-3384,-2297,745045,13962,24479,7039,4372,4986,-213750,-33324,-2354,-2051,-1443,-5484,-264883,-33831,-1487,-3416,2352,1694,difficult
588255,90806,27299,29020,13699,14288,598369,420202,31569,23036,15029,26927,-442224,-389099,-20063,-16728,-9657,-20789,-131887,-304534,-8163,-13145,-8133,-18526,341754,-284769,12990,34054,30334,10845,365872,-262929,25024,46090,-6552,-10657,-184084,-405651,-31136,-20352,-12641,-24068,easy
768905,216558,46541,12126,23134,13038,84375,24372,11613,23311,15750,9631,195328,15437,8747,-13904,-13537,-6045,-28422,41343,-10098,-21653,-14133,-8119,2240355,847440,172423,3912,83024,42342,366464,1467,-7983,-20664,-13402,-7815,648925,55245,11553,-3617,-5030,-3330,difficult
842520,352027,51586,22999,10848,11952,1464719,283925,48243,93514,28541,28724,-1076610,521944,-15593,-82833,-24413,-22655,-177957,-35312,-16914,-21965,-24131,-19212,-1170479,-267957,-45077,-89851,-27138,-28036,-129611,133927,105510,-85991,-1855,5822,-556338,-12091,-11212,-71936,-10930,-19780,easy
405715,122251,26188,19864,17611,8091,248946,82196,17949,12636,4175,5864,-98384,-70055,-13839,-10622,-3009,-4939,-18142,-74241,-17166,-12321,-3099,-5236,1080296,298321,76531,56741,53173,9753,-183713,-69108,-12619,-7997,1284,2002,3788,115360,8288,10338,18829,9553,difficult
722125,100423,38449,12704,8332,6909,154208,41364,7394,6720,9010,7933,-29219,-18399,4056,-2204,-5240,-6459,1643919,40055,52417,3573,-3929,-1021,908207,247227,66258,12716,371,-2364,236651,50598,32500,6536,8481,2978,80028,-24186,44,9301,-3072,1747,easy
246509,156838,15143,5255,7347,6050,299297,97331,16276,9813,4685,4754,493880,489288,4852,117,16050,9867,-109474,-5153,3667,-7012,2732,-2566,-215040,-69094,-4712,-2785,-898,-1072,-182748,-39714,-5307,-7624,-2205,2074,-250557,-77791,-4166,-5488,-2367,-1825,difficult
581485,143232,43895,46639,24296,33337,1278372,65893,10724,31744,9759,5633,-1051189,-39318,4990,-16926,-8149,-2619,-570857,481281,167032,107328,84393,112525,-275131,11761,-5220,-6169,4069,1177,-612954,-40859,4424,14475,-1462,29657,-974306,-26168,-5371,-24235,-6167,-2220,easy
776654,173454,37357,12262,9812,8820,287172,88833,40138,6324,11772,21772,372680,337867,40839,17979,19163,-2274,-174539,-30490,-29315,-5763,-10179,-19645,-248112,-69975,-39458,-5492,-10407,-20318,2356664,169247,47138,16746,776,-6941,140716,16456,-33109,6219,-9151,-15581,difficult
