delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
281956,53806,30184,6562,11023,10529,5860,5022,786581,71248,9907,5504,7030,11366,11141,5916,-84007,75576,76685,8047,9775,-2061,1331,2107,-658681,-68249,-9548,-5029,-5802,-10722,-10583,-5199,-771186,-59653,-6305,157,8006,10272,-6591,409,difficult
784276,87389,35690,23152,13435,22533,8421,12637,156091,26776,12581,9306,6217,10427,4307,3167,1777539,73703,68074,41340,-2193,25093,7513,15885,-130675,-9716,-6225,-372,3559,-5752,597,-145,237692,117853,7477,571,20287,16978,4231,12670,easy
725509,68338,11004,2775,7676,6142,3734,4484,386870,101089,32835,32344,10306,23349,22750,17945,-374682,-75187,-13398,-27806,-4300,-12520,-17329,-7137,1351799,-86799,-23861,-31549,-6599,-19632,-19282,-17028,38800,63734,-28235,-29353,3008,-19470,-20437,-16219,difficult
526147,31031,12552,7423,3636,11733,7955,5995,694413,92245,13180,10096,7637,13274,8043,5220,-572593,-84413,-6169,-8648,-5426,-8747,-5440,-3450,495751,-70852,14233,4747,-4095,7652,-1154,4033,-427956,-28376,-9949,-4118,-2483,-3528,6329,1743,easy
1056511,102941,32845,18514,26690,17438,21810,7252,398250,134418,6718,16646,11300,17212,10962,7708,-197925,-51113,-4497,-8980,-6941,-13262,-7420,-6706,593707,-88407,69793,-5336,4452,-5559,4684,6081,1579000,45090,13084,19921,48658,19498,35279,-744,difficult
275196,99080,10994,22350,11333,24507,10956,9530,206584,71170,10669,10041,7682,8806,5121,2404,387954,122887,15370,53023,15078,51336,23881,20675,-59631,-36500,-4531,-7852,-4120,-4174,-4138,-1841,-122487,-2658,-9864,-8244,-4,-60,-2238,2543,easy
107080,48703,6448,20016,12536,15023,10296,4741,837109,260439,62419,32785,15085,23048,51027,21814,-717333,-210890,-53757,-1130,8619,-1293,-38475,-16865,-679656,-208916,-54025,-12926,-11424,-9358,-40102,-16063,-793099,-215401,-60130,-24252,-4843,-13425,-43615,-18291,difficult
440441,71671,12028,18653,12588,34051,14356,17157,848503,306387,54283,40822,40379,53469,111431,50478,-225749,-278874,-48105,-35808,-37045,-38895,-103509,-44175,-226279,-218922,-31037,6529,-15605,27122,-84229,-16209,-772158,-206352,-47623,-37229,-30722,-46481,-103486,-39580,easy
258875,72560,13632,40211,10696,15314,9414,7334,864965,189524,15979,11553,5498,17330,10069,7226,-774304,-134612,-865,41621,12197,-3445,-3399,-4335,-847321,-183019,-14836,34728,1956,-2654,-2927,-5483,-196644,-33260,8661,9626,1441,51,4362,10141,difficult
409738,101140,23750,20632,12724,17791,12375,5477,635868,120778,14177,8120,19715,34513,12547,6392,-195,73213,8875,35826,7044,1403,10891,4163,-404454,-50071,1322,-6179,-12993,-24630,-7741,-4230,-273740,-82057,18522,7890,-15025,-26940,-3666,-2677,easy
622570,80446,6960,5874,4735,9234,8912,4671,159370,55682,10422,5003,4679,12984,6187,4334,-25044,-31262,-7125,-3776,-2759,-723,3881,-2503,-66648,-16872,-10259,-3889,-2840,-9145,-2126,-383,1481292,122427,6997,10277,5766,-1381,6420,3896,difficult
931097,63422,25360,20979,20467,21312,21060,15122,727003,121454,32580,29795,21081,45693,36243,18775,-707362,-109871,-25263,-25982,-20375,-41492,-34278,-17462,414549,-75956,29058,9394,24583,-15491,2968,12282,905094,11730,-25455,-9860,-6050,-16161,-14239,-5780,easy
1491559,566902,62049,41954,17552,46033,85303,18375,916070,48453,7976,4771,13804,14959,16845,6642,-404928,74968,62910,30687,642,8136,62910,5724,2837235,1503634,101152,81272,22289,96663,139907,34240,-705841,-23256,-1843,-409,-11686,-11576,2558,-4764,difficult
95514,30980,3136,9265,5917,8835,6402,4355,98955,16681,7992,8160,11177,6068,5557,4869,-91584,-6336,-4102,-4763,-4157,2413,1918,-523,40005,37389,-5635,-6307,-7789,-1358,-3377,-4132,41255,11843,-4830,14386,-3833,7246,3993,3113,easy
1098756,60840,35600,21372,4808,12779,11238,5174,1034323,76778,37925,38936,23350,12842,63041,13879,-929108,-27887,-26305,-35499,-20230,-3772,-59198,-11638,1558522,15164,46961,2664,-16115,10229,-39797,-7808,-436115,-35092,-27632,-19857,-19281,-6646,-56414,-6668,difficult
588563,120592,22368,11583,9058,12774,5629,7358,295468,88404,15173,12287,4432,8845,2815,3225,-141322,-82939,-10942,-2660,6617,4281,3404,3191,-168000,21618,-12154,-3877,1439,-5843,583,-1287,1188607,157884,44682,4426,5821,13348,4456,10495,easy
670352,135983,13621,11334,7994,27428,14358,9711,547628,279231,56747,32896,14753,33874,64625,23416,-340254,-254268,-52918,-23238,-10623,-24481,-47334,-19767,1114425,2651,-26249,-20051,1909,36843,-47407,-866,-406000,-178128,-50212,-21396,-11563,-31701,-56060,-20483,difficult
1556671,422061,145561,55827,47475,60479,90847,31424,59870,54413,10119,5262,2756,5770,4443,3309,-34633,-13433,53,5137,16385,12253,1629,2070,2151450,884169,155665,121162,77822,110230,185452,43236,2373586,232209,250609,25396,39949,41645,72132,39040,easy
615671,108523,15491,9549,18294,27554,34114,28003,324881,276455,22441,13661,11571,35268,32135,24369,-248666,-251422,-12650,-8743,-5113,-18988,-26920,-20488,1348277,-15798,3771,-2099,33629,19902,51383,48628,-227241,-236577,-11972,-1493,-8347,-24055,-18526,-17239,difficult
701115,23882,12854,13632,15550,38786,24826,13896,487599,68409,3966,4666,3861,10648,13066,3986,1447577,-29693,20833,9991,19454,59073,22086,12037,-467467,-58392,4216,13565,13632,24748,19256,15933,-339562,-45496,1614,3342,1980,594,-6062,1760,easy
907321,224504,41982,41675,15502,41464,26890,27272,788646,84683,10431,9773,5690,28288,11777,9874,-459839,-22866,-8304,-5406,7243,-10870,4749,2262,323390,508474,101890,99170,18029,72619,43269,53362,492473,-66146,1068,1942,4163,-22222,-2680,-3429,difficult
60645,22070,10053,6057,6082,14226,6913,8196,527117,50024,19065,14330,15485,16463,17257,9801,-513063,-4177,-9822,-3682,-10068,13317,-8850,8856,-360620,-36348,-6334,-9845,-12318,-6432,-10226,-8132,-525732,-43337,-10881,-11293,-5823,-13596,-11956,-5539,easy
295821,22140,5350,7789,12697,27301,15124,17822,423049,222653,14276,18185,47669,26298,52598,27895,153539,-188519,578,-1288,-15983,37576,-17547,14190,-295842,-205060,-13976,-13824,-42302,-9796,-43876,-18094,-239381,-207961,-13380,-16077,-46630,-24772,-50999,-26315,difficult
913373,127478,76326,19777,18035,19766,34206,15451,1331080,300023,68789,26972,12269,45276,42437,22613,-305235,-264784,-57305,2096,-3970,-35579,-32257,-14240,-1296276,-254228,-62920,-12303,4783,-23299,21063,-4453,348390,1376,142835,-11378,16485,-17652,-13498,-2793,easy
488035,208681,39570,15260,16348,39894,12420,14513,263161,72363,13494,16617,19389,30500,13219,13419,-111992,-47438,-9833,-14411,-14870,-20692,-5711,-6727,-32135,22458,7811,-13949,-14830,-2900,803,-7873,818750,433934,80250,24289,20578,51774,2511,17881,difficult
541805,187778,5361,7148,9098,25521,31013,16266,491834,89115,20736,8413,12084,12274,19914,9340,-384609,-75395,-18269,-7011,-9877,-2992,-7147,-1808,138796,372163,-13229,-3095,-1580,28603,30545,16851,395726,-779,-14627,6311,2499,14129,9899,5735,easy
323086,174397,14053,8578,22210,34487,34245,17401,448809,36768,4321,3919,2183,3180,5688,2726,-298619,-19028,3490,645,5011,15415,3506,2537,-35850,16144,8267,-1565,15314,42375,56345,32569,-42700,415771,17438,14896,39756,36131,25821,8918,difficult
224144,39094,21163,11374,8729,14982,10798,7750,1218012,78505,33447,22478,10834,9442,17101,13520,-1212738,-76921,-25994,-19853,-6455,-5019,-12918,-10953,-1099429,-38220,13905,-1950,8629,21881,7008,4845,-669438,-3092,-24763,-11509,-8489,-242,-13000,-11201,easy
39260,16103,9092,3655,5422,16569,13885,7412,477618,156621,33790,12005,13901,34636,29451,13186,-468201,-145281,-21332,-6740,-6933,-4486,6111,2902,-379662,-144089,-24091,-8710,-9008,-26473,-25142,-11682,-467212,-132184,-28671,-9601,-9496,-23242,-27668,-8541,difficult
466750,131779,15153,31375,14801,54584,34915,19029,844534,287626,33899,33640,37525,93538,34929,34258,-26684,-216501,-18237,-28506,-27922,-32872,-7340,-16750,-497794,-78375,-22225,-548,-20683,-59137,-28753,-29688,-608874,-172665,-15776,22259,-19566,-24854,36051,751,easy
80596,9723,5771,7487,9176,15744,8598,3745,847070,64909,12686,14605,7747,10458,14290,10803,-838330,-49672,-11528,-6541,4235,14482,-2382,-4767,-822196,-57745,916,-3782,4650,8139,-3604,-7205,-638896,-58140,-10132,-11030,-4599,-6764,-11090,-9203,difficult
455602,26250,7780,10373,5906,6118,1820,2952,1068797,107251,27953,15858,14488,49697,40472,36708,189873,-64660,-7977,9973,-756,-33893,-36523,-29975,-1042661,-90289,-25088,-11584,-11920,-47750,-39486,-34676,-986796,-88055,-27455,-14845,-13071,-49094,-39947,-36616,easy
505804,118215,19585,8037,10747,20781,16451,9669,766220,170927,14966,8883,10632,11057,17257,9989,-578726,-80009,-13640,806,-4717,4569,6075,7823,51548,41956,18361,-469,3014,18370,-3750,-4353,-254071,-120084,9137,-2876,2049,6233,-4742,-4430,difficult
649877,213259,28812,23760,11244,31241,29122,22308,559567,60571,20206,14803,19953,44253,17280,14377,92753,332156,47831,33419,-10169,-3567,2795,18487,-159709,6973,-14381,-10705,-18068,-26514,-8564,-6520,337887,118935,-7632,4158,2110,-8956,41296,11825,easy
279187,22906,21509,4284,12215,20491,9703,9345,238703,49220,17559,11680,10370,27091,17802,17737,-126456,419,21107,-4542,12844,13797,3707,5607,-104933,-43891,-15685,-8932,-2020,-13048,-12513,-14034,352842,-35470,6429,-8714,-5290,-20548,-15492,-16750,difficult
106953,9668,6304,2450,5475,5302,5906,2966,606203,101964,10339,42873,18866,15227,12253,20302,-376694,-90138,1710,-39243,-12968,-8618,-8231,-18539,-529791,-87369,-7177,-40192,-12872,-10768,-6015,-16537,-591265,-99382,-6639,-41835,-14334,-10389,-4794,-16931,easy
124211,29331,9062,12589,8275,37905,16867,7963,53924,53933,8935,5338,8821,9892,8288,11739,24681,-35197,-3353,-2978,-5893,-1041,-3787,-8406,11383,11656,6945,18729,12212,89428,30949,5459,174797,-50266,-3210,6001,-7957,-4348,-1424,-8381,difficult
309157,35086,5725,14815,19804,14339,17730,8639,59405,23726,9822,6018,7400,10805,14372,5431,-43223,-17932,-6654,-965,-3416,1138,-10984,-2787,55540,41108,-6697,25581,33638,17297,28720,10307,736939,10903,1060,1775,6990,-7834,-7663,2105,easy
41190,48120,8495,5102,3813,7092,4399,2715,115176,23418,14511,12349,11783,23323,5856,8923,-101788,-521,-11249,-7510,-6573,-16979,-2378,-5760,-42136,26827,-9431,-7242,-9360,-19269,324,-6362,-78033,47800,2632,-6990,-7976,-12446,-2316,-6502,difficult
103772,49118,8509,4103,3168,9549,4601,2738,41716,18584,8292,10474,8438,21850,8064,9006,84919,8991,5136,-5431,-3684,298,1281,-4026,-35846,-12272,-3897,-8443,-6671,-18036,-5351,-8502,137096,94884,-588,-5238,-5455,-19166,-6320,-6276,easy
697328,53224,15341,20751,12895,13501,11490,8147,103279,20429,8843,1747,4585,6415,3476,4510,109870,-6288,-1959,519,260,-2701,492,-2266,598315,47791,27370,12935,6956,8343,7726,610,1073963,56883,-5918,43557,17714,15616,15823,12566,difficult
560664,125603,19630,18621,13698,35957,36668,15700,838372,192246,36818,33156,13664,36572,15039,12421,315390,55678,-8386,10918,1620,17198,17257,14023,-513234,-77665,-12476,-26173,1474,7940,55990,-3989,-635279,-177943,-30701,-28349,-2992,-26984,-8359,-196,easy
166737,26942,8375,8885,4686,15317,7158,7362,1070148,33564,10319,11187,8724,10837,12583,7536,-857248,21477,10522,8476,-1358,27400,4039,12708,-842076,-20210,-8872,-5041,-4098,-4501,-8658,-6079,-1010910,-21133,-7482,-10342,-6659,-9458,-11656,-7150,difficult
905199,316893,95726,36840,13839,90774,25354,26340,793643,275640,18671,14446,8396,27306,57889,32719,-681421,-259282,-12863,-8374,-7110,-22885,-53204,-30504,1002394,304984,179627,81461,25564,110103,-21424,13746,13695,78057,64401,-5904,-2125,103186,-22976,-2380,easy
319809,343387,14209,12752,23188,16073,20082,13305,506170,69779,8581,5695,9129,28194,10730,15113,-395775,-59569,-6158,-4192,-6386,-16886,-4530,-8116,137350,30499,-1249,4608,-2529,-24106,-4963,-10811,-300658,849894,24290,20755,51091,4628,37550,13502,difficult
69137,52120,13463,12623,12093,29213,14327,8924,926941,128052,110826,47651,7004,38983,28965,24303,-915412,-101391,-87019,-39209,1281,15307,-8725,-11401,-908397,-97705,-107654,-31605,13284,-20707,-20629,-15684,-749602,-28701,-97415,-34271,702,-23909,-14559,-19052,easy
343945,33722,10255,10375,8125,11386,7562,3567,743238,476218,98343,28192,29583,52606,46539,28597,-689941,-456201,-94867,-20258,-24986,-46589,-41475,-23970,113215,-455956,-82725,-20162,-22905,-47991,-40392,-26011,-621154,-415330,-86672,-13030,-16482,-29080,-35063,-25108,difficult
687922,61051,13423,7883,3296,8445,4204,3797,336219,50354,17909,7777,8949,41047,9986,4823,-301853,-7221,-5353,1462,-5609,-30773,-7385,157,1548353,-15908,-5350,751,-4167,-32673,-4243,-300,-191390,55221,-2754,-1896,-7184,-34360,-5718,-2934,easy
530355,25282,9671,10616,7524,6311,1997,1402,1365274,173770,70557,77356,37782,47617,15987,12622,-1069096,-161931,-68618,-70634,-34235,-45478,-15382,-12393,-551563,-137838,-66240,-63240,-33118,-42323,-13865,-11238,-884097,-145694,-47800,-66346,-23421,-36116,-12723,-10028,difficult
