delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,state
575909,265026,90826,23139,23341,46970,294753,43848,11701,10480,4132,11173,141234,286676,7323,7323,21285,4857,187046,-26167,12238,4295,6940,78481,515188,403024,217815,26359,29403,24052,difficult
753161,383363,23833,48443,22763,32481,1149418,277534,126407,44654,46787,38946,-681772,-70821,-105988,7767,-25046,-31089,268171,654271,-79716,46127,-2822,44070,-775169,-265964,-122017,-42526,-44204,-32377,easy
1164713,188927,45875,29205,30573,39084,1216019,73197,14628,16693,17485,18040,184943,234254,24732,17703,17731,14544,-14751,166745,77710,32024,31370,63436,-324110,-53808,-8701,-12191,-9837,-14849,difficult
828844,96972,12421,15460,11028,13591,795090,207657,39272,15658,9448,9074,-359181,-9445,-31344,15329,8339,9254,185355,-198251,-32467,-14032,-6976,-2040,275087,-124360,-16743,-1892,3377,6336,easy
1013963,356447,39056,11622,11856,31522,1272382,335597,38240,32835,36876,25469,-1190959,-317012,-27047,-25893,-26836,-22193,1323875,625103,65345,-5726,-12554,62115,-908174,-245542,-35850,-32019,-35669,-21763,difficult
605872,262035,3391,9391,11224,16867,678453,158115,27093,8472,9890,9419,21307,-139103,-23593,536,1853,11829,104709,533877,-22633,6415,9837,17425,-343760,-83014,-24880,-4195,-7688,-6910,easy
168980,37270,8065,7935,7635,20347,691354,232643,29567,14050,12829,23439,-623094,-219797,-27302,-5614,-1776,-12983,-631126,-196250,-28854,-11763,-9868,-9365,-312903,-170073,-8350,-968,-3938,13073,difficult
612720,160712,16477,35219,13384,39430,1269582,181270,25077,6781,11573,28703,-753368,-91282,7113,-749,-5901,-17864,-1111326,-138014,-21129,-2255,-6066,20679,-105892,167623,-11785,88317,17401,29367,easy
859972,216002,26562,26770,7488,13667,942223,283666,43469,54839,20221,44775,-38790,-153204,-1890,9168,-17110,-19788,-145272,-162971,-35106,-49374,-18286,-40566,-62690,113182,-13726,-44000,-2803,-32971,difficult
141164,49282,20024,12968,5421,24152,1384311,79504,28304,10373,11818,21442,-1293619,-35636,3089,8528,-1563,42730,-1341492,-56767,-19043,-8659,-11120,-20255,-1094330,1738,-8886,7915,-6508,-14346,easy
1256135,198639,95069,23084,33551,34046,1022701,116828,29798,6397,13002,12855,707150,81986,-17500,487,14608,2743,-184335,-69647,-9683,16275,10206,13031,177487,233095,222996,33299,36834,47799,difficult
180912,53677,19489,11238,12980,16255,546732,98715,18329,33326,16603,18218,-332497,-38413,2678,-26003,-13850,-7544,-497479,-64264,6753,-16278,7577,5823,-267484,-32437,-5952,-23984,-4596,-4168,easy
525802,316232,90261,55308,20719,33337,642291,150357,19533,14109,15518,19997,235158,499099,214459,125359,27366,60983,-452645,-89964,-12780,6298,-9136,-11878,-131979,88489,10505,-8060,-2628,-9086,difficult
512636,111587,38714,11033,5569,8005,869940,572411,85716,30394,34249,34415,-160133,-307949,-25357,-1932,-31080,-22533,-638332,-516670,-40332,-26960,-21423,-25452,-273446,-557852,-75318,-29191,-33536,-31246,easy
566014,76313,32343,16020,7985,12838,845258,237989,94528,60169,15184,32874,-408307,-189115,-87334,-40356,-11884,-26409,-800854,-209960,-72948,-48623,-12745,-21104,371430,-85952,-26272,-43468,3032,-12594,difficult
722261,56022,9125,15118,6765,11361,767800,107932,84813,16300,38700,11022,946429,-37348,-81005,4895,-34409,-5002,-627236,-49279,-78211,-12769,-36190,7703,-455809,-69103,-67849,4329,-25207,-1683,easy
236280,22564,8043,6558,7434,21549,248761,98559,8740,9567,3881,5940,12268,-66989,2742,6268,13304,54899,-105092,-97333,-503,-7148,-2462,-5133,55381,-63664,-4331,-8148,-182,-2938,difficult
1220915,242582,73079,125163,32756,39544,322296,152799,42781,13589,10452,16746,842736,258111,68897,-2462,10071,4229,77328,-132993,-12647,-8887,-2158,-9128,1775793,144231,34644,346070,58999,73293,easy
862659,251220,105943,69030,38793,65887,753362,58317,30789,24354,11707,18970,376787,283472,148412,105087,52288,93854,-147545,178849,101763,41859,34823,48331,98648,116388,-24713,-12917,-5852,-1434,difficult
334579,141354,84707,19808,13402,15283,576150,31071,23882,18651,10295,20763,-360523,190690,214545,20218,13776,5847,-400714,91269,-14385,-9833,2980,-8714,36524,48891,-17684,-6913,-7434,-13574,easy
1413911,765999,89199,36769,44416,24389,1011155,544603,33873,38316,27150,54196,780184,-417512,374,-2771,-15076,-30906,271598,1466296,146954,9601,74494,-17201,156485,-384597,18651,-11470,-7620,-41315,difficult
1059287,253616,13444,22571,6699,38256,703743,475535,126609,27122,24299,33590,338784,-396794,-121351,-16179,-19714,4590,-158789,-400837,-98400,5007,-17626,-18188,886638,131873,-119743,-2480,-15459,27596,easy
906086,467013,89564,70135,15566,78138,1469515,578124,69015,47481,28878,27867,185054,205510,115641,53695,-6704,130661,-1230830,-361375,-41663,-29344,-18398,-18677,-644512,-177468,-12332,43612,-14835,38828,difficult
795234,136924,19646,16644,17212,20682,1315765,408576,48410,51830,29923,21262,-262865,-184906,-25263,-31174,-8682,15900,-449873,-317428,-29994,-29268,-21701,-10531,-848856,-312622,-31035,-45116,-7749,-7108,easy
641559,476157,67669,38773,19627,25821,1431153,433097,58497,61488,25697,33280,-1051970,72301,109621,-14222,-2577,-1971,-82279,-312706,-56091,-35562,-13963,-14347,-1234534,369586,-26014,-18360,-1669,-6059,difficult
813181,115902,20340,19792,13775,16368,1185359,199591,45101,76254,21343,34857,-3568,-70624,-24444,-59058,-12388,-18912,-502791,-101046,-30702,-60611,5142,-14778,-610174,-79396,-19136,-49718,-15459,-21777,easy
968813,90704,41388,19788,5899,11924,271860,117568,13354,8750,2498,6045,970315,63506,55662,35240,5801,7372,1160986,-47175,37947,2359,5863,10249,-40442,-96922,-9506,-4486,-1460,16,difficult
687431,121573,18476,13855,8951,22460,642598,242123,20916,12396,5184,17785,191675,-10013,-16992,-408,5663,1213,-186773,-197564,-9601,6033,1904,-8289,129598,-154073,19273,-1249,3734,21100,easy
455253,227605,18076,23050,6174,19536,554924,150220,7737,13213,13476,18921,-81769,235985,21345,31565,-3289,-11396,-466031,-120381,-6245,-8908,-11666,-15731,248787,116550,15918,6853,-6951,28973,difficult
972705,359271,77136,62100,32197,59693,911299,670543,123343,50316,20394,26267,-102697,16445,55868,79106,41877,96010,-23264,-467337,-81049,-6376,1351,6860,310178,-482924,-113440,-37377,-7820,-2592,easy
591877,70430,21348,20843,19264,19907,437417,68813,32126,12694,9658,6686,-393367,-51257,-20413,-11079,-5509,-336,-331608,-9719,-21357,-10497,-4585,9133,1188354,65828,9435,46023,38911,30866,difficult
1571561,340935,72739,100491,37880,43874,542924,123093,30437,31585,21764,22905,2885242,238596,44930,64503,43436,32020,158034,145169,41518,17281,-2698,20201,42636,269762,40459,124934,7610,10687,easy
1806645,848167,92819,83040,62936,78522,1317093,168840,15434,14948,20212,21563,226766,942630,155517,71851,87721,96663,1194358,1131293,52850,125407,31565,74416,47532,-35942,23789,7017,8887,-201,difficult
1120565,194347,59139,40203,29888,50344,553755,171803,27173,19395,23321,20871,708098,-123759,-4037,-7640,-6876,-74,1089198,345756,124360,84695,45561,103743,-96866,-154366,-24426,-14631,-18983,-15251,easy
745447,139978,11678,18936,3359,20985,796233,299514,44798,25670,64212,36423,485444,15359,-24150,24224,-57995,10040,-441264,-238206,-36529,-22330,-60984,-27154,-196537,-255760,-38680,-22096,-63580,-29201,difficult
1170193,104729,39509,28187,78016,48481,763488,131655,34693,16043,18972,17584,-636214,-110681,-25707,-8179,-7992,-14054,798164,-18817,31024,12084,45521,16423,1058166,48721,9130,32526,139604,90323,easy
202688,21981,10266,4010,7747,6724,119892,29974,5368,2993,3920,2778,-27682,-27941,-368,-1112,4074,1908,-24390,-2238,562,1354,722,4901,300460,6199,14501,2808,6684,5030,difficult
1189701,249200,37721,71545,48422,53488,681255,484681,62309,43962,35438,53396,1033362,-62459,-18791,3799,-12275,19001,-527169,-427182,-46550,-35663,-20925,-43690,1019144,-216802,-8424,114612,72152,24964,easy
932133,128090,27347,10890,10488,25127,205203,30170,18698,6318,11161,16160,1525346,182356,27929,18024,10473,41711,182550,24295,-11833,-2690,-10323,-7526,472893,87109,9850,-1619,-2169,-7285,difficult
1111084,218003,43547,10205,54134,58095,917763,397179,81753,37509,68980,63132,1144914,-213738,-17060,-27662,-19276,-7325,-125861,64797,-34678,-22763,38327,52421,-439089,-388588,-62880,-31488,-63588,-60207,easy
672541,609738,60457,46160,36257,34858,1712742,538794,142553,30710,131700,79132,-1220942,-495791,-140191,-26956,-123666,-73630,-457442,1133003,-4950,64383,-57577,6409,-1442220,-424379,-101146,8922,-105086,-65600,difficult
541194,77286,14941,14543,6821,15565,1577111,249190,34924,14986,29851,29925,-203973,-136380,-4531,2507,-20441,-19391,-1470745,-169376,-28059,6899,-25230,-7843,-1433034,-209956,-27358,-10736,-23419,-15845,easy
664224,350078,47142,36048,41003,43664,1522051,167733,25444,14682,14704,19154,-1230161,-155357,-14058,-13068,-11959,-14660,-1134005,647164,90840,49704,76871,46210,-209315,55229,-11687,27462,13986,41979,difficult
1286966,112117,15489,15850,10461,14480,993485,158970,21363,18823,21023,25647,-663,-24181,-13694,535,-13244,-15279,979021,-10134,9970,-300,-531,2390,-97914,-106243,-13897,-9153,-17911,-20611,easy
948942,86815,19319,31181,15296,37283,769926,61582,18995,22091,24361,13243,1049813,63753,24658,49782,13801,48433,-302111,18081,-8247,-16594,-22785,4656,-210654,-6136,-15440,-5918,-18211,19032,difficult
944227,186692,37325,8998,16691,40431,374666,69474,7345,19271,16952,23043,1257484,152172,667,-14015,-3127,4943,-27869,98330,32669,-9908,16394,2354,479067,101153,56605,-6895,-14050,44868,easy
763314,68847,23357,10067,10227,33786,299475,144724,102365,70289,17175,21424,156035,-104821,-71343,-62469,-13005,-18857,483079,-119208,-98711,-57001,-11220,-16318,752404,-3603,-66969,-61196,3382,72262,difficult
570075,133537,13828,20482,11774,22206,617988,128309,42195,24317,23800,17720,23369,25559,-13460,680,103,19828,-589760,-81320,-35049,-14367,-22014,-9963,422652,71446,-36591,2181,-14166,3593,easy
1468991,363450,41413,48377,20580,23449,843980,393396,42242,46470,21855,34270,1386155,-123328,8515,-32445,9249,-13310,-796553,-103007,-32323,-35498,-18432,-23246,1285431,136498,21320,73664,5358,4093,difficult
219549,100697,11907,10416,11768,12969,822910,196599,23130,22336,36715,28945,-465753,-16169,-3729,521,-13904,-170,-728143,-138298,-11667,-18156,-31721,-22679,-616186,-133239,-18274,-18125,-29216,-25079,easy
620798,70250,15668,23474,6378,9975,1027717,64024,8955,12144,5952,11237,548403,65929,28662,52310,8059,3394,-845213,-21596,-282,-10795,-3960,-8751,-923947,-25654,-8241,-7525,-2821,1570,difficult
1533485,261836,12525,24042,16058,26492,648877,278300,9377,21528,54791,28932,2328005,-28100,9994,19167,-36808,4673,63337,-30424,-6153,-13982,-42548,-3862,262482,9132,5602,2356,-36844,-8130,easy
1251187,238548,120886,33831,19272,40340,869633,680992,54982,36221,140908,90899,229869,-195157,180825,48018,-106461,-13826,874853,-518043,46079,-27710,-118682,-65508,39941,-614131,-29192,-27478,-139765,-72344,difficult
1421609,531375,45483,87713,51803,36670,1093522,219208,49041,66427,24495,44980,-793975,-195348,-45566,-48591,-19490,-39203,1432890,981184,43217,134395,103570,33022,345347,150666,-8324,-21947,-2155,-18749,easy
921879,233678,50963,40401,12681,18326,1088967,354540,170939,39834,27046,33176,191044,-120337,-150331,-12202,-8968,-6715,-325691,-319036,-155863,-38235,-21239,-30092,-366617,76788,-53734,52138,-12888,-7743,difficult
413738,92585,4483,6136,5662,9180,1525630,507648,53667,32654,18791,49116,-637845,-316526,-46850,-26904,-8900,-27221,-1468432,-435332,-48452,-24795,-15487,-46374,-1229399,-493331,-52251,-27855,-15001,-46213,easy
832086,71024,4362,11149,2391,8750,922069,193982,38746,6322,12471,22437,-779289,-169222,-36907,2228,-10104,-17569,-573795,-162125,-36017,-2895,-11746,-18924,1083134,-37527,-30227,15147,-8391,-4568,difficult
761897,294724,59706,32416,36548,23274,516034,135869,7182,10707,4987,10036,389329,309588,123107,48959,75033,28021,309722,-82601,-100,-141,18062,11064,38538,249579,34566,16310,1587,630,easy
1399234,136403,54807,12617,15599,21801,468209,51069,29332,20177,5796,9757,2409951,183521,63275,3888,32218,27308,335744,32595,-17981,-14695,-1101,-463,47381,39886,31131,-11873,-1709,9287,difficult
738617,221046,49843,30093,18504,54892,1446283,286666,43945,23023,24215,34727,-854133,-252051,-21515,-17748,-17602,-30342,-197092,288140,75512,51990,12948,108125,-1071772,-232949,-36302,-13031,-12479,-17287,easy
1519428,132844,26484,39987,20522,46675,656693,70606,9167,5265,7265,5707,2047137,140251,48648,67669,21825,101598,473346,77155,5160,35660,23474,24688,67721,-30692,-1857,838,-5528,-3381,difficult
