delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
428249,352068,44071,26683,33919,12937,17875,2427,1003001,78594,42906,55853,28750,16812,13528,2974,-584343,440823,40616,-11144,31836,4077,15955,-51,-565162,106124,-38287,-47197,-21498,-11827,-7261,-1044,easy
1120216,216796,132363,30810,26537,10400,5571,5162,601436,374210,107450,85217,19551,19247,12918,6534,-139755,-29029,119494,-64830,22432,-5215,-4528,2511,1177314,-285800,-69668,-43985,-8460,-12480,-10167,-5256,difficult
1572469,386063,455580,106499,104003,82411,21864,13014,1174786,507094,145748,150070,88549,59330,16208,9238,389637,43154,722477,-71701,89519,81231,14101,10540,405729,-285217,-102813,-15441,-58611,-35070,-2789,-2989,easy
1023034,161966,29796,13582,7657,7789,2713,3818,206927,79019,17918,13847,6136,4687,2923,4822,1686884,223758,41504,12454,8847,10150,2142,2586,-54670,-57865,-17749,-12985,-5806,-3946,-2562,-4595,difficult
1345854,122337,93926,41001,14744,22827,5665,2719,1546044,295466,97994,119731,63186,35104,10725,7554,-335992,-215516,32013,-68062,-44155,-17616,-5551,-4055,-64389,-130743,-40149,-89399,-52730,-6939,-4570,-5615,easy
759933,92972,72295,18697,15590,15505,9586,5410,879139,64167,17401,11350,23733,12133,5666,3457,-553677,93781,116435,4626,-344,6259,8180,4962,315264,-36172,-6648,10068,-15942,485,-340,-1057,difficult
1008593,103620,56373,26901,14563,13707,5907,1975,1534959,226246,70219,117375,42195,43154,12012,6764,-877135,-162352,-54900,-88502,-35292,-35530,-8871,-6130,-175597,-82901,27208,-92446,-19973,-23364,-3339,-3448,easy
291984,79880,15339,2408,9159,4758,1218,455,951513,197537,32076,28237,16309,11277,4296,2584,-478977,-73988,-12024,-24605,1074,-3546,-2790,-1916,-840081,-161326,-21451,-27053,-15375,-9493,-3367,-2342,difficult
1039954,205977,3691,27221,5231,4953,5651,1755,372829,151168,17372,12165,11765,8526,2298,2325,837450,246676,-14863,28593,-6581,-1830,6761,311,496800,-137058,-12500,1518,-6487,-5316,-55,-1451,easy
146348,228831,23129,28441,12291,18084,2872,2656,167780,41745,14442,7245,3197,4252,1289,1012,73039,402186,25013,46989,19795,31453,4039,4125,-115903,-28014,-7640,-4598,-1607,-3789,-873,-837,difficult
1266430,124367,32875,13283,12468,11527,7317,2057,1245445,150574,8610,16739,6878,9455,3819,3126,204571,26897,32794,-6224,11319,5211,6895,-1552,-162601,-79312,15736,-688,-140,-1068,100,-586,easy
1989907,257223,106176,37729,41462,38214,33411,13133,1245487,126036,25153,19755,16952,10541,17780,6805,1152075,-91247,-8256,9835,6317,-2497,-11555,-2044,336765,353621,170301,26113,42703,57843,42817,14700,difficult
