delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,state
550439,130986,18206,25064,18121,23130,626465,264902,9629,30737,30747,32386,-154951,-49767,29744,1335,7504,-15872,519517,31483,16535,10312,-15016,7610,-602885,-261906,-8133,-28772,-24141,-16116,-65786,-255474,-3837,-5567,-18850,-12647,easy
551657,183701,39476,71529,36468,51408,1472866,338520,22206,50235,75977,90293,-1044311,263501,106744,203522,62849,86095,-1328450,-279050,-6894,-46291,-72770,-81528,-1119203,-277637,-20137,-45431,-73935,-77358,-192871,-326090,-10634,-26626,-74180,-82748,difficult
1069116,247090,42251,51900,56278,35813,964408,158962,37987,25690,22909,57111,-697489,-144868,-19499,-17632,-19286,-50804,1071713,548737,84881,140082,164372,24026,641283,-55658,-27884,-14251,-14086,-28903,-596675,4302,-20442,-3358,2476,-29512,easy
978849,198153,42340,25798,12578,32632,1161605,345647,79471,59193,35767,49193,417816,-202512,-66405,-47568,-24434,-35125,133061,25624,29537,-19872,-24954,17256,-848945,-125059,-45192,-48560,-23821,-33663,-432956,-288031,-66464,-17582,-19549,-14713,difficult
1083843,108712,46137,18887,26292,29814,1431370,247841,232183,91926,58141,153175,-1133710,-180746,-190311,-84467,-38941,-136866,495274,-178092,-179897,-71392,-20654,-132980,-1051207,-230613,-230332,-89188,-55442,-148954,299534,32933,-143644,-47108,-12361,-74646,easy
1025522,233406,48998,57459,34137,30995,331607,105296,7477,23226,44591,21290,207651,-48866,13434,-18383,-29015,-8971,598106,48522,91730,30857,-30683,-5512,1673626,275523,46076,92225,-20051,-548,296278,237260,14842,32234,37932,53850,difficult
766036,722261,19114,40388,21411,72708,880253,129567,34229,27508,16303,22021,-442456,-107402,-25714,-1588,-14219,-7360,-635770,-110387,-28168,-17205,-9744,-16940,410547,2523215,22815,39190,54758,237271,210809,65351,-29395,31123,-10364,-10224,easy
626430,234847,45706,18031,20486,40168,560084,63388,41050,12387,7839,11409,-449045,-58076,-39375,-10080,-4981,-7287,-178140,101991,-31770,-5634,2919,3027,1361694,666972,122702,46134,55862,123162,-469127,-25051,-32932,-7845,-3213,-3868,difficult
572819,51612,29845,7569,11958,14480,1361352,246952,64568,88222,67547,77504,-965343,-220797,-54040,-83126,-61331,-68078,-203744,-185002,30521,-77702,-44296,-61252,-979634,-186556,-56813,-80096,-53272,-53291,-1005413,-189004,-58562,-81688,-63456,-69474,easy
802924,166432,36448,13198,6373,40860,1295890,321536,40687,30135,24455,52176,-1145169,-294075,-25055,-22948,-21014,-36660,-61973,-105459,29547,-1181,-13943,-23387,332013,63744,-14214,-18975,-14831,61842,-1096736,-284626,-7235,-24645,-22541,-47059,difficult
140452,64059,16791,11610,6693,15273,912135,506358,87561,114057,52677,66306,-767618,-442080,-81560,-94669,-50595,-60345,-749908,-446695,-83074,-109407,-50917,-55358,-715800,-395880,-41389,-100402,-35744,-36298,-853407,-484543,-77056,-105309,-46681,-52131,easy
752882,232049,49849,67086,57749,43545,408545,45256,8358,7888,6602,7287,774641,152228,61683,195636,172991,52887,791456,373280,32362,17757,6891,38355,-311259,93053,34906,22529,6803,22968,122510,128610,37013,868,17904,30820,difficult
891420,176354,11933,46059,48541,49238,878384,295541,184756,21244,14502,89658,-730815,-238750,-183103,-8150,-11420,-85843,-443318,-231933,-172634,-10052,22400,-74798,-555264,-215732,-175944,-17823,-10461,-65363,1781540,209666,-159611,135286,135635,64325,easy
938558,115527,74766,18407,20699,33201,828568,164549,105111,75147,27185,31000,-580396,-55467,-92262,-52345,-2069,-15283,-442537,-65482,-66917,-70119,-24040,-21808,764333,-64875,48336,-39847,1593,22051,698559,-10264,-10538,-64650,-1427,23843,difficult
687251,204736,31417,25964,10313,34079,1540203,164599,71627,24213,17140,37484,-509209,-106445,-56684,-12457,-6969,-11251,-436679,-22125,-62019,9293,-4728,-12083,-1460975,-119365,-53171,3619,-9870,20504,-1004945,408481,11034,6548,-5740,-10789,easy
714016,79546,102104,19431,20435,31833,988852,260759,42931,21125,36310,38134,-655703,-244625,-38915,-11862,-33846,-35035,455112,-56780,248777,2510,7742,44314,-656160,-216388,29253,-10962,-14586,-24517,-242592,-207060,-2423,13538,-22809,-9965,difficult
1268489,302452,38310,38212,48520,45960,929050,325364,142882,55260,30425,51012,131525,-241360,-113084,-47705,-27928,-44205,669917,404501,-72105,55456,117209,89850,-792746,-220046,-134659,-54510,-27377,-40776,1349060,-34742,-98442,-21434,10476,-25076,easy
691069,100858,13656,15997,9172,29539,657826,52655,21807,9422,6876,9259,-56786,-29230,-16097,275,-1357,-2714,-407011,120885,-12577,28943,-131,1768,-303171,-10949,-19339,-3476,13430,69017,899939,112107,15408,556,-2760,13047,difficult
676184,237298,102801,55330,78916,130546,684764,91640,54008,26784,13282,30180,418907,631100,254912,121496,271532,273313,-675259,-84973,-50917,-26115,-12403,-28963,653012,69996,44713,37294,9636,176766,-430982,-33492,-53538,-18493,-6228,-19654,easy
728273,348576,23941,32934,22376,78928,416938,60304,28640,18242,5048,21173,345590,77859,8381,27361,2835,16231,-107511,-11824,-21146,-5096,-3521,-10358,-213605,67050,13658,483,6496,38086,1220864,1020003,-19688,36019,63501,187062,difficult
724662,285558,39342,36681,23272,43375,963631,130737,12413,15416,6867,33044,687277,77037,34187,3137,19583,8542,-482228,725094,74676,97094,50303,87129,-865834,-94804,383,-9652,-100,-24740,-295091,-88045,-1529,-5521,-4166,-29606,easy
1037701,84163,21190,25463,9201,16315,657955,274213,30932,19452,15182,17247,-454192,-214457,-26799,-4193,-9871,-6270,1522993,-68636,6528,37114,1954,15645,-591366,-258850,-10290,-14898,-12445,-8508,1041549,-218256,-8408,6019,-3561,-4596,difficult
1360730,305209,40670,38209,21330,40503,795600,311186,113757,67611,20394,46436,1050904,107490,-61605,-25048,9044,19899,168853,-96171,-98845,-40385,-2736,-12761,-20262,-156965,-22617,-21135,7702,-22645,1061024,121739,-109281,-31041,-10268,-8227,easy
75994,25613,13477,37610,10467,9828,851574,91782,17316,14531,9863,11615,-849783,-80989,-160,31877,3187,-5820,-820483,-76291,-14371,29208,-6812,-277,-807474,-63542,-665,8959,6129,-2666,-624582,-43854,-160,22271,-88,1615,difficult
791462,301359,45514,27274,19657,50647,589575,289444,25149,40143,29207,19198,-303423,-203152,-18080,-26749,-14138,-881,459568,154941,38689,-21559,-23901,8250,-258027,314116,23213,-958,8133,99446,909431,-218246,37637,-2211,-8293,18979,easy
518010,230732,133966,147203,28499,78489,904800,139573,28888,41387,20230,24562,-639466,-128002,-15002,-32326,-17802,-19251,-799034,-121613,-20402,-27098,-15529,-15290,244647,182642,222914,3596,48683,129048,-353308,431607,232803,479091,17723,121200,difficult
1155610,423392,89496,93657,52705,54168,269326,43864,20407,8549,3915,9185,343544,211772,22321,114417,42250,72513,2345978,1317759,240200,210754,130454,101788,524968,15499,17168,21978,21155,8224,330647,-26920,-3333,-6718,1301,-2594,easy
523146,219756,46219,33808,25468,49670,759806,81638,31900,20175,12008,10711,-492123,462759,53370,26806,8127,26884,-509416,-51849,-6623,-8021,-8550,-5332,-551666,-41231,-16526,-11555,-6754,-3739,606565,182794,27054,47302,61017,138022,difficult
638569,264574,34332,32175,20314,35306,1505656,503856,48209,55817,85887,110334,-1169008,-415231,-24544,-47164,-80168,-80080,-845499,-350931,33264,-25045,-64547,-89062,-1426711,-370385,-46317,-40147,-80281,-98866,-27132,179418,-17910,17789,-37296,-32106,easy
501007,49814,9654,20486,7025,13039,1014393,550772,102293,85464,149990,116895,-556084,-469955,-84076,-41869,-138671,-100514,-1008934,-535582,-100678,-70446,-143907,-110383,-777469,-544361,-96895,-83747,-147865,-112928,288943,-453935,-88906,-63851,-141416,-91598,difficult
736335,325600,52535,40250,27001,31222,632743,105353,30704,36355,29391,34649,-464702,-63833,-14165,-23238,-19680,-26890,55537,251231,14487,12087,-22823,-11934,8012,319743,110586,16174,26487,47700,815521,373846,-23586,10557,6456,-22585,easy
668068,193487,36885,24668,30756,20762,938587,176310,43590,13894,31883,39806,-521815,-144682,-35465,-6378,-25774,-29924,-506434,191719,-40875,17986,15511,-18383,-23947,38026,26832,7265,-7744,-15607,-29879,-16356,22687,24221,13497,-12263,difficult
1069105,226095,50720,30587,21914,43316,791159,388341,64295,38369,23245,28267,640179,-318150,34762,-5300,-4954,11906,652862,448,-2157,12371,-2854,35230,5467,-295281,-53758,-34172,-16590,-5912,-186725,-36000,-33149,-4028,19073,18973,easy
728992,205409,95599,36338,21626,22551,869324,428513,58139,142263,59670,51351,171526,43438,239069,-44027,-27772,-16373,418678,-155792,-4672,-111849,-15579,-14611,-568427,-389637,-51163,-129815,-53653,-44555,-583106,-390426,-33393,-138010,-55173,-39661,difficult
316667,165724,26633,25782,10159,27622,1362630,217148,64460,18398,18063,44526,-740360,52117,-28730,37468,-10891,-29456,-1142239,-14846,-39166,1259,-7525,-13047,-1190329,-174628,-57182,-13702,-11494,-26401,-1110925,-68341,-26231,4511,-1707,1286,easy
1089245,302192,81376,80982,81975,95756,1038741,305868,39172,48238,31453,43445,75387,13199,-34337,26572,-2335,11566,258169,232391,10358,77487,129782,112487,-147488,-221736,-35373,-35563,-26963,-20509,15946,-38559,228169,62481,101604,105700,difficult
525386,171400,13576,43039,10405,24575,1722678,218801,33952,49675,19816,51856,-1642948,-161349,-27718,-41002,-18293,-44091,-333361,356747,6449,103742,16246,26767,-1582188,-193616,-31319,-48392,-18422,-47365,-1230673,-191387,-28918,-40893,-17177,-44437,easy
913967,136164,29942,27352,13256,16525,524691,277274,54771,18499,12480,44561,-152812,-215984,-46295,-14453,-10192,-40988,97334,-241354,-29582,-14238,-10075,-33320,759805,-30037,-37155,24290,10419,-15258,852777,-77067,13716,39812,12951,-22580,difficult
854305,164496,23749,13008,13996,12772,621923,120860,43515,46975,27926,72576,44838,-101246,9782,-40678,-21211,-54829,581024,386936,-25060,-20256,13350,-55350,-9119,-66158,-32976,-41717,-27045,-62236,312784,-44989,-30809,-33218,-20815,-66801,easy
863700,294243,34711,18431,13501,64005,846429,407411,40154,22561,78925,64109,-60823,-345612,-22867,26820,-52663,-49550,-199110,-362452,-4330,-13940,-75300,-53016,-801686,-360875,-38854,-20048,-74944,-57116,1130704,616267,44280,-9354,-58789,159265,difficult
1020087,182189,69400,51414,12624,23709,1470087,324809,180584,33046,62676,54657,-963346,-242778,-162422,-27605,-57175,-46278,-449894,114127,-122153,82352,-44170,-10610,-1078464,-274529,-163522,-26698,-60332,-47779,691704,-167302,3362,45423,-38532,-19127,easy
725217,79468,19769,18363,18526,34079,1429644,41286,17479,29542,12792,24184,254179,31757,5821,15466,45131,16444,-556392,163977,25482,-10961,157,53052,-1179564,-13949,-8066,-21130,-10104,-9401,-1335932,-29058,-14078,-28092,-12247,-20517,difficult
882759,263874,27833,12080,18889,44523,792433,125091,50582,19099,19675,30081,-290928,-42354,-49648,-13672,-10117,-15227,1090217,625856,-13080,-11805,19927,87203,-215635,-3365,-22055,-13330,-10790,-13753,-222351,-25005,-6213,10731,-2164,-456,easy
279419,34765,9553,11960,6389,16183,124329,30419,4338,3535,2804,8729,32882,-21566,-3661,2128,92,-1636,468463,13372,6023,23847,4765,3142,210252,6158,20612,10368,8387,32387,-91239,19419,-2115,-2643,1094,-4078,difficult
875251,166490,44917,43178,30932,22743,913578,364345,49362,36546,44227,62699,809191,-280827,31287,10422,-25329,-45021,-709712,-211566,-2534,-20872,-30789,-33979,-20042,-119102,-17150,-23116,-29126,-40359,-232747,-179926,-29384,60092,32062,-40465,easy
959131,127884,196195,79055,31969,90014,448366,95318,60561,43916,37984,41997,-317386,2648,-29744,29068,-31743,-17465,-98142,-47497,-53034,-33583,-34883,-35045,779774,54187,-34390,53818,-12762,20079,1678813,120927,659702,91254,55327,224500,difficult
1480009,492262,71763,53396,30512,51504,883495,193829,61925,61973,17688,44697,1505576,-37433,-41961,-3624,-8495,10011,851892,1493547,173954,49738,58950,66821,-14272,-112784,-33620,-26170,14826,-30718,42861,-149599,-59023,-54251,-13985,-18887,easy
278201,53326,13193,12584,6615,11200,1944409,295913,59221,23100,27951,63552,-1812096,-177626,-52397,-19326,-25215,-57759,-1488891,-262781,-29444,-3068,-19903,-37718,-1736503,-267181,-54628,-20995,-24205,-56022,-1627342,-262759,-47645,1326,-16020,-57911,difficult
899813,252518,67719,36026,18386,66177,537918,152095,21480,28174,8168,45481,248206,1228,85226,-8260,3813,-1829,-252707,-125233,1631,-19754,-3974,-35485,1877748,578532,97752,79853,35091,156647,-425669,-52837,347,-20433,5943,-36551,easy
618534,234404,77196,34416,33613,38842,1001610,171932,49741,52986,21826,36384,-327107,158735,161273,-35363,43231,17960,-825723,-104912,-40687,-29682,-16200,-22985,-371042,291737,24739,32938,37121,30649,-8433,-95672,-35504,-42175,-17003,-15794,difficult
1083195,90154,40674,6452,14507,22089,1476072,254328,23789,45639,25213,41130,-1279551,-209663,-21638,-44715,-15075,-28071,156098,-128039,46670,-40905,-2778,-7827,156098,-128039,46670,-40905,-2778,-7827,-604152,-190954,-4163,-30224,-22195,-32440,easy
1094886,345222,56382,72724,14077,68505,250623,77080,43113,21282,7817,14044,246006,-20765,-11452,20905,8360,40442,985179,37338,-34731,-6783,-1861,-2276,748843,100798,-6743,6082,-52,42034,1397022,955196,106001,185564,18593,137645,difficult
653294,171967,20608,11211,20009,30504,1272004,102907,38305,24550,23865,33871,-584333,-25508,-25156,-18031,-20454,-23039,-605576,-73424,-28759,-10307,-19741,-24380,-534538,15088,-34497,-20292,-7278,-8688,-750394,360082,17624,-4726,32050,42638,easy
689311,208930,54122,26931,28757,39172,1130716,341671,196819,78812,137192,71885,-169493,-171555,-34090,-49708,-80976,-34598,-706939,-79562,-161076,-56814,-103075,-16635,-710950,26242,-194628,-27838,-115129,-18051,-178240,-306089,-180995,-73165,-134562,-61568,difficult
832102,121087,53543,41868,26667,28234,1651944,271716,25614,40745,49370,34842,-1325222,-239852,-6203,-24528,-33982,-26210,-1389464,-33316,24916,-4788,-8644,10765,-890524,-211373,3097,-17916,-36873,-2076,325842,-117976,89907,51725,-11315,-8911,easy
1663662,815616,140491,155766,31664,105207,1475768,366511,90960,41088,88713,67560,325921,236701,214899,84665,-41101,-26624,-678826,-248368,-50389,7499,-75695,21984,575528,-197208,-15115,-34744,-76038,-39618,528952,2005296,48730,401290,-35364,194847,difficult
449958,186162,68931,47013,29085,44405,900261,201887,60335,19534,22585,38481,-172006,214499,128999,93814,46396,76995,-254322,-154517,-56577,816,-20464,-35036,-757794,-182072,-12007,10002,-14217,-18828,-617092,59188,-26031,5285,14286,566,easy
387051,35005,11021,5908,4163,16379,999520,507635,168454,39679,36176,76959,63600,-405182,-130693,-29660,-26960,-25781,-810301,-501051,-165605,-30577,-32053,-67765,-949921,-488334,-167355,-38758,-35787,-76003,-753253,-495952,-166080,-36088,-33253,-72773,difficult
710748,94053,24159,12660,10011,19281,931703,172277,19425,25672,39502,24674,113793,-14038,57868,-778,-21955,18841,-55295,-31244,-10125,-10719,-30841,-18673,-759893,-149252,-18178,-22659,-37119,-17678,-182427,-118362,-10629,-17892,-28049,-4063,easy
1119863,132815,14998,37642,22980,35233,612457,162993,19068,21201,8868,10568,1587952,24573,-1278,5722,61844,77699,563438,-138283,-12644,-17670,-3959,-2115,400289,38232,6994,74397,2119,28195,-522057,-45234,-9351,3313,-3558,-5121,difficult
1492060,132344,106989,60468,27334,40044,828275,120132,48558,20508,10506,13301,2219420,74857,309550,171262,65096,93726,-246002,-70268,-44022,-11908,-8617,-6665,-769138,37202,-39679,-17075,-5910,-2599,1450861,7056,7876,17560,16743,22511,easy
476078,148201,14279,11793,14826,38978,718067,123620,37933,15361,11471,29689,-331549,-93534,-24508,-8043,-6314,-24948,-635921,-111618,-34191,-11209,-9895,-28253,-93546,258880,-16560,-4384,12967,40778,93059,44594,-19356,9362,16661,49579,difficult
572670,208085,50306,43103,33779,38699,2049528,505345,80454,145610,113867,126115,-1693411,-410544,75871,-52817,-17275,-29653,-836694,-89360,-52865,-115901,-100366,-104827,-1449749,-427849,-68867,-102199,-100633,-97837,-1927577,-261286,-74732,-139112,-102077,-117348,easy
1351957,160203,140765,87573,28807,89429,1251326,154191,53182,46267,24847,24645,-1146984,-78545,-46434,-33939,-15013,-19065,43535,-117380,-48381,-38265,-23274,-19032,755793,178200,472092,233733,31273,288866,750180,41773,-26944,3695,22855,8365,difficult
446576,144920,39389,20958,24918,27213,1127545,365120,306197,86515,38704,85706,-842843,-193699,-272265,-80846,4892,-50223,-303863,-240963,-281731,-54345,-16327,-65745,-887266,-271250,-221675,-63544,-25755,-55375,-689904,-174888,-291562,-63495,-17953,-62631,easy
1247315,179961,63309,37762,30607,40314,237564,243201,12454,58230,16400,30073,1075084,-71220,21155,-7507,17380,28076,1467530,100022,-9346,-42714,-6582,-4928,1571029,-63768,196030,7334,59780,37474,-74641,-217995,-4420,-38985,-13751,-19660,difficult
638699,133629,48140,38105,24549,32273,936595,172965,46367,44952,45071,25514,-906693,-121857,-44349,-36006,-36410,-5990,-348743,-63461,47553,-21042,-18403,13570,469352,-109242,-26703,-19142,-34076,-5679,-405502,137217,30589,48803,6799,25135,easy
991471,79601,15399,19122,18192,23281,467295,81015,29848,19021,8928,30454,238241,88402,749,-5006,7687,942,2048826,7632,-23757,34279,36897,10633,-332763,-66960,-23052,-14695,-5419,-25082,142399,-34729,-11735,-14173,-2111,-15184,difficult
380148,150630,13245,20397,23834,25843,1001287,257986,30139,169605,63333,59548,-890448,-211546,-27228,-165932,-60483,-53259,-439726,84161,-6402,-134168,-9579,-29950,-437493,-122395,-8062,-133286,-26034,-2369,-716889,-179645,-25883,-163447,-61900,-49242,easy
185686,32920,19189,27272,12659,10029,94782,81174,14923,27688,13387,16722,-88764,-45061,-8892,-5683,1371,-7267,86321,-37315,7351,25481,-2764,2077,176111,-62351,-9172,-13807,-8069,-12108,189946,-48289,27775,-7657,6548,-9476,difficult
735272,248170,14961,14501,15457,25317,822852,200054,32518,61179,28978,42435,20778,-136812,-6301,-56491,-18667,-35609,691299,-103280,-15181,-39718,-5797,2386,-384802,573438,-17681,-43997,-15312,-624,-677594,-140884,-31067,-46506,-14309,-34627,easy
331924,87947,69600,9504,8750,23324,521988,129701,27301,24250,20701,11711,168598,49492,209573,-6284,-4572,33889,-364895,-87184,-16974,-12996,-14594,-7657,-150488,-79826,-11741,-19851,-13724,1098,-413473,-49498,-11661,-19852,-14916,19123,difficult
932491,395089,54632,54884,14165,58601,942347,161337,42296,12984,16147,51227,59106,136811,-31932,29708,13964,17254,-826537,-138593,-33402,-4544,-13297,-42579,558712,851112,62038,115050,-4447,60623,169295,85678,52641,27387,-4147,-5804,easy
1302477,198281,110857,32943,49881,35947,682632,439431,53555,36369,34428,45737,105092,-328454,-5093,-19928,-19949,-28098,55302,-240081,-30072,-9571,-28074,-27846,1083108,-176822,236017,28864,116175,18024,1235877,-219244,28356,-13068,-6341,-1241,difficult
697257,148625,39275,24151,13121,44489,821129,373415,12150,21926,17976,27053,44966,62680,63504,54362,18443,103572,-698404,-340182,-1941,-17203,-15492,-12564,207513,-326925,41881,-16323,-7826,-4694,-49563,-294735,5055,-11935,-14546,-16570,easy
577286,90982,12797,8738,4825,7897,1322536,109316,27077,19126,7364,30537,316156,83427,9494,-5493,992,-20086,-1193753,-55449,-24374,-16999,-5335,-26533,-1189188,-94225,-19601,-13931,-1849,-22840,-914216,-7088,-22639,-5130,-3963,-21103,difficult
998439,343245,146592,59115,30802,71701,1499321,297044,258294,61843,102784,91705,804200,776654,278679,49868,-39023,127763,-545321,-68184,-231224,43662,-58351,-46571,-1290654,-268481,-255377,-55916,-98426,-80894,-971753,-255184,-238886,-48528,-92129,-80315,easy
1136363,252074,33959,35044,51805,37187,692565,71300,19760,15360,26593,17361,-633365,-14995,-15886,-3873,-21919,-12310,533029,63936,37234,41499,37386,19049,1655503,437994,38010,14482,88405,69372,220025,236162,-2562,26627,-3026,3193,difficult
794334,309942,8555,53795,24904,16284,1213973,115474,18559,20439,17239,25706,107995,-33997,-12718,64395,-8422,-9534,-1007896,-72092,-9154,-14149,-9986,-18569,316004,975684,-2301,101754,41001,10650,-1094661,-91725,-15843,-18576,8065,-20237,easy
1137348,138373,19218,50217,12052,44170,635744,87420,41342,16644,9681,18130,-579927,-4501,-30292,-6866,-3969,-5746,1394512,57690,-9318,3344,-3998,19597,-22245,88769,-35551,44779,18810,33681,1214077,61853,-13336,93034,-1358,56628,difficult
404164,141119,5165,8367,10975,9590,263090,61243,14713,32892,10875,8958,350240,149446,-6430,-18949,-393,-3941,-217016,-50142,-14530,-30956,-10162,-7595,-254774,-38766,-11049,-28943,-5148,6694,685844,258967,-6182,-19253,16101,7370,easy
1427010,109480,46218,18424,16394,23816,1303723,163651,320603,78736,37934,104798,-91048,-21601,-236058,-45338,-22757,-52170,-1071795,-8115,-295043,-76657,-35754,-94139,2217971,-99929,-255139,-51944,5914,-82276,-561982,-87039,-311300,-67309,-33564,-95343,difficult
252142,36998,14889,22687,8144,11620,272688,63207,21465,34166,13952,10437,-199744,-30503,-18633,-31218,-12333,-8488,-255845,-55200,-17223,24353,-7092,-4797,484129,-5359,4001,-16869,118,7148,-110724,-13773,5552,-22182,-3926,10867,easy
655083,124453,18586,32164,23452,46495,486106,255703,34364,14409,25186,42124,-354746,-228808,-24297,-10153,-21275,-37094,1655,-150723,-23007,-7903,-12822,-22099,882874,45522,-3227,63204,28288,91872,146125,-190991,-12583,25873,-1126,-15196,difficult
172570,23516,17302,18457,4883,6187,344204,47767,19630,33311,7041,8016,-324295,-22239,2778,-631,1247,-1295,213728,-3854,23462,-1542,-714,3523,-265544,-42948,-18562,-26206,-4860,-2606,-310427,-27962,-16989,-31036,-4306,-6939,easy
1307576,212259,91911,64336,33608,40797,1061295,242111,83757,21579,26039,51534,48523,-6871,19797,45761,-18227,-7652,843869,67743,136879,116428,69868,3324,511430,-89224,-65782,15251,-12489,-18657,-418699,-91057,-58277,-6414,-8877,-19963,difficult
261415,20113,17203,25531,6466,4578,564848,123750,159419,132073,26826,34704,-523837,-109029,-133404,-53144,-15220,-29808,67544,-104088,-130795,-115881,-19251,-26645,-550832,-121825,-156212,-129134,-25336,-32480,-206608,-79605,-148452,-128010,-21633,-31572,easy
875916,283066,159645,101340,47512,42842,412712,154282,29143,11845,10352,20742,1033794,180891,125484,296533,22228,76344,224686,2424,-7484,21821,2253,-4692,-238572,-127954,-24534,-4470,-8634,-16300,832908,459774,428540,44096,132791,33048,difficult
96987,61436,26676,17629,7806,14432,1464038,183335,45787,22306,28035,44294,-1460795,-179820,-37048,-6182,-27121,-41723,-1460995,-179744,-41068,-14313,-25393,-43161,-1163842,31511,44118,21796,-3855,5932,-1382574,-159544,-42447,-20009,-24548,-40496,easy
1158802,114034,92706,19626,18296,60187,1078422,986246,204406,40656,68637,131384,765898,-760696,53657,-980,-35217,61740,-487779,-941349,-183396,-31090,-44323,-112331,206307,-833524,-116475,-18970,-57799,-111395,-162907,-953279,-200587,-33082,-64027,-122801,difficult
908982,140422,88453,37975,42190,81885,820304,115449,33649,42879,26644,19439,-598251,-17351,9945,-30881,-10739,1963,167226,9757,35364,-12498,684,27680,-661922,-67318,-30336,-37593,-21792,-13542,1447657,174805,204243,61354,94029,233684,easy
1105210,267091,62556,24867,33249,40055,972061,220495,67245,54441,31074,33207,85385,65613,-9993,-27812,-3968,11553,-863686,-212964,-64823,-52924,-29241,-31239,-248196,-82502,-50648,-49616,-24959,-12657,1559093,416236,106708,12055,66867,59733,difficult
838291,399934,79304,68883,47894,49654,1056767,136005,29559,22757,41855,27010,-846316,56280,-11904,6163,-33696,-6994,-725034,20021,18936,11091,23699,42962,-1033372,-119550,-27552,-15300,-40227,-24945,1730819,1098966,219498,182548,74380,79552,easy
1196418,198753,31206,18046,10493,30845,629223,75695,26295,29150,13056,37657,-532457,365529,-16574,-11244,-160,-10177,2072070,18652,36321,-12241,-1198,21596,893666,15858,-5508,-7564,-7112,-22544,-164499,92194,5403,-13368,-1784,-16123,difficult
