delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,state
917581,41339,5043,10496,25625,8701,7467,7711,1301436,38493,34695,39354,12980,5255,3140,2919,-1165841,9412,-31707,-32339,-9418,-1769,-1575,-586,398130,-3721,-27597,-25377,34707,8660,10228,10169,easy
505142,108419,5667,9110,12846,6256,6969,1861,332684,157723,47219,19667,13569,19918,19080,10217,393285,-134081,-42180,-16558,-9384,-15811,-14626,-8626,-48369,35472,-40925,-4557,7937,-11513,-9596,-8086,difficult
515017,177635,13452,53238,22805,30824,38817,20358,315358,56924,13983,13095,8412,18891,18289,13129,569804,288920,4661,92237,35505,40630,56146,25614,-170486,-47498,-5723,-11951,-6720,-16765,-15090,-11156,easy
373138,59324,3513,6916,6661,23782,23515,23440,1314787,263330,52454,27072,19902,67472,59115,48056,-620329,-173838,-51871,-17373,-13233,-28133,-24070,-5995,-1262970,-234175,-46012,-22939,-13250,-59248,-47131,-43238,difficult
840706,71549,16507,7832,19374,13789,12231,23609,435830,198877,17850,7632,8239,10529,8644,4769,1223514,-69278,-68,2015,21931,11553,11131,34238,-413762,-185379,-2619,-1615,338,-5034,-3957,3442,easy
483618,51943,5097,12624,5238,14299,8987,4441,1375797,148442,43127,39444,14500,38638,34190,22107,-549967,-54951,-34383,-19993,-10071,-22976,-25618,-17302,-1234391,-138047,-41677,-33647,-8453,-25702,-24788,-18030,difficult
412843,200133,12879,27284,43673,29651,16012,21833,559925,74972,12195,12331,8662,27934,32777,15916,-27736,196834,8606,40644,73187,26276,-6602,23041,-266429,53488,-7238,-10739,-3166,-22843,-26928,-11207,easy
551419,50882,7622,8183,3160,3049,1998,1453,640518,108136,7842,19143,6115,27622,16702,15632,-607674,-101957,-6182,-16783,-4109,-26773,-15827,-14447,429475,-12552,5741,-5137,-1801,-22373,-13582,-13911,difficult
591726,162639,9213,5864,4361,10619,9200,4120,1305460,284684,24238,46822,27334,48005,39410,21815,-241194,32273,-8694,-39620,-20845,-37820,-30293,-15191,-1186274,-276363,-21356,-42297,-25101,-36953,-30127,-20200,easy
245860,59741,22374,5360,9510,17028,18715,6099,128449,74000,13287,15057,5130,16430,20108,14164,155397,-11734,27833,-7272,10668,2547,3291,-6313,79424,-16785,-9660,-12123,-1908,-1352,-6078,-9817,difficult
1108416,241193,89424,54289,13993,15319,49181,15357,68935,32162,8908,9392,9912,17658,12207,13591,-15362,-19119,2148,8243,-5471,-10301,-1839,-1202,2094323,437180,158883,81550,13632,5623,75787,4734,easy
844997,122896,44357,6920,13876,12770,31443,5818,1344705,199129,54490,78028,31914,26887,40425,37585,-1199107,-167393,-54296,-77229,-30913,-24869,-34090,-36378,199691,14927,34029,-64987,-5163,-3365,16125,-27156,difficult
1173480,931803,175470,42677,20540,58540,47737,56176,199041,99471,20795,15623,8349,20299,13338,11992,440102,628640,178553,49596,11958,29410,37875,39851,1508776,1036023,130796,4512,12423,47072,30922,48517,easy
394101,25552,5767,3193,2810,14862,11500,2729,1288677,224843,28860,20378,12597,42112,25630,16437,-644376,-183421,-23233,-15320,-8463,-16623,-4599,-13046,-1144777,-215162,-22953,-19050,-11111,-37877,-23661,-14371,difficult
145088,22773,5094,11710,22934,6930,5966,4343,598423,114620,29018,26555,29427,27950,25450,14485,-339439,-106104,-27344,-23708,-23197,-26794,-20899,-12535,-567231,-77591,-20505,-5983,10210,-15247,-18069,-7749,easy
259677,118878,6540,12196,3679,10368,6239,5343,606754,119297,16203,7519,6200,8792,13908,6567,-134074,101879,-4003,15341,234,10624,-2786,2820,-560081,-102717,-15324,-5987,-5276,-7473,-12553,-5268,difficult
509609,342711,37718,9956,21859,27849,22958,16974,299896,75447,35819,23514,18731,24507,28286,17193,70182,-37664,-26759,-19539,-15528,-11459,-22172,-10487,349244,572192,30556,-7577,21783,18142,11516,10049,easy
567474,62784,7967,24044,9409,17324,26265,11452,392797,44262,14299,23519,3496,12765,16718,6781,31201,47025,-9027,636,3939,12185,22207,8659,318153,-9981,-3637,413,7886,-3067,-3114,683,difficult
1798349,48153,11518,5551,6790,18330,8709,10187,864579,364974,176317,29464,28468,59373,51248,42467,647820,-323040,-158349,-20683,-18119,-32684,-37768,-26295,1219719,-310602,-171249,-27144,-25238,-49403,-47310,-38266,easy
160980,12402,4228,9112,6928,8717,4149,2089,786581,71248,9907,5504,7030,11366,11141,5916,-473501,-52223,-3537,9989,3713,247,-4923,-3148,-777702,-65470,-7822,-2774,-3917,-5545,-9062,-4506,difficult
219206,94834,14103,4166,7884,11497,5553,6549,156091,26776,12581,9306,6217,10427,4307,3167,233146,97975,-8608,-3671,3995,4409,2480,3198,-106917,38141,11651,-6609,-662,-2269,12,3565,easy
34081,27610,4949,7186,4699,12333,4792,7719,386870,101089,32835,32344,10306,23349,22750,17945,-356329,-93853,-25777,-19277,-3293,-1756,-15495,-5221,-349250,-53106,-29995,-31040,-7922,-20277,-20421,-15231,difficult
238698,46910,4722,8028,8307,21091,9602,6137,694413,92245,13180,10096,7637,13274,8043,5220,-409053,-33755,-9262,-3538,4572,660,-1015,-1295,-502377,-56916,-7655,-599,-3233,14974,4132,3128,easy
502990,62574,23153,5720,12057,15104,13958,15804,398250,134418,6718,16646,11300,17212,10962,7708,20827,-50583,35776,-6622,3080,-1434,6632,7078,188652,-93105,-2907,-15230,-1567,-2782,-641,9114,difficult
1497643,56551,33259,14519,8300,6454,6027,7939,206584,71170,10669,10041,7682,8806,5121,2404,2666393,40485,52664,16212,8081,-987,4475,11594,-84276,-69724,-7484,-7257,-6846,-3718,-2663,-524,easy
1278984,82965,30328,16323,10449,12240,7555,4698,837109,260439,62419,32785,15085,23048,51027,21814,-596932,-159980,-23215,-23961,2126,-3907,-40840,-14010,1480682,-194968,-40967,-8964,-11399,-17710,-46104,-20222,difficult
278184,43758,12600,7876,2806,11320,5137,3489,848503,306387,54283,40822,40379,53469,111431,50478,-577883,-300789,-46660,-35963,-39085,-48573,-108405,-49606,-562756,-224470,-36706,-29930,-36062,-35726,-104183,-44373,easy
1187595,117079,4112,15245,7380,17706,6649,12421,864965,189524,15979,11553,5498,17330,10069,7226,879197,-20802,-8513,13105,-642,12736,-2381,10605,-233937,-124088,-15222,-5721,4405,-11984,-4459,-216,difficult
607229,104288,7960,25311,17777,27391,4437,3978,635868,120778,14177,8120,19715,34513,12547,6392,444790,55335,759,38708,14491,16510,-5111,695,-502069,-88315,-13194,-4326,-18367,-30755,-11110,-5524,easy
779306,199209,25391,26192,14109,22537,6022,8070,159370,55682,10422,5003,4679,12984,6187,4334,496084,-46201,8233,-723,3913,-4719,-2214,-873,743787,333254,21705,43100,14946,23824,1884,8345,difficult
187295,22089,5384,6313,2889,2647,1310,1692,727003,121454,32580,29795,21081,45693,36243,18775,-650390,-86959,-29613,-27019,-18534,-44358,-35612,-18482,-429026,-111771,-24780,-19945,-17851,-41734,-34255,-15684,easy
156140,23486,4184,1509,1029,4460,4805,1724,916070,48453,7976,4771,13804,14959,16845,6642,-826983,-24282,-2624,-3093,-13485,-12378,-12222,-4257,-692877,-25652,-4961,-3431,-12066,-8621,-11858,-5580,difficult
266619,63956,8299,4295,9381,8415,2687,2024,98955,16681,7992,8160,11177,6068,5557,4869,425870,107289,7154,-3173,4679,7247,-1016,-1841,-90542,-12740,-6541,-4557,-8272,-2554,-4724,-3849,easy
519844,46071,6334,4400,3521,8811,4927,4155,1034323,76778,37925,38936,23350,12842,63041,13879,-183459,-57703,-33916,-35908,-19249,-5094,-57485,-8427,-845500,-3712,-29266,-33165,-20410,-2969,-58743,-11022,difficult
199167,62365,16340,22113,11932,8424,8127,3230,295468,88404,15173,12287,4432,8845,2815,3225,20316,-16986,-62,2719,3708,-5065,-227,-1823,-212918,-35092,2395,16932,11291,4223,10851,1833,easy
954236,75324,23143,14522,6023,9054,12524,4378,547628,279231,56747,32896,14753,33874,64625,23416,1153470,-153546,-14291,-13511,-6838,-25160,-56869,-18309,-340254,-254268,-52918,-23238,-10623,-24481,-47334,-19767,difficult
257531,74911,4014,11183,15634,16302,8321,7766,59870,54413,10119,5262,2756,5770,4443,3309,282042,84715,-5785,13296,16895,23356,9117,11713,113280,-43720,-6426,-1455,8861,-2292,-1362,-2800,easy
348143,28081,4748,1801,2095,2528,2441,1532,324881,276455,22441,13661,11571,35268,32135,24369,-54288,-239882,-22153,-11085,-8932,-32998,-30261,-22690,100812,-256866,-13234,-12635,-10021,-32482,-29127,-22985,difficult
430109,47125,29394,40321,4804,9375,10021,4450,487599,68409,3966,4666,3861,10648,13066,3986,338343,-14021,53289,74455,4744,5466,978,4232,-453323,-28547,-2434,-3146,-2859,-8013,-7069,-3305,easy
152975,53825,3573,2316,2528,3890,6177,2995,788646,84683,10431,9773,5690,28288,11777,9874,-569907,-38881,-6120,-8452,-3101,-24638,-3174,-6612,-701435,-22836,-7596,-6463,-3223,-24159,-8026,-7147,difficult
890782,28344,6283,25779,14382,15322,14552,7809,527117,50024,19065,14330,15485,16463,17257,9801,279894,-36708,-15878,-8855,-6986,-9650,-11946,-4426,447436,-6652,-9686,31753,4779,7367,6536,441,easy
603656,70722,18498,5962,7197,13444,14829,14741,423049,222653,14276,18185,47669,26298,52598,27895,285735,-135896,5461,-9392,-44399,-12603,-38907,-9311,75478,-167966,2983,-15055,-36545,-13105,-36632,-16997,difficult
1040751,195550,18826,7510,14700,51766,21850,23233,1331080,300023,68789,26972,12269,45276,42437,22613,-191714,44356,-33548,-15044,11007,38906,-5712,18294,-388944,-253303,-66379,-23880,-6145,-25926,-35463,-17055,easy
616031,70393,25107,12985,9460,24429,12888,9849,263161,72363,13494,16617,19389,30500,13219,13419,584090,-16457,6206,-7999,-11490,-10168,-6101,847,121649,12517,17019,734,-8368,-1974,5439,-7988,difficult
342032,108235,65760,33870,14198,25830,40024,37456,491834,89115,20736,8413,12084,12274,19914,9340,-259552,32564,107269,26873,5121,13936,32006,42429,-40052,5675,-17221,24040,-894,13175,8213,13802,easy
874445,54003,70428,14679,10573,12861,8530,8041,448809,36768,4321,3919,2183,3180,5688,2726,-91014,47930,21164,20902,2013,11983,5643,6976,942285,-13460,111050,618,14766,7378,40,3654,difficult
