delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
87251,19391,5769,8891,6434,17143,5531,3243,356240,103234,33718,20983,10513,7259,6717,3442,-109126,-95510,-29795,-13504,-8018,-4233,-5029,-2265,-337197,-96052,-30108,-971,-758,11961,8009,869,-286287,-47606,-24774,-17855,-3636,-4394,-3823,-2192,-343347,-96206,-27120,-16040,-3904,36203,-3900,2792,easy
18159,13043,10334,3054,3189,18529,4726,3443,131861,53569,8120,13201,7651,9496,10327,7170,-107336,-33607,5225,-9601,-5008,-802,-6773,-5933,-120778,-44801,-6690,-12197,-6721,-2624,-9629,-3569,-126561,-44160,-5858,-7764,-4327,12083,-2316,-1962,-100133,-39538,16177,-11025,-1791,27473,-3688,-3444,difficult
8418,15028,10331,5824,5865,26925,6642,4132,282444,197186,32168,55063,12461,29758,11194,7069,-278817,-194275,-30229,-48775,-9207,-15531,-9698,-4806,-279059,-187231,-27623,-51112,-2778,-10853,1783,-1054,-264627,-161997,-19129,-53437,-8342,12557,-3400,-3356,-273603,-185130,-10368,-43631,-6057,2496,-6893,-2532,easy
23774,41988,10026,18043,13469,33892,17056,8307,140900,38022,7164,11779,7207,9356,10762,3601,-136108,-32354,-1015,1780,-1481,40715,3089,9544,-78458,100391,4686,28336,9218,12300,6388,3578,-123367,-20514,8915,585,12001,27068,8033,-40,-130572,-31661,-1138,-5645,5310,18059,7665,5741,difficult
509468,39796,7223,12059,7708,18054,6364,3498,31342,38404,5877,9360,3240,8112,2888,1786,-15441,-30704,-5004,162,5871,7893,2609,3213,51673,-25755,1335,-8293,-2038,-3588,-862,-798,-9299,-14737,5990,1228,-1563,-3490,2148,-299,1885572,76764,3063,17699,15603,38954,10008,4730,easy
452192,40757,8926,33793,6233,17511,3464,1562,574634,238771,34928,26289,30143,26123,8534,6118,-329101,-194235,-30751,-22008,-27415,-14645,-5767,-4447,-285315,-151023,-15571,85890,-24604,19546,-1210,-3067,568983,-228633,-25021,-12581,-16965,-20589,-7042,-5008,-444337,-218166,-32666,-21286,-26658,-18761,-6260,-5702,difficult
28152,21651,7277,10777,6059,11051,2936,2159,50150,17334,2006,18369,5686,27238,2934,3408,-26057,-739,11652,-6176,647,-11373,1019,-222,-42262,7477,6804,9810,6059,-5659,1461,140,18638,19548,2636,-16839,-3127,-24916,-1440,-3030,-38311,-9018,-10,-17164,-2089,-22801,-1031,-1885,easy
40802,13755,10655,5217,8060,30496,13223,9247,184561,24721,3468,34574,9082,18717,9010,6323,-157482,4123,20842,-32450,3660,31121,8589,7057,-94937,-10188,1316,-31716,-4691,-14103,-3784,-3122,-166468,-22132,1898,-26364,-62,31271,4558,-1205,-156148,-15666,4690,-26900,-2996,-1172,7488,8964,difficult
22863,12594,6526,14184,7339,32864,7596,6826,22279,30174,5261,12543,11920,16864,11883,4967,-7437,-22736,-1298,-8995,-9581,-10268,-7197,-1472,13529,-15256,-503,9129,-1149,34076,-2663,2100,13529,-15256,-503,9129,-1149,34076,-2663,2100,-17285,-17072,7365,-2700,-6446,6116,-4626,4707,easy
10096,27664,9017,17422,6341,39646,5991,6929,76169,28034,11648,8372,2813,21600,3802,2740,-54601,-1410,-10533,5230,5901,21580,5864,2697,-66894,5052,-1759,23088,5733,19462,711,3521,-70418,5559,4771,8076,2972,-8321,1604,3702,-72379,-10681,-3002,-196,-495,39461,575,6836,difficult
40346,14906,4922,9322,4249,17700,5053,3291,415537,61081,22698,7518,8808,18441,5696,4226,-411815,-48068,-20730,2073,-2365,-1898,-420,417,-414927,-53366,-13278,-256,-5854,-2338,1300,-1686,-264507,-45700,-16884,-279,-6846,-16075,-2740,-2484,-409514,-37565,-20213,5676,-3171,17345,-713,14,easy
46935,15249,6769,3590,5619,15011,3990,1832,225789,69695,37444,16277,23766,45476,10330,9590,-219340,-62798,-34293,-12102,-8142,-9958,-2997,-7939,-212754,-32214,-16837,-10608,-19043,-25961,-3506,-5271,-213083,-55273,-34780,-12003,-22259,-43283,-8734,-8504,-70241,-67499,-36791,-16037,-23143,-42659,-10124,-9318,difficult
68817,13034,5820,5371,3602,26836,6620,3705,302846,51259,9780,6817,5121,10014,5974,4667,-295880,-44735,-6487,-3468,542,49746,6610,-958,-298912,-47083,-8305,2208,-2727,9581,622,248,-294422,-45365,-738,-1493,-1678,12658,44,1061,-46904,-15719,-311,-3030,-2212,-4698,-4694,-4200,easy
1044624,260599,43786,28154,12576,28445,6744,7150,338184,46305,6980,37877,9924,11706,5969,5760,2152170,-2008,5155,18744,-4666,8104,2551,-2408,226918,806113,151031,-9404,18727,70989,4381,14097,-71753,45201,-5212,-29044,261,-4957,-3187,-4297,518424,7869,-3752,-19187,-3715,-7182,-646,-1834,difficult
23105,16118,4761,11840,4491,28369,6307,4722,650772,94445,13858,11589,9238,15601,5335,2853,-642917,-80486,-8509,8377,-2497,-7353,83,2220,-649044,-83347,-3119,-951,-4130,35514,1601,6480,-637995,-90976,-11671,-1358,-5983,33652,5626,657,-580712,-58501,-13090,-5064,-6379,-10741,-3424,-1881,easy
69482,25543,12461,25752,9742,28219,6381,5244,200576,42137,13392,3832,6142,16469,2036,2022,-156264,-21691,598,35455,3097,22177,970,2510,-181762,-33128,-2163,-427,-2121,4521,6512,3458,-148506,-18842,4010,-1858,3178,-2986,3626,844,-37845,7284,-6170,54508,10247,23289,6270,6077,difficult
217299,55247,17410,22633,5865,26129,7525,5274,109315,37397,10868,22126,6514,26138,10661,7047,-47961,-27228,-317,33284,-575,-8333,-1990,-1500,-100476,-4495,13801,-5797,1420,4978,-5968,-2864,-78492,-3396,6902,-13061,-2288,20656,-3316,-1559,658863,106518,5781,-12400,-1153,-17336,-1271,-1171,easy
26870,19294,9910,8770,3826,13569,3895,1890,139233,21369,10093,13725,3841,11637,1912,2310,-128276,-16576,2108,-11703,744,-1128,957,-780,-136070,-13052,-5910,6804,1877,11879,1977,-470,-134182,-19145,12211,-8116,-399,5672,3254,-450,-50926,40472,-9142,-6807,-2281,-8696,1744,19,difficult
52493,20072,10863,7118,8013,32359,6889,3713,99102,40371,20319,26412,13648,27771,8475,6450,-92934,-29050,-15243,-12319,447,2504,-2615,-2102,-90878,-29561,-779,-19845,561,30092,254,-2316,-97508,-25997,-8652,-22743,-12721,8272,1927,-948,94884,3413,-13152,-22269,-10826,-22518,-5910,-5582,easy
108161,34856,7675,24136,4417,11223,3087,3763,18763,19260,18580,13408,10067,13915,7983,5405,38181,25315,-7584,-9400,-9263,-5138,-6724,-4047,15741,-6705,-13941,5623,-7,3257,-3079,597,312253,58782,-7608,58053,-4424,3009,-2718,1617,-8583,-15009,-14486,-11363,-8905,-11897,-7064,-4736,difficult
185815,33192,15622,16383,7683,24860,6905,2650,36091,11483,6369,4718,2372,5452,2259,1121,-20827,-5535,3283,3491,2222,16258,3553,2129,-34193,-5876,11793,10378,2248,26739,11187,1952,63868,17873,-4821,7310,5799,-998,-1263,-404,590046,80375,26756,25481,10974,35631,5105,2437,easy
194113,33338,17191,20123,8677,32048,4256,3973,157052,30043,5869,5294,5550,10645,4435,2104,-140313,-20424,882,12762,-4473,43336,-594,3465,-152666,-24424,-18,294,-2004,24473,-611,1458,-113749,-11447,17911,35083,14866,8563,477,2230,554972,69475,26513,11177,4120,9240,13,324,difficult
219108,31495,6991,16198,5545,9451,4201,1718,88124,38159,8183,13532,6095,13066,5104,3554,-51082,-23297,2599,287,-2660,-3504,-47,-1430,-72267,2568,1538,-10375,1982,-1939,1096,-1510,-63810,-33515,-6865,-12895,-4826,-9250,-3825,-2434,711095,27586,-2042,33645,3304,231,-837,-1971,easy
16763,11324,9995,9231,4892,20344,3695,4971,497808,70913,8657,17163,20645,16357,3891,4358,-487881,-56748,9014,-9672,-12319,-6622,-177,3609,-476294,-61633,-4810,-5822,-18446,32123,1418,2095,-492591,-63029,7276,-3042,-13525,2752,435,185,-467416,-56947,-6130,-13194,-18721,-12305,-2461,-3439,difficult
16716,22370,8217,22227,8849,19696,10094,4498,55858,9456,10112,19416,4606,19368,6390,4275,-32693,7970,-4365,-13517,2639,1382,16180,3582,-48166,21111,-2264,10169,2636,5043,-3132,-90,-50628,4932,5161,-14687,2919,4347,472,-1485,-25081,17642,-6111,29277,8776,-9462,1294,-1117,easy
57584,17074,12215,10092,6988,26696,9273,8162,438455,130592,9445,16255,13665,15580,9225,6593,-432541,-117816,-222,-9474,-5075,7091,1407,1280,-432829,-109446,19239,-10193,-11025,15136,1108,-563,-425549,-124385,-5339,6822,-9767,17006,-721,-2266,-232564,-102425,-2600,-11808,-842,5231,-1601,7823,difficult
28130,12651,10768,8084,8383,15389,4621,1636,260906,27808,5246,2412,3916,10525,2656,2019,-246391,-18700,4216,6052,-1222,4632,1356,-520,-252909,-7833,-2130,4377,13119,1780,1627,-271,-177334,-10354,19037,13097,8850,15885,4125,926,-254471,-23741,963,-840,-2881,-2840,752,-1669,easy
441874,220847,45367,38246,16831,27602,22589,7829,285215,117659,31502,11596,14265,12620,10650,3126,-252959,-81424,-15378,7617,9541,2697,7794,7968,-218195,-61450,27085,25086,-4830,16914,5796,5854,676435,23559,-19047,13210,-6403,2029,4252,177,421354,532066,62800,60686,11956,38286,29913,4813,difficult
189557,49822,13783,18091,11114,13949,4109,3713,235297,100500,11394,21436,6970,18629,2935,2157,217240,1858,29192,16844,13642,4035,1201,2668,-222170,-91604,-5453,5472,9783,-8791,4214,2287,5270,-25814,-5826,-19050,-3157,-6724,-1470,-1666,-183299,-87153,-8357,-16647,-3694,-7241,751,2933,easy
31153,26016,5288,7771,7726,33400,5908,2816,52360,22426,10496,4779,2701,6466,2937,2817,-8844,4412,-5427,-2352,1069,4772,-2048,-2290,-44639,8479,-8157,5244,3474,35138,4599,1262,-27097,-7536,-3626,7987,5509,22798,1565,935,-4248,9003,-3621,1089,10047,45028,7768,88,difficult
19111,19451,5347,7023,4298,12864,3762,2264,40847,44620,6234,14251,6591,16811,3966,2112,-27429,-31799,5750,-9912,-2316,2598,3392,192,-37580,-25053,-943,3873,-2293,-6529,-1124,228,-23746,-18243,-3442,-12560,1387,-1709,89,1462,1811,-25581,-4913,-10312,-5952,-10148,-3174,-1273,easy
354030,38730,12460,13483,7008,29237,7017,4032,124440,44245,5416,6946,4459,18879,4279,2259,733407,18793,19842,9294,5140,-287,2061,332,-114800,-11499,-2851,2614,-1023,41807,2509,631,-65535,-23387,5845,1007,-1374,-3146,2276,3835,365288,-5967,5340,13231,7451,3057,4104,2295,difficult
116849,104974,23435,12972,13858,17149,5556,4669,24772,8791,2355,3251,8920,13360,4149,3236,28695,21387,5696,12222,3190,6327,3748,5972,-13359,21920,22770,4260,-1700,-1667,1129,1369,264987,290947,51695,13397,22623,18339,3209,934,87983,50476,4157,9006,-4362,-7845,-2459,-2545,easy
32710,24932,11047,8680,4772,19099,5364,4247,82728,21821,15345,7262,9581,16117,7075,3566,-74466,-4977,2706,5492,-2572,6039,935,826,-76204,-6064,-328,4793,-5405,-4990,-2458,1260,28840,12067,-13105,-438,-7065,-10071,-4567,-1218,-78243,11419,-6464,-4176,-4196,20949,-754,1854,difficult
21766,19523,11318,7140,6633,10116,4196,3488,296096,134752,16460,10889,14753,9376,3259,2711,-290536,-129522,-11485,-6952,-12944,-5644,-1308,-1543,-290024,-107196,-11189,2375,-1712,9351,2519,3189,-258210,-102684,2987,-9623,-14576,-2465,-1838,-1856,-258550,-121514,-883,-795,-3248,1716,4375,3316,easy
4914,7185,5063,5651,12411,37011,7501,6716,169671,96946,23084,12799,7085,9134,5171,3738,-164820,-83678,-16158,-3044,2253,23441,902,2703,-162756,-94320,-19547,-11269,-2263,46943,1357,529,-162730,-90287,-17721,-7707,17391,14389,6669,6100,-168722,-90759,-18658,-6572,3921,26733,390,2579,difficult
239194,25653,12425,12360,7797,25341,6026,7148,57362,33180,26788,19613,11663,35727,7639,8165,-33319,-8348,-4674,-8786,1160,-10988,-2364,-582,-51305,-25235,-19096,-14405,-6206,-16870,-1312,-274,-9305,567,-15334,-10360,-5196,-8069,-819,-1918,821258,2908,-18347,4539,-5223,-5618,-1959,-1294,easy
76181,58770,12798,9164,7578,31690,3920,3083,93125,14619,4144,1615,2016,2719,911,518,-87829,-10060,-1469,6821,202,30626,1942,4693,-79589,-6043,4601,3012,1395,31317,2928,2726,-7887,11368,21407,13303,-88,22632,4339,1079,107529,181339,10078,7058,20737,31308,2826,1761,difficult
96974,34791,4158,6225,5994,11408,3515,2894,413062,27719,23526,10030,7736,13124,5678,2701,-324192,-16716,-22096,-6791,-2261,1814,-4657,-1752,-157062,4757,-20015,-5403,-6319,-7163,-3938,-1467,-387907,44469,-18354,-2046,4081,5092,74,4427,-395190,-4221,-17009,-980,-2471,-6607,-133,-436,easy
68437,6280,10036,7561,3816,15807,5565,3304,57566,16867,4911,3780,5800,17486,2557,2588,148870,-9667,19041,-1016,-4310,-9946,-216,-774,-40107,-11215,-1212,-1479,-4122,-9203,-131,-2176,-46337,-11101,-2404,3341,-471,976,6503,4834,-18941,-10367,5076,14276,968,11458,5874,978,difficult
21534,23449,14311,5929,11160,36033,6556,4390,813415,161100,21011,28685,11983,29406,14087,5346,-787980,-148105,4457,-25913,-5634,56101,-10345,234,-806272,-149537,-2700,-23212,1553,-13741,-6116,-305,-781507,-142681,-20095,-24106,-8274,-17643,-12573,-4642,-791766,-110281,-8464,-17793,9061,1790,-1091,890,easy
21419,14337,7294,12700,3823,12495,2593,1366,356879,21067,13772,14920,5942,17906,2590,2329,-343897,-13498,-1893,-5444,3318,15822,3035,-1162,-336869,7138,-470,20498,-2187,-11414,-225,203,-332246,-5895,-10395,-12452,-5266,-13061,-792,-1719,-328830,-14667,-13153,-11482,-4341,-12990,-2008,-1176,difficult
63200,26918,4619,13002,7265,10581,5826,4720,462238,36822,6141,3068,2831,5934,2054,1915,-422664,-12498,2658,18950,8796,10331,3576,5651,-438301,25186,888,22163,10629,15734,12721,4880,-347391,-32860,-5347,-1957,-2372,-3603,-1334,-1509,-387797,-19446,-4286,579,682,-3873,124,2198,easy
24255,35572,11524,5603,5964,21467,3939,3574,481911,48728,15260,9633,10603,11996,4107,2936,-469687,-23760,2720,-2176,-5095,20211,2433,2963,-479792,-46455,-13203,-5756,-10242,-4522,-2651,-1572,-435851,17546,-1881,-5026,-1988,4926,-446,452,-445296,45,-2580,-3163,-1233,17269,-9,710,difficult
