delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
246240,115434,24146,24780,10606,6785,292255,79008,1693,14058,18453,4526,-150877,215927,5648,24356,1055,7992,-220760,-33682,7666,8103,-12594,-2842,-213359,-25036,17203,-6748,-6530,-1108,-163219,-52720,-568,-7778,-15928,-724,518138,77641,82315,35677,-5237,7978,easy
697832,60290,25153,8928,5288,10106,123889,38005,11003,11874,10537,21667,544315,26765,2148,-7043,-7807,-13930,639143,16069,24225,3568,-1792,-16656,611613,27664,13697,2466,-5424,-16671,51714,33477,9319,-8221,-5804,-8589,1022929,7451,21362,-5502,-5420,-1958,difficult
249587,120613,20002,9902,5231,13962,487220,165197,31871,25389,13653,30696,-298301,-135801,-11751,-22565,-10495,-16736,-270894,-86659,-11470,-13614,-6710,-20696,-322049,-117154,-15797,-15426,-13165,-13015,-107046,-74746,-7294,-22382,-9796,-18441,-189873,191442,-13033,-3449,-1946,-14780,easy
19805,7734,5014,5308,4881,18192,38835,23526,3545,7641,10210,28602,-35452,-18754,-903,-5249,-8400,-23867,24507,-3039,4214,-5115,-9208,-23095,-37520,-20784,3815,-4846,-8680,-19313,-15440,-19335,-702,740,-1223,-4297,-31247,-17048,923,2804,865,18520,difficult
166690,48449,8517,4117,8193,24578,107300,13018,4524,4152,4341,8351,-78815,1802,3830,-616,-149,-300,-92632,-2394,3306,1502,8523,48331,162364,168792,9964,1312,9264,42702,-45478,10115,1685,-514,-854,-6889,351513,-1162,1181,-1860,2477,-2708,easy
20774,8049,3294,5037,9714,22108,14999,12322,3207,7758,12818,23416,-10835,-10928,-2461,1717,5445,8522,-4862,-5662,-163,-4821,-4637,12218,-8473,-7520,4705,191,-5271,-4696,55903,5714,-1442,-5519,-9899,-15306,-2859,-2971,-205,-5173,-1156,-7279,difficult
391319,102802,28170,16208,12670,45004,110875,25063,17841,8367,7704,41343,721440,345457,57430,-1461,3400,27681,367008,49461,-3304,28704,19247,-3131,178148,673,-697,918,-4064,-35586,218052,5701,7751,5568,-2020,-32868,-82427,-12595,-9534,5474,8267,62208,easy
519590,80094,25919,13223,16835,27683,742032,236155,76912,44605,28161,39029,-527745,-200188,-56527,-38464,-15804,-30967,958220,-62677,-63534,-24757,-472,32136,-398555,-143068,-3465,-33119,-2996,-3531,-500518,-159875,-65064,-25025,-15545,-29116,-643610,-214499,-66375,-35547,-21813,-25254,difficult
756400,94544,10720,18481,20924,13383,300397,30922,4289,8581,3899,7597,-270263,-17344,2010,-7614,-1845,-6129,947454,18795,8183,6222,3794,74,947454,18795,8183,6222,3794,74,401240,299690,5020,39332,78538,32112,254130,-1827,8758,5336,844,2799,easy
8202,10125,8573,6851,12756,22758,82504,21180,8389,4380,4053,11400,-75653,-17537,16800,3986,14320,8320,-74273,-2514,-2446,-2580,7739,13569,-79899,-10655,-3292,-507,5885,4679,-75277,-13261,-5360,1889,8037,14381,-66407,-11309,-4781,9565,7534,15842,difficult
440765,28505,16260,26666,10901,25276,464472,71437,13108,8794,18871,27223,-105534,-36161,-10449,-6976,-11589,-17969,-258226,-27833,2215,43350,7154,25926,1102175,-51973,43979,34619,-6667,-10223,-445896,-67216,-10398,-6283,-13789,-11655,-411054,-31478,-9589,24648,-14960,4187,easy
467635,20188,4258,4690,8720,19824,41199,28800,6165,6532,10399,44660,2066468,-2484,10335,-335,16951,-12104,19997,-27159,-5979,-2689,-8324,-40759,36374,659,-5899,-5053,-7611,-39806,42790,5848,-4255,-4025,-1282,-16376,-33447,-19922,-3735,2894,-8131,-15137,difficult
641809,84101,35777,10742,17978,18577,547942,137901,16178,14634,8525,10311,-396295,-25704,-5218,-11169,-4868,5200,-193649,-83671,-1472,-3274,-5688,-5365,-384829,-76734,51542,2915,12658,19327,1791095,-3395,58093,4651,34800,20333,-346985,-79495,-4952,-12582,10365,1837,easy
61871,9706,6035,4984,8813,20896,56701,15120,2847,7893,5022,11595,211519,-7458,2328,-5007,1233,15478,-48150,-12538,-135,-5115,703,-7065,-49383,2783,-689,-2122,9008,8546,-42838,-11152,42,1309,6826,14824,-45296,1294,14396,-3608,1185,14723,difficult
630264,57820,17198,7245,5884,11987,1251284,100081,31273,17885,13735,11901,-1139805,-57412,-27963,-13055,-12473,-9405,117761,-54319,-8265,-5967,-972,8219,-1126562,-50803,-21771,-15563,-6987,-6929,-1155812,-34825,-10644,-11800,-8418,-8326,199318,-13948,-1732,-6817,-10407,16871,easy
493129,87098,5320,15331,14750,30103,6157,4416,4644,3139,7317,11526,4974,3649,-519,-1305,-3283,-6603,194224,16905,-3323,-873,-5232,-6102,11522,486,-2625,36480,40053,20533,1682438,373040,10803,26611,3818,69891,541701,19329,-954,48,1809,15168,difficult
25086,5050,3209,3527,7149,21440,43094,8341,1537,2281,8149,16512,-37917,-6940,1372,-1471,-5364,-11993,62273,1528,2355,498,6093,24851,-34565,-7488,-714,953,-5235,-5343,-40737,-1830,2220,1794,-1346,13043,-39093,-1724,3127,4454,851,4084,easy
388332,84698,68220,45889,30249,41184,201303,16856,6252,9797,10762,31027,-89225,12914,1561,1876,1487,3447,-200073,-14009,-4444,1638,309,-12040,-9413,54381,27819,32925,40325,5618,459909,184497,130416,98447,47781,28464,773949,101426,154489,45576,7535,25296,difficult
105041,42906,16999,3019,5300,10976,827349,73570,17301,11145,18109,35354,-648198,-40174,-3680,-8312,-11070,-27477,-777986,-31657,-1870,-8509,-10253,-28471,-661147,-20460,14977,-5860,-13801,-20980,-754961,-17995,-1645,-7859,-12503,-19862,-769249,-43032,-9292,-10090,-16420,-25101,easy
673904,179758,35753,8441,14396,19840,588599,88385,59759,12388,31190,14067,1004198,-41752,-6988,-250,-24042,709,-348255,310263,16001,-4702,-5799,4361,25528,-48154,-58371,-9953,-27626,-7234,-449340,-79254,-55248,-5045,-26107,-3422,194392,315762,-15426,215,-397,34449,difficult
463213,87803,12080,4067,9649,7760,149791,29534,7852,5582,4752,15352,-137240,29709,29310,1908,10641,9380,1117391,220014,-1500,-749,17734,-8270,-6249,15684,-3795,-2509,-1316,-14218,682866,-1506,-3587,-2316,-1613,-11748,-89660,27442,711,-3909,-960,-13103,easy
382383,80818,13534,15092,14135,11310,224227,12673,3463,3896,2088,8279,17255,19082,-616,9084,11827,-5091,1099839,234000,32212,46499,37111,26611,-83528,2882,2445,-2033,585,-7183,-179076,72715,1991,1410,8865,-2978,-63710,12044,14325,1020,1845,3794,difficult
47975,17641,5601,5703,4096,13666,222359,48553,13886,16347,24916,21705,-143416,-14615,-7488,-5812,-19127,1759,-188025,-39095,-12149,-10887,-23491,-13972,-168487,-43592,-11236,-14304,-23447,-20242,-191957,-16210,-133,-10819,-15280,-2629,-180036,-41049,-10417,-11398,-22753,-5112,easy
94309,23962,11512,7701,13269,21609,57364,19186,7724,14464,8633,37345,16709,9861,15023,-9906,1386,3547,-49078,-6291,-3596,-10966,198,-28766,35278,-7143,-3559,-6073,-355,-29527,76757,25644,4332,-407,25398,-176,105059,1809,6738,-6465,-3445,-23757,difficult
68067,5866,2613,5106,2830,8070,172922,58333,21749,11048,13016,25117,-95069,-45556,-20407,-7225,-11444,-20096,-93308,-57468,-19048,-8456,-11101,-18650,-119574,-50390,-19872,-8868,-11354,-18675,-110188,-54396,-17384,4513,-8835,-9486,-106134,-54525,-18968,-9672,-8195,-18326,easy
249101,62473,16857,23692,9119,14505,212126,215424,19337,12496,7614,15295,-92228,-192065,-13664,2360,-4592,-4072,424553,-32895,34082,38929,9455,14500,-173862,-203152,-15130,-6487,-5670,-7755,150727,-160766,-9813,-2010,-2141,-10843,-124314,-175879,-7875,23190,10473,4221,difficult
180501,16854,6718,3928,3536,3798,98788,19950,1384,4159,5989,13412,520895,4259,7235,719,-1490,-10681,35448,-2032,2048,-1586,-3499,-12660,-78064,-11877,3288,1313,208,-2718,-48386,3808,14170,2101,-2839,-9943,-21327,-9640,-69,-3701,-4645,-12067,easy
720984,79081,14975,13567,16784,21034,250127,57947,15070,10558,9544,10174,-104480,-49725,-10304,-5455,1158,654,-82975,-9301,-11679,9753,-2838,21824,-126965,-48075,-12389,-10393,-8273,-8467,-85197,44925,9847,5776,22734,18701,2753901,167844,24050,15365,23421,21589,difficult
807558,52497,13339,15881,15646,16869,625478,99854,15876,25548,14087,10963,-534944,-85465,-5895,-23093,-10115,-10047,-424042,-82959,-4512,-17453,-9750,-6130,-326230,-60492,-3688,13502,11079,16461,1044116,-28,-7281,-20351,-5754,667,1151498,-7840,8693,-940,22337,28581,easy
166521,73787,39579,13094,10399,26894,415734,75354,5444,4231,13375,28450,-385894,-47729,16455,-74,-2214,45608,-160107,-56440,-4295,-2647,-3386,-21338,-369413,-73450,-4712,-2780,-12381,-26331,-244264,156690,148117,47062,5033,11950,-86386,13093,15112,2752,-1930,-17670,difficult
350703,37660,9981,10063,8313,6769,44458,7546,4372,3541,6452,7960,50424,2848,4889,-212,-4679,408,1513264,74868,5567,15520,15965,4058,-2475,19737,-1662,3380,-4147,-2561,-20258,6358,5855,8661,-586,-3900,-9731,46758,13397,5261,2754,-3962,easy
757496,173517,42643,24557,32651,26100,277981,142649,27446,17459,11897,35737,714360,483968,148774,58923,111199,54841,1238387,-77581,-13701,6851,6562,-25341,-175701,-118286,-25851,-13898,-7754,-20003,-182516,-97789,-16811,-8466,-5309,-34153,803043,-35974,-16428,-7921,-926,-23527,difficult
450394,65102,13805,25719,28738,23320,343648,122350,6774,5761,37579,17498,1664890,109725,39154,64723,41677,10526,-228480,-90774,-2846,15348,-21463,-12889,-320345,-76892,-1450,19020,-23837,32433,-249834,-114950,3625,-1674,-35250,-857,-332499,-113349,-3328,2375,-5332,-103,easy
72256,51463,7547,3801,3453,3351,145467,9697,4393,7651,2447,3975,-89759,34367,10130,-4369,2956,-616,-120042,69245,3925,-1832,-55,-953,-72711,9075,-3107,-7061,-971,-1341,-68701,6276,2773,-4305,-443,879,-14840,89867,2051,-1685,3545,-1089,difficult
133740,33645,24975,10733,9306,21919,241288,129792,12431,7486,7754,19777,-90677,-97847,-5249,-3885,3869,-4461,-65823,-121961,-5772,-2567,-5389,-11374,-74043,-96131,27095,3984,-2133,920,-216256,-98708,8104,9832,12844,-72,-90940,-66090,38541,8869,-1430,25699,easy
103390,79437,21925,9621,10197,10552,645776,50147,9877,11980,10599,18410,-611832,-14222,10672,-6083,-1006,-10305,-565105,111965,23854,-4087,-3621,-14158,-554385,-37572,-7777,-8792,-3828,-11904,-637837,-48354,-4399,-7258,-330,3324,-342772,134634,37891,14423,6773,-6248,difficult
124976,29160,12792,8892,7526,15017,123731,50684,5316,6658,6003,5396,28742,-26082,-2640,-1413,-4031,-73,-73967,-19599,8756,1412,9620,10322,186938,-9527,845,-2655,-2523,-1660,-101959,-4604,25454,11585,8294,38134,-33530,-47808,4967,2242,-3744,1380,easy
51937,24952,9607,6858,7304,10075,18842,26075,8544,12633,5509,6371,6123,-20256,1209,4889,1902,4157,156951,34949,1209,-9239,-2105,2771,-11654,4260,-2154,-6710,5376,5067,-12107,-19146,12167,-7586,7122,10461,26161,-5420,-7115,-10228,-3318,-3936,difficult
251439,14501,3275,4008,2607,6322,528436,31730,6723,12219,4022,17584,-420304,-14433,-2782,-6621,-1102,-13645,-102676,-16444,-434,-5323,-986,-6850,40590,-14482,-5020,-7142,-3113,-11319,-409653,-24466,-5025,-10433,493,-13865,-492940,-16320,-3980,-11537,-2366,-10631,easy
191524,91742,47081,60165,35995,13977,89781,31758,12661,8167,5588,6358,521049,100198,22338,194449,15437,11991,-70096,-15790,6269,-3243,5459,1198,-65816,71594,83317,20087,32247,17988,170056,143681,26138,31865,52688,3692,-46479,239,34038,16831,46203,3227,difficult
390279,127255,18630,9842,16031,11155,219978,77133,6208,6098,7762,5792,1338801,450295,42774,19107,18376,8530,-92282,-64264,-905,5352,6266,8352,-166357,-31374,17707,-3460,12044,906,-124979,-48945,-1938,-1412,-229,7648,-103680,-55101,4474,-869,4890,1377,easy
140791,35862,9160,8986,7926,5305,420881,33447,8659,10496,6662,7497,10147,49407,17922,-8757,4358,-2269,-379685,-3754,-7250,-5390,-5222,-4399,-322230,-9347,-5978,24438,7855,7476,-385254,-29031,-5912,-8530,1117,-6214,-323427,4799,3722,-9313,-1786,-5553,difficult
276879,26773,20918,15185,9452,22038,842472,76797,20258,27690,18229,24292,-353971,-60011,-9926,-12497,-11085,20312,-462832,-28206,-7161,10967,-7628,-10580,-680049,-52865,2477,-22895,-7360,221,-834180,-65241,-17176,-21458,-12765,-19220,-496932,-43798,35085,-16643,-5045,-2004,easy
96179,23965,4794,2043,2840,2537,11849,16244,5032,6713,6849,6676,33685,12687,148,-3379,-5468,-2657,109201,18696,-1067,-4911,-1893,-5749,69418,5230,-2170,-4553,-3987,-3496,147586,-7459,-3174,-5473,-6415,-5633,61762,9449,5072,-5033,-2281,-3159,difficult
506270,104049,25952,10090,6869,15201,54606,55517,3862,4436,17776,12542,57100,-38970,7526,-1340,-14563,-9501,382131,11955,78888,3070,-8929,-527,-17766,-45492,7561,-2433,-15437,-9785,511634,317763,12659,17980,-6845,8671,1325222,-2596,3816,10992,-8763,24437,easy
361101,69357,18990,4366,8131,3359,612610,60014,24983,13166,13456,4530,-576059,-23736,-4368,-1543,-11161,-1769,-586764,-43082,-24745,-12736,-10589,-4075,-583149,15739,-16484,-10389,-11388,-1726,-546325,-24599,-24239,-11710,-11847,-3599,1034753,122394,39870,-7621,18359,5314,difficult
435785,42658,12604,10979,9977,19455,183026,25250,5317,2629,4941,21079,527503,50651,20612,15585,24137,47647,688781,-7520,5074,9717,-420,-10760,-111219,-8716,15549,1562,-3207,-19164,292450,46622,-3112,9329,6755,-11930,-133722,6003,-1689,5556,-2086,-13913,easy
293832,72076,6916,3550,8518,5281,204133,38566,16527,6562,8631,4823,-172637,-23385,-14831,-4806,-7506,-3914,800225,194578,242,2644,17409,8218,145339,31844,-10505,-1562,917,1513,-198742,-36388,-16005,-5471,-6528,-2686,-125688,902,-6958,-5865,-4855,-840,difficult
571816,207854,16783,8881,12914,13851,88382,20424,5836,8102,6528,7526,31822,33507,1310,-2579,-975,663,-52599,-13641,-5157,-6375,-4261,-5046,2153543,905609,62804,10326,22368,9309,-32801,-19093,-3689,-3168,-5566,-5317,317206,30767,-532,5692,20363,32017,easy
455566,86463,26975,14191,7978,19499,438031,67407,14535,10236,14708,14676,-326106,-15969,10578,5419,-105,-808,-358993,-61858,-12145,-8951,-14095,-12887,-350610,-33197,-8335,-3773,-10103,-6481,-218017,-27930,-12949,-9082,-5757,8045,1341402,234232,85053,36164,-3589,36244,difficult
36597,6447,4988,5589,8958,26787,29800,6584,4921,4495,5272,5119,-27425,1269,-2891,5591,4529,25502,-17988,-480,9984,-1207,3775,22688,800,550,-2451,5875,4759,34282,-17038,-4197,-4454,-2508,-1309,10530,95637,2171,146,-2282,6674,15336,easy
40312,14123,3285,5843,2898,8157,426385,74077,45018,9474,5774,21894,-421829,-71506,-44543,-8913,-5365,-19314,-379150,-71684,-44462,-1726,-2257,-4491,-390060,-35043,-33447,-5831,-3881,-15791,-323764,-68069,-43932,-7551,-3523,-19880,-415564,-53469,-42281,5868,648,-9210,difficult
516164,114306,16330,20422,13026,17666,641118,92820,28776,11578,14804,13078,-489222,-42527,-23667,187,-8241,3300,-364757,-40578,-23555,9674,-1605,-1162,505705,167740,2575,38804,3381,36994,178608,6197,-21746,-748,-7743,-7443,-455103,16600,4161,-3699,5318,-8748,easy
687292,168175,41334,15789,11268,23238,817685,67227,74764,35786,11627,12622,-73132,230703,53479,-23125,6864,10753,-49150,67019,-45355,5703,-3903,14596,617104,118567,-58835,-22562,4393,-1391,-650434,86066,-63463,-26538,-2925,29256,-496353,2386,-52978,-33461,-6223,-135,difficult
66916,16010,5585,4317,4090,4241,353683,121779,8941,5195,11642,4002,-301148,-115145,-8715,-3412,-10630,-3365,-324745,-116232,-166,8390,-8689,395,-171130,-100228,-1080,-3796,-6325,861,-329189,-103150,-1724,-3379,-5513,341,-307624,-94092,-5097,-2195,-6604,2962,easy
152088,38496,4072,5899,3594,4367,594415,81480,12040,17235,12478,16000,-427162,-57817,-8972,-13924,-7947,-10191,-360889,-33698,-8936,1857,-10401,-11082,-353569,-62430,-9277,-12456,-9342,-11923,-519986,-46613,-11176,-16434,-10275,-14304,-550031,-14363,-1478,-15723,-6453,-10667,difficult
