delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
137549,100289,49087,130922,19050,10298,4234,3053,403822,76503,70897,153068,24953,11499,10130,8617,-372167,-19201,-40057,-46046,2099,-5533,-7857,-6231,-377243,-34591,-60649,-7710,-9302,-1340,-8584,-5609,-369569,-6614,-16007,81777,-10948,749,-7062,-6131,53887,155548,29472,-116605,-5460,1319,-81,-4285,easy
189533,28534,11922,277806,10913,13420,4013,2501,29801,32527,41063,130890,12220,8052,2055,2580,-26523,-19015,-26828,258811,-6258,-1144,1578,-306,190901,16645,-25529,163339,8880,13268,4525,2294,-9804,-3845,-36329,84177,-6072,9907,300,-848,484353,-9756,-27878,81335,-1779,-559,1428,-1456,difficult
313898,60714,10531,6623,4876,12345,3357,2731,16000,13834,7119,11602,21205,25611,5638,4316,79888,44913,-5768,-7606,-16742,-21717,-4193,-2384,-10234,98081,17675,-5853,-13708,-1168,295,-168,74163,172,-6328,-10215,-20219,-20997,-4746,-3405,1047774,44352,8070,3758,-14648,-9184,-479,-384,easy
351345,38187,7257,121711,7737,21021,1407,1070,71455,16522,18725,50759,7158,4276,1588,2138,40164,20897,-16225,-36577,-5653,-1139,-1109,-1782,1075498,42991,-5067,-4823,-3048,-1271,-1143,-1366,18012,20272,-16111,37059,-4837,-1580,246,-1582,-14116,2500,-8469,288148,15855,70971,1282,458,difficult
31737,26624,13041,8207,18926,6757,2261,2512,37154,24943,6720,7427,7233,15799,6080,2955,43734,-20614,-5749,-3554,-5403,-13580,-5355,-2459,-18734,14959,20666,9491,38574,-8976,-3357,167,-26106,8367,-2422,-1180,-5530,-4091,-3086,-474,-20564,4010,12789,-1637,19129,-9521,-3478,993,easy
18665,21990,3535,11647,4999,6545,1978,1596,44307,13775,8322,4488,4926,8256,3349,2254,-32720,38398,-2541,15918,6198,-1613,-2002,-709,-14433,-1880,-2805,5629,-2866,-2334,-2150,-616,-25524,-2869,-6990,3440,-565,196,-442,-353,-29891,-791,-6813,3650,-2475,-3095,-889,-954,difficult
518316,51639,32027,55479,9311,19845,19484,5092,312329,75997,30911,10708,9993,11137,2747,3221,-308718,-54197,-16720,7959,-8719,-7034,-1715,-1491,-203667,-46151,13161,345,5032,-6044,-688,-1349,1411263,67674,32287,163093,5213,53104,63619,9985,-74932,-64760,-24265,7687,-4255,-5194,5730,340,easy
75663,46765,19823,191985,13393,12617,3288,1433,314073,85209,27420,123185,12919,10146,3308,1858,-303495,-49921,32725,-2465,15557,10472,-169,-385,-310925,-83510,-23654,-51181,-10737,-7610,-2897,-1629,-296838,-56036,-17274,165499,-50,-848,2605,-896,-42382,35691,-22186,163345,-2876,7868,380,1208,difficult
30133,13724,6384,13885,4667,8329,4006,5250,28516,23314,4207,9815,14533,6074,4738,3190,-22622,-16851,5707,23982,-10058,2247,-2491,598,-10375,4541,1373,1745,-8460,85,3189,1742,63819,-13581,3063,-5300,-12879,-4335,-4131,-2194,-24355,-12470,-1437,-4146,-8066,11022,504,8095,easy
171308,102565,15928,120002,28151,32330,10702,6752,386436,31961,19571,122035,7204,8730,5463,2553,-278139,-18681,-13360,-67534,-3761,-5021,-5062,-2162,-310769,-18234,-4557,-52617,5133,-6676,-4624,-2301,-382441,-15833,-12537,-96662,-1828,-5730,-4503,-1757,110838,335162,15883,208681,84242,111826,35146,23014,difficult
21243,7182,4035,7233,5885,21622,5018,6250,11865,21348,9911,14546,14184,27556,7000,7086,-6865,-15127,-2472,-4425,-3429,6955,-704,387,13340,-17472,-8170,-5759,-8859,4912,466,-2297,-8524,-14415,-6611,-6214,-7879,-12400,-2083,4140,39559,-9652,-6252,-12854,-13030,-23205,-5608,-5575,easy
46117,56908,11863,9409,8988,7025,3640,2219,30294,78968,3767,27769,23280,14102,3605,1800,111517,74711,785,-4126,-13208,-8447,533,-460,-24889,-70072,13050,-21773,-19794,-7881,-1298,424,1076,-21116,14587,-23458,-7134,-6375,-208,855,-24412,-71762,3962,-24082,-17031,-5604,1113,856,difficult
101323,19987,8929,8621,3581,5990,3550,1351,45301,49229,17373,4893,13817,9043,5333,3355,-38206,-33067,-3930,5664,-10397,-98,-217,-2660,23489,1805,649,11953,-11787,-2811,-3920,-2189,215040,-46033,-15066,308,-8138,-4639,-2923,-1740,23764,-39674,-15429,-3014,-10621,-4666,-71,-1427,easy
31910,23569,8447,17668,6809,7135,3047,1145,22541,14508,8817,11035,3630,6550,2771,1487,-16798,-885,3841,5810,5807,8064,1478,-440,-16277,12669,-5141,16330,271,-1080,146,-58,68141,22547,1041,10376,4394,-2395,-136,-338,2410,1914,-1222,-5983,2245,-2249,-383,-534,difficult
26469,13120,7335,22358,7439,9836,2648,1630,13200,9701,699,3793,3362,10878,2328,1179,-11346,211,1291,8984,-71,6062,2095,-35,68409,7795,3955,587,-888,-7662,-1388,-281,-7835,7165,14634,24803,7021,417,149,349,3849,-1497,6664,39886,10246,-2984,425,1771,easy
16630,30559,3523,28255,5253,6382,3246,1160,17867,18927,9036,10974,7665,9441,2175,1775,-5922,-10590,-6791,6309,-3370,-1704,3545,-620,-15068,-9576,-3116,44448,1783,-1963,851,-998,31700,9080,-5942,6780,-2744,-3126,368,-65,-15659,57615,-6203,11588,-5317,-5442,-480,-779,difficult
133989,36193,5453,12084,8093,15350,6841,6276,142230,10537,10346,8810,4985,9221,4299,4063,-134087,-242,-7958,-4401,3947,16857,3528,5221,268122,100235,2671,17852,11061,-572,2868,6416,-75205,4127,-6368,-3485,725,15055,6191,-780,-91796,-1497,-7916,3128,-3301,-6823,-2418,-2004,easy
31639,42233,11720,14652,7566,8707,3497,1425,43218,20675,19107,7920,23582,14425,6486,1977,-28247,24086,-7347,-2136,-15961,2217,-3802,-453,-5578,8427,6820,23603,-13803,-4961,-2307,-1251,22353,66677,-12948,6758,-12563,-9532,-4158,266,-34846,-12960,-16075,-1297,-21738,-10596,-1691,-770,difficult
87434,51900,12653,10010,7147,5660,1706,1857,105681,53812,3246,12221,14109,10107,1901,1023,-78785,-45860,2625,-11540,-9520,-6825,-894,-749,89701,68443,23541,9781,-1353,4491,1172,1322,-39042,1176,6867,-4826,-6768,-6285,238,3181,-44864,-31408,4594,-2258,-10206,-9168,-1298,-420,easy
160351,39521,24083,171898,20601,9869,2014,1505,74206,20534,39179,73855,20328,6937,4023,2673,-66641,2259,-18224,277723,1446,2309,673,-421,77595,41835,-33549,-47167,-18214,-3614,-3276,-2291,-66729,16294,20213,1301,26706,15219,-2847,-622,400356,15559,-28825,160313,-8847,-2187,-2588,-1339,difficult
207382,104414,4895,13542,12131,11739,6595,4547,188638,40706,43034,10295,13579,29338,9755,10952,335139,197655,-29778,31668,15564,-16816,5327,-6570,-161193,9843,-38940,-2379,192,-12536,-4266,-374,-98650,-26226,-41361,-9327,-11678,-21744,-7880,-9666,-320,73558,-42479,-6974,-9871,-19299,-5821,-9009,easy
8547,17983,16790,14107,9592,8792,1662,2306,18045,41106,9195,5134,4140,4697,1064,691,-14529,-18068,3070,11797,17614,9463,562,2897,-9376,-21956,-4560,11477,-1715,758,852,1194,-8402,-29260,27433,6285,7894,6018,440,1908,-5687,-23207,4435,6333,-1987,142,536,461,difficult
101731,13043,11893,73361,5281,6869,936,924,95009,44585,47516,188917,12116,9115,4914,2089,16987,-37584,-40232,-172977,-10972,-5821,-4632,-1733,148394,-41622,-44243,-180093,-11020,-8375,-4766,-1960,-52332,-23550,-15821,-30679,-292,-259,-3239,-1434,-86160,-23414,-42197,-78475,-5055,5471,-3277,466,easy
14946,43409,33867,187635,8691,24883,1826,2165,114916,53043,118718,45029,18572,8404,1949,1538,-90817,-44229,-96589,287044,-10833,8490,164,124,-103133,63897,-98513,9390,-13426,5636,-173,-593,-98610,-32331,-72480,100841,209,16801,-461,664,-107322,-25875,-71824,173148,-15474,34989,-21,2313,difficult
36296,35727,9253,8235,7030,10003,2002,2133,53033,22877,3455,9099,10617,8189,2402,2313,46227,44567,839,-1518,-610,4822,-304,1191,-50000,-20247,-347,-6968,-7734,-5620,-1171,-1838,-36814,-19206,21429,1211,-4487,4558,198,-352,-26362,46287,1270,3820,-1516,3495,-322,278,easy
20065,48290,13295,10364,20030,12153,2659,1260,27960,22045,6312,3588,3444,6602,1327,1036,-20490,-5776,36089,5240,15028,3086,2131,-439,-14649,-11391,-2543,10662,46116,15919,118,311,-23037,-8391,-3032,-1268,1437,-1930,1619,-344,26594,130538,-2584,12469,3764,5128,1460,1367,difficult
21726,7969,4863,8268,7835,15648,5064,3037,219549,32848,23214,11361,4070,16002,6056,6440,-212350,-26126,-13245,-9329,1549,-2218,2433,-2972,-156163,-25090,-20462,-8697,-1564,-11465,-4853,-5759,-209554,-23093,-18921,-5338,10528,15371,-126,-3834,-213227,-25209,-20777,10993,4547,-3104,-1422,-1049,easy
229127,122825,38670,78486,21385,10807,6093,5471,184955,35948,14549,54688,5187,7783,3795,2616,-160075,-1296,9405,48371,12530,760,213,-8,-118094,-7482,5459,-3196,-3392,-4155,-3083,-1921,153639,59645,19344,84003,5631,1253,642,-823,301218,296641,62274,-33987,50023,14239,11421,14172,difficult
357804,69936,11338,286117,9246,11276,2746,1511,704229,60968,40190,210873,16010,12460,3595,1571,-680570,-9378,-24611,168890,-9462,-3663,2374,15,-101773,81112,-17914,229329,478,4662,-1315,539,81041,14362,-37674,104993,-5179,4965,-1547,393,-684399,-50223,-35210,-202237,-12892,-10699,-2907,-1189,easy
46798,25366,10411,14335,27723,7709,6733,4384,43748,6548,4995,4187,3357,5278,2762,3762,-22406,16261,655,5744,-641,5877,6614,187,-41302,4756,-2781,599,1542,2852,3620,1069,-6131,9566,10297,15997,418,-626,516,713,82040,44687,13493,18252,96146,1619,5134,519,difficult
424940,38007,9060,8163,4388,4100,2434,928,13180,16830,3662,6009,7884,8642,4388,4462,62972,-450,480,-4406,-4486,-7174,-4156,-4148,-8815,-12003,-1997,-896,-4586,-7241,-4131,-4216,9211,21897,2786,197,-6028,-2173,-200,-3293,1583670,75262,20321,13720,1114,-1579,672,-2479,easy
122132,24254,16825,163539,22861,25752,9056,3710,131743,48244,46304,82123,16348,9703,3774,2811,21065,-29337,-39559,-34500,-13046,-1341,-2255,-2105,-121286,-37943,-42975,288247,-9616,5282,-2172,-410,-108162,-36297,-33369,48837,9816,37047,281,-1438,169938,7617,-2014,23078,38897,23207,25273,7547,difficult
