delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
56630,15926,4416,2346,3162,3128,175623,46469,6853,4333,3928,3493,-92171,-22720,382,2620,5181,6256,-105526,-37455,-5050,-3632,-2664,-3082,-167587,-36699,-3464,-2663,-1344,-693,-140244,-11585,300,-2114,-2002,-1813,-89437,-44257,-4355,-4144,-2999,-2494,easy
523365,126855,19218,10118,16993,13428,84573,28210,13588,20070,6008,9092,691060,94916,-8948,-13690,15215,951,782872,43596,5776,-12714,12004,-5535,84376,5584,6193,-6670,3483,-3069,710763,365922,31083,-6760,25857,19301,-75112,-16795,-5956,-9925,-1634,10031,difficult
36482,15051,6026,3442,3601,4940,599878,86709,13436,8435,9379,6766,-544949,-73130,-10390,-6688,-7513,-3701,-597344,-84364,-12050,-3545,-2184,-3296,-578795,-60941,-4219,-4454,-7407,-2734,-559847,-66629,1011,-4670,-3302,6346,-536047,-73224,-11400,-5608,-8484,-5744,easy
157931,62612,5308,6548,6614,9713,101022,23535,5409,9121,6170,11877,123412,120322,2873,377,3062,-5516,-94440,-14594,-2358,-4155,-3469,1348,392149,93238,4099,3510,3369,-4985,-82790,-14283,-2860,-8654,-3588,-9233,-53788,10703,-2259,-3941,2844,7564,difficult
190812,45850,5897,6811,9464,8376,50530,23635,4674,1954,1809,3415,55216,102039,2137,19028,18070,10825,209900,15695,-990,-7,-516,-242,2356,-1252,4932,1695,5769,8657,-48093,-19330,-3660,1139,5945,6666,482033,13923,3697,2428,9006,-1102,easy
468859,96369,20522,22970,10970,26685,67262,55511,6007,5980,3657,4797,23691,-32759,-3765,-2898,-2750,-2729,51500,-8630,-3517,-1083,-1737,-1922,29003,-39439,3742,-1601,7904,-1618,1611706,28484,59838,76953,25647,105684,292084,256635,16277,13578,7502,10024,difficult
339046,31045,6641,10833,9882,5507,177330,22708,1215,4441,5431,6639,-6949,2655,576,-2119,-2113,-4972,-151399,-15145,1478,-39,-2349,3052,-123601,-19511,270,-1999,-4182,-6413,1168218,80727,17493,35474,10458,3496,-77687,-7043,7313,643,20442,-822,easy
150830,39714,10783,4175,8069,6917,65932,11712,5597,3315,10909,5453,72892,58454,6210,3211,5107,6760,191188,14920,-2068,-287,-9224,-3700,-19907,18490,6947,-2088,-10558,-162,164786,6677,-5187,2125,-7423,-4308,15532,41471,20026,1341,7900,8732,difficult
84329,19708,3650,2082,1752,3160,536406,75373,11437,5672,7919,4887,-506969,-58200,-9325,-4833,-6792,-3904,-422116,-71120,-11374,-5302,-7461,-4119,-498917,-43519,-863,-2327,-5181,-2793,-313088,-50613,-7633,-3039,-6870,-800,-519296,-54875,-9741,-2451,-4530,2983,easy
385536,138969,30466,11539,13589,10488,109895,47168,13319,3124,4610,2645,12011,15919,-2971,-288,-542,532,-85855,-43349,-12423,-2767,-3929,-2030,78475,67825,89726,20890,25087,23325,882672,404517,22982,26295,24327,15451,490901,14093,-11581,-2056,-47,1937,difficult
59136,21260,4267,3275,2280,2833,80373,16559,3250,4128,2427,2100,-6353,-14570,-2455,-3710,-1117,-1240,-57517,8106,3541,445,1593,794,-74014,-691,1820,213,-1599,1115,-12740,19720,2702,-2567,-41,2781,44437,10942,-522,1355,428,217,easy
462248,107235,12554,38934,18136,31989,17062,12747,6305,5489,19422,14920,52058,383,-5832,-4205,-15635,-11629,6478,-3401,-3654,2146,-12624,296,27801,6159,-247,13733,-10754,-3417,-11520,8583,36569,17466,-13766,6223,2151113,460714,4407,138085,46349,93871,difficult
96954,28358,6034,9902,6162,7950,117296,21589,1612,3897,4316,2454,141912,39646,9472,11496,5845,14286,-109745,-12563,3196,19717,6794,14003,-94946,-5130,4431,-2639,-2717,-289,-67482,21552,5169,2195,-493,139,28552,-9662,-158,-746,-200,-657,easy
208934,23218,3855,3125,2849,3213,618590,100171,17524,17007,9213,7738,-229494,-84613,-14043,-15677,-4753,-3949,-397360,-51650,-14921,-8300,-5506,-2450,-393740,-69883,-12412,-15135,-7131,-3358,-417680,-89632,-15130,-14642,-7557,-6596,-610007,-88987,-11841,-15658,-6875,-6274,difficult
202664,89971,31175,17898,12590,12868,258406,115670,5603,15710,15109,18813,-233249,-88579,-2785,-13070,-11561,-14478,-175341,-104841,-292,-5424,-6930,-13000,104190,252316,135143,14166,26753,2528,-108511,-110436,-3539,-15319,-14657,-17137,134203,-76953,-667,30586,-6202,12364,easy
667528,239829,13490,25496,10849,5655,76882,41222,11249,5471,4022,2827,2505528,296646,26187,45394,27794,6337,193624,44526,-2788,2517,4597,-141,-35426,-15500,-7158,-4138,-2180,-1245,176029,666202,5771,61072,4388,9765,113475,1159,-10808,-4718,-465,-578,difficult
134204,35298,6541,4724,3477,6322,529782,81038,24985,24791,7131,16384,-264290,-10821,-9306,-17110,-1323,-12604,-425199,-59076,-18628,-20837,-5283,-13081,-304982,-35539,-15022,-17221,-2737,-10513,-514891,-76140,-24776,-23186,-6504,-14934,-468528,-47125,-24490,-21979,-2423,820,easy
550819,217276,20474,24862,67711,34366,442863,266128,68608,24885,35247,28007,342480,-165064,-54868,-12903,-12743,-21289,84633,411064,-10731,45971,47841,74303,-148485,-207454,-49012,-17368,-19310,-19039,286857,-98199,-61524,3916,169374,20645,-25705,-184609,-64535,-19732,-22844,-22827,difficult
199879,34060,5343,6857,2802,8448,98820,23050,639,4258,1479,1702,467432,-986,8414,1525,2057,875,-7962,15430,7636,644,-287,2140,-88689,-10512,3485,5010,3098,22705,120688,47220,2438,4257,1861,5998,13827,3899,1545,1560,-115,2014,easy
338044,75721,20379,13900,8378,8921,119255,18278,4635,5172,4105,3009,-96051,-9740,-2955,-4740,-3759,-1986,-90942,50506,28832,3870,9530,8300,-37113,97806,11623,31268,4240,14047,-44667,57151,13616,4984,1058,1730,1362719,91493,27603,8256,10294,7467,difficult
209274,33272,8838,6935,8159,7733,117290,27496,4176,3155,9021,7957,-29174,27205,442,-2335,-5318,-5290,205649,1367,2947,1805,4196,-3722,81706,-9666,-1306,-1820,-2586,-5574,195603,-5433,-3005,16722,3502,18625,6135,15406,24234,4526,-4105,-5157,easy
72355,28278,5784,4489,2626,5346,55327,17724,5224,13260,7809,10561,-42662,16455,11567,-10726,-4779,-8352,135316,-2966,-1119,-8147,-5124,-4852,-5644,58,-3792,-10830,-6207,-8064,-1433,28471,-177,-6234,-2337,4380,-435,10753,-3677,-7920,-7469,-9189,difficult
59831,22766,13546,6924,6387,3627,22141,19703,4975,9698,8951,4831,36582,-14321,-3815,-9096,-8448,-3924,-71,9349,35370,9732,-1303,1607,12839,-15009,8654,-3762,-7144,-1990,50938,34171,1920,-4054,8500,-733,88160,1127,728,-6691,-4427,-982,easy
227081,58719,8419,8972,10299,11223,112235,54937,13554,12769,13434,13334,4942,-23647,-10773,-7442,-6314,-3728,324017,-1567,-6283,-417,-5004,-8136,-75396,-35400,-5607,-8538,-2848,-4290,95952,-44765,-13447,-9402,-4724,-8808,224714,124291,10437,6812,3215,14405,difficult
71670,44654,5134,2640,3714,3396,330072,83611,31153,10105,4738,6824,-266410,-29939,-29736,-8783,-1767,-2329,-269629,-50913,-30135,-8487,116,-4299,-294397,-80644,-30500,-9504,-3909,-6173,-249970,-30526,-19806,-4678,-2675,-898,-211606,-2763,-19918,-5875,3114,-3443,easy
422093,80185,9082,11236,10337,9889,604656,45428,8879,7018,6540,12576,-559647,-10188,-5594,-1603,-923,-8866,-565493,-34682,-1633,-5161,-1441,-10828,-567842,-7350,-2364,18669,7654,3324,905429,-8830,5630,9156,2752,-2834,-125263,234837,4976,31,10943,5771,difficult
339168,38845,7836,9770,18883,13626,68705,38527,15199,7850,13589,9079,490327,75039,17091,21182,43361,18691,795287,4142,-11862,49,-2674,-2453,-59025,-27143,-14701,-442,-1490,16034,-53927,-18846,-13548,-6909,-3415,-4249,179654,-31603,-13796,-4278,-9310,-5288,easy
306707,83877,15680,30464,18193,9806,213271,9740,7239,7629,8287,8594,732967,55951,35710,86067,12200,13985,-64754,44848,9901,-703,9075,-1474,-180637,-7775,-3484,24104,-3253,-2019,167124,252650,4349,10078,35396,734,-187518,25013,-4271,-5370,-3887,-5167,difficult
33682,19590,4679,3152,1325,2369,130279,17898,9030,5301,4989,6174,-103963,16585,-4128,-3869,-3976,-3077,-110360,-12,-2464,-2595,-3285,-2828,-76204,-12112,-7904,-4861,-4046,-5830,-85605,-4104,-4378,404,-2926,-2468,-106851,8103,-2883,174,-4088,-4821,easy
117854,41723,4759,3920,4288,2910,39367,23972,14012,6754,5720,5885,116198,-1787,-11450,-2214,-3282,-2336,51706,21962,-12547,3744,1323,-2651,61370,23694,-12053,-4394,4268,-3430,112448,-18610,-12311,-6060,-5447,-5368,50713,63496,2096,-5245,-4024,-1089,difficult
712858,93001,17085,14375,7641,11024,30375,27652,5643,15235,16574,12918,80478,1074,-4532,-13826,-12549,-9478,1190676,178079,30041,535,-7134,6928,17623,2641,21679,2223,-14127,-10984,113832,71111,9022,-10831,-11336,-4290,2009808,73842,1001,17600,479,8352,easy
168495,69686,8369,5364,5597,4167,91960,47198,9066,10580,5527,4811,-27452,-25328,-2731,1722,7815,701,8741,102476,-1491,-7465,1499,-1025,100276,42112,1053,-5654,-3005,-266,294635,-5846,2808,-7482,-3829,-658,6476,-974,-3125,-7201,-2130,-1974,difficult
450139,116747,3776,3738,5634,6031,302307,111491,23862,29168,11398,13856,95382,-49732,-20808,-23426,-7921,-3748,1397273,384563,-14571,-22439,8536,688,-288409,-110373,-21973,-26200,-10784,-12270,-200120,-91066,-19407,-27205,-7566,-10489,-264965,-107112,-23673,-27880,-11084,-13304,easy
144360,52317,20539,13002,12524,8421,150669,50422,20417,12775,16497,8027,260653,54084,44938,33713,21836,24234,-25332,-6741,-18640,-4205,-9400,-5183,-147399,-47657,-18510,-11126,-9893,-4892,-48339,-35029,-17907,-6681,-11694,-5794,-71129,44818,10729,-10566,-10715,-6393,difficult
279134,49301,9701,9437,4718,3650,79488,71329,16110,9002,14028,14905,-28271,-34234,-12305,-6833,-12562,-13609,87245,-49586,-11537,-5945,-7344,-11981,-350,-60534,-15544,-8243,-13175,-14521,837831,59077,18061,28644,-3143,-4759,101777,-24865,-10719,-5446,-10324,-11404,easy
883927,113818,24232,42441,37306,20318,105293,65440,9695,8415,9553,8433,2182377,163002,53714,147614,93800,26119,90752,-30124,-4121,-2227,4310,-6402,246379,-40010,-7524,-2747,-3627,-647,-31631,-55138,3951,3963,6640,29642,1405292,204160,26667,23527,37643,10712,difficult
210760,72480,20346,8244,6059,7793,77168,34769,22462,4443,3474,4748,-60602,-32031,-14032,2552,-2675,-1040,-28573,-293,-16570,-1918,-210,4729,31034,11383,-10161,8746,357,644,691002,57695,6726,6270,6380,2450,35097,151803,23459,3357,9074,8444,easy
642023,51925,11278,4093,4571,4269,115242,33668,11970,4260,3800,6950,-889,12049,-9089,-1756,-2043,-4094,185955,12193,15760,3178,1984,-3515,-35796,4084,-4453,291,-1133,-3937,2197932,43518,1932,-902,3362,925,286703,19441,-7611,-1646,1687,-2784,difficult
189972,72106,8627,5395,9018,10398,653070,70995,7173,29050,10536,17224,-646128,-63400,9792,-21967,-7469,-3983,-301227,-43443,-6409,-23951,-3010,-11949,-582133,-43444,417,-28128,-9117,-13467,-464672,67381,2610,-20436,4575,-4486,-321330,88461,860,-23793,7432,-243,easy
818565,120739,26043,30830,19053,10034,41293,19237,4412,6415,3481,3228,265043,68881,4997,-2005,3538,1836,-1175,42253,21776,4519,976,2315,1115294,64589,3931,45647,52430,7034,204980,25688,22970,6415,3953,15178,2302217,306100,54483,67497,16962,7665,difficult
151835,23602,5527,3809,5324,6150,522830,101503,5314,6623,8070,6934,-205941,-30825,4928,382,6968,10482,-393669,-95921,-4608,-306,-2651,-4426,-293762,-98167,703,-4449,-6158,-2999,-488476,-88482,4441,-3765,-5630,-2085,-473129,-76108,-4400,-5930,-6260,-4892,easy
336331,164976,55971,17950,16305,9239,164017,12649,3815,3396,3829,3043,835372,639476,180719,25428,26954,5330,242602,15026,3915,7158,4481,11281,-87874,-252,-620,3863,-2171,-2288,3331,68858,33347,26250,32240,8470,-131861,38529,43418,10073,874,8188,difficult
237429,90121,8796,44626,36240,36404,787899,141521,58787,55920,20678,19322,-674482,-135029,-55705,-53247,-17654,-16975,-650965,-101863,-56367,-47196,26256,23444,-611955,-54225,-48246,-45790,-14200,-13165,-202693,113497,-34538,140183,97050,107433,-612257,-79381,-55099,-50421,-13640,-15326,easy
525397,66943,33905,7038,8988,5070,93032,17691,4823,1971,3117,4904,1230470,208633,91807,6396,17772,5505,19101,-4252,-4291,-1749,-1890,-4312,1031519,41709,31743,22463,16547,2722,-65814,1871,9096,-404,-1279,-1942,-53449,-1699,17054,-1373,-1794,-1142,difficult
100878,42496,11115,14581,29395,15375,96627,12934,4043,7298,13564,11663,-43297,34546,-3036,-4509,-5716,-1890,160316,50638,27275,9957,65010,7950,-33571,22235,5921,4568,-8655,-8451,22128,45558,2143,13397,37104,10437,-84322,-5168,3057,13001,-8590,10514,easy
347517,140053,9497,6623,14710,11113,1146262,135626,22726,25687,10918,10919,-836804,-90351,-12780,-17767,10233,-5820,-618099,-129918,-13649,-16070,-8956,-8390,-934363,-118796,-21660,-23963,-5674,-9557,-1125545,-128577,-21983,-25122,-9409,-9992,-478914,489777,3925,-12396,32764,34730,difficult
140861,50101,32399,17947,17434,9704,160806,29294,2208,4265,6708,3841,299481,93852,109519,65290,55209,13787,-8164,14798,6221,-1306,-4707,359,-149108,-5833,366,6084,3950,13930,-86292,24298,32249,552,3236,939,-155642,-23081,2601,-2212,-4060,302,easy
258192,54652,17836,12604,7590,9179,472564,47129,18834,28005,24511,18862,-301894,-42252,-13724,-23301,-20844,-10656,-455942,55427,-11549,-13921,-10090,-2168,437731,54747,47901,-28,-9665,-5378,-434994,-28563,-14868,-24881,-22660,-15978,-316760,-1744,-12748,-14872,-21346,-14233,difficult
285633,102953,8537,4667,10165,8143,46192,13014,1579,1233,2832,4030,871152,121643,1253,3340,6219,-1507,25081,129373,10317,2518,8504,13451,2929,20273,7504,1919,6594,8541,45343,32676,10826,5334,4684,-2570,252701,145728,4891,4061,10664,2652,easy
1059412,113939,45823,24623,22517,20242,52961,11653,1621,1087,2247,1471,1421625,350405,194960,66672,28822,19844,124905,-3298,-1084,-659,729,11,2481066,79927,23043,42904,53599,70835,1046571,91791,3850,4782,12636,2448,-41912,-7393,243,3981,5562,717,difficult
261731,55296,13986,7850,28465,15036,120475,64407,8313,7107,4004,3256,101147,-42972,3493,-2576,-1230,-46,-57003,-41222,2173,-6766,-1773,-1988,-86404,-55578,-6019,-6829,-3334,-2498,126186,77480,16680,7169,26959,12199,622356,16737,12038,12718,101683,51231,easy
216697,52126,22467,11820,13093,17618,28765,36914,21571,12065,13635,22578,309401,4535,893,-3303,-7036,-12563,612826,52925,40180,-1373,9829,-5021,-11365,-21326,-16603,-9735,-7275,-5410,-13183,-30043,-17741,-5948,-1554,-12958,41982,69970,-2251,19133,3327,11151,difficult
615810,124687,17698,20356,17401,10825,216055,31846,14691,8032,10795,4590,13188,-23857,-10982,-5889,-6742,-429,-23875,97486,-3821,-1598,-5644,-119,389802,195752,23551,-981,10813,9718,21672,135807,10029,26761,34983,8097,1597988,59019,-3742,43325,-382,13906,easy
257082,111593,9920,11141,8304,6595,674899,48717,31694,13592,17402,9043,-635517,-5235,-20427,-10828,-14338,-6659,-619945,-38869,-28656,-10502,-16708,-8192,-10301,20854,-9153,-8726,1442,3512,-339852,337465,-25815,-7812,-9035,-129,-483469,167,-24818,25612,-6852,-774,difficult
269837,67718,8492,13856,7955,6305,222043,62816,5978,13585,3894,6475,-128732,-39712,1830,-9553,-2344,-3819,61803,-56572,4405,-5681,-1141,-3881,-171270,1501,-1566,-12659,55,-2907,-146838,-19861,-654,-9729,4226,-3378,624005,139155,8557,38979,19507,13135,easy
311387,51288,11596,21551,13366,13283,117797,34314,9479,1689,6827,2339,197902,39422,622,23125,12798,6587,-37780,-27290,-2309,1654,1789,611,131705,92512,14960,68907,19741,34631,729618,5605,3509,5910,2915,6587,-53497,-25381,-6197,-284,-4550,6305,difficult
101371,25630,2856,3729,3988,5093,481555,58130,14287,14520,6513,10232,-327665,-8907,-11071,-6083,-2286,-6446,-446109,-44862,-11902,-10752,-5272,-8589,-461972,-42492,-11698,-11538,-5726,-7967,-197116,-11812,-9782,-12307,6563,6132,-468057,-54426,-12700,-13277,-5902,-8824,easy
210046,65754,10783,8028,6571,5352,17087,13532,4155,3297,3047,3376,743090,170908,23533,9816,18809,3796,32986,29164,-779,546,184,148,116658,9363,5578,9928,231,6747,-10889,2897,5174,2956,-841,745,82950,48779,-366,411,-765,-1558,difficult
341667,105121,13351,9883,19955,8785,25012,19142,2176,2556,2428,5768,488097,163420,27299,26765,65679,15632,2026,-7934,5429,-570,2111,-2544,576556,209801,1726,4364,13066,-2025,167420,-5377,436,1902,1395,1824,349177,69986,20987,4172,5386,2200,easy
198944,100689,42963,32797,28957,11031,44559,22966,10801,9000,17981,6653,112244,203657,36520,4391,35599,6496,106873,-972,41680,50758,18421,11054,55378,-12726,-7567,2356,-5949,-1654,110706,23627,-8974,-6720,-10234,-3558,386722,175028,99149,68199,17042,9552,difficult
340315,102648,9513,11296,19207,14378,58773,49706,7292,8821,5188,6235,135642,-3395,-5855,-5984,-2154,-2975,825407,81946,659,1459,57116,15151,82356,-16527,5456,4999,9187,27079,411474,243680,15280,14929,6301,4767,-47168,-40994,-4435,-3026,-353,-3307,easy
33939,39523,17634,8793,13349,8090,510178,82565,12844,18118,7117,4714,-467209,-68580,-11550,-10482,-954,2466,-496815,-73148,-5831,-16137,-3566,1647,-427013,-67330,-5674,-10194,-4661,2424,-501833,69304,38344,-8724,44359,7467,-488326,-75455,8661,-1088,-4017,2875,difficult
490834,118239,30732,17227,49533,12182,187440,110338,48820,20008,26455,15502,1686184,341889,78483,15764,193629,19055,-12569,-95910,-45552,-17177,-12116,-10373,-46112,-16659,-32293,23509,-16775,3149,40893,-96333,-46257,-17906,-23698,-13677,-151425,-93480,-44820,-18095,-25648,-14756,easy
319581,34024,8543,10877,32320,21467,359516,60500,35225,36263,9253,10962,533180,-13996,-28280,-28811,22316,6566,-295387,7282,-25424,-20903,35092,19745,-347070,-48675,-32517,-29421,-806,520,-279127,-48585,-33313,-31869,-4188,-8172,188730,-28405,-13875,-15928,62920,33868,difficult
324333,96888,12184,8278,17712,22882,526190,26612,5165,5205,6345,2796,-220991,105572,682,3598,14805,6350,-456255,3936,-1476,-1923,-3660,-373,646294,257607,26515,11278,48159,93837,-458934,9264,12421,3576,2040,503,-519400,-24998,-3045,-1165,-4508,113,easy
61334,33039,6491,6010,2463,7081,270076,40986,13677,5175,4296,4536,-240478,-2720,-7802,-603,-1603,-3213,-124471,-27995,-5690,1682,-2333,-906,-227748,-21919,-6141,-3319,-2584,-2398,-196087,44194,-6735,4847,-824,85,-254924,-31297,-9560,1570,-1822,19157,difficult
266207,63216,8527,6441,12085,3569,235856,67399,42117,18306,15677,7707,-155158,-56118,-29298,-15867,-14700,-5894,-165648,-63549,-40777,-17370,-13774,-7171,-73264,-55190,-27647,-13931,-12932,-2299,8558,167402,-33192,548,36933,-360,537268,-13462,-37034,-12706,-13485,-4964,easy
184633,41748,8752,3290,6622,4433,363680,198048,16187,22049,7618,11398,-291550,-173301,-13680,-20628,-6076,-10510,-236966,-190557,-15349,-20688,-6720,-10733,-121371,-98162,5429,-18924,7813,406,359,-147624,-10852,-17252,5228,-6383,-245705,-171856,-2721,-16304,-5227,-7603,difficult
1315653,129493,54144,27381,68572,33221,637363,591336,74745,69662,102697,66466,2472968,-401080,19566,-34725,-74400,-5400,-445155,-481765,-52922,-67485,-97071,-62312,2452828,-260204,74243,27254,198226,29920,-473722,-583332,-73447,-67288,-97532,-64256,-615470,-582835,-70445,-69163,-99847,-64175,easy
144270,84562,17435,11194,9679,5595,34640,23506,6957,2665,7908,5297,312013,-12681,-4834,-1648,-3030,402,32963,-4630,-1435,391,-3590,-2915,78849,176849,16162,37316,14491,750,101692,133781,41070,2012,5051,1977,22635,11959,1428,4572,-4066,1277,difficult
161605,38801,15503,11023,7858,4881,249807,145644,78443,25252,17128,14472,-156134,-78287,-59646,-15443,-7055,-8923,-129730,-127191,-74522,-22345,-15955,-13757,-186915,-89544,-30232,10802,5056,645,222443,-121960,-76004,-20962,-12249,-13172,-190672,-117232,-74295,-23195,-16146,-12749,easy
516759,61615,17087,10093,14485,9528,109526,336699,22942,31298,21093,32768,381951,-281630,6500,-14839,15116,-23550,696069,-283019,-2559,-27195,-9746,-25561,16337,-224739,-5535,-15796,-13076,-22124,325649,-328241,-6294,-24213,-12388,-25147,616157,-257790,-21387,-23980,-12945,-19817,difficult
295868,118603,18963,10431,20348,9696,533987,63012,11083,8949,6657,5610,-413263,37022,4811,9853,3920,10468,-230073,-8438,-2169,-5918,-3883,-2607,-200937,-6920,23901,-4747,-1321,-3256,-443241,-28742,-2075,8678,4857,6645,96919,285033,14930,-457,64884,9180,easy
687008,148051,27848,13686,15832,8863,113426,15101,1636,3495,2038,2380,939528,245691,63324,22437,21953,15131,249491,202650,36797,4026,37207,8925,282504,16754,4919,1942,1427,346,12542,95883,25993,15677,3821,5530,1383845,103771,26,6871,4560,2481,difficult
147006,20845,5581,4998,6627,2731,267811,44666,5140,5841,3844,2944,-10678,9895,7581,-3855,289,-775,-248944,-30982,-4995,-3870,-2094,-1851,-14269,-38503,-3449,-4438,-1566,-1552,-247679,-38248,2413,12291,19788,4986,-82453,-21267,654,-4342,-2503,-1873,easy
65175,27698,2178,3187,2899,2510,285504,154151,20837,6977,7651,6716,-208433,-131083,-19427,-4396,-5844,-5522,-172311,-84744,-16878,847,-592,-3059,-201604,-123203,-15938,-5661,-5104,-3769,-239445,-141361,-20406,-4603,-7199,-5633,-279853,-151872,-20648,-5139,-5022,-3048,difficult
162796,46141,12646,8183,9461,11008,113497,50917,16468,4028,8960,3110,29030,-24053,-11985,-463,-2463,1040,63905,-31614,-14857,2569,-4702,-100,201133,108388,37620,19157,19436,34787,1556,-41947,-13793,-1224,-3426,4531,-49127,-34654,-16094,735,-6339,-769,easy
379383,18064,6135,5961,7086,5812,49870,18830,3433,2787,2630,8427,1096922,4233,-321,561,-436,-1520,478801,-8272,7088,14073,23758,2700,-47687,-15414,-2448,-742,-674,-3727,104244,16359,9705,104,-160,-4568,15284,-738,-514,1872,-208,-5958,difficult
461544,66267,12504,11869,25709,18202,54039,47792,9729,20895,13515,30386,1124361,87937,27103,-1556,83322,28294,307155,17188,397,-3592,-3231,-17670,541436,19152,-2362,-12138,-7137,-25005,22602,-44860,-7435,-17483,-12042,-28572,41973,12958,-3827,-10362,58,-17969,easy
190794,70964,20830,13872,11126,9307,243716,98594,19953,6225,8676,6225,438853,82595,40404,16310,11557,20414,-141183,-11040,-9040,-1718,5904,1124,-221545,-90737,-17166,17677,-5453,742,-145188,-29954,8729,11169,6860,-1948,-195549,-89012,-18544,-5201,-6618,-4921,difficult
