delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
288068,91099,17017,46278,13118,13880,14126,6342,1653459,31652,-4806,-45488,5987,18598,20631,6615,397133,-47919,155,-40838,-4384,-7043,-6683,-1367,1476784,-6787,-10479,-35430,69070,32329,-1095,6644,917574,-41407,-4311,28153,-1992,16467,-6463,1151,-1256326,1079651,-559210,-79571,41132,-34620,4961,-10634,6168,4650,5408,63583,-10371,73454,-71062,-25641,39372,-15862,-27314,5588,-5368,-7982,8011,-5493,easy
766097,83240,50553,12258,12546,12559,10949,8292,-552981,27917,-40757,-9561,-6166,-9311,-10052,-7698,-425087,-74856,-38997,-5976,-12132,-11488,-9213,-7127,-723684,-66301,-46946,9454,-11948,-9493,-9883,-7863,-574686,5477,-44990,-6271,-8484,-10426,-9796,-7593,127894,-298597,148998,-102773,8555,71778,1760,-7949,1956,3585,15430,-15725,-5966,184,3464,-2177,1995,-933,839,-670,87,571,-736,270,difficult
445345,108545,36632,22285,23012,10848,14798,11490,1193166,-40551,46488,22091,17839,7068,-8182,-9739,1334409,-44454,-36317,874,58678,44093,7136,-4762,476884,610751,100610,65937,89339,77407,10888,-5313,194260,36562,15045,-6413,-5693,18109,-10799,-9755,141243,-857525,-282624,-3903,655205,-574189,-82805,136927,-85565,-21217,65063,-72350,40839,30661,-95032,37025,33314,-59298,15318,3752,-21687,4977,-551,-4442,easy
75531,18471,16416,3720,2950,3327,3150,3495,80374,-12818,-14341,3477,-1489,-1954,-1747,-1225,475474,64113,935,6516,22974,7567,8899,7582,34921,899,-12945,-1943,-145,-2544,433,-2528,591437,347331,71509,16799,28743,7518,8579,3776,395100,-440553,556516,76931,-63214,346432,15276,-13880,84454,3039,-8459,18742,24463,-23119,28888,9521,-10111,10062,10646,-8466,8146,8807,-10110,6304,difficult
267125,53607,13121,11907,24161,9658,4448,1471,113078,-31654,5561,-9229,-20453,-8433,-2119,-363,-91323,-31539,-6032,-2783,-17678,-7582,-2776,-416,64589,82732,13359,9446,1862,-3111,-1209,1335,690114,123129,13567,28362,-12250,1292,2441,1788,-204401,155912,625525,115,114271,40397,-11593,19391,208,6446,12229,18916,2775,19540,-14112,851,4471,4403,-657,1567,3650,-53,1751,453,easy
1213135,141815,20861,8761,15760,14269,7731,5660,-422551,-130787,-14806,-2479,-11857,-6380,-5281,-4469,281211,-129808,-5232,-7429,-10939,-11255,-5058,-4393,318178,-75703,-16879,7515,-7719,5232,15240,395,-716972,-2310,-2808,11129,-5955,2504,-102,-771,703762,36967,-1035150,979,54105,73393,9574,-11647,14071,-4950,14944,3614,918,3220,1764,-4875,16487,-2728,223,20298,-15342,76,4788,-1166,difficult
648314,82367,16562,18904,17874,14014,12407,7780,-553210,-44493,-2325,-15169,-16463,-11936,-10602,-7181,-610286,-57453,5266,-16771,-12887,-11289,-7221,3121,-518308,-13264,4356,-10222,-9833,-9633,-6807,-2831,667046,195194,74576,55842,26703,-2964,-2511,-4102,-57076,91978,1185354,-12960,44189,208458,7591,-910,70220,-1602,6549,66064,3576,3054,36536,647,1656,6669,3381,414,4296,10302,-5952,-1271,easy
151530,90285,4734,9777,29554,9086,9113,5561,-85680,-73270,7767,2035,-20408,3556,-1404,1705,355671,147735,21198,27340,-10787,4794,6887,11190,64135,22264,26913,-3064,-27885,-1317,5720,6594,173414,-53717,-1589,-1123,-28363,-4637,-3890,-3301,441351,-291536,109279,221005,-125471,-75981,13431,5715,-28502,25305,-30404,1941,9621,-17098,-478,1238,-6111,-3320,8291,-1167,-9610,9485,-4596,-9895,difficult
750411,246148,34274,36939,7334,9098,8331,5180,792474,-85362,8810,1866,1263,16775,5603,287,475363,-178614,-24112,-29867,8694,-4979,3149,-1307,-275155,-91698,-15081,-25781,-873,4535,-1975,-917,-595384,-203285,-21726,-8780,-5210,-6181,-5475,-3133,-317111,-750518,-320229,-93252,86916,-111587,-32922,9031,-6645,-31733,4086,17001,7431,-9567,-4337,-21754,9514,-10716,-2454,-5124,-3500,-1594,390,-2216,easy
638853,105548,41863,5206,14117,10304,7641,3257,58725,-10848,-24883,14286,10421,9132,6174,-4,79583,-41565,-29673,2442,-8456,10104,13603,7337,-190135,48084,-19903,4646,3722,-2144,-63,7175,1091378,-68573,-28555,20533,844,4371,-493,3478,20858,-269718,1281513,-30717,89649,-116657,-4790,9770,-8652,-11844,2204,15887,-18877,12178,-2878,972,-12248,6515,7429,-13666,-430,7341,-162,-3697,difficult
165161,49553,10127,10594,11547,3480,2301,1470,1332469,389395,5608,3527,6592,16819,19709,5160,639860,185682,14169,11854,8314,14835,13157,8675,2513621,-2594,25815,1654,-3657,22293,24366,7894,1628477,75157,167514,53740,73633,97526,29651,22891,-692609,1873761,-885144,-203713,-188276,77751,8561,11646,141699,8327,-10200,52086,1722,-11971,77290,-1984,7458,75233,-6552,11209,5285,3515,-781,14997,easy
181974,52435,7582,7060,6342,8716,6148,2073,560577,-38896,-6450,262,-4915,-5756,-3367,334,1354274,-1230,32385,91943,11315,5749,5836,4433,47251,394011,7790,2579,25363,4687,-2314,2950,1544591,139632,5752,43241,25338,26030,6251,6154,793697,-1307023,1497340,37666,395241,-254379,38835,-24595,-2038,91681,-89364,40662,16230,14048,-25,11505,-1062,21343,9203,-8150,8565,4099,-1483,3204,difficult
50767,19991,4945,10704,4609,8063,4038,2790,63200,21703,-274,-8114,-1240,-4571,13,-434,384227,199647,910,116,-149,-3685,-468,848,245219,41547,-2147,-7025,2156,-2574,-2728,-460,807004,174713,-161,6279,1069,3708,1234,-881,321027,-139008,561785,177944,-158100,133166,1184,-3057,1986,8230,-7141,13304,1091,2305,-1087,886,1111,6282,-481,-2260,3962,1282,-1308,-421,easy
1426420,121573,26355,33910,32169,19551,9017,9134,267365,-79201,1761,9156,-28821,-10153,9277,-4231,-1352517,-83521,-17947,-14579,-26936,-8924,-2761,-4359,-673983,-63885,-23858,-31370,-30176,-17253,-5516,-7390,-670538,34708,34268,-526,-24447,-9929,-1225,2909,-1619882,678534,3445,-4320,19636,98593,-19708,-5911,58126,-23735,-16791,30844,1885,-3240,5729,1229,-8329,7324,-12038,-2755,4291,-128,-3031,10299,difficult
773032,84077,12553,31198,23082,21026,14937,9554,118207,-283,-8517,-24922,-3229,-8537,-9302,-7469,1595965,129145,-11149,-22367,-2954,-8122,-3390,2931,-370509,47675,29580,-6222,1634,-13934,-10995,-4170,-277874,-37540,-5300,-19550,-13538,-13101,-12578,-6640,1477758,-1966474,92635,129428,-81470,-85215,-2632,40729,-34880,2555,16145,-13328,275,4588,-15172,415,-5812,833,5912,-7605,-1583,10400,-7101,-2470,easy
268422,64827,11367,8968,4981,2552,2705,1808,793878,137161,-2676,4091,5967,11119,8434,11133,-218589,-57337,-7963,-5854,-780,726,80,828,709165,30907,948,8688,19396,2927,7980,4451,518285,-21058,5844,49676,12694,15922,13921,9021,-1012467,927754,-190880,-194498,88244,-51965,-5287,8911,4896,-9945,14542,40988,-6747,20176,-6702,-10393,2201,12995,-8354,7900,5941,-10305,3623,4570,difficult
64859,26007,4229,3495,3176,4079,1932,846,255989,18065,15511,2811,-865,-2348,-13,430,94464,-17455,-1099,1458,949,-1524,-557,246,64818,-11802,-2180,-1633,-266,-2525,-1532,-667,330073,511192,37238,22878,7351,1671,5492,4246,-161525,-29646,265255,-35520,5653,522994,-16610,-1081,39418,-1353,-3091,24511,1814,-1215,7617,824,-1001,4196,-544,-975,7024,-184,-913,4913,easy
639989,88010,10765,17499,20915,11647,20905,7321,138391,-75874,11673,-7901,-12275,15671,-10604,-3054,1065771,-749,6853,40423,27126,14055,8753,2876,792575,-3870,88520,-4237,6805,872,-4225,-2249,-486809,-81124,-7050,-12646,-10963,-8181,-19768,-1620,927380,-273196,-1279384,75125,-3121,-77254,-4820,81667,-95570,48324,-44660,-8409,39401,-20321,-17768,-1616,-13183,-9053,19357,-12978,-15543,5930,-5125,629,difficult
833546,388894,47484,36500,12513,35582,47345,16404,-690377,-261711,-36125,-33694,-8945,-24968,-40620,-8706,-63976,-269743,-36560,-25125,4590,-12836,-36252,-5791,-614654,-221945,-43610,-29772,-3766,-28941,-41507,-13416,913719,-123331,27514,92539,19113,15137,-16961,1065,626401,-550678,1528373,-8032,47798,98614,-435,-7050,71124,8569,-4647,122311,13535,-8356,22879,12132,-16105,44078,4368,-5255,24546,2915,-7625,14481,easy
516615,109116,3084,10841,15784,13011,13745,11093,683613,-63615,14974,-9632,-12272,-5744,-4797,-7355,166808,-16058,55365,10612,-1655,4845,-1274,-6331,515441,7226,71432,47176,13212,127393,4176,17509,788808,-75014,9024,10018,-1785,-8835,-7690,-2677,-516805,348633,273367,47557,23284,-82240,40391,16067,-62408,20244,36564,-37158,10617,14867,-14997,10589,122548,-136228,3523,5450,-11866,1024,23840,-20186,difficult
227873,30600,6170,5994,4468,4211,5980,5355,1029020,-16678,4260,10625,4502,3032,1501,-1045,-97725,-5656,-4933,-3949,-2543,-2526,-2308,-4679,-102658,22111,2127,17337,18703,7227,3440,-1929,1014043,241191,1746,2139,14796,11983,205,3594,-1126745,-4933,1116701,11022,27767,219080,-9193,7060,-381,-14574,21286,-15198,-7045,21246,-3907,-5558,9753,4756,-3809,5748,-3235,-3634,2750,5523,easy
1174262,124914,32716,46155,13165,35550,17513,8327,-965973,-85026,-28670,-33452,-1459,-27269,-5689,-3386,-649613,-42619,-23232,-40282,-3207,-24155,3024,-4875,-99510,1260104,52264,-27635,153147,92024,9182,4139,-430497,-97385,5836,-28152,-7367,-24720,-14020,-4487,316360,550103,-330987,42407,1302723,-1357489,5438,75496,-46428,-6830,12647,-517,-1748,156354,-160514,3114,116179,-116744,8713,6158,-23202,-1489,9014,-8626,difficult
327586,32790,59095,20386,8502,18068,6175,1815,11856,1806,-28581,7645,12639,2790,6230,2401,1328733,230753,-26369,1233,8550,-7512,4907,4284,-236612,-8250,-49631,-15080,-7014,-13662,-3324,-374,-187376,-27459,-58271,-19770,-6262,-16957,-5301,-1390,1316877,-1565345,49236,228947,-239003,-19209,2212,-23262,-8640,-6412,-16313,-4690,-4089,-15564,752,-10302,-6150,-3295,-1323,-8231,-1977,1883,-4658,-1016,easy
678308,169988,34971,15226,10632,9549,4922,4284,-563858,-151753,-26489,-8683,-2552,-6658,-3913,-3766,-563858,-151753,-26489,-8683,-2552,-6658,-3913,-3766,-655377,-166497,-32784,-13563,-9374,-9102,-4362,-3973,-567100,-140032,-33079,-13236,-8196,-8763,-4079,-3844,0,-91519,88277,0,-14744,26465,0,-6295,-295,0,-4880,327,0,-6822,1178,0,-2444,339,0,-449,283,0,-207,129,difficult
528995,128886,11849,11338,12467,5148,5561,3125,-320785,-102391,-4307,-7988,-11282,-4293,-5056,-2832,-121568,41616,121552,43260,3211,1794,-2816,1875,9330,-84860,-11266,-10225,-8918,-2245,-4138,-2411,-355979,63291,85967,20896,17005,5826,3309,4688,199217,130898,-365309,144007,-126476,148151,125859,-132818,97233,51248,-53485,31121,14493,-12129,25923,6087,-4039,8071,2240,-1322,7447,4707,-4286,7099,easy
214747,29537,14142,12079,7948,6070,6279,1516,199017,181724,-7858,-2449,-4703,2977,-2759,271,113003,57891,-6779,-6161,-6409,-4812,-4738,-941,-63492,1646,-8573,-9450,-4168,-3752,-5025,-403,693730,93466,-9828,4628,17319,9979,-2377,5155,-86014,-176495,757222,-123833,-56245,91820,1079,-1794,-1255,-3712,-3289,14078,-1706,2241,21487,-7789,1060,13731,-1979,-287,2648,-1212,538,5558,difficult
434235,143508,18196,19078,17055,7769,6964,5880,1059926,-23139,5499,3003,-2473,13,3439,5128,-347632,-97198,21801,-13963,-7148,10108,-1191,-2081,-258649,46739,12019,20985,3524,149,-427,-1213,2323948,56278,5641,-4971,3773,9462,3953,-1171,-1407558,88983,2582597,-74059,143937,9539,16302,-9782,-6378,-16966,34948,-25956,-4675,10672,249,10095,-9959,9313,-4630,764,4380,-7209,868,42,easy
320161,25348,6748,8973,9242,6754,4100,4824,1934715,24226,30846,90,13488,104,1244,-814,-271149,2720,-5856,-7123,-8478,-6054,-3571,-4389,-246645,-7678,-5998,-6744,-7853,-5585,-3200,-3772,79899,74156,2490,-6408,941,2482,177,-1587,-2205864,24504,326544,-21506,-10398,81834,-36702,-142,8488,-7213,379,336,-21966,625,8794,-6158,469,8067,-4815,371,3377,-3575,617,2185,difficult
116261,118975,33918,13943,14163,9555,9463,4823,35350,-112428,-26238,-11038,-7821,-6205,-7773,-4091,3255827,44620,-9853,-3937,-64,-1236,636,3777,4250,-104602,-27308,-11386,-12916,-7086,-8248,-4265,392126,-52021,-3911,-5015,4137,3981,-7034,-3581,3220477,-3251577,387876,157048,-149222,52581,16385,-17455,23397,7101,-7449,6371,7757,-12852,17053,4969,-5850,11067,8409,-8884,1214,7868,-8042,684,easy
503877,143997,28144,40866,19627,28119,7768,4435,2293183,5520,71545,1244,22204,-7279,3429,11733,-614,23488,13689,-2436,17588,-16559,11206,780,-389670,-49294,-18055,9306,4828,-17537,632,6151,-58383,130345,-7720,-24897,11639,-17960,-3930,3504,-2293797,-389056,331287,17968,-72782,179639,-57856,-31744,10335,-3680,11742,-34203,-4616,-12760,6811,-9280,-978,-423,7777,-10574,-4562,-10953,5371,-2647,difficult
60951,42496,5027,5434,4326,2599,1776,1166,349618,30047,14485,12866,5696,-404,654,48,-52064,-28579,-2097,-2344,674,-571,1545,1986,144395,-28784,-3757,-4281,-2843,-300,320,-171,-23853,-25624,-3102,8290,850,3134,9943,1561,-401682,196459,-168248,-58626,-205,3160,-16582,-1660,655,-15210,-1937,12571,-5022,-3517,3693,-167,271,3434,891,-1225,9623,1938,-2157,1732,easy
49225,37004,10568,11884,18171,12765,12366,7149,959796,35863,4143,36363,-8379,13944,5219,-671,65508,-33673,-9269,-9103,-16473,-12181,-11749,-6831,105626,74252,-6587,-1181,-3989,-5284,-6300,-3716,2707651,173525,31309,22850,9251,873,9456,-1973,-894288,40118,2602025,-69536,107925,99273,-13412,2682,37896,-45466,7922,24031,-8094,12484,13240,-26125,6897,6157,-16968,5449,15756,-6160,3115,1743,difficult
76261,14274,2404,3908,2933,7745,5269,1165,500065,20025,-778,-2066,-1498,-5838,-3904,87,94219,72,-1591,-2828,-2251,-7079,-4505,-790,142542,27035,36803,5291,5825,1208,8012,4035,9369,49878,1854,-3160,-2165,-5398,-3296,-546,-405846,48323,-133173,-19953,26963,22843,-813,38394,-34949,-762,8119,-8451,-753,8076,-7990,-1241,8287,-6606,-601,12517,-11308,-877,4825,-4581,easy
229433,32361,8027,10954,14317,8870,12792,5790,404221,263530,15273,17852,16157,-32,-4394,2479,101255,1477,7111,-5821,-4011,-4099,-5312,-3475,309582,54283,290,-1449,2002,-1769,17110,10257,160468,7694,520,-6559,-12158,-5709,-3206,-3142,-302966,208327,-149114,-262053,52806,-46589,-8162,-6821,230,-23673,4372,-5110,-20168,6013,-14160,-4067,2330,-3940,-918,22422,-20316,-5954,13732,-13399,difficult
435526,109810,14485,17907,20149,14035,8945,11439,-259254,-78509,-9549,-17082,-16932,-12972,-7207,-10509,151067,107001,37243,-11059,-17825,-2156,1764,-8723,-416187,-72483,-1140,-16033,-17107,-11312,-6093,-10304,28856,-55513,-8589,-14323,-9157,-12256,-3657,-9593,410321,-567254,445043,185510,-179484,16970,46792,-38383,-7449,6023,-4974,1710,-893,718,7950,10816,-9156,-944,8971,-7857,2436,1786,-1581,711,easy
59022,36961,9040,5634,9924,7084,5745,4833,904140,-20184,-2442,13114,736,21,2563,4074,22186,128526,38493,11422,-6424,7164,12925,4700,1098467,38286,-6250,915,-8411,-4465,-1950,-2043,-32209,-21611,-4769,-2678,-6993,-1197,-1470,-3292,-881954,1076281,-1130676,148710,-90240,-59897,40935,-44743,1481,-1692,-10507,-3593,-7160,-1987,1418,7143,-11629,3268,10362,-14875,480,626,-6743,-1249,difficult
121474,17701,6679,6031,7335,7002,5817,3338,86578,-3080,156,7422,-2049,-3363,-3033,-1453,348047,134321,38570,35031,24293,12755,6062,9102,261073,45374,-5149,-3587,-3132,-322,6249,-649,1798653,92614,3884,15672,6166,6815,8309,2724,261469,-86974,1537580,137401,-88947,47240,38414,-43719,9033,27609,-38618,19259,26342,-27425,9298,16118,-13077,7137,9095,187,2060,10555,-9751,3373,easy
71661,41449,8412,5249,4782,11677,13580,6417,751514,116735,1741,5276,-1811,6293,-7823,6921,183935,116284,-3875,7877,4653,-1174,-4677,1385,396145,-12128,-764,5061,632,-9221,-10846,-5365,1106735,35734,15301,46402,9837,4035,-1927,4227,-567579,212210,710590,-451,-128412,47862,-5616,3111,16065,2601,-2816,41341,6464,-4021,9205,-7467,-8047,13256,3146,-6169,8919,-5536,-6750,9592,difficult
