delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
743188,242577,123113,48240,19556,23496,12305,10214,29012,-34974,-103401,-39107,-7531,-18213,-8461,-7970,308577,58517,-50368,-28702,11475,510,4605,3844,-719653,-216202,-105650,-32332,3712,-9586,-2346,-5358,154082,-45212,10682,-7579,41230,-768,5281,-1198,-513385,-216355,-112784,-44300,-13595,-17837,-8867,-5927,279565,-1028230,873735,-667467,93491,-274719,170990,-171143,53033,-55282,116332,-123466,10405,-3630,24753,-36721,19006,-7763,37518,-54825,18723,-10096,8818,-17069,13066,-6951,7627,-14148,11814,-9202,4160,-4729,easy
1006823,155642,17698,21127,17978,19320,30407,11107,-295180,-37906,22464,-3821,-3109,-4275,-19643,-8569,83465,64409,-7253,-5057,-8810,-10354,-24909,-3902,-1488,160735,20636,-12764,-829,-6673,-25908,-8226,1568692,-73996,142318,-1580,23568,20598,-18817,6894,-948071,-135962,8448,-15203,-16821,-16653,-26868,-9902,378645,-84953,1570180,-2516763,102315,96326,-234731,-61966,-29717,27889,121682,-133870,-1236,-7707,11184,-13623,-5701,7981,24397,-40389,-6079,3681,27271,-37251,-5266,-999,7091,-8051,4667,-4324,15120,-16796,difficult
851104,40627,10026,7453,13861,11021,7054,6791,-798171,-370,-5076,-5762,-13306,-9968,-6210,-6365,779615,8952,21029,53195,-1448,36314,11434,3646,-724209,-16833,-2182,-4644,-9512,-8705,-5885,-6146,183200,12214,-4023,-4452,-9375,-8212,-5698,-5843,-796766,3385,1190,-6498,-10352,-6684,-4228,-2832,1577786,-1503824,907409,-979966,9322,-25785,29047,-8829,26105,-23211,-1841,5213,58957,-57839,192,-2046,11858,-8064,137,-977,46282,-45019,493,1528,17644,-17319,187,1470,10011,-9792,303,3011,easy
549511,124551,34428,40636,17034,19179,14790,12621,-358049,-86181,-24028,-39847,-13140,-17707,-13645,-11752,-454164,-105434,-32204,-38839,-13980,-15071,-9076,-11078,-449035,-115960,-34161,-39705,-15817,-16954,-13156,-12217,3534,297801,51438,-21191,17637,-1271,-1703,4381,418033,44336,14557,-24711,75254,7181,3520,-1361,-96115,5129,452569,414499,-19253,-10526,413761,-253465,-8176,-1957,85599,-36881,1008,-866,18514,-3520,-840,-1837,33454,57617,2636,-1883,15683,8452,4569,-4080,11453,5223,674,-1139,16598,-5742,difficult
611580,121925,11674,20165,9760,4378,2906,1932,-419189,-32565,-4541,-14584,-6212,-760,716,151,-600493,-114174,-7583,-17510,-9103,-3806,-2450,-1672,-402630,-81608,3604,-13893,-7152,-37,-1875,-1043,-522336,-113355,-9107,-18072,-8226,-3444,-2246,-1250,-564074,-98025,-3173,-17252,-5919,-1727,-1046,1136,-181304,197863,-119706,-41738,-81609,32566,-31747,15330,-3042,11187,-12711,5934,-2926,3617,-4179,820,-2891,1951,-1074,2307,-3046,3769,-3407,1717,-3166,575,-371,1200,-1823,629,-207,2386,easy
859480,50328,18084,18964,16156,20695,17074,4822,-538867,-6476,-6236,-14962,-11762,-16478,-15327,-3451,-850917,-41582,-13111,-11673,-8925,-3906,-9069,9283,-395930,36287,35564,-6293,-9887,-13718,-12281,-2564,-839236,-38814,-14341,-14306,-14697,-16856,-15715,-3191,-432524,20392,-6078,-10632,-9099,1143,-7846,2015,-312050,454987,-443306,406712,-35106,77869,-75101,59206,-6875,48675,-49905,8263,3289,5380,-8013,3674,2837,-962,-4810,5598,12572,-9812,-3138,17999,6258,-3212,-3434,7869,12734,-11847,-627,5206,difficult
201673,51092,6748,3651,6635,6981,2429,1534,-186166,-45730,-632,-1097,-2905,-3024,-839,9,-30929,26003,-3345,-509,-6176,-5975,-1657,-960,-175760,-33724,-4464,-644,-4057,-3473,200,576,114578,-924,3831,2675,-1665,1119,77,2498,-187580,-36264,-2667,-1111,-2330,7203,96,469,155237,-144831,290338,-302158,71733,-59727,32800,-35340,-2713,-1119,8295,-6498,588,-135,3319,-3786,-3271,2119,2392,-665,-2951,2502,4592,6084,-818,1857,-123,19,-969,1536,1922,-2029,easy
136679,91170,11093,5166,5225,6254,2675,1767,-50279,69727,24205,456,2529,718,504,321,138814,-45908,-3245,-1486,-1983,-3059,-1331,-1319,215010,-73011,-8478,-3647,-3547,-2731,-2010,-1307,46832,57240,13372,6253,12035,18282,8768,2274,242328,-63407,-6213,1924,5709,4259,7985,4867,189093,76196,-168178,195496,-115635,-27103,130251,-120647,-27450,-5233,21850,-19585,-1942,-2161,9900,-4329,-4512,-1564,15582,-6326,-3777,328,21013,-14023,-1835,-679,10778,-783,-1640,12,3581,2593,difficult
1192779,199257,22770,27452,17303,22180,17076,15407,2115240,390304,31566,9819,-11570,14241,-7007,17085,264131,234587,-7825,33794,19971,46376,8720,4039,-221763,194842,116806,1450,1878,53556,15974,9167,-1075088,-196617,-21757,-25117,-15876,-19882,-16281,-15162,1213389,796407,241693,211733,20478,95818,45126,28700,-1851109,-485894,-853325,2288477,-155717,-39745,-391459,993024,-39391,124631,-138563,263450,23975,-32344,-26567,236850,31541,-18093,-17754,36354,32135,7180,-73438,115700,15727,7254,-32255,61407,-13046,5128,-24329,43862,easy
369887,49058,31250,7175,5796,12923,5481,2211,-310594,-27902,-29359,-4317,-2123,-10016,-4384,-821,-353053,-44257,-30105,-2331,3091,-3808,7019,-103,-329799,-34594,-15034,-4830,-1171,-8111,-2231,872,105057,10418,-25248,2940,31448,4486,2525,4208,820887,109234,-21489,30690,10720,16873,5108,10052,-42459,23254,434856,715830,-16355,9663,45012,98816,-746,15071,-10214,3759,1986,-2499,7770,27750,5214,-4262,32619,-20728,6208,-4303,12597,12387,11403,-9250,4756,2583,718,975,3336,5844,difficult
1023591,58060,19145,24818,8392,15048,4850,3736,-125508,36849,-2511,-17102,-2642,-10665,-2763,-1648,-811275,-23668,-14801,-21294,-2732,-12084,-4309,-3079,-920490,37633,-15419,-14318,5506,-11272,-966,-1959,-128732,-16888,-17510,-20247,1246,-12911,-2387,-393,-720246,-23684,-18656,-20528,-4490,-13804,-4048,-3190,-685767,-109215,791758,-591514,-60517,61301,-54521,-6796,-12290,-618,-2091,-1146,-4192,6976,-5929,-281,-90,8238,-4260,-5736,-1419,812,-1639,-893,-1546,3343,-1421,-1661,-1431,1120,1566,-2797,easy
337337,148771,22185,17435,7497,14521,20415,7082,396215,-53630,-5859,-8255,-1947,-5754,-17593,-3064,-241639,-137567,-20342,-7668,-5401,-10369,-15296,-1954,-15123,-56467,-11964,-10070,7190,-8918,-17961,-4550,335821,-5106,8242,-12267,4810,9073,-12045,6778,-164371,23910,-8393,3784,8879,153,-10806,8964,-637854,226516,350944,-500192,-83937,81100,51361,29016,-14483,8378,20206,-16635,587,-2402,-2197,16051,-3454,12591,-2380,4069,-4615,1451,17991,-8920,2297,-2665,5916,1239,1110,-2596,11328,2186,difficult
993228,104324,48814,21162,14317,13561,8245,5130,-947833,-92890,-46484,-18416,-13811,-12569,-7599,-4801,-881035,-90806,-41783,-19701,-11997,-11346,-7728,-4633,-505562,114713,-25612,5615,5168,19745,-2188,851,-930492,-97362,-46481,-17808,-13726,-10927,-7652,-3754,-952184,-97290,-46145,-18246,-8050,-10805,-5866,-2828,66798,375473,-424930,-21692,2084,205519,-212075,72,4701,16171,-20869,336,-1285,25316,-23423,-438,1814,17165,-18894,5676,1223,31091,-30672,122,-129,5540,-5464,1786,168,5484,-4605,926,easy
458581,74310,19571,8340,6260,6611,4173,4210,729618,85973,-8788,31172,6328,2449,128,1092,-404447,-28465,20,586,-3248,2989,1938,1141,985421,18995,8636,-2443,5754,3265,2309,-903,-426095,397,17535,7558,289,2415,-137,-2133,1063271,97436,-15793,-3442,7501,5403,10127,1487,-1134065,1389868,-1411516,1489366,-114438,47460,-18598,97039,8808,8616,8899,-33328,-30586,-3029,10001,-11000,-9576,9002,-5465,7212,540,276,-850,2988,1810,371,-2446,10264,49,-2044,-1230,3620,difficult
863852,101951,14074,7045,12086,7640,6291,2610,907264,16211,1930,18609,10379,10296,2248,2586,-7218,5871,13936,456,-3969,-4419,-2085,387,140065,122412,41442,34823,5689,15781,564,1168,-783031,-74290,-5394,-3180,-6364,-4906,-3930,-2215,129836,86822,7201,1436,-3343,10762,-2997,-1204,-914482,147283,-923096,912867,-10340,116541,-196702,161112,12006,27506,-46836,12595,-18153,34367,-38003,4616,-14348,9658,-12053,3021,-14715,20200,-20687,15668,-4333,2649,-4494,933,-2199,781,-3383,1011,easy
1023793,78005,51624,19872,11148,21359,19917,6682,-764816,-36280,-48118,-18980,-10080,-18546,-17281,-5252,-305258,200012,-21631,-8846,-1938,-12587,-3180,3372,-602496,-45831,-40750,-15079,-6474,-17684,-13852,-5444,227808,106094,20982,10958,-1701,-778,8085,9697,609157,130057,79068,21756,16196,-1425,-314,8571,459558,-297238,830304,381349,236292,-245843,151925,23963,26487,-19119,61732,58086,10134,-6233,26037,10798,8142,-4536,4773,17897,5959,-5097,16906,-647,14101,-10672,21937,-8399,8624,-8816,15141,-1126,difficult
204987,29546,4368,9194,4419,5574,2644,2030,373032,54999,2968,-3281,1993,-2300,-1335,-1551,-160008,-19646,7068,-85,422,-1243,-844,-29,-49001,88995,5934,-6325,-25,115,-522,-420,1150147,211070,9960,41552,8566,14933,12169,4664,-122648,43373,26899,19262,22400,40925,12197,7755,-533040,111007,1199148,-1272795,-74645,108641,122075,-167697,4100,-1134,4026,16939,3196,-6240,47877,-22290,-1571,-447,8591,13834,1057,1358,14818,25992,491,322,12691,28,1522,-391,5084,3091,easy
1729568,178292,144635,184017,102731,85857,67374,34348,-233214,-42795,-30648,-158672,-87371,-60119,-27554,-21728,-1118091,95612,-90667,-168214,-83507,-58267,-41873,-27471,-1407573,-23160,-108549,-164062,-89460,-70823,-47903,-28735,-479395,-141074,-128708,-181572,-97397,-80648,-63655,-30571,-249711,-99848,-134468,-134065,-31346,-65028,-44780,-30038,-884877,-289482,928178,229684,138407,-118772,-117914,41226,-60019,-17882,-20159,-5760,-9542,4152,-17510,47507,3864,-5953,-7937,66051,1852,-12556,-9825,15620,-14319,-6030,-15752,18875,-5743,-1264,-1836,533,difficult
1148436,163435,68851,31514,38553,23851,23508,12668,-849416,-96948,-50638,-24340,-24234,-20530,-21986,-11577,-1102547,-156104,-62480,-28217,-33927,-18920,-20323,-10070,-1058549,-60497,-56004,-27993,-35336,-19603,-20305,-9920,-1092576,-127181,-56529,-28981,-35237,-18742,-21065,-10459,-1051527,-125710,-59853,-27097,-30867,-19975,-20172,-10567,-253131,43998,-34027,41049,-59156,95607,-66684,1471,-11842,6476,-525,-3324,-3877,224,-988,1884,-9693,-1409,99,4370,1610,-683,861,-1233,1663,18,-760,893,1507,150,-539,-108,easy
1305285,89693,16952,25270,8503,6607,4203,2268,-1221245,-76449,-1284,-23105,-4759,-3810,-3229,-690,-1172879,-77910,-12839,-20753,-6576,-4410,-848,-149,-1219471,-74072,-15010,-23156,-7185,-4498,-1445,-601,-1128229,-47971,-14217,-22026,-5479,-1564,-2050,148,-1301450,-86816,-14629,-23081,-1907,-899,-2383,-636,48366,-46592,91242,-173221,-1461,3838,26101,-38845,-11555,-2171,793,-412,2352,-2403,1130,-1055,-1817,-609,1706,3572,-600,-88,2934,665,2381,-597,-605,-333,541,-452,749,-784,difficult
321112,25431,11241,9544,9117,9623,4455,2799,451286,202742,40167,50502,5977,1065,8287,5013,-238579,9955,-8178,-7107,221,-3701,-3412,-807,-303616,-8448,-6197,-4396,-6587,-8167,-2917,-1264,-255849,10374,6427,2462,-5774,-3460,-2564,-1112,-200963,-14510,-9029,-7896,-7965,-9015,-4230,-2504,-689865,-65037,47767,54886,-192787,-18403,18822,-24884,-48345,1981,12624,-15456,-57609,2711,6858,-10358,-5756,-6808,813,-2191,-4766,-4466,4707,-5555,-11699,495,353,-1666,-5820,-457,152,-1392,easy
331668,73842,11598,10406,12437,14497,10037,4747,29309,24506,2073,-4145,-7397,10453,80,99,-280952,-56063,-9086,-3050,-10489,-10350,-8648,-2823,-316714,-48719,-9029,-8676,-10856,-13599,-9562,-4622,-243140,-54321,-10622,-8523,-11399,-13688,-9430,-4499,-281130,-42671,7619,-34,-4434,-11186,-6823,-2841,-310261,-35762,73574,-37990,-80569,7344,-5602,11650,-11159,57,-1593,18241,1095,-5626,153,8489,-3092,-367,-543,6965,-20803,-3249,-89,2502,-8728,-914,132,2607,-2922,-1799,123,1658,difficult
748749,66233,10049,23491,8206,11660,11532,6996,11950,161999,-598,-8643,43488,11066,9570,4249,-138113,-5011,-4957,-9930,-257,-7294,-6602,-3741,-570168,133583,467,-13967,-3180,-6940,-6860,-5128,-651272,-62784,-8592,-23179,-7473,-10682,-11118,-6427,-297222,-13758,-1548,10444,-4586,-7029,-1384,-5796,-150063,-432055,-81104,354050,-167010,138594,-196367,49026,-4359,5424,-9059,7044,-1287,-4037,-9212,33623,-43745,-2923,-4293,2887,-18360,354,-3742,3653,-16172,-258,-4258,9734,-7990,-1387,-1299,631,easy
292005,110508,3702,10347,11760,16804,8499,4307,-232330,-56034,16838,-1838,-9440,-15214,-6045,-512,-274856,-102675,-2638,-8624,-8686,-13039,-5642,-3634,-41880,-88046,349,-6751,-10262,-14682,-7439,-3981,-176998,-69727,40550,-5078,1799,-11719,-5871,-3441,337871,-75076,7497,-3906,-7448,-13187,-7211,-2719,-42526,232976,-135118,514869,-46641,14629,18319,-5349,-19476,2987,40201,-33053,-6786,1873,1673,1172,754,-1576,12061,-9247,2175,-1643,2963,-1468,403,-1797,1568,-1340,-3122,-347,540,722,difficult
1750065,202933,29230,37701,21639,19799,9766,6904,-1031125,196999,114694,-25514,-4750,1402,6564,8075,-1369417,-175535,-15427,-32162,-17273,-18140,-8609,-6368,-1629057,-190520,-8157,-32939,-16344,-17769,-6251,-5068,-344973,27830,5166,-28079,-11247,-12896,-6711,-3090,-1686844,-185573,-12343,-34954,-19464,-17219,-8914,-6427,-338292,-259640,1284084,-1341871,-372534,-14985,218350,-213403,-130121,7270,13323,-17509,-6648,-777,4860,-6875,-12523,929,5097,-8217,-19542,371,4873,-4323,-15173,2358,-460,-2203,-14443,1300,1978,-3337,easy
110549,33561,3539,5155,4388,4104,2672,2099,135562,107672,24444,-1502,6954,2706,-146,-46,204421,88782,18811,20350,-1687,18666,4921,13847,44000,20831,13814,-1744,2231,2299,1526,87,595299,8919,21487,-393,21163,9438,10685,6234,690905,170945,6665,13276,4016,4247,4085,1811,68859,-160421,551299,95606,-18890,-67951,-11912,162026,-5633,-4997,7673,-14822,21852,-22094,1351,13669,-8641,3918,18932,-17147,15960,-16367,7139,-5191,5067,-3395,9159,-6600,13893,-13760,6147,-4423,difficult
578542,298960,58853,40870,19806,13358,7296,10380,-393190,-219767,-56015,-36978,-14289,-7244,-796,-6852,-428615,-296213,-58410,-39420,-19309,-12768,-6547,-9926,1268569,-26590,-8399,-10641,2894,25014,10339,-5055,-326286,-176370,-52394,-32137,-14844,-5204,-4675,-7048,195071,-196413,-11048,34773,51743,5146,2280,2717,-35425,1697184,-1594855,521357,-76446,269623,-149780,-20043,-2395,50011,-43995,41346,-2442,28779,-21496,66910,-5020,22203,-17738,66587,-5524,37782,-30218,10350,-5751,16886,-15014,6955,-3074,4871,-1993,9765,easy
84299,24870,6926,1871,3690,3639,1973,1967,-69464,-17762,-5271,431,-1562,1629,1549,759,34318,40690,-90,5482,-172,2100,728,-389,-52921,37858,-5103,1736,-1592,2938,2924,948,35586,34856,-2663,916,13861,-460,1678,1181,344639,-9255,-2653,6813,4821,6155,2026,6699,103782,-87239,88507,309053,58452,-2832,-3002,-44111,5181,-5013,2440,10,5051,-3746,-820,5897,1390,-1420,15453,-9040,471,838,-3398,6615,-821,2196,-1246,348,-1148,1337,233,5518,difficult
1021421,322166,51751,17609,11547,14704,4328,7086,796352,-77012,-29296,-7194,13381,15767,3285,18397,-858450,-188586,-34624,-2357,12462,2771,4756,9764,-249085,-159120,-47231,-13407,7355,11903,9756,4837,-50528,-41644,-20164,554,14293,6343,10899,2738,-699646,-318611,-50642,-16949,-10658,-12985,-3801,-6590,-1654802,609365,198557,-649118,-111574,29466,117476,-276967,-5328,-12607,27067,-30478,4837,-11050,13961,-17503,-919,-5107,6938,-24951,-12996,9132,-5560,-19328,1471,5000,1143,-14700,-8633,-4927,-2099,-9328,easy
836839,123479,40288,12629,16386,13867,14363,12948,-198262,174414,62590,16410,-3695,-145,24564,1386,25196,259477,10493,41333,21846,10220,-5084,-131,-724544,-34493,-34971,-8367,-13813,-10909,-12554,-11978,-711981,-107241,-38901,-11475,-12690,-8464,-10379,-10809,60033,579,-26802,7295,-7890,10920,-4998,-3789,223458,-749740,12563,772014,85063,-293970,-72748,107820,-52097,-45464,-3930,12099,24923,-49700,-3108,18770,25541,-35659,1123,4800,10365,-21129,2445,19384,-29648,-7470,2175,5381,-1517,-11847,1169,7020,difficult
1185012,373963,61428,41944,21596,38694,22667,26532,-283730,603597,262231,2401,10501,23153,931,-2459,-1150602,-366157,-51266,-34958,-19393,-37411,-21425,-25539,-882819,-240402,-2076,-27391,4892,-32768,-17828,-23725,-876598,-365974,-53475,-40171,-17878,-35566,-22157,-25058,-382903,-114629,3682,-39211,-13856,-28245,-16689,-23036,-866872,267783,6221,493695,-969754,125755,-125572,251345,-313497,49190,-51399,57157,-37359,7567,-12780,960,-29894,24285,-22770,4022,-60564,4643,-2798,7321,-22356,3597,-4329,5468,-23080,1814,-1333,2022,easy
477885,169790,14872,11817,16740,13119,5338,6768,-233787,-6073,-4301,-3896,-9067,-6582,-1284,-4015,-373891,-115222,-13688,-5185,-12012,7821,14497,-2920,-207339,-96799,1739,-700,-13675,1188,-754,-4309,-220009,-147544,-4612,-767,-9215,-9996,-4656,-5849,906717,-6621,-6616,-8468,-12393,-3283,-4057,-4790,-140104,166552,-12670,1126726,-109149,18423,-50745,140923,-9387,15427,-6351,-2004,-1289,4485,-67,-7701,-2945,-1663,4460,-3178,14403,-6633,-11184,6713,15781,-15251,-3902,599,1095,-1389,-1540,1059,difficult
740459,36694,31953,7840,6588,5781,2944,1245,1011216,921579,189495,8329,8217,18552,11578,8628,-698297,-15668,-27245,-4113,-2600,1186,-486,126,-720703,-26175,-30639,-5295,-4690,3277,-1849,451,-563837,59115,-27549,-5876,-2287,1533,687,129,-574831,-1009,-14121,-2006,-2832,-1371,-337,-102,-1709513,-22406,156866,-10994,-937247,-10507,85290,-60124,-216740,-3394,3090,13428,-12442,-1182,-581,3870,-10817,-2090,2403,-545,-17366,2091,-1744,-2904,-12064,-1363,2536,-1024,-8502,325,-322,-231,easy
350049,44286,10777,4698,5620,6303,3051,1500,-191136,220836,5547,1289,12280,16376,15669,9074,-56483,-31827,-8493,-1995,-3384,-2297,-1054,931,745045,13962,24479,7039,4372,4986,5978,3154,-213750,-33324,-2354,-2051,-1443,-5484,-1897,-502,-264883,-33831,-1487,-3416,2352,1694,-397,1764,134653,801528,-958795,-51133,-252663,45789,-47286,-507,-14040,32972,-26833,867,-3284,9034,-9090,-1365,-15664,7756,-5815,3795,-18673,7283,-10470,7178,-16723,7032,-7875,1500,-8143,2223,-3656,2266,difficult
