delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
47371,24609,6831,10308,13024,31650,322290,165188,29712,24871,16787,35514,-316399,-142285,-20506,-131,-5700,47790,-185867,-107261,-25600,-15851,9237,-9572,-240537,-144977,-26094,-21939,-10969,-31063,-313680,-149455,-20660,-14290,-5972,-11676,-318112,-158915,-21544,-20605,-5413,-14800,difficult
162909,35260,26802,10550,8440,13846,865391,133702,15575,8147,22124,30122,-802871,-110417,14901,-1763,-10324,-25316,-796127,-130440,-12563,-6479,-19995,-28671,-827010,-72600,65743,4685,-12862,14641,-802061,-113788,-13247,3234,-19605,-24967,-284343,-64965,1300,12339,-5635,-17066,easy
360898,61173,19606,15503,16072,22681,355402,130461,29480,10874,16494,36605,680350,43484,4657,-6055,-9791,13528,-160028,-106531,-6300,11952,2166,-10589,111708,-91321,-5902,25719,-1021,-24243,-263252,-121475,-23292,-9650,3574,-19658,-341298,-70596,-18533,1180,2964,-28657,difficult
219267,70933,16457,8584,8966,38158,534046,41832,30434,8459,9453,36525,-517831,7410,-15514,-6794,-646,27608,-50491,2844,-13508,-152,2827,-1805,-513801,9359,-21287,17513,503,-3953,-505163,-18747,-25306,-7414,-6086,-28862,13393,144637,5730,-2527,966,15179,easy
401137,16614,5766,10214,16355,31013,357564,94135,34819,15370,15544,39931,1448438,-80633,-25286,-10516,11257,26881,-338901,-82768,-30509,2923,-7926,4672,-352512,-59480,-25119,-1330,24356,-7712,-279636,-81191,-31560,-5591,-9800,-34175,-259522,-83532,-32790,-11266,-13831,-34256,difficult
109497,39200,13818,20069,20446,14683,81448,106075,13963,10986,10048,19135,-33837,-88905,-11441,-4679,-6869,-7053,187485,-13692,19506,47585,17783,-480,39093,-82939,-1776,-3192,-5779,-14820,-80100,-64484,-8762,3864,11061,2614,27603,-84356,1747,1836,35796,-2522,easy
132636,24408,10796,20277,13876,27773,252206,22624,9723,12391,11163,23437,-237270,-7312,-4209,10268,-2642,15651,-174210,2573,-389,10654,1817,-7733,-240518,-5213,-6930,6002,716,1730,142569,9795,-4464,9408,8360,5228,-88419,9077,21358,3097,5314,6804,difficult
149579,22927,12390,8715,8699,10028,837196,49063,14687,17039,30202,44120,-747824,-40035,-13544,-15667,-27713,-40638,-697384,-38136,425,-880,-22653,-34380,-819229,-28334,6515,-9808,-9649,-25270,-344371,203,-10288,-6987,-24834,-34768,-829275,-24376,5406,-8280,-22667,-35404,easy
13303,24977,11723,15265,11761,27768,425090,80524,20394,3312,14955,32934,-410313,-63444,-5581,10596,-691,16601,-402266,-1562,-84,11930,-3775,-11940,-415972,-75218,-8867,1087,-4771,-706,-408740,-71997,-12261,29563,1612,-14751,-421646,-65515,-16561,6589,-8346,-15034,difficult
81773,26855,5182,6984,11163,17586,276965,43349,9461,12683,7315,19885,-230984,-31395,-623,-10567,-2096,-10557,-251221,-21743,-6729,-1838,22545,6801,-272363,-27834,-7874,-4759,4692,20711,-245200,-22545,-8841,-7022,-2739,-14579,23807,21049,2674,-4307,-3162,-13871,easy
188530,45690,8345,9445,7977,14123,232888,38222,8882,13647,7045,21250,-149286,95829,-664,-1075,2271,-407,76145,-22479,-7245,-3192,2686,-13526,39504,-17906,2273,-5550,-5587,-12002,25112,11918,4709,-2556,4084,-17364,-213264,-30020,-1758,-8639,1205,7663,difficult
166369,37285,11957,19722,11618,24062,101348,31280,14922,4517,7069,12204,-93242,-9681,-994,29189,4259,21853,43879,53459,-9280,179,25115,13487,-85858,-7957,-8910,9445,-2641,-1090,-39639,-12869,-9642,11770,-5035,1610,499966,7073,14002,25441,1048,23432,easy
9510,12632,11692,7898,10462,19842,153613,51684,20317,8478,29447,29765,-148143,-40592,14000,-5517,-11644,-13440,-130697,-35072,-16766,-947,-20844,-12620,-143505,-37654,-13331,6475,-19908,-14408,-150405,-45234,-11011,768,-17087,6569,-147767,-36710,-16015,-3679,-25444,-15716,difficult
51792,38575,5492,5757,7113,16410,165343,26805,4565,11414,8576,26212,-161468,-21587,4227,-2200,-2505,636,-112437,73438,4812,-3341,3451,-10109,-155522,-16046,-3831,-8092,-578,-10060,-97866,36802,-55,-6147,-1255,-18721,-40463,-13755,-516,-8507,-6430,-10757,easy
140655,41036,7449,6674,8085,12978,216497,58113,8173,10714,12118,16693,-144481,-41283,-4609,-3923,-6277,-11922,-134472,-22494,-5967,371,-8616,-7188,-193785,-14913,-6570,-3573,5010,463,161136,-7278,15625,-5317,-602,14178,-67608,584,-2100,-7756,-9682,-14105,difficult
65795,22753,27965,38824,18004,22365,512583,65810,34450,20233,17917,22130,-311727,-44291,-33261,-11715,-12682,-17932,-418790,-20450,33073,56854,-6644,2176,-501949,-37824,-5316,-976,8900,11272,-501742,-55032,-6820,5658,2960,16738,-499731,-57689,-20102,43133,7901,-11078,easy
644440,24758,11226,9469,6811,9112,170102,10729,11116,45759,14221,32711,-37747,25046,-564,-38948,-10660,-25753,1283769,22726,17942,-34885,1536,-17969,159712,-2935,-1548,-40251,-6870,-27156,73120,26098,-7716,-41866,-10887,-21426,892837,-790,-7562,-25502,-10169,-25690,difficult
136769,31494,14391,21878,20687,23454,7836,28325,14353,37665,11599,14670,417324,1032,6704,-19678,-1653,34515,72341,4643,-4389,-4382,3178,16858,-4379,7348,16541,10559,-704,4403,97953,15934,-8263,-33049,50402,-3178,61424,-13110,-10405,-32383,-5782,-8679,easy
262729,25526,6365,15732,11130,15044,60574,21931,12088,17602,15933,27017,-30625,12968,-8248,-13174,797,-5169,-46864,8591,-4349,690,-13669,-19024,494706,429,-8322,17300,-6055,-14765,-54633,-9788,-3768,-11182,-8426,-11853,648193,5773,-3928,-2984,3340,-9052,difficult
11215,16314,5711,10529,12650,25085,66965,31260,11152,15461,8280,20299,-57401,-20833,-7815,1108,-4484,5191,-34843,10607,2900,-7504,29053,40289,-64613,-29771,-5312,-12307,-6101,-15955,-56104,-15295,-8232,-4482,6835,-3420,-65788,-19439,-8747,-1476,-3454,-2177,easy
151555,27871,6250,7911,8293,12201,299819,102387,7351,15537,15312,38178,-16465,-84269,-1356,-10883,-13270,-31709,-160549,-70085,-4098,-14722,-12635,-33419,-296732,-99766,-3921,-15020,-10599,-35490,-249077,-51414,9056,919,6104,-17008,-18499,-67047,-5188,1578,-4693,-12257,difficult
16733,34263,11856,8494,11526,34032,189081,60652,16436,8126,19469,21177,-177261,-51084,-14627,-1339,-7607,13765,-151929,-9840,13038,5083,-9414,12239,-174980,-18190,-2538,-3602,-3486,39409,-173525,-45259,-8771,-1521,-9381,6069,-184046,-7572,-10003,3217,-9828,-7207,easy
108621,32998,17217,12535,12236,24445,15445,21317,3222,2748,7831,27383,473400,62093,6974,7901,11444,27527,-9198,2951,59931,27696,10124,2002,-4366,-15999,-1026,1731,-2418,-23119,-10871,24324,5850,12985,9442,-1223,16916,-14963,-1756,-1380,-6566,-19876,difficult
481436,125137,25086,22980,19198,25222,258957,147772,86381,35621,14565,32016,1389101,-127917,-75533,-7466,15859,-23,-166703,-2992,-45510,-13337,-4549,-7121,-202813,-132840,-72287,-28134,-7559,-12254,-235759,-108569,-69215,-1559,10355,-11079,328569,259142,-43932,-12711,9060,-3495,easy
33673,10398,26653,23370,26399,24314,72256,20935,5145,4679,5306,14693,50673,-2436,9764,848,8939,712,-62881,-16263,15317,23668,7068,11659,-53532,-6304,30839,-521,27382,17584,-59883,-13201,8146,35765,6936,10249,-67290,-14480,43473,33696,55142,7902,difficult
75178,42615,14503,15249,8559,17687,560268,92417,71827,33016,22356,35058,-553917,-73622,-65613,3596,-12161,-999,-446207,-60917,-64305,-12775,-10561,-16294,-470455,-80658,-64450,-31679,-19455,-29445,-515385,-62335,-69629,-30039,-13401,-30779,-439488,28523,-22623,-17939,-13409,-9340,easy
29245,31982,23510,21113,15120,26472,12219,22287,9914,9104,13343,48369,83697,20077,-6145,-8199,-12163,-42682,2664,-13776,4553,22661,-483,-25347,-11046,-1973,23381,22924,185,-16789,-8704,13627,11105,13479,1351,-12566,18517,30522,35087,9178,19995,-12100,difficult
298079,87631,21322,22772,13096,18756,169884,26649,12985,15268,17619,24077,-119848,16713,-9767,-4238,-14067,-14185,-167620,-1174,6817,24590,-3981,-8081,744621,84494,43521,28195,-8164,2914,-79067,39562,2055,-2579,-13055,-16425,262888,165317,-942,-8447,16654,9172,easy
17739,18601,29037,55311,12874,23261,78948,27426,4293,2292,3789,6145,-30485,-5815,16104,30702,4842,12994,-70546,-2481,11203,141757,1237,8671,-77029,-12941,55647,20858,3733,12847,-70520,-15499,11763,15491,22476,40327,-57467,-7388,29004,56287,13136,10741,difficult
46014,27507,5247,6230,4722,16012,139879,32209,4203,1498,2532,27121,-68036,25663,7901,18042,3189,-4143,-136228,-30353,-3500,-138,1662,-24146,-123205,-17958,-359,3200,2408,-20021,-131236,-11883,2561,1421,2520,11223,-10622,11021,-1382,1136,1170,-18456,easy
201787,37167,12679,9261,10469,31287,255565,55953,17839,8937,19872,28658,-248604,-42897,-13676,5583,-7592,10051,-88529,-2456,-12740,-6428,-16667,-6138,137774,11728,18210,8518,-665,40224,-250133,-52851,-15705,-6581,-15603,-22557,180601,-7456,-1889,526,-6489,-8435,difficult
81898,21678,6258,7783,18882,11856,88786,34415,17428,23451,13587,20569,42158,3651,-11149,-22123,-3563,-17230,38793,-2644,-12234,1395,39754,13384,-72558,-21359,-10779,-21611,-5107,-8295,-17967,-29168,-17086,-23236,-12459,-19741,-24864,-14164,-4601,-12766,7848,-11685,easy
116054,23865,27625,10644,15508,21804,8497,18433,87506,64562,32053,17839,371278,45855,-48430,-55355,-19110,8745,43566,-978,-77992,-60217,-26736,-13113,-5339,-8429,-66784,-44679,-13806,10499,-4306,-6175,-76084,-53460,-16158,13258,132588,-3113,-30115,-55879,-6915,435,difficult
375898,115739,16162,7843,14092,23556,714440,30495,6605,2659,6745,10675,684741,470313,46119,16193,12677,25138,-618653,-4919,4568,7307,22926,23707,-692467,-1088,-3252,2075,-241,15961,-361236,-17553,264,934,3334,-1126,-705094,-20535,87,-589,-1963,725,easy
95811,32207,18499,23054,13834,17805,205021,19276,8828,14918,6901,29844,-97811,53227,26899,5609,24167,-11146,15735,-1950,-2712,6324,6209,-7061,-197424,-12048,25027,28739,5051,-3468,-132661,26811,6055,13095,4618,-16589,-133888,-1384,-6912,-13086,-5379,-21933,difficult
94218,31178,4469,10952,7396,13636,73820,18740,5424,6193,3683,13536,46610,6947,-4205,125,952,-9153,125924,65945,5657,27422,15233,27856,-57035,-15757,-4013,-3753,-1844,-9302,6864,14930,433,2656,3440,-4549,-20371,-9874,-2645,-2656,785,-4354,easy
198166,35663,9927,8027,7157,14829,25011,15030,18599,6993,11441,26207,650020,100241,-2026,2688,2486,-21,50560,15586,-771,3528,-4074,-12997,121841,-4658,-6450,6763,-1642,1858,60607,2872,-17711,-3343,-8279,-22138,-17254,-10874,-16403,-4468,-9911,-23594,difficult
57768,25458,8281,6567,8291,8133,313101,61638,12281,6676,8272,16498,-302756,-57739,-6080,-486,-3758,-14157,-307061,-25105,-3937,1166,15096,1189,-265473,-36132,-2472,-4307,-5561,-11209,-252554,-38809,-4521,-3138,-4763,-12143,-148822,-23115,-2988,6222,-918,-5506,easy
21690,18620,14328,15113,10255,19055,15572,19991,12175,15694,5966,46150,-11126,-8526,-3268,-8396,2161,-15273,5780,3109,-8537,-10575,-3993,-41135,42362,-1454,-2256,-7448,378,-31589,7228,-4227,13869,20068,22953,-28252,-13653,4243,10957,3446,-54,-19227,difficult
40647,29720,21008,25170,11470,19222,296759,44983,6898,12028,11720,25811,-201687,-23028,-2418,-7987,-7893,-17075,-275314,-12053,38779,47709,13121,18887,-293976,-11045,8353,39060,-2345,-3079,-287422,-22260,18687,-6477,2777,-10191,-222162,-7930,7150,-6594,-6910,-21487,easy
150692,22797,13139,9204,11443,16407,235174,77203,22316,14686,12000,27161,-224384,-75181,-17159,-13769,-5016,-15539,136859,-17357,-10573,-1067,10119,2919,-227847,-37883,4172,-5341,-3001,-8858,114210,-73963,-18205,-10693,-6673,-20033,-221249,-67647,-4120,3461,1786,-12261,difficult
17396,11474,15948,8468,23052,32254,202944,37568,7647,12990,11870,24642,-181765,-13619,4161,-477,34003,8683,-190343,-31918,9910,-5765,-1401,9371,-187135,-34052,-1532,-8588,-5526,-4805,-182551,-28044,3874,-4142,14826,8384,-185948,-22838,25090,-3638,14008,16426,easy
79398,19513,5698,9287,5677,10865,527843,253172,53211,24335,24334,29272,-412794,-211064,-50021,-15594,-17562,-23175,-505862,-240021,-51938,-19261,-21472,-22865,-514026,-236577,-50517,-21275,-14223,-4037,-507741,-235338,-35837,4021,-18062,-15901,-301800,-245294,-49253,-23132,-21966,-26055,difficult
266513,38530,17101,17823,11008,20800,27134,18407,4079,3777,3803,6253,634957,4549,1116,4659,8445,-2042,-8382,45603,13515,13987,9910,18659,-1390,18826,13536,28730,14702,5868,-19005,-1004,38633,13756,-884,21763,590713,32639,-1690,9096,3853,28486,easy
48321,25804,17039,16318,8572,15614,150477,43128,13362,10949,6025,13120,43523,38,-11339,2284,1006,-9228,-133580,-2622,36953,-4021,3352,5328,-132128,-19262,-1347,22735,1034,15315,-144635,-29395,-2814,13154,2638,-5296,-143959,-35381,-3066,-7308,4706,6353,difficult
497801,86177,12873,14789,17200,21518,182135,117176,9392,13093,15011,19724,1710915,150863,6319,10173,36129,14179,-34615,-103140,-1638,-11234,-5291,-15413,-72108,-76925,-3426,-7441,-12972,-13191,-125383,-108284,13201,23226,4762,7136,99519,-17509,2950,-6246,-11682,16258,easy
71668,33290,12002,10679,4743,14855,400707,106905,26277,23739,13531,20229,-270038,-45441,-16561,-17803,-12690,-12199,-367057,-66498,-23668,-2525,-9565,-5154,-325679,-67564,-13651,-20048,-8777,-8307,-390719,-97716,-18315,-5517,-4540,12253,-291700,-90856,822,-19408,-8368,-13464,difficult
472608,73439,21292,17049,12577,16155,169388,79673,14636,7916,12968,14631,-2216,120257,-4316,-920,-2108,5943,-34444,-67369,-10340,-1685,-11120,-7984,1281287,59925,66166,45189,23222,-2510,436982,-67881,-3833,9099,-464,23976,-165509,-76104,-14398,-6020,-11486,-11807,easy
246636,40822,12081,21215,21098,23701,311129,42070,5135,11953,17057,17362,600043,75183,3206,24693,17679,23046,-120221,-2874,17158,75,-7724,-932,-307912,-26554,20616,16678,-3911,6020,-307036,-19500,-4260,15733,25426,11398,-187341,-32493,-1989,-10869,-11263,-7838,difficult
355076,51503,23909,22145,26222,21896,101168,43669,10054,4093,3288,8468,666376,-20501,-6450,-1104,-645,-850,194194,35290,1159,2040,19665,43723,166634,-3721,-7464,33586,33344,7183,-76752,-11347,39749,30270,51932,12969,319087,39448,42282,25467,10376,4114,easy
179711,46731,5383,19855,11883,14675,43356,8906,3924,4213,5672,7259,93521,107323,3345,5540,14613,10526,710,5503,-1096,489,-2042,-1502,185901,20602,-2102,31864,19905,16189,254433,-2594,-786,1504,-864,3840,147211,58293,7934,38812,-559,8029,difficult
35369,27663,11236,11945,10625,17501,716238,71344,9035,6717,6334,5856,-676520,-64492,-8042,-4022,-5911,-3679,-652725,5751,17013,14319,15770,7208,-705858,-51813,1736,7287,3777,18659,-707058,-67379,-5101,4828,1318,16762,-662186,-40470,5400,3730,6500,19277,easy
64567,19825,5658,6416,8296,27890,162925,40054,6544,10897,4868,16697,-42546,-7690,-3412,-9805,1849,-10293,-149852,-35646,-5343,-2666,3923,9649,-155990,-21119,8963,-3093,6146,61574,-155548,-20247,-3917,2573,4811,6539,12144,-16444,-719,-9412,412,-11502,difficult
308782,100122,44238,57614,38986,27554,227081,104448,46880,27980,26945,25052,-224614,-87483,-44999,-23154,-20227,525,-35325,21412,-20597,-20364,-9449,28080,42876,-66872,-13136,75822,-2163,-7033,161491,-40534,-44721,-22476,-21110,-22135,464079,151846,110242,138342,113155,13071,easy
51537,12282,4544,7334,9330,16566,513896,81154,24330,15423,13796,34315,-347137,-58240,-20304,-10236,-10676,-23584,-508555,-67738,-17434,-11790,2276,-14790,-466560,-75499,-18339,3454,-6934,2656,-498248,-77564,-22608,-9018,4730,-24249,-491294,-65319,-20245,-12855,-11727,-28778,difficult
407716,54229,7826,7680,12825,25670,478569,83980,11662,12705,13235,18548,89089,-6364,-2177,-3819,-4507,29149,-55734,-17462,-5347,-7516,-8217,-11727,-361281,-46810,-10481,-8051,-9641,-13609,213774,-22034,-6643,-256,6960,33313,-240113,-56083,5467,-5481,13356,-1518,easy
222113,25330,21084,11148,12581,24269,98475,21222,8639,8940,13116,18214,-56584,4894,4515,-2631,-5007,33168,132935,-13678,5844,-3190,-996,-14910,649171,19415,8828,17268,62,4674,-90896,-1585,37652,-4312,-2667,-1279,-16437,11492,5386,3905,5932,8621,difficult
23963,31238,11975,45538,8832,18010,249771,24988,4918,8413,7315,6621,-228926,-600,3467,65996,7116,23411,-244478,-16609,1022,54249,3825,11625,-244505,13594,21494,26283,5906,12778,-240970,25780,8910,37240,-3470,12825,-170160,9085,392,1859,-5791,-3695,easy
306761,27894,6255,10378,11293,11743,125226,12648,7543,2643,3865,6652,664117,46250,1770,12286,13108,1073,473267,22713,1409,8841,22067,16603,-118478,-10931,-4709,1565,844,-2475,-119326,-1121,2476,15432,1260,7647,8093,19320,-7388,549,-138,2609,difficult
153419,49204,12880,12437,11638,20305,257355,49353,7604,11581,18266,26676,-222304,420,18943,-711,662,17767,-244710,-33755,3080,-3561,-3654,-11084,-237895,-36073,-4137,-7375,-14479,-19302,380665,79725,861,-745,-4034,-10849,-195438,-11060,7632,16672,-11637,-8386,easy
342307,79607,15422,7227,12417,10884,21507,38988,9139,1584,5381,22512,242729,122526,25126,10897,29315,-2040,-14505,-33662,883,3911,1838,-13155,901922,131007,18392,7653,10533,-6683,236926,-8389,-6494,2877,-3253,-18131,236926,-8389,-6494,2877,-3253,-18131,difficult
78662,54071,35042,24322,14580,21778,283662,108644,26429,9659,17701,18558,-83315,-94378,-8728,-1882,1493,14517,-129707,34497,-9481,12904,-6263,-1795,-272140,-73761,8367,-709,503,-2000,-269851,-63241,26198,50944,-6918,9316,-269985,-75983,26709,12058,-4422,-3936,easy
26443,27008,10424,12536,6370,11189,630393,68167,14082,6282,13488,8986,-551735,-55457,-8300,1544,-9026,-5445,-622012,-38822,12694,29938,4117,5045,-624330,-50782,-10340,711,-10603,270,-621230,-7357,679,-241,-8245,10544,-600442,-53375,-13021,-682,-11833,600,difficult
131073,41082,15509,12014,12905,17192,98130,56574,9255,4944,9404,9267,-90380,-35274,11104,12122,16926,21093,-33370,58315,16171,9985,2194,1779,-94277,-52315,-6082,2587,-2964,-792,460060,-25649,14612,7354,148,6913,-77318,-22535,-4535,3301,1201,10634,easy
122463,25911,33992,15345,16511,19358,179509,66457,10597,11469,10423,17066,-160266,-45813,950,1283,5713,12206,-10023,-45129,4201,-4125,-4814,-8402,-175268,-32783,78509,22856,9409,4567,-174686,-60334,16443,4749,13930,927,235014,-18673,16873,-5385,6203,2164,difficult
324231,30475,15628,25283,10801,22044,38352,10289,2424,2453,3043,6290,323569,42122,11718,-203,3941,18262,-32703,-3977,22598,15797,21588,4301,-8044,15944,21301,94534,651,6316,1021147,33964,3098,5730,7777,44374,125426,12876,7307,-1706,4834,5515,easy
36035,23651,13160,10833,16451,28391,118456,148770,22774,18294,22522,21306,-106202,-140652,-16149,-14686,-1558,29239,-92461,-145236,-5953,10128,-4198,9141,-87159,-95675,-16948,-14667,1053,7242,-17435,-122894,-19139,-15153,-18806,-19512,-108847,-121137,10121,-2925,-6848,9314,difficult
189923,27588,1958,4836,7823,12985,292047,25333,14518,6736,6699,22145,-217774,-16864,-13367,-5160,-2176,-18301,-213497,-16312,-12115,-3406,4880,106,-185988,20620,-10432,-3236,-2693,-14252,155212,29040,-13455,6045,10183,4852,-48574,-5211,-13430,-3745,-4575,-18204,easy
288980,74080,34813,25798,16126,25789,197891,38647,5504,9922,9835,20228,-179390,-35600,-5147,-7220,-8262,-11248,26019,36960,299,-52,-5144,-15837,-81525,5900,59203,45362,15734,-13412,5806,161432,37649,35230,10218,21797,684534,8472,54539,6060,18910,46507,difficult
274689,43425,16929,32527,9558,15594,433552,68811,26705,20822,9913,11284,355394,-58576,-23942,-16802,-6245,-38,-422738,-52792,17434,35581,2040,1997,-418257,-25047,-14268,22539,715,1354,-414346,-36439,-9371,14727,-1634,5771,105632,45922,-18731,2481,3348,12465,easy
134168,43511,14886,9731,10719,17059,308186,54731,7255,5748,8447,6007,-226892,-43411,-1181,3742,-4858,2677,-252330,-32732,36382,7310,12048,30752,-301716,-24858,2102,6034,4064,12603,206313,95357,6459,6961,7325,7787,-295465,-50454,-5605,-4130,-7218,1441,difficult
124765,27464,11695,16867,16318,20867,71177,28900,3334,6943,4918,5659,79243,524,12116,10779,11262,35643,-64951,2009,14166,28538,33892,28156,-59286,-8401,5664,17982,9370,7933,25594,11821,8916,-1738,4134,-321,287340,-13134,942,-5941,-1658,4629,easy
160487,59163,13762,8066,10350,27633,648562,176164,89332,22697,27681,45124,-475250,-163812,-82603,-21398,-23991,-25598,-487896,-711,-67498,-12796,-14014,5611,-642911,-151693,-72224,-19888,-5522,-28926,-533568,-123314,-67937,-5166,-24829,-4203,-300749,-145473,-87587,-13905,-18300,-34338,difficult
287058,33471,14688,37437,22771,21377,247808,107830,16209,12785,12040,46348,435794,-21246,667,-2400,12765,-12225,416235,-90666,-1424,55724,43853,-32134,-241092,-74072,-158,71284,-2732,-20206,-243461,-97140,1448,-6672,8714,-32201,-171224,-88671,-8137,5322,-8944,-28089,easy
152348,48353,14205,17590,20464,14771,373419,22085,11630,2062,9310,22640,-328639,5963,-4402,897,-5839,-14053,-363172,-7982,-5327,7323,4749,3817,-371306,-9534,-4326,40638,36258,-7797,-88398,-6721,2070,4887,-3904,-15125,46158,149612,24858,23895,24508,-6189,difficult
36420,23864,11791,10858,11151,19110,69061,21580,10887,4406,7446,14870,8550,-3871,-6093,2675,2920,23336,-34427,-5134,-6967,4280,15566,-3505,-64962,-19070,-10726,-3745,-1101,-12614,-6947,43434,38292,23057,2901,-3024,-65418,-3938,-9984,5994,-1762,17005,easy
306807,25325,25340,8796,11355,19269,231559,70935,8576,6142,9718,20214,-81345,-67536,-7578,-5545,-8143,-18906,-153973,-39920,-5262,-4520,1758,-9879,508224,-25179,35385,16866,8925,14949,301336,-42277,69497,8540,11383,22160,-198000,-53137,-8221,-2070,-5737,-13050,difficult
176050,32832,5705,10063,6362,30999,897814,204296,23287,31205,25359,24586,-138675,-99534,-15201,-27930,-19431,-1062,-885483,-190104,-15192,-16040,-19227,75696,-806594,-188683,-21679,-27432,-20321,-22015,-895039,-180532,-15513,-7877,-14287,-3998,-883027,-198468,-20323,-26431,-21720,-16556,easy
