delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
143526,54696,13692,5699,8764,6507,6226,5627,-105576,-30765,7555,7045,-2405,9462,3012,5949,-142512,-49738,-8092,5466,-2704,6962,547,-375,-119652,-35521,-2562,16087,-2008,6996,5070,-1145,107516,-41934,-3139,4475,-2687,9961,2212,-215,-136886,-48049,-11913,-3223,-8159,-5479,-3656,-2867,-36936,22860,227168,-244402,-18973,14217,-6413,-6115,-15647,5530,-577,-8774,-1579,10621,-11612,-7698,-299,696,-679,-5472,-2500,34,2965,-15440,-2465,4523,-2858,-5868,-6324,-770,930,-2652,easy
260427,41090,17561,15327,6961,10761,11377,5255,-94636,-21604,-14261,-12979,-3426,1460,-4152,1287,-109279,4483,943,-12378,-4161,-4435,-8494,-1946,-191136,-32257,-12471,-13781,-3448,-5030,-7428,-567,520229,-6079,-2507,18065,7127,16103,-297,1032,-242185,-26113,-14790,-5930,-4356,-8260,-9645,-4179,-14643,-81857,711365,-762414,26087,-36740,26178,-20034,15204,-13414,9964,-12283,601,-1403,31846,-23995,-735,713,10575,-11483,-5895,-595,21133,-24363,-4342,1066,7131,-9348,-3233,1379,1599,-5211,difficult
936837,249007,60391,45562,47259,32112,19152,16320,-176235,1243,-25341,-33301,-20691,14898,-5069,-9504,31476,-139444,-44616,51730,-23839,49480,16082,-5359,-741850,-235636,-43047,-38282,-22933,-21034,-5833,-10989,2545213,207782,41160,21577,-23403,45423,121301,1743,-528806,-171776,-35691,-41980,-20922,-18183,3319,-10451,207711,-773326,3287063,-3074019,-140687,-96192,443418,-379558,-19275,1569,84207,-76851,85031,-90012,59859,-63557,-3148,906,-470,2481,34582,-70514,66457,-63606,21151,-21915,127134,-117982,4145,-5630,12732,-12194,easy
762992,58739,33102,25329,7406,18498,12242,8828,1146136,95193,34311,19435,61640,28017,15341,5128,-642108,-49370,-32008,-23711,-4489,-13936,-11415,-8349,-609840,-12917,-12531,-18698,-3474,-503,-7443,-5196,-706079,-40643,-32600,-21749,-4904,-16134,-10726,-8392,-671713,-17363,-26328,-7798,-1801,-4126,-4636,-4536,-1788244,32268,-96239,34366,-144563,36453,-27726,23280,-66319,19477,-20069,6272,-43146,5013,-3051,13951,-66129,1015,-1430,3103,-41953,13433,-15631,12008,-26756,3972,-3283,6090,-13477,3153,-3196,3856,difficult
52325,35911,13560,21277,32640,33598,28512,18268,-49385,-9564,502,7701,-22929,215,-10642,221,-13709,-25146,-10613,-13533,-7824,2913,-7328,-2200,-47673,-28995,-12034,-17232,-21382,12749,-13755,-4982,55991,-17206,11155,12021,-15130,1596,-13041,-7998,815344,-17356,-4785,-17514,-29845,-26867,-24177,-10207,35676,-33964,103664,759353,-15582,-3849,11789,-150,-11115,-1421,23189,-15940,-21234,-3699,29253,-29535,15105,-13558,6252,-14715,2698,9836,-11153,-28463,3314,-6427,714,-11136,-2421,-2782,-3016,-2209,easy
285322,194646,20541,13694,25983,21472,30854,9226,345251,169103,53270,5096,18234,9986,-7558,1263,-154124,-166603,-11736,-12020,-20324,-16063,-24765,-6037,69166,-167315,-15977,-10632,-21687,-17085,-26673,-5986,16992,-184651,-16947,-12567,-22853,-11210,-25968,-5186,135715,-96344,4519,20228,-4568,15317,-13846,10425,-499375,223290,-52174,118723,-335706,-712,-17336,88307,-65006,-4241,-970,21466,-17116,1388,-1935,32795,-38558,-1363,-1166,18285,-26049,-1022,5875,26527,-17207,-1908,705,12122,-7300,51,800,15611,difficult
519744,67144,20266,19546,10847,17175,7142,4933,856552,1248611,60444,5147,53150,21106,18865,9373,-486680,-35183,-16960,-18369,-7957,-13823,-2553,-3948,-179564,6639,-3594,14018,11620,-835,4491,914,-422804,-29214,-17565,-16841,-7169,-13175,-5238,-4118,-426853,-54509,-18975,-18355,-8222,-14011,-3390,-1798,-1343232,307116,-243240,-4049,-1283794,41822,-35853,-25295,-77404,13366,-13971,-1410,-23516,32387,-30859,-1514,-61107,19577,-18789,-1053,-34929,12988,-12340,-836,-21418,7044,-9729,1848,-13321,4862,-5032,2320,easy
632243,45948,26065,20672,12786,22866,25261,5603,-21904,-13416,-3324,105,2412,29501,29865,9050,-574077,-30568,-21674,-19158,-9907,-14120,-20758,-3070,1650824,254,-1320,-15834,314,12660,-15511,15079,-273877,-4976,-24364,-16183,504,-12475,-22269,-3997,-169186,45674,12998,1422,15356,59945,-6925,26680,-552173,2224901,-1924701,104691,-17152,30822,-5230,50650,-18350,20354,-23044,37362,-19263,3324,-349,17605,-12319,10221,190,14852,-43621,26780,-25135,72420,-50623,5247,-6758,15344,-12120,18149,-19076,30677,difficult
47497,63880,12389,20504,19940,36898,18885,11827,-40491,-54371,-9648,-13511,-10809,6323,-5142,-3858,-43198,-61324,-7035,-6952,-12047,-17183,-3505,-1788,-26364,-51322,-8556,-17529,-13378,-31389,-16292,-10138,-38058,-61112,-11731,-20099,-16231,-33191,-15015,-9306,-31221,-57227,-9024,-14368,3796,-1958,-7649,6845,-2707,16834,-11694,6837,-6953,10002,-9790,3885,2613,-1521,-3175,2707,6559,-10577,-2570,5731,-1238,-1331,-2853,20027,-23506,-14206,-1802,31233,1637,-12787,1277,7366,2070,-8350,832,16151,easy
387283,183311,18553,7730,14530,16620,11184,7366,938870,-120737,-2372,3232,32503,51906,37005,9547,787050,-114931,1771,2552,-8246,-5717,6584,1220,1077118,381676,75730,32427,17306,48240,198,4853,111698,-101548,-15585,-2312,-3409,-6054,-4614,-2945,-194996,-98439,-11555,6497,-6455,-6472,-7466,-4811,-151820,290068,-965420,-306694,5806,496607,-483224,3109,4143,73959,-91315,4030,-680,29875,-34739,8809,-40749,25552,-20715,-3046,-57623,53957,-54294,-418,-30421,-6386,-4812,-2852,-8327,3633,-7798,-1866,difficult
593690,211674,35045,11047,16462,32110,16144,10953,393566,-114964,-32216,14351,13005,10877,-1695,4575,-541415,-203133,-24360,-9621,-9069,-22984,-11542,-8369,-540422,-196164,-33119,-9815,-12893,-27913,-14770,-9794,-591047,-202173,-30881,-8956,-9441,-17758,-9599,-7561,-284618,-133573,-26386,280,9733,27369,10570,9089,-934981,993,-50625,306429,-88169,6969,-6009,68600,7856,-8759,2238,4495,-23972,-194,859,9236,-22074,-3824,3452,19174,-33861,-4929,10155,45127,-9847,-3228,5171,20169,-12944,-1425,2233,16650,easy
197930,92412,20606,7772,23267,20093,6487,4232,372620,60577,-10501,16947,-241,-11483,3411,-1662,3113948,24430,172903,55935,104152,58519,68903,8763,803669,185754,43371,55911,119856,59496,24415,7926,266827,65605,42779,93370,62302,36311,5236,2908,-67877,-87244,-18059,-6614,-20197,-17551,-4033,-3026,2741328,-2310279,-536842,-334704,-36147,161324,-120149,-152849,183404,-129532,-592,-60838,38988,-24,37459,-99984,104393,15704,-57554,-82499,70002,977,-23185,-53862,65492,-44488,-19179,-9269,10425,-837,-5018,-5934,difficult
569605,176548,36511,47561,30971,37758,21824,20252,-514609,-155407,-33851,-44277,-30023,-34410,-18545,-19324,-70700,-137473,-27591,-41274,-11922,-16679,-11460,-18052,-104677,-67005,-14843,-33067,-8540,-27508,19882,-13848,1178354,304253,5858,-21337,-19425,-22099,6639,-14269,-432265,-157479,-35169,-33113,-20902,-29233,-14384,-16534,443909,-33977,1283031,-1610619,17934,70468,371258,-461732,6260,12748,20701,-41027,3003,8207,11730,-11776,18101,3382,-10885,-1477,17731,-10829,5409,-7134,7085,31342,-13243,-21023,1272,4204,-421,-2265,easy
64079,24838,13496,11083,16433,17237,7076,7709,-46474,-9550,-4930,-3001,-9801,-6649,5774,-3519,-19490,2971,-11198,-8418,-12636,-7969,-3904,-5123,46098,-6322,-11431,-7269,-14633,-13484,-5288,-6781,-60432,-22504,-13078,-10455,-13739,-15439,-5704,-6601,-22024,-10746,-10967,-3488,-12393,-6238,-3073,-2877,26984,65588,-106530,38408,12521,-9293,-16182,11758,-6268,-233,-1647,2111,-5417,1149,-3186,6967,-2835,-1997,894,1346,-1320,-5515,-1955,9201,-9678,-1384,-416,2631,-1604,-1658,180,3724,difficult
34873,30137,7635,9836,12704,13121,7942,3989,780598,81472,-4740,18784,-9079,3655,3713,6385,-24749,-13451,-1280,2097,-9628,-65,2780,-1981,22612,-10038,6820,-4652,-1419,-3304,-678,1535,662444,-28,-2863,-7731,-5811,2815,-3915,1112,251315,-15693,-1036,-7203,-3274,-8727,-4558,-3066,-805347,47361,639832,-411129,-94923,3413,10010,-15665,3460,8100,-9683,1827,-16687,-6749,-3079,528,-549,8209,-4392,2537,-3720,-3239,6119,-11542,-933,-3458,-3237,-643,-8366,3516,-423,-4178,easy
32811,27418,15128,4855,9776,27349,7308,15407,-18111,20791,16502,17139,17792,-12038,3173,-3220,-8765,-3143,-5687,2454,5749,-16789,6071,-11511,748821,45772,7873,12233,11503,37219,21999,5463,8833,-19231,-14386,-3910,-8497,-25816,-6488,-14992,362186,13710,-11502,1840,3202,13014,20170,5318,9346,757586,-739988,353353,-23934,48915,-65003,32941,-22189,13560,-22259,2884,-14685,9779,-16143,5750,-12043,5754,-20000,11699,-4751,54008,-63035,38830,2898,15928,-28487,26658,-8291,16974,-20455,20310,difficult
415227,93471,36361,19580,18704,13738,22796,15132,1051824,452405,3399,157660,51870,57881,11286,15864,-248227,-41076,-17986,-14062,-2263,3471,-10130,-11247,-407344,-85364,-21331,32750,14028,48655,7129,-829,-312844,-23943,-17204,5078,3586,15543,25501,24046,-307814,-18342,-20908,19553,-10535,25421,10752,9444,-1300051,-159117,94500,5030,-493481,-44288,61421,5601,-21385,-3345,4127,-3704,-171722,46812,-27672,14475,-54133,16291,-10442,-14121,-54410,45184,-33112,9878,-21416,17259,18372,-14749,-27111,10418,24875,-14602,easy
140529,69514,29569,36141,23815,27601,21918,11272,-42705,-37721,-26080,-17865,-16219,4872,5434,1014,-139484,-66769,-27366,-34951,-19144,-20478,-18005,-6912,-119736,-20261,-21605,-30969,-4763,4139,-10823,6991,18184,-52755,-27254,-28991,-20905,-16942,-18909,-9776,45627,-44882,-27241,-33358,-21007,-19833,-20257,-8261,-96779,19748,137920,27443,-29048,46508,-32494,7873,-1286,5761,-5649,13,-17086,3982,1978,-4367,-2925,14381,-16142,-102,-25350,24617,-21081,-2891,-23439,7182,-8086,-1348,-7926,13903,-16767,1515,difficult
