delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
711750,111835,26170,19713,19151,9981,5275,3618,310900,126731,29155,5168,5647,6312,5513,3075,823378,23584,-25121,18291,7914,12527,-58,1555,755547,136,28668,13023,13037,3846,1845,561,-1670,-85257,-25959,-3390,-2923,-5692,-3766,-2166,26146,1954,10471,30257,35986,3993,1027,2222,difficult
1467089,258066,110328,58442,13567,24621,8386,6295,945763,480098,62194,55087,27222,21101,6030,4920,119934,-422251,-31535,-45890,-22061,-10908,-3426,-3665,-534375,-470405,-47106,-50227,-24553,-16943,-3837,-3974,2451158,367888,310812,136342,4701,50788,9526,12439,48585,-363362,-39635,-26804,-12706,-8857,7162,698,easy
1021241,175620,45814,19443,11609,7150,3570,4011,845576,118437,78547,27755,15628,13503,7359,7853,900506,71983,-26891,-15321,12711,-4267,-3456,-1633,-436833,85801,-582,-20579,-8368,-7215,-3616,-3833,-482347,62272,-61595,681,-7912,-7615,-3307,-4840,721335,8674,-41865,1970,-12506,-6317,-4779,-5064,difficult
1503604,151641,49945,33761,10837,13234,7752,7047,733963,93138,12388,29584,10690,8484,4302,3230,-668554,-74884,-10667,-25577,-7248,-7189,-3315,-1474,1977419,190481,79200,-9239,12285,-581,-1853,1516,907665,112971,60202,50154,1485,24689,19600,14494,862033,5443,21494,1369,-5935,2080,-631,732,easy
772626,161739,50841,33386,11412,11371,7005,12424,499391,52510,21506,16584,6896,10311,7463,3187,227988,12585,14840,22623,-228,1672,-2794,743,985936,421710,109619,68337,22730,14745,6674,35046,-420194,-32917,-15323,-13331,-3501,-9131,-6199,-1900,299210,35538,8203,-10422,-937,-3045,487,3059,difficult
1578046,413829,87459,49484,21940,23355,18846,12576,825982,178706,21875,29402,18888,10890,9118,6671,1183112,412142,50577,88539,19155,43944,28060,11264,1513471,-98361,-9887,-9865,-2400,2941,-984,-2294,-183896,-153667,-4121,-17842,-11140,-6807,1567,-2831,495569,780376,225766,19494,6594,9783,10268,17480,easy
276059,54374,12429,8436,3264,3045,2304,1904,1222918,160675,54334,29905,18021,15895,9681,7463,-1100537,-132593,-48090,-22936,-17459,-13685,-7864,-6007,-754347,-79349,-20873,-13905,-13180,-11154,-6049,-3790,-1202060,-120172,-49202,-25583,-12622,-12251,-7807,-6493,-730494,-93090,-49454,-23452,-15766,-14311,-7789,-5946,difficult
1272953,179513,32215,8935,6578,5582,3182,1980,692957,105794,97074,30557,35389,19385,9721,5058,-572268,-71860,-75039,-28152,-32666,-17712,-7081,-4344,-643797,-98969,-96843,-29186,-34326,-18764,-9226,-4666,2065255,193264,-72693,-9218,-30673,-11509,-5470,-3216,1470794,272440,-14863,-19934,-17579,-7229,-4380,-88,easy
946770,108960,16931,11451,9197,5241,3824,2001,236328,61711,16609,6629,4975,3510,2087,1202,-207654,-39240,-10740,-4742,-4162,-2433,-1062,-304,1812844,24285,24107,1811,12152,6482,4591,1758,-105577,-34463,-13439,-5215,-4021,-1915,-974,-895,1342153,238413,1358,27434,12920,4788,4391,2638,difficult
782367,93608,53797,22515,14821,10874,7531,3705,1012655,266564,60135,53130,17839,14672,7888,5356,-933172,-239064,-45171,-44620,-5963,-11872,-5790,-3678,-956249,-227914,-53671,-27881,-15520,-9462,-4042,-3794,1123233,-110005,-28309,-42524,12409,-333,12528,2884,-154966,-114843,101800,-7436,-2998,6476,-4124,-2018,easy
628912,102263,30597,8142,3835,5349,3796,2676,1188215,654471,99027,61253,54822,36636,27133,17982,216186,-483675,-27899,-55312,-49242,-31805,-19888,-12316,-970351,-520016,-68060,-60136,-52555,-32385,-25351,-16559,-1066924,-627612,-95117,-57390,-52153,-31551,-26292,-17028,-416124,-577531,-82644,-39606,-49997,-29409,-21816,-15323,difficult
