delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,state
362636,64319,25491,17765,5645,4871,1587,2103,726843,65446,5453,15353,11072,6862,3150,3408,-433652,-33279,23335,9890,-6628,-2340,-1172,-1957,-294763,31024,16741,-5067,-4226,-1642,-1955,-653,easy
838831,228668,34816,12923,29924,10943,3037,4065,1053756,137609,193493,72428,64750,39281,15412,8456,96231,-116836,-181114,-67921,-57356,-37017,-12723,-6586,-526082,298953,-136240,-51090,-12296,-19659,-12028,-2197,difficult
379021,214104,59321,19315,10009,17982,4201,5322,569862,145379,25990,19672,15963,12632,7880,5559,-508996,-121638,-22406,-10884,-12315,-6746,-4884,-4300,127313,259088,89068,10170,406,17446,-2474,3825,easy
751908,79603,49122,21397,14417,5794,5499,2420,1050996,223135,117977,130581,45403,21364,11219,19976,-829054,-142473,-102782,-113713,-42130,-16172,-5822,-16934,230877,-144592,-34929,-104655,-19842,-14969,-5618,-18179,difficult
665119,55540,11809,2266,3886,11079,6294,6382,694714,167714,7335,24494,13199,18519,9230,10981,-541904,-146195,-2932,-22623,-10737,-10765,-4314,-4222,482713,-78153,11880,-21834,-7890,-4115,-1559,-4977,easy
543354,44816,2211,6471,3563,2847,2152,1232,596897,43626,17490,14664,9333,13875,6545,3132,-407376,-16045,-14967,-11416,-8157,-12897,-5631,-2671,300289,18424,-15592,-4970,-3384,-9160,-3156,-1130,difficult
377887,84497,6687,10004,6775,25451,9708,10864,840679,58200,48484,10577,4113,4364,2879,2764,-206610,11578,-47036,-4556,-903,4616,2808,-484,-718975,41016,-36558,3410,6226,37558,10849,16684,easy
305187,149808,20090,12479,11064,14493,5048,4147,796919,166793,37670,9747,7602,9302,4170,7315,-774455,-105924,-32076,-1725,-2191,-3570,-2515,-3663,-209010,71953,-3085,7188,9114,13951,4271,-2674,difficult
51344,16019,1244,4310,7595,6576,4488,19317,294770,151461,38772,21464,10247,15902,6126,6075,-280770,-135141,-36922,-13529,1776,-7244,1184,30088,-206083,-135743,-38135,-20780,-7080,-11408,-4460,-3604,easy
193200,59629,13879,6963,4011,5947,2990,2365,569293,267849,30774,28516,17548,14677,9201,7564,-273218,-209066,-18867,-21563,-13779,-9565,-5426,-5096,-478968,-207374,-14924,-21544,-13295,-7896,-6996,-5302,difficult
537650,163735,45104,17723,27150,18958,13435,9457,743188,242577,123113,48240,19556,23496,12305,10214,308577,58517,-50368,-28702,11475,510,4605,3844,-719653,-216202,-105650,-32332,3712,-9586,-2346,-5358,easy
1047812,268214,24390,12217,13159,10807,4999,5043,1006823,155642,17698,21127,17978,19320,30407,11107,83465,64409,-7253,-5057,-8810,-10354,-24909,-3902,-1488,160735,20636,-12764,-829,-6673,-25908,-8226,difficult
878807,36687,19450,31729,8381,24826,9829,5541,851104,40627,10026,7453,13861,11021,7054,6791,779615,8952,21029,53195,-1448,36314,11434,3646,-724209,-16833,-2182,-4644,-9512,-8705,-5885,-6146,easy
97912,13854,1246,1364,2136,3167,3674,974,549511,124551,34428,40636,17034,19179,14790,12621,-454164,-105434,-32204,-38839,-13980,-15071,-9076,-11078,-449035,-115960,-34161,-39705,-15817,-16954,-13156,-12217,difficult
110019,24034,9685,4464,1633,2457,744,575,611580,121925,11674,20165,9760,4378,2906,1932,-600493,-114174,-7583,-17510,-9103,-3806,-2450,-1672,-402630,-81608,3604,-13893,-7152,-37,-1875,-1043,easy
