delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
331607,105296,7477,23226,44591,21290,11607,8810,207651,-48866,13434,-18383,-29015,-8971,-6416,1489,598106,48522,91730,30857,-30683,-5512,30258,3570,1673626,275523,46076,92225,-20051,-548,9812,22887,390455,1075520,97388,227001,78296,-45654,49240,61368,-1668,10632,3459,4964,36674,-20446,2081,19317,difficult
880253,129567,34229,27508,16303,22021,67442,20575,-442456,-107402,-25714,-1588,-14219,-7360,-52592,-17256,-635770,-110387,-28168,-17205,-9744,-16940,-56394,-14646,410547,2523215,22815,39190,54758,237271,48338,38328,-193314,1046317,-2985,2633602,-2454,50983,-15617,56395,4475,64502,-9580,254211,-3802,104732,2610,52974,easy
560084,63388,41050,12387,7839,11409,6991,10793,-449045,-58076,-39375,-10080,-4981,-7287,-4339,-10050,-178140,101991,-31770,-5634,2919,3027,2220,-136,1361694,666972,122702,46134,55862,123162,43646,12050,270905,1539834,160067,564981,7605,154472,4446,51768,7900,52943,10314,120135,6559,41426,9914,12186,difficult
1361352,246952,64568,88222,67547,77504,175766,70510,-965343,-220797,-54040,-83126,-61331,-68078,-167358,-63681,-203744,-185002,30521,-77702,-44296,-61252,-161108,-61827,-979634,-186556,-56813,-80096,-53272,-53291,-145741,-57848,761599,-775890,35795,-1554,84561,-87334,5424,-2394,17035,-8976,6826,7961,6250,15367,1854,3979,easy
1295890,321536,40687,30135,24455,52176,50451,41292,-1145169,-294075,-25055,-22948,-21014,-36660,-45777,-39080,-61973,-105459,29547,-1181,-13943,-23387,-37983,-33328,332013,63744,-14214,-18975,-14831,61842,24386,7214,1083196,393986,188616,169203,54602,-43761,21767,-17794,7071,-888,13273,85229,7794,62369,5752,40542,difficult
912135,506358,87561,114057,52677,66306,186385,50199,-767618,-442080,-81560,-94669,-50595,-60345,-182161,-44619,-749908,-446695,-83074,-109407,-50917,-55358,-180335,-47774,-715800,-395880,-41389,-100402,-35744,-36298,-171775,-41669,17710,34108,-4615,50815,-1514,41685,-14738,9005,-322,15173,4987,19060,1826,8560,-3155,6105,easy
408545,45256,8358,7888,6602,7287,14436,6549,774641,152228,61683,195636,172991,52887,83743,34081,791456,373280,32362,17757,6891,38355,20055,9896,-311259,93053,34906,22529,6803,22968,10086,2371,16815,-1102715,221052,-280227,-29321,2544,-177879,4772,-166100,-88,-14532,-15387,-63688,-9969,-24185,-7525,difficult
878384,295541,184756,21244,14502,89658,36633,42652,-730815,-238750,-183103,-8150,-11420,-85843,-32439,-38489,-443318,-231933,-172634,-10052,22400,-74798,-11010,-26769,-555264,-215732,-175944,-17823,-10461,-65363,-16835,-27969,287497,-111946,6817,16201,10469,-3310,-1902,-7771,33820,-32861,11045,9435,21429,-5825,11720,-1200,easy
828568,164549,105111,75147,27185,31000,48347,70095,-580396,-55467,-92262,-52345,-2069,-15283,-33592,-56817,-442537,-65482,-66917,-70119,-24040,-21808,-43608,-65311,764333,-64875,48336,-39847,1593,22051,-16219,-42800,137859,1206870,-10015,607,25345,115253,-17774,30272,-21971,25633,-6525,43859,-10016,27389,-8494,22511,difficult
1540203,164599,71627,24213,17140,37484,35924,14533,-509209,-106445,-56684,-12457,-6969,-11251,-28794,-4378,-436679,-22125,-62019,9293,-4728,-12083,-23271,5239,-1460975,-119365,-53171,3619,-9870,20504,47597,18251,72530,-1024296,84320,-97240,-5335,8848,21750,-5674,2241,-5142,-832,32587,5523,70868,9617,13012,easy
988852,260759,42931,21125,36310,38134,22383,37265,-655703,-244625,-38915,-11862,-33846,-35035,-16357,-33241,455112,-56780,248777,2510,7742,44314,60072,7405,-656160,-216388,29253,-10962,-14586,-24517,-4650,-21208,1110815,-1111272,187845,-159608,287692,-219524,14372,-13472,41588,-22328,79349,-68831,76429,-64722,40646,-28613,difficult
929050,325364,142882,55260,30425,51012,66537,55336,131525,-241360,-113084,-47705,-27928,-44205,-52620,-49439,669917,404501,-72105,55456,117209,89850,91365,29016,-792746,-220046,-134659,-54510,-27377,-40776,-40518,-45993,538392,-1462663,645861,-624547,40979,-62554,103161,-109966,145137,-144586,134055,-130626,143985,-131883,78455,-75009,easy
657826,52655,21807,9422,6876,9259,5264,3101,-56786,-29230,-16097,275,-1357,-2714,-2351,1999,-407011,120885,-12577,28943,-131,1768,15500,9192,-303171,-10949,-19339,-3476,13430,69017,86101,8885,-350225,103840,150115,-131834,3520,-6762,28668,-32419,1226,13561,4482,67249,17851,70601,7193,-307,difficult
684764,91640,54008,26784,13282,30180,16011,5669,418907,631100,254912,121496,271532,273313,249594,67508,-675259,-84973,-50917,-26115,-12403,-28963,-15644,-4811,653012,69996,44713,37294,9636,176766,133811,32276,-1094166,1328271,-716073,154969,-305829,95630,-147611,63409,-283935,22039,-302276,205729,-265238,149455,-72319,37087,easy
416938,60304,28640,18242,5048,21173,7645,9722,345590,77859,8381,27361,2835,16231,19273,13128,-107511,-11824,-21146,-5096,-3521,-10358,15089,-7610,-213605,67050,13658,483,6496,38086,26934,4486,-453101,-106094,-89683,78874,-29527,34804,-32457,5579,-6356,10017,-26589,48444,-4184,11845,-20738,12096,difficult
963631,130737,12413,15416,6867,33044,25488,14725,687277,77037,34187,3137,19583,8542,1165,276,-482228,725094,74676,97094,50303,87129,27851,55126,-865834,-94804,383,-9652,-100,-24740,-22412,-12021,-1169505,-383606,648057,-819898,40489,-74293,93957,-106746,30720,-50403,78587,-111869,26686,-50263,54850,-67147,easy
657955,274213,30932,19452,15182,17247,16645,13576,-454192,-214457,-26799,-4193,-9871,-6270,-6947,-12012,1522993,-68636,6528,37114,1954,15645,15738,3860,-591366,-258850,-10290,-14898,-12445,-8508,-13816,-9688,1977185,-2114359,145821,-190214,33327,-16818,41307,-52012,11825,-14399,21915,-24153,22685,-29554,15872,-13548,difficult
795600,311186,113757,67611,20394,46436,34429,26639,1050904,107490,-61605,-25048,9044,19899,13479,16668,168853,-96171,-98845,-40385,-2736,-12761,24160,-19796,-20262,-156965,-22617,-21135,7702,-22645,-2971,-16045,-882051,-189115,-203661,-60794,-37240,76228,-15337,19250,-11780,10438,-32660,-9884,10681,-27131,-36464,3751,easy
851574,91782,17316,14531,9863,11615,13749,7059,-849783,-80989,-160,31877,3187,-5820,-10601,-3262,-820483,-76291,-14371,29208,-6812,-277,-7210,-2717,-807474,-63542,-665,8959,6129,-2666,-9103,-4593,29300,13009,4698,12749,-14211,13706,-2669,-20249,-9999,12941,5543,-2389,3391,-1893,545,-1876,difficult
589575,289444,25149,40143,29207,19198,17438,25918,-303423,-203152,-18080,-26749,-14138,-881,1408,-6706,459568,154941,38689,-21559,-23901,8250,-3130,-13457,-258027,314116,23213,-958,8133,99446,19827,22636,762991,-717595,358093,159175,56769,-15476,5190,20601,-9763,32034,9131,91196,-4538,22957,-6751,36093,easy
904800,139573,28888,41387,20230,24562,45437,12304,-639466,-128002,-15002,-32326,-17802,-19251,-38116,-9125,-799034,-121613,-20402,-27098,-15529,-15290,-38096,-6594,244647,182642,222914,3596,48683,129048,90735,54624,-159568,1043681,6389,304255,-5400,243316,5228,30694,2273,64212,3961,144338,20,128831,2531,61218,difficult
269326,43864,20407,8549,3915,9185,8516,4235,343544,211772,22321,114417,42250,72513,38481,21292,2345978,1317759,240200,210754,130454,101788,135668,216598,524968,15499,17168,21978,21155,8224,17512,15927,2002434,-1821010,1105987,-1302260,217879,-223032,96337,-188776,88204,-109299,29275,-93564,97187,-118156,195306,-200671,easy
759806,81638,31900,20175,12008,10711,17596,9176,-492123,462759,53370,26806,8127,26884,-6402,6985,-509416,-51849,-6623,-8021,-8550,-5332,-9745,-4413,-551666,-41231,-16526,-11555,-6754,-3739,-11966,-3997,-17293,-42250,-514608,10618,-59993,-9903,-34827,-3534,-16677,1796,-32216,1593,-3343,-2221,-11398,416,difficult
1505656,503856,48209,55817,85887,110334,75969,51470,-1169008,-415231,-24544,-47164,-80168,-80080,-32266,-29252,-845499,-350931,33264,-25045,-64547,-89062,-53363,-34035,-1426711,-370385,-46317,-40147,-80281,-98866,-71115,-47763,323509,-581212,64300,-19454,57808,-79581,22119,-15102,15621,-15734,-8982,-9804,-21097,-17752,-4783,-13728,easy
1014393,550772,102293,85464,149990,116895,105212,41315,-556084,-469955,-84076,-41869,-138671,-100514,-89811,-1708,-1008934,-535582,-100678,-70446,-143907,-110383,-103237,-39563,-777469,-544361,-96895,-83747,-147865,-112928,-103741,-39792,-452850,231465,-65627,-8779,-16602,3783,-28577,-13301,-5236,-3958,-9869,-2545,-13426,-504,-37855,-229,difficult
632743,105353,30704,36355,29391,34649,45677,21691,-464702,-63833,-14165,-23238,-19680,-26890,-41349,-17841,55537,251231,14487,12087,-22823,-11934,-22590,-5916,8012,319743,110586,16174,26487,47700,121084,45713,520239,-47525,315064,68512,28652,96099,35325,4087,-3143,49310,14956,59634,18759,143674,11925,51629,easy
938587,176310,43590,13894,31883,39806,46453,28352,-521815,-144682,-35465,-6378,-25774,-29924,-38576,-22821,-506434,191719,-40875,17986,15511,-18383,-15073,-18095,-23947,38026,26832,7265,-7744,-15607,-24178,-670,15381,482487,336401,-153693,-5410,67707,24364,-10721,41285,-23255,11541,2776,23503,-9105,4726,17425,difficult
791159,388341,64295,38369,23245,28267,29752,34304,640179,-318150,34762,-5300,-4954,11906,-1951,-14566,652862,448,-2157,12371,-2854,35230,33466,3629,5467,-295281,-53758,-34172,-16590,-5912,-17426,-29416,12683,-647395,318598,-295729,-36919,-51601,17671,-46543,2100,-13736,23324,-41142,35417,-50892,18195,-33045,easy
869324,428513,58139,142263,59670,51351,81978,33397,171526,43438,239069,-44027,-27772,-16373,24163,701,418678,-155792,-4672,-111849,-15579,-14611,-23765,1812,-568427,-389637,-51163,-129815,-53653,-44555,-69136,-24882,247152,-987105,-199230,-233845,-243741,-46491,-67822,-17966,12193,-38074,1762,-29944,-47928,-45371,1111,-26694,difficult
1362630,217148,64460,18398,18063,44526,49789,20318,-740360,52117,-28730,37468,-10891,-29456,-17917,-3611,-1142239,-14846,-39166,1259,-7525,-13047,-22736,-6640,-1190329,-174628,-57182,-13702,-11494,-26401,-29632,-13265,-401879,-48090,-66963,-159782,-10436,-18016,-36209,-14961,3366,-3969,16409,-13354,-4819,-6896,-3029,-6625,easy
1038741,305868,39172,48238,31453,43445,32145,35007,75387,13199,-34337,26572,-2335,11566,-692,-19105,258169,232391,10358,77487,129782,112487,85724,35594,-147488,-221736,-35373,-35563,-26963,-20509,-16758,-29407,182782,-405657,219192,-454127,44695,-45731,50915,-113050,132117,-156745,100921,-132996,86416,-102482,54699,-65001,difficult
1722678,218801,33952,49675,19816,51856,61182,31451,-1642948,-161349,-27718,-41002,-18293,-44091,-56450,-29290,-333361,356747,6449,103742,16246,26767,9261,38826,-1582188,-193616,-31319,-48392,-18422,-47365,-58432,-27231,1309587,-1248827,518096,-550363,34167,-37768,144744,-152134,34539,-34668,70858,-74132,65711,-67693,68116,-66057,easy
524691,277274,54771,18499,12480,44561,35335,18556,-152812,-215984,-46295,-14453,-10192,-40988,-31532,-15749,97334,-241354,-29582,-14238,-10075,-33320,-30569,-12523,759805,-30037,-37155,24290,10419,-15258,11432,7383,250146,662471,-25370,211317,16713,-7573,215,38528,117,20494,7668,18062,963,42001,3226,19906,difficult
621923,120860,43515,46975,27926,72576,40948,30697,44838,-101246,9782,-40678,-21211,-54829,-31709,-25158,581024,386936,-25060,-20256,13350,-55350,8896,-10374,-9119,-66158,-32976,-41717,-27045,-62236,-37137,-26498,536186,-590143,488182,-453094,-34842,-7916,20422,-21461,34561,-40395,-521,-6886,40605,-46033,14784,-16124,easy
846429,407411,40154,22561,78925,64109,46655,32450,-60823,-345612,-22867,26820,-52663,-49550,-17090,-22300,-199110,-362452,-4330,-13940,-75300,-53016,-27876,-29122,-801686,-360875,-38854,-20048,-74944,-57116,-32254,-29643,-138287,-602576,-16840,1577,18537,-34524,-40760,-6108,-22637,356,-3466,-4100,-10786,-4378,-6822,-521,difficult
1470087,324809,180584,33046,62676,54657,136335,38814,-963346,-242778,-162422,-27605,-57175,-46278,-129579,-26790,-449894,114127,-122153,82352,-44170,-10610,-124177,-21581,-1078464,-274529,-163522,-26698,-60332,-47779,-119657,-34714,513452,-628570,356905,-388656,40269,-41369,109957,-109050,13005,-16162,35668,-37169,5402,4520,5209,-13133,easy
1429644,41286,17479,29542,12792,24184,34286,11710,254179,31757,5821,15466,45131,16444,5351,8947,-556392,163977,25482,-10961,157,53052,-11031,13856,-1179564,-13949,-8066,-21130,-10104,-9401,-32665,-3019,-810571,-623172,132220,-177926,19661,-33548,-26427,-10169,-44974,-10261,36608,-62453,-16382,-21634,4909,-16875,difficult
792433,125091,50582,19099,19675,30081,21823,15952,-290928,-42354,-49648,-13672,-10117,-15227,-15105,-9612,1090217,625856,-13080,-11805,19927,87203,36952,29035,-215635,-3365,-22055,-13330,-10790,-13753,-11647,-5421,1381145,-1305852,668210,-629221,36568,-8975,1867,-1525,30044,-30717,102430,-100956,52057,-48599,38647,-34456,easy
124329,30419,4338,3535,2804,8729,6018,2243,32882,-21566,-3661,2128,92,-1636,-2184,157,468463,13372,6023,23847,4765,3142,3198,2094,210252,6158,20612,10368,8387,32387,-48,18175,435581,-258211,34938,-7214,9684,14589,21719,-13479,4673,3622,4778,29245,5382,-3246,1937,16081,difficult
913578,364345,49362,36546,44227,62699,33451,25712,809191,-280827,31287,10422,-25329,-45021,1049,545,-709712,-211566,-2534,-20872,-30789,-33979,-13998,-4847,-20042,-119102,-17150,-23116,-29126,-40359,-25213,-16793,-1518903,689670,69261,92464,-33821,-14616,-31294,-2244,-5460,1663,11042,-6380,-15047,-11215,-5392,-11946,easy
448366,95318,60561,43916,37984,41997,40301,23158,-317386,2648,-29744,29068,-31743,-17465,-21301,-12176,-98142,-47497,-53034,-33583,-34883,-35045,-36355,-18843,779774,54187,-34390,53818,-12762,20079,-7796,26136,219244,877916,-50145,101684,-23290,18644,-62651,87401,-3140,22121,-17580,55124,-15054,28559,-6667,44979,difficult
883495,193829,61925,61973,17688,44697,35760,19878,1505576,-37433,-41961,-3624,-8495,10011,-4545,-4886,851892,1493547,173954,49738,58950,66821,88355,66085,-14272,-112784,-33620,-26170,14826,-30718,437,-10162,-653684,-866164,1530980,-1606331,215915,-207574,53362,-75908,67445,-44124,56810,-97539,92900,-87918,70971,-76247,easy
1944409,295913,59221,23100,27951,63552,36704,19415,-1812096,-177626,-52397,-19326,-25215,-57759,-30627,-14889,-1488891,-262781,-29444,-3068,-19903,-37718,-8193,-12837,-1736503,-267181,-54628,-20995,-24205,-56022,-33368,-16525,323205,-247612,-85155,-4400,22953,-25184,16258,-17927,5312,-4302,20041,-18304,22434,-25175,2052,-3688,difficult
537918,152095,21480,28174,8168,45481,16605,9642,248206,1228,85226,-8260,3813,-1829,25570,28693,-252707,-125233,1631,-19754,-3974,-35485,-12341,-6694,1877748,578532,97752,79853,35091,156647,109226,141309,-500913,2130455,-126461,703765,-83595,96121,-11494,99607,-7787,39065,-33656,192132,-37911,121567,-35387,148003,easy
1001610,171932,49741,52986,21826,36384,26266,39933,-327107,158735,161273,-35363,43231,17960,29804,-7561,-825723,-104912,-40687,-29682,-16200,-22985,-20535,-35655,-371042,291737,24739,32938,37121,30649,121552,-21182,-498616,454681,-263647,396649,-201960,65426,5681,62620,-59431,53321,-40945,53634,-50339,142087,-28094,14473,difficult
1476072,254328,23789,45639,25213,41130,36993,33079,-1279551,-209663,-21638,-44715,-15075,-28071,-28884,-29744,156098,-128039,46670,-40905,-2778,-7827,12483,-5879,156098,-128039,46670,-40905,-2778,-7827,12483,-5879,1435649,0,81624,0,68308,0,3810,0,12297,0,20244,0,41367,0,23865,0,easy
250623,77080,43113,21282,7817,14044,24278,8123,246006,-20765,-11452,20905,8360,40442,9307,14574,985179,37338,-34731,-6783,-1861,-2276,-20023,-4072,748843,100798,-6743,6082,-52,42034,16755,16847,739173,-236336,58103,63460,-23279,27988,-27688,12865,-10221,1809,-42718,44310,-29330,36778,-18646,20919,difficult
1272004,102907,38305,24550,23865,33871,39053,10413,-584333,-25508,-25156,-18031,-20454,-23039,-31780,-4767,-605576,-73424,-28759,-10307,-19741,-24380,-27309,-7362,-534538,15088,-34497,-20292,-7278,-8688,-25337,2886,-21243,71038,-47916,88512,-3603,-5738,7724,-9985,713,12463,-1341,15692,4471,1972,-2595,10248,easy
1130716,341671,196819,78812,137192,71885,63296,69054,-169493,-171555,-34090,-49708,-80976,-34598,-37058,-24091,-706939,-79562,-161076,-56814,-103075,-16635,-45660,-52497,-710950,26242,-194628,-27838,-115129,-18051,-14438,-49732,-537446,-4011,91993,105804,-126986,-33552,-7106,28976,-22099,-12054,17963,-1416,-8602,31222,-28406,2765,difficult
1651944,271716,25614,40745,49370,34842,47979,29347,-1325222,-239852,-6203,-24528,-33982,-26210,-39716,-23687,-1389464,-33316,24916,-4788,-8644,10765,-16258,-5695,-890524,-211373,3097,-17916,-36873,-2076,-29531,-8650,-64242,498940,206536,-178057,31119,-21819,19740,-13128,25338,-28229,36975,-12841,23458,-13273,17992,-2955,easy
1475768,366511,90960,41088,88713,67560,56449,49714,325921,236701,214899,84665,-41101,-26624,158379,16768,-678826,-248368,-50389,7499,-75695,21984,-34358,-24610,575528,-197208,-15115,-34744,-76038,-39618,-20296,-31054,-1004747,1254354,-485069,51160,-265288,35274,-77166,-42243,-34594,-343,48608,-61602,-192737,14062,-41378,-6444,difficult
900261,201887,60335,19534,22585,38481,24384,21604,-172006,214499,128999,93814,46396,76995,116766,39242,-254322,-154517,-56577,816,-20464,-35036,-18861,-11921,-757794,-182072,-12007,10002,-14217,-18828,-2588,-15263,-82316,-503472,-369016,-27555,-185576,44570,-92998,9186,-66860,6247,-112031,16208,-135627,16273,-51163,-3342,easy
999520,507635,168454,39679,36176,76959,89659,23663,63600,-405182,-130693,-29660,-26960,-25781,-67776,3965,-810301,-501051,-165605,-30577,-32053,-67765,-87361,-20642,-949921,-488334,-167355,-38758,-35787,-76003,-88892,-22487,-873901,-139620,-95869,12717,-34912,-1750,-917,-8181,-5093,-3734,-41984,-8238,-19585,-1531,-24607,-1845,difficult
931703,172277,19425,25672,39502,24674,37005,28133,113793,-14038,57868,-778,-21955,18841,12861,-4127,-55295,-31244,-10125,-10719,-30841,-18673,-30409,-22383,-759893,-149252,-18178,-22659,-37119,-17678,-34902,-25033,-169088,-704598,-17206,-118008,-67993,-8053,-9941,-11940,-8886,-6278,-37514,995,-43270,-4493,-18256,-2650,easy
612457,162993,19068,21201,8868,10568,9955,9569,1587952,24573,-1278,5722,61844,77699,36903,34816,563438,-138283,-12644,-17670,-3959,-2115,-1265,-6243,400289,38232,6994,74397,2119,28195,14117,4608,-1024514,-163149,-162856,176515,-11366,19638,-23392,92067,-65803,6078,-79814,30310,-38168,15382,-41059,10851,difficult
828275,120132,48558,20508,10506,13301,36779,10210,2219420,74857,309550,171262,65096,93726,7872,86015,-246002,-70268,-44022,-11908,-8617,-6665,-28205,-7029,-769138,37202,-39679,-17075,-5910,-2599,-33381,-4208,-2465422,-523136,-145125,107470,-353572,4343,-183170,-5167,-73713,2707,-100391,4066,-36077,-5176,-93044,2821,easy
718067,123620,37933,15361,11471,29689,16149,15081,-331549,-93534,-24508,-8043,-6314,-24948,-11160,-11387,-635921,-111618,-34191,-11209,-9895,-28253,-14429,-14744,-93546,258880,-16560,-4384,12967,40778,14338,36299,-304372,542375,-18084,370498,-9683,17631,-3166,6825,-3581,22862,-3305,69031,-3269,28767,-3357,51043,difficult
2049528,505345,80454,145610,113867,126115,123255,45804,-1693411,-410544,75871,-52817,-17275,-29653,-14942,22633,-836694,-89360,-52865,-115901,-100366,-104827,-100995,-22750,-1449749,-427849,-68867,-102199,-100633,-97837,-104962,-29303,856717,-613055,321184,-338489,-128736,-16002,-63084,13702,-83091,-267,-75174,6990,-86053,-3967,-45383,-6553,easy
1251326,154191,53182,46267,24847,24645,51916,32583,-1146984,-78545,-46434,-33939,-15013,-19065,-37122,-25659,43535,-117380,-48381,-38265,-23274,-19032,-47498,-28760,755793,178200,472092,233733,31273,288866,58075,8897,1190519,712258,-38835,295580,-1947,520473,-4326,271998,-8261,54547,33,307898,-10376,105573,-3101,37657,difficult
1127545,365120,306197,86515,38704,85706,124356,53695,-842843,-193699,-272265,-80846,4892,-50223,-112315,-39552,-303863,-240963,-281731,-54345,-16327,-65745,-102489,-37473,-887266,-271250,-221675,-63544,-25755,-55375,-105828,-49308,538980,-583403,-47264,-30287,-9466,60056,26501,-9199,-21219,-9428,-15522,10370,9826,-3339,2079,-11835,easy
237564,243201,12454,58230,16400,30073,32651,17995,1075084,-71220,21155,-7507,17380,28076,11390,5253,1467530,100022,-9346,-42714,-6582,-4928,2566,-3963,1571029,-63768,196030,7334,59780,37474,23866,45063,392446,103499,171242,-163790,-30501,205376,-35207,50048,-23962,66362,-33004,42402,-8824,21300,-9216,49026,difficult
