delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
195477,21326,14285,12035,6324,6201,431719,72309,6591,8524,5533,2499,-416589,-57598,1101,1055,170,2404,-426823,-55038,-632,5276,-342,2377,-383251,-60839,34361,16637,5361,10503,-146983,-54451,1781,-4791,-653,121,192438,-26991,1858,-621,-580,3103,difficult
1043808,228157,60820,24542,21935,11064,1249173,194882,60241,47459,16447,11206,-400114,-35046,2443,-40801,-5517,-5271,306768,301335,-39374,12454,43190,15844,-460530,-135285,8298,-31759,-6924,-5819,707477,185890,89419,-13340,7702,2740,-1180425,-150518,-57892,-41141,-11011,-8205,easy
471902,40152,8297,9853,8721,5358,79456,38952,10976,2992,4265,4619,-14196,5064,-9027,-654,-1650,-3409,180251,-8403,-7607,17145,21692,3021,-43299,-31481,-9016,-1875,-1335,277,32147,-22425,-4445,-1766,-3565,-2256,1807328,63244,16702,21455,7139,6061,difficult
757141,130363,73921,56381,41126,21754,603642,85565,28023,14169,21561,10665,-479695,-59990,1153,5510,-197,-2133,557849,44620,65870,69118,65272,2426,-231531,205694,102751,44883,30782,48374,-124241,-18961,-8569,4959,-15670,-3446,1045115,52627,68284,86588,17638,10223,easy
377706,77261,12119,14780,9296,5867,662004,95322,40822,41483,49265,19999,-478120,-40756,-31227,-37055,-44530,-16292,416534,-62462,-33955,-33614,-41514,-15928,-287037,709,-30957,-10063,-32167,-12406,-476421,80684,-10848,-20071,-36663,-14308,-596445,-68482,-36527,-32713,-44971,-11728,difficult
498774,66333,26041,16458,5922,9505,780749,188933,44033,40998,7099,15535,1413474,10691,63586,11831,10608,13737,-721894,-110094,-39678,-31723,-5332,-11112,-772468,-183587,-42706,-34311,-5596,-11522,-602444,-178422,-42966,-35086,-5830,-12733,-726543,-151589,-28194,-33410,263,-8521,easy
269297,52678,22647,7616,6221,8264,602113,72106,16343,6167,7731,9181,-592434,-65255,-6833,2512,-1052,-1657,-278019,-38119,5232,-3764,-4879,-6653,-131678,961,5020,2365,-2383,8997,-306844,34348,37484,6410,4954,2663,-355105,-29073,-9382,-279,-4191,-7936,difficult
737502,178247,15672,18908,9164,7449,366903,97534,14982,19871,7534,10132,424226,26343,-4391,5225,5130,511,297069,430262,18748,22260,7425,5846,-56398,-36540,2166,-9747,-2269,-5616,-216817,-78719,-2036,-16365,-6251,-9761,1404913,62220,-11035,-6190,4116,-4396,easy
65577,29669,17422,21039,6428,6475,275409,40497,14451,4059,6763,3027,-98514,22571,6306,56870,6833,5338,-265264,-18676,4734,24326,-2577,4200,-267829,-21501,15925,1658,-3723,7101,-148962,-15777,-11049,-1228,-3739,-1244,-268591,-20756,-1060,3272,1533,1847,difficult
1414820,297010,139483,90212,40666,26873,771475,407265,67235,40646,20090,14888,3182517,-188864,262286,132446,52733,30858,502403,281642,-47332,115749,38773,21579,-225227,-278615,-14759,-23040,-13957,-4209,472257,15546,222571,59513,44032,25030,-715226,-380984,-61526,-36840,-18701,-13331,easy
291793,29218,8623,4219,5740,5823,812618,114289,28107,23581,19051,17168,-144394,-103023,-23234,-22093,-12408,-14357,-557090,-87764,-18315,-19467,-8770,-9308,-660409,-72018,-15463,-22697,-15849,-15088,-539977,-80463,-21627,-12178,-13403,-3969,-702253,-82086,-18781,-20374,-16126,-14005,difficult
324072,25098,18533,9020,10329,7963,1257297,165900,39432,20342,28797,24384,-154272,-142122,-21439,-4847,-14656,-19172,-1125296,-154335,-36668,-14120,-8583,-18764,-1225143,-155861,17244,-7314,-20019,-2769,-1111379,-126912,-31001,-14327,-23094,-19394,-1050036,-124780,-32631,-16004,-25989,-22006,easy
160016,70241,10074,11013,5752,5240,842223,35092,33019,32487,6954,10039,-411335,209977,-16338,4203,9820,3943,-654506,-8727,-16057,-21565,-2503,-7211,-824539,-26069,-29578,-32093,-4041,-8676,-752119,-14336,-27466,-28062,-5216,-6536,-768537,14898,-25286,-29852,-4071,-5515,difficult
534401,87313,19337,5318,5796,3886,1014411,147015,17298,31758,16235,12006,-982760,-132357,-13293,-29862,-11081,-10587,-965379,-132103,-13597,-28291,-10626,-10686,147021,-87216,-10736,-19379,-8293,-7670,-44562,119345,62492,-25977,-6614,-3427,-554371,-66181,-14669,-28689,-15582,-8228,easy
229049,48425,13376,17509,13272,12496,160593,29906,11077,10956,5383,4295,345505,12773,5772,-5832,9153,5623,173377,117452,-8288,13696,-193,20428,45676,-20414,-3068,2007,9045,10968,-94400,-76,19974,22600,11715,1427,-127876,-17138,-2893,295,9723,2558,difficult
783717,106188,32762,30939,22970,10234,45148,52399,8812,5018,3462,3939,1754055,112539,2483,32472,42592,3243,1240022,26182,46861,55231,28267,11047,193071,138042,41657,6452,4209,9702,-14179,-30830,-5945,4272,11089,6532,519877,23013,34692,31177,11382,950,easy
101303,59240,20929,17613,8141,10019,56694,29633,13270,9039,3885,7352,313651,152148,68936,44099,2597,496,-46842,-7464,-5777,785,1851,-307,-47456,-14245,-10674,-1185,2053,3777,32858,13944,-11638,-2495,14406,1286,-29167,3650,-2550,1667,373,8081,difficult
881653,504055,120559,64168,36973,36988,470048,119137,19019,22318,15822,16477,1542387,804257,311276,179290,106150,25405,157841,-107952,11999,-13880,-9399,-11374,-465199,-85987,-5271,-1609,-7156,12215,955276,1432561,207934,65812,31151,92290,-132278,-118290,-18236,-20363,-14990,-15982,easy
688085,178571,11913,18362,21079,11156,880268,90763,30899,33243,19023,21210,-462596,70491,-19652,1130,-10297,-14381,-222290,-188,-25267,-22961,31404,4186,1189371,485273,609,4081,22705,-5125,-787452,-86066,-29165,-31275,-18122,-19431,-677946,-30468,-21453,-25382,-15409,-15517,difficult
435081,89372,12918,6318,5222,2971,74094,29650,7634,4601,5402,6835,1573408,285373,34105,19514,7520,-119,63490,-12638,-6197,-3646,-3805,-5865,49983,-10665,-4330,-4292,150,-5746,88791,33276,2433,-936,-2377,-1879,29264,3262,407,-2053,-2389,-5711,easy
206552,52445,13461,4197,7334,3780,936262,65452,9596,8990,13065,6047,-694963,10505,15041,-6032,-4907,-1139,-773875,-57457,-3830,-6359,-10674,-2910,-529318,-26880,1915,-5246,-7305,-3199,-780165,45843,13926,-3218,1593,-1627,-870230,-37046,-7727,-3110,-7364,-2458,difficult
392497,106579,10484,7820,9718,7588,227758,49426,16864,17366,7800,9826,4924,-20431,7686,-9296,4104,-5525,-195000,-39191,-15071,-17108,-5704,-6825,887020,367992,-9033,-3238,13537,6491,258772,-28087,-9328,-8210,3336,2485,-132023,5482,-6152,-9876,-5682,-7814,easy
48755,56592,24703,14668,12351,5829,102678,82565,18149,15453,16033,9182,1240,-72503,-2727,-5832,14252,-3897,-45498,-62723,-17162,-10831,-14525,-8112,-73981,-59110,-13213,-13043,-14383,-7843,-86558,64693,22799,15970,-1684,-464,-64818,-221,43072,9809,-2070,3551,difficult
