delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
240564,22979,15933,12649,6480,6525,5770,3469,431719,72309,6591,8524,5533,2499,2923,1425,-426823,-55038,-632,5276,-342,2377,2417,3260,-383251,-60839,34361,16637,5361,10503,1242,1582,-146983,-54451,1781,-4791,-653,121,2231,2081,192438,-26991,1858,-621,-580,3103,5499,1251,difficult
1092496,245238,60354,29013,24686,12346,10210,4685,1249173,194882,60241,47459,16447,11206,7410,5929,306768,301335,-39374,12454,43190,15844,10456,5654,-460530,-135285,8298,-31759,-6924,-5819,-3288,-4213,707477,185890,89419,-13340,7702,2740,9617,-1707,-1180425,-150518,-57892,-41141,-11011,-8205,-5587,-4710,easy
573563,39186,9885,11732,10248,6395,4101,3816,79456,38952,10976,2992,4265,4619,3405,1368,180251,-8403,-7607,17145,21692,3021,3258,4511,-43299,-31481,-9016,-1875,-1335,277,-1615,-391,32147,-22425,-4445,-1766,-3565,-2256,-1778,80,1807328,63244,16702,21455,7139,6061,2917,5590,difficult
915440,156560,85107,65556,46067,25059,12784,5411,603642,85565,28023,14169,21561,10665,14171,2001,557849,44620,65870,69118,65272,2426,9947,4773,-231531,205694,102751,44883,30782,48374,-5854,7066,-124241,-18961,-8569,4959,-15670,-3446,-8783,-571,1045115,52627,68284,86588,17638,10223,-860,2370,easy
426162,82934,12750,17368,10436,6407,7589,3640,662004,95322,40822,41483,49265,19999,12673,11143,416534,-62462,-33955,-33614,-41514,-15928,-10904,-9453,-287037,709,-30957,-10063,-32167,-12406,5540,-6300,-476421,80684,-10848,-20071,-36663,-14308,-6149,-5852,-596445,-68482,-36527,-32713,-44971,-11728,-8822,-8407,difficult
74912,33010,5647,7366,2975,4563,3396,2686,780749,188933,44033,40998,7099,15535,21869,19254,-721894,-110094,-39678,-31723,-5332,-11112,-15852,-14184,-772468,-183587,-42706,-34311,-5596,-11522,-19908,-18130,-602444,-178422,-42966,-35086,-5830,-12733,-19094,-17563,-726543,-151589,-28194,-33410,263,-8521,-19039,-16396,easy
334202,64135,25932,7350,6106,8449,4665,3908,602113,72106,16343,6167,7731,9181,4182,2227,-278019,-38119,5232,-3764,-4879,-6653,170,216,-131678,961,5020,2365,-2383,8997,3685,2254,-306844,34348,37484,6410,4954,2663,647,5514,-355105,-29073,-9382,-279,-4191,-7936,-2571,-1262,difficult
724095,191840,16943,17361,8289,6650,3226,3051,366903,97534,14982,19871,7534,10132,7662,6848,297069,430262,18748,22260,7425,5846,-857,523,-56398,-36540,2166,-9747,-2269,-5616,-4821,-4550,-216817,-78719,-2036,-16365,-6251,-9761,-6962,-6448,1404913,62220,-11035,-6190,4116,-4396,-5106,-4714,easy
37748,21320,16589,11066,4637,6003,3351,2909,275409,40497,14451,4059,6763,3027,1734,1772,-265264,-18676,4734,24326,-2577,4200,608,1983,-267829,-21501,15925,1658,-3723,7101,2851,940,-148962,-15777,-11049,-1228,-3739,-1244,-328,-555,-268591,-20756,-1060,3272,1533,1847,3338,2180,difficult
780027,316662,91974,69492,32627,22155,11057,6842,771475,407265,67235,40646,20090,14888,4993,2846,502403,281642,-47332,115749,38773,21579,15160,6073,-225227,-278615,-14759,-23040,-13957,-4209,-2453,-1136,472257,15546,222571,59513,44032,25030,16206,13765,-715226,-380984,-61526,-36840,-18701,-13331,-4657,-2718,easy
197686,33706,9561,4902,5514,6576,3819,3651,812618,114289,28107,23581,19051,17168,24906,20385,-557090,-87764,-18315,-19467,-8770,-9308,-21285,-15535,-660409,-72018,-15463,-22697,-15849,-15088,-23067,-17134,-539977,-80463,-21627,-12178,-13403,-3969,-16843,-15093,-702253,-82086,-18781,-20374,-16126,-14005,-23155,-19174,difficult
129334,25428,18668,7401,9376,8651,5020,3065,1257297,165900,39432,20342,28797,24384,8426,10070,-1125296,-154335,-36668,-14120,-8583,-18764,-6650,-8627,-1225143,-155861,17244,-7314,-20019,-2769,5777,-2569,-1111379,-126912,-31001,-14327,-23094,-19394,-5401,-8009,-1050036,-124780,-32631,-16004,-25989,-22006,-7352,-8816,easy
92298,26534,8422,4594,2996,3055,2462,1497,842223,35092,33019,32487,6954,10039,7827,7907,-654506,-8727,-16057,-21565,-2503,-7211,-3502,-6216,-824539,-26069,-29578,-32093,-4041,-8676,-5695,-6287,-752119,-14336,-27466,-28062,-5216,-6536,-6083,-5685,-768537,14898,-25286,-29852,-4071,-5515,-6182,-7453,difficult
660088,105476,23171,6174,5956,4503,3662,2343,1014411,147015,17298,31758,16235,12006,6265,13776,-965379,-132103,-13597,-28291,-10626,-10686,-5017,-13340,147021,-87216,-10736,-19379,-8293,-7670,-1470,-11524,-44562,119345,62492,-25977,-6614,-3427,1117,-7827,-554371,-66181,-14669,-28689,-15582,-8228,-5041,-13040,easy
159787,49862,12508,20606,12956,13140,6831,6913,160593,29906,11077,10956,5383,4295,4156,2901,173377,117452,-8288,13696,-193,20428,4541,4783,45676,-20414,-3068,2007,9045,10968,3374,2822,-94400,-76,19974,22600,11715,1427,2711,862,-127876,-17138,-2893,295,9723,2558,74,7579,difficult
529846,91501,38128,29301,17199,10997,5901,4243,45148,52399,8812,5018,3462,3939,2320,2324,1240022,26182,46861,55231,28267,11047,7041,3820,193071,138042,41657,6452,4209,9702,2255,496,-14179,-30830,-5945,4272,11089,6532,3664,3761,519877,23013,34692,31177,11382,950,1362,-401,easy
34042,28604,5610,8732,8556,10561,3935,3251,56694,29633,13270,9039,3885,7352,4451,3352,-46842,-7464,-5777,785,1851,-307,44,1080,-47456,-14245,-10674,-1185,2053,3777,-1021,-2348,32858,13944,-11638,-2495,14406,1286,-731,-27,-29167,3650,-2550,1667,373,8081,-358,889,difficult
598958,399220,68126,29808,15724,35764,27502,17168,470048,119137,19019,22318,15822,16477,9777,8845,157841,-107952,11999,-13880,-9399,-11374,-5865,-4148,-465199,-85987,-5271,-1609,-7156,12215,66,1121,955276,1432561,207934,65812,31151,92290,86243,44873,-132278,-118290,-18236,-20363,-14990,-15982,-9546,-8556,easy
755689,182901,12080,14359,24168,12238,10748,7649,880268,90763,30899,33243,19023,21210,7003,6824,-222290,-188,-25267,-22961,31404,4186,12831,2915,1189371,485273,609,4081,22705,-5125,7801,10414,-787452,-86066,-29165,-31275,-18122,-19431,-5728,-6153,-677946,-30468,-21453,-25382,-15409,-15517,75,-3877,difficult
131976,32959,5712,1869,3297,2035,883,570,74094,29650,7634,4601,5402,6835,4258,3275,63490,-12638,-6197,-3646,-3805,-5865,-3830,-2780,49983,-10665,-4330,-4292,150,-5746,-3238,-2696,88791,33276,2433,-936,-2377,-1879,-3308,-2572,29264,3262,407,-2053,-2389,-5711,-3125,-2774,easy
197865,46567,10667,4507,7128,3499,3303,3754,936262,65452,9596,8990,13065,6047,11194,5411,-773875,-57457,-3830,-6359,-10674,-2910,-8644,1217,-529318,-26880,1915,-5246,-7305,-3199,-5108,-3443,-780165,45843,13926,-3218,1593,-1627,-8317,-1347,-870230,-37046,-7727,-3110,-7364,-2458,-9497,-3057,difficult
432450,125975,6968,7758,9172,8410,4472,7806,227758,49426,16864,17366,7800,9826,4839,3789,-195000,-39191,-15071,-17108,-5704,-6825,-4362,-1125,887020,367992,-9033,-3238,13537,6491,3746,11112,258772,-28087,-9328,-8210,3336,2485,2205,8026,-132023,5482,-6152,-9876,-5682,-7814,-3058,-1944,easy
34964,68225,27023,15929,7868,5965,4439,2433,102678,82565,18149,15453,16033,9182,3491,3094,-45498,-62723,-17162,-10831,-14525,-8112,-1982,-1737,-73981,-59110,-13213,-13043,-14383,-7843,-2137,-2214,-86558,64693,22799,15970,-1684,-464,4192,1397,-64818,-221,43072,9809,-2070,3551,3720,-91,difficult
