delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
128839,41653,6933,2474,3333,1454,1225,723,365860,43744,13091,13151,18349,5139,3855,1544,-204386,-39677,-12049,-12245,-17427,-4374,-3292,-1219,-248743,18290,2995,-10295,-13301,-3379,-1929,-621,-217589,49759,-5992,-10387,-12871,-3163,-2357,-703,-277365,-36738,-9585,-9780,-16465,-3823,-2943,-743,easy
54606,56205,27894,12196,11746,7583,2340,1135,632782,79235,11826,23787,12795,6567,2061,2009,-583358,-60412,-6261,-19497,-10923,-2678,-959,-777,-627776,-62233,-11661,-22282,-8721,-1769,-691,-785,-541761,46394,93267,17639,25307,13299,4375,-424,-559810,-15870,-11075,-22225,-9859,-4787,-1610,-1510,difficult
169143,26627,5669,1372,2297,2179,838,498,114427,17448,7309,9801,4274,3560,880,482,173297,17890,5806,-7113,293,-625,-202,225,-98591,-14006,-7039,-8976,-3517,-2413,-107,-161,-85270,4133,-4724,-9360,-2659,-1264,-257,-93,229429,28698,-605,-8266,-2027,-1224,397,91,easy
529012,72306,18581,4002,4659,6866,2540,1683,108590,31912,6012,6931,4402,2147,1207,687,28768,55705,10294,2193,4212,475,146,245,1599319,58225,37337,-3027,-350,17649,4850,3090,-7353,43600,4436,-4993,-1922,-377,399,36,60954,4045,-1793,-5889,-912,1127,-63,612,difficult
401337,163099,14986,9278,9361,5118,2881,3012,473798,23283,9399,5795,5422,4971,3417,1083,-232558,41602,9653,8786,-2894,-2454,-1288,2597,626645,478922,23849,8158,23973,9246,4745,4602,-349158,27005,-7714,-4480,-3521,-4313,-3318,-756,-334772,11733,-3439,1469,-1803,-1890,-2283,1272,easy
329707,87934,7378,6867,13367,10929,7392,4493,282117,143622,11752,5276,5960,8071,4718,4579,242946,-34438,-5304,3913,8606,-1784,1574,-2148,-106036,-89685,404,-2592,-2428,-6133,-3134,-1269,331347,32693,-6952,-4106,6619,21222,11474,148,-277897,-131321,-5645,9147,16832,-1874,782,2924,difficult
415650,68227,25207,16912,5470,4480,1943,2985,359844,39526,8065,10359,7593,7095,3298,2521,-182537,-20317,-3686,-336,-6494,-3736,-1808,-1187,-167597,7538,4575,13949,-4586,-1353,-1712,-1381,562744,127524,31276,14216,5772,-1720,375,5626,10612,57,36402,-1617,-3184,-3651,-2277,-1204,easy
456511,109917,19466,7184,8730,13997,10678,8152,570523,109732,21336,46028,19058,17288,6189,19277,196279,168113,47,-38760,-10361,14822,14025,-2872,-423437,-51317,-15723,-43509,-14225,-11283,-4115,-13072,-104699,-22626,11570,-30772,894,-10019,-1781,-14620,-124192,-93431,-3374,-42336,-17621,-6684,9825,-13938,difficult
173648,77305,8652,5744,9229,4562,2505,933,129364,11246,2710,2383,3643,1799,1241,910,134684,155885,650,1489,4430,902,-304,-226,-77004,43285,220,1925,-409,-542,-706,-403,-96457,12207,16209,-859,-577,744,-866,-358,215914,52857,6690,10889,18898,9949,6930,1079,easy
958840,81737,23959,5840,5242,2782,2645,1303,304991,236456,49720,19631,49649,26221,18264,7553,2971586,-201092,-20742,-12422,-41823,-23800,-17116,-7084,-131272,-204600,-44928,-18756,-45942,-25033,-17935,-7340,-193586,-218171,-49431,-17644,-48614,-25224,-18053,-7320,-31332,4987,12058,-6343,-41250,-19699,-9372,-3257,difficult
394984,47404,11111,8703,4425,7738,2929,2310,32186,11624,5366,1520,2980,1531,1145,916,-1127,1223,-1391,4258,-1270,2887,303,-445,1152358,32900,20009,13987,1919,12818,4411,2367,249902,75032,915,1048,426,1201,-282,-346,50060,33963,3448,9440,4703,7921,2703,4000,easy
443773,58427,4344,6253,4997,2330,1432,3247,633735,161643,30323,39133,23637,20147,20958,11853,1066947,-97691,-27520,-25028,-17109,-15868,-17739,-1104,-618401,-147610,-26719,-37259,-20889,-18337,-20210,-11281,-613517,-39588,-27674,-34394,-14320,-18746,-20459,-10751,-594876,-127975,-22005,-34839,-22241,-18316,-19697,-11289,difficult
674174,98438,10428,8565,6504,6752,5227,2877,97551,52203,9351,4294,4213,3158,1724,1571,2091522,100430,3309,6086,4765,7809,8507,1620,-4035,-36455,-6185,-1340,99,573,64,627,-19869,-6749,8404,270,-1932,-2214,-445,212,238872,127713,-1219,12068,6232,8208,5884,2766,easy
455153,76550,20104,8183,6651,8405,3528,4437,790579,178922,28086,19701,36997,16169,5474,2159,-643699,-23648,16872,-7351,-30174,-12694,-2383,261,380685,-142624,-17589,-16380,-34532,-13945,-3303,-1461,-693061,-114114,-18071,-14974,-33072,-3606,1013,8807,-385629,-129103,-13139,-7369,-23607,-812,-3111,1504,difficult
328341,77843,11859,6433,4607,6215,2766,2901,160693,16521,11138,5362,5142,3301,1157,1213,-153177,-13673,-9767,-5169,-3915,-2315,1205,-512,-158252,-14168,-9012,159,-3431,902,1464,-246,287984,43684,-6123,2495,2979,-1391,1935,2216,694035,229443,27785,6797,2228,14459,1832,5293,easy
761502,73633,28161,31354,21295,8121,4565,3079,1124712,231351,55481,46145,43688,28645,11753,10044,-1060815,-226613,-53429,-42144,-42248,-27837,-11063,-9146,1184159,14566,30403,56801,30752,-2850,1643,-2352,-701479,-218203,-47602,-43483,-40093,-26664,-10396,-9149,-874705,-200622,-38653,-30340,-37983,-24744,-8935,-7213,difficult
