delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
147259,26426,12273,10894,3523,5414,4087,3089,-46758,-21378,-10824,-10437,-986,-2797,-3191,-2535,607719,134459,10851,-2099,1276,13387,5186,6854,98464,31627,-72,-4012,2052,-2306,806,404,654477,-509255,155837,-102832,21675,-10923,8338,-1913,2262,776,16184,-15693,8377,-4380,9389,-6450,difficult
717742,378609,18534,26697,11757,17660,10843,9518,-632987,-373542,-15833,-25433,-10276,-16875,-9206,-9251,1294646,-278724,7062,-11483,21445,382,1002,7408,-602839,-345450,-17783,-21750,-7803,-10310,-3972,-7588,1927633,-1897485,94818,-66726,22895,-24845,13950,-10267,31721,-29248,17257,-10692,10208,-4974,16659,-14996,easy
515541,141300,28084,17197,40450,22440,7594,9829,-368072,-136648,-26402,-14120,-38124,-18589,-4794,-8969,850218,293791,107323,120864,32038,65020,18511,-691,325961,108290,44191,9322,30050,6096,21203,14263,1218290,-524257,430439,-185501,133725,-63132,134984,-111542,70162,-1988,83609,-58924,23305,2692,8278,14954,difficult
587352,169467,58928,11407,35959,28557,29251,15471,-370113,-146743,-42667,-3774,-33651,-17597,-22037,-10303,-541864,-119534,-55265,-1891,-31335,-27332,-28137,-14701,2255430,-10975,-42958,21762,237,-8048,-6612,14373,-171751,2797294,27209,108559,-12598,12307,1883,23653,2316,31572,-9735,19284,-6100,21525,-4398,29074,easy
180916,97478,12111,6042,12559,15762,17934,9715,1334661,17007,25240,8086,-7699,-2618,-10273,-6441,1682124,69708,14586,17749,13514,30914,5033,-2631,-170504,-83372,-3027,-2609,-10977,-11572,-14013,-7145,347463,-1852628,52701,-153080,-10654,-17613,9663,-20358,21213,-24491,33532,-42486,15306,-19046,3810,-4514,difficult
918119,211454,53595,39976,20856,34201,15796,19157,491648,141832,170187,7637,146079,50007,15520,-8737,-795227,-201327,-49492,-39218,-17337,-32867,-14038,-18459,-897228,-209742,-50748,-37325,-20320,-31090,-13211,-16304,-1286875,-102001,-343159,-8415,-219679,-1256,-46855,1893,-163416,-2983,-82874,1777,-29558,827,-9722,2155,easy
1080179,152842,37804,33788,26241,24697,83476,10879,-742239,77146,-29588,-2658,-14511,-2584,-69093,-3974,829756,432642,74053,-17208,6684,33321,-25005,1105,-1058341,-146902,-35241,-32302,-25372,-18207,-80944,-7138,1571995,-1888097,355496,-579544,103641,-109294,-14550,-15094,21195,-32056,35905,-51528,44088,-55939,5079,-8243,difficult
621853,298870,119820,18674,10988,38834,12607,7066,-271666,-258783,-111787,279,-6889,-32929,-5218,-2548,606217,-267274,-104984,-3317,5932,-28348,-8722,-4461,-483348,-291480,-111604,-10447,-7071,-33826,-9132,-5329,877883,-1089565,-8491,-24206,6803,-6620,-3596,-7130,12821,-13003,4581,-5478,-3504,-410,-1913,-868,easy
366548,67211,8966,14090,11546,13321,9087,7433,657305,104542,7875,-3941,-5068,-7667,-5966,-6288,-262920,-60159,-8380,-12807,-9686,-12428,-8835,-7293,-292774,-23634,11058,-4892,-4458,-11343,-7652,-5196,-920225,-29854,-164701,36525,-16255,19438,-8866,7915,-4618,5228,-4761,1085,-2869,1183,-1005,2097,difficult
283943,74224,7882,9692,12976,10512,6574,6762,615184,-29313,20828,33897,11843,26893,6583,3906,-237501,-43257,16847,-108,-11144,-6544,-1261,-5183,2020551,241610,2043,16983,10560,10336,9953,4118,-852685,2258052,-13944,284867,-3981,-14804,-34005,17091,-22987,21704,-33437,16880,-7844,11214,-9089,9301,easy
150382,38951,20296,9621,5895,8590,2466,2340,548071,78533,2696,9081,5984,393,2661,659,-132872,-25726,-17392,-8733,-4974,-7144,-511,-1142,-83032,-29045,-17539,-8614,-4261,-7642,-1618,-1697,-680943,49840,-104259,-3319,-20088,-147,-17814,119,-10958,713,-7537,-498,-3172,-1107,-1801,-555,difficult
138464,23847,6638,12850,9958,5346,2359,2349,-111081,618,-665,-7818,-802,30026,9159,6294,750784,145880,34969,20122,4596,19187,1749,105,-124107,4620,10520,-1976,-5560,36311,12501,5254,861865,-874891,145262,-141260,35634,-24449,27940,-22098,5398,-10156,-10839,17124,-7410,10752,-6189,5149,easy
113680,41459,15009,2045,5723,4675,1886,2161,1329,-24883,-7128,-1184,-3766,-2836,-814,-1738,-82497,-23179,-10607,8230,4404,439,-169,-490,32332,-22906,-11717,945,-1543,-1519,-1473,-1940,-83826,114829,1704,273,-3479,-1110,9414,-7285,8170,-5947,3275,-1958,645,-1304,1248,-1450,difficult
62334,17471,5699,5669,4900,12805,8891,5553,173160,104326,11152,68,-231,1524,-2926,-4053,57388,11928,2083,-2650,573,-7877,-6623,-3135,220672,92953,-2368,-2215,1143,-1683,-6587,-3531,-115772,163284,-92398,81025,-9069,-4451,-2718,435,804,570,-9401,6194,-3697,36,918,-396,easy
855211,119287,23162,22316,15196,18437,15344,4019,397407,-15068,-357,4396,17025,-6417,-7208,10003,-675238,-56582,-17933,-12911,-5184,-13354,-11062,-1967,-833337,-101171,-10329,-12414,10253,-2080,5938,12912,-1072645,-158099,-41514,-44589,-17576,7604,-17307,497,-22209,15437,-6937,11274,-3854,17000,-11970,14879,difficult
529266,454953,24749,15829,15155,9936,8914,4572,-478096,-439503,-17665,-13697,-14291,-9231,-8437,-4278,619529,-352350,-6044,-3921,-10153,-2916,-6182,-3316,244046,-294770,5299,-3420,-12227,3484,-4400,-2459,1097625,-375483,87153,57580,11621,11343,9776,501,4138,-2074,6315,6400,2255,1782,962,857,easy
524306,222371,98716,29984,34543,24381,17448,7756,-125683,358536,-35754,83127,176,25087,17033,15990,1579475,681963,67178,10967,-24045,3169,34773,93225,145322,8914,8376,-15652,-9903,6111,4378,3019,1705158,-1434153,323427,-673049,102932,-58802,-72160,-26619,-24221,14142,-21918,2942,17740,-30395,77235,-90206,difficult
895375,117331,29600,13299,19389,12951,12765,8932,-615400,-96772,-24707,-12160,-17474,-11658,-10998,-7919,-240662,387684,124808,17668,641,6234,-1376,769,-626697,104457,-25631,868,-11709,2523,-8106,-146,374738,-386035,484456,-283227,149515,-150439,29828,-16800,18115,-12350,17892,-3711,9622,-6730,8688,-915,easy
1250190,335652,22342,23574,44261,24321,9528,6810,561680,115050,10646,11817,-35081,-12720,-1140,-3924,-744996,217831,146996,15977,-24683,5537,-2579,11827,-722206,-124401,49467,15348,-29649,-9937,812,3000,-1306676,22790,102781,-342232,136350,-97529,4160,-629,10398,-4966,18257,-15474,-1439,3391,15751,-8827,difficult
1077775,109741,37063,11848,13863,25176,8435,9719,-964601,-98854,-33905,-9194,-11203,-23884,-7436,-9037,-1065463,-108122,-36135,-7656,-9360,-21248,-6322,-6923,690081,32157,73434,10739,3748,31614,1067,11193,-100862,1755544,-9268,140279,-2230,109569,1538,18395,1843,13108,2636,52862,1114,7389,2114,18116,easy
320546,48638,11541,18895,13822,20386,12808,6652,-243336,2192,1602,-12466,-8500,-15245,-11221,-1852,593130,820583,6483,-316,16873,3322,-4240,3015,-37531,49326,-6374,115,-2852,-10311,-8662,-2723,836466,-630661,818391,-771257,4881,-12857,12150,431,25373,-19725,18567,-13633,6981,-4422,4867,-5738,difficult
292900,141749,56756,34075,19706,15106,10797,7918,203576,-86568,-36264,-17700,-12811,-9143,-6029,881,942423,81103,-35891,25541,-2971,22915,5921,32747,90888,419112,-15714,-8285,51171,40699,41973,23217,738847,-851535,167671,338009,373,20177,43241,-33826,9840,54142,32058,17784,11950,36052,31866,-9530,easy
588228,230612,12235,13049,12009,10261,13965,5003,-565411,-180354,-8035,-8327,-6331,-3850,-12057,-3766,-409877,-181681,-1148,75,-9149,-6791,-11203,-2466,-108858,81112,-4125,-3535,-1885,1281,-728,2866,155534,301019,-1327,262793,6887,-2977,8402,-3610,-2818,7264,-2941,8072,854,10475,1300,5332,difficult
267125,83498,10875,28658,13293,19802,11002,12570,-187611,-60399,-6502,-25030,-9791,-15500,-8751,-11107,2178795,393807,29356,7137,17122,-2406,4612,-3664,1058566,464014,38894,34459,22710,2362,19033,1311,2366406,-1120229,454206,70207,35858,9538,32167,27322,26913,5588,13094,4768,13363,14421,7443,4975,easy
503592,113942,24565,24931,10273,22719,26200,11224,749418,125250,-16873,-5515,46881,-13516,-23032,-4825,-478392,-74306,-15231,-22939,-7851,-18414,-22208,-8312,670378,357880,28272,-16859,9013,14585,-9463,2027,-1227810,1148770,-199556,432186,1642,43503,-17424,6080,-54732,16864,-4898,32999,824,12745,-3487,10339,difficult
150226,46307,1588,2641,3831,2180,1199,1199,72419,28861,10134,7796,4319,2405,333,501,920980,118063,23276,10498,17226,10195,3776,6606,-66919,-32640,4630,-2242,-2386,-1496,-622,-296,848561,-987899,89202,-150703,13142,-18646,2702,-12740,12907,-19612,7790,-11691,3443,-4398,6105,-6902,easy
179069,38124,9242,7989,7133,4086,3763,3684,-152412,55381,22718,1244,561,-1942,-1265,248,2268986,305382,157915,61325,44617,20742,7804,3703,-152007,-12783,14796,6941,-5492,-1184,1145,-2131,2421398,-2420993,250001,-318165,135197,-143119,60081,-54384,44056,-50109,22684,-21926,9069,-6659,3455,-5834,difficult
429424,181923,26841,17884,20959,18803,10650,18360,-254338,-166546,-24563,-14771,-15919,-17423,-9674,-17422,-228912,-128242,-10979,-10728,-17497,-15292,-7155,-15881,-27526,-159209,-17079,-10173,-16724,-12685,-6139,-15927,25426,201386,38304,-30967,13584,-6100,4043,555,-1578,773,2131,2607,2519,1016,1541,-46,easy
958110,379404,44743,19475,24002,21798,13679,12105,-761252,-144146,-12339,3888,48694,6799,7539,-273,1385809,113992,41434,14263,9727,14550,30617,10949,136898,-99075,-16046,936,17857,661,-3094,-774,2147061,-1248911,258138,-213067,53773,-57480,10375,-13327,-38967,8130,7751,-13889,23078,-33711,11222,-11723,difficult
96749,44401,12146,7416,5364,3992,4679,1606,-25864,4683,6980,7485,7934,1707,-3182,-687,555033,76691,5189,5496,10789,5802,1601,4195,131483,-25349,3700,3546,1232,-1706,-2027,-212,580897,-423550,72008,-102040,-1791,-1489,-1989,-1950,2855,-9557,4095,-7508,4783,-3628,4882,-4407,easy
1005568,358896,11971,34382,13652,26444,8902,8294,30639,-224381,145198,74237,8129,3971,20174,14284,-328300,-249773,1002,-31706,-10939,-21301,-6250,-6603,-839292,-324090,-7855,-29861,-9523,-20065,-5410,-4935,-358939,-510992,-25392,-74317,-144196,-8857,-105943,1845,-19068,1416,-25272,1236,-26424,840,-20887,1668,difficult
410218,264970,39177,33902,14086,21946,13787,19747,137809,422873,86506,3519,32866,26762,27632,11545,1387913,-108703,92161,45733,23537,29034,4909,4787,-134415,-235661,-26637,-24360,-3282,-10578,-7229,-15287,1250104,-1522328,-531576,-126958,5655,-118798,42214,-70093,-9329,-26819,2272,-39612,-22723,-12138,-6758,-20074,easy
661674,68764,23868,14896,17106,21725,15272,7920,1326338,32227,-18939,44990,10113,-9714,5047,4403,103717,-31918,-5360,5797,-10930,-11327,-7462,6085,-429185,-779,-20412,-2625,-11570,-17010,-10838,-5502,-1222621,-532902,-64145,31139,13579,-15052,-39193,-8422,-21043,-640,-1613,-5683,-12509,-3376,1682,-11587,difficult
458313,211884,103941,21151,26836,13881,10032,6400,-275264,-157601,-97850,-17029,-11010,-7723,-1381,-3277,80828,-147598,-53473,10366,11339,10368,-3481,-352,777358,-150140,-86157,-11173,-19723,-9437,-7083,-226,356092,696530,10003,-2542,44377,-32684,27395,-21539,22349,-31062,18091,-19805,-2100,-3602,2925,126,easy
72059,36735,4719,3477,3743,7828,8779,4404,1755806,178892,18016,19934,13969,8247,-3899,362,110055,52668,12498,9984,1595,-6010,-6685,-2568,-68815,-25378,-889,-555,-1312,-3991,-7456,-2567,-1645751,-178870,-126224,-78046,-5518,-13387,-9950,-10539,-12374,-2907,-14257,2019,-2786,-771,-2930,1,difficult
956909,334666,12460,7948,7503,7376,8243,5980,71247,-265417,61288,53910,12610,23828,15191,6105,-648862,-321866,-9010,-6228,-4892,-6255,-7864,-5543,-617446,-52019,23478,-4126,4460,-2961,-7416,-4611,-720109,31416,-56449,269847,-70298,32488,-60138,2102,-17502,9352,-30083,3294,-23055,448,-11648,932,easy
333157,58761,23560,13951,3644,6540,5988,2936,-159087,8871,-19222,-8320,3530,2048,-3306,2343,-114906,-38700,-15964,-10538,-253,-3334,-4684,-1886,-118490,-4229,-9201,-7502,19330,14452,5383,12090,44181,-3584,-47571,34471,3258,6763,-2218,3036,-3783,19583,-5382,17786,-1378,10067,-4229,13976,difficult
35594,18440,4101,5133,1644,3711,1200,720,539260,177029,23645,7717,23777,3212,8270,1038,256651,10644,14,-2568,712,-1710,446,-322,1184173,599809,46325,11178,18571,28279,12289,6717,-282609,927522,-166385,589165,-23631,46311,-10285,13746,-23065,17859,-4922,29989,-7824,11843,-1360,7039,easy
688437,58311,19258,19308,13238,10926,3930,2849,-532475,38881,-17759,-9284,-3412,-1763,291,1984,-650168,-43067,-19025,-18705,-11020,-9604,-2595,-1567,-601778,111243,-2288,-14317,-6659,-3260,146,-1149,-117693,48390,-81948,154310,-1266,16737,-9421,4388,-7608,4361,-7841,6344,-2886,2741,-3551,418,difficult
346644,195821,18293,21918,19116,14985,29744,10748,340647,111282,132501,44240,57498,117653,158423,45074,-252522,-151092,-1478,-14826,-9385,-10114,-25987,-7884,-90197,138617,-9274,-18271,20523,3122,-5088,-2560,-593169,162325,-262374,289709,-133979,-7796,-59066,-3445,-66883,29908,-127767,13236,-184410,20899,-52958,5324,easy
387330,126518,37606,13150,15291,12437,9405,10286,-194579,318956,-24276,19553,-4926,-6485,-6118,-6344,-36242,13611,-20383,-9601,-10516,-9502,-2507,-4451,-279716,90258,-34363,-2819,-4798,-7228,-3743,-5217,158337,-243474,-305345,76647,3893,-13980,-29154,6782,-5590,5718,-3017,2274,3611,-1236,1893,-766,difficult
161556,124483,8499,12210,9893,14000,14322,10804,390561,380365,5202,44978,34915,-2263,-8583,-6529,390561,380365,5202,44978,34915,-2263,-8583,-6529,275054,76546,61379,47031,50045,8927,-1309,-5081,0,-115507,0,-303819,0,56177,0,2053,0,15130,0,11190,0,7274,0,1448,easy
358370,365005,22080,10950,5395,11901,6678,4054,-205273,-320675,-12549,16808,1939,-4278,368,-2708,-326641,-361875,-16647,-9465,-3290,-9290,-2364,-910,1222759,64901,-20246,17317,20784,-554,-1998,-1918,-121368,1549400,-41200,426776,-4098,-3599,-26273,26782,-5229,24074,-5012,8736,-2732,366,1798,-1008,difficult
267248,178404,63652,26535,14882,18301,20895,20372,695105,-25881,-48114,-18977,-8859,-11731,-17541,-18489,345287,-126217,-53804,-23528,-8129,-12816,-16539,-19335,-86333,-35188,-37814,-23238,-1200,-11308,-17413,-18347,-349818,-431620,-100336,91029,-5690,15990,-4551,290,730,6929,-1085,1508,1002,-874,-846,988,easy
291107,141907,12928,4627,3854,7995,4838,6043,869068,-113401,20185,-3218,7869,-729,-863,-3933,638004,41765,-1118,21151,3991,-4362,-1775,-3848,-243145,-130442,-4978,-2091,-495,-4613,-3227,-780,-231064,-881149,155166,-172207,-21303,-3860,24369,-23242,-3878,-4486,-3633,-251,-912,-1452,85,3068,difficult
89442,17285,5628,2116,4164,3409,1692,1336,2309,-11005,-1843,-309,-2910,-2010,-1284,-927,466426,61948,5214,743,3031,-809,797,64,-31130,18692,2773,2333,-778,3001,284,1528,464117,-497556,72953,-43256,7057,-2441,1052,1590,5941,-3809,1201,3810,2081,-513,991,1464,easy
523254,130181,27033,21711,14698,19304,9237,12160,-374949,75992,-20956,-18580,-1069,-3570,-6546,-10188,505188,84294,5145,4807,11746,-2923,-282,-7827,-292665,-21999,-15181,-11008,-9010,-5171,5974,-5546,880137,-797853,8302,-106293,26101,-20326,23387,-15815,12815,-20756,647,-2248,6264,6256,2361,2281,difficult
148792,59661,60271,22810,7230,16292,5389,6373,652285,31529,-55653,-20234,28,-10820,2411,-2960,173696,-7931,-54707,-17733,1398,-12612,-2129,-1884,1691442,72263,-45397,-7834,27966,9065,7731,4399,-478589,1517746,-39460,80194,946,9310,2501,9899,1370,26568,-1792,21677,-4540,9860,1076,6283,easy
389489,145653,6201,28304,29906,17524,9668,10947,-229607,-86499,2274,-21743,-23041,-6615,-4216,-7333,36354,-4036,16533,-20578,-22741,-9613,-5851,-7113,63479,87584,6265,47250,20928,9930,758,-1358,265961,27125,82463,91620,14259,-10268,1165,67828,300,43669,-2998,19543,-1635,6609,220,5755,difficult
194763,74515,12632,6126,3427,4114,2231,2404,-105696,-15849,-159,-756,3457,310,452,494,-15647,458101,21759,11919,32597,18673,3897,3650,-157055,-62622,-11316,-1047,121,-2436,-1833,-2142,90049,-141408,473950,-520723,21918,-33075,12675,-12966,29140,-32476,18363,-21109,3445,-5730,3156,-5792,easy
563667,100989,10417,31427,18321,25185,26530,9097,253510,-53066,-1631,-25731,-10717,-20384,-19754,-5838,2111642,251406,148234,23434,3661,-4342,-15967,-2907,1604327,246773,9457,545,-12118,-18107,-14999,-3103,1858132,-507315,304472,-4633,149865,-138777,49165,-22889,14378,-15779,16042,-13765,3787,968,2931,-196,difficult
512587,125570,32346,17813,20656,12079,8916,5633,-440322,-102327,-28575,-16225,-19400,-11070,-8042,-5050,-440527,-112190,-31827,-16947,-18441,-10923,-8399,-5143,-462882,-87205,-22374,-15942,-19331,-7596,-7205,-3771,-205,-22355,-9863,24985,-3252,9453,-722,1005,959,-890,147,3327,-357,1194,-93,1372,easy
382664,173645,41953,35604,22855,20025,21375,38839,71968,-3169,-16523,-15290,2507,10458,-6838,-16029,584822,2945,-25150,-28666,-15764,-12349,-11507,-31607,357906,89532,-10167,-24221,2414,13188,-5028,-30799,512854,-226916,6114,86587,-8627,14983,-13376,4445,-18271,18178,-22807,25537,-4669,6479,-15578,808,difficult
609183,205881,9905,8070,11335,13265,12727,7725,-600215,-178311,9083,-349,-2815,6006,-280,1191,1214350,725296,216198,39808,25029,39457,4816,3476,-241197,-26061,16189,573,-9767,-4584,-11479,-6146,1814565,-1455547,903607,-751357,207115,-200009,40157,-39235,27844,-34796,33451,-44041,5096,-16295,2285,-9622,easy
72722,22955,11639,7593,7708,8162,5077,3635,-61792,-16129,-10486,-4763,-5882,-4959,-3916,-1936,22408,14358,5765,-3668,-3214,-5548,-4467,-3289,1845,-11704,-9700,-6860,-6933,-7216,-4530,-3404,84200,-20563,30487,-26062,16251,-15465,1095,-3192,2668,-3719,-589,-1668,-551,-63,-1353,-115,difficult
175553,37342,11979,12961,11486,11343,5132,11023,237274,171669,9801,-9989,-8728,-1229,-1445,-8149,445525,327,7176,-9775,-2770,-5817,-3579,-8967,-161037,-28526,-9346,-8153,-9244,-7610,-2374,-9974,208251,-606562,-171342,-28853,-2625,-16522,214,1622,5958,-6474,-4588,-1793,-2134,1205,-818,-1007,easy
428174,77120,54375,26981,20486,31357,14482,11673,1185806,184187,-28667,-7769,4982,-22729,-9935,-9136,748929,193,-42047,-3914,-5426,-22036,-8343,-5583,-66678,343094,-35293,-2879,-6820,-10522,-1175,469,-436877,-815607,-183994,342901,-13380,6754,3855,1035,-10408,-1394,693,11514,1592,7168,3553,6052,difficult
666500,152110,35132,43399,17188,33067,20239,10813,129662,728649,12468,-2030,2854,-5682,743,-3445,-488444,-94723,-24196,-42418,-13313,-30937,-19038,-9836,-505385,-124237,-22224,-35703,3873,-18114,-15394,-6711,-618106,-16941,-823372,-29514,-36664,1972,-40388,6715,-16167,17186,-25255,12823,-19781,3644,-6391,3125,easy
232511,85248,28542,9735,13588,23009,14765,16281,46406,-17549,-17023,-3613,2090,-16311,-11871,-13507,-44118,-55287,-8988,-1879,-3025,-16026,-10590,-13635,471927,283957,-1190,23033,24254,-10629,-8175,-12121,-90524,516045,-37738,339244,8035,7798,1734,24912,-5115,27279,285,5397,1281,2415,-128,1514,difficult
514169,184687,73770,11952,31104,25912,20322,21675,680898,1013862,35720,18027,48959,4843,63,-9371,-413111,-158682,-53807,11488,-23449,-19307,-16218,-17753,-332919,-158928,-49763,3712,-27194,-20669,-16892,-18677,-1094009,80192,-1172544,-246,-89527,4044,-6539,-7776,-72408,-3745,-24150,-1362,-16281,-674,-8382,-924,easy
135427,21905,9510,15778,16576,16884,7369,9177,345950,147909,-2435,-13239,-5167,-6358,326,-6696,1324578,38430,10612,-6310,-4742,-8240,-2891,-4992,-21461,11072,-4866,-9795,-15742,-14634,-7040,-8764,978628,-1346039,-109479,-27358,13047,-15478,6929,-3485,425,-11000,-1882,-6394,-3217,-4149,1704,-3772,difficult
183402,15048,3126,3368,4797,9035,1479,1555,2422614,56399,16695,11027,16838,14581,1852,641,-154480,-5302,1597,101,-1336,-3403,2936,857,32456,22956,1551,-2320,-2216,-6880,-420,-888,-2577094,186936,-61701,28258,-15098,-46,-10926,-2421,-18174,-880,-17984,-3477,1084,-3356,216,-1745,easy
