delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
97731,43216,14877,8982,10184,4988,1694,2323,358051,38607,13033,3098,1544,2078,983,593,-210134,44051,15931,13681,18508,7585,2092,3864,-310506,-34834,-12244,-1913,-1228,-1765,-670,-404,easy
244638,66115,18759,29237,12976,18613,2602,4698,8072,5250,9800,30639,6111,7307,1804,2711,9487,4036,3813,21654,-691,368,399,927,463644,117694,14105,-24459,14421,22244,1196,3046,difficult
253302,116080,19410,21875,12421,15861,5070,4147,63724,7382,4668,27736,3442,7680,2570,3483,155212,79,3031,-17882,10059,2587,2253,-168,223943,217317,26453,6160,7899,13774,2746,1495,easy
34138,12770,20402,54257,4004,6892,3459,1805,98602,50076,46058,17225,5451,8299,3018,2571,-72060,-36234,-35028,25227,-1022,725,-256,-357,-56868,-38378,-16285,48836,-1873,-3539,1138,-1175,difficult
65095,42581,1475,1298,1365,860,438,397,130962,57309,2758,3026,2662,1135,662,344,-121492,-53293,-1706,-2738,-1615,-111,-372,-68,-10243,23837,-860,-718,-980,-440,-76,174,easy
146144,94071,10131,21975,7339,6776,2431,2402,365665,53753,10004,7869,4769,5608,3213,1221,-349134,-34867,-1734,30185,745,433,-880,1436,-89909,115502,1987,-1973,4394,1902,-685,925,difficult
57008,105384,25460,10926,9078,6291,2159,1777,145706,10668,1956,2166,1591,940,512,907,-58064,164500,37163,7907,9871,9908,2623,2046,-119332,24932,9844,9613,5103,793,670,-306,easy
46837,40477,5011,4071,4481,4726,1965,1265,737163,123390,39773,16928,4653,15046,4136,9124,-681589,-92568,-32257,-14001,-3928,-12978,-3357,-8755,-699063,-73259,-37268,-11713,3584,-7662,-986,-6964,difficult
82198,47344,4325,4552,2847,2116,3408,990,180784,56769,5869,3581,2132,954,847,397,-144013,-47594,-3973,-505,-1755,-321,-613,-327,-53160,28743,885,2446,3184,2645,5734,1513,easy
126297,90711,8041,18251,3539,4896,3200,2277,283665,52356,16046,34177,14254,14217,4273,4605,-215006,-39582,-6709,-1602,-8667,-5876,799,-271,-99731,116292,-9301,-30250,-12764,-12766,-2946,-4385,difficult
153579,45099,7019,10268,4012,4904,2414,1471,80616,17798,7469,30427,3360,3214,1834,1413,-36078,-4987,1220,-17074,3209,4993,1768,839,182004,59588,-2120,-23245,-1906,-1613,-608,-723,easy
28682,17776,2762,53062,6162,8923,6650,2550,114096,21209,7010,40176,6259,10186,3057,6570,-82552,-2066,-2307,33469,-1131,-4108,813,-4997,-88276,-4801,-6190,-7698,937,1582,6372,-3043,difficult
