delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,state
1497820,155875,58249,67795,64315,47695,491248,218585,29130,13977,20617,23007,227956,-153779,43342,85535,41732,-13709,2157632,46962,35130,73164,86167,53694,634127,-81314,8886,2755,3194,34079,difficult
465474,235783,38258,17548,28405,13567,1033767,131608,80196,55155,47440,49755,13607,485931,8548,-29396,26245,-16323,-967360,-108265,-73683,-52292,-46118,-48122,-751127,-65140,-60679,-31134,-37231,-44119,easy
91420,20522,55115,13595,5812,4255,293219,51075,7908,10775,10632,9327,-250388,-32883,29542,7143,-3023,-1939,-71169,-19344,8208,-9531,-3015,-7505,-283840,-39431,103871,10849,-8422,-5771,difficult
863124,332327,80719,26199,29917,19989,123468,26303,7279,5907,6366,3892,1487837,304391,56735,11699,2662,8412,149113,-12385,-3263,6266,7683,2516,582018,626066,166847,42912,60309,37362,easy
361534,200550,31853,31785,21258,22014,293579,71810,24594,23006,13627,12773,-249564,-62042,-17684,-22479,-12552,-10904,36490,95867,15226,6689,9847,9338,416938,352396,24235,42126,25599,29289,difficult
106955,38606,10489,7551,4905,9007,258177,45129,12805,5412,6543,5370,-118489,-5504,8983,6408,589,3876,-109868,19937,-4291,3165,-495,11097,-225309,-34002,-11640,-3155,-5007,-4062,easy
96717,21321,27976,9397,8290,8202,374273,21547,36863,9370,4730,5222,-367069,-16516,6121,10769,5203,4684,-368713,-10994,-21016,-6482,3506,2323,-96885,26833,-11765,-4205,1972,1933,difficult
126304,96733,53945,12870,8028,5177,325902,74306,25517,13408,29512,24105,-199530,21239,13875,-7261,-24145,-19955,-199632,23021,35705,2824,-20153,-18415,-199632,23021,35705,2824,-20153,-18415,easy
835519,98393,53923,46910,21510,17978,340537,31960,17787,6372,3936,8877,1598195,196693,13907,40737,26386,12011,-21279,10866,20257,63866,10338,7359,-91969,-8261,74243,17010,15999,7934,difficult
874959,280189,35726,25381,21289,12235,35233,21575,3335,2112,3143,2133,2395801,751143,55081,50164,19886,8317,113317,6488,33418,7458,25434,13673,10060,18210,8673,12186,9119,8317,easy
323380,46596,9483,11584,9366,3141,1038344,125738,53463,22627,17513,30428,-179221,-45917,-51576,4513,-11581,-26415,-1010165,-113833,-48575,-20011,-16539,-29112,-955507,-77676,-31789,-17631,3679,-26333,difficult
166877,22083,15805,30128,8860,5736,516249,56214,27996,12906,14435,13055,-296931,-38462,-26417,-5708,-7776,-9390,-470362,-37796,-20955,-6781,-11532,-8369,-280823,-26135,10799,64156,2583,-4199,easy
469302,112651,24303,24067,13282,9580,140013,104293,21272,22064,11333,13050,-44597,-61543,-6679,-13428,-4785,-6667,532614,123175,13047,30218,10337,6021,499849,-36559,2725,-10780,294,-9764,difficult
1197157,77536,15276,29184,29695,12427,800066,120019,69252,58983,44715,26220,791441,5767,-46253,6335,32022,-3058,573982,-81486,-58650,-45938,-41123,-20829,-174149,-51731,-57024,-49795,-35958,-17491,easy
106787,33200,13087,5925,4141,6287,94182,26806,8509,7683,5601,3268,83608,6729,19354,9063,-1626,8715,-41742,-16331,-5157,-7484,-4464,-2556,-4051,28783,-463,-6854,1710,2898,difficult
743905,276999,30278,42019,21010,15603,818893,492993,78316,58233,54588,28528,859629,240733,-31076,52551,-4152,11223,-382100,-453628,-40533,-49333,-50376,-24771,-702494,-435088,-72504,-51860,-46207,-25226,easy
509506,122848,14349,12830,9212,5763,42451,34251,22421,16720,20193,18942,1102276,253962,2435,12603,-3554,-7457,15635,-28155,-18584,-9548,-16125,-16707,283253,39985,-8066,-14726,-13264,-15372,difficult
505175,72721,15793,39872,16672,12176,706555,301368,95356,76853,120396,55986,140509,-232467,-69264,12471,-86349,-42560,-526014,-255759,-81820,-68506,-114805,-53202,-218635,-197714,-87604,-54909,-110019,-35669,easy
447917,143012,32566,19529,12891,5852,239239,53859,10145,5516,8660,2316,-39710,-20956,-606,5536,-1041,1076,623146,291415,62365,35367,16773,8309,42598,-3000,5505,1136,-3040,1222,difficult
614516,127337,23580,39902,50383,23451,675511,81111,30827,19409,26934,13866,-576513,74264,-1355,76641,33094,16344,602993,39776,3388,-2651,39927,17781,-209465,24638,-23775,-12512,-2674,-5369,easy
1081990,205539,33914,40496,33658,33649,107264,34508,19682,9196,5616,6915,1434504,264815,44758,60050,25749,27082,180870,-9161,-13624,-7383,-1920,-4181,1308803,257438,11563,41234,60296,57301,difficult
870641,515996,67364,67168,45674,22677,302458,96523,7636,4501,14328,10872,-28560,-23799,5424,37849,17595,472,-218204,-69357,22360,14261,2347,-3343,1951314,1351574,151400,135890,74095,38286,easy
88941,24335,7641,23515,7769,8916,379024,92234,27621,28498,13281,6900,-237349,-60089,-13696,-25928,-8579,3068,-328352,-80519,-24755,-26261,-11660,-5965,-304547,-63088,-21488,37240,3704,8944,difficult
797906,61462,37808,20067,20484,22783,212462,67001,6967,4890,6272,2506,468301,17660,53147,18575,12542,30221,1286117,25872,25690,23999,29197,26086,1915,-60148,13685,2958,897,4525,easy
246338,73446,31808,18594,14901,15452,231357,62820,41425,10864,16591,13728,-179827,-43732,-34057,5768,-14645,-9555,339285,96757,-4512,18530,14953,19368,-114514,-21147,9719,-1107,-5377,-4641,difficult
261777,117100,30709,22683,17305,12740,251946,107925,12076,10292,13400,5577,157846,-18334,7739,9140,2554,7128,9231,113570,34340,26405,856,12169,-137583,-67712,13820,1628,8306,2193,easy
1098188,226588,46790,46864,51812,13767,187946,166876,35329,25609,21789,9814,777487,5589,40510,11761,62108,18991,1586074,140660,6267,63867,33184,-2824,367164,32886,-12393,-11864,-5224,-4307,difficult
1012064,236452,63299,27864,80781,21093,1118733,190196,76775,91990,52790,80983,77876,-114962,-49073,-84576,-27326,-71965,-77368,366238,60015,-35266,156742,-41398,-320515,-112508,-51369,-72537,-45444,-66307,easy
428926,98523,25321,28813,12971,11019,573955,202294,70772,18870,36236,21966,379235,-89313,-49098,13971,-30458,-10983,-516369,-157831,-66244,-16050,-30380,-19264,-297954,-64168,-21010,31908,-8957,-2595,difficult
789779,259321,24651,11165,16653,12686,336173,90502,20935,11918,11634,17683,483527,167916,14728,-954,12734,3354,1185406,414760,15349,7633,9679,-3407,-308115,-76218,-18930,-8939,-7357,-14939,easy
331872,51839,5638,33011,10952,4746,76259,49488,24421,10106,4742,9204,584767,18818,-13134,82471,20326,-1428,81373,-33505,-22539,-6270,2276,-7655,100699,21740,-20675,-7486,-3972,-4292,difficult
