delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,state
113887,15949,4650,4374,3858,5285,555580,133253,23817,19242,18791,14203,-427137,-114343,-20374,-15684,-15859,-10356,-427137,-114343,-20374,-15684,-15859,-10356,-470805,-123226,-16753,-13235,-13080,-6043,easy
340002,40327,11000,5302,6002,13567,1102761,157583,29915,40000,18675,39212,-656961,-90280,-4229,-34888,-16034,-7987,-793736,-111640,-22827,-30454,-5569,-32239,-837581,-149847,-29689,-38753,-16415,-36710,difficult
86688,13760,23860,7954,15050,13624,226311,48316,13465,8086,12255,10729,-198506,-39014,-991,9128,12026,16622,-19290,-22864,45030,-3420,3601,124,-201073,-41790,-12855,-6104,-7241,-8060,easy
219898,29993,14670,7023,1774,1993,65256,50596,8599,5626,8746,25547,142969,-29287,7244,1537,-7368,-23487,142969,-29287,7244,1537,-7368,-23487,177989,-3236,3726,1118,-6179,-23689,difficult
608238,92099,12592,13668,11529,14152,187169,32646,14320,7470,9174,5986,1204476,110575,5479,9764,8835,3635,167321,46017,-4510,8449,-259,11175,-108591,21768,-6154,382,-1510,9688,easy
918498,46273,20881,22111,9925,4892,325572,34920,45478,19747,12094,5602,-236191,-11146,-31777,-6274,-5740,-1719,1200221,39876,-28919,18177,-7346,188,814747,5329,-13094,-4810,6578,-600,difficult
99896,19927,3124,6266,1889,1155,884064,112878,43423,7543,8722,7119,-777681,-90741,-42235,973,-6963,-6029,-777681,-90741,-42235,973,-6963,-6029,-797141,-97372,-36428,-5777,-6574,-5834,easy
675207,86951,54439,12481,15979,9541,212453,28684,32220,8404,4130,3196,1331578,154113,95795,16617,33226,15071,-149140,27489,-1434,2456,3668,4336,205823,-6801,-27703,-6843,-1348,-373,difficult
1235118,206032,87911,43318,25847,46004,612443,105857,32634,8062,6458,5940,-517877,-93061,-30743,-6849,-5049,-5140,1239743,222855,196249,38761,29031,15751,1146159,170731,326,73855,34185,109580,easy
1158820,276255,19947,14591,8863,41622,1574134,370695,81503,10893,16092,27419,-1524408,-352690,-69397,-9585,-14435,-15938,-1469793,-360475,-80192,-8131,-15268,-20473,1748259,429845,-35078,28810,8017,79020,difficult
266442,46291,10628,2475,4418,13813,404523,93739,25768,9175,10950,17907,-266522,-54185,-18039,-7592,-8377,-3134,-266522,-54185,-18039,-7592,-8377,-3134,118802,-33974,-9342,-4915,-2841,-6014,easy
209854,108093,14513,15930,10165,35207,741268,183870,41725,26612,7006,79636,-597295,-94743,-35049,-23536,-4581,-69509,-572613,-48201,-8580,-1521,13341,-21745,-424333,-84387,-38008,-6989,717,-42033,difficult
854388,257335,72087,49330,25501,28556,372675,39553,6682,5545,7256,23163,-109589,19334,39257,3074,-1092,-10497,1586370,275357,13193,35869,37822,24086,-31642,358655,143764,92413,18005,2591,easy
768435,180985,46375,17784,7640,25524,711060,133231,19212,10435,5876,21730,231077,142367,-3137,4090,-1318,30715,-632883,-94187,-12674,-3950,-5017,-19497,573930,95083,97301,21908,11626,164,difficult
867059,184305,53840,12356,19141,17137,302456,52632,11691,6874,4515,6592,-212330,-8234,13630,1944,-237,4440,1127390,160716,-2301,5343,37997,16704,778748,242537,115119,9158,6119,10492,easy
306173,73551,6726,13063,17160,8941,442301,83989,27999,6095,9728,5618,-155238,-53097,-24934,-2070,-8162,-3981,-126573,10891,-19442,11487,15229,6975,-126573,10891,-19442,11487,15229,6975,difficult
224719,71360,15936,6240,15070,13546,204240,29580,7492,10842,6458,11300,140664,120838,20794,-2317,22905,17159,-39613,2251,2269,-5744,1465,-5210,-39613,2251,2269,-5744,1465,-5210,easy
208233,30077,9176,3971,7287,4092,406449,214165,18468,6525,8287,17512,-13485,-136871,7759,-1956,6703,-10519,-290581,-207696,-17817,-2853,-4851,-14871,-290581,-207696,-17817,-2853,-4851,-14871,difficult
754254,212124,35142,17366,19192,35413,327624,89885,12168,27612,19031,30586,785717,181635,39712,-3484,8397,17660,785717,181635,39712,-3484,8397,17660,-291544,3447,-10502,-23770,-16311,-20838,easy
184754,21180,4423,3669,2842,9588,621452,95332,51259,4785,14217,10436,-509781,-73844,-44444,-1970,-12133,3798,-557302,-82189,-47873,-3418,-13654,-7348,-243012,-66422,-48190,2039,-8339,1005,difficult
376231,153361,51613,11301,14167,19829,392683,83147,22175,8185,5416,14906,-196162,-14087,-14865,-2802,845,4232,-113565,-11371,2157,-5969,147,-4150,260372,236100,101023,18119,25260,14687,easy
175489,66028,7743,6830,2601,3132,1787388,297699,41489,70342,18729,26168,-1725322,-294299,-33840,-65321,-17404,-24129,-1725322,-294299,-33840,-65321,-17404,-24129,-1385053,-106414,-33558,-59894,-13577,-20851,difficult
875006,158336,33669,34927,17762,24981,1215853,408002,38999,40414,28653,34173,-736074,-344653,-1531,-17176,-14779,-26694,-602998,-311508,-33556,13633,-13952,-6852,316531,-92836,19098,-12919,-3942,5969,easy
518123,189791,13613,7500,6801,10039,325944,51746,23679,15180,5254,4783,-250727,55926,-5247,-8901,-4011,-357,-158043,12777,-21145,-2104,-1399,2812,985306,345433,-3806,-12036,10052,13312,difficult
1534438,636794,13144,24075,11766,20174,1358975,142274,15416,14564,16034,36685,504082,1672847,9209,38967,8550,14646,-1289344,-134261,-10989,-10656,-11863,-35183,1311651,-55025,-5037,221,-9490,-28995,easy
384053,79455,33817,27145,16808,25967,219616,15929,8422,21721,7188,16081,-196639,-5762,4757,32533,5364,18894,728884,87722,4642,-12665,2073,-200,-38934,108618,66785,-3597,21422,10964,difficult
803761,114496,10066,6482,7138,13535,1058261,467433,36486,31275,32275,52814,-391671,-435896,-35714,-24668,-26535,-49185,-352290,-337367,-23261,-23910,-20714,-24494,-19539,-285549,-20285,-25801,-28163,-44159,easy
1001140,225602,23196,9275,9776,28424,1003206,93297,26552,24903,10264,29074,127335,268017,3599,-10065,-7189,-13458,-320941,162412,6827,-16840,13358,32400,187408,-33513,-20494,-19979,-7634,-20892,difficult
647689,59586,9179,4648,10824,23767,1978705,907530,82492,24200,36212,67134,-1875690,-882883,-81630,-22150,-35833,-64314,-1814559,-845613,-67890,-20758,-28556,-54281,-302800,-815337,-70418,-15749,-11775,-11507,easy
123891,14058,11004,4402,8358,11255,175049,40914,3132,17469,11087,20923,87708,-24425,-2117,-11283,-2937,-16731,-132246,-26700,1815,-14660,-2716,-11668,-108936,-29442,23918,-13257,-2534,-606,difficult
2065926,359991,70364,66483,34505,55386,196445,78371,13688,9458,14172,15441,2466961,569414,59469,86939,5095,57546,1690704,125572,14515,28463,51101,39215,1450778,149875,96043,55672,4803,23073,easy
476563,77851,27532,21605,18502,13698,231359,107494,26861,8449,10641,6252,123967,-51707,-2138,11678,375,-1650,4244,-48021,-20998,-5837,-8387,3058,607401,10800,25148,33627,31595,20930,difficult
1020599,69742,14036,7864,8467,31397,947119,180233,36285,25691,12344,35154,63882,-97715,-18746,-21703,-7022,1890,63882,-97715,-18746,-21703,-7022,1890,92676,-136042,-29255,-10074,2413,-15052,easy
657839,230549,61298,35185,11760,27956,2453861,53412,68376,27132,43372,112021,-1658405,80377,-47265,-20783,-38809,-95768,-1466775,458055,90136,57020,-18838,-58040,-2262886,-7022,-64105,-12078,-37188,-98388,difficult
562814,304915,7944,20982,17724,26860,636748,310984,34211,11737,26642,33564,158721,333846,-24434,38007,14961,18112,-190261,-176026,-27183,-5136,-20857,-19112,-190261,-176026,-27183,-5136,-20857,-19112,easy
472143,193221,22533,15677,24518,42269,596285,41487,8489,9397,14021,39754,479965,458520,40928,8564,11582,-1022,-571955,-18866,-7588,9195,-2266,15074,-280435,15547,8791,1081,22174,-6508,difficult
221081,239993,25171,17045,25955,27522,162103,16386,4275,6503,6208,14724,-98914,1899,6730,8091,10763,47739,122767,295973,6696,22817,15597,-5549,153081,372948,49263,719,32880,-3795,easy
677525,135618,17988,18939,6331,10605,1201121,170674,51634,89411,41881,38593,83389,3099,-34769,-49789,-33494,-21833,-764962,23569,-33821,-77498,-35420,-27246,-889215,-131837,-32348,-84130,-37736,-34886,difficult
64611,33799,14023,3605,10094,10897,662945,367548,67196,133039,244683,116804,-628432,-352948,-61826,-131533,-242691,-113793,-547641,-289552,-45402,-125692,-222639,-89635,-618930,-358746,-52291,-131076,-238436,-114294,easy
42358,10228,5671,7089,4169,12561,614761,36394,8178,8209,7977,5055,-596489,-20036,-5208,-1882,-1902,8960,-518701,-25042,-1493,-6824,-4892,-814,-602020,-33419,-821,5346,-4629,14372,difficult
412905,120913,9115,22134,23033,24564,99420,68854,17931,12321,23581,19058,-43106,-56936,-8859,-8400,461,13037,901422,156033,-5639,38408,10365,-1523,82138,57079,-11949,-569,-12469,5004,easy
300169,103560,4060,4971,5425,1780,306404,34929,5045,4037,3472,1572,-166347,-22037,-3247,183,-1112,-961,-166347,-22037,-3247,183,-1112,-961,313989,249967,3540,2436,8082,2547,difficult
155269,57699,7356,6970,19086,16919,97260,26295,9241,2813,3641,10610,-28255,-13118,1647,769,931,-454,-51250,-10983,-3565,2672,28276,13635,253533,118313,-3737,9031,17129,5746,easy
936545,29219,15401,8360,4708,3713,431634,375739,33800,54925,9049,16220,1267921,-325168,-17611,-41836,-3220,-12911,-136019,-365566,-30555,-54218,-7719,-12467,382831,-348825,-7030,-43641,-2083,-12144,difficult
337325,35747,4434,7779,8521,6235,137238,31609,11106,6208,6213,14004,97719,36523,-5122,3309,-1133,-11009,569330,977,-6631,4072,3788,-647,-66789,-25086,-8264,-2669,4270,-11651,easy
314123,65060,35202,7591,23779,15726,172744,44565,11546,3503,3491,9970,487380,6980,41856,4551,34937,13759,-31621,27253,14556,3856,12964,1754,-31621,27253,14556,3856,12964,1754,difficult
126840,72357,28666,5184,4910,11058,125761,21264,6749,9858,8354,9977,26553,141000,56935,-58,1463,11411,-6450,-4185,-1922,-6939,-7634,-7139,-16865,16465,10737,-7025,-4160,-1029,easy
100667,19178,5929,15195,10349,13562,186152,57614,18845,15198,10539,15861,-99603,-49366,-16939,-11025,-7067,-7781,-16334,-13692,-13043,11193,7330,6390,-140519,-52250,-8767,-178,-833,-5506,difficult
321334,24339,7254,6779,5922,6332,20173,37271,11971,9046,12035,27704,660290,7062,5572,9867,2884,-12059,99980,-33283,-8318,-8456,-10507,-26285,143213,-12575,-11404,-8213,-10716,-25771,easy
1348172,458739,47346,72758,25643,24123,1237023,513444,181416,47421,25270,36565,565632,147668,-115265,56670,10803,-1719,565632,147668,-115265,56670,10803,-1719,-797816,-459452,-171681,-37328,-20486,-33887,difficult
114470,99505,40902,10739,18086,31434,573785,62279,7267,5012,10503,15998,-455089,91573,64658,-10,7635,22367,-538307,-11507,19476,11713,803,20376,-384549,31613,16772,5478,14312,3564,easy
174459,35110,3448,8891,9849,15907,57226,25612,8085,6317,10886,19705,-50157,-8412,-3523,13759,2970,14295,313415,-11711,-5155,-4346,-7151,-10600,88440,48616,-5234,-1692,1069,-15089,difficult
