delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
144707,50376,13157,21663,12313,19191,8903,4210,169887,40967,-10543,-14367,3957,-1719,22610,2276,-80768,-48903,-12929,-19212,-2538,-13833,-2557,-2388,51133,-18305,-4817,-21025,-9097,-14807,-6883,-3479,-122818,-39251,-6594,-17356,-7954,2828,-4330,980,-250655,131901,-173951,-89870,30598,-20946,-2386,8112,-1777,-4845,-1813,3669,-6495,-6559,1143,-12114,-974,17635,-25167,-4326,2553,-4664,-1091,4459,easy
85288,22912,4556,4781,4968,6947,3418,3244,-57276,-17500,2189,742,-3605,-3796,-2412,-1897,-70711,-16362,2011,3046,-1134,3203,4753,-877,12459,1439,34250,40197,14386,18745,2316,2068,-68498,-6853,432,-3336,-3332,-5623,-2780,-2532,-13435,83170,-80957,1138,17801,-8292,-178,32239,-33818,2304,37151,-43533,2471,15520,-17718,6999,15542,-24368,7165,-2437,-5096,1020,2945,-4600,difficult
56802,30636,3343,3999,3627,6993,4073,2541,43229,-27210,-1083,-2884,-2963,-6242,-3567,-2137,-10929,3488,5545,2725,151,-3028,-1034,-1500,-46858,-26418,-1487,-3042,-2653,-3036,-2474,-639,-35810,-27960,1157,-1430,7917,6455,256,10184,-54158,-35929,11048,30698,-29906,-1542,6628,-7032,2644,5609,-5767,1612,3114,-2804,10570,3214,-8,9491,2533,-1440,2730,637,861,10823,easy
88418,25096,4118,3372,7485,12534,2539,4447,-78062,-19989,3187,189,-2302,1949,10691,-21,-83576,-17833,6381,8296,-3287,-6979,1173,1311,216508,47975,-198,-1106,-780,-6553,-1311,-3056,-84568,-22222,-3777,-1305,-6585,-5225,-1329,-3914,-5514,300084,-301076,2156,65808,-70197,3194,-6579,-3579,8107,-9402,-199,-985,2507,-5805,-8928,426,1328,-9518,-2484,-18,1332,-4367,-858,difficult
155026,58226,6110,17806,4887,12083,7133,5315,-150017,-56915,-2092,-10194,9954,4023,-1293,-611,-137524,-47108,1896,-14611,4582,1315,-1287,3031,58313,13036,-5089,-13850,-1191,-9653,-5214,-3787,72461,-39344,-4128,-16449,-1579,-9669,-5512,-3867,12493,195837,14148,9807,60144,-52380,3988,-6985,961,-4417,761,-2599,-5372,-5773,-388,-2708,-10968,-16,6,-3927,-298,3642,-6818,-80,easy
273619,40523,6060,7145,9129,5839,5396,2448,-260240,-36912,-4081,-3800,-5307,-2286,-3545,-1356,-106574,46555,-412,11,-6845,-2401,-4428,-1550,-255295,-26575,-4455,-4731,-7006,-3963,-4349,-1893,1161988,576692,57316,51365,22228,17218,1987,3642,153666,-148721,1417283,83467,-73130,603267,3669,-4043,61771,3811,-4742,56096,-1538,-161,29234,-115,-1562,21181,-883,79,6336,-194,-343,5535,difficult
460314,66034,35572,15829,10509,7426,3658,1225,1171255,31380,14154,23416,-6380,6775,1705,1617,-454833,-59778,-35071,-10612,-7698,-5763,-3125,-701,-458599,-54449,-31716,-13983,-7468,-2935,-2280,137,-458707,-59041,-31109,-9803,-5919,-4814,-1126,2371,-1626088,-3766,-108,-91158,5329,-4592,-49225,3355,607,-34028,-3371,4180,-1318,230,1549,-12538,2828,-1879,-4830,845,1154,-2318,838,2234,easy
819749,128431,9758,9030,10844,8798,5574,4861,-764561,-94358,-584,2765,20952,-202,-1638,-2408,-779615,-117206,-5922,-3949,692,-6522,-3281,-3595,-811580,-90948,-4600,58824,-3286,-2476,-1800,691,-795561,-102729,4207,1881,-5840,-2006,-884,-1738,-15054,-31965,16019,-22848,26258,-11781,-5338,1322,8807,-6714,62773,-56943,-20260,-3978,-2554,-6320,4046,470,-1643,1481,916,-1187,4286,-2429,difficult
107534,38601,5620,3961,3304,3219,1354,1212,-103247,-21394,-1920,16320,2885,5558,6702,4794,-52444,-16155,18218,9052,4517,1716,7174,1273,-49010,3807,5269,15878,4523,6154,2248,782,36605,-8481,12069,787,817,156,-219,50,50803,3434,85615,5239,19962,-12288,20138,-12949,6800,-7268,6826,-15091,1632,6,-3706,-3842,4438,-5998,472,-4926,-2467,-3521,-491,-732,easy
110853,10848,6238,2948,6786,3691,3351,2390,-70210,19949,-3641,1658,-872,14364,11341,8913,16802,33017,12126,1930,-5242,-651,-1919,-1486,-106806,-7515,-5507,870,-6379,-12,-2246,-886,-105743,-1654,-4464,1490,-4691,13713,725,9000,87012,-123608,1063,13068,-40532,5861,15767,-17633,1043,272,-1060,620,-4370,-1137,1688,-15015,639,13725,-13260,-327,2971,-10399,600,9886,difficult
67081,31530,13673,11322,11760,2565,1947,1182,757541,189663,20162,33132,-3084,5797,7425,3832,630411,27105,-10883,1224,-10053,408,212,-555,-56004,-18057,-10209,-7958,-5291,3059,1358,1732,861255,48549,-5436,63758,34129,28528,3561,9078,-127130,-686415,917259,-162558,-45162,66606,-31045,674,4773,-31908,-9182,71716,-6969,4762,39420,-5389,2651,25469,-7213,1146,2203,-4387,2287,7346,easy
344183,63808,10177,5494,7215,8394,4903,3289,-166827,-58853,-9437,-5006,-5096,-6410,-3787,-2399,-338243,-63030,-8867,-4294,-4727,-4617,-2601,-1654,-342126,-56500,-7084,-4032,9011,26455,10076,11540,168635,-28379,-5911,3547,-1108,-2314,-2154,-2212,-171416,-3883,510761,-4177,6530,28121,570,1783,1173,712,262,7579,369,13738,-10119,1793,31072,-28769,1186,12677,-12230,745,13194,-13752,difficult
122068,118897,10884,24322,19255,9342,16129,5702,48872,-103722,4611,-18217,-15852,-6841,-15047,-4599,-52725,-99530,-7697,-2521,-5838,41102,12842,4976,-117871,-116443,-7774,-17336,-10507,2434,-5376,155,114951,-71275,-3492,-20401,-10677,-5865,-14971,-4481,-101597,-65146,232822,4192,-16913,45168,-12308,-77,4282,15696,-14815,-3065,10014,-4669,-170,47943,-38668,-8299,27889,-18218,-9595,9575,-4821,-4636,easy
49540,12370,4370,4754,7356,5102,2484,3054,778241,11086,9004,5806,-1071,-1391,1852,-1297,-45964,-9750,-3066,1152,10813,1949,4060,1578,35701,35987,-3239,-2396,-4772,-939,-648,-1097,257634,-5194,-1513,713,-5074,651,-1179,-564,-824205,81665,221933,-20836,45737,-41181,-12070,-173,1726,-4654,-3548,3109,11884,-15585,-302,3340,-2888,1590,2208,-4708,-531,2875,-2675,533,difficult
19462,8984,7094,4139,7048,7201,4246,1546,1519660,101580,-3961,4141,7413,6844,2747,1785,-13100,4855,2229,1397,-2988,-1775,-1867,1394,-13692,-4116,-617,6786,-4018,1406,2751,524,29030,24854,-4010,660,-4659,-3709,-1599,-775,-1532760,-592,42722,-96725,-8971,28970,6190,-2846,-3393,-2744,5389,-6126,-10401,-1030,-641,-8619,3181,-5115,-4614,4618,-4350,-391,-870,-1299,easy
294582,23712,16803,3836,7861,6413,2003,2170,-152994,9581,-7955,7835,-3010,-1809,3583,-589,-276634,-21623,-15766,-2135,-5680,1480,2079,-568,-291876,-14622,-11792,22941,-742,15582,5161,7393,-104064,1688,-15345,-2079,-6406,-3721,803,-1497,-123640,-15242,187812,-31204,7001,16310,-7811,3974,-3553,-9970,25076,-25020,-2670,4938,-5664,3289,14102,-19303,-1504,3082,-4358,21,7961,-8890,difficult
776102,101139,15264,13585,8610,8663,3830,1869,-727382,-99676,-11684,-11910,-6713,-7932,-3388,-1696,-730132,-67815,17046,-2151,5902,-468,-2590,899,-745291,-61127,-11468,-3486,-5744,-4654,-3184,-1263,96038,-64279,-10973,-12197,-4839,-5717,-2467,-1191,-2750,-15159,841329,31861,6688,-3152,28730,-28514,495,9759,-1335,-8711,12615,-11646,905,7464,-4186,-1063,798,-594,717,2595,-2162,72,easy
45430,29428,5932,20210,36289,16317,16907,5383,116563,-25305,-2422,-16585,-30178,-8707,-15629,-3635,-40648,-16508,-1413,-17137,-25055,5871,-10321,2499,-42758,-23275,3130,-15066,-27803,-3900,-13240,2573,241236,7289,3017,-13323,-31223,-12283,-11566,-3956,-157211,-2110,283994,8797,-6767,30564,1009,4543,-113,-552,2071,1743,5123,-2748,-3420,14578,-9771,-8383,5308,-2919,1674,6134,74,-6529,difficult
125873,18156,5543,5430,4420,8510,8591,4241,69580,12957,13392,-726,-946,-5452,-7492,-3077,-121734,-10787,-3253,-4665,-827,-5507,-4583,-2410,-117869,-10241,251,-4461,8562,21643,-3107,8841,2577099,17076,32294,36417,16480,2525,2230,1974,-191314,3865,2694968,-23744,546,27317,-16645,3504,32043,-3939,204,40878,119,9389,7918,-55,27150,-19118,2909,1476,5337,667,11251,-6867,easy
242578,24047,16384,12649,7363,11698,13816,5006,1452288,39060,19772,-3579,8555,4955,-5384,584,-224096,-15633,-11181,-9585,-1300,-7756,-10563,-3902,-201569,10275,-16039,-10789,-4764,-10516,-12651,-4125,-52159,13297,-14665,-1261,2202,-9006,-11891,-4334,-1676384,22527,149410,-54693,25908,3022,-30953,-4858,1374,-6006,-1204,9528,-9855,-3464,6966,-12711,-2760,1510,-5179,-2088,760,-4486,-223,-209,difficult
297614,27383,3960,10141,5657,7420,7502,3026,592730,72567,18933,17325,14331,20950,14345,20357,-86800,-1063,13472,-6479,1963,27,-546,2402,-202800,8037,2552,-5012,-538,-3583,-5305,-2140,820003,101070,41907,113771,150140,47919,98643,28806,-679530,-116000,1022803,-73630,9100,93033,-5461,-10920,39355,-23804,1467,118783,-12368,-2501,150678,-20923,-3610,51502,-14891,-4759,103948,-17955,-4542,30946,easy
112981,42777,7552,7961,7189,15740,9854,13560,54812,-21393,-2780,-5462,-2654,-9651,-7308,-11331,-73935,-35923,-2676,-6171,-6370,-12902,-8719,-11436,-109571,-30669,-2284,-5480,10971,-6912,308,-5302,-61660,-39536,-6658,-7844,-5978,-14018,-9474,-13124,-128747,-35636,47911,-14530,5254,-8867,104,392,-4374,-709,691,-2364,-3716,17341,-16949,-3251,5990,-7106,-1411,9027,-9782,-105,6134,-7822,difficult
50881,40453,6876,3719,2633,2313,690,539,179131,-6292,-1481,-1507,-687,-680,1384,445,888568,350075,7377,39917,18440,17908,15448,3535,-41487,-20318,-2557,11646,9313,9326,15374,3510,451764,57898,-3117,1565,889,11708,5341,1997,709437,-930055,493251,356367,-370393,78216,8858,-9934,-560,41424,-28271,-10081,19127,-9127,-8424,18588,-8582,2382,14064,-74,-10033,3090,-25,-1513,easy
177640,49113,4212,2144,5979,2837,2868,2344,508425,-23662,12261,8769,739,-999,-1511,526,-164211,-45884,119,-1257,-2980,3003,-633,-1690,-173032,-38227,1368,-947,912,9830,4366,3670,-140017,-8675,17114,3207,8679,10954,4291,6374,-672636,-8821,33015,-22222,7657,29552,-12142,1249,15746,-10026,310,4154,-3719,3892,7767,4002,6827,1124,878,4999,-75,-2216,5360,2704,difficult
87064,29578,9462,14869,10626,16167,9092,7039,-5344,2452,-4556,-14099,-5384,-14335,-7160,-3328,540087,17579,9679,-11195,-4947,-9893,-7060,-6321,-80413,-15738,-4061,-8353,-2062,-4987,-1662,-1811,-15383,-2186,-1732,-11490,-8824,-12605,-7669,-4234,545431,-620500,65030,15127,-33317,13552,14235,-13740,2329,2904,2842,-3137,437,2885,-6762,4442,4906,-7618,100,5398,-6007,-2993,4510,-2423,easy
397929,64818,16945,8530,7470,12404,6641,7247,131385,128013,-2289,25986,3217,28369,2888,-1890,-170105,-48332,7996,-5120,-4273,-7064,-2011,-4274,-393600,-61653,-13184,-6913,14680,-743,-1523,-2112,-311531,-60123,-12752,-7584,-5869,-11367,-6303,-6999,-301490,-223495,82069,-176345,-13321,1530,10285,-21180,432,-31106,-1793,-671,-7490,18953,-20549,-35433,6321,-10624,-4899,488,-4780,-2384,2162,-4887,difficult
180035,32798,16093,23628,5357,5453,1959,1448,546242,51906,-10651,28672,4844,2871,1328,2842,-170992,-14940,-10366,82098,4565,-451,1247,893,-88061,1714,-9277,-11903,5777,-1378,-134,2223,320021,66938,23881,-16695,22370,20043,8428,10490,-717234,82931,408082,-66846,16654,65224,285,1089,33158,53426,-94001,-4792,-279,1212,16593,-3322,-927,21421,-81,-1381,8562,-1949,1330,8267,easy
470623,55444,3314,13261,11146,22572,8838,5764,-465362,-49478,-1730,-6519,-6091,12685,422,77,-225766,19353,4635,-2571,-8213,-14154,-6546,-4283,-459966,-52860,-2099,-11856,-9753,-16940,-6689,-4562,-453644,-28555,7597,-5019,6402,-7353,5998,-2059,239596,-234200,6322,68831,-72213,24305,6365,-6734,9696,3948,-9285,6837,-2122,-1540,16155,-26839,-2786,9587,-6968,-143,12687,-4360,-279,2503,difficult
351742,44694,8673,10388,11477,10682,6155,6157,452122,156784,7009,3594,6903,2719,948,3753,-332178,-40921,-1121,-7919,-6993,-8341,-3182,-4747,-222045,-36666,-833,-4038,-7768,-6877,-3439,-5185,-336217,-28392,-4755,-9167,-4917,3358,5257,-271,-784300,110133,-114172,-197705,4255,8274,-8130,288,-3922,-11513,3881,-5129,-13896,-775,2851,-11060,1464,10235,-4130,-257,8696,-8500,-438,4914,easy
339015,71327,22983,6981,4951,10718,3097,3376,-310631,-16128,-17375,-3073,4691,-2481,-809,-291,-324113,-43048,-16076,-5370,-3357,-4745,-755,-1839,-323556,-50515,-8248,567,4896,23685,12062,4341,-248915,-62855,-20215,-956,-2697,-9193,-2243,-2985,-13482,557,74641,-26920,-7467,-12340,1299,7828,-11967,-2297,5937,-1523,-8048,8253,-7593,-2264,28430,-32878,54,12817,-14305,-1548,6180,-7326,difficult
634403,81215,38179,7820,12606,11429,9685,6973,-556565,-25105,-31109,-7134,-10892,-6385,-7512,-5328,61511,5822,-21235,6156,2143,1402,-1887,1787,-608776,-60047,-28152,-5959,46,3547,-4520,-2368,-598366,-42064,-31357,-5213,-7550,-8218,-8790,-6349,618076,-670287,10410,30927,-65869,17983,9874,-6917,-3205,13290,-12115,746,13035,-2097,-7596,7787,2145,-11765,5625,-2633,-4270,7115,-4155,-3981,easy
79963,41414,7344,10735,6192,4554,2259,2341,1533709,268393,14961,27343,2586,8536,1715,1123,-70859,-23018,-651,7127,8171,5057,-115,-608,38937,420,5580,11015,1776,-1189,785,33,-52727,-8982,25768,4508,5934,5226,1258,-175,-1604568,109796,-91664,-291411,23438,-9402,-15612,6231,20188,-20216,3888,-6507,5585,-6395,4158,-3479,-6246,6415,-1830,900,473,-1731,641,-208,difficult
535255,484902,95450,47272,22967,45595,24636,16707,-353084,-474583,-83334,-41677,-18864,-43940,-20749,-16244,-531817,-483287,-92471,-45315,-20042,-42655,-22687,-16160,-524092,-481719,-93085,-39241,-17801,-35666,-17401,-13388,-467228,-455885,-92504,-44281,-17680,-43052,-22463,-15222,-178733,7725,56864,-8704,1568,25834,-9137,-614,581,-3638,6074,-5040,-1178,2241,121,1285,6989,-7386,-1938,5286,-5062,84,2772,-1834,easy
327966,23463,8231,6507,3934,5974,4142,2299,1047776,169731,147656,29363,35755,26764,51897,9888,-323146,-11244,-3839,-4992,-2852,-5046,-3854,-1651,-319097,-19747,-5807,-4276,-765,2223,-1060,-1596,-284224,-16527,-7729,-6113,-3295,-5349,-3903,-2246,-1370922,4049,34873,-180975,-8503,3220,-151495,-1968,-1922,-34355,716,-1837,-38607,2087,-2530,-31810,7269,-7572,-55751,2794,-2843,-11539,55,-650,difficult
146867,22147,15030,10246,8072,11674,7379,4442,272459,211,-9551,-7229,-447,1135,-973,-3011,2269651,124744,-1987,-1866,6352,-1864,-3431,1466,-136006,-21159,-12308,-8683,-5165,-9536,-5778,-3139,25747,2444,-10015,-9363,-6067,-8417,-5770,-3401,1997192,-2405657,161753,124533,-145903,23603,7564,-10321,2293,5363,-6817,-680,6799,-11517,-902,-2999,-7672,1119,-2458,-2347,8,4477,-4605,-262,easy
334085,107273,25977,15996,17304,7286,8445,3386,-282623,-45793,-20084,4292,-12614,10680,332,-1402,-201663,-99966,-22556,-15447,-15989,-6273,-8074,-3181,-322617,-101614,-24368,-8203,-15684,-62,-6478,-1291,-327453,-99025,-17431,-14523,-10603,3120,-6291,-265,80960,-120954,-4836,-54173,-1648,2589,-2472,-1812,6937,-19739,7244,-6320,-3375,305,5081,-16953,6211,3182,-8406,1596,187,-1779,1890,1026,difficult
33900,16878,16726,10341,7491,4956,4351,1616,263525,9477,-191,25850,9761,55,-1290,3243,-9205,-3422,-14200,6532,32125,-417,4917,846,13381,-2685,24790,22697,-4316,305,1380,514,76667,28854,26229,25149,-2244,-1036,-895,2229,-272730,22586,63286,-12899,737,31539,-14009,38990,1439,-19318,16165,2452,22364,-36441,2072,-472,722,-1341,6207,-3537,-2275,-2397,-332,1715,easy
222842,25159,5423,5092,7699,4474,2485,2395,-33442,358,-807,-3112,-6388,-587,-603,-1175,585816,-4639,1858,-666,5078,10893,3943,3785,-200806,-13484,4668,8203,1711,2122,10024,8372,-150011,-18254,-5316,-3187,-5228,-2718,-398,-1815,619258,-786622,50795,-4997,-8845,-4770,2665,2810,-9984,2446,8869,-11390,11466,-3367,-6939,11480,-8771,-4840,4546,6081,-10422,4960,4587,-10187,difficult
113310,29936,5779,6222,9767,6941,4549,2357,-84892,-4989,-590,-2206,2476,20168,6027,3800,11395,-14918,2688,-1538,-5458,-4831,-2538,-615,-62417,-8750,5771,2951,4827,16600,2389,1578,121917,34793,-853,6305,-6044,-2718,-3012,-914,96287,-73812,184334,-9929,6168,43543,3278,3083,-6624,668,4489,3354,-7934,10285,-10871,-24999,21431,-19318,-8565,4927,-5401,-4415,2193,-2492,easy
88358,16614,9323,9155,5138,5217,3158,3657,64030,9885,-9149,-7664,-4594,-4277,-2524,-3366,2156198,38626,6885,15383,13933,7044,9123,3935,-76758,-12637,-9025,-7426,5698,-2245,4158,5571,117794,-9251,-3684,-1258,-883,3385,-1500,-2235,2092168,-2232956,194552,28741,-51263,3386,16034,-15910,5341,23047,-22809,6168,18527,-8235,-6581,11321,-9289,5630,11647,-4965,-5658,7301,1636,-7806,difficult
92024,22014,5779,1925,4541,5833,3678,3630,145680,44903,-2324,2665,2347,2432,-2344,448,-89432,-20863,-4479,-1566,-3677,942,-1792,-1514,976970,311720,10911,3174,3373,1862,6587,2273,-46740,-13209,-4074,373,401,-1986,-392,-2954,-235112,1066402,-1023710,-65766,332583,-324929,-2155,15390,-14985,-4231,4740,-2801,-6024,7050,-2972,-1490,920,-3848,552,8379,-6979,-1962,3787,-5227,easy
10370,7396,4099,4892,5506,27054,28490,20201,878260,220789,22029,5742,3267,-16085,-24917,-14443,1544645,159702,36447,13319,6717,-5715,-16328,-16387,107794,1075,-3285,-4252,-4285,-22507,-25835,-18956,360233,10500,2532,-46,-3297,-23472,-25290,-17014,666385,-1436851,252439,-61087,-158627,9425,14418,-39732,5817,7577,-17571,4206,3450,-11002,988,10370,-16792,-965,8589,-9507,545,-1944,-2569,1942,difficult
105478,38328,7531,6837,3620,5941,1323,1373,927280,82331,27979,10175,8357,1704,1075,930,-91685,-23296,-6231,1865,923,-1852,393,1832,-99478,-33371,-5296,-2932,-1722,-1304,1742,-192,-94924,-28925,-2157,-2994,-786,3276,646,-538,-1018965,-7793,4554,-105627,-10075,4446,-34210,935,3139,-8310,-4797,-62,-7434,-2645,936,-3556,548,4580,-682,1349,-1096,902,-2024,-346,easy
350884,33279,18353,8205,21505,14297,6681,8910,-63504,-17635,-12403,-1377,-18353,-8876,-5902,-7626,920787,120547,28451,43962,-5732,3664,660,2231,-348202,-22818,-11603,-3443,-11926,-4913,-1598,-4672,-210336,-19525,-14740,-7357,-20508,-13717,-6378,-8700,984291,-1268989,137866,138182,-143365,3293,40854,-40054,-3137,45339,-47405,-3914,12621,-6194,-8582,12540,-8577,-8804,6562,-2258,-4780,9857,-6903,-4028,difficult
27719,9070,2539,5834,6913,5167,4855,3946,22470,-3635,1307,-3816,-6191,-3689,-4289,-3624,-21938,-6424,-2360,-5072,-5445,-1933,-2145,-2627,-24869,-3380,2168,8038,-1251,17975,1085,11933,-9146,-2094,-188,-3696,-4687,524,-3736,-890,-44408,-2931,15723,-2789,3044,1286,-3667,4528,-2356,-1256,13110,-11734,746,4194,-3436,1756,19908,-17451,2144,3230,-4821,997,14560,-12823,easy
76421,39733,7980,4144,6116,6335,3363,3159,-70187,-34231,-2832,1016,-3476,3523,-949,4030,-5999,-37544,-5156,-2341,-5656,-5956,-2946,-2965,211151,-16693,-6237,-620,-4905,-2306,803,-2100,150637,-29495,-4905,-1919,-4198,-1060,-2164,-2496,64188,217150,-60514,-3313,20851,-12802,-2324,-1081,1332,-3357,1721,-1299,-2180,751,707,-9479,3650,1246,-1997,3749,-2967,-6995,865,-396,difficult
1081950,78254,15488,16291,13461,8978,6411,2343,-839661,-28037,-14568,-5385,-3196,-5607,-448,2296,-1065862,-62414,-6747,-13377,-8576,-1568,6464,2116,-1072544,-71293,-11579,-14507,-11341,-7165,-5754,-1774,-926001,-43994,-6615,-15757,-11863,-6958,-6170,-2104,-226201,-6682,146543,-34377,-8879,27299,7821,-4832,4964,-7992,-1130,-1250,-5380,-2765,-522,4039,-5597,207,6912,-12218,-416,-180,-3890,-330,easy
