delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,state
159807,22918,4952,10197,4762,5097,272695,109689,60589,8354,15456,13088,-267217,-99048,-55504,18333,-1417,-3795,-83771,-99410,-58141,-8005,-14557,-12056,-121407,-97419,-53602,-3046,-13264,-6655,20842,-51208,-55301,89,-13539,-9457,easy
615007,91923,17639,15606,6535,4136,64361,18026,6969,8422,4516,6943,2110868,299572,29483,26007,13280,-1657,5383,-2438,-5267,-6011,-3639,-5915,143565,-3101,-930,4199,-3540,-5102,-57231,1555,19393,4542,1976,1446,difficult
181761,28233,12005,5346,3640,4375,184684,30433,8376,8925,4085,3792,73809,4107,-10,-4725,1453,-2229,-177630,-22095,-5085,-4377,-693,-1589,235747,1069,-4881,-5713,-1765,-1917,-143618,8119,24491,500,-776,8067,easy
68114,19433,18081,5827,5767,5341,413843,87946,20574,8568,12526,7426,-378455,-41684,-17388,-3447,-8063,-4995,-402313,-77595,38132,3436,-1988,4991,-193602,-72987,-12884,-3707,-7096,-4644,-408548,-81787,-17833,-7248,-9891,-3694,difficult
268193,35068,12015,5388,3510,1831,273425,54215,10700,19653,11611,6831,405718,-29424,2566,-12574,-7847,-4707,-18597,-14754,-215,-15935,-8919,-4449,-257284,-44666,2827,-15936,-9681,-5623,-150766,12254,80,-12614,-5957,-5222,easy
116347,22262,17988,5793,3629,6132,371212,56556,21357,6997,7041,12405,-369054,-48626,11550,-2477,-1590,-8639,-215670,-41303,-916,-790,-3725,-3581,-207641,-32370,-11011,1579,-5547,-6191,-227096,-14879,-13101,-3130,-2788,-6681,difficult
4901,8218,17999,14665,3807,6313,50259,19195,7876,4982,5333,6729,-47501,-14029,9678,-346,-2250,-2563,-44324,-13992,-380,25626,-1177,1792,-48044,-10801,19431,6665,-249,1071,-41565,-5087,11761,6788,-2429,-1965,easy
120044,83623,6976,3545,5031,6834,1008739,179129,11242,24648,22898,11747,-926753,-52115,-1082,-19250,-14000,-4627,-1003695,-172800,-9782,-21468,-21523,-9451,-762915,-168962,-7917,-20949,-19571,-5821,-861419,11851,1716,-22747,-16373,246,difficult
76203,31321,13038,12416,3891,6902,364467,36714,9784,12582,3269,6844,-361487,-33168,-7485,-9637,-2426,-5200,-266212,10930,6373,4749,4248,3980,-259128,-17904,-1375,-7999,-1522,-4194,-266229,18569,15502,12222,2186,5646,easy
345585,51537,24318,9381,8034,4414,62294,39626,20494,7485,9200,7458,86297,-16865,-14941,190,-1854,-3193,11159,40806,-15272,-4463,-4311,-4506,1091321,54458,-11453,1528,648,-4050,-55615,-30757,56962,10328,851,-427,difficult
129606,61198,17610,3545,4114,3247,924984,261817,39452,30841,25806,19456,-911793,-254413,-34229,-28914,-24121,-16018,-661918,-260090,-36832,-29549,-24255,-18550,-908385,-62587,-9212,-26889,-20416,-17388,-699417,-225387,-7096,-23833,-17978,-12881,easy
552331,55783,19020,6091,9671,14453,575790,257662,17946,19666,11977,13774,-543198,-239926,-10325,-12319,2467,7708,383958,-122654,19993,-11521,-3589,8898,640432,-188706,11870,-11268,994,-4409,-575029,-256229,-17241,-19193,-9098,-9481,difficult
225560,13788,13094,7149,4609,5958,177356,17733,4205,3435,6191,2123,-167216,-11416,103,898,-4013,-741,-168280,-2190,9466,7938,-132,2392,601805,8827,22969,6899,2731,14042,-73494,-11003,3017,-878,-4916,-354,easy
77569,24841,4592,3241,1722,3643,297732,113548,21211,10426,3337,5482,-292234,-107902,-17967,-9073,-1782,-587,-185155,-97489,-13798,-7655,-1719,1099,-156823,-47491,-18303,-2349,-676,-3287,-246442,-101946,-16410,-9664,-2283,-4580,difficult
85033,23677,14115,6768,5236,3581,188218,44855,10673,8027,3379,5735,-54825,-1724,6169,8741,8281,-2696,-125034,-33810,-9016,-4451,-1496,-2198,-72478,-18849,21273,-2566,2938,354,-160404,-30331,-4660,-6760,-2295,-4077,easy
284987,106143,16482,13282,16787,16457,387369,20649,12536,12616,6095,13674,-56632,290494,10895,21137,38170,4812,-383398,-12667,-9872,-10888,-2819,-10381,45959,68024,10732,-6362,1732,-4212,-15459,-3876,4030,-1223,5683,20913,difficult
74010,13530,19237,7828,4514,6051,115372,52227,11074,7170,4935,4789,-9774,-29758,6117,-2676,-1985,-116,-89192,-43726,27995,7513,327,5511,21244,-47114,4855,-5276,2430,-2970,-87728,-34191,-6316,3070,-2458,2624,easy
89966,59810,13047,12477,3344,4340,58387,16178,9438,6691,4773,4508,-30253,-10207,-1237,-3507,-270,-469,29750,186564,28842,33419,776,4031,-56109,-8529,-6075,-6012,-3598,-1270,182927,6701,-7094,-757,-2625,-2963,difficult
337646,19793,25712,19996,10552,8969,813916,84323,14192,8951,8038,4531,-775839,-78868,7474,-1617,4832,-1116,-557142,-67805,-12341,-3866,-5274,-3146,-793252,-79818,24040,35984,14994,15714,221153,-31630,26905,13680,-4498,6301,easy
125564,58116,19275,10158,4998,7450,774035,156214,25478,48161,26869,18301,-445534,13768,22390,-25448,-14384,-7811,-759401,-151738,-25012,-46168,-25681,-12148,-624965,-101561,-14651,-44372,-22624,-14977,-763986,-152860,-7538,-36023,-24796,-8469,difficult
17379,13115,17210,5793,8198,13288,94985,36950,7849,4532,3908,6033,-35094,-15030,-7278,-499,-2772,-4399,-93405,-25185,-2821,4219,5709,2436,-92887,-24037,12367,532,33,10453,-89040,-31090,35175,791,14191,20528,easy
54721,24966,18289,8418,10585,10140,236467,62600,12474,37332,8127,8652,-221993,-50709,-2170,-34095,-909,2443,-226992,-55723,11851,-30634,-3166,2542,-43050,15822,20116,-18550,20647,6390,-234948,-59926,-6537,-32379,-6742,-5425,difficult
490022,44130,22167,17191,20374,12435,373894,37481,13478,4424,6168,3180,-289221,18269,28280,1307,18429,5831,-364563,-34711,-7286,-1415,-3844,-1847,-315184,-24014,9511,30038,35761,18668,1433481,67051,4251,21137,6479,14368,easy
61415,25484,10751,6833,4172,3717,76031,29665,22113,5064,9533,4805,-60395,38329,-13104,5281,-5585,-3440,53407,-15074,-5536,2321,-6568,-3481,-73037,-17814,-12206,2955,-2230,5383,21560,-22164,-14603,-3482,-7061,-2815,difficult
145468,15897,6120,4856,4684,10621,255434,105148,38780,18821,12353,16650,-234487,-98820,-30521,-11108,-7107,716,-143998,-83519,-36735,-16044,-9597,-14301,-246988,-85076,-28474,-13826,-3762,1386,185608,-89591,-34911,-14881,-10209,-11918,easy
86334,13568,10047,8230,6910,8845,704464,133683,30275,11777,18015,13226,-701017,-120954,-19473,365,-8108,-5443,-689641,-109276,-10747,-4782,-11325,1674,-394979,-122044,-22403,-3716,-10751,-4272,-686883,-128188,-28289,-6055,-14236,-9485,difficult
32588,21682,19982,10614,5885,5597,155729,64409,18626,14044,6921,10285,-140490,-58920,-10843,1218,3999,-3717,-148609,-55420,27893,-1294,-977,-1643,-114680,-47191,-10508,-12084,-3928,-8938,-88785,-9379,-1119,-1561,-3240,-4454,easy
99930,26984,9974,2669,2969,2776,330835,26528,14279,15310,8240,8087,-118434,-716,-4882,-12822,-3392,-2996,-256153,5009,-7563,-11409,-6331,-5922,-227646,16334,8010,-12312,-5166,-5022,-321387,-18803,-12785,-14023,-6196,-7305,difficult
84660,45556,43430,7871,3181,3618,174323,20474,7606,4527,3513,2846,15993,4700,-5650,-2482,-1918,-1557,-83632,-17770,-1324,-4096,-3167,-2369,-127799,-6039,-6341,-3067,-2706,-2287,-163216,119435,156610,23019,6461,9302,easy
117785,22613,2813,5020,3489,5231,63136,25432,3464,6332,3694,5263,24823,-15764,-1809,-5875,-1135,-2487,263204,5256,-1236,-5314,-330,342,-55870,-17825,-12,6659,-111,3439,-13563,17058,452,-718,755,-1422,difficult
86622,16467,15241,8731,9929,8426,329939,59611,22330,9392,10019,7071,-320349,-56166,-20246,-8673,-8997,-3472,-325674,-51876,-10287,-4125,1786,1708,-13115,-12346,10351,8095,9444,4201,-314130,-52188,-8173,2060,-2594,2982,easy
292341,60259,14012,8038,8993,7568,194120,108272,14159,13882,8057,8260,-117133,-55437,5359,410,3481,-659,-163188,-77792,7435,-10110,-2882,-3330,63427,-72915,-11382,-11512,4264,3040,609779,14093,-2000,-2164,-1121,-1819,difficult
410317,48008,21289,24284,8441,7414,99937,34568,11812,18401,5121,5016,350153,87200,-2334,64251,10414,4359,997676,24944,9692,-15355,-161,-1847,-12409,-29612,-3642,-18157,-1945,-2174,-93902,-28771,34192,-7208,4972,9253,easy
543723,134580,13680,12643,7825,10858,251156,58143,15549,18398,29898,11848,-140927,35264,-10180,-15590,-23519,-8499,-56387,748,-7377,-12037,-27717,-6228,1609413,310051,23991,18874,-16883,9950,-241831,-40316,-13909,-14268,-20173,816,difficult
298828,35086,12666,6872,11835,7794,467964,61380,32078,18149,8800,4896,-456367,-53320,-17206,-11581,-5064,434,-352781,-43617,-27329,-13572,56,-2326,-240926,-12864,-13390,-6969,18324,14403,373531,4624,-19724,-12985,-1176,-920,easy
991910,157838,26018,45913,10586,13433,145850,15788,9131,4135,4312,6963,1339071,94044,-6094,16735,7367,482,1614071,307288,26991,137182,10590,23611,40161,131484,32810,3215,4550,4721,390935,35385,13839,9980,2588,-2936,difficult
344633,46421,43506,25597,8557,14991,99955,24227,13542,7207,4601,5977,997475,80490,35379,8395,2368,-1059,-96306,-16178,33847,7598,7752,6600,-95880,-8207,-10874,35278,5883,19350,173421,32670,61504,22288,-178,11163,easy
44338,30619,11724,6265,4934,3254,251027,34308,9800,10480,4645,3416,-227979,-9870,29726,-2660,10124,5432,-122445,40554,-8430,-8596,-2748,-1943,-247731,-26595,-8627,-3969,-3394,-2563,-228601,-18846,-4973,-1635,-2826,-1575,difficult
547905,57131,12656,19870,12065,15144,1352087,222607,63771,27943,42110,30493,-533074,-182718,-41069,-11229,-38334,-20385,-983967,-140406,-50152,-13698,-33380,-13497,-1077547,-213259,-53927,-2655,-32710,-7396,-622139,-125520,-59312,-4709,-15757,-20118,easy
813279,114631,13087,10368,8045,5282,130032,34280,11401,7852,8638,4540,-103026,-469,-9660,-3811,-3300,-1497,3003338,362629,27599,14805,10319,11854,-42703,-13339,-8029,-4967,-5129,-3683,-124621,-27417,-3167,4038,-4264,-3705,difficult
66265,38006,54369,7442,7788,5022,69022,26631,25481,5276,6569,5905,122009,-5802,-21100,-2252,-4426,-5027,-66762,-10246,8099,6451,-1012,796,-1208,-4588,-3677,-2632,-3796,-2118,-65069,66135,132228,7097,14109,2818,easy
77139,29405,19887,10827,13798,14272,62739,28865,5452,3674,6356,8048,-50530,-11875,8148,2979,15456,24,-53485,19119,36395,10863,8335,18463,34357,-14474,-1531,4655,-3853,-1735,127259,9389,14729,10114,9830,8145,difficult
136884,71231,25025,6910,5492,6771,255306,125160,15455,13272,10172,9150,-128453,-81280,-10322,-6285,-2651,-6441,-239458,-120274,-14830,-10996,-4670,-3875,63506,55446,69313,-6734,-3592,4525,-169283,-69607,-5882,-1434,-7807,-3726,easy
51444,35216,26198,17129,5287,5310,168398,72045,14118,9171,10966,13664,-93888,-35625,-5091,-3613,-4777,-10066,-51614,-22036,-10311,-3556,-8155,-8104,-156574,-42722,15918,45024,-7003,-7880,-165742,-46935,47804,-6024,-2782,-7365,difficult
61425,28947,16596,11286,7291,5969,44358,15439,22647,5327,3260,3395,-37165,-12345,-7870,-2612,845,650,13553,19579,-11470,-3911,1941,-691,-20786,15607,-13570,-1425,2664,-1299,112667,31190,8705,31784,10674,11634,easy
55261,33997,9519,5041,4484,3139,632347,45081,20810,11686,11506,5489,-629440,-29643,-8460,-4187,-4645,37,-526006,-16354,-8093,-8186,-7792,-3464,-533899,34034,-15312,-8370,-6729,-2913,-619001,-32373,-13301,-5839,-8921,-3060,difficult
565959,128464,34046,38141,13201,12416,727552,46005,16054,20399,38140,15632,-318117,68154,-12946,-14772,-35494,-11610,-511158,29286,-615,7231,-31839,-11001,72442,49788,-443,49973,-18820,4992,110462,182609,85970,28536,-13604,4754,easy
54875,37095,9916,7199,6129,5414,291090,42711,12682,5667,4407,7265,-222634,18069,-8242,-280,-2646,-4625,-286094,-39526,-4486,2997,1956,-5622,-280620,-34932,4300,3750,5814,7386,-155512,33924,-2638,-340,1764,-4545,difficult
371987,21534,17413,18507,6105,11267,323738,46366,8098,4846,7741,4840,732024,-12475,37135,52253,8227,23478,-183507,-28271,-1827,-3237,-4980,1005,-236439,-28161,-764,2430,-4095,2363,-119084,-30421,2714,3199,-5696,-1140,easy
215439,131145,33668,27867,10242,9598,1466131,149992,93502,17003,22557,23281,-1072901,-15386,-80011,35701,-2415,-17718,-1392729,-69876,-86483,-5117,-16422,-16083,-1073764,133161,-40485,9709,-15492,-17104,-1463375,-123287,-32356,3163,-14932,-3827,difficult
61757,19057,6318,5064,6592,5596,76031,20761,28476,15769,10512,8341,48035,29851,-22476,-12403,-1370,-3162,12313,-6462,-24014,-13632,-6087,-3470,-74326,-19284,-19614,-3532,-4902,-228,-43119,-10923,-22529,-13255,-3322,-4119,easy
28153,11351,13033,6246,3518,6579,219207,35778,12828,14597,15690,5736,-181881,-30683,-1600,-10127,-14029,-1312,-217589,-33171,-11853,-12923,-13769,-1787,-217126,-23746,23697,-7443,-8904,9312,-147619,-10109,-9424,-2912,-11987,-2841,difficult
201538,19763,4364,6464,4023,3366,363895,75940,9932,6008,5721,3167,-248572,-61674,-4436,10579,4341,6499,164161,-37280,-4440,-3114,-3095,-2062,-217903,-54367,-6276,-743,-2985,-1609,-347115,-71389,-7120,-4899,-5055,-2034,easy
175448,14649,12522,6407,4613,2602,114066,33597,9890,7926,5763,5671,-89981,-14165,3467,6286,4184,-894,396436,-13105,-998,-4190,-1960,-3630,-22553,-23573,7651,-6544,-3435,-4406,-38376,-24949,407,-1628,-3391,-3345,difficult
451167,95395,17030,9734,8767,4941,270860,64439,74343,19459,12917,7984,1265902,108340,-31284,3667,11953,1748,-111976,90028,-68846,-13305,-7985,-4100,-245284,-34823,-65947,-11833,-10469,-4700,-187415,-39723,-63175,-17431,-10101,-5121,easy
182461,53832,18000,6433,5477,13835,1010683,87432,46802,24014,24155,15837,-449211,51980,11887,-9487,-15473,12208,-929928,-78752,-45473,-21727,-23279,-13314,-991389,-50368,-37890,-18846,-15720,5875,-942362,-57259,-43732,-20266,-20240,-12779,difficult
409015,126809,26422,17857,12592,8324,148502,23977,4693,5296,4437,8187,-34765,20806,13445,-3233,-2067,-3616,983412,241904,18358,25072,12799,4652,6123,10025,6897,1445,408,-4895,87280,138594,48217,26959,21478,4407,easy
68070,23656,19981,17714,4619,5762,279954,72088,6828,11467,4231,5503,-264634,-29105,2056,-7193,-102,-3931,-275218,-52307,35314,-8870,-305,368,-32497,-48151,1183,-7511,-604,-4025,-275189,-64165,14059,48563,2564,8625,difficult
99016,37224,26436,11039,4710,9482,790071,65598,14648,8109,7655,6730,-710290,-40954,-6407,4421,-2089,1683,-650094,-41806,3371,-5021,-5990,-3897,-777738,-55584,-7925,-1462,-6647,-4295,-626100,24847,58114,13783,2946,17515,easy
375335,139719,33890,10621,8752,7324,37696,15056,4385,2049,2963,2121,244467,260443,31416,3456,6253,898,663,-8498,4140,15718,536,-222,301612,66468,8571,-959,5550,3653,803813,180239,73892,16074,10818,16481,difficult
426482,55852,75109,11290,7029,5704,970812,93562,50114,32459,26985,26665,462995,70007,-11463,-13034,-13403,-20465,-905951,-78694,-48747,-31511,-23844,-25177,-769794,-72786,-40059,-26279,-24426,-24406,-964571,-69368,200247,-13854,-18152,-13797,easy
147238,29563,7116,6470,3141,4338,450682,284087,22654,8671,10700,10248,-416330,-270803,-14312,-1707,-9188,-6899,-273779,-246730,-9457,-5240,-9207,-6540,-435409,-256350,-16618,3231,-5395,-2411,-88259,-244212,-21765,-5089,-6447,-7790,difficult
181330,198040,16107,10052,11241,8296,515329,52046,20585,13250,12743,8551,8618,692487,16261,16202,19472,13133,-511312,-50512,-18337,-9956,-10016,-3734,-322388,-7729,-42,-9712,-6606,-5998,-510915,-50270,-15793,-9328,-8860,-4423,easy
79794,42495,15893,28786,7902,4758,419257,59863,16630,9486,6462,3696,-376430,24337,-4239,-474,2583,323,-374645,-44624,730,-8008,-2928,-537,-399121,-24855,7830,82344,5669,5625,-207655,-24331,-7268,3339,436,-1162,difficult
