delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,state
982059,60837,32534,21091,8052,6558,1554,1536,245245,94364,9703,9758,6814,6885,4590,2764,1633809,-19118,31303,13090,-1164,798,-2664,-747,-160181,-47937,14358,9576,3639,-1452,-3409,-1710,easy
1665365,306337,99734,51558,39181,15334,16886,9366,684177,384648,137270,90875,61468,69878,78280,18541,362063,54214,-109789,-48293,-15051,-53781,-60504,-4237,1600312,-210837,34717,-30341,-29524,-55307,-62285,-14114,difficult
306367,26868,23661,26013,7947,5381,3342,3974,646165,105602,73378,52989,62081,13679,18683,9750,-100751,-83998,-34410,-5202,-47447,-5320,-12649,-2271,-578846,-73470,-65024,-48751,-60822,-11277,-18033,-9281,easy
966811,39387,3883,16263,7643,3306,2132,910,643848,61573,18251,27302,10636,13173,12288,4164,537061,-27201,-13658,-10863,-4312,-10087,-9213,-3116,108864,-17171,-15078,-11215,-1675,-9647,-11100,-3393,difficult
182352,58619,51757,10026,34189,7814,2358,2575,1359152,265216,24833,47066,20887,14538,19054,13063,-1016341,-156663,72930,-29850,44767,-908,-14912,-8091,-1337260,-256532,-19082,-44231,-18163,-12540,-18480,-12886,easy
1204340,94680,58514,10149,12417,16913,3519,4214,1056578,189440,61434,37870,25721,19498,18783,18726,673128,-97469,-7371,-26226,-9812,3931,-13671,-16516,-377604,-92052,1531,-29216,-16796,-9101,-16858,-12508,difficult
792311,391615,45638,9905,11653,20062,27918,9066,1123926,190294,38397,37639,30535,24174,29649,14014,-290920,149336,-18323,-32216,-26130,-2627,12490,-8399,-372310,253305,32804,-23252,-11635,-5597,-15952,-1498,easy
647401,546036,47638,20879,53723,22581,18473,6282,921349,274865,77655,29896,32669,17341,15089,14437,-315480,-65273,-17622,-17539,-23658,112,10082,-6153,-232417,607614,-42412,-495,65765,10368,-3314,-10158,difficult
518899,91356,18560,13738,8352,9455,19950,2275,120396,47825,11737,9101,3893,2236,1325,606,894980,98581,12341,6650,9627,13288,37133,3013,-97975,-11519,1305,2624,-709,1150,117,325,easy
1065266,418283,44956,21800,19442,10694,10976,7484,792590,494021,151211,45373,44596,32243,13693,11946,-654750,-462035,-126302,-40140,-34480,-30884,-11511,-10316,1200101,310559,-86208,-7007,-15829,-12215,6077,1392,difficult
1292854,387367,9668,8059,15348,9610,4660,2191,776579,169747,88646,51991,29504,15524,8151,5051,1646225,588931,-77066,-38562,-2892,2292,134,-841,-613676,-153692,-80891,-49303,-25420,-14120,-7117,-4879,easy
312671,78966,10068,5929,9975,5134,2081,1351,891013,50459,16226,7993,6339,5705,3191,1455,-554565,53464,-4444,-115,-377,1062,-1369,-220,-602120,3549,-7872,-4013,7648,-2204,-851,11,difficult
9755,39926,14161,17835,9101,10330,4060,2427,968942,101041,21205,21306,20918,11972,8491,5100,-960625,-39411,-9724,4813,-7168,-2728,-4226,-2582,-957749,-82819,-4364,-11756,-16466,-556,-4637,-2765,easy
361097,71301,25094,12293,7716,4061,3419,3540,150367,342866,16385,11109,18976,8526,3905,2002,63727,-332738,-14917,-7601,-17270,-6817,-3582,-1711,357733,-210392,32334,9968,-5251,-2114,2609,4787,difficult
