delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,state
43381,35187,10711,11284,13229,21519,35302,13272,4224,2593,6367,12103,-20915,-2449,11664,13978,-1346,17677,14464,36034,5476,9809,19289,10991,-22548,39946,9558,6771,15017,16400,61313,14128,-752,4205,-5512,-7404,easy
10269,23615,9097,18074,13983,9799,31750,12780,8839,5194,5105,12431,-21341,-1513,-4270,30728,5851,-5194,-17054,23393,7314,10702,-144,1142,-19887,28773,-581,-32,27587,-1498,-27643,-7313,-1430,10120,2216,-4979,difficult
11128,21645,6107,9134,5786,4667,839298,22509,8432,12144,8176,10357,-836265,15903,-8016,2896,-4161,-6874,-810996,-6260,-6706,-7454,-1322,-7717,-837842,-7453,1008,-2919,467,-6310,-827578,-5648,4414,-4564,-4544,-1859,easy
499919,74297,17345,15572,11717,27208,312029,27065,14688,5297,4006,4567,-294506,13400,-11658,3449,2754,17522,934494,129796,23861,22075,26486,47485,109110,23367,2333,2021,894,3410,2462,22366,-3908,13553,710,22147,difficult
138709,33073,21748,8725,15029,18375,1884724,225493,63532,46521,31605,44109,-1408885,-138534,11709,-16687,3952,-11315,-1843174,-217569,-59699,-45320,-30813,-42243,-1877446,-198328,-56293,-43462,-9980,-7558,-1854554,-215250,-62854,-45714,-29463,-41822,easy
131936,36654,10994,13342,8057,19502,8214,12187,12797,15466,10539,16093,11956,10595,-10859,-2972,5234,25732,1578,3092,-1532,8532,-2502,120,165011,70494,11259,-13846,-10185,-10920,316341,13686,-6081,-210,-2475,-1297,difficult
9334,17330,1891,29641,4449,5798,30996,55327,22215,7774,9762,9674,-22955,-18221,-18957,30794,-3316,-3338,-26560,-48405,-20864,5661,-5181,-3009,-12537,-39854,-20305,21463,-5997,-7011,-24597,-45507,-21170,29548,-6757,-2146,easy
1098124,115320,39408,41979,24494,26071,479365,44496,6737,10435,5301,19962,1215114,117123,114023,50396,54894,-656,-86481,-11410,3740,33255,7237,18183,1221949,20226,3563,49784,6070,-745,124452,157356,9359,-7258,8572,7655,difficult
717038,313033,59820,11956,15737,19725,1205939,204814,13566,19037,10350,15241,-1056181,-193651,-5444,-12750,-4012,-9373,-361885,-1123,126880,3356,7741,6403,638342,817078,56491,-6158,19694,24348,-1175881,-189428,7088,-12771,-1875,-3442,easy
65966,29279,5636,10742,6127,10657,20076,25396,3197,4546,26500,16400,14230,3845,-594,9750,-22431,3415,58378,-17099,-285,2134,-16295,-11230,-7098,-9847,693,5899,-20424,-9094,118048,38633,9941,7001,-22342,-6064,difficult
99152,39731,4236,16580,11069,14127,126893,98415,14306,12019,22306,17382,-65232,-94517,-9092,-5573,-20801,-11944,198010,46727,-11848,30731,4407,331,-119681,-93206,-13784,-9624,-14615,-13998,-124062,-93742,-5558,2711,-13940,12591,easy
23727,19433,9253,5457,15814,12747,95419,23392,11451,8785,14683,14730,-75017,-12835,-5767,-6492,-7426,187,-38225,-12527,-11292,-5381,-11949,-8802,-83982,7000,7794,747,30020,3237,-89545,2525,474,-2186,-6121,-2554,difficult
17535,12524,15802,10779,6269,33544,49642,10566,13231,1882,4554,12843,-37225,785,2210,13054,5243,13569,-29216,-3069,522,1716,2377,41527,-44021,12597,6800,4364,-1763,11936,-17966,-2483,750,16453,1003,15771,easy
32422,18337,6533,12244,8771,8730,379743,77291,7171,15305,5896,8625,-291583,-49070,-802,-12211,-2607,-1784,-348757,-51276,-2864,8593,-1569,5617,-372704,-64755,1477,-1991,3077,2344,-376242,-70717,-363,-6635,12598,-5757,difficult
10156,13091,11952,14788,11884,5597,7899,7789,1820,36631,5502,7453,-4628,4927,4212,-33391,3904,-2212,25691,19011,36441,-7039,18740,924,-6093,-3852,435,-30466,6425,-2933,-5944,1123,-561,-16476,-3543,-3202,easy
189500,103492,15489,98061,27463,8829,445738,13060,4124,15094,9679,35647,-346633,14747,5880,7597,-2657,-33067,-129325,340093,7681,65561,27128,-21591,-429466,-7253,21571,228928,20127,-28992,-119527,14141,10328,29782,26538,-23622,difficult
19456,11677,6024,14956,7933,9360,11083,20317,6634,33488,8620,7450,-7702,-7321,8575,-14341,3329,7028,581,-11469,-4638,-25192,-6468,-3215,43468,-4541,-2749,-4063,5910,6189,-2855,-11228,-3629,-30533,-5520,-2361,easy
91181,38765,2865,8239,16215,8315,267670,81597,15074,26234,10858,8858,-187034,-56112,-14611,-22224,-6949,-6116,-74772,27238,-12458,-14891,34265,7668,-254237,-74002,-10327,-20986,-7826,-5673,-189914,-68451,-11442,-13881,1938,1949,difficult
17683,47472,27594,12891,9993,21485,58104,26707,12653,2293,3824,7208,-55392,-19028,-5549,10465,14276,17759,-13650,116008,76956,14818,9988,14580,-51010,-22199,-11400,706,-2388,2412,-41631,8278,-242,16402,2800,22358,easy
74590,59110,6779,17684,15321,17823,345002,79440,20967,25961,24159,26222,-330658,-67696,-5906,-14702,6621,-8208,-326627,-68608,-18153,20282,-18354,-5523,-334409,-61997,-18944,-18257,-16547,-15734,-89954,116982,-13750,-20431,-7072,-4131,difficult
9882,16578,13996,15073,13064,7938,105135,23479,5317,3330,2796,4158,-93807,-14047,3211,-1018,-1621,1284,-99394,-16860,8309,1183,-362,4702,-102901,-12155,-1440,19666,3410,6265,-84912,15457,24636,27141,39646,2869,easy
10236,16390,8150,13062,7831,5822,7376,9618,12536,14260,10670,10422,-4115,7202,916,9360,-2426,-906,13029,7287,-6335,-4097,882,-5248,9476,16015,-2838,-708,-1539,-4771,-6951,-3415,-9287,-9349,-8274,-7477,difficult
99516,14271,8855,11260,6777,33664,33060,23671,8626,6767,4011,17849,-30503,-22936,-8140,-4299,-675,-13583,189199,-407,9701,-1461,11202,20545,131932,-14417,-3368,15030,-648,33638,-24804,159,2724,8702,1183,22660,easy
28965,41395,16058,238193,17702,11290,340262,26510,31863,122732,11199,16760,-315236,57828,-11688,-70523,5204,-9906,-303328,-10654,-26373,238112,6558,-7689,-293956,26853,-26702,203011,6569,3978,-332668,-14486,1542,91242,7680,-8265,difficult
82354,10708,7716,4997,8294,28356,10584,17228,9170,12793,6187,23219,-2083,4001,-3142,-7123,3501,-72,36444,-10352,7259,-9995,10156,23250,-6978,-13540,-6858,-10142,-4639,-5219,259698,-6191,-3076,-3924,-592,2589,easy
163140,36707,6591,8675,13690,26940,431297,113198,10447,6270,9078,13354,-346846,-72910,1940,14474,14843,13628,-327928,-91286,-5724,-2621,-3554,-4896,-171682,-71290,-4908,-32,10054,46618,-226171,-70477,-6734,-2203,-2896,-1005,difficult
139842,34663,12618,8966,4987,21888,1132281,63954,63607,15867,41159,43996,-1124794,-55391,-49694,-513,-31653,4877,-973290,54221,-39667,-4434,-35348,-19482,-1011769,-55929,-56188,-11213,-38734,-35279,-859905,-60065,-58409,-11446,-38954,-38549,easy
7347,12289,11113,4997,8081,5329,153824,96941,9777,17752,13698,11724,-152722,-93143,21085,-10342,3122,-6304,-145500,-74769,-2945,-12194,-11197,-4045,-140534,-85885,-3922,-12895,-6218,-8140,-147151,-84811,-8876,-15588,-8176,-7090,difficult
160263,18660,5965,7131,5774,14694,152074,40981,8790,6332,13015,38211,407117,18259,7822,2440,-4494,-22354,-79087,-31764,-8248,-4208,-11800,-34018,-143759,-38514,-4103,5104,-4148,-24505,-151515,-37265,-6771,-140,-8523,-13192,easy
13244,18711,41759,102910,7852,15931,78887,32938,23671,81907,7564,7337,-72314,-10075,7407,2876,-6513,-1507,-74050,-27646,36275,-8949,-4775,7980,-60734,-22358,10855,92360,13739,11086,-55474,3172,17813,-2274,-1300,16815,difficult
10823,15613,9456,16966,6646,9506,335014,141701,56671,27453,16465,16173,-328759,-120919,-38008,-10629,-6164,-9239,-317426,-116341,-52586,-4950,-12936,-1073,-329212,-132623,-43005,-20616,-8365,-10599,-321367,-134470,-55260,-5754,-11811,-5759,easy
19318,23165,41981,135286,14241,13986,274498,18720,37667,128574,9750,8114,-262348,30188,66133,-40603,17234,6956,-269538,-12129,-33749,-88442,-1150,-7410,-258348,-8467,-31247,-79269,-5891,15447,-230485,8188,16117,235162,7771,8493,difficult
138749,45186,52393,162973,16088,10036,403822,76503,70897,153068,24953,11499,58688,-64862,42697,11598,-17309,270,-372167,-19201,-40057,-46046,2099,-5533,-377243,-34591,-60649,-7710,-9302,-1340,-369569,-6614,-16007,81777,-10948,749,easy
61728,26998,11398,241493,9645,12781,29801,32527,41063,130890,12220,8052,-26867,-15900,-29973,-63914,-6852,-3115,-26523,-19015,-26828,258811,-6258,-1144,190901,16645,-25529,163339,8880,13268,-9804,-3845,-36329,84177,-6072,9907,difficult
49316,59720,9393,8500,7354,11118,16000,13834,7119,11602,21205,25611,-10553,40379,3517,11264,-4736,-14089,79888,44913,-5768,-7606,-16742,-21717,-10234,98081,17675,-5853,-13708,-1168,74163,172,-6328,-10215,-20219,-20997,easy
616003,63476,5193,124234,5451,8020,71455,16522,18725,50759,7158,4276,1044518,103654,-16725,298241,6709,18966,40164,20897,-16225,-36577,-5653,-1139,1075498,42991,-5067,-4823,-3048,-1271,18012,20272,-16111,37059,-4837,-1580,difficult
30436,26228,8719,8076,12898,11906,37154,24943,6720,7427,7233,15799,-25765,2426,-4501,-2161,-4982,11073,43734,-20614,-5749,-3554,-5403,-13580,-18734,14959,20666,9491,38574,-8976,-26106,8367,-2422,-1180,-5530,-4091,easy
18459,21233,4066,12419,6651,6579,44307,13775,8322,4488,4926,8256,-30717,-3818,-4688,6735,4134,-2956,-32720,38398,-2541,15918,6198,-1613,-14433,-1880,-2805,5629,-2866,-2334,-25524,-2869,-6990,3440,-565,196,difficult
495784,51516,31260,51563,8184,19295,312329,75997,30911,10708,9993,11137,-165060,-65251,-27334,-7976,-8762,-7395,-308718,-54197,-16720,7959,-8719,-7034,-203667,-46151,13161,345,5032,-6044,1411263,67674,32287,163093,5213,53104,easy
10822,21295,21863,133755,11854,8463,314073,85209,27420,123185,12919,10146,-301745,-66189,-14026,-69572,-9030,-8748,-303495,-49921,32725,-2465,15557,10472,-310925,-83510,-23654,-51181,-10737,-7610,-296838,-56036,-17274,165499,-50,-848,difficult
30380,12176,8217,13144,3668,6023,28516,23314,4207,9815,14533,6074,-23366,-18662,5897,-7113,-12064,1797,-22622,-16851,5707,23982,-10058,2247,-10375,4541,1373,1745,-8460,85,63819,-13581,3063,-5300,-12879,-4335,easy
54956,18365,13547,70450,8140,4649,386436,31961,19571,122035,7204,8730,-354573,-1635,6357,10472,4199,1103,-278139,-18681,-13360,-67534,-3761,-5021,-310769,-18234,-4557,-52617,5133,-6676,-382441,-15833,-12537,-96662,-1828,-5730,difficult
29347,11517,3594,7948,6009,22738,11865,21348,9911,14546,14184,27556,71976,7691,-8017,-9993,-12533,-18740,-6865,-15127,-2472,-4425,-3429,6955,13340,-17472,-8170,-5759,-8859,4912,-8524,-14415,-6611,-6214,-7879,-12400,easy
46699,57786,17071,18962,8029,7782,30294,78968,3767,27769,23280,14102,-22084,-68251,24793,14127,-20867,-2577,111517,74711,785,-4126,-13208,-8447,-24889,-70072,13050,-21773,-19794,-7881,1076,-21116,14587,-23458,-7134,-6375,difficult
248320,46449,11783,18041,26263,7433,45301,49229,17373,4893,13817,9043,611754,66174,-4013,34666,80107,1109,-38206,-33067,-3930,5664,-10397,-98,23489,1805,649,11953,-11787,-2811,215040,-46033,-15066,308,-8138,-4639,easy
29483,27971,7039,25699,7199,8683,22541,14508,8817,11035,3630,6550,-7298,19519,-6855,26138,3803,3941,-16798,-885,3841,5810,5807,8064,-16277,12669,-5141,16330,271,-1080,68141,22547,1041,10376,4394,-2395,difficult
23139,13033,6030,11900,5479,13134,13200,9701,699,3793,3362,10878,-9474,-1845,1442,-1945,2407,10208,-11346,211,1291,8984,-71,6062,68409,7795,3955,587,-888,-7662,-7835,7165,14634,24803,7021,417,easy
18482,20966,6408,24080,6103,7070,17867,18927,9036,10974,7665,9441,-8252,19242,5335,-5115,-1916,-2693,-5922,-10590,-6791,6309,-3370,-1704,-15068,-9576,-3116,44448,1783,-1963,31700,9080,-5942,6780,-2744,-3126,difficult
244875,39424,5980,10587,8612,17762,142230,10537,10346,8810,4985,9221,351749,11428,-5811,-2859,-1227,2825,-134087,-242,-7958,-4401,3947,16857,268122,100235,2671,17852,11061,-572,-75205,4127,-6368,-3485,725,15055,easy
33103,44336,11533,13764,9355,9515,43218,20675,19107,7920,23582,14425,-28990,-4547,-16820,-4851,-14580,-7363,-28247,24086,-7347,-2136,-15961,2217,-5578,8427,6820,23603,-13803,-4961,22353,66677,-12948,6758,-12563,-9532,difficult
116145,59426,14681,9334,6989,6028,105681,53812,3246,12221,14109,10107,69981,-1303,12707,-4964,-10838,-7699,-78785,-45860,2625,-11540,-9520,-6825,89701,68443,23541,9781,-1353,4491,-39042,1176,6867,-4826,-6768,-6285,easy
198828,42183,36357,128527,22303,12500,74206,20534,39179,73855,20328,6937,554264,26208,20271,-13169,-2039,8336,-66641,2259,-18224,277723,1446,2309,77595,41835,-33549,-47167,-18214,-3614,-66729,16294,20213,1301,26706,15219,difficult
174329,84844,5955,13617,12303,10822,188638,40706,43034,10295,13579,29338,-132532,-4721,-38236,-6675,-9181,-22967,335139,197655,-29778,31668,15564,-16816,-161193,9843,-38940,-2379,192,-12536,-98650,-26226,-41361,-9327,-11678,-21744,easy
21063,17151,13798,11844,9316,7996,18045,41106,9195,5134,4140,4697,44378,-26536,-7530,-2721,-3091,-3045,-14529,-18068,3070,11797,17614,9463,-9376,-21956,-4560,11477,-1715,758,-8402,-29260,27433,6285,7894,6018,difficult
101744,12108,13815,97335,5741,6084,95009,44585,47516,188917,12116,9115,-86111,-27153,-34508,17420,-3216,2332,16987,-37584,-40232,-172977,-10972,-5821,148394,-41622,-44243,-180093,-11020,-8375,-52332,-23550,-15821,-30679,-292,-259,easy
14670,38946,31564,176551,13879,15300,114916,53043,118718,45029,18572,8404,-108425,-43726,-81036,128811,5277,-3342,-90817,-44229,-96589,287044,-10833,8490,-103133,63897,-98513,9390,-13426,5636,-98610,-32331,-72480,100841,209,16801,difficult
33493,20065,12557,7229,6507,9368,53033,22877,3455,9099,10617,8189,-37575,-16362,14487,-205,-3611,954,46227,44567,839,-1518,-610,4822,-50000,-20247,-347,-6968,-7734,-5620,-36814,-19206,21429,1211,-4487,4558,easy
21536,17671,17935,7617,19370,13185,27960,22045,6312,3588,3444,6602,32479,8061,15977,1481,1124,9255,-20490,-5776,36089,5240,15028,3086,-14649,-11391,-2543,10662,46116,15919,-23037,-8391,-3032,-1268,1437,-1930,difficult
22171,14465,4640,3537,7968,15756,219549,32848,23214,11361,4070,16002,-211445,776,-21668,-7934,5078,-2673,-212350,-26126,-13245,-9329,1549,-2218,-156163,-25090,-20462,-8697,-1564,-11465,-209554,-23093,-18921,-5338,10528,15371,easy
108118,45443,20072,78812,9567,6301,184955,35948,14549,54688,5187,7783,-182820,-12888,-12117,-32684,2750,-3786,-160075,-1296,9405,48371,12530,760,-118094,-7482,5459,-3196,-3392,-4155,153639,59645,19344,84003,5631,1253,difficult
357632,71377,13744,358741,11620,14225,704229,60968,40190,210873,16010,12460,-685087,-44459,-25586,88258,-3399,1096,-680570,-9378,-24611,168890,-9462,-3663,-101773,81112,-17914,229329,478,4662,81041,14362,-37674,104993,-5179,4965,easy
34262,17045,10370,10553,3880,9740,43748,6548,4995,4187,3357,5278,31893,11405,13327,3124,772,9744,-22406,16261,655,5744,-641,5877,-41302,4756,-2781,599,1542,2852,-6131,9566,10297,15997,418,-626,difficult
28647,23896,3710,3616,2568,4552,13180,16830,3662,6009,7884,8642,-1499,18821,-1079,-4467,-6165,226,62972,-450,480,-4406,-4486,-7174,-8815,-12003,-1997,-896,-4586,-7241,9211,21897,2786,197,-6028,-2173,easy
49819,15148,18559,166992,13776,20112,131743,48244,46304,82123,16348,9703,-119314,-28809,4923,36892,2558,647,21065,-29337,-39559,-34500,-13046,-1341,-121286,-37943,-42975,288247,-9616,5282,-108162,-36297,-33369,48837,9816,37047,difficult
143577,31229,26619,162952,11405,12154,68722,28054,13341,62564,5650,4021,-53671,8036,44428,186497,-1840,10864,-55566,-10039,-9698,80275,15273,6627,-56002,6264,12346,173452,6417,7211,464659,8440,6035,-38674,3171,7830,easy
302520,40520,11814,8132,8461,6338,52669,60048,6872,8003,6786,10615,1002785,47334,26012,15608,5311,4587,-8119,-47266,-4465,-5022,-1736,-8338,48520,-24298,-1163,-6853,-2233,-8934,-43782,-53882,-616,-3217,5357,-4422,difficult
413273,77764,34113,21513,20492,27063,498263,41362,16174,15831,9154,9363,121468,52683,28879,22608,22829,22422,-60078,7997,14651,-2395,-1721,6622,-59945,109061,4715,948,8318,18560,-341406,-24132,23511,1566,15925,23195,easy
52507,16747,8881,4925,3101,1800,80614,60688,3593,6544,4952,4246,-68127,-40342,2138,-2761,1673,-2974,-7630,-42078,12741,4835,-2361,-2228,36940,-39387,536,-5612,-3278,-2526,-73611,-53959,5737,-2939,-3438,-2056,difficult
150199,41216,35609,159874,11455,17063,23310,33958,16811,149519,29138,13522,-590,-4264,13456,-94772,-23924,7900,-6342,-22185,-3357,3773,-25173,-2937,515842,62898,72745,104896,-3251,7560,-1355,-7418,-7652,27524,-18383,1640,easy
37758,45562,24349,5041,9717,7829,40067,66389,5454,8805,17894,7460,-34860,3285,40719,-2971,-5891,-1728,54600,-34832,13090,-7423,-7754,-2851,8989,-6797,14370,-6701,-11049,5926,-37964,-44965,7400,2038,-8015,129,difficult
