delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
67381,6109,3886,29728,7157,11068,4202,2102,11851,10205,14017,46068,4889,8342,2753,2622,-8488,-5980,-11103,-27970,8860,441,3959,-833,10138,-438,-11936,-15012,64,3942,455,-2024,164939,-5870,-7353,-6039,-2121,3794,-66,1296,easy
117677,10695,4247,25078,7524,8741,2791,2071,50659,20278,7253,19820,11245,7115,2254,3147,-44769,-8549,-3989,6154,-2508,9105,1866,-981,-46267,-14356,-2257,21590,-6262,-552,-378,-1082,292091,-5843,-2772,-11970,-2392,-3676,122,-1164,difficult
120382,16803,2615,2763,1166,695,1306,382,335576,51530,8003,9483,4430,6618,6253,2181,-220112,-34269,-6112,-7358,-3886,-6088,-5934,-1910,-215977,-20905,-2461,-4558,-1924,-5355,-3408,-1651,-209493,-49008,-7590,-8245,-3983,-6327,-5500,-1837,easy
55777,18111,3050,7942,3383,3955,1940,1623,266908,54014,9839,7352,6155,6438,2862,2693,-176871,-38250,-9099,7054,-3899,-4440,-1622,-1514,-248360,-40502,-3630,-4512,-1959,-1141,934,373,-208162,-28958,-7638,-771,-2457,-1868,-2077,-2068,difficult
282005,77513,12952,7534,5367,7745,2170,2279,540517,69867,16505,8063,12526,9973,4055,2154,-521559,-26716,-10080,-6262,-7784,5551,-2175,1685,-212730,73744,7983,7022,-4106,-4372,-1292,417,-41247,-24090,-8563,-2346,-9586,-7863,-2187,-1727,easy
28326,26846,3124,3982,5775,5424,3007,2651,627855,78586,8949,4408,2914,4289,2319,2233,-626014,-70126,-6804,-3067,1737,4498,408,-348,-557865,-39375,-7775,-2869,2266,-2385,-703,-1478,-614708,-45719,-2896,4659,4579,1292,2360,3080,difficult
40922,33933,14872,8041,4421,5623,4930,2202,539680,39243,3808,13035,9362,7418,4667,2028,-476332,34542,32444,-3539,-3121,3602,6193,1798,-514923,-20591,-1400,-1882,-7938,-3839,-1972,-1030,-505018,-29882,2149,-9561,-3763,-5147,-3432,-246,easy
224334,67937,5912,24937,3919,6599,4272,2549,946397,52636,9435,43714,17543,14338,6573,6649,-945156,-46962,-3524,17722,-12971,-3876,-3993,-3834,-372390,102422,-3391,-34238,-13538,-6874,2879,-2517,-848644,-9556,-3654,-39815,-14363,-12466,-5788,-5948,difficult
289363,76630,7594,6330,5058,6450,3110,1497,223515,60998,7691,10789,10721,5080,2948,3540,-214058,-56251,-6523,-9697,-8179,532,-1423,-2156,-126893,-25330,-4676,-7015,-7196,-1756,-1627,-2544,538495,128477,10907,3335,-1614,5334,3535,-1428,easy
206334,126769,11508,40330,13160,17638,11595,3289,101603,15459,9158,15299,8379,5360,4203,1600,-92559,-9913,9655,31160,2270,3730,-395,53,-87316,-6637,1923,37650,1610,9350,404,570,494067,350479,-4529,6284,10462,23755,22166,4443,difficult
59106,26992,12273,25608,3896,5681,4032,2174,36629,8925,4375,26931,1771,4995,3131,1535,-32017,10472,11911,15161,3698,4620,2239,1144,75203,17270,11922,5667,3354,1006,2744,1595,24245,26459,-138,-24796,-678,-3569,-2280,-823,easy
74435,16284,2614,4779,3413,5801,1776,1496,570627,40464,27850,12945,8686,9389,5458,6292,-544446,-18692,-27637,-10065,-6957,-7398,-4411,-5501,-558410,-23336,-22115,-3937,-5250,3334,-2640,-3412,-385720,-30511,-25956,-10495,-3612,-6701,-3996,-5474,difficult
237539,181334,11152,5913,2327,5806,1995,2004,209287,82167,1127,2768,1063,2585,1180,768,-197976,-63438,881,519,1703,1072,1713,1187,333760,363974,15125,4613,1123,3856,1264,2544,-51028,-3034,14069,4304,967,4735,-533,-24,easy
99773,25314,5939,20001,6199,7646,2098,2877,104524,34459,14284,17755,9901,9428,5002,6849,-55784,-17958,-5392,37371,-4141,8350,-2945,-1578,-6007,-500,-6387,-16623,-4169,-7388,-3513,-5677,47537,-8977,-13255,-14010,-2797,-6308,-2253,-4662,difficult
65609,42546,12695,17324,9362,3589,3725,1669,329402,21470,13083,27758,6282,14229,5071,1452,-276990,28565,12870,5159,6401,-7528,2580,1932,-265029,38116,-2072,-10178,8477,-11694,-1940,-299,-249359,-3454,-11963,-26282,-5637,-12697,-4677,-982,easy
71774,37009,7578,11957,2955,3722,1651,1171,54916,20822,5629,24332,5701,4083,3109,1492,665,14814,7917,4527,1073,3028,485,550,17023,33125,-5026,-23322,-4588,-2385,-2489,-446,32885,621,2957,-18329,-4722,-1727,-2371,-1068,difficult
50830,18851,21065,43752,8668,9981,6532,5519,65631,8001,4564,8208,2196,1895,899,1398,-61975,2625,-3589,-6349,6806,8103,3023,5351,46312,14879,15217,18618,4129,8516,6603,3008,-28741,15045,37876,94362,8482,7638,7274,4004,easy
22237,16560,5389,48878,5622,5373,3291,3585,63782,18607,7592,15219,5182,4133,2927,2228,-62621,-14625,-6786,1536,-1480,2597,359,-309,-43955,8560,1038,7284,4482,-1141,1200,2012,-18060,-77,-862,92158,-1682,2265,-468,2367,difficult
187061,18419,3805,4223,2396,2635,883,852,262543,18996,9344,21606,3989,4350,4208,2493,34092,6715,-7675,-11607,-1418,1195,-2663,-1141,-39182,-3327,-5817,-20282,64,-2384,-3269,-1566,-221356,-5119,-3125,-20261,-3424,-3956,-4044,-2215,easy
718480,161194,22553,23763,8076,9095,6792,2886,239344,34680,20040,37486,24014,27824,19374,6782,-233307,-27270,-5680,13495,-19436,-16865,-17389,-2213,548909,144845,-15537,-29023,-17747,-23801,-17451,-4598,1121805,261966,28757,-25642,-10631,-15521,-2906,-4876,difficult
165866,48203,4779,8250,10141,6786,2119,2989,14760,6960,12484,30377,7378,9537,3365,2026,100479,19763,-11660,-15142,15067,-2264,-1950,2336,93719,50679,-9807,-29478,-6101,-6989,-2891,-988,259121,53287,-1648,-21761,-677,1000,1104,1541,easy
30147,15654,6663,4406,5580,2953,1763,998,803198,47815,25554,13545,9098,12225,5044,4592,-744472,-25020,-18531,-7451,-806,-8771,-3098,-3428,-794437,-39203,-21480,-9214,-4120,-9440,-2703,-3934,-780244,-32260,-16661,-10751,-5629,-9606,-4042,-3421,difficult
117280,28987,8673,27719,10528,10595,5199,2475,105169,20324,6254,15495,7801,5904,2983,2207,-86513,-9362,3993,9821,-5282,2737,2256,89,148376,46186,7338,20741,17229,14463,5660,1171,-25529,-10835,-4074,6109,-3767,-3127,-1268,-457,easy
57912,44866,4677,18557,2556,7844,1953,1564,35124,25238,6523,17402,8354,10289,3354,6091,-27514,-15588,-192,33618,-5088,9886,647,-2532,58533,58692,-5179,-14030,-4368,-8193,-2574,-5660,37346,15781,-166,-16122,-7937,-9027,-2276,-5390,difficult
59989,7630,4727,32749,4375,7619,10169,2640,71819,38409,6384,20719,3289,7399,3161,4589,-53076,-34557,3068,25155,1378,2534,18015,-907,17947,-27438,-3797,31119,4624,5141,5328,-712,-361,-30343,-4242,-20185,-2744,-7014,-2320,-4229,easy
106768,16248,4906,11365,15044,8193,3165,2218,52849,21720,23782,28937,6169,5350,4343,2192,-49455,-8948,-17500,-7616,23622,3596,79,1565,-6045,-607,-22179,-21610,7703,8260,-295,-338,217257,-6860,-16948,-23491,-4700,-3328,-3319,-1148,difficult
1137891,110791,39313,14997,15552,9212,6310,4855,50803,14963,16576,44811,21111,14360,7886,7533,14224,17862,-4768,-37246,-15252,-11041,-5348,-6505,2325535,247083,79277,-21667,13599,4534,3116,4872,921506,22540,-6297,-30528,-15023,-8937,-2496,-6400,easy
114729,75418,15668,30839,5914,11337,2685,3947,228746,37210,5142,11918,3849,3653,2907,1598,-221315,-24145,1829,41133,2493,4274,96,4979,-224349,-30901,4364,8757,4149,10118,-91,1101,103614,169669,25386,6873,-448,8659,-671,967,difficult
53068,22731,15034,17681,5564,10569,3874,4177,51282,13786,7350,29721,5168,5505,4081,2942,-45674,-7497,3129,-16445,-3224,7891,288,2456,-33641,-1915,1958,-23319,1946,2817,-662,1082,84673,36248,17964,3644,2465,4484,-247,168,easy
18478,8301,2973,29726,3289,10183,4886,3160,154079,27474,9922,17998,7122,3653,2528,1515,-140615,-20816,-7008,9111,-3996,1244,881,2510,-149476,-23206,-8435,7110,-3750,12023,4370,940,-116713,-13498,-5404,18962,-3752,6324,1822,1484,difficult
156420,18486,4190,6102,4861,3108,1730,1918,480688,40234,11601,6588,7015,6326,2856,3537,-463984,-16318,-9288,2783,-255,-1110,-177,959,-292810,-27296,-7804,300,-1056,-3975,-1350,-2512,-216009,-21631,-5141,-4540,-5151,-4568,-1852,-3303,easy
7740,15520,6472,39797,7711,11626,5979,3554,56404,7181,1499,2137,1359,3082,2743,1036,-42564,13507,2354,68700,12536,9094,7639,1901,-54273,5704,6991,34163,4451,5920,1862,3247,-49154,5805,5573,10117,2070,10617,207,2405,difficult
81492,38212,5684,5003,3222,6314,2468,1860,265897,19614,7636,6444,2815,2406,2400,848,-264198,-9980,-4612,-3085,189,9621,2865,3361,-168532,41774,2366,-2666,230,684,-1116,-132,-120486,24000,-3609,1427,803,1418,-1545,-192,easy
340466,233671,32157,21745,7817,10484,6451,2226,299195,65971,8156,3576,1975,7295,2443,999,-199374,-34168,21221,974,1689,7224,5272,1929,-255601,-60551,-3225,-2344,-1491,-3768,-1259,-662,578788,597819,54008,55876,17327,6111,8012,2413,difficult
218460,28407,9025,2748,2134,1681,851,303,1144668,220206,17580,19428,15891,7887,3094,3201,-657749,-163214,6336,-14036,-12470,-4079,-1710,-2681,-1017389,-212928,-17062,-19183,-15727,-7565,-2993,-3082,-1103486,-199254,-14938,-16822,-13074,-6974,-2025,-2932,easy
95204,8591,3293,1591,1785,2487,1139,1164,279842,90250,27946,6181,9489,10104,5135,3780,-262146,-84505,-27140,-4176,-8218,-6649,-4513,-2705,-38823,-83933,-25381,-5014,-7521,-8646,-4099,-2953,-252946,-76540,-21437,-4580,-7374,-7557,-3376,-2191,difficult
46605,24855,15545,24287,5474,4987,2117,1883,45482,24987,4748,3580,3607,4896,4200,837,-41746,-11933,16959,57457,3620,1386,-1340,1807,-35614,-19157,2764,6985,1182,2102,-1542,1320,80729,30695,12667,-2322,798,-3214,-3366,12,easy
101140,14443,8593,27857,4721,8300,3944,2983,32850,23489,6558,22949,5843,5094,4882,2272,-24306,-16963,-3728,45813,2125,4434,-1598,927,18779,-8676,7099,-10345,-1362,6597,1519,1764,210397,-1499,2734,-20743,-4130,-1413,-2734,-557,difficult
72664,58717,15234,18212,5455,3035,2382,1462,1151516,78098,17196,22051,26386,15199,8453,9550,-1113711,46855,17056,27411,-16770,-12288,-5140,-6999,-1130742,-71571,-15542,-21625,-24161,-12162,-7570,-9219,-992102,-33427,-7400,-17302,-21863,-12043,-5504,-8045,easy
51735,9624,3841,34535,2833,8805,3585,1387,43192,16967,11623,21243,6808,4043,2435,2904,-25871,-5962,-8886,28521,-2766,16962,2562,-1143,42304,-2616,-4252,32141,-3085,512,2802,-685,9196,-13450,-10209,-20785,-6074,-3188,-1914,-2722,difficult
96170,13425,2776,39327,9068,9243,3422,2391,42336,49515,7078,3242,1294,1647,589,555,-32900,-41230,-6301,67607,17008,9933,2998,3884,2814,-32334,-3922,40722,4359,12872,4464,1474,191589,-34706,-2682,-75,1954,-16,1037,150,easy
99700,56126,11224,15446,5350,5519,6757,3277,259025,30617,4298,11733,2969,5725,3199,4091,-234564,30969,-3481,23506,-1112,826,5854,690,-96519,23398,26815,-2763,10133,1604,5608,159,-146891,22160,-2555,-9605,-1877,-3048,-789,-3290,difficult
114817,27763,4964,40292,3835,8379,2178,2349,430795,56127,8223,8883,3891,6017,2557,1379,-426692,-39343,-4395,13789,-875,-1772,-461,866,-378721,-45030,-5701,39474,302,3332,-94,1356,-142521,-718,320,40963,404,5527,-583,689,easy
112410,11849,2372,2959,2571,1655,849,712,580843,14392,14134,16298,13885,5968,5271,2406,-394774,10370,-9895,-11986,-12179,-2999,-3992,-1393,-572431,-8294,-11901,-12743,-10417,-4390,-4261,-1585,-438094,-9706,-13489,-15289,-11346,-5551,-5013,-2104,difficult
81885,66156,11116,9592,14518,5967,2676,1389,115758,65909,8552,9170,6990,4380,3156,1726,-88711,-40281,3946,5917,23849,4699,1394,1153,-62132,37767,7544,26,744,-411,-507,-954,49224,3255,-3797,-4678,-2008,473,-2326,-1210,easy
494494,111518,16730,11628,3128,3046,2658,1572,55114,43971,11552,44201,4948,5071,4311,2981,94728,-3738,-3018,-34105,-3291,-2166,-3825,-2630,1052308,199805,28406,-20761,1812,88,2072,1033,171105,6575,-9855,-42852,-3981,-3997,-3206,-2630,difficult
48158,9257,5323,14960,4065,7489,6070,2436,48827,44044,12958,15323,8419,8358,6755,2676,-39030,-42039,-12188,12581,-3552,-1921,-3984,686,11638,-26725,-4825,-1353,-2987,4917,7424,82,25384,-35597,-5893,-12317,-6524,-5602,-5495,-1487,easy
120714,30569,6309,12758,4456,4676,1355,1334,37155,7724,4215,26620,10532,4902,2851,3351,-30686,2148,54,-2637,-2962,4123,-414,-1254,138652,24082,4985,-17897,-7831,-2683,-1974,-2779,142710,42304,1242,-21051,-7436,-2117,-2101,-2017,difficult
220455,16566,6817,3647,1427,2007,954,794,222685,48404,27511,6494,4224,5344,1032,1467,-216020,-46563,-25814,-5496,-3342,-4191,-170,-1107,-180228,-24559,-21418,-3113,-2587,-4112,-383,-748,389559,-24391,-14849,69,-2461,-1709,320,-165,easy
14127,6494,12537,42329,5586,14480,6432,3087,11480,4087,30873,50019,5551,11123,6424,2287,-7180,473,-27798,-33220,5563,3220,2459,1980,-1581,7075,-29257,2996,-2556,-1945,-2046,-1041,16701,-326,2048,7155,-2901,8795,-390,1461,difficult
178302,29844,12366,32622,3652,6185,3499,1704,153508,24383,6317,20672,3789,4668,1846,3055,-146452,-17361,4867,67433,1178,8023,5237,-180,188694,11346,4548,-14640,375,-1613,-579,-2302,32141,22397,8731,-16944,-1964,-1859,301,-1570,easy
405511,65210,5744,3093,7084,3466,4503,2144,846539,301242,28442,7918,13287,7416,5069,2426,-289911,-215428,-20930,-3510,-3180,-3136,946,538,-289911,-215428,-20930,-3510,-3180,-3136,946,538,-743261,-277239,-26234,-7456,-12248,-5578,-3589,-1922,difficult
102103,30310,7620,5987,6044,3718,1524,815,797283,104861,18891,10834,11792,3233,2842,2157,-734311,-99155,-16557,-7166,-5601,2920,-10,-812,-666752,-68140,-10647,-663,-1295,-738,-1780,-1388,-684476,-56358,-6608,-6711,-10347,-726,-2163,-1825,easy
74526,56387,16073,8246,7132,6934,4329,6025,494483,71304,10028,9155,7908,4688,2975,1387,-465029,-15602,-6938,-5207,-5955,-3045,-1502,-397,-306695,37038,28869,6537,9031,5161,4963,9944,-488147,-66188,-3797,-4057,-5403,4623,600,4366,difficult
31410,43046,9699,27011,4503,10914,2469,2405,428354,38243,12572,18300,3804,7940,5292,4515,-423460,-30836,5949,19407,-2514,-822,-2288,-46,-422037,-30887,-6372,18758,4486,16690,-2216,-2415,-345335,76131,-8195,-12032,124,-6946,-3964,-3869,easy
93629,20442,14541,18608,4881,7933,4898,2532,626484,51611,15497,22078,7748,9419,6736,9418,-616055,-25429,594,14823,3707,4168,790,-7518,-417020,-24271,10273,-3978,-4952,523,93,-3883,-565491,-43807,-13734,-21255,-7357,-9150,-6397,-9256,difficult
226679,33116,3711,3106,2674,2563,1054,621,874916,323980,104084,153835,15932,28817,65387,50444,-333279,-278198,-100483,-150532,-14786,-26742,-64260,-49742,-824293,-304072,-98935,-153579,-12790,-28216,-64998,-50254,-787138,-290322,-101700,-148075,-12199,-23804,-63741,-49474,easy
162708,42074,2027,3123,1441,1079,1066,471,785494,72892,8795,24141,21084,12717,4908,3906,-777057,-66390,-8086,-23017,-19248,-11328,-3485,-3414,-525191,-30951,-5289,-16502,-18982,-11295,-3471,-3177,-566110,4888,-6929,-23536,-20700,-12292,-4570,-3715,difficult
217167,97970,17492,14175,4833,9049,2304,2239,206299,23672,2763,2231,2534,2365,2031,1202,192292,209046,44742,32865,8463,17939,3801,3567,-60774,-20241,-1977,-1513,-1773,-1530,-1813,-902,-98914,34088,1422,4480,208,3642,-1169,446,easy
189946,35772,12884,35850,5089,7632,3331,1794,93952,46252,12096,13282,5963,10688,4954,5528,-91734,-27379,9791,58750,553,2402,-1780,-3297,-80467,-41981,578,17712,-721,-3088,1016,-3211,460183,37921,-8005,-8757,-2453,-8481,-4104,-4695,difficult
471055,53359,14837,29871,5945,10428,3363,2912,7103,10181,7852,33109,9315,11138,2426,2560,3427,-3337,7455,-6943,-4984,-675,723,-490,5703,-4917,-4444,-8031,-3524,-2617,2285,92,1382726,137789,17945,5261,-1601,1161,-196,1453,easy
42048,25850,3918,3480,2308,5590,3185,2625,485392,46520,9638,25101,11035,10988,8754,7297,-483987,-31844,-7885,-19924,-5638,-597,-3434,-1919,-417817,-3002,-5232,-23939,-9760,-9082,-7624,-6079,-428229,-27165,-4043,-21001,-10784,-6516,-5650,-6019,difficult
265289,13832,3329,2765,2863,2258,1121,1049,1159080,75092,25386,17012,18338,7649,3115,3395,-1086510,-63200,-23136,-15527,-16128,-7039,-2798,-2907,-440544,-48148,-19372,-11842,-13104,-3722,-1645,-2408,-1154319,-72431,-23664,-15373,-17192,-5413,-1538,-1723,easy
165940,29320,11256,6759,3165,5517,1914,1088,336478,56535,6296,5305,4673,1935,1007,830,-271341,-35145,10990,338,-1903,57,76,-99,-331250,-48289,-3963,-4273,-4071,-863,-180,-430,90978,1789,7852,8298,1449,11552,2825,1303,difficult
107752,12551,5202,6576,2737,3000,2844,1079,31540,9900,5495,16277,13067,7813,2954,3121,-17307,-3243,160,-5098,-9501,-2825,3769,-1122,99146,9020,631,-13404,-9847,-5787,-1986,-2485,146797,2176,-1669,-10600,-11643,-5826,-2114,-2520,easy
359037,96457,4681,9975,11931,6366,2489,2033,109944,17523,7947,10124,2268,1781,729,764,-105805,-7422,-5271,-2982,2149,2745,396,823,674150,232860,-896,11218,27634,11818,5269,3455,178933,11364,-3632,-8683,-793,-809,-386,-471,difficult
126326,20140,2115,5758,861,1355,1357,906,7442,15411,7991,54168,5883,6735,3262,3102,314365,-6451,-5954,-45982,-5009,-5638,-2791,-2209,35432,32792,-4340,-45955,-4879,-4620,-2026,-1847,6855,-12153,-7333,-53292,-5177,-5882,-897,-2533,easy
26645,25485,9413,6460,2662,2482,1058,835,243419,22982,8078,3170,3766,3374,1415,2004,-232426,-17967,-4133,-857,-3469,-2816,-792,-1345,-225613,7272,4088,12313,1429,2092,730,-368,-192284,18205,4051,-1587,-1271,-1951,-1010,-1795,difficult
243818,69076,13178,2851,2202,4117,968,800,98992,29434,2860,18472,3600,4434,2215,1157,-55245,-17447,54,-17081,-3349,-3967,-2037,-1080,-79184,-13961,4450,-16270,-1003,-2291,-1344,-346,568906,150334,26451,-13511,158,5307,-361,356,easy
26852,10726,3796,19128,7279,4709,1680,1828,272473,84363,14659,32534,7708,11551,7524,5279,-266309,-72865,-10417,7417,-656,-5889,-4413,-3205,-237847,-72411,-8148,-15852,6214,-4039,-5875,-2128,-232707,-75634,-14025,-31782,-6846,-10598,-7243,-5020,difficult
88307,23708,3733,8868,4160,6980,3011,3349,54867,15662,4796,26539,7351,5981,1897,3145,-46723,-10580,-3311,-19314,-1785,6354,2338,1180,5552,35649,3400,-8966,-1882,1350,1462,1771,141492,-931,-3277,-24734,-5907,-4708,-459,-2339,easy
679970,132724,10777,11183,5571,4467,959,1393,371808,82801,10031,4602,4716,4072,1600,820,-79989,-16673,8815,6502,1526,-716,-177,58,-126784,-43429,-6948,-3715,-2191,-2707,-1367,-212,1131260,209870,371,16956,3230,4608,-378,1872,difficult
128232,28031,10568,30596,5458,9496,4640,3810,73547,34863,4418,21728,5288,6881,5867,5509,-33083,-7729,-263,-9706,-181,-2342,1656,1607,215699,8357,21013,55833,5003,16314,47,-1946,-18560,-21125,-2301,-19522,-4311,-6127,-5385,-4758,easy
238880,66327,10187,9722,13181,10059,2631,1595,124629,26138,3046,5201,5262,5834,3549,2492,-119169,-12627,558,-2750,-2392,-2630,-2886,-1900,545870,96869,21958,17369,29063,19727,2548,1186,-83947,36326,-1093,-1055,-2915,-4423,-2416,-1977,difficult
418238,26879,9319,25161,13609,11762,3151,1612,4204,8797,12487,46233,4484,6858,3305,2413,21009,1292,-7365,-19423,12112,2013,-1022,-587,227867,9162,-7726,-42866,-502,-4083,-1008,-1437,993226,43791,5588,-926,15764,16782,1569,-379,easy
311818,102056,14293,19989,12086,11337,2988,2308,81623,44270,17909,4502,10235,3329,1846,1674,438964,155469,12905,47183,21589,25184,5212,3331,209896,31940,-7349,2678,-8266,-1859,-1074,-320,41725,-14051,-16403,-3399,-7770,699,-712,-1108,difficult
115361,30258,7375,36918,2485,6883,4061,3497,69505,21732,7077,18764,8559,2798,2467,1892,-60910,-17219,1582,43990,-6284,6068,1092,1676,1999,5679,3057,6705,-4272,7576,4341,3885,196480,37119,-3745,3767,-7666,-1388,-652,-746,easy
18204,18265,2502,1403,2306,3998,1346,877,544664,98027,24579,35032,16078,8977,3295,5278,-541215,-81929,-23735,-34240,-14105,-2232,-1524,-3628,-517410,-78681,-23409,-32785,-12850,-6843,-2123,-4794,-520754,-78677,-19087,-33861,-14362,-5863,-2201,-4782,difficult
69046,58989,8243,13317,4460,6811,3488,4762,178232,63707,17581,11039,10611,6290,3867,5450,-133032,-41242,-9061,11937,-5132,4135,-180,3423,-20775,80160,-3611,-1107,-6570,-1633,-1464,-1328,-173750,-53071,-15343,-3996,-6751,-938,506,-4158,easy
221029,39889,5523,6891,2602,3529,1559,948,216349,31971,12762,10314,1973,5533,1635,1860,152822,20658,-4,5386,3584,2485,2263,470,-156855,-15372,-12409,-9222,-1494,-5063,-1254,-1767,18074,18469,-9304,-6434,-204,-3435,-1236,-1440,difficult
124535,27482,6190,4002,3256,6842,1667,2027,723995,102803,14868,19827,8124,10603,6301,1882,-612581,-58281,-2097,-11777,-743,6104,-3294,3057,-571390,-96110,-11910,-16111,-6327,-8836,-5196,-1271,-614408,-71573,-12028,-19586,-7533,-8552,-5413,-1352,easy
227601,47557,11590,10411,7828,9031,2430,1766,89982,15845,3579,1937,1236,1591,1179,718,-82763,-9055,-911,2385,2060,8871,874,808,-85478,-2176,3841,1714,1845,5981,1027,516,581099,106366,21102,21322,15872,7467,1853,1821,difficult
93087,22288,2599,5937,7239,16885,2607,2414,7368,5379,16558,56964,6974,7392,4574,4216,-976,2528,-15278,-54910,-2840,15299,-1035,-1106,206937,10268,-15916,-45298,9022,18175,-1589,-1773,51195,37930,-10682,-52873,-5387,-4995,-3277,-2528,easy
160051,87313,18856,2974,4541,3709,1436,989,106912,62838,29144,9610,6425,3548,2251,1918,-80736,-43234,-28461,-9365,-4997,-1368,-1421,-1733,140408,132990,2992,-3471,-3713,833,228,358,99744,-16331,-5394,-7071,3059,1019,-1251,-1412,difficult
106758,58713,20562,12247,9122,7601,4291,1921,65796,15494,5162,16354,6907,6639,2903,2130,-38636,5539,-2593,551,4009,-2236,5085,123,196715,122567,51893,-1493,6884,7950,463,869,-35194,1551,-3099,-11378,-4247,-2828,-1384,-1620,easy
80827,33933,4534,10519,2688,8056,2276,2135,676164,49452,18967,4455,9842,4000,1357,1677,-632395,24907,-10019,9190,-6919,10628,136,-212,-672337,-42037,-17831,-1313,-8378,-1951,1638,963,-481278,-29426,-15449,10315,-6164,3491,983,624,difficult
