delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,state
81843,22185,4610,4494,9009,21789,621568,40610,8168,9101,20538,24394,-612949,-35207,-7209,1393,-10882,-2108,-613048,-29925,-1100,-6585,-5619,11585,-393179,9857,-2364,-8630,-18086,-17292,difficult
894459,52282,12176,9132,11910,17722,604202,84604,115713,119790,38512,62603,1964154,1637,-96734,-100174,-18579,-36987,-581981,-69402,-104979,-116783,-26084,-41781,-511402,-29200,-108898,-115016,-35142,-55875,easy
27694,33646,15520,18290,20388,25145,294686,53506,9922,5563,7439,15649,-289152,-45343,5399,10377,10206,4405,-285967,-46250,-2180,9059,6923,15654,-225857,32012,13576,18744,21717,8428,difficult
93882,65460,12928,13824,6920,12794,529291,22208,5630,13178,7580,11267,-519083,-9431,-2643,-10276,-9,2078,-282248,108101,22796,-1478,-4769,-6699,-504895,31087,1742,13693,2797,9203,easy
29525,11955,18638,9729,11088,17720,72853,17865,15173,19471,19127,15216,-13006,-3400,-5158,-14867,-16142,-9031,-56347,-2175,24367,-1958,-7265,12992,-60632,-12155,-8813,-12402,-710,3552,difficult
261173,45367,4977,3551,6793,13122,80665,55048,8376,10534,11922,14430,651599,47770,-4487,-5893,-2673,6103,-55621,-47699,-6743,-8358,-10261,-8561,-54454,-29115,1033,-6699,-2452,-1467,easy
63705,14892,13414,7860,13331,22513,173001,28216,9821,11942,8682,16241,-133663,-761,-1581,-7551,-1866,-10667,-68230,-22210,6244,4508,-242,8867,-125994,-17001,6117,-9204,16055,20617,difficult
291228,17537,4981,5901,19468,26068,81727,44051,18010,5996,13017,14860,716821,-27084,-12863,-790,-8439,-5849,-28774,-36507,-16015,-2890,17496,19696,-59545,-15951,-10208,3394,10296,19777,easy
708294,52490,4880,10762,16352,26605,104040,11626,4200,5946,3813,3987,-54282,-3321,-316,796,3518,116,1966849,133291,4484,18354,33655,65882,-99804,-7377,-2127,-4702,445,1856,difficult
443224,74837,20426,5106,12107,19684,53933,20006,8545,7943,9412,14056,-11450,1500,4255,-3931,-4956,-9753,75564,44845,1139,-3662,-3998,-5393,1103759,118149,30250,-918,17038,32029,easy
6378,9886,3661,6763,9967,28512,47105,17474,8523,4877,14690,25257,-36769,750,-6350,9212,-2742,-905,-42206,-11471,-3347,-1106,-3782,-12896,-43207,-12043,-4889,-2449,-7645,23566,difficult
95404,21264,5621,3479,6255,7386,417380,189250,23891,24463,27266,45785,-338122,-139402,-15151,-18533,-17297,-35032,-225063,-181113,-19488,-23657,-24106,-41894,-402743,-183444,-20170,-20761,-21629,-38272,easy
57546,21294,14941,11954,17857,26334,686696,191794,33409,13150,34542,27762,-581975,-180249,-30297,-11394,-28117,-22069,-643659,-162967,-22311,9885,-18421,10298,-661815,-168285,-2795,-2079,-3518,7487,difficult
947802,198404,20709,26621,34674,15947,364180,28849,10644,13169,14574,43056,229985,78348,16581,10973,18465,-24385,-63727,260070,6941,17815,28442,-27256,1584607,170248,6673,11569,13394,-29686,easy
402470,20665,12189,8341,19668,19114,124045,32748,5535,9858,10927,8813,1072258,3447,363,3358,-185,6091,-113616,-12239,8914,-5292,-3094,25059,-123366,-27458,10686,-2616,29501,-247,difficult
460309,111350,20000,42311,18530,23134,116142,11364,9052,4579,6437,10183,78123,23274,-6303,-641,-3350,-4327,24506,67257,11593,65887,39160,14423,929871,209426,27555,47950,470,28756,easy
347160,54229,29557,14130,20453,26010,1080362,222680,39734,37093,17168,39084,-1064512,-215305,-39072,-19961,15846,-11500,-168330,-152568,-19122,-22618,-3582,-7344,-966763,-137479,27663,-26309,-2408,-20377,difficult
1243310,56869,7569,7888,9593,27065,466669,25137,15964,8951,8962,23830,-436295,43358,-11741,433,-3402,-12626,3141027,72718,-1065,3987,12953,45225,-374809,-20881,-12380,-7608,-7659,-22893,easy
81282,22995,12247,11848,10269,17620,196078,54401,18176,41595,33409,21220,-99040,-28408,-4631,-33047,-30312,-16875,-78321,-19172,-1676,-35547,-28611,-8168,-167028,-46639,-11481,-20648,-10498,14243,difficult
182017,40759,8934,16944,12647,28460,114844,65230,11185,4953,12842,13070,-40719,-25078,-10758,4001,-8594,-6281,351833,3532,7898,19345,8932,33508,-109595,-51867,-3892,12628,-922,18944,easy
297026,29616,5421,19749,14245,27495,512202,35113,31263,18427,7668,12803,105745,17738,-21320,20458,7691,25328,-249335,-4284,-29251,-12837,-6500,-8627,-501938,-29945,-26954,-3654,18539,27376,difficult
79655,21973,4835,6248,4765,7558,337830,68321,14975,8344,4407,3348,-274058,-39952,-7060,-1387,692,5949,-185735,-52614,-11929,-3880,-273,6630,-314731,-46478,-11432,-1022,655,52,easy
352635,63036,24496,22748,15210,22942,98192,12329,12618,2621,5304,7625,594824,114971,53166,18872,11612,26407,79423,37489,-10494,24811,12207,7543,89083,-340,-7039,16699,5900,12000,difficult
563816,45391,9574,7391,14961,9642,753509,290832,86323,119058,69554,87868,-206476,-268670,-84710,-113834,-65935,-83697,120246,-261487,-65425,-105458,-63858,-74319,-482850,-206165,-80113,-115709,-33987,-76663,easy
617242,43238,27394,25391,25820,33366,429219,126302,26357,29909,31888,24387,898969,-112239,-6506,1125,-7283,17473,57183,-39380,27701,-1970,-21681,7602,-392084,-97572,-18083,-12708,10759,1861,difficult
288506,55724,16694,36077,24724,24694,255867,43749,5513,19028,8972,12742,155757,40548,20243,55157,40782,17799,-137723,1707,-3591,-9918,-4841,-7208,79882,-6331,16891,5907,11316,25264,easy
802566,203446,25218,22231,27702,51356,383196,77530,30755,31757,6869,19573,-336150,-72923,-28991,-30464,-4723,-16978,823413,94577,17631,-17746,21433,65988,770847,356093,-5251,19631,45789,46338,difficult
38684,38530,32459,16957,8605,7594,395303,48724,27221,51502,8579,13366,-386517,3482,54298,-42163,3791,-145,-294753,-7634,-16080,-39988,-6795,-10662,-388586,-26429,-22503,-21484,3082,-6508,easy
731507,106317,14043,21113,32014,25178,1223754,112930,31771,54481,19140,31704,-1062187,-43857,-21279,-49272,14103,4251,774524,119316,-14986,-19735,33324,-2079,-1189078,-95298,-16918,-31098,-8804,-21750,difficult
554776,364569,41370,28152,38348,19431,889487,177629,36773,40891,18885,20037,-82552,691647,78977,-14856,83122,16029,-225277,28924,-29788,14911,-7667,-6689,-696304,-159752,-35398,-38271,-17065,-11159,easy
464860,38752,23507,12671,18881,21820,848680,52141,10182,16530,4175,10483,-213215,-32380,43662,-7903,18093,-3023,-241548,30770,3204,10855,26545,34463,-696697,-38558,-6890,-14529,-520,2570,difficult
331092,43010,9148,9621,9277,20695,72143,51997,12486,6398,10506,9347,73977,-5306,-8484,-4137,-5202,-5290,654850,-13895,4075,8472,1602,40105,48020,-7760,-5604,5335,-88,-771,easy
128627,19488,17638,12566,13501,26253,1439009,200916,27031,24220,36083,40299,-1243328,-190613,-21177,-12510,-30564,-26872,-1313949,-190596,-17276,-8445,-28435,-29719,-1373869,-163074,10273,-14007,-8748,14454,difficult
