delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
68283,20745,5875,10181,3848,35109,7429,4479,20480,16434,-1180,-5250,873,-27168,-5366,-3567,-39393,3682,19773,-64,3517,-22677,-1655,1505,205573,-13944,-4036,-9289,-1495,-27802,-5546,-1658,-59873,244966,-12752,-17626,20953,-23809,5186,-9225,2644,-5012,4491,-5125,3711,-3891,5072,-3163,easy
690745,36744,22871,5423,21706,22865,9209,3539,-461879,75948,-4105,7390,-15214,-3174,491,1767,620850,170715,-19687,3361,-14637,-5187,3424,6674,-676216,-25872,-14913,5694,-13325,2235,-873,6080,1082729,-1297066,94767,-196587,-15582,4774,-4029,2333,577,1312,-2013,7422,2933,-4297,4907,-594,difficult
27055,13072,9150,32900,11052,22100,6204,6275,217980,54624,15186,61969,-2151,27487,3118,185,-24130,-11140,-3505,-28402,-9948,-16286,-2433,-2956,-15427,2005,6004,-26014,-5488,16717,-1864,-1026,-242110,8703,-65764,13145,-18691,9509,-90371,2388,-7797,4460,-43773,33003,-5551,569,-3141,1930,easy
960178,315441,78879,29770,10085,25722,24986,19764,-246665,-296279,-72556,-28693,-5850,-23742,-21301,-19156,-220318,-278655,-67112,-23974,-4833,-16140,-21137,-17701,814563,-260258,-68529,-6138,9934,13119,-3871,-9254,26347,1034881,17624,18397,5444,-1417,4719,17836,1017,14767,7602,29259,164,17266,1455,8447,difficult
589257,218508,55028,36829,16193,32552,26438,17793,-513493,-180330,-44820,-31613,-12564,-21940,-22049,-12187,-158511,-183151,-50058,-28623,9889,-3726,-21345,-8652,-452150,-184910,-52016,-35427,-13312,-19541,-22986,-16209,354982,-293639,-2821,-1759,-5238,-1958,2990,-6804,22453,-23201,18214,-15815,704,-1641,3535,-7557,easy
458514,250564,36580,113977,49158,36395,14355,8726,-414025,-244478,-30183,-113530,-47947,-35935,-14122,-8564,-289204,-231350,-32401,-110381,-44760,-34373,-10009,-7103,-312153,-200327,-24649,-106878,-44279,-30931,-11829,-8120,124821,-22949,13128,31023,-2218,7752,3149,3503,3187,481,1562,3442,4113,-1820,1461,-1017,difficult
35302,13272,4224,2593,6367,12103,2234,2407,-20915,-2449,11664,13978,-1346,17677,4446,9014,14464,36034,5476,9809,19289,10991,2582,2391,-22548,39946,9558,6771,15017,16400,3823,4668,35379,-37012,38483,3912,-6188,4082,-4169,-3038,20635,-4272,-6686,5409,-1864,1241,-6623,2277,easy
31750,12780,8839,5194,5105,12431,2918,3544,-21341,-1513,-4270,30728,5851,-5194,-419,-420,-17054,23393,7314,10702,-144,1142,605,-211,-19887,28773,-581,-32,27587,-1498,3274,-1050,4287,-2833,24906,5380,11584,-7895,-20026,-10734,-5995,27731,6336,-2640,1024,2669,209,-839,difficult
839298,22509,8432,12144,8176,10357,2414,2011,-836265,15903,-8016,2896,-4161,-6874,-956,-978,-810996,-6260,-6706,-7454,-1322,-7717,-1726,-1730,-837842,-7453,1008,-2919,467,-6310,-1340,-733,25269,-26846,-22163,-1193,1310,7714,-10350,4535,2839,1789,-843,1407,-770,386,-752,997,easy
312029,27065,14688,5297,4006,4567,2552,2504,-294506,13400,-11658,3449,2754,17522,9775,2943,934494,129796,23861,22075,26486,47485,5801,4974,109110,23367,2333,2021,894,3410,1373,2319,1229000,-825384,116396,-106429,35519,-21528,18626,-20054,23732,-25592,29963,-44075,-3974,-4428,2031,-2655,difficult
1884724,225493,63532,46521,31605,44109,31433,29144,-1408885,-138534,11709,-16687,3952,-11315,8217,-9462,-1843174,-217569,-59699,-45320,-30813,-42243,-28812,-26860,-1877446,-198328,-56293,-43462,-9980,-7558,-11636,-12706,-434289,-34272,-79035,19241,-71408,3406,-28633,1858,-34765,20833,-30928,34685,-37029,17176,-17398,14154,easy
8214,12187,12797,15466,10539,16093,8426,4460,11956,10595,-10859,-2972,5234,25732,-559,14713,1578,3092,-1532,8532,-2502,120,2854,8319,165011,70494,11259,-13846,-10185,-10920,-6858,-1913,-10378,163433,-7503,67402,9327,12791,11504,-22378,-7736,-7683,-25612,-11040,3413,-9712,-6394,-10232,difficult
30996,55327,22215,7774,9762,9674,5458,3152,-22955,-18221,-18957,30794,-3316,-3338,-3986,2199,-26560,-48405,-20864,5661,-5181,-3009,-4567,-1625,-12537,-39854,-20305,21463,-5997,-7011,-3991,-796,-3605,14023,-30184,8551,-1907,559,-25133,15802,-1865,-816,329,-4002,-581,576,-3824,829,easy
479365,44496,6737,10435,5301,19962,7018,3727,1215114,117123,114023,50396,54894,-656,4516,3587,-86481,-11410,3740,33255,7237,18183,1612,11003,1221949,20226,3563,49784,6070,-745,5392,8910,-1301595,1308430,-128533,31636,-110283,-177,-17141,16529,-47657,-1167,18839,-18928,-2904,3780,7416,-2093,difficult
1205939,204814,13566,19037,10350,15241,18640,11579,-1056181,-193651,-5444,-12750,-4012,-9373,-13242,-6144,-361885,-1123,126880,3356,7741,6403,6585,41292,638342,817078,56491,-6158,19694,24348,24980,32692,694296,1000227,192528,818201,132324,-70389,16106,-9514,11753,11953,15776,17945,19827,18395,47436,-8600,easy
20076,25396,3197,4546,26500,16400,9551,4656,14230,3845,-594,9750,-22431,3415,-3577,662,58378,-17099,-285,2134,-16295,-11230,-8591,-4015,-7098,-9847,693,5899,-20424,-9094,-3497,364,44148,-65476,-20944,7252,309,978,-7616,3765,6136,-4129,-14645,2136,-5014,5094,-4677,4379,difficult
126893,98415,14306,12019,22306,17382,7530,4739,-65232,-94517,-9092,-5573,-20801,-11944,-5556,-3867,198010,46727,-11848,30731,4407,331,221,-373,-119681,-93206,-13784,-9624,-14615,-13998,-5629,-3735,263242,-317691,141244,-139933,-2756,-1936,36304,-40355,25208,-19022,12275,-14329,5777,-5850,3494,-3362,easy
95419,23392,11451,8785,14683,14730,7798,5497,-75017,-12835,-5767,-6492,-7426,187,-1846,2399,-38225,-12527,-11292,-5381,-11949,-8802,-6708,-4607,-83982,7000,7794,747,30020,3237,-4555,1272,36792,-45757,308,19527,-5525,19086,1111,6128,-4523,41969,-8989,12039,-4862,2153,-7006,5879,difficult
49642,10566,13231,1882,4554,12843,7387,2066,-37225,785,2210,13054,5243,13569,6549,4147,-29216,-3069,522,1716,2377,41527,-4155,5955,-44021,12597,6800,4364,-1763,11936,-551,13575,8009,-14805,-3854,15666,-1688,6278,-11338,2648,-2866,-4140,27958,-29591,-10704,3604,1808,7620,easy
379743,77291,7171,15305,5896,8625,4552,2005,-291583,-49070,-802,-12211,-2607,-1784,-4220,-1473,-348757,-51276,-2864,8593,-1569,5617,-1349,487,-372704,-64755,1477,-1991,3077,2344,-3438,-850,-57174,-23947,-2206,-13479,-2062,4341,20804,-10584,1038,4646,7401,-3273,2871,-2089,1960,-1337,difficult
7899,7789,1820,36631,5502,7453,1629,1410,-4628,4927,4212,-33391,3904,-2212,17,391,25691,19011,36441,-7039,18740,924,2237,-416,-6093,-3852,435,-30466,6425,-2933,305,585,30319,-31784,14084,-22863,32229,-36006,26352,-23427,14836,-12315,3136,-3857,2220,-1932,-807,1001,easy
445738,13060,4124,15094,9679,35647,13604,8582,-346633,14747,5880,7597,-2657,-33067,-11682,-7013,-129325,340093,7681,65561,27128,-21591,-9128,-6335,-429466,-7253,21571,228928,20127,-28992,-10450,-6649,217308,-300141,325346,-347346,1801,13890,57964,163367,29785,-7001,11476,-7401,2554,-1322,678,-314,difficult
11083,20317,6634,33488,8620,7450,4697,1680,-7702,-7321,8575,-14341,3329,7028,-2119,282,581,-11469,-4638,-25192,-6468,-3215,-4108,-1235,43468,-4541,-2749,-4063,5910,6189,-1768,651,8283,42887,-4148,6928,-13213,1889,-10851,21129,-9797,12378,-10243,9404,-1989,2340,-1517,1886,easy
267670,81597,15074,26234,10858,8858,6801,4469,-187034,-56112,-14611,-22224,-6949,-6116,-6100,-3664,-74772,27238,-12458,-14891,34265,7668,-545,-1803,-254237,-74002,-10327,-20986,-7826,-5673,-4508,-3255,112262,-179465,83350,-101240,2153,2131,7333,-6095,41214,-42091,13784,-13341,5555,-3963,1861,-1452,difficult
58104,26707,12653,2293,3824,7208,3089,2009,-55392,-19028,-5549,10465,14276,17759,13837,1488,-13650,116008,76956,14818,9988,14580,8956,7806,-51010,-22199,-11400,706,-2388,2412,1296,475,41742,-37360,135036,-138207,82505,-88356,4353,-14112,-4288,-12376,-3179,-12168,-4881,-7660,6318,-7331,easy
345002,79440,20967,25961,24159,26222,10933,8961,-330658,-67696,-5906,-14702,6621,-8208,-717,-1475,-326627,-68608,-18153,20282,-18354,-5523,-6072,-6536,-334409,-61997,-18944,-18257,-16547,-15734,-5038,-5862,4031,-7782,-912,6611,-12247,-791,34984,-38539,-24975,1807,2685,-10211,-5355,1034,-5061,674,difficult
105135,23479,5317,3330,2796,4158,723,981,-93807,-14047,3211,-1018,-1621,1284,1203,-150,-99394,-16860,8309,1183,-362,4702,598,543,-102901,-12155,-1440,19666,3410,6265,792,-195,-5587,-3507,-2813,4705,5098,-9749,2201,18483,1259,3772,3418,1563,-605,194,693,-738,easy
7376,9618,12536,14260,10670,10422,4613,2749,-4115,7202,916,9360,-2426,-906,-1832,-1729,13029,7287,-6335,-4097,882,-5248,-2673,-332,9476,16015,-2838,-708,-1539,-4771,101,-1119,17144,-3553,85,8728,-7251,3497,-13457,3389,3308,-2421,-4342,477,-841,2774,1397,-787,difficult
33060,23671,8626,6767,4011,17849,9604,6207,-30503,-22936,-8140,-4299,-675,-13583,-8759,-3990,189199,-407,9701,-1461,11202,20545,-2022,2621,131932,-14417,-3368,15030,-648,33638,-3239,5949,219702,-57267,22529,-14010,17841,-13069,2838,16491,11877,-11850,34128,13093,6737,-1217,6611,3328,easy
340262,26510,31863,122732,11199,16760,7834,2157,-315236,57828,-11688,-70523,5204,-9906,-4249,336,-303328,-10654,-26373,238112,6558,-7689,-3923,-353,-293956,26853,-26702,203011,6569,3978,-6239,-1236,11908,9372,-68482,37507,-14685,-329,308635,-35101,1354,11,2217,11667,326,-2316,-689,-883,difficult
10584,17228,9170,12793,6187,23219,3554,5493,-2083,4001,-3142,-7123,3501,-72,4908,5011,36444,-10352,7259,-9995,10156,23250,2550,3655,-6978,-13540,-6858,-10142,-4639,-5219,-1951,-4414,38527,-43422,-14353,-3188,10401,-14117,-2872,-147,6655,-14795,23322,-28469,-2358,-4501,-1356,-8069,easy
431297,113198,10447,6270,9078,13354,6597,7895,-346846,-72910,1940,14474,14843,13628,25146,23844,-327928,-91286,-5724,-2621,-3554,-4896,4779,-4217,-171682,-71290,-4908,-32,10054,46618,1338,2629,18918,156246,-18376,19996,-7664,816,-17095,2589,-18397,13608,-18524,51514,-20367,-3441,-28061,6846,difficult
1132281,63954,63607,15867,41159,43996,34419,33307,-1124794,-55391,-49694,-513,-31653,4877,-17905,-14142,-973290,54221,-39667,-4434,-35348,-19482,-11159,-12358,-1011769,-55929,-56188,-11213,-38734,-35279,-27250,-32058,151504,-38479,109612,-110150,10027,-16521,-3921,-6779,-3695,-3386,-24359,-15797,6746,-16091,1784,-19700,easy
153824,96941,9777,17752,13698,11724,5272,6451,-152722,-93143,21085,-10342,3122,-6304,-4146,-5249,-145500,-74769,-2945,-12194,-11197,-4045,-3842,-5108,-140534,-85885,-3922,-12895,-6218,-8140,-3277,-5375,7222,4966,18374,-11116,-24030,-977,-1852,-701,-14319,4979,2259,-4095,304,565,141,-267,difficult
152074,40981,8790,6332,13015,38211,4633,3144,407117,18259,7822,2440,-4494,-22354,1886,1697,-79087,-31764,-8248,-4208,-11800,-34018,-2147,-2306,-143759,-38514,-4103,5104,-4148,-24505,135,1128,-486204,-64672,-50023,-6750,-16070,4145,-6648,9312,-7306,7652,-11664,9513,-4033,2282,-4003,3434,easy
78887,32938,23671,81907,7564,7337,1535,1847,-72314,-10075,7407,2876,-6513,-1507,171,2,-74050,-27646,36275,-8949,-4775,7980,8,788,-60734,-22358,10855,92360,13739,11086,-114,-931,-1736,13316,-17571,5288,28868,-25420,-11825,101309,1738,18514,9487,3106,-163,-122,786,-1719,difficult
335014,141701,56671,27453,16465,16173,6154,6554,-328759,-120919,-38008,-10629,-6164,-9239,-709,-3195,-317426,-116341,-52586,-4950,-12936,-1073,-1561,-3650,-329212,-132623,-43005,-20616,-8365,-10599,-4081,-2182,11333,-11786,4578,-16282,-14578,9581,5679,-15666,-6772,4571,8166,-9526,-852,-2520,-455,1468,easy
274498,18720,37667,128574,9750,8114,2770,1915,-262348,30188,66133,-40603,17234,6956,-1104,421,-269538,-12129,-33749,-88442,-1150,-7410,-2313,-1647,-258348,-8467,-31247,-79269,-5891,15447,2512,151,-7190,11190,-42317,3662,-99882,2502,-47839,9173,-18384,-4741,-14366,22857,-1209,4825,-2068,1798,difficult
403822,76503,70897,153068,24953,11499,10130,8617,58688,-64862,42697,11598,-17309,270,-6678,-2613,-372167,-19201,-40057,-46046,2099,-5533,-7857,-6231,-377243,-34591,-60649,-7710,-9302,-1340,-8584,-5609,-430855,-5076,45661,-15390,-82754,-20592,-57644,38336,19408,-11401,-5803,4193,-1179,-727,-3618,622,easy
29801,32527,41063,130890,12220,8052,2055,2580,-26867,-15900,-29973,-63914,-6852,-3115,-223,-1401,-26523,-19015,-26828,258811,-6258,-1144,1578,-306,190901,16645,-25529,163339,8880,13268,4525,2294,344,217424,-3115,35660,3145,1299,322725,-95472,594,15138,1971,14412,1801,2947,1095,2600,difficult
16000,13834,7119,11602,21205,25611,5638,4316,-10553,40379,3517,11264,-4736,-14089,-793,2374,79888,44913,-5768,-7606,-16742,-21717,-4193,-2384,-10234,98081,17675,-5853,-13708,-1168,295,-168,90441,-90122,4534,53168,-9285,23443,-18870,1753,-12006,3034,-7628,20549,-3400,4488,-4758,2216,easy
71455,16522,18725,50759,7158,4276,1588,2138,1044518,103654,-16725,298241,6709,18966,3447,2735,40164,20897,-16225,-36577,-5653,-1139,-1109,-1782,1075498,42991,-5067,-4823,-3048,-1271,-1143,-1366,-1004354,1035334,-82757,22094,500,11158,-334818,31754,-12362,2605,-20105,-132,-4556,-34,-4517,416,difficult
37154,24943,6720,7427,7233,15799,6080,2955,-25765,2426,-4501,-2161,-4982,11073,-1745,808,43734,-20614,-5749,-3554,-5403,-13580,-5355,-2459,-18734,14959,20666,9491,38574,-8976,-3357,167,69499,-62468,-23040,35573,-1248,26415,-1393,13045,-421,43977,-24653,4604,-3610,1998,-3267,2626,easy
44307,13775,8322,4488,4926,8256,3349,2254,-30717,-3818,-4688,6735,4134,-2956,-710,182,-32720,38398,-2541,15918,6198,-1613,-2002,-709,-14433,-1880,-2805,5629,-2866,-2334,-2150,-616,-2003,18287,42216,-40278,2147,-264,9183,-10289,2064,-9064,1343,-721,-1292,-148,-891,93,difficult
312329,75997,30911,10708,9993,11137,2747,3221,-165060,-65251,-27334,-7976,-8762,-7395,-2108,-2682,-308718,-54197,-16720,7959,-8719,-7034,-1715,-1491,-203667,-46151,13161,345,5032,-6044,-688,-1349,-143658,105051,11054,8046,10614,29881,15935,-7614,43,13751,361,990,393,1027,1191,142,easy
314073,85209,27420,123185,12919,10146,3308,1858,-301745,-66189,-14026,-69572,-9030,-8748,-1798,-1311,-303495,-49921,32725,-2465,15557,10472,-169,-385,-310925,-83510,-23654,-51181,-10737,-7610,-2897,-1629,-1750,-7430,16268,-33589,46751,-56379,67107,-48716,24587,-26294,19220,-18082,1629,-2728,926,-1244,difficult
28516,23314,4207,9815,14533,6074,4738,3190,-23366,-18662,5897,-7113,-12064,1797,1216,1541,-22622,-16851,5707,23982,-10058,2247,-2491,598,-10375,4541,1373,1745,-8460,85,3189,1742,744,12247,1811,21392,-190,-4334,31095,-22237,2006,1598,450,-2162,-3707,5680,-943,1144,easy
386436,31961,19571,122035,7204,8730,5463,2553,-354573,-1635,6357,10472,4199,1103,-3621,-1755,-278139,-18681,-13360,-67534,-3761,-5021,-5062,-2162,-310769,-18234,-4557,-52617,5133,-6676,-4624,-2301,76434,-32630,-17046,447,-19717,8803,-78006,14917,-7960,8894,-6124,-1655,-1441,438,-407,-139,difficult
11865,21348,9911,14546,14184,27556,7000,7086,71976,7691,-8017,-9993,-12533,-18740,-5019,-4884,-6865,-15127,-2472,-4425,-3429,6955,-704,387,13340,-17472,-8170,-5759,-8859,4912,466,-2297,-78841,20205,-22818,-2345,5545,-5698,5568,-1334,9104,-5430,25695,-2043,4315,1170,5271,-2684,easy
30294,78968,3767,27769,23280,14102,3605,1800,-22084,-68251,24793,14127,-20867,-2577,-2416,3687,111517,74711,785,-4126,-13208,-8447,533,-460,-24889,-70072,13050,-21773,-19794,-7881,-1298,424,133601,-136406,142962,-144783,-24008,12265,-18253,-17647,7659,-6586,-5870,566,2949,-1831,-4147,884,difficult
45301,49229,17373,4893,13817,9043,5333,3355,611754,66174,-4013,34666,80107,1109,-3374,5938,-38206,-33067,-3930,5664,-10397,-98,-217,-2660,23489,1805,649,11953,-11787,-2811,-3920,-2189,-649960,61695,-99241,34872,83,4579,-29002,6289,-90504,-1390,-1207,-2713,3157,-3703,-8598,471,easy
22541,14508,8817,11035,3630,6550,2771,1487,-7298,19519,-6855,26138,3803,3941,-622,-185,-16798,-885,3841,5810,5807,8064,1478,-440,-16277,12669,-5141,16330,271,-1080,146,-58,-9500,521,-20404,13554,10696,-8982,-20328,10520,2004,-5536,4123,-9144,2100,-1332,-255,382,difficult
13200,9701,699,3793,3362,10878,2328,1179,-9474,-1845,1442,-1945,2407,10208,1988,176,-11346,211,1291,8984,-71,6062,2095,-35,68409,7795,3955,587,-888,-7662,-1388,-281,-1872,79755,2056,7584,-151,2664,10929,-8397,-2478,-817,-4146,-13724,107,-3483,-211,-246,easy
17867,18927,9036,10974,7665,9441,2175,1775,-8252,19242,5335,-5115,-1916,-2693,-1012,706,-5922,-10590,-6791,6309,-3370,-1704,3545,-620,-15068,-9576,-3116,44448,1783,-1963,851,-998,2330,-9146,-29832,1014,-12126,3675,11424,38139,-1454,5153,989,-259,4557,-2694,-1326,-378,difficult
142230,10537,10346,8810,4985,9221,4299,4063,351749,11428,-5811,-2859,-1227,2825,5388,9295,-134087,-242,-7958,-4401,3947,16857,3528,5221,268122,100235,2671,17852,11061,-572,2868,6416,-485836,402209,-11670,100477,-2147,10629,-1542,22253,5174,7114,14032,-17429,-1860,-660,-4074,1195,easy
43218,20675,19107,7920,23582,14425,6486,1977,-28990,-4547,-16820,-4851,-14580,-7363,-4782,1181,-28247,24086,-7347,-2136,-15961,2217,-3802,-453,-5578,8427,6820,23603,-13803,-4961,-2307,-1251,743,22669,28633,-15659,9473,14167,2715,25739,-1381,2158,9580,-7178,980,1495,-1634,-798,difficult
105681,53812,3246,12221,14109,10107,1901,1023,69981,-1303,12707,-4964,-10838,-7699,-1332,-490,-78785,-45860,2625,-11540,-9520,-6825,-894,-749,89701,68443,23541,9781,-1353,4491,1172,1322,-148766,168486,-44557,114303,-10082,20916,-6576,21321,1318,8167,874,11316,438,2066,-259,2071,easy
74206,20534,39179,73855,20328,6937,4023,2673,554264,26208,20271,-13169,-2039,8336,332,-1795,-66641,2259,-18224,277723,1446,2309,673,-421,77595,41835,-33549,-47167,-18214,-3614,-3276,-2291,-620905,144236,-23949,39576,-38495,-15325,290892,-324890,3485,-19660,-6027,-5923,341,-3949,1374,-1870,difficult
188638,40706,43034,10295,13579,29338,9755,10952,-132532,-4721,-38236,-6675,-9181,-22967,-3858,-10189,335139,197655,-29778,31668,15564,-16816,5327,-6570,-161193,9843,-38940,-2379,192,-12536,-4266,-374,467671,-496332,202376,-187812,8458,-9162,38343,-34047,24745,-15372,6151,4280,9185,-9593,3619,6196,easy
18045,41106,9195,5134,4140,4697,1064,691,44378,-26536,-7530,-2721,-3091,-3045,178,-260,-14529,-18068,3070,11797,17614,9463,562,2897,-9376,-21956,-4560,11477,-1715,758,852,1194,-58907,5153,8468,-3888,10600,-7630,14518,-320,20705,-19329,12508,-8705,384,290,3157,-1703,difficult
95009,44585,47516,188917,12116,9115,4914,2089,-86111,-27153,-34508,17420,-3216,2332,-2094,-348,16987,-37584,-40232,-172977,-10972,-5821,-4632,-1733,148394,-41622,-44243,-180093,-11020,-8375,-4766,-1960,103098,131407,-10431,-4038,-5724,-4011,-190397,-7116,-7756,-48,-8153,-2554,-2538,-134,-1385,-227,easy
114916,53043,118718,45029,18572,8404,1949,1538,-108425,-43726,-81036,128811,5277,-3342,336,209,-90817,-44229,-96589,287044,-10833,8490,164,124,-103133,63897,-98513,9390,-13426,5636,-173,-593,17608,-12316,-503,108126,-15553,-1924,158233,-277654,-16110,-2593,11832,-2854,-172,-337,-85,-717,difficult
53033,22877,3455,9099,10617,8189,2402,2313,-37575,-16362,14487,-205,-3611,954,2348,1149,46227,44567,839,-1518,-610,4822,-304,1191,-50000,-20247,-347,-6968,-7734,-5620,-1171,-1838,83802,-96227,60929,-64814,-13648,-1186,-1313,-5450,3001,-7124,3868,-10442,-2652,-867,42,-3029,easy
27960,22045,6312,3588,3444,6602,1327,1036,32479,8061,15977,1481,1124,9255,347,-265,-20490,-5776,36089,5240,15028,3086,2131,-439,-14649,-11391,-2543,10662,46116,15919,118,311,-52969,5841,-13837,-5615,20112,-38632,3759,5422,13904,31088,-6169,12833,1784,-2013,-174,750,difficult
219549,32848,23214,11361,4070,16002,6056,6440,-211445,776,-21668,-7934,5078,-2673,-3305,-4552,-212350,-26126,-13245,-9329,1549,-2218,2433,-2972,-156163,-25090,-20462,-8697,-1564,-11465,-4853,-5759,-905,56187,-26902,1036,8423,-7217,-1395,632,-3529,-3113,455,-9247,5738,-7286,1580,-2787,easy
184955,35948,14549,54688,5187,7783,3795,2616,-182820,-12888,-12117,-32684,2750,-3786,-3327,-2168,-160075,-1296,9405,48371,12530,760,213,-8,-118094,-7482,5459,-3196,-3392,-4155,-3083,-1921,22745,41981,11592,-6186,21522,-3946,81055,-51567,9780,-15922,4546,-4915,3540,-3296,2160,-1913,difficult
704229,60968,40190,210873,16010,12460,3595,1571,-685087,-44459,-25586,88258,-3399,1096,-1095,1216,-680570,-9378,-24611,168890,-9462,-3663,2374,15,-101773,81112,-17914,229329,478,4662,-1315,539,4517,578797,35081,90490,975,6697,80632,60439,-6063,9940,-4759,8325,3469,-3689,-1201,524,easy
43748,6548,4995,4187,3357,5278,2762,3762,31893,11405,13327,3124,772,9744,2694,-11,-22406,16261,655,5744,-641,5877,6614,187,-41302,4756,-2781,599,1542,2852,3620,1069,-54299,-18896,4856,-11505,-12672,-3436,2620,-5145,-1413,2183,-3867,-3025,3920,-2994,198,882,difficult
13180,16830,3662,6009,7884,8642,4388,4462,-1499,18821,-1079,-4467,-6165,226,-642,-1335,62972,-450,480,-4406,-4486,-7174,-4156,-4148,-8815,-12003,-1997,-896,-4586,-7241,-4131,-4216,64471,-71787,-19271,-11553,1559,-2477,61,3510,1679,-100,-7400,-67,-3514,25,-2813,-68,easy
