delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
535965,221697,26532,22086,12737,11144,4153,2597,273619,40523,6060,7145,9129,5839,5396,2448,-255295,-26575,-4455,-4731,-7006,-3963,-4349,-1893,1161988,576692,57316,51365,22228,17218,1987,3642,-119655,-6595,8555,-1810,-4397,2660,-1367,-1302,difficult
221986,24180,3799,3645,3594,2656,1526,1710,460314,66034,35572,15829,10509,7426,3658,1225,-458599,-54449,-31716,-13983,-7468,-2935,-2280,137,-458707,-59041,-31109,-9803,-5919,-4814,-1126,2371,202321,-12073,-32494,-12765,-7358,-6562,-2989,-1053,easy
19704,37795,7894,30740,5072,5626,3688,3716,819749,128431,9758,9030,10844,8798,5574,4861,-811580,-90948,-4600,58824,-3286,-2476,-1800,691,-795561,-102729,4207,1881,-5840,-2006,-884,-1738,-792993,-78232,-5200,4424,-8190,-5035,-2973,-2388,difficult
70995,30786,15525,10712,6291,6630,3240,2049,107534,38601,5620,3961,3304,3219,1354,1212,-49010,3807,5269,15878,4523,6154,2248,782,36605,-8481,12069,787,817,156,-219,50,-97211,-18770,12378,3587,3621,3922,3630,1679,easy
17425,8287,2598,3561,1578,7791,2614,4572,110853,10848,6238,2948,6786,3691,3351,2390,-106806,-7515,-5507,870,-6379,-12,-2246,-886,-105743,-1654,-4464,1490,-4691,13713,725,9000,-67735,1487,-950,-521,-4553,-1400,-690,-1567,difficult
336376,33567,4815,26546,17744,12434,2995,4460,67081,31530,13673,11322,11760,2565,1947,1182,-56004,-18057,-10209,-7958,-5291,3059,1358,1732,861255,48549,-5436,63758,34129,28528,3561,9078,2633,-24380,-10928,-10129,-10887,-1981,-1776,-977,easy
180086,18471,3057,5875,8605,14014,6181,5373,344183,63808,10177,5494,7215,8394,4903,3289,-342126,-56500,-7084,-4032,9011,26455,10076,11540,168635,-28379,-5911,3547,-1108,-2314,-2154,-2212,-318800,-51132,-8364,1629,-3734,-7282,-4089,-3075,difficult
305517,49472,11537,6251,12690,12228,7790,4559,122068,118897,10884,24322,19255,9342,16129,5702,-117871,-116443,-7774,-17336,-10507,2434,-5376,155,114951,-71275,-3492,-20401,-10677,-5865,-14971,-4481,553268,-20556,13224,-16476,1488,12089,-4670,896,easy
159405,27491,1878,3958,1976,3734,1419,1623,49540,12370,4370,4754,7356,5102,2484,3054,35701,35987,-3239,-2396,-4772,-939,-648,-1097,257634,-5194,-1513,713,-5074,651,-1179,-564,36261,14569,-2724,-704,-6293,-3817,-1367,-2632,difficult
65537,21590,4677,9004,2810,5694,3818,1793,19462,8984,7094,4139,7048,7201,4246,1546,-13692,-4116,-617,6786,-4018,1406,2751,524,29030,24854,-4010,660,-4659,-3709,-1599,-775,122887,17081,-2624,7149,-4038,-2218,-2436,992,easy
189787,19084,4670,11650,4164,10793,4464,4209,294582,23712,16803,3836,7861,6413,2003,2170,-291876,-14622,-11792,22941,-742,15582,5161,7393,-104064,1688,-15345,-2079,-6406,-3721,803,-1497,81555,-951,-9261,2580,-3944,1278,1419,220,difficult
313842,28573,3364,4698,3336,4061,1164,677,776102,101139,15264,13585,8610,8663,3830,1869,-745291,-61127,-11468,-3486,-5744,-4654,-3184,-1263,96038,-64279,-10973,-12197,-4839,-5717,-2467,-1191,-737528,-92293,-13259,-10979,-5238,-3436,-2348,-1122,easy
102422,19909,8304,5987,7998,8608,4268,3630,45430,29428,5932,20210,36289,16317,16907,5383,-42758,-23275,3130,-15066,-27803,-3900,-13240,2573,241236,7289,3017,-13323,-31223,-12283,-11566,-3956,-27502,-12570,970,-14279,-25848,-6944,-13111,-3876,difficult
966117,71530,25712,21346,16525,18379,7809,8696,125873,18156,5543,5430,4420,8510,8591,4241,-117869,-10241,251,-4461,8562,21643,-3107,8841,2577099,17076,32294,36417,16480,2525,2230,1974,61502,153286,27962,15792,11272,5440,-1470,2551,easy
111329,46369,2094,5681,4759,2824,1547,1235,242578,24047,16384,12649,7363,11698,13816,5006,-201569,10275,-16039,-10789,-4764,-10516,-12651,-4125,-52159,13297,-14665,-1261,2202,-9006,-11891,-4334,-140020,43393,-12166,-8854,-5251,-7099,-12264,-2855,difficult
449870,67438,18061,43890,54039,20937,36453,11439,297614,27383,3960,10141,5657,7420,7502,3026,-202800,8037,2552,-5012,-538,-3583,-5305,-2140,820003,101070,41907,113771,150140,47919,98643,28806,-160436,11059,-2156,-7512,-4457,-3784,-6484,-1427,easy
35351,6197,2352,905,6861,4091,3641,3043,112981,42777,7552,7961,7189,15740,9854,13560,-109571,-30669,-2284,-5480,10971,-6912,308,-5302,-61660,-39536,-6658,-7844,-5978,-14018,-9474,-13124,-61660,-39536,-6658,-7844,-5978,-14018,-9474,-13124,difficult
310416,47658,6420,27227,8345,14114,13954,3734,50881,40453,6876,3719,2633,2313,690,539,-41487,-20318,-2557,11646,9313,9326,15374,3510,451764,57898,-3117,1565,889,11708,5341,1997,368328,-15964,4305,57312,6935,14368,19077,4078,easy
30272,69806,12751,2563,10491,9974,5053,5724,177640,49113,4212,2144,5979,2837,2868,2344,-173032,-38227,1368,-947,912,9830,4366,3670,-140017,-8675,17114,3207,8679,10954,4291,6374,-129055,108982,7134,-1004,3945,628,-2102,95,difficult
44960,15465,6684,4692,4313,5670,3505,3115,87064,29578,9462,14869,10626,16167,9092,7039,-80413,-15738,-4061,-8353,-2062,-4987,-1662,-1811,-15383,-2186,-1732,-11490,-8824,-12605,-7669,-4234,-30517,-24416,-2542,-10688,-8053,-13899,-7429,-5727,easy
45656,6858,3798,1741,8393,5112,2343,2326,397929,64818,16945,8530,7470,12404,6641,7247,-393600,-61653,-13184,-6913,14680,-743,-1523,-2112,-311531,-60123,-12752,-7584,-5869,-11367,-6303,-6999,-351688,-52104,-13505,-5870,-6043,-9766,-5067,-5653,difficult
286986,47772,16580,6583,13594,10678,4358,5356,180035,32798,16093,23628,5357,5453,1959,1448,-88061,1714,-9277,-11903,5777,-1378,-134,2223,320021,66938,23881,-16695,22370,20043,8428,10490,88893,-23729,-13143,-22538,-3436,-2991,-1097,-990,easy
39935,17319,4614,3606,6500,7329,5923,1683,470623,55444,3314,13261,11146,22572,8838,5764,-459966,-52860,-2099,-11856,-9753,-16940,-6689,-4562,-453644,-28555,7597,-5019,6402,-7353,5998,-2059,-378454,-32961,-1598,-12089,-10586,-21437,-8054,-5622,difficult
113677,23790,5016,3332,5237,7290,5631,2530,351742,44694,8673,10388,11477,10682,6155,6157,-222045,-36666,-833,-4038,-7768,-6877,-3439,-5185,-336217,-28392,-4755,-9167,-4917,3358,5257,-271,-155934,2346,-5382,-7962,-6035,-6656,-3389,-5425,easy
38744,19088,12780,10685,7803,15231,7466,4162,339015,71327,22983,6981,4951,10718,3097,3376,-323556,-50515,-8248,567,4896,23685,12062,4341,-248915,-62855,-20215,-956,-2697,-9193,-2243,-2985,-328342,-43348,-2146,11500,6357,-952,3287,1002,difficult
29168,32805,6243,1762,6261,6513,2147,1814,634403,81215,38179,7820,12606,11429,9685,6973,-608776,-60047,-28152,-5959,46,3547,-4520,-2368,-598366,-42064,-31357,-5213,-7550,-8218,-8790,-6349,-608564,-43119,-36298,-7002,-11532,-10078,-9303,-6761,easy
94998,44044,18099,14868,7188,4770,2398,1641,79963,41414,7344,10735,6192,4554,2259,2341,38937,420,5580,11015,1776,-1189,785,33,-52727,-8982,25768,4508,5934,5226,1258,-175,58896,16452,917,-3123,-4722,-3389,-1626,-1958,difficult
94924,25460,2421,6180,4298,4778,3531,1946,535255,484902,95450,47272,22967,45595,24636,16707,-524092,-481719,-93085,-39241,-17801,-35666,-17401,-13388,-467228,-455885,-92504,-44281,-17680,-43052,-22463,-15222,-329673,-440722,-93499,-39755,-20526,-43733,-23452,-15673,easy
19947,5236,1888,1255,2918,4419,1616,582,327966,23463,8231,6507,3934,5974,4142,2299,-319097,-19747,-5807,-4276,-765,2223,-1060,-1596,-284224,-16527,-7729,-6113,-3295,-5349,-3903,-2246,-320735,-18407,-5493,-5368,1011,-1540,-2615,-1308,difficult
76289,13144,4603,1892,2362,2545,1387,1258,146867,22147,15030,10246,8072,11674,7379,4442,-136006,-21159,-12308,-8683,-5165,-9536,-5778,-3139,25747,2444,-10015,-9363,-6067,-8417,-5770,-3401,-101474,-8294,-8957,-7015,-5898,-9433,-6428,-3012,easy
41246,16617,5618,3465,3883,6524,1675,1929,334085,107273,25977,15996,17304,7286,8445,3386,-322617,-101614,-24368,-8203,-15684,-62,-6478,-1291,-327453,-99025,-17431,-14523,-10603,3120,-6291,-265,-228446,-71330,-19277,-14867,-13976,-5345,-7541,-2814,difficult
474398,80268,66517,52264,9569,26130,10888,6639,33900,16878,16726,10341,7491,4956,4351,1616,13381,-2685,24790,22697,-4316,305,1380,514,76667,28854,26229,25149,-2244,-1036,-895,2229,1231446,164002,98353,77924,12795,64254,19126,12327,easy
60547,9761,4710,5489,4119,3046,5126,3949,222842,25159,5423,5092,7699,4474,2485,2395,-200806,-13484,4668,8203,1711,2122,10024,8372,-150011,-18254,-5316,-3187,-5228,-2718,-398,-1815,-136067,-14456,-1490,-3825,-7223,-3688,-1704,-1895,difficult
107537,30332,5930,7875,6461,9588,2922,1919,113310,29936,5779,6222,9767,6941,4549,2357,-62417,-8750,5771,2951,4827,16600,2389,1578,121917,34793,-853,6305,-6044,-2718,-3012,-914,-76818,-24854,-4464,-4296,-8701,-5940,-4258,-1978,easy
73858,5012,2381,3408,5880,4421,3667,3788,88358,16614,9323,9155,5138,5217,3158,3657,-76758,-12637,-9025,-7426,5698,-2245,4158,5571,117794,-9251,-3684,-1258,-883,3385,-1500,-2235,-84535,-12917,-8116,-8558,-2589,-3527,-1132,-2942,difficult
435458,123477,6331,3186,4848,4033,4825,2432,92024,22014,5779,1925,4541,5833,3678,3630,976970,311720,10911,3174,3373,1862,6587,2273,-46740,-13209,-4074,373,401,-1986,-392,-2954,100073,5879,-5182,235,-2852,-5277,-2755,-2913,easy
223554,35393,3937,3579,2524,3288,3163,1938,10370,7396,4099,4892,5506,27054,28490,20201,107794,1075,-3285,-4252,-4285,-22507,-25835,-18956,360233,10500,2532,-46,-3297,-23472,-25290,-17014,171525,72415,267,358,-1364,-25318,-24855,-18818,difficult
24463,17031,8612,3515,2140,5296,1963,805,105478,38328,7531,6837,3620,5941,1323,1373,-99478,-33371,-5296,-2932,-1722,-1304,1742,-192,-94924,-28925,-2157,-2994,-786,3276,646,-538,-48643,-1594,10695,-4040,-1932,-3908,-467,-975,easy
65063,26158,10507,5592,5395,6617,2660,2699,350884,33279,18353,8205,21505,14297,6681,8910,-348202,-22818,-11603,-3443,-11926,-4913,-1598,-4672,-210336,-19525,-14740,-7357,-20508,-13717,-6378,-8700,-298924,20981,2805,2961,-15896,-4411,-4088,-5261,difficult
7963,6827,2981,6673,4865,13057,5012,8775,27719,9070,2539,5834,6913,5167,4855,3946,-24869,-3380,2168,8038,-1251,17975,1085,11933,-9146,-2094,-188,-3696,-4687,524,-3736,-890,-25252,-1256,-654,-1824,-207,5170,3121,3444,easy
175676,12465,2424,2387,1463,4186,1942,798,76421,39733,7980,4144,6116,6335,3363,3159,211151,-16693,-6237,-620,-4905,-2306,803,-2100,150637,-29495,-4905,-1919,-4198,-1060,-2164,-2496,-64022,-35616,-5525,-2731,-4856,-3081,-2901,-2487,difficult
90783,35239,4886,2632,2562,1723,726,480,1081950,78254,15488,16291,13461,8978,6411,2343,-1072544,-71293,-11579,-14507,-11341,-7165,-5754,-1774,-926001,-43994,-6615,-15757,-11863,-6958,-6170,-2104,-974955,-13758,-13611,-10713,-9494,-7641,-5130,-1710,easy
534470,114998,24943,27138,28289,34905,13773,5708,510882,38306,20290,18754,11260,14156,9779,8545,-97038,31879,-9788,35891,27325,2934,-5998,-3386,-384476,195487,41627,-1573,16915,58594,7533,-1137,552277,2710,-17881,-9165,6847,719,10447,-3989,difficult
272079,233704,23116,7557,19614,35398,22442,17542,195424,31403,6509,7450,6516,6925,3646,2212,-43193,-16875,-1524,-3700,-3671,-2780,-2047,-277,-185206,-25195,-5757,-5597,4036,24640,1763,3220,458365,648973,57102,9617,38929,63558,56672,43048,easy
421250,85975,16333,4779,11867,7244,2312,1911,141199,48206,5561,4149,4829,1959,1720,735,-86278,-22987,-2482,-1478,3831,4754,560,1789,423274,23237,-3694,370,8562,7098,560,1349,503156,113056,38491,2997,8722,4003,656,390,difficult
66378,7939,2336,2024,1488,2315,1876,746,1195079,155819,35979,49601,18040,31264,19617,12972,-1110645,-148346,-34993,-48232,-17419,-30144,-19049,-12670,-1085963,-143703,-34084,-48769,-16798,-30448,-19347,-12580,-1189496,-151591,-31853,-45730,-15440,-26254,-14826,-11427,easy
144448,21242,4435,7130,4618,4641,2034,1013,37556,39554,8909,14800,7586,4971,3722,2977,-34136,-27732,-7494,1585,2645,4297,-1722,-1117,-16194,-23144,-207,-11750,-5846,-2817,-1001,-2463,371006,-4059,-5722,-12845,-5703,-2471,-2340,-2312,difficult
243410,73212,21004,5856,9876,11731,3833,4425,321563,36809,19523,20964,13712,12664,7829,5317,93131,43026,-17680,-14149,-9141,-3370,-2767,-117,-309664,-31379,-18064,-18236,-8931,-7508,-5838,-2013,-17927,97563,40186,-12940,6563,8078,-3382,-547,easy
119359,27569,6615,5846,4694,4586,1679,2459,104306,32926,24463,16395,23591,27065,24632,7849,206329,-23294,-22200,-12327,-20675,-25227,-23601,-6773,-64592,-13107,-9704,-12899,-20937,-22254,-23315,-6845,-96578,20329,-21640,-6420,-15080,-19956,-21944,-2553,difficult
50412,22868,8853,9482,7187,17403,4052,3682,584924,72307,15767,22963,12976,20122,10760,7032,-575238,-64164,-3720,-17632,-4905,499,-7621,-871,-552133,-62653,-8587,-5899,-2080,7970,-4893,-4216,-476165,-21499,-8436,-16912,-10381,-16625,-7610,-4964,easy
114403,67322,20495,29728,6307,8339,4023,2542,106800,15838,6913,3701,4698,3600,3166,587,-55337,30123,16028,61176,5109,12009,1805,1904,146056,113564,28115,14902,3320,3891,2624,2801,-67911,10764,-3398,2004,-3602,-1684,-1858,1161,difficult
45575,27435,9423,40959,11769,8023,2800,2849,818791,235649,43702,14051,17578,15105,7453,4719,-789782,-213595,-25267,33550,4393,-5083,-5951,-1731,-798591,-216642,-39362,37962,-9458,-8391,-4640,-3910,-731275,-194405,-38209,9211,-12363,-7771,-3369,30,easy
432741,74090,120071,27612,13352,7434,14654,9614,1244585,232085,6310,16911,8425,7319,7368,3219,-1048471,-201790,-5201,-15492,-3779,-5045,-6011,-2497,-422674,-56978,344942,56910,24829,11210,33600,23336,-964386,-215218,1542,-9314,-6268,-5819,-5731,-1654,difficult
248688,17179,5928,5013,4429,5714,2799,3777,325855,71998,23300,9278,16373,20297,10916,5686,-306447,-68946,-19746,-6639,-15127,-15263,-9480,-3099,-310927,-58612,-17324,-1532,-13568,-14277,-7679,222,385872,-36898,-15046,-4625,-7137,-14208,-7193,-2849,easy
78883,20206,7287,4582,4333,2448,2746,1064,55314,22971,1923,5312,9571,5614,2296,1320,-52942,-19532,10247,2100,-6209,-1006,4519,945,169744,26250,5313,-846,-6217,-3495,-1498,-1016,-46096,-15013,532,-3445,-3288,-4996,-1670,-696,difficult
992189,71176,31305,8426,18480,12023,7692,6153,41847,19455,4113,5289,7532,4255,3951,1885,-25994,-4853,-2007,-826,3376,5557,4979,2990,2911099,173214,83931,12295,34473,18647,9464,10403,-34078,-13199,-348,-2059,-5006,-901,-3221,-589,easy
15790,9193,9457,5573,4882,5028,2430,1974,593469,143829,32073,15540,21872,15499,13265,13119,-590996,-137664,-31325,-14470,-20394,-12110,-11732,-12369,-576646,-139578,-10721,-2846,-10922,-5664,-7731,-8578,-565394,-126665,-25801,-12585,-19653,-13639,-13042,-12488,difficult
688191,105664,40185,32783,28806,28240,10267,6427,103811,22141,6006,2978,3660,5827,2670,3360,-96598,-19757,-1054,6296,126,11491,6560,2023,240381,60550,12740,11499,343,-555,-1144,-2175,1609356,209776,90852,71619,74968,56304,17376,9353,easy
61132,17682,3364,4168,5798,4318,1139,1180,564348,36435,8921,8744,2685,2940,2173,1332,-560918,-22542,-6432,-4266,4877,6619,-77,1036,-430696,-10960,-7368,-5928,3632,-1450,-1472,-595,-518035,-22757,-2871,-3535,830,-1035,-1552,-897,difficult
160416,8197,6297,4018,4460,4836,6427,4647,31228,14605,2830,6264,15845,15176,6118,9175,347054,-3708,13949,2931,-5537,-4351,10955,2689,56797,-2488,-2404,-5413,-14394,-14363,-5483,-8532,-16286,-13027,-1144,-4256,-14224,-12305,-4544,-7741,easy
87461,32100,6152,4583,1932,2554,3249,1224,351591,58188,6230,7347,9663,5541,2500,1984,-346784,-48007,-5197,-3342,-6164,184,4968,199,-167975,22865,10153,1425,-8829,-4327,-1335,-1166,-277632,-53121,-5189,-6374,-8201,-4817,-1386,-1312,difficult
71524,28223,12162,5948,4019,8749,3949,1181,60837,28815,5760,2122,7071,8884,4325,3185,43367,41331,28914,14659,2621,11301,6106,-808,48631,-15519,-5135,-1949,-6101,-7678,-4079,-2919,-59937,-27587,-4572,-1232,-5676,-4028,-3155,-2286,easy
16375,18985,2203,2730,3148,3783,1968,1253,654735,135639,25649,29112,15039,8626,3987,5192,-653709,-120051,-22721,-26409,-11486,-2974,-1859,-4166,-607569,-113639,-23532,-26398,-12347,-7245,-3021,-4390,-653801,-116272,-24085,-26340,-11839,-4310,-1177,-3260,difficult
253761,114868,19876,6798,16376,9058,5679,6221,208109,26501,9348,5202,6545,4514,4798,2253,-198194,19988,6363,-276,-407,-1985,-2824,2360,270110,245301,29013,8686,32246,18781,7652,10352,65039,-187,-3791,-3623,-2345,-3164,-2184,-808,easy
760609,152145,7382,9844,8137,6536,3760,1707,671463,202444,14418,19283,13050,12596,3360,2268,1391571,147918,5206,3648,8955,5537,6748,2311,-503110,-141975,-12529,-15074,-11781,-11601,-2418,-1832,-621024,-156840,-13784,-16891,-11913,-12116,-3130,-2161,difficult
98087,24128,8495,4850,2456,6364,4788,2204,143694,39132,3549,8685,4069,4375,2984,1338,-140628,-33676,6210,-7178,199,4442,5251,2133,-81038,-31013,-1843,-4757,-2479,-2765,-1779,-165,84845,19676,10470,430,-2558,4289,1941,631,easy
259591,11966,7174,5454,2602,2282,1839,1079,19085,11521,6862,5043,7160,4336,3648,1841,558407,-3389,-314,3667,-5846,-2670,-1976,-218,-15986,-8968,-5593,555,-5713,-1343,-550,-544,179098,13691,6844,-2988,-2116,-2149,-2902,-1523,difficult
